,QUARTER,TIME_REMAINING,TORONTO_ACTION,ORLANDO_ACTION,TORONTO_SCORE,ORLANDO_SCORE
62,1,4:52.0,S. Ibaka misses 3-pt jump shot from 26 ft,,17,9
63,1,4:50.0,,Defensive rebound by A. Gordon,17,9
64,1,4:40.0,,T. Ross misses 2-pt jump shot from 9 ft,17,9
65,1,4:40.0,Defensive rebound by P. Siakam,,17,9
66,1,4:31.0,P. Siakam misses 2-pt layup from 6 ft,,17,9
67,1,4:30.0,Offensive rebound by P. Siakam,,17,9
68,1,4:23.0,P. Siakam misses 2-pt layup from 6 ft,,17,9
69,1,4:18.0,Offensive rebound by S. Ibaka,,17,9
70,1,4:18.0,S. Ibaka makes 2-pt dunk from 1 ft,,19,9
71,1,4:14.0,,Orlando full timeout,19,9
72,1,4:14.0,F. VanVleet enters the game for K. Leonard,,19,9
73,1,3:56.0,,N. Vučević makes 2-pt hook shot from 3 ft,19,11
74,1,3:30.0,K. Lowry makes 3-pt jump shot from 25 ft (assist by S. Ibaka),,22,11
75,1,3:16.0,,N. Vučević misses 3-pt jump shot from 25 ft,22,11
76,1,3:13.0,Defensive rebound by K. Lowry,,22,11
77,1,2:59.0,Turnover by P. Siakam (bad pass),,22,11
78,1,2:59.0,,J. Isaac enters the game for E. Fournier,22,11
79,1,2:59.0,,J. Simmons enters the game for A. Gordon,22,11
80,1,2:42.0,,J. Grant makes 2-pt layup from 4 ft,22,13
81,1,2:24.0,S. Ibaka misses 2-pt hook shot from 8 ft,,22,13
82,1,2:22.0,,Defensive rebound by N. Vučević,22,13
83,1,2:16.0,,T. Ross misses 3-pt jump shot from 27 ft,22,13
84,1,2:13.0,Defensive rebound by F. VanVleet,,22,13
85,1,2:09.0,Turnover by S. Ibaka (traveling),,22,13
86,1,2:09.0,J. Valančiūnas enters the game for S. Ibaka,,22,13
87,1,2:09.0,D. Wright enters the game for P. Siakam,,22,13
88,1,2:09.0,,M. Bamba enters the game for N. Vučević,22,13
89,1,2:05.0,,Personal foul by J. Valančiūnas (drawn by M. Bamba),22,13
90,1,2:05.0,,M. Bamba makes free throw 1 of 2,22,14
91,1,2:05.0,,M. Bamba makes free throw 2 of 2,22,15
92,1,1:46.0,D. Green misses 2-pt layup from 5 ft,,22,15
93,1,1:44.0,,Defensive rebound by J. Simmons,22,15
94,1,1:41.0,,Turnover by J. Simmons (lost ball; steal by F. VanVleet),22,15
95,1,1:38.0,Shooting foul by T. Ross (drawn by F. VanVleet),,22,15
96,1,1:38.0,F. VanVleet makes free throw 1 of 2,,23,15
97,1,1:38.0,L. Brown enters the game for K. Lowry,,23,15
98,1,1:38.0,F. VanVleet makes free throw 2 of 2,,24,15
99,1,1:24.0,,J. Simmons misses 2-pt layup from 6 ft (block by D. Green),24,15
100,1,1:24.0,Defensive rebound by Team,,24,15
101,1,1:11.0,J. Valančiūnas misses 3-pt jump shot from 26 ft,,24,15
102,1,1:07.0,,Defensive rebound by J. Simmons,24,15
103,1,0:51.0,,J. Isaac makes 2-pt jump shot from 19 ft (assist by J. Grant),24,17
104,1,0:28.0,Shooting foul by J. Isaac (drawn by L. Brown),,24,17
105,1,0:28.0,L. Brown makes free throw 1 of 2,,25,17
106,1,0:28.0,P. Siakam enters the game for D. Green,,25,17
107,1,0:28.0,L. Brown makes free throw 2 of 2,,26,17
108,1,0:11.0,,J. Simmons misses 2-pt jump shot from 17 ft,26,17
109,1,0:08.0,Defensive rebound by L. Brown,,26,17
110,1,0:00.0,L. Brown makes 3-pt jump shot from 23 ft (assist by F. VanVleet),,29,17
111,2,11:42.0,,J. Isaac makes 2-pt layup from 5 ft (assist by M. Bamba),29,19
112,2,11:19.0,L. Brown misses 3-pt jump shot from 27 ft,,29,19
113,2,11:16.0,,Defensive rebound by M. Bamba,29,19
114,2,11:07.0,,Turnover by J. Grant (bad pass; steal by J. Valančiūnas),29,19
115,2,11:03.0,D. Wright misses 3-pt jump shot from 25 ft,,29,19
116,2,10:58.0,,Defensive rebound by J. Isaac,29,19
117,2,10:39.0,,J. Grant misses 3-pt jump shot from 25 ft,29,19
118,2,10:35.0,Defensive rebound by J. Valančiūnas,,29,19
119,2,10:31.0,P. Siakam makes 2-pt layup from 3 ft (assist by L. Brown),,31,19
120,2,10:15.0,,Shooting foul by P. Siakam (drawn by J. Isaac),31,19
121,2,10:15.0,,J. Isaac misses free throw 1 of 2,31,19
122,2,10:15.0,,Offensive rebound by Team,31,19
123,2,10:15.0,,J. Isaac makes free throw 2 of 2,31,20
124,2,9:49.0,L. Brown makes 3-pt jump shot from 23 ft (assist by F. VanVleet),,34,20
125,2,9:23.0,,J. Simmons misses 2-pt hook shot from 9 ft,34,20
126,2,9:21.0,,Offensive rebound by M. Bamba,34,20
127,2,9:21.0,K. Leonard enters the game for P. Siakam,,34,20
128,2,9:17.0,,T. Ross makes 2-pt jump shot from 15 ft (assist by J. Grant),34,22
129,2,8:54.0,J. Valančiūnas makes 2-pt layup from 3 ft (assist by D. Wright),,36,22
130,2,8:48.0,,Orlando full timeout,36,22
131,2,8:36.0,,T. Ross misses 2-pt jump shot from 19 ft (block by D. Wright),36,22
132,2,8:32.0,,Offensive rebound by M. Bamba,36,22
133,2,8:28.0,,J. Isaac misses 2-pt jump shot from 17 ft,36,22
134,2,8:26.0,Defensive rebound by D. Wright,,36,22
135,2,8:09.0,K. Leonard misses 3-pt jump shot from 27 ft,,36,22
136,2,8:07.0,,Defensive rebound by J. Grant,36,22
137,2,7:49.0,,J. Simmons misses 2-pt jump shot from 7 ft,36,22
138,2,7:47.0,Defensive rebound by K. Leonard,,36,22
139,2,7:30.0,F. VanVleet misses 2-pt jump shot from 20 ft,,36,22
140,2,7:25.0,,Defensive rebound by J. Isaac,36,22
141,2,7:17.0,,Turnover by T. Ross (bad pass; steal by J. Valančiūnas),36,22
142,2,7:12.0,J. Valančiūnas makes 2-pt dunk from 4 ft (assist by D. Wright),,38,22
143,2,6:57.0,,Turnover by J. Grant (bad pass),38,22
144,2,6:57.0,,E. Fournier enters the game for J. Isaac,38,22
145,2,6:57.0,,A. Gordon enters the game for T. Ross,38,22
146,2,6:43.0,K. Leonard makes 2-pt jump shot from 18 ft,,40,22
147,2,6:20.0,,M. Bamba makes 3-pt jump shot from 23 ft (assist by J. Grant),40,25
148,2,6:08.0,L. Brown misses 3-pt jump shot from 25 ft,,40,25
149,2,6:04.0,,Defensive rebound by J. Grant,40,25
150,2,5:48.0,,A. Gordon misses 3-pt jump shot from 22 ft,40,25
151,2,5:46.0,Defensive rebound by J. Valančiūnas,,40,25
152,2,5:43.0,Offensive rebound by Team,,40,25
153,2,5:43.0,D. Wright misses 2-pt layup from 3 ft (block by J. Simmons),,40,25
154,2,5:43.0,D. Green enters the game for L. Brown,,40,25
155,2,5:43.0,K. Lowry enters the game for D. Wright,,40,25
156,2,5:43.0,,D. Augustin enters the game for M. Bamba,40,25
157,2,5:43.0,,N. Vučević enters the game for J. Grant,40,25
158,2,5:26.0,K. Leonard misses 2-pt layup from 3 ft,,40,25
159,2,5:24.0,,Defensive rebound by N. Vučević,40,25
160,2,5:15.0,,Personal foul by K. Lowry (drawn by N. Vučević),40,25
161,2,5:15.0,,W. Iwundu enters the game for J. Simmons,40,25
162,2,5:06.0,,E. Fournier misses 2-pt layup from 2 ft,40,25
163,2,5:04.0,Defensive rebound by K. Leonard,,40,25
164,2,5:02.0,Turnover by D. Green (step out of bounds),,40,25
165,2,4:50.0,,D. Augustin misses 2-pt jump shot from 11 ft,40,25
166,2,4:47.0,Defensive rebound by K. Lowry,,40,25
167,2,4:45.0,Personal foul by W. Iwundu (drawn by F. VanVleet),,40,25
168,2,4:37.0,J. Valančiūnas misses 2-pt hook shot from 7 ft,,40,25
169,2,4:35.0,,Defensive rebound by N. Vučević,40,25
170,2,4:31.0,,A. Gordon makes 2-pt layup from 3 ft (assist by N. Vučević),40,27
171,2,4:31.0,,Shooting foul by K. Leonard (drawn by A. Gordon),40,27
172,2,4:31.0,S. Ibaka enters the game for J. Valančiūnas,,40,27
173,2,4:31.0,,A. Gordon makes free throw 1 of 1,40,28
174,2,4:06.0,F. VanVleet misses 2-pt jump shot from 20 ft,,40,28
175,2,4:03.0,,Defensive rebound by E. Fournier,40,28
176,2,3:58.0,,Turnover by N. Vučević (bad pass),40,28
177,2,3:58.0,Toronto full timeout,,40,28
178,2,3:58.0,L. Brown enters the game for K. Leonard,,40,28
179,2,3:58.0,P. Siakam enters the game for F. VanVleet,,40,28
180,2,3:46.0,K. Lowry misses 3-pt jump shot from 26 ft,,40,28
181,2,3:43.0,,Defensive rebound by W. Iwundu,40,28
182,2,3:39.0,,W. Iwundu makes 2-pt layup from 4 ft,40,30
183,2,3:26.0,S. Ibaka misses 3-pt jump shot from 26 ft,,40,30
184,2,3:23.0,,Defensive rebound by D. Augustin,40,30
185,2,3:16.0,,N. Vučević makes 2-pt jump shot from 21 ft (assist by D. Augustin),40,32
186,2,2:49.0,D. Green misses 2-pt jump shot from 7 ft,,40,32
187,2,2:47.0,,Defensive rebound by D. Augustin,40,32
188,2,2:44.0,,A. Gordon misses 2-pt layup from 4 ft,40,32
189,2,2:41.0,Defensive rebound by L. Brown,,40,32
190,2,2:34.0,P. Siakam makes 2-pt layup from 4 ft,,42,32
191,2,2:12.0,,A. Gordon misses 2-pt jump shot from 4 ft,42,32
192,2,2:07.0,Defensive rebound by D. Green,,42,32
193,2,2:06.0,Offensive foul by S. Ibaka (drawn by D. Augustin),,42,32
194,2,2:06.0,Turnover by S. Ibaka (offensive foul),,42,32
195,2,1:46.0,,E. Fournier misses 2-pt layup from 2 ft,42,32
196,2,1:44.0,Defensive rebound by P. Siakam,,42,32
197,2,1:35.0,P. Siakam misses 3-pt jump shot from 25 ft,,42,32
198,2,1:33.0,,Defensive rebound by A. Gordon,42,32
199,2,1:28.0,,W. Iwundu makes 2-pt layup from 3 ft (assist by A. Gordon),42,34
200,2,1:13.0,K. Lowry makes 3-pt jump shot from 26 ft (assist by S. Ibaka),,45,34
201,2,1:00.0,,A. Gordon makes 3-pt jump shot from 23 ft (assist by E. Fournier),45,37
202,2,0:46.0,L. Brown misses 3-pt jump shot from 24 ft,,45,37
203,2,0:44.0,,Defensive rebound by E. Fournier,45,37
204,2,0:34.0,,E. Fournier misses 3-pt jump shot from 26 ft,45,37
205,2,0:33.0,,Offensive rebound by A. Gordon,45,37
206,2,0:25.0,,W. Iwundu misses 3-pt jump shot from 26 ft,45,37
207,2,0:23.0,Defensive rebound by S. Ibaka,,45,37
208,2,0:02.0,S. Ibaka misses 2-pt jump shot from 20 ft,,45,37
209,2,0:02.0,Offensive rebound by D. Green,,45,37
210,2,0:02.0,D. Green makes 2-pt jump shot from 14 ft,,47,37
211,2,0:00.0,,D. Augustin misses 3-pt jump shot from 51 ft,47,37
212,2,0:00.0,,Offensive rebound by Team,47,37
213,3,11:42.0,,E. Fournier makes 3-pt jump shot from 26 ft (assist by D. Augustin),47,40
214,3,11:25.0,K. Lowry misses 3-pt jump shot from 25 ft,,47,40
215,3,11:23.0,,Defensive rebound by N. Vučević,47,40
216,3,11:07.0,,E. Fournier misses 3-pt jump shot from 27 ft,47,40
217,3,11:05.0,Defensive rebound by P. Siakam,,47,40
218,3,11:00.0,P. Siakam makes 2-pt layup from 4 ft,,49,40
219,3,10:44.0,,Personal foul by S. Ibaka (drawn by N. Vučević),49,40
220,3,10:42.0,,Offensive foul by A. Gordon (drawn by P. Siakam),49,40
221,3,10:42.0,,Turnover by A. Gordon (offensive foul),49,40
222,3,10:20.0,Turnover by K. Leonard (bad pass; steal by W. Iwundu),,49,40
223,3,10:19.0,,Shooting foul by K. Lowry (drawn by W. Iwundu),49,40
224,3,10:19.0,,W. Iwundu makes free throw 1 of 2,49,41
225,3,10:19.0,,W. Iwundu makes free throw 2 of 2,49,42
226,3,9:57.0,D. Green misses 3-pt jump shot from 25 ft,,49,42
227,3,9:57.0,Offensive rebound by Team,,49,42
228,3,9:57.0,,Loose ball foul by N. Vučević (drawn by S. Ibaka),49,42
229,3,9:50.0,K. Leonard makes 2-pt hook shot from 4 ft,,51,42
230,3,9:39.0,,D. Augustin makes 2-pt layup from 3 ft,51,44
231,3,9:27.0,D. Green misses 3-pt jump shot from 26 ft,,51,44
232,3,9:25.0,,Defensive rebound by A. Gordon,51,44
233,3,9:18.0,,A. Gordon misses 3-pt jump shot from 26 ft,51,44
234,3,9:16.0,,Offensive rebound by N. Vučević,51,44
235,3,9:16.0,,N. Vučević makes 2-pt layup from 1 ft,51,46
236,3,9:16.0,Toronto full timeout,,51,46
237,3,9:01.0,S. Ibaka makes 2-pt jump shot from 6 ft (assist by K. Leonard),,53,46
238,3,8:47.0,,E. Fournier makes 2-pt jump shot from 12 ft,53,48
239,3,8:36.0,S. Ibaka misses 3-pt jump shot from 26 ft,,53,48
240,3,8:32.0,,Defensive rebound by N. Vučević,53,48
241,3,8:26.0,,A. Gordon makes 3-pt jump shot from 24 ft (assist by E. Fournier),53,51
242,3,8:03.0,K. Leonard makes 2-pt jump shot from 16 ft,,55,51
243,3,7:38.0,,E. Fournier makes 3-pt jump shot from 26 ft (assist by W. Iwundu),55,54
244,3,7:21.0,P. Siakam makes 2-pt jump shot from 5 ft,,57,54
245,3,7:05.0,,Turnover by N. Vučević (bad pass; steal by P. Siakam),57,54
246,3,7:05.0,D. Green misses 3-pt jump shot from 26 ft,,57,54
247,3,6:53.0,,Defensive rebound by N. Vučević,57,54
248,3,6:38.0,,N. Vučević makes 2-pt hook shot from 6 ft (assist by W. Iwundu),57,56
249,3,6:24.0,Personal foul by N. Vučević (drawn by S. Ibaka),,57,56
250,3,6:13.0,K. Leonard makes 2-pt jump shot from 16 ft,,59,56
251,3,5:53.0,,E. Fournier makes 3-pt jump shot from 26 ft (assist by N. Vučević),59,59
252,3,5:36.0,K. Lowry misses 3-pt jump shot from 27 ft,,59,59
253,3,5:34.0,,Defensive rebound by N. Vučević,59,59
254,3,5:27.0,,A. Gordon makes 2-pt jump shot from 7 ft (assist by E. Fournier),59,61
255,3,5:27.0,Toronto full timeout,,59,61
256,3,5:27.0,F. VanVleet enters the game for D. Green,,59,61
257,3,5:15.0,K. Lowry makes 3-pt jump shot from 25 ft (assist by S. Ibaka),,62,61
258,3,4:54.0,,Personal foul by P. Siakam (drawn by E. Fournier),62,61
259,3,4:51.0,,Personal foul by P. Siakam (drawn by A. Gordon),62,61
260,3,4:39.0,,D. Augustin makes 3-pt jump shot from 25 ft (assist by E. Fournier),62,64
261,3,4:27.0,S. Ibaka misses 2-pt jump shot from 21 ft,,62,64
262,3,4:25.0,,Defensive rebound by A. Gordon,62,64
263,3,4:15.0,,A. Gordon misses 2-pt layup from 4 ft,62,64
264,3,4:10.0,,Offensive rebound by A. Gordon,62,64
265,3,4:10.0,,A. Gordon misses 2-pt layup from 1 ft,62,64
266,3,4:09.0,Defensive rebound by K. Leonard,,62,64
267,3,4:05.0,P. Siakam makes 2-pt jump shot from 4 ft,,64,64
268,3,4:05.0,Shooting foul by E. Fournier (drawn by P. Siakam),,64,64
269,3,4:05.0,J. Valančiūnas enters the game for S. Ibaka,,64,64
270,3,4:05.0,,T. Ross enters the game for W. Iwundu,64,64
271,3,4:05.0,P. Siakam makes free throw 1 of 1,,65,64
272,3,3:45.0,,T. Ross misses 2-pt jump shot from 19 ft,65,64
273,3,3:43.0,Defensive rebound by K. Lowry,,65,64
274,3,3:41.0,K. Lowry misses 3-pt jump shot from 27 ft,,65,64
275,3,3:39.0,,Defensive rebound by N. Vučević,65,64
276,3,3:27.0,,Shooting foul by J. Valančiūnas (drawn by N. Vučević),65,64
277,3,3:27.0,,N. Vučević makes free throw 1 of 2,65,65
278,3,3:27.0,,J. Grant enters the game for D. Augustin,65,65
279,3,3:27.0,,J. Isaac enters the game for A. Gordon,65,65
280,3,3:27.0,,N. Vučević makes free throw 2 of 2,65,66
281,3,3:02.0,F. VanVleet makes 2-pt layup from 4 ft,,67,66
282,3,2:47.0,,N. Vučević misses 2-pt hook shot from 6 ft,67,66
283,3,2:45.0,Defensive rebound by P. Siakam,,67,66
284,3,2:36.0,J. Valančiūnas makes 2-pt layup from 4 ft (assist by K. Lowry),,69,66
285,3,2:21.0,,N. Vučević makes 2-pt jump shot from 21 ft (assist by J. Grant),69,68
286,3,2:07.0,Turnover by K. Lowry (bad pass; steal by J. Grant),,69,68
287,3,2:02.0,,E. Fournier makes 2-pt layup from 6 ft (assist by J. Grant),69,70
288,3,1:40.0,K. Leonard misses 2-pt jump shot from 20 ft,,69,70
289,3,1:37.0,,Defensive rebound by T. Ross,69,70
290,3,1:25.0,,E. Fournier misses 2-pt layup from 5 ft,69,70
291,3,1:23.0,Defensive rebound by K. Lowry,,69,70
292,3,1:18.0,P. Siakam makes 2-pt layup from 2 ft (assist by F. VanVleet),,71,70
293,3,0:59.0,,T. Ross makes 2-pt dunk from 2 ft (assist by N. Vučević),71,72
294,3,0:47.0,Personal foul by E. Fournier (drawn by K. Lowry),,71,72
295,3,0:47.0,L. Brown enters the game for K. Lowry,,71,72
296,3,0:47.0,D. Wright enters the game for P. Siakam,,71,72
297,3,0:47.0,,M. Bamba enters the game for N. Vučević,71,72
298,3,0:40.0,K. Leonard misses 3-pt jump shot from 23 ft,,71,72
299,3,0:35.0,,Defensive rebound by E. Fournier,71,72
300,3,0:32.0,,M. Bamba makes 2-pt dunk from 2 ft (assist by T. Ross),71,74
301,3,0:18.0,D. Wright makes 2-pt layup from 4 ft (assist by F. VanVleet),,73,74
302,3,0:01.0,,Personal foul by J. Valančiūnas (drawn by E. Fournier),73,74
303,3,0:01.0,,E. Fournier misses free throw 1 of 2,73,74
304,3,0:01.0,,Offensive rebound by Team,73,74
305,3,0:01.0,,E. Fournier makes free throw 2 of 2,73,75
306,3,0:00.0,J. Valančiūnas misses 3-pt jump shot from 27 ft,,73,75
307,3,0:00.0,Offensive rebound by Team,,73,75
308,4,11:33.0,D. Wright makes 2-pt layup from 4 ft,,75,75
309,4,11:17.0,,T. Ross misses 2-pt jump shot from 18 ft,75,75
310,4,11:14.0,Defensive rebound by J. Valančiūnas,,75,75
311,4,10:59.0,Turnover by F. VanVleet (lost ball; steal by M. Bamba),,75,75
312,4,10:44.0,,A. Gordon makes 2-pt jump shot from 12 ft,75,77
313,4,10:32.0,Turnover by D. Wright (bad pass),,75,77
314,4,10:32.0,Loose ball foul by J. Valančiūnas (drawn by M. Bamba),,75,77
315,4,10:22.0,,T. Ross misses 3-pt jump shot from 26 ft,75,77
316,4,10:19.0,Defensive rebound by F. VanVleet,,75,77
317,4,10:08.0,Turnover by J. Valančiūnas (3 sec),,75,77
318,4,9:57.0,,Turnover by M. Bamba (bad pass),75,77
319,4,9:52.0,Offensive foul by P. Siakam (drawn by J. Isaac),,75,77
320,4,9:52.0,Turnover by P. Siakam (offensive foul),,75,77
321,4,9:52.0,D. Green enters the game for P. Siakam,,75,77
322,4,9:34.0,,M. Bamba misses 3-pt jump shot from 26 ft,75,77
323,4,9:30.0,Defensive rebound by J. Valančiūnas,,75,77
324,4,9:22.0,Turnover by D. Wright (bad pass),,75,77
325,4,9:02.0,,T. Ross misses 3-pt jump shot from 27 ft,75,77
326,4,9:00.0,,Offensive rebound by A. Gordon,75,77
327,4,8:59.0,,J. Grant misses 3-pt jump shot from 27 ft,75,77
328,4,8:56.0,,Offensive rebound by M. Bamba,75,77
329,4,8:47.0,,A. Gordon misses 2-pt jump shot from 19 ft,75,77
330,4,8:45.0,Defensive rebound by D. Green,,75,77
331,4,8:24.0,D. Wright misses 2-pt hook shot from 12 ft,,75,77
332,4,8:21.0,,Defensive rebound by M. Bamba,75,77
333,4,8:10.0,,J. Isaac misses 2-pt jump shot from 13 ft,75,77
334,4,8:07.0,Defensive rebound by J. Valančiūnas,,75,77
335,4,7:58.0,Turnover by J. Valančiūnas (bad pass),,75,77
336,4,7:58.0,S. Ibaka enters the game for D. Wright,,75,77
337,4,7:33.0,,J. Grant misses 2-pt jump shot from 20 ft,75,77
338,4,7:31.0,Defensive rebound by S. Ibaka,,75,77
339,4,7:19.0,F. VanVleet misses 3-pt jump shot from 28 ft,,75,77
340,4,7:15.0,Offensive rebound by L. Brown,,75,77
341,4,7:14.0,D. Green makes 3-pt jump shot from 26 ft (assist by L. Brown),,78,77
342,4,6:54.0,,T. Ross misses 3-pt jump shot from 27 ft,78,77
343,4,6:52.0,Defensive rebound by J. Valančiūnas,,78,77
344,4,6:48.0,J. Valančiūnas makes 2-pt layup from 5 ft (assist by F. VanVleet),,80,77
345,4,6:48.0,,Orlando full timeout,80,77
346,4,6:48.0,,E. Fournier enters the game for M. Bamba,80,77
347,4,6:48.0,,N. Vučević enters the game for T. Ross,80,77
348,4,6:29.0,,J. Isaac misses 2-pt jump shot from 17 ft (block by L. Brown),80,77
349,4,6:28.0,,Offensive rebound by J. Isaac,80,77
350,4,6:28.0,,Shooting foul by L. Brown (drawn by J. Isaac),80,77
351,4,6:28.0,,J. Isaac makes free throw 1 of 2,80,78
352,4,6:28.0,,J. Isaac makes free throw 2 of 2,80,79
353,4,6:09.0,D. Green misses 3-pt jump shot from 28 ft,,80,79
354,4,6:07.0,,Defensive rebound by N. Vučević,80,79
355,4,5:58.0,,E. Fournier misses 2-pt jump shot from 15 ft,80,79
356,4,5:55.0,Defensive rebound by S. Ibaka,,80,79
357,4,5:42.0,Turnover by J. Valančiūnas (bad pass; steal by A. Gordon),,80,79
358,4,5:32.0,,J. Isaac misses 3-pt jump shot from 25 ft,80,79
359,4,5:29.0,Defensive rebound by S. Ibaka,,80,79
360,4,5:11.0,J. Valančiūnas misses 2-pt hook shot from 6 ft,,80,79
361,4,5:08.0,,Defensive rebound by A. Gordon,80,79
362,4,5:07.0,,Turnover by A. Gordon (bad pass),80,79
363,4,5:07.0,K. Leonard enters the game for L. Brown,,80,79
364,4,5:07.0,K. Lowry enters the game for J. Valančiūnas,,80,79
365,4,5:07.0,,D. Augustin enters the game for J. Grant,80,79
366,4,4:55.0,K. Leonard makes 2-pt layup from 3 ft,,82,79
367,4,4:55.0,Shooting foul by A. Gordon (drawn by K. Leonard),,82,79
368,4,4:55.0,K. Leonard misses free throw 1 of 1,,82,79
369,4,4:55.0,,Defensive rebound by N. Vučević,82,79
370,4,4:38.0,,N. Vučević misses 3-pt jump shot from 27 ft,82,79
371,4,4:33.0,,Offensive rebound by J. Isaac,82,79
372,4,4:33.0,,J. Isaac makes 2-pt dunk from 1 ft,82,81
373,4,4:25.0,F. VanVleet misses 2-pt jump shot from 21 ft,,82,81
374,4,4:22.0,,Defensive rebound by J. Isaac,82,81
375,4,4:18.0,,Personal foul by F. VanVleet (drawn by D. Augustin),82,81
376,4,4:05.0,,N. Vučević makes 2-pt layup from 4 ft (assist by D. Augustin),82,83
377,4,3:42.0,K. Lowry misses 2-pt jump shot from 11 ft,,82,83
378,4,3:41.0,Offensive rebound by S. Ibaka,,82,83
379,4,3:40.0,D. Green makes 3-pt jump shot from 22 ft (assist by S. Ibaka),,85,83
380,4,3:25.0,,E. Fournier makes 2-pt jump shot from 10 ft (assist by D. Augustin),85,85
