,QUARTER,TIME_REMAINING,CHICAGO_ACTION,PHILADELPHIA_ACTION,CHICAGO_SCORE,PHILADELPHIA_SCORE
118,2,10:48.0,,J. Redick makes 3-pt jump shot from 26 ft (assist by J. Embiid),41,41
119,2,10:48.0,,Shooting foul by A. Blakeney (drawn by J. Redick),41,41
120,2,10:48.0,B. Portis enters the game for J. Parker,,41,41
121,2,10:48.0,,J. Redick makes free throw 1 of 1,41,42
122,2,10:34.0,A. Blakeney makes 3-pt jump shot from 26 ft (assist by B. Portis),,44,42
123,2,10:20.0,,J. Embiid misses 2-pt jump shot from 16 ft,44,42
124,2,10:17.0,Defensive rebound by R. Arcidiacono,,44,42
125,2,10:12.0,A. Blakeney misses 2-pt jump shot from 22 ft,,44,42
126,2,10:09.0,,Defensive rebound by J. Redick,44,42
127,2,10:04.0,,D. Šarić misses 3-pt jump shot from 26 ft,44,42
128,2,10:01.0,Defensive rebound by R. Arcidiacono,,44,42
129,2,9:47.0,B. Portis makes 2-pt hook shot from 4 ft (assist by J. Holiday),,46,42
130,2,9:37.0,,Offensive foul by J. Redick (drawn by R. Lopez),46,42
131,2,9:37.0,,Turnover by J. Redick (offensive foul),46,42
132,2,9:27.0,A. Blakeney misses 2-pt jump shot from 12 ft,,46,42
133,2,9:24.0,,Defensive rebound by J. Embiid,46,42
134,2,9:18.0,,M. Fultz makes 2-pt jump shot from 13 ft,46,44
135,2,9:06.0,B. Portis misses 3-pt jump shot from 25 ft,,46,44
136,2,9:02.0,,Defensive rebound by L. Shamet,46,44
137,2,8:56.0,,D. Šarić misses 3-pt jump shot from 26 ft,46,44
138,2,8:53.0,,Offensive rebound by M. Fultz,46,44
139,2,8:52.0,,J. Embiid makes 2-pt dunk from 1 ft (assist by M. Fultz),46,46
140,2,8:52.0,Chicago full timeout,,46,46
141,2,8:52.0,W. Carter enters the game for A. Blakeney,,46,46
142,2,8:52.0,Z. LaVine enters the game for R. Lopez,,46,46
143,2,8:52.0,,R. Covington enters the game for M. Fultz,46,46
144,2,8:52.0,,B. Simmons enters the game for J. Redick,46,46
145,2,8:44.0,Personal foul by D. Šarić (drawn by B. Portis),,46,46
146,2,8:44.0,C. Payne enters the game for R. Arcidiacono,,46,46
147,2,8:35.0,J. Holiday misses 3-pt jump shot from 27 ft,,46,46
148,2,8:31.0,,Defensive rebound by D. Šarić,46,46
149,2,8:21.0,,Turnover by B. Simmons (bad pass; steal by B. Portis),46,46
150,2,8:10.0,W. Carter misses 2-pt jump shot from 14 ft,,46,46
151,2,8:07.0,,Defensive rebound by B. Simmons,46,46
152,2,7:52.0,,J. Embiid misses 2-pt hook shot from 9 ft,46,46
153,2,7:50.0,Defensive rebound by Z. LaVine,,46,46
154,2,7:40.0,J. Holiday makes 2-pt jump shot from 2 ft (assist by Z. LaVine),,48,46
155,2,7:31.0,,Offensive foul by J. Embiid (drawn by C. Payne),48,46
156,2,7:31.0,,Turnover by J. Embiid (offensive foul),48,46
157,2,7:16.0,Z. LaVine misses 3-pt jump shot from 26 ft,,48,46
158,2,7:13.0,,Defensive rebound by D. Šarić,48,46
159,2,7:10.0,,L. Shamet makes 3-pt jump shot from 27 ft (assist by B. Simmons),48,49
160,2,6:53.0,J. Holiday misses 3-pt jump shot from 26 ft (block by B. Simmons),,48,49
161,2,6:52.0,,Defensive rebound by Team,48,49
162,2,6:52.0,Loose ball foul by W. Carter (drawn by R. Covington),,48,49
163,2,6:52.0,J. Parker enters the game for W. Carter,,48,49
164,2,6:52.0,,A. Johnson enters the game for J. Embiid,48,49
165,2,6:36.0,,Shooting foul by Z. LaVine (drawn by B. Simmons),48,49
166,2,6:36.0,,B. Simmons makes free throw 1 of 2,48,50
167,2,6:36.0,Violation by B. Portis (double lane),,48,50
168,2,6:36.0,,Violation by A. Johnson (double lane),48,50
169,2,6:26.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by B. Simmons),48,53
170,2,6:04.0,Z. LaVine misses 2-pt layup from 6 ft (block by L. Shamet),,48,53
171,2,6:04.0,Offensive rebound by Team,,48,53
172,2,6:01.0,B. Portis misses 2-pt hook shot from 3 ft,,48,53
173,2,6:01.0,Offensive rebound by Team,,48,53
174,2,5:58.0,J. Holiday makes 2-pt dunk from 1 ft (assist by C. Payne),,50,53
175,2,5:51.0,,D. Šarić misses 3-pt jump shot from 26 ft,50,53
176,2,5:48.0,Defensive rebound by C. Payne,,50,53
177,2,5:35.0,Personal foul by A. Johnson (drawn by B. Portis),,50,53
178,2,5:28.0,Turnover by Z. LaVine (lost ball; steal by R. Covington),,50,53
179,2,5:23.0,,L. Shamet misses 3-pt jump shot from 26 ft,50,53
180,2,5:19.0,Defensive rebound by B. Portis,,50,53
181,2,5:12.0,Turnover by C. Payne (bad pass; steal by L. Shamet),,50,53
182,2,5:08.0,,L. Shamet makes 3-pt jump shot from 24 ft (assist by B. Simmons),50,56
183,2,4:56.0,J. Holiday makes 3-pt jump shot from 25 ft (assist by C. Payne),,53,56
184,2,4:43.0,,R. Covington misses 3-pt jump shot from 26 ft,53,56
185,2,4:34.0,Defensive rebound by Z. LaVine,,53,56
186,2,4:33.0,J. Parker makes 2-pt dunk from 1 ft,,55,56
187,2,4:33.0,,Philadelphia full timeout,55,56
188,2,4:33.0,,J. Embiid enters the game for A. Johnson,55,56
189,2,4:33.0,,J. Redick enters the game for L. Shamet,55,56
190,2,4:15.0,,J. Redick makes 2-pt jump shot from 13 ft (assist by D. Šarić),55,58
191,2,4:07.0,Turnover by J. Parker (bad pass),,55,58
192,2,4:00.0,,Personal foul by J. Parker (drawn by D. Šarić),55,58
193,2,4:00.0,,M. Fultz enters the game for D. Šarić,55,58
194,2,3:54.0,,J. Redick misses 2-pt jump shot from 22 ft,55,58
195,2,3:52.0,Defensive rebound by B. Portis,,55,58
196,2,3:47.0,Z. LaVine misses 2-pt layup from 4 ft (block by J. Embiid),,55,58
197,2,3:44.0,,Defensive rebound by B. Simmons,55,58
198,2,3:40.0,,R. Covington misses 3-pt jump shot from 26 ft,55,58
199,2,3:37.0,Defensive rebound by J. Parker,,55,58
200,2,3:33.0,,Loose ball foul by M. Fultz (drawn by J. Parker),55,58
201,2,3:16.0,J. Parker misses 2-pt jump shot from 12 ft,,55,58
202,2,3:13.0,,Defensive rebound by R. Covington,55,58
203,2,3:10.0,,Personal foul by J. Parker (drawn by J. Embiid),55,58
204,2,3:10.0,,J. Embiid makes free throw 1 of 2,55,59
205,2,3:10.0,,J. Embiid makes free throw 2 of 2,55,60
206,2,2:49.0,Z. LaVine misses 2-pt jump shot from 20 ft,,55,60
207,2,2:48.0,,Defensive rebound by Team,55,60
208,2,2:35.0,,B. Simmons makes 2-pt dunk from 1 ft (assist by R. Covington),55,62
209,2,2:35.0,Chicago full timeout,,55,62
210,2,2:35.0,R. Lopez enters the game for J. Parker,,55,62
211,2,2:24.0,J. Holiday misses 3-pt jump shot from 26 ft,,55,62
212,2,2:21.0,,Defensive rebound by B. Simmons,55,62
213,2,2:08.0,,B. Simmons misses 2-pt layup from 5 ft,55,62
214,2,2:05.0,Defensive rebound by B. Portis,,55,62
215,2,2:05.0,Turnover by Z. LaVine (out of bounds lost ball),,55,62
216,2,1:54.0,,J. Redick misses 2-pt jump shot from 21 ft,55,62
217,2,1:50.0,Defensive rebound by B. Portis,,55,62
218,2,1:43.0,C. Payne misses 2-pt jump shot from 12 ft,,55,62
219,2,1:39.0,,Defensive rebound by J. Embiid,55,62
220,2,1:33.0,,J. Embiid misses 3-pt jump shot from 26 ft,55,62
221,2,1:33.0,,Offensive rebound by Team,55,62
222,2,1:33.0,Loose ball foul by Z. LaVine (drawn by B. Simmons),,55,62
223,2,1:33.0,,B. Simmons makes free throw 1 of 2,55,63
224,2,1:33.0,A. Blakeney enters the game for Z. LaVine,,55,63
225,2,1:33.0,,B. Simmons makes free throw 2 of 2,55,64
226,2,1:21.0,Turnover by R. Lopez (bad pass; steal by J. Redick),,55,64
227,2,1:17.0,,J. Redick misses 3-pt jump shot from 26 ft,55,64
228,2,1:14.0,Defensive rebound by J. Holiday,,55,64
229,2,1:07.0,J. Holiday misses 2-pt layup from 5 ft (block by J. Embiid),,55,64
230,2,1:04.0,Offensive rebound by R. Lopez,,55,64
231,2,1:01.0,B. Portis makes 2-pt jump shot from 9 ft (assist by R. Lopez),,57,64
232,2,0:53.0,,J. Embiid misses 3-pt jump shot from 26 ft,57,64
233,2,0:51.0,Defensive rebound by B. Portis,,57,64
234,2,0:41.0,J. Holiday misses 3-pt jump shot from 24 ft,,57,64
235,2,0:38.0,,Defensive rebound by J. Embiid,57,64
236,2,0:33.0,,Turnover by M. Fultz (bad pass; steal by R. Lopez),57,64
237,2,0:26.0,Shooting foul by J. Embiid (drawn by B. Portis),,57,64
238,2,0:26.0,B. Portis makes free throw 1 of 2,,58,64
239,2,0:26.0,R. Arcidiacono enters the game for J. Holiday,,58,64
240,2,0:26.0,J. Parker enters the game for R. Lopez,,58,64
241,2,0:26.0,B. Portis misses free throw 2 of 2,,58,64
242,2,0:24.0,,Defensive rebound by R. Covington,58,64
243,2,0:06.0,,M. Fultz misses 2-pt jump shot from 12 ft,58,64
244,2,0:06.0,,Offensive rebound by Team,58,64
245,2,0:06.0,Loose ball foul by C. Payne (drawn by J. Embiid),,58,64
246,2,0:06.0,,J. Embiid makes free throw 1 of 2,58,65
247,2,0:06.0,J. Holiday enters the game for R. Arcidiacono,,58,65
248,2,0:06.0,,T. McConnell enters the game for J. Redick,58,65
249,2,0:06.0,,J. Embiid misses free throw 2 of 2,58,65
250,2,0:04.0,Defensive rebound by B. Portis,,58,65
251,3,11:47.0,,J. Embiid misses 3-pt jump shot from 27 ft,58,65
252,3,11:43.0,,Offensive rebound by D. Šarić,58,65
253,3,11:43.0,,Shooting foul by B. Portis (drawn by D. Šarić),58,65
254,3,11:43.0,,D. Šarić makes free throw 1 of 2,58,66
255,3,11:43.0,,D. Šarić makes free throw 2 of 2,58,67
256,3,11:29.0,C. Payne misses 2-pt jump shot from 2 ft,,58,67
257,3,11:25.0,Offensive rebound by B. Portis,,58,67
258,3,11:25.0,B. Portis misses 2-pt layup from 1 ft,,58,67
259,3,11:24.0,,Defensive rebound by R. Covington,58,67
260,3,11:17.0,,B. Simmons misses 2-pt layup from 3 ft,58,67
261,3,11:15.0,Defensive rebound by J. Holiday,,58,67
262,3,10:59.0,Z. LaVine makes 3-pt jump shot from 26 ft,,61,67
263,3,10:46.0,,B. Simmons makes 2-pt layup from 2 ft (assist by J. Embiid),61,69
264,3,10:21.0,B. Portis misses 2-pt hook shot from 14 ft,,61,69
265,3,10:19.0,,Defensive rebound by J. Embiid,61,69
266,3,10:11.0,,R. Covington makes 3-pt jump shot from 27 ft (assist by D. Šarić),61,72
267,3,10:10.0,Chicago full timeout,,61,72
268,3,9:52.0,Z. LaVine misses 3-pt jump shot from 30 ft,,61,72
269,3,9:50.0,,Defensive rebound by Team,61,72
270,3,9:34.0,,Shooting foul by W. Carter (drawn by J. Embiid),61,72
271,3,9:34.0,,J. Embiid makes free throw 1 of 2,61,73
272,3,9:34.0,,J. Embiid makes free throw 2 of 2,61,74
273,3,9:14.0,Turnover by Z. LaVine (bad pass; steal by R. Covington),,61,74
274,3,9:09.0,,R. Covington misses 3-pt jump shot from 26 ft,61,74
275,3,9:05.0,,Offensive rebound by D. Šarić,61,74
276,3,8:57.0,,J. Redick misses 2-pt jump shot from 11 ft (block by Z. LaVine),61,74
277,3,8:56.0,,Offensive rebound by J. Redick,61,74
278,3,8:55.0,,J. Redick misses 2-pt layup from 4 ft,61,74
279,3,8:54.0,,Offensive rebound by D. Šarić,61,74
280,3,8:53.0,,D. Šarić misses 2-pt layup from 6 ft (block by Z. LaVine),61,74
281,3,8:52.0,,Offensive rebound by D. Šarić,61,74
282,3,8:51.0,,D. Šarić makes 2-pt jump shot from 9 ft,61,76
283,3,8:51.0,,Shooting foul by B. Portis (drawn by D. Šarić),61,76
284,3,8:51.0,,D. Šarić makes free throw 1 of 1,61,77
285,3,8:31.0,W. Carter misses 2-pt hook shot from 10 ft,,61,77
286,3,8:31.0,,Defensive rebound by Team,61,77
287,3,8:31.0,Loose ball foul by B. Portis (drawn by J. Embiid),,61,77
288,3,8:31.0,J. Parker enters the game for B. Portis,,61,77
289,3,8:31.0,Violation by Team (delay of game),,61,77
290,3,8:17.0,,Personal foul by Z. LaVine (drawn by R. Covington),61,77
291,3,8:17.0,,R. Covington makes free throw 1 of 2,61,78
292,3,8:17.0,R. Arcidiacono enters the game for Z. LaVine,,61,78
293,3,8:17.0,,R. Covington makes free throw 2 of 2,61,79
294,3,8:09.0,J. Parker misses 2-pt layup from 1 ft (block by J. Embiid),,61,79
295,3,8:07.0,,Defensive rebound by J. Embiid,61,79
296,3,8:02.0,,D. Šarić makes 3-pt jump shot from 26 ft (assist by R. Covington),61,82
297,3,7:39.0,J. Holiday misses 3-pt jump shot from 24 ft (block by R. Covington),,61,82
298,3,7:39.0,,Defensive rebound by J. Embiid,61,82
299,3,7:28.0,,J. Redick makes 2-pt jump shot from 20 ft (assist by B. Simmons),61,84
300,3,7:27.0,Chicago full timeout,,61,84
301,3,7:27.0,,A. Johnson enters the game for J. Embiid,61,84
302,3,7:27.0,,L. Shamet enters the game for J. Redick,61,84
303,3,7:19.0,J. Parker makes 2-pt dunk at rim (assist by W. Carter),,63,84
304,3,7:08.0,,Offensive foul by A. Johnson (drawn by J. Holiday),63,84
305,3,7:08.0,,Turnover by A. Johnson (offensive foul),63,84
306,3,6:55.0,W. Carter misses 2-pt hook shot from 2 ft,,63,84
307,3,6:53.0,,Defensive rebound by A. Johnson,63,84
308,3,6:47.0,,B. Simmons misses 2-pt layup from 3 ft (block by W. Carter),63,84
309,3,6:44.0,Defensive rebound by R. Arcidiacono,,63,84
310,3,6:40.0,J. Parker makes 2-pt layup from 2 ft (assist by R. Arcidiacono),,65,84
311,3,6:27.0,,Turnover by D. Šarić (bad pass; steal by C. Payne),65,84
312,3,6:15.0,C. Payne misses 3-pt jump shot from 27 ft,,65,84
313,3,6:13.0,,Defensive rebound by B. Simmons,65,84
314,3,6:10.0,,B. Simmons makes 2-pt jump shot from 14 ft,65,86
315,3,6:00.0,J. Parker misses 3-pt jump shot from 28 ft,,65,86
316,3,5:58.0,,Defensive rebound by Team,65,86
317,3,5:58.0,A. Blakeney enters the game for C. Payne,,65,86
318,3,5:48.0,,D. Šarić misses 2-pt layup from 1 ft,65,86
319,3,5:47.0,Defensive rebound by Team,,65,86
320,3,5:41.0,A. Blakeney misses 3-pt jump shot from 25 ft,,65,86
321,3,5:36.0,,Defensive rebound by D. Šarić,65,86
322,3,5:33.0,,Philadelphia full timeout,65,86
323,3,5:26.0,,A. Johnson makes 2-pt hook shot from 6 ft (assist by B. Simmons),65,88
324,3,5:12.0,R. Arcidiacono makes 3-pt jump shot from 27 ft (assist by W. Carter),,68,88
325,3,4:59.0,,Offensive foul by D. Šarić (drawn by J. Parker),68,88
326,3,4:59.0,,Turnover by D. Šarić (offensive foul),68,88
327,3,4:59.0,R. Lopez enters the game for W. Carter,,68,88
328,3,4:59.0,,M. Fultz enters the game for D. Šarić,68,88
329,3,4:46.0,R. Lopez misses 2-pt jump shot from 12 ft,,68,88
330,3,4:46.0,,Defensive rebound by B. Simmons,68,88
331,3,4:39.0,,R. Covington misses 3-pt jump shot from 27 ft,68,88
332,3,4:35.0,Defensive rebound by A. Blakeney,,68,88
333,3,4:29.0,A. Blakeney misses 2-pt jump shot from 9 ft,,68,88
334,3,4:26.0,,Defensive rebound by R. Covington,68,88
335,3,4:16.0,,A. Johnson makes 2-pt hook shot from 6 ft (assist by B. Simmons),68,90
336,3,4:01.0,Turnover by J. Parker (bad pass; steal by M. Fultz),,68,90
337,3,3:55.0,,R. Covington misses 3-pt jump shot from 23 ft,68,90
338,3,3:51.0,Defensive rebound by A. Blakeney,,68,90
339,3,3:39.0,J. Parker makes 2-pt dunk from 1 ft (assist by R. Lopez),,70,90
340,3,3:23.0,,A. Johnson misses 3-pt jump shot from 27 ft,70,90
341,3,3:20.0,Defensive rebound by J. Parker,,70,90
342,3,3:12.0,R. Lopez misses 2-pt jump shot from 18 ft,,70,90
343,3,3:09.0,,Defensive rebound by L. Shamet,70,90
344,3,3:04.0,,R. Covington misses 3-pt jump shot from 27 ft,70,90
345,3,3:01.0,,Offensive rebound by M. Fultz,70,90
346,3,3:00.0,,M. Fultz misses 2-pt layup from 2 ft,70,90
347,3,2:54.0,,Offensive rebound by M. Fultz,70,90
348,3,2:54.0,,M. Fultz makes 2-pt layup at rim,70,92
349,3,2:46.0,J. Parker misses 2-pt layup from 2 ft,,70,92
350,3,2:44.0,,Defensive rebound by B. Simmons,70,92
351,3,2:39.0,,R. Covington makes 3-pt jump shot from 27 ft (assist by B. Simmons),70,95
352,3,2:34.0,Chicago full timeout,,70,95
353,3,2:34.0,Z. LaVine enters the game for J. Holiday,,70,95
354,3,2:34.0,B. Portis enters the game for J. Parker,,70,95
355,3,2:34.0,,J. Embiid enters the game for R. Covington,70,95
356,3,2:34.0,,J. Redick enters the game for A. Johnson,70,95
357,3,2:17.0,A. Blakeney makes 2-pt jump shot from 12 ft (assist by B. Portis),,72,95
358,3,2:03.0,,Turnover by B. Simmons (traveling),72,95
359,3,1:51.0,Turnover by R. Lopez (lost ball; steal by B. Simmons),,72,95
360,3,1:44.0,,J. Embiid makes 2-pt layup from 1 ft (assist by L. Shamet),72,97
361,3,1:19.0,A. Blakeney misses 2-pt jump shot from 19 ft,,72,97
362,3,1:16.0,Offensive rebound by B. Portis,,72,97
363,3,1:12.0,B. Portis makes 2-pt jump shot from 14 ft (assist by A. Blakeney),,74,97
364,3,0:49.0,,J. Redick misses 3-pt jump shot from 25 ft,74,97
365,3,0:49.0,Defensive rebound by B. Portis,,74,97
366,3,0:41.0,Turnover by Z. LaVine (lost ball; steal by L. Shamet),,74,97
367,3,0:36.0,,L. Shamet makes 3-pt jump shot from 25 ft (assist by B. Simmons),74,100
368,3,0:29.0,Shooting foul by J. Embiid (drawn by Z. LaVine),,74,100
369,3,0:29.0,Z. LaVine makes free throw 1 of 2,,75,100
370,3,0:29.0,Z. LaVine makes free throw 2 of 2,,76,100
371,3,0:23.0,,Personal foul by R. Lopez (drawn by J. Embiid),76,100
372,3,0:23.0,,J. Embiid makes free throw 1 of 2,76,101
373,3,0:23.0,,J. Embiid makes free throw 2 of 2,76,102
374,3,0:07.0,Z. LaVine misses 3-pt jump shot from 28 ft,,76,102
375,3,0:02.0,,Defensive rebound by B. Simmons,76,102
376,3,0:00.0,,M. Fultz misses 3-pt jump shot from 40 ft,76,102
377,3,0:00.0,,Offensive rebound by Team,76,102
378,4,11:48.0,Z. LaVine makes 2-pt layup from 3 ft,,78,102
379,4,11:48.0,Shooting foul by J. Embiid (drawn by Z. LaVine),,78,102
380,4,11:48.0,Z. LaVine misses free throw 1 of 1,,78,102
