,QUARTER,TIME_REMAINING,ATLANTA_ACTION,ORLANDO_ACTION,ATLANTA_SCORE,ORLANDO_SCORE
84,1,3:05.0,,Shooting foul by I. Humphries (drawn by J. Isaac),11,37
85,1,3:05.0,V. Carter enters the game for T. Prince,,11,37
86,1,3:05.0,,K. Birch enters the game for N. Vučević,11,37
87,1,3:05.0,,J. Isaac makes free throw 1 of 2,11,38
88,1,3:05.0,,J. Isaac makes free throw 2 of 2,11,39
89,1,2:58.0,Personal foul by W. Iwundu (drawn by D. Bembry),,11,39
90,1,2:58.0,,A. Gordon enters the game for J. Isaac,11,39
91,1,2:51.0,D. Bembry makes 2-pt jump shot from 7 ft,,13,39
92,1,2:40.0,,Turnover by M. Carter-Williams (bad pass; steal by D. Bembry),13,39
93,1,2:38.0,Personal foul by T. Ross (drawn by D. Bembry),,13,39
94,1,2:32.0,D. Bembry misses 2-pt jump shot from 16 ft,,13,39
95,1,2:29.0,,Defensive rebound by A. Gordon,13,39
96,1,2:25.0,,T. Ross misses 3-pt jump shot from 24 ft,13,39
97,1,2:21.0,Defensive rebound by D. Davis,,13,39
98,1,1:59.0,J. Adams misses 2-pt layup from 3 ft,,13,39
99,1,1:56.0,,Defensive rebound by W. Iwundu,13,39
100,1,1:51.0,,W. Iwundu misses 2-pt layup from 3 ft (block by D. Davis),13,39
101,1,1:47.0,,Offensive rebound by M. Carter-Williams,13,39
102,1,1:46.0,,M. Carter-Williams misses 2-pt layup from 5 ft (block by V. Carter),13,39
103,1,1:43.0,,Offensive rebound by M. Carter-Williams,13,39
104,1,1:43.0,,Turnover by K. Birch (off goaltending),13,39
105,1,1:33.0,Personal foul by A. Gordon (drawn by D. Davis),,13,39
106,1,1:28.0,Turnover by J. Adams (bad pass; steal by M. Carter-Williams),,13,39
107,1,1:17.0,,T. Ross misses 2-pt layup from 2 ft,13,39
108,1,1:16.0,Defensive rebound by D. Bembry,,13,39
109,1,1:10.0,D. Bembry misses 2-pt layup from 2 ft,,13,39
110,1,1:08.0,,Defensive rebound by K. Birch,13,39
111,1,1:00.0,,W. Iwundu misses 3-pt jump shot from 23 ft,13,39
112,1,0:57.0,Defensive rebound by I. Humphries,,13,39
113,1,0:45.0,Turnover by V. Carter (bad pass; steal by T. Ross),,13,39
114,1,0:39.0,,A. Gordon makes 3-pt jump shot from 26 ft (assist by T. Ross),13,42
115,1,0:25.0,Shooting foul by A. Gordon (drawn by D. Davis),,13,42
116,1,0:25.0,Offensive rebound by Team,,13,42
117,1,0:25.0,D. Davis misses free throw 1 of 2,,13,42
118,1,0:25.0,D. Davis makes free throw 2 of 2,,14,42
119,1,0:18.0,,Turnover by M. Carter-Williams (bad pass; steal by D. Bembry),14,42
120,1,0:15.0,D. Bembry makes 2-pt layup from 2 ft,,16,42
121,1,0:08.0,,Turnover by T. Ross (bad pass; steal by J. Adams),16,42
122,1,0:05.0,J. Adams makes 2-pt layup from 2 ft,,18,42
123,1,0:00.0,,Turnover by A. Gordon (lost ball; steal by J. Adams),18,42
124,2,11:52.0,J. Adams misses 3-pt jump shot from 26 ft,,18,42
125,2,11:48.0,,Defensive rebound by E. Fournier,18,42
126,2,11:34.0,,T. Ross makes 2-pt layup from 2 ft (assist by A. Gordon),18,44
127,2,11:25.0,J. Anderson makes 3-pt jump shot from 27 ft,,21,44
128,2,11:08.0,,Turnover by T. Ross (bad pass; steal by J. Anderson),21,44
129,2,11:01.0,J. Anderson misses 2-pt jump shot from 11 ft,,21,44
130,2,10:58.0,,Defensive rebound by M. Carter-Williams,21,44
131,2,10:49.0,,K. Birch misses 2-pt jump shot from 7 ft (block by V. Carter),21,44
132,2,10:46.0,Defensive rebound by D. Davis,,21,44
133,2,10:40.0,D. Davis makes 2-pt layup from 3 ft (assist by D. Bembry),,23,44
134,2,10:20.0,,E. Fournier makes 2-pt layup from 4 ft,23,46
135,2,10:05.0,D. Bembry misses 2-pt layup from 3 ft,,23,46
136,2,10:02.0,,Defensive rebound by K. Birch,23,46
137,2,9:52.0,,K. Birch makes 2-pt hook shot from 3 ft (assist by M. Carter-Williams),23,48
138,2,9:33.0,V. Carter misses 2-pt layup from 4 ft (block by K. Birch),,23,48
139,2,9:33.0,Offensive rebound by Team,,23,48
140,2,9:29.0,V. Carter misses 3-pt jump shot from 23 ft,,23,48
141,2,9:29.0,,Defensive rebound by A. Gordon,23,48
142,2,9:16.0,,T. Ross makes 3-pt jump shot from 23 ft (assist by A. Gordon),23,51
143,2,8:56.0,Personal foul by M. Carter-Williams (drawn by J. Adams),,23,51
144,2,8:48.0,J. Anderson misses 3-pt jump shot from 26 ft,,23,51
145,2,8:47.0,,Defensive rebound by M. Carter-Williams,23,51
146,2,8:40.0,,T. Ross makes 3-pt jump shot from 25 ft (assist by M. Carter-Williams),23,54
147,2,8:38.0,Atlanta full timeout,,23,54
148,2,8:38.0,J. Collins enters the game for J. Anderson,,23,54
149,2,8:38.0,A. Len enters the game for V. Carter,,23,54
150,2,8:38.0,T. Prince enters the game for D. Davis,,23,54
151,2,8:38.0,,J. Isaac enters the game for A. Gordon,23,54
152,2,8:23.0,T. Prince makes 2-pt jump shot from 10 ft,,25,54
153,2,8:03.0,,E. Fournier makes 2-pt jump shot from 4 ft,25,56
154,2,7:52.0,A. Len makes 3-pt jump shot from 27 ft (assist by J. Adams),,28,56
155,2,7:39.0,,K. Birch makes 2-pt jump shot from 12 ft (assist by M. Carter-Williams),28,58
156,2,7:23.0,Shooting foul by K. Birch (drawn by A. Len),,28,58
157,2,7:23.0,A. Len misses free throw 1 of 2,,28,58
158,2,7:23.0,Offensive rebound by Team,,28,58
159,2,7:23.0,T. Young enters the game for J. Adams,,28,58
160,2,7:23.0,,D. Augustin enters the game for K. Birch,28,58
161,2,7:23.0,,W. Iwundu enters the game for M. Carter-Williams,28,58
162,2,7:23.0,,N. Vučević enters the game for E. Fournier,28,58
163,2,7:23.0,A. Len makes free throw 2 of 2,,29,58
164,2,7:10.0,,D. Augustin misses 3-pt jump shot from 26 ft,29,58
165,2,7:06.0,Defensive rebound by D. Bembry,,29,58
166,2,6:55.0,J. Collins misses 2-pt layup from 4 ft,,29,58
167,2,6:53.0,Offensive rebound by J. Collins,,29,58
168,2,6:51.0,J. Collins misses 2-pt layup from 3 ft,,29,58
169,2,6:45.0,Offensive rebound by A. Len,,29,58
170,2,6:45.0,A. Len misses 2-pt layup from 1 ft,,29,58
171,2,6:43.0,Offensive rebound by A. Len,,29,58
172,2,6:43.0,A. Len makes 2-pt layup from 1 ft,,31,58
173,2,6:33.0,,N. Vučević misses 2-pt jump shot from 9 ft,31,58
174,2,6:30.0,Defensive rebound by D. Bembry,,31,58
175,2,6:21.0,Turnover by J. Collins (lost ball; steal by T. Ross),,31,58
176,2,6:16.0,,T. Ross makes 3-pt jump shot from 26 ft (assist by D. Augustin),31,61
177,2,6:04.0,Personal foul by D. Augustin (drawn by T. Young),,31,61
178,2,6:03.0,Personal foul by J. Isaac (drawn by T. Young),,31,61
179,2,5:58.0,T. Young misses 2-pt jump shot from 14 ft,,31,61
180,2,5:54.0,,Defensive rebound by N. Vučević,31,61
181,2,5:50.0,,D. Augustin makes 2-pt layup from 2 ft (assist by N. Vučević),31,63
182,2,5:49.0,Technical foul by T. Young,,31,63
183,2,5:49.0,,D. Augustin makes technical free throw,31,64
184,2,5:36.0,D. Bembry makes 2-pt jump shot from 5 ft (assist by T. Young),,33,64
185,2,5:15.0,,N. Vučević makes 2-pt jump shot from 12 ft,33,66
186,2,5:02.0,A. Len misses 3-pt jump shot from 25 ft,,33,66
187,2,4:57.0,,Defensive rebound by W. Iwundu,33,66
188,2,4:52.0,,T. Ross makes 3-pt jump shot from 27 ft (assist by W. Iwundu),33,69
189,2,4:32.0,D. Bembry misses 3-pt jump shot from 26 ft,,33,69
190,2,4:27.0,,Defensive rebound by N. Vučević,33,69
191,2,4:21.0,,J. Isaac makes 2-pt layup from 2 ft,33,71
192,2,4:21.0,,Shooting foul by A. Len (drawn by J. Isaac),33,71
193,2,4:21.0,J. Anderson enters the game for D. Bembry,,33,71
194,2,4:21.0,,E. Fournier enters the game for W. Iwundu,33,71
195,2,4:21.0,,J. Isaac misses free throw 1 of 1,33,71
196,2,4:18.0,Defensive rebound by J. Collins,,33,71
197,2,4:10.0,T. Young misses 2-pt layup from 4 ft,,33,71
198,2,4:08.0,Offensive rebound by T. Young,,33,71
199,2,4:07.0,A. Len makes 3-pt jump shot from 24 ft (assist by T. Young),,36,71
200,2,3:54.0,,T. Ross misses 3-pt jump shot from 26 ft,36,71
201,2,3:52.0,Defensive rebound by T. Prince,,36,71
202,2,3:45.0,Shooting foul by N. Vučević (drawn by T. Prince),,36,71
203,2,3:45.0,T. Prince makes free throw 1 of 2,,37,71
204,2,3:45.0,T. Prince misses free throw 2 of 2,,37,71
205,2,3:41.0,,Defensive rebound by T. Ross,37,71
206,2,3:34.0,,Turnover by D. Augustin (bad pass; steal by T. Young),37,71
207,2,3:29.0,T. Prince makes 3-pt jump shot from 26 ft (assist by T. Young),,40,71
208,2,3:04.0,,J. Isaac misses 3-pt jump shot from 25 ft,40,71
209,2,3:04.0,Defensive rebound by T. Young,,40,71
210,2,2:58.0,Shooting foul by J. Isaac (drawn by T. Young),,40,71
211,2,2:58.0,,Orlando full timeout,40,71
212,2,2:58.0,,J. Martin enters the game for J. Isaac,40,71
213,2,2:58.0,T. Young makes free throw 1 of 2,,41,71
214,2,2:58.0,T. Young makes free throw 2 of 2,,42,71
215,2,2:45.0,,E. Fournier makes 2-pt layup from 1 ft,42,73
216,2,2:24.0,J. Collins misses 3-pt jump shot from 27 ft,,42,73
217,2,2:22.0,,Defensive rebound by N. Vučević,42,73
218,2,2:18.0,,Shooting foul by J. Anderson (drawn by T. Ross),42,73
219,2,2:18.0,,T. Ross makes free throw 1 of 3,42,74
220,2,2:18.0,,T. Ross makes free throw 2 of 3,42,75
221,2,2:18.0,D. Bembry enters the game for A. Len,,42,75
222,2,2:18.0,D. Davis enters the game for T. Prince,,42,75
223,2,2:18.0,,T. Ross makes free throw 3 of 3,42,76
224,2,2:07.0,J. Anderson misses 3-pt jump shot from 26 ft,,42,76
225,2,2:05.0,,Defensive rebound by J. Martin,42,76
226,2,1:51.0,,E. Fournier misses 2-pt layup from 4 ft,42,76
227,2,1:49.0,Defensive rebound by T. Young,,42,76
228,2,1:44.0,Personal foul by J. Martin (drawn by T. Young),,42,76
229,2,1:44.0,T. Young misses free throw 1 of 2,,42,76
230,2,1:44.0,Offensive rebound by Team,,42,76
231,2,1:44.0,T. Young makes free throw 2 of 2,,43,76
232,2,1:31.0,,E. Fournier makes 2-pt layup from 3 ft,43,78
233,2,1:31.0,,Shooting foul by J. Collins (drawn by E. Fournier),43,78
234,2,1:31.0,,E. Fournier misses free throw 1 of 1,43,78
235,2,1:27.0,Defensive rebound by D. Davis,,43,78
236,2,1:12.0,Personal foul by E. Fournier (drawn by D. Bembry),,43,78
237,2,1:12.0,D. Bembry makes free throw 1 of 2,,44,78
238,2,1:12.0,D. Bembry misses free throw 2 of 2,,44,78
239,2,1:10.0,,Defensive rebound by N. Vučević,44,78
240,2,1:01.0,,Offensive foul by E. Fournier (drawn by T. Young),44,78
241,2,1:01.0,,Turnover by E. Fournier (offensive foul),44,78
242,2,1:01.0,,W. Iwundu enters the game for E. Fournier,44,78
243,2,0:42.0,Shooting foul by J. Martin (drawn by J. Collins),,44,78
244,2,0:42.0,J. Collins makes free throw 1 of 2,,45,78
245,2,0:42.0,J. Collins makes free throw 2 of 2,,46,78
246,2,0:32.0,,J. Martin makes 2-pt dunk from 2 ft (assist by N. Vučević),46,80
247,2,0:29.0,J. Collins makes 2-pt dunk from 2 ft (assist by T. Young),,48,80
248,2,0:07.0,,T. Ross misses 3-pt jump shot from 28 ft,48,80
249,2,0:07.0,,Offensive rebound by Team,48,80
250,2,0:04.0,,Personal foul by D. Davis (drawn by N. Vučević),48,80
251,2,0:04.0,,Offensive rebound by Team,48,80
252,2,0:04.0,,N. Vučević misses free throw 1 of 2,48,80
253,2,0:04.0,,N. Vučević makes free throw 2 of 2,48,81
254,2,0:04.0,Turnover by J. Collins (bad pass),,48,81
255,2,0:04.0,,Turnover by D. Augustin (bad pass; steal by D. Bembry),48,81
256,2,0:00.0,T. Young misses 2-pt jump shot from 12 ft,,48,81
257,2,0:00.0,Offensive rebound by Team,,48,81
258,3,11:51.0,A. Len misses 3-pt jump shot from 26 ft,,48,81
259,3,11:47.0,,Defensive rebound by J. Isaac,48,81
260,3,11:32.0,,Turnover by A. Gordon (bad pass; steal by T. Young),48,81
261,3,11:23.0,T. Young makes 2-pt layup from 2 ft,,50,81
262,3,11:08.0,,Personal foul by J. Collins (drawn by N. Vučević),50,81
263,3,11:02.0,,A. Gordon makes 2-pt hook shot from 6 ft (assist by J. Isaac),50,83
264,3,10:35.0,A. Len misses 3-pt jump shot from 24 ft,,50,83
265,3,10:32.0,,Defensive rebound by A. Gordon,50,83
266,3,10:24.0,,E. Fournier makes 2-pt jump shot from 4 ft (assist by N. Vučević),50,85
267,3,10:14.0,T. Young makes 2-pt jump shot from 14 ft,,52,85
268,3,10:01.0,,J. Isaac misses 3-pt jump shot from 24 ft,52,85
269,3,9:59.0,Defensive rebound by A. Len,,52,85
270,3,9:55.0,Personal foul by J. Isaac (drawn by J. Collins),,52,85
271,3,9:49.0,T. Young makes 2-pt jump shot from 14 ft (assist by A. Len),,54,85
272,3,9:30.0,,A. Gordon misses 2-pt layup from 2 ft,54,85
273,3,9:28.0,Defensive rebound by J. Anderson,,54,85
274,3,9:16.0,J. Collins makes 2-pt layup from 1 ft (assist by T. Young),,56,85
275,3,9:15.0,,Orlando full timeout,56,85
276,3,9:05.0,,D. Augustin misses 2-pt jump shot from 7 ft,56,85
277,3,9:03.0,,Offensive rebound by N. Vučević,56,85
278,3,9:03.0,,Shooting foul by A. Len (drawn by N. Vučević),56,85
279,3,9:03.0,,N. Vučević makes free throw 1 of 2,56,86
280,3,9:03.0,,N. Vučević makes free throw 2 of 2,56,87
281,3,8:56.0,Turnover by J. Collins (lost ball; steal by A. Gordon),,56,87
282,3,8:55.0,,Personal take foul by J. Collins (drawn by A. Gordon),56,87
283,3,8:46.0,,N. Vučević makes 2-pt dunk from 2 ft (assist by E. Fournier),56,89
284,3,8:32.0,T. Young makes 2-pt jump shot from 13 ft (assist by A. Len),,58,89
285,3,8:23.0,,N. Vučević misses 3-pt jump shot from 27 ft,58,89
286,3,8:19.0,,Offensive rebound by J. Isaac,58,89
287,3,8:19.0,,Personal foul by J. Anderson (drawn by J. Isaac),58,89
288,3,8:14.0,,E. Fournier makes 2-pt jump shot from 8 ft,58,91
289,3,8:03.0,T. Young misses 3-pt jump shot from 26 ft,,58,91
290,3,8:01.0,,Defensive rebound by A. Gordon,58,91
291,3,7:54.0,,Turnover by A. Gordon (bad pass; steal by A. Len),58,91
292,3,7:49.0,J. Collins makes 2-pt jump shot from 4 ft,,60,91
293,3,7:38.0,,E. Fournier makes 2-pt jump shot from 21 ft (assist by D. Augustin),60,93
294,3,7:15.0,T. Prince misses 3-pt jump shot from 25 ft,,60,93
295,3,7:13.0,,Defensive rebound by J. Isaac,60,93
296,3,7:07.0,,D. Augustin makes 3-pt jump shot from 26 ft,60,96
297,3,7:06.0,Atlanta full timeout,,60,96
298,3,7:06.0,J. Adams enters the game for J. Anderson,,60,96
299,3,7:06.0,D. Bembry enters the game for A. Len,,60,96
300,3,7:06.0,V. Carter enters the game for T. Prince,,60,96
301,3,7:06.0,I. Humphries enters the game for T. Young,,60,96
302,3,6:52.0,V. Carter misses 3-pt jump shot from 23 ft,,60,96
303,3,6:50.0,Offensive rebound by D. Bembry,,60,96
304,3,6:49.0,V. Carter makes 3-pt jump shot from 26 ft (assist by D. Bembry),,63,96
305,3,6:28.0,,D. Augustin makes 2-pt layup from 1 ft,63,98
306,3,6:28.0,,Shooting foul by V. Carter (drawn by D. Augustin),63,98
307,3,6:28.0,,D. Augustin makes free throw 1 of 1,63,99
308,3,6:15.0,D. Bembry misses 2-pt jump shot from 16 ft (block by J. Isaac),,63,99
309,3,6:12.0,Offensive rebound by D. Bembry,,63,99
310,3,6:11.0,D. Bembry misses 2-pt jump shot from 9 ft,,63,99
311,3,6:11.0,Offensive rebound by J. Collins,,63,99
312,3,6:05.0,J. Collins makes 2-pt layup at rim,,65,99
313,3,5:52.0,,J. Isaac misses 3-pt jump shot from 23 ft,65,99
314,3,5:50.0,Defensive rebound by J. Collins,,65,99
315,3,5:38.0,I. Humphries misses 3-pt jump shot from 23 ft,,65,99
316,3,5:33.0,,Defensive rebound by A. Gordon,65,99
317,3,5:29.0,,J. Isaac makes 2-pt dunk from 1 ft (assist by A. Gordon),65,101
318,3,5:02.0,J. Collins misses 2-pt jump shot from 16 ft,,65,101
319,3,4:58.0,,Defensive rebound by A. Gordon,65,101
320,3,4:50.0,,Turnover by A. Gordon (bad pass; steal by V. Carter),65,101
321,3,4:47.0,Turnover by V. Carter (lost ball; steal by J. Isaac),,65,101
322,3,4:34.0,,J. Isaac makes 2-pt dunk from 2 ft (assist by A. Gordon),65,103
323,3,4:15.0,J. Adams makes 3-pt jump shot from 25 ft (assist by J. Collins),,68,103
324,3,3:56.0,,D. Augustin misses 2-pt layup from 2 ft,68,103
325,3,3:50.0,,Offensive rebound by N. Vučević,68,103
326,3,3:50.0,,N. Vučević misses 2-pt layup from 1 ft,68,103
327,3,3:50.0,Defensive rebound by D. Bembry,,68,103
328,3,3:48.0,D. Bembry makes 2-pt layup from 1 ft,,70,103
329,3,3:28.0,,Personal foul by D. Bembry (drawn by N. Vučević),70,103
330,3,3:28.0,,N. Vučević makes free throw 1 of 2,70,104
331,3,3:28.0,D. Davis enters the game for J. Collins,,70,104
332,3,3:28.0,,M. Carter-Williams enters the game for D. Augustin,70,104
333,3,3:28.0,,W. Iwundu enters the game for E. Fournier,70,104
334,3,3:28.0,,T. Ross enters the game for J. Isaac,70,104
335,3,3:28.0,,N. Vučević makes free throw 2 of 2,70,105
336,3,3:13.0,D. Bembry makes 2-pt layup from 1 ft,,72,105
337,3,3:01.0,,A. Gordon makes 3-pt jump shot from 27 ft (assist by M. Carter-Williams),72,108
338,3,2:47.0,Turnover by D. Bembry (bad pass; steal by N. Vučević),,72,108
339,3,2:38.0,,W. Iwundu makes 3-pt jump shot from 24 ft (assist by N. Vučević),72,111
340,3,2:20.0,V. Carter makes 3-pt jump shot from 23 ft (assist by J. Adams),,75,111
341,3,1:59.0,,Turnover by N. Vučević (bad pass),75,111
342,3,1:59.0,,K. Birch enters the game for N. Vučević,75,111
343,3,1:47.0,J. Adams misses 2-pt layup from 4 ft (block by A. Gordon),,75,111
344,3,1:44.0,,Defensive rebound by M. Carter-Williams,75,111
345,3,1:34.0,,K. Birch misses 2-pt jump shot from 8 ft (block by J. Adams),75,111
346,3,1:34.0,Defensive rebound by Team,,75,111
347,3,1:21.0,Turnover by J. Adams (bad pass),,75,111
348,3,1:01.0,,W. Iwundu misses 2-pt jump shot from 10 ft,75,111
349,3,0:59.0,Defensive rebound by D. Davis,,75,111
350,3,0:52.0,I. Humphries makes 3-pt jump shot from 25 ft (assist by D. Bembry),,78,111
351,3,0:30.0,,K. Birch makes 2-pt hook shot from 6 ft,78,113
352,3,0:26.0,D. Bembry misses 2-pt layup from 3 ft (block by K. Birch),,78,113
353,3,0:22.0,,Defensive rebound by A. Gordon,78,113
354,3,0:07.0,,Turnover by M. Carter-Williams (bad pass; steal by J. Adams),78,113
355,3,0:03.0,J. Adams makes 2-pt layup from 2 ft,,80,113
356,3,0:00.0,,M. Carter-Williams misses 3-pt jump shot from 31 ft,80,113
357,3,0:00.0,,Offensive rebound by Team,80,113
358,4,11:49.0,,Personal foul by J. Adams (drawn by M. Carter-Williams),80,113
359,4,11:44.0,,A. Gordon misses 3-pt jump shot from 26 ft,80,113
360,4,11:42.0,,Offensive rebound by K. Birch,80,113
361,4,11:37.0,,T. Ross makes 3-pt jump shot from 26 ft (assist by M. Carter-Williams),80,116
362,4,11:22.0,J. Adams makes 2-pt jump shot from 15 ft,,82,116
363,4,11:07.0,,M. Carter-Williams misses 2-pt hook shot from 8 ft,82,116
364,4,11:05.0,Defensive rebound by D. Davis,,82,116
365,4,10:56.0,V. Carter makes 3-pt jump shot from 25 ft (assist by J. Adams),,85,116
366,4,10:38.0,,M. Carter-Williams misses 3-pt jump shot from 27 ft,85,116
367,4,10:34.0,Defensive rebound by J. Anderson,,85,116
368,4,10:29.0,J. Anderson misses 3-pt jump shot from 26 ft,,85,116
369,4,10:27.0,,Defensive rebound by A. Gordon,85,116
370,4,10:11.0,,W. Iwundu makes 3-pt jump shot from 24 ft (assist by K. Birch),85,119
371,4,9:50.0,T. Prince misses 3-pt jump shot from 26 ft,,85,119
372,4,9:48.0,,Defensive rebound by T. Ross,85,119
373,4,9:41.0,,T. Ross misses 3-pt jump shot from 26 ft,85,119
374,4,9:39.0,Defensive rebound by J. Adams,,85,119
375,4,9:36.0,Turnover by J. Adams (bad pass; steal by K. Birch),,85,119
376,4,9:19.0,,Turnover by A. Gordon (bad pass; steal by J. Adams),85,119
377,4,9:12.0,D. Davis makes 2-pt dunk from 2 ft (assist by J. Adams),,87,119
378,4,8:57.0,,M. Carter-Williams makes 2-pt layup at rim,87,121
379,4,8:39.0,Shooting foul by W. Iwundu (drawn by T. Prince),,87,121
380,4,8:39.0,T. Prince makes free throw 1 of 3,,88,121
381,4,8:39.0,T. Prince makes free throw 2 of 3,,89,121
382,4,8:39.0,J. Collins enters the game for J. Adams,,89,121
