,QUARTER,TIME_REMAINING,NEW YORK_ACTION,BROOKLYN_ACTION,NEW YORK_SCORE,BROOKLYN_SCORE
140,2,10:21.0,C. Lee makes 2-pt layup from 5 ft,,43,33
141,2,10:21.0,,Violation by Team (def goaltending),43,33
142,2,10:09.0,,D. Carroll misses 2-pt layup from 6 ft (block by M. Robinson),43,33
143,2,10:06.0,Defensive rebound by C. Lee,,43,33
144,2,9:50.0,Shooting foul by T. Pinson (drawn by A. Trier),,43,33
145,2,9:50.0,A. Trier misses free throw 1 of 2,,43,33
146,2,9:50.0,Offensive rebound by Team,,43,33
147,2,9:50.0,T. Hardaway enters the game for C. Lee,,43,33
148,2,9:50.0,A. Trier makes free throw 2 of 2,,44,33
149,2,9:32.0,,S. Napier misses 2-pt jump shot from 23 ft,44,33
150,2,9:29.0,,Offensive rebound by D. Carroll,44,33
151,2,9:23.0,,R. Hollis-Jefferson makes 2-pt jump shot from 12 ft (assist by T. Pinson),44,35
152,2,9:08.0,M. Robinson makes 2-pt dunk from 1 ft (assist by A. Trier),,46,35
153,2,8:56.0,,T. Pinson makes 3-pt jump shot from 23 ft (assist by E. Davis),46,38
154,2,8:41.0,D. Dotson makes 3-pt jump shot from 27 ft (assist by T. Burke),,49,38
155,2,8:40.0,,Brooklyn full timeout,49,38
156,2,8:21.0,,T. Pinson misses 2-pt jump shot from 8 ft,49,38
157,2,8:17.0,,Offensive rebound by E. Davis,49,38
158,2,8:16.0,,E. Davis makes 2-pt dunk from 1 ft (assist by R. Hollis-Jefferson),49,40
159,2,7:58.0,Turnover by A. Trier (lost ball; steal by T. Pinson),,49,40
160,2,7:46.0,,S. Napier misses 3-pt jump shot from 26 ft,49,40
161,2,7:45.0,Defensive rebound by Team,,49,40
162,2,7:45.0,,T. Graham enters the game for D. Carroll,49,40
163,2,7:45.0,,J. Harris enters the game for R. Hollis-Jefferson,49,40
164,2,7:28.0,T. Hardaway misses 2-pt layup from 7 ft,,49,40
165,2,7:27.0,Offensive rebound by T. Hardaway,,49,40
166,2,7:26.0,T. Hardaway misses 2-pt layup from 2 ft,,49,40
167,2,7:25.0,,Defensive rebound by J. Harris,49,40
168,2,7:20.0,,Turnover by S. Napier (lost ball; steal by T. Burke),49,40
169,2,7:10.0,M. Robinson makes 2-pt layup from 2 ft (assist by A. Trier),,51,40
170,2,6:51.0,,T. Pinson makes 3-pt jump shot from 27 ft (assist by J. Harris),51,43
171,2,6:38.0,T. Burke makes 2-pt layup from 3 ft,,53,43
172,2,6:26.0,,Brooklyn full timeout,53,43
173,2,6:26.0,F. Ntilikina enters the game for T. Burke,,53,43
174,2,6:26.0,L. Thomas enters the game for M. Robinson,,53,43
175,2,6:26.0,N. Vonleh enters the game for A. Trier,,53,43
176,2,6:26.0,,J. Allen enters the game for E. Davis,53,43
177,2,6:19.0,,Turnover by J. Harris (bad pass),53,43
178,2,6:06.0,D. Dotson misses 3-pt jump shot from 25 ft,,53,43
179,2,6:02.0,,Defensive rebound by J. Allen,53,43
180,2,5:52.0,,T. Pinson makes 3-pt jump shot from 28 ft (assist by J. Harris),53,46
181,2,5:36.0,F. Ntilikina misses 2-pt jump shot from 16 ft,,53,46
182,2,5:32.0,,Defensive rebound by T. Pinson,53,46
183,2,5:30.0,,S. Napier makes 3-pt jump shot from 26 ft (assist by T. Pinson),53,49
184,2,5:29.0,New York full timeout,,53,49
185,2,5:29.0,K. Knox enters the game for D. Dotson,,53,49
186,2,5:13.0,K. Knox misses 3-pt jump shot from 23 ft,,53,49
187,2,5:10.0,,Defensive rebound by J. Allen,53,49
188,2,5:01.0,,T. Graham misses 3-pt jump shot from 23 ft,53,49
189,2,4:55.0,Defensive rebound by F. Ntilikina,,53,49
190,2,4:51.0,N. Vonleh misses 3-pt jump shot from 25 ft,,53,49
191,2,4:48.0,,Defensive rebound by T. Graham,53,49
192,2,4:34.0,,S. Napier misses 2-pt jump shot from 14 ft,53,49
193,2,4:30.0,Defensive rebound by K. Knox,,53,49
194,2,4:24.0,K. Knox misses 3-pt jump shot from 26 ft,,53,49
195,2,4:19.0,,Defensive rebound by T. Pinson,53,49
196,2,4:17.0,,Shooting foul by F. Ntilikina (drawn by T. Pinson),53,49
197,2,4:17.0,,T. Pinson makes free throw 1 of 2,53,50
198,2,4:17.0,T. Burke enters the game for F. Ntilikina,,53,50
199,2,4:17.0,,T. Pinson makes free throw 2 of 2,53,51
200,2,4:03.0,T. Burke misses 2-pt jump shot from 11 ft,,53,51
201,2,4:01.0,,Defensive rebound by T. Pinson,53,51
202,2,3:54.0,,Turnover by T. Pinson (bad pass; steal by K. Knox),53,51
203,2,3:47.0,K. Knox misses 2-pt hook shot from 13 ft,,53,51
204,2,3:42.0,Offensive rebound by L. Thomas,,53,51
205,2,3:42.0,L. Thomas makes 2-pt layup at rim,,55,51
206,2,3:29.0,,T. Pinson misses 3-pt jump shot from 25 ft,55,51
207,2,3:25.0,,Offensive rebound by T. Pinson,55,51
208,2,3:25.0,,T. Pinson makes 2-pt layup from 3 ft,55,53
209,2,3:11.0,T. Burke misses 2-pt jump shot from 9 ft,,55,53
210,2,3:11.0,,Defensive rebound by T. Graham,55,53
211,2,3:00.0,,Shooting foul by N. Vonleh (drawn by S. Napier),55,53
212,2,3:00.0,,S. Napier makes free throw 1 of 2,55,54
213,2,3:00.0,,D. Carroll enters the game for T. Pinson,55,54
214,2,3:00.0,,Turnover by J. Allen (lane violation),55,54
215,2,2:46.0,T. Hardaway misses 3-pt jump shot from 26 ft,,55,54
216,2,2:42.0,,Defensive rebound by D. Carroll,55,54
217,2,2:34.0,,J. Harris makes 2-pt layup from 1 ft (assist by D. Carroll),55,56
218,2,2:13.0,K. Knox misses 2-pt jump shot from 16 ft,,55,56
219,2,2:10.0,,Defensive rebound by J. Allen,55,56
220,2,2:02.0,,Offensive foul by T. Graham (drawn by L. Thomas),55,56
221,2,2:02.0,,Turnover by T. Graham (offensive foul),55,56
222,2,2:02.0,,Technical foul by D. Russell,55,56
223,2,2:02.0,T. Hardaway makes technical free throw,,56,56
224,2,1:52.0,Turnover by K. Knox (lost ball; steal by S. Napier),,56,56
225,2,1:49.0,,S. Napier misses 3-pt jump shot from 25 ft,56,56
226,2,1:47.0,,Offensive rebound by S. Napier,56,56
227,2,1:40.0,,J. Harris misses 3-pt jump shot from 25 ft,56,56
228,2,1:40.0,,Offensive rebound by Team,56,56
229,2,1:24.0,,T. Graham misses 3-pt jump shot from 33 ft,56,56
230,2,1:21.0,Defensive rebound by K. Knox,,56,56
231,2,1:14.0,Shooting foul by T. Graham (drawn by T. Hardaway),,56,56
232,2,1:14.0,T. Hardaway makes free throw 1 of 2,,57,56
233,2,1:14.0,D. Dotson enters the game for K. Knox,,57,56
234,2,1:14.0,T. Hardaway makes free throw 2 of 2,,58,56
235,2,1:06.0,,Personal foul by N. Vonleh (drawn by J. Allen),58,56
236,2,1:00.0,,D. Carroll makes 2-pt layup from 2 ft (assist by S. Napier),58,58
237,2,0:39.0,N. Vonleh misses 3-pt jump shot from 26 ft,,58,58
238,2,0:34.0,,Defensive rebound by J. Harris,58,58
239,2,0:30.0,,Shooting foul by T. Burke (drawn by S. Napier),58,58
240,2,0:30.0,,S. Napier makes free throw 1 of 2,58,59
241,2,0:30.0,M. Robinson enters the game for L. Thomas,,58,59
242,2,0:30.0,A. Trier enters the game for N. Vonleh,,58,59
243,2,0:30.0,,S. Napier makes free throw 2 of 2,58,60
244,2,0:09.0,T. Burke makes 2-pt layup from 3 ft,,60,60
245,2,0:00.0,,S. Napier misses 3-pt jump shot from 24 ft,60,60
246,2,0:00.0,,Offensive rebound by Team,60,60
247,3,11:50.0,N. Vonleh misses 2-pt dunk from 4 ft (block by J. Allen),,60,60
248,3,11:46.0,,Defensive rebound by T. Graham,60,60
249,3,11:42.0,,D. Russell misses 3-pt jump shot from 25 ft,60,60
250,3,11:40.0,,Offensive rebound by Team,60,60
251,3,11:29.0,,T. Graham makes 2-pt layup from 2 ft (assist by J. Harris),60,62
252,3,11:16.0,N. Vonleh misses 3-pt jump shot from 27 ft,,60,62
253,3,11:13.0,,Defensive rebound by J. Harris,60,62
254,3,11:10.0,,Personal foul by F. Ntilikina (drawn by J. Allen),60,62
255,3,11:02.0,,R. Kurucs misses 3-pt jump shot from 25 ft,60,62
256,3,10:59.0,Defensive rebound by F. Ntilikina,,60,62
257,3,10:45.0,T. Hardaway misses 3-pt jump shot from 25 ft,,60,62
258,3,10:41.0,,Defensive rebound by R. Kurucs,60,62
259,3,10:38.0,,R. Kurucs makes 2-pt layup from 2 ft,60,64
260,3,10:25.0,K. Knox misses 2-pt jump shot from 9 ft,,60,64
261,3,10:23.0,Offensive rebound by K. Knox,,60,64
262,3,10:23.0,Shooting foul by J. Allen (drawn by K. Knox),,60,64
263,3,10:23.0,K. Knox misses free throw 1 of 2,,60,64
264,3,10:23.0,Offensive rebound by Team,,60,64
265,3,10:23.0,T. Burke enters the game for F. Ntilikina,,60,64
266,3,10:23.0,K. Knox makes free throw 2 of 2,,61,64
267,3,10:08.0,,Turnover by D. Russell (bad pass),61,64
268,3,9:59.0,K. Knox misses 2-pt jump shot from 20 ft,,61,64
269,3,9:56.0,,Defensive rebound by J. Allen,61,64
270,3,9:52.0,,R. Kurucs misses 3-pt jump shot from 26 ft,61,64
271,3,9:48.0,Defensive rebound by N. Vonleh,,61,64
272,3,9:33.0,N. Vonleh makes 2-pt layup from 4 ft,,63,64
273,3,9:25.0,,R. Kurucs makes 2-pt dunk from 1 ft,63,66
274,3,9:13.0,N. Vonleh misses 3-pt jump shot from 25 ft,,63,66
275,3,9:10.0,,Defensive rebound by R. Kurucs,63,66
276,3,8:59.0,,J. Allen makes 2-pt dunk from 1 ft (assist by D. Russell),63,68
277,3,8:39.0,T. Hardaway makes 2-pt layup from 3 ft (assist by T. Burke),,65,68
278,3,8:21.0,,T. Graham makes 3-pt jump shot from 23 ft (assist by D. Russell),65,71
279,3,8:17.0,Turnover by K. Knox (bad pass),,65,71
280,3,8:11.0,,T. Graham misses 3-pt jump shot from 22 ft,65,71
281,3,8:07.0,Defensive rebound by N. Vonleh,,65,71
282,3,7:59.0,N. Vonleh makes 3-pt jump shot from 26 ft (assist by T. Burke),,68,71
283,3,7:48.0,,R. Kurucs misses 3-pt jump shot from 24 ft,68,71
284,3,7:45.0,Defensive rebound by N. Vonleh,,68,71
285,3,7:36.0,T. Burke makes 3-pt jump shot from 25 ft,,71,71
286,3,7:26.0,,J. Harris misses 2-pt layup from 3 ft (block by L. Thomas),71,71
287,3,7:23.0,,Offensive rebound by J. Harris,71,71
288,3,7:23.0,,J. Harris misses 2-pt layup from 3 ft (block by T. Burke),71,71
289,3,7:23.0,,Brooklyn full timeout,71,71
290,3,7:23.0,,D. Carroll enters the game for R. Kurucs,71,71
291,3,7:23.0,,S. Napier enters the game for D. Russell,71,71
292,3,7:19.0,,Shooting foul by K. Knox (drawn by J. Harris),71,71
293,3,7:19.0,,J. Harris misses free throw 1 of 2,71,71
294,3,7:19.0,,Offensive rebound by Team,71,71
295,3,7:19.0,,J. Harris misses free throw 2 of 2,71,71
296,3,7:15.0,Defensive rebound by N. Vonleh,,71,71
297,3,7:05.0,T. Hardaway makes 2-pt layup from 3 ft,,73,71
298,3,7:05.0,,E. Davis enters the game for J. Allen,73,71
299,3,6:37.0,,Turnover by J. Harris (lost ball; steal by T. Hardaway),73,71
300,3,6:30.0,T. Burke misses 2-pt jump shot from 18 ft,,73,71
301,3,6:28.0,,Defensive rebound by J. Harris,73,71
302,3,6:15.0,,Personal foul by L. Thomas (drawn by J. Harris),73,71
303,3,6:15.0,,R. Hollis-Jefferson enters the game for T. Graham,73,71
304,3,6:09.0,,Shooting foul by T. Burke (drawn by S. Napier),73,71
305,3,6:09.0,,S. Napier makes free throw 1 of 3,73,72
306,3,6:09.0,,S. Napier misses free throw 2 of 3,73,72
307,3,6:09.0,,Offensive rebound by Team,73,72
308,3,6:09.0,,S. Napier makes free throw 3 of 3,73,73
309,3,5:48.0,T. Hardaway misses 3-pt jump shot from 26 ft,,73,73
310,3,5:44.0,,Defensive rebound by R. Hollis-Jefferson,73,73
311,3,5:37.0,,R. Hollis-Jefferson misses 2-pt layup from 6 ft,73,73
312,3,5:35.0,,Offensive rebound by E. Davis,73,73
313,3,5:35.0,,E. Davis misses 2-pt layup from 1 ft,73,73
314,3,5:35.0,,Offensive rebound by E. Davis,73,73
315,3,5:35.0,,Shooting foul by N. Vonleh (drawn by E. Davis),73,73
316,3,5:35.0,,E. Davis misses free throw 1 of 2,73,73
317,3,5:35.0,,Offensive rebound by Team,73,73
318,3,5:35.0,M. Robinson enters the game for N. Vonleh,,73,73
319,3,5:35.0,,T. Pinson enters the game for J. Harris,73,73
320,3,5:35.0,,E. Davis misses free throw 2 of 2,73,73
321,3,5:31.0,Defensive rebound by T. Hardaway,,73,73
322,3,5:24.0,T. Hardaway misses 2-pt jump shot from 12 ft,,73,73
323,3,5:22.0,,Defensive rebound by E. Davis,73,73
324,3,5:07.0,,R. Hollis-Jefferson makes 2-pt jump shot from 10 ft,73,75
325,3,4:49.0,T. Burke misses 2-pt jump shot from 12 ft,,73,75
326,3,4:46.0,,Defensive rebound by E. Davis,73,75
327,3,4:40.0,,S. Napier misses 3-pt jump shot from 26 ft,73,75
328,3,4:37.0,Defensive rebound by K. Knox,,73,75
329,3,4:25.0,Turnover by K. Knox (out of bounds lost ball),,73,75
330,3,4:25.0,Loose ball foul by K. Knox (drawn by T. Pinson),,73,75
331,3,4:25.0,D. Dotson enters the game for L. Thomas,,73,75
332,3,4:25.0,,T. Pinson makes free throw 1 of 2,73,76
333,3,4:25.0,A. Trier enters the game for K. Knox,,73,76
334,3,4:25.0,,T. Pinson makes free throw 2 of 2,73,77
335,3,4:02.0,Turnover by A. Trier (bad pass; steal by R. Hollis-Jefferson),,73,77
336,3,3:57.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft,73,79
337,3,3:42.0,T. Burke makes 2-pt jump shot from 12 ft,,75,79
338,3,3:34.0,,Shooting foul by T. Burke (drawn by S. Napier),75,79
339,3,3:34.0,,S. Napier makes free throw 1 of 2,75,80
340,3,3:34.0,,S. Napier makes free throw 2 of 2,75,81
341,3,3:18.0,T. Hardaway misses 2-pt layup from 3 ft,,75,81
342,3,3:17.0,Offensive rebound by Team,,75,81
343,3,3:05.0,D. Dotson misses 2-pt jump shot from 15 ft,,75,81
344,3,3:04.0,Offensive rebound by M. Robinson,,75,81
345,3,3:03.0,Personal foul by E. Davis (drawn by M. Robinson),,75,81
346,3,2:56.0,,Loose ball foul by E. Davis (drawn by M. Robinson),75,81
347,3,2:56.0,New York full timeout,,75,81
348,3,2:41.0,D. Dotson misses 3-pt jump shot from 25 ft,,75,81
349,3,2:38.0,,Defensive rebound by T. Pinson,75,81
350,3,2:33.0,,Turnover by R. Hollis-Jefferson (bad pass; steal by A. Trier),75,81
351,3,2:31.0,Shooting foul by R. Hollis-Jefferson (drawn by A. Trier),,75,81
352,3,2:31.0,A. Trier makes free throw 1 of 2,,76,81
353,3,2:31.0,A. Trier makes free throw 2 of 2,,77,81
354,3,2:14.0,,E. Davis makes 2-pt dunk at rim (assist by S. Napier),77,83
355,3,2:01.0,T. Burke misses 3-pt jump shot from 26 ft,,77,83
356,3,2:01.0,,Defensive rebound by D. Carroll,77,83
357,3,1:54.0,,Shooting foul by A. Trier (drawn by D. Carroll),77,83
358,3,1:54.0,,D. Carroll makes free throw 1 of 2,77,84
359,3,1:54.0,,D. Carroll makes free throw 2 of 2,77,85
360,3,1:32.0,T. Burke makes 2-pt jump shot from 15 ft (assist by D. Dotson),,79,85
361,3,1:10.0,,E. Davis misses 2-pt layup from 3 ft (block by T. Hardaway),79,85
362,3,1:05.0,,Offensive rebound by D. Carroll,79,85
363,3,1:04.0,,T. Pinson misses 3-pt jump shot from 25 ft,79,85
364,3,1:01.0,Defensive rebound by A. Trier,,79,85
365,3,0:57.0,A. Trier makes 3-pt jump shot from 26 ft,,82,85
366,3,0:36.0,,S. Napier misses 2-pt layup from 3 ft (block by M. Robinson),82,85
367,3,0:33.0,,Offensive rebound by R. Hollis-Jefferson,82,85
368,3,0:32.0,,R. Hollis-Jefferson misses 2-pt jump shot from 10 ft,82,85
369,3,0:32.0,,Offensive rebound by E. Davis,82,85
370,3,0:32.0,,Shooting foul by D. Dotson (drawn by E. Davis),82,85
371,3,0:32.0,,E. Davis makes free throw 1 of 2,82,86
372,3,0:32.0,,E. Davis makes free throw 2 of 2,82,87
373,3,0:08.0,T. Hardaway misses 3-pt jump shot from 24 ft,,82,87
374,3,0:04.0,Offensive rebound by M. Robinson,,82,87
375,3,0:04.0,M. Robinson misses 2-pt layup from 1 ft,,82,87
376,3,0:03.0,,Defensive rebound by R. Hollis-Jefferson,82,87
377,3,0:00.0,,D. Carroll misses 3-pt jump shot from 26 ft,82,87
378,3,0:00.0,,Offensive rebound by Team,82,87
379,4,11:45.0,,Shooting foul by A. Trier (drawn by E. Davis),82,87
380,4,11:45.0,,E. Davis makes free throw 1 of 2,82,88
381,4,11:45.0,,E. Davis misses free throw 2 of 2,82,88
382,4,11:43.0,Defensive rebound by M. Robinson,,82,88
383,4,11:19.0,M. Robinson misses 2-pt layup from 4 ft (block by E. Davis),,82,88
384,4,11:16.0,,Defensive rebound by E. Davis,82,88
385,4,11:13.0,,E. Davis makes 2-pt dunk from 1 ft (assist by D. Russell),82,90
386,4,11:13.0,New York full timeout,,82,90
387,4,10:56.0,K. Knox misses 3-pt jump shot from 25 ft,,82,90
388,4,10:53.0,,Defensive rebound by E. Davis,82,90
389,4,10:46.0,,Turnover by T. Pinson (bad pass; steal by K. Knox),82,90
