,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,PHILADELPHIA_ACTION,WASHINGTON_SCORE,PHILADELPHIA_SCORE
35,1,8:46.0,,Offensive rebound by J. Butler,4,4
36,1,8:46.0,,W. Chandler misses 2-pt layup from 3 ft,4,4
37,1,8:46.0,,Offensive rebound by W. Chandler,4,4
38,1,8:42.0,,W. Chandler makes 2-pt layup from 1 ft,4,6
39,1,8:29.0,B. Beal misses 2-pt jump shot from 10 ft,,4,6
40,1,8:27.0,,Defensive rebound by J. Embiid,4,6
41,1,8:20.0,,J. Redick misses 3-pt jump shot from 28 ft,4,6
42,1,8:17.0,,Offensive rebound by J. Redick,4,6
43,1,8:14.0,,J. Redick misses 2-pt layup from 1 ft,4,6
44,1,8:13.0,,Offensive rebound by J. Embiid,4,6
45,1,8:12.0,,J. Embiid makes 2-pt layup from 2 ft,4,8
46,1,7:57.0,B. Beal makes 3-pt jump shot from 25 ft (assist by J. Wall),,7,8
47,1,7:46.0,,J. Embiid makes 2-pt jump shot from 8 ft (assist by B. Simmons),7,10
48,1,7:30.0,J. Wall misses 2-pt hook shot from 7 ft,,7,10
49,1,7:28.0,,Defensive rebound by J. Embiid,7,10
50,1,7:24.0,,J. Embiid makes 3-pt jump shot from 26 ft (assist by B. Simmons),7,13
51,1,7:23.0,Washington full timeout,,7,13
52,1,7:08.0,K. Oubre misses 2-pt jump shot from 9 ft,,7,13
53,1,7:06.0,,Defensive rebound by J. Embiid,7,13
54,1,6:45.0,,J. Embiid misses 2-pt jump shot from 11 ft,7,13
55,1,6:43.0,Defensive rebound by K. Oubre,,7,13
56,1,6:31.0,B. Beal makes 2-pt jump shot from 19 ft,,9,13
57,1,6:22.0,,Shooting foul by B. Beal (drawn by J. Redick),9,13
58,1,6:22.0,,J. Redick makes free throw 1 of 3,9,14
59,1,6:22.0,,J. Redick makes free throw 2 of 3,9,15
60,1,6:22.0,I. Mahinmi enters the game for B. Beal,,9,15
61,1,6:22.0,A. Rivers enters the game for T. Bryant,,9,15
62,1,6:22.0,,M. Muscala enters the game for W. Chandler,9,15
63,1,6:22.0,,L. Shamet enters the game for J. Embiid,9,15
64,1,6:22.0,,J. Redick makes free throw 3 of 3,9,16
65,1,6:13.0,K. Oubre makes 3-pt jump shot from 28 ft (assist by J. Wall),,12,16
66,1,6:01.0,,J. Redick makes 3-pt jump shot from 28 ft (assist by B. Simmons),12,19
67,1,5:47.0,J. Wall makes 2-pt layup from 3 ft,,14,19
68,1,5:37.0,,J. Butler misses 2-pt layup from 1 ft,14,19
69,1,5:35.0,,Offensive rebound by J. Butler,14,19
70,1,5:31.0,,J. Redick makes 2-pt layup from 2 ft (assist by J. Butler),14,21
71,1,5:21.0,Turnover by J. Wall (bad pass; steal by B. Simmons),,14,21
72,1,5:17.0,,Personal foul by J. Green (drawn by B. Simmons),14,21
73,1,5:17.0,M. Morris enters the game for J. Green,,14,21
74,1,5:17.0,,T. McConnell enters the game for J. Redick,14,21
75,1,5:06.0,,J. Butler misses 2-pt layup from 2 ft,14,21
76,1,5:03.0,Defensive rebound by M. Morris,,14,21
77,1,5:00.0,J. Wall misses 2-pt layup from 1 ft,,14,21
78,1,4:58.0,,Defensive rebound by B. Simmons,14,21
79,1,4:55.0,,Turnover by B. Simmons (lost ball; steal by J. Wall),14,21
80,1,4:41.0,K. Oubre misses 3-pt jump shot from 28 ft,,14,21
81,1,4:37.0,,Defensive rebound by T. McConnell,14,21
82,1,4:33.0,,B. Simmons makes 2-pt dunk from 1 ft (assist by T. McConnell),14,23
83,1,4:14.0,M. Morris misses 2-pt jump shot from 17 ft,,14,23
84,1,4:10.0,,Defensive rebound by T. McConnell,14,23
85,1,4:04.0,,J. Butler makes 2-pt layup from 1 ft (assist by B. Simmons),14,25
86,1,3:45.0,M. Morris misses 3-pt jump shot from 26 ft,,14,25
87,1,3:42.0,,Defensive rebound by L. Shamet,14,25
88,1,3:39.0,,Turnover by B. Simmons (bad pass),14,25
89,1,3:39.0,,F. Korkmaz enters the game for J. Butler,14,25
90,1,3:27.0,Personal foul by L. Shamet (drawn by J. Wall),,14,25
91,1,3:16.0,K. Oubre misses 2-pt jump shot from 16 ft,,14,25
92,1,3:14.0,,Defensive rebound by M. Muscala,14,25
93,1,3:11.0,,L. Shamet misses 3-pt jump shot from 25 ft,14,25
94,1,3:07.0,Defensive rebound by K. Oubre,,14,25
95,1,3:00.0,J. Wall misses 2-pt jump shot from 20 ft,,14,25
96,1,2:56.0,,Defensive rebound by L. Shamet,14,25
97,1,2:48.0,,M. Muscala misses 3-pt jump shot from 27 ft,14,25
98,1,2:45.0,,Offensive rebound by B. Simmons,14,25
99,1,2:45.0,,Philadelphia full timeout,14,25
100,1,2:45.0,T. Satoranský enters the game for J. Wall,,14,25
101,1,2:45.0,,J. Embiid enters the game for B. Simmons,14,25
102,1,2:37.0,,Turnover by T. McConnell (bad pass),14,25
103,1,2:21.0,A. Rivers makes 2-pt jump shot from 7 ft,,16,25
104,1,2:06.0,,T. McConnell makes 3-pt jump shot from 22 ft (assist by F. Korkmaz),16,28
105,1,1:53.0,I. Mahinmi misses 3-pt jump shot from 23 ft,,16,28
106,1,1:50.0,,Defensive rebound by J. Embiid,16,28
107,1,1:41.0,,T. McConnell makes 2-pt jump shot from 14 ft,16,30
108,1,1:29.0,Turnover by M. Morris (lost ball; steal by F. Korkmaz),,16,30
109,1,1:23.0,,T. McConnell misses 3-pt jump shot from 25 ft,16,30
110,1,1:21.0,,Offensive rebound by Team,16,30
111,1,1:21.0,Loose ball foul by I. Mahinmi (drawn by J. Embiid),,16,30
112,1,1:21.0,,J. Embiid misses free throw 1 of 2,16,30
113,1,1:21.0,,Offensive rebound by Team,16,30
114,1,1:21.0,,J. Redick enters the game for L. Shamet,16,30
115,1,1:21.0,,J. Embiid misses free throw 2 of 2,16,30
116,1,1:18.0,,Offensive rebound by M. Muscala,16,30
117,1,1:16.0,,F. Korkmaz misses 3-pt jump shot from 25 ft,16,30
118,1,1:15.0,Defensive rebound by K. Oubre,,16,30
119,1,1:05.0,Shooting foul by M. Muscala (drawn by A. Rivers),,16,30
120,1,1:05.0,A. Rivers misses free throw 1 of 2,,16,30
121,1,1:05.0,Offensive rebound by Team,,16,30
122,1,1:05.0,T. Brown enters the game for K. Oubre,,16,30
123,1,1:05.0,A. Rivers misses free throw 2 of 2,,16,30
124,1,1:03.0,,Defensive rebound by J. Embiid,16,30
125,1,0:49.0,,Personal foul by I. Mahinmi (drawn by J. Embiid),16,30
126,1,0:49.0,,J. Embiid misses free throw 1 of 2,16,30
127,1,0:49.0,,Offensive rebound by Team,16,30
128,1,0:49.0,,J. Embiid makes free throw 2 of 2,16,31
129,1,0:38.0,T. Satoranský misses 2-pt layup from 4 ft (block by J. Embiid),,16,31
130,1,0:34.0,,Defensive rebound by F. Korkmaz,16,31
131,1,0:26.0,,J. Redick misses 2-pt jump shot from 22 ft,16,31
132,1,0:22.0,Defensive rebound by A. Rivers,,16,31
133,1,0:03.0,A. Rivers makes 3-pt jump shot from 27 ft,,19,31
134,2,11:47.0,Turnover by M. Morris (lost ball; steal by J. Butler),,19,31
135,2,11:40.0,,J. Redick misses 3-pt jump shot from 27 ft,19,31
136,2,11:36.0,,Offensive rebound by Team,19,31
137,2,11:24.0,,J. Redick makes 2-pt layup from 1 ft (assist by J. Butler),19,33
138,2,11:08.0,T. Brown misses 2-pt jump shot from 17 ft,,19,33
139,2,11:06.0,,Defensive rebound by W. Chandler,19,33
140,2,10:56.0,,W. Chandler makes 2-pt jump shot from 12 ft,19,35
141,2,10:42.0,Turnover by M. Morris (lost ball; steal by J. Butler),,19,35
142,2,10:38.0,,J. Butler makes 2-pt dunk from 1 ft,19,37
143,2,10:38.0,Washington full timeout,,19,37
144,2,10:28.0,Personal foul by J. Redick (drawn by I. Mahinmi),,19,37
145,2,10:18.0,I. Mahinmi makes 2-pt layup from 2 ft (assist by M. Morris),,21,37
146,2,10:05.0,,T. McConnell makes 2-pt layup from 2 ft,21,39
147,2,9:47.0,T. Satoranský makes 2-pt layup from 1 ft (assist by T. Brown),,23,39
148,2,9:23.0,,J. Embiid makes 2-pt layup from 2 ft,23,41
149,2,9:08.0,M. Morris misses 2-pt jump shot from 21 ft,,23,41
150,2,9:05.0,,Defensive rebound by J. Embiid,23,41
151,2,9:00.0,,Turnover by T. McConnell (bad pass; steal by A. Rivers),23,41
152,2,8:55.0,Turnover by T. Brown (bad pass; steal by T. McConnell),,23,41
153,2,8:48.0,,W. Chandler makes 3-pt jump shot from 27 ft (assist by J. Butler),23,44
154,2,8:47.0,Washington full timeout,,23,44
155,2,8:47.0,B. Beal enters the game for T. Brown,,23,44
156,2,8:47.0,J. Green enters the game for I. Mahinmi,,23,44
157,2,8:47.0,J. Wall enters the game for T. Satoranský,,23,44
158,2,8:34.0,A. Rivers misses 3-pt jump shot from 29 ft,,23,44
159,2,8:30.0,Offensive rebound by M. Morris,,23,44
160,2,8:28.0,J. Wall makes 3-pt jump shot from 27 ft (assist by B. Beal),,26,44
161,2,8:02.0,,J. Embiid misses 3-pt jump shot from 28 ft,26,44
162,2,8:02.0,Defensive rebound by Team,,26,44
163,2,8:02.0,,M. Muscala enters the game for J. Embiid,26,44
164,2,8:02.0,,B. Simmons enters the game for T. McConnell,26,44
165,2,7:46.0,J. Wall misses 2-pt layup from 2 ft,,26,44
166,2,7:44.0,,Defensive rebound by B. Simmons,26,44
167,2,7:39.0,,W. Chandler misses 3-pt jump shot from 26 ft,26,44
168,2,7:36.0,Defensive rebound by M. Morris,,26,44
169,2,7:27.0,B. Beal misses 3-pt jump shot from 28 ft,,26,44
170,2,7:24.0,,Defensive rebound by M. Muscala,26,44
171,2,7:18.0,,Turnover by B. Simmons (bad pass; steal by B. Beal),26,44
172,2,7:13.0,B. Beal makes 3-pt jump shot from 28 ft,,29,44
173,2,7:12.0,,Philadelphia full timeout,29,44
174,2,7:12.0,,L. Shamet enters the game for J. Redick,29,44
175,2,6:56.0,,M. Muscala misses 3-pt jump shot from 27 ft,29,44
176,2,6:52.0,,Offensive rebound by J. Butler,29,44
177,2,6:52.0,,J. Butler misses 2-pt layup from 1 ft,29,44
178,2,6:51.0,Defensive rebound by A. Rivers,,29,44
179,2,6:42.0,Shooting foul by L. Shamet (drawn by J. Green),,29,44
180,2,6:42.0,J. Green makes free throw 1 of 2,,30,44
181,2,6:42.0,J. Green makes free throw 2 of 2,,31,44
182,2,6:22.0,,Turnover by B. Simmons (bad pass; steal by J. Wall),31,44
183,2,6:12.0,B. Beal makes 2-pt dunk from 1 ft (assist by J. Wall),,33,44
184,2,6:00.0,,W. Chandler misses 2-pt jump shot from 9 ft,33,44
185,2,5:58.0,,Offensive rebound by M. Muscala,33,44
186,2,5:57.0,,M. Muscala misses 2-pt layup from 2 ft,33,44
187,2,5:55.0,Defensive rebound by M. Morris,,33,44
188,2,5:49.0,J. Wall makes 2-pt layup from 2 ft,,35,44
189,2,5:49.0,Technical foul by J. Wall,,35,44
190,2,5:49.0,,M. Muscala misses technical free throw,35,44
191,2,5:49.0,,Offensive rebound by Team,35,44
192,2,5:30.0,,Turnover by W. Chandler (bad pass; steal by J. Wall),35,44
193,2,5:26.0,B. Beal misses 3-pt jump shot from 25 ft,,35,44
194,2,5:22.0,,Defensive rebound by B. Simmons,35,44
195,2,5:18.0,,J. Butler makes 2-pt layup from 1 ft (assist by B. Simmons),35,46
196,2,5:03.0,J. Wall misses 2-pt layup from 2 ft,,35,46
197,2,4:58.0,,Defensive rebound by J. Butler,35,46
198,2,4:53.0,,W. Chandler misses 3-pt jump shot from 25 ft,35,46
199,2,4:51.0,Defensive rebound by Team,,35,46
200,2,4:32.0,M. Morris misses 3-pt jump shot from 26 ft,,35,46
201,2,4:28.0,,Defensive rebound by W. Chandler,35,46
202,2,4:20.0,,M. Muscala misses 3-pt jump shot from 24 ft,35,46
203,2,4:16.0,Defensive rebound by J. Green,,35,46
204,2,4:04.0,M. Morris makes 2-pt jump shot from 15 ft,,37,46
205,2,3:40.0,,J. Butler makes 2-pt jump shot from 16 ft (assist by L. Shamet),37,48
206,2,3:34.0,Shooting foul by J. Butler (drawn by B. Beal),,37,48
207,2,3:34.0,B. Beal makes free throw 1 of 2,,38,48
208,2,3:34.0,,J. Embiid enters the game for W. Chandler,38,48
209,2,3:34.0,B. Beal makes free throw 2 of 2,,39,48
210,2,3:22.0,,L. Shamet makes 2-pt jump shot from 22 ft (assist by B. Simmons),39,50
211,2,3:16.0,B. Beal misses 2-pt layup from 9 ft,,39,50
212,2,3:14.0,,Defensive rebound by M. Muscala,39,50
213,2,3:07.0,,B. Simmons makes 2-pt hook shot from 3 ft,39,52
214,2,3:06.0,Washington full timeout,,39,52
215,2,3:06.0,K. Oubre enters the game for A. Rivers,,39,52
216,2,3:06.0,,F. Korkmaz enters the game for J. Butler,39,52
217,2,2:53.0,M. Morris misses 3-pt jump shot from 27 ft,,39,52
218,2,2:49.0,,Defensive rebound by B. Simmons,39,52
219,2,2:45.0,,Shooting foul by M. Morris (drawn by J. Embiid),39,52
220,2,2:45.0,,J. Embiid makes free throw 1 of 2,39,53
221,2,2:45.0,,J. Embiid makes free throw 2 of 2,39,54
222,2,2:34.0,J. Wall misses 2-pt layup from 6 ft (block by M. Muscala),,39,54
223,2,2:34.0,Offensive rebound by Team,,39,54
224,2,2:26.0,B. Beal misses 2-pt jump shot from 15 ft,,39,54
225,2,2:26.0,,Defensive rebound by B. Simmons,39,54
226,2,2:25.0,,Personal foul by B. Beal (drawn by B. Simmons),39,54
227,2,2:25.0,A. Rivers enters the game for B. Beal,,39,54
228,2,2:15.0,,L. Shamet makes 3-pt jump shot from 26 ft (assist by B. Simmons),39,57
229,2,1:52.0,J. Green makes 2-pt jump shot from 18 ft,,41,57
230,2,1:43.0,,B. Simmons makes 2-pt dunk from 1 ft (assist by F. Korkmaz),41,59
231,2,1:43.0,,Shooting foul by J. Wall (drawn by B. Simmons),41,59
232,2,1:43.0,,B. Simmons makes free throw 1 of 1,41,60
233,2,1:33.0,M. Morris misses 3-pt jump shot from 27 ft,,41,60
234,2,1:30.0,,Defensive rebound by L. Shamet,41,60
235,2,1:27.0,,Personal foul by M. Morris (drawn by J. Embiid),41,60
236,2,1:27.0,,J. Embiid misses free throw 1 of 2,41,60
237,2,1:27.0,,Offensive rebound by Team,41,60
238,2,1:27.0,,J. Embiid misses free throw 2 of 2,41,60
239,2,1:25.0,Defensive rebound by K. Oubre,,41,60
240,2,1:09.0,K. Oubre misses 2-pt layup from 1 ft,,41,60
241,2,1:05.0,Offensive rebound by M. Morris,,41,60
242,2,1:05.0,M. Morris misses 2-pt layup at rim,,41,60
243,2,1:04.0,,Defensive rebound by J. Embiid,41,60
244,2,1:01.0,,F. Korkmaz makes 3-pt jump shot from 27 ft (assist by L. Shamet),41,63
245,2,0:48.0,A. Rivers makes 3-pt jump shot from 26 ft (assist by J. Wall),,44,63
246,2,0:37.0,,Personal foul by A. Rivers (drawn by F. Korkmaz),44,63
247,2,0:37.0,,F. Korkmaz makes free throw 1 of 2,44,64
248,2,0:37.0,,T. McConnell enters the game for L. Shamet,44,64
249,2,0:37.0,,F. Korkmaz makes free throw 2 of 2,44,65
250,2,0:34.0,Personal foul by T. McConnell (drawn by J. Wall),,44,65
251,2,0:27.0,J. Wall makes 2-pt layup from 2 ft,,46,65
252,2,0:05.0,,M. Muscala makes 3-pt jump shot from 27 ft (assist by T. McConnell),46,68
253,2,0:00.0,A. Rivers misses 3-pt jump shot from 25 ft,,46,68
254,2,0:00.0,Offensive rebound by Team,,46,68
255,3,11:40.0,K. Oubre misses 3-pt jump shot from 23 ft,,46,68
256,3,11:38.0,Offensive rebound by T. Bryant,,46,68
257,3,11:28.0,Turnover by J. Green (traveling),,46,68
258,3,11:16.0,,J. Butler misses 3-pt jump shot from 23 ft,46,68
259,3,11:12.0,Defensive rebound by J. Green,,46,68
260,3,11:00.0,T. Bryant makes 2-pt jump shot from 17 ft (assist by J. Wall),,48,68
261,3,10:42.0,,W. Chandler misses 3-pt jump shot from 24 ft,48,68
262,3,10:39.0,,Offensive rebound by J. Butler,48,68
263,3,10:36.0,,J. Redick misses 3-pt jump shot from 26 ft,48,68
264,3,10:34.0,Defensive rebound by Team,,48,68
265,3,10:14.0,K. Oubre misses 2-pt jump shot from 1 ft (block by J. Embiid),,48,68
266,3,10:10.0,Offensive rebound by J. Wall,,48,68
267,3,10:09.0,J. Wall misses 3-pt jump shot from 26 ft (block by W. Chandler),,48,68
268,3,10:09.0,Offensive rebound by Team,,48,68
269,3,10:09.0,Turnover by Team (shot clock),,48,68
270,3,9:46.0,,W. Chandler misses 2-pt layup from 2 ft,48,68
271,3,9:45.0,,Offensive rebound by J. Embiid,48,68
272,3,9:43.0,,J. Embiid misses 2-pt layup from 3 ft (block by J. Green),48,68
273,3,9:41.0,Defensive rebound by T. Bryant,,48,68
274,3,9:37.0,J. Wall misses 2-pt layup from 1 ft,,48,68
275,3,9:36.0,Offensive rebound by K. Oubre,,48,68
276,3,9:36.0,Shooting foul by B. Simmons (drawn by K. Oubre),,48,68
277,3,9:36.0,K. Oubre misses free throw 1 of 2,,48,68
278,3,9:36.0,Offensive rebound by Team,,48,68
279,3,9:36.0,K. Oubre makes free throw 2 of 2,,49,68
280,3,9:17.0,,W. Chandler misses 2-pt jump shot from 19 ft,49,68
281,3,9:14.0,,Offensive rebound by J. Embiid,49,68
282,3,9:13.0,,Shooting foul by J. Wall (drawn by J. Embiid),49,68
283,3,9:13.0,,J. Embiid makes free throw 1 of 2,49,69
284,3,9:13.0,,J. Embiid makes free throw 2 of 2,49,70
285,3,8:57.0,T. Bryant misses 3-pt jump shot from 28 ft,,49,70
286,3,8:55.0,,Defensive rebound by B. Simmons,49,70
287,3,8:45.0,,Turnover by W. Chandler (bad pass; steal by T. Bryant),49,70
288,3,8:36.0,K. Oubre misses 2-pt layup from 2 ft (block by J. Embiid),,49,70
289,3,8:36.0,,Defensive rebound by Team,49,70
290,3,8:36.0,Loose ball foul by K. Oubre (drawn by J. Embiid),,49,70
291,3,8:16.0,,J. Butler makes 3-pt jump shot from 24 ft (assist by B. Simmons),49,73
292,3,8:08.0,Shooting foul by J. Butler (drawn by B. Beal),,49,73
293,3,8:08.0,B. Beal makes free throw 1 of 2,,50,73
294,3,8:08.0,B. Beal makes free throw 2 of 2,,51,73
295,3,7:53.0,,J. Embiid misses 2-pt layup from 2 ft (block by T. Bryant),51,73
296,3,7:50.0,,Offensive rebound by J. Embiid,51,73
297,3,7:49.0,,J. Embiid makes 2-pt layup from 4 ft,51,75
298,3,7:42.0,B. Beal misses 2-pt jump shot from 20 ft,,51,75
299,3,7:39.0,,Defensive rebound by J. Embiid,51,75
300,3,7:33.0,,B. Simmons makes 2-pt layup from 2 ft,51,77
301,3,7:32.0,Washington full timeout,,51,77
302,3,7:32.0,M. Morris enters the game for T. Bryant,,51,77
303,3,7:18.0,Turnover by J. Wall (bad pass; steal by J. Butler),,51,77
304,3,7:12.0,,J. Redick misses 3-pt jump shot from 23 ft,51,77
305,3,7:08.0,Defensive rebound by K. Oubre,,51,77
306,3,6:49.0,J. Green misses 2-pt layup from 2 ft,,51,77
307,3,6:46.0,,Defensive rebound by J. Butler,51,77
308,3,6:40.0,,J. Redick makes 2-pt jump shot from 22 ft (assist by J. Butler),51,79
309,3,6:32.0,B. Beal makes 2-pt layup from 2 ft (assist by J. Wall),,53,79
310,3,6:20.0,,J. Butler misses 2-pt jump shot from 19 ft,53,79
311,3,6:17.0,Defensive rebound by M. Morris,,53,79
312,3,6:07.0,M. Morris misses 2-pt jump shot from 19 ft,,53,79
313,3,6:05.0,,Defensive rebound by J. Butler,53,79
314,3,5:50.0,,J. Redick makes 2-pt layup from 3 ft (assist by B. Simmons),53,81
315,3,5:37.0,Shooting foul by W. Chandler (drawn by J. Wall),,53,81
316,3,5:37.0,,Technical foul by J. Redick,53,81
317,3,5:37.0,B. Beal makes technical free throw,,54,81
318,3,5:37.0,J. Wall makes free throw 1 of 2,,55,81
319,3,5:37.0,A. Rivers enters the game for J. Green,,55,81
320,3,5:37.0,,T. McConnell enters the game for W. Chandler,55,81
321,3,5:37.0,,M. Muscala enters the game for J. Embiid,55,81
322,3,5:37.0,,L. Shamet enters the game for J. Redick,55,81
323,3,5:37.0,J. Wall makes free throw 2 of 2,,56,81
324,3,5:24.0,,T. McConnell makes 2-pt jump shot from 13 ft (assist by M. Muscala),56,83
325,3,5:09.0,M. Morris misses 3-pt jump shot from 25 ft,,56,83
326,3,5:06.0,,Defensive rebound by L. Shamet,56,83
327,3,5:00.0,,Turnover by B. Simmons (bad pass; steal by B. Beal),56,83
328,3,4:53.0,B. Beal misses 3-pt jump shot from 24 ft,,56,83
329,3,4:50.0,,Defensive rebound by Team,56,83
330,3,4:39.0,,T. McConnell makes 2-pt layup from 1 ft (assist by B. Simmons),56,85
331,3,4:39.0,Washington full timeout,,56,85
332,3,4:39.0,T. Brown enters the game for B. Beal,,56,85
333,3,4:39.0,T. Satoranský enters the game for J. Wall,,56,85
334,3,4:28.0,K. Oubre makes 2-pt jump shot from 7 ft (assist by T. Satoranský),,58,85
335,3,4:18.0,,Turnover by B. Simmons (lost ball; steal by T. Satoranský),58,85
336,3,4:15.0,Personal foul by B. Simmons (drawn by T. Satoranský),,58,85
337,3,4:13.0,Turnover by M. Morris (bad pass),,58,85
338,3,3:51.0,,Shooting foul by T. Brown (drawn by M. Muscala),58,85
339,3,3:51.0,,M. Muscala makes free throw 1 of 2,58,86
340,3,3:51.0,,W. Chandler enters the game for J. Butler,58,86
341,3,3:51.0,,F. Korkmaz enters the game for B. Simmons,58,86
342,3,3:51.0,,M. Muscala makes free throw 2 of 2,58,87
343,3,3:40.0,T. Brown makes 2-pt jump shot from 13 ft,,60,87
344,3,3:28.0,,M. Muscala misses 3-pt jump shot from 25 ft,60,87
345,3,3:25.0,Defensive rebound by T. Brown,,60,87
346,3,3:16.0,A. Rivers misses 2-pt layup from 3 ft,,60,87
347,3,3:12.0,Offensive rebound by M. Morris,,60,87
348,3,3:10.0,K. Oubre misses 3-pt jump shot from 26 ft,,60,87
349,3,3:07.0,,Defensive rebound by M. Muscala,60,87
350,3,3:03.0,,Shooting foul by T. Satoranský (drawn by T. McConnell),60,87
351,3,3:03.0,,T. McConnell makes free throw 1 of 2,60,88
352,3,3:03.0,,T. McConnell makes free throw 2 of 2,60,89
353,3,2:51.0,Turnover by T. Satoranský (bad pass; steal by W. Chandler),,60,89
354,3,2:42.0,,Philadelphia full timeout,60,89
355,3,2:42.0,T. Bryant enters the game for M. Morris,,60,89
356,3,2:42.0,D. Robinson enters the game for K. Oubre,,60,89
357,3,2:42.0,,A. Johnson enters the game for W. Chandler,60,89
358,3,2:32.0,,Personal foul by A. Rivers (drawn by M. Muscala),60,89
359,3,2:32.0,,M. Muscala makes free throw 1 of 2,60,90
360,3,2:32.0,,M. Muscala makes free throw 2 of 2,60,91
361,3,2:22.0,Turnover by T. Brown (lost ball; steal by L. Shamet),,60,91
362,3,2:19.0,,L. Shamet makes 2-pt layup from 1 ft,60,93
363,3,2:19.0,Violation by Team (def goaltending),,60,93
364,3,2:03.0,T. Satoranský misses 2-pt jump shot from 16 ft,,60,93
365,3,2:01.0,,Defensive rebound by M. Muscala,60,93
366,3,1:53.0,,Turnover by T. McConnell (lost ball; steal by D. Robinson),60,93
367,3,1:47.0,T. Brown makes 2-pt jump shot from 10 ft (assist by T. Satoranský),,62,93
368,3,1:38.0,,Turnover by A. Johnson (bad pass; steal by T. Satoranský),62,93
369,3,1:35.0,T. Satoranský makes 2-pt layup from 2 ft,,64,93
370,3,1:23.0,,F. Korkmaz misses 3-pt jump shot from 25 ft,64,93
371,3,1:21.0,Defensive rebound by Team,,64,93
372,3,1:21.0,,Loose ball foul by M. Muscala (drawn by D. Robinson),64,93
373,3,1:21.0,D. Robinson makes free throw 1 of 2,,65,93
374,3,1:21.0,D. Robinson makes free throw 2 of 2,,66,93
375,3,1:09.0,,T. McConnell misses 2-pt jump shot from 12 ft (block by A. Rivers),66,93
376,3,1:06.0,,Offensive rebound by A. Johnson,66,93
377,3,1:06.0,,Shooting foul by D. Robinson (drawn by M. Muscala),66,93
378,3,1:06.0,,M. Muscala makes free throw 1 of 2,66,94
379,3,1:06.0,,M. Muscala makes free throw 2 of 2,66,95
380,3,0:51.0,T. Bryant misses 2-pt layup from 2 ft,,66,95
381,3,0:48.0,,Defensive rebound by M. Muscala,66,95
382,3,0:41.0,,A. Johnson misses 2-pt hook shot from 6 ft,66,95
383,3,0:39.0,Defensive rebound by D. Robinson,,66,95
384,3,0:35.0,Personal foul by L. Shamet (drawn by T. Bryant),,66,95
385,3,0:35.0,T. Bryant makes free throw 1 of 2,,67,95
386,3,0:35.0,T. Bryant makes free throw 2 of 2,,68,95
387,3,0:23.0,,L. Shamet makes 3-pt jump shot from 30 ft (assist by F. Korkmaz),68,98
388,3,0:02.0,A. Rivers makes 2-pt jump shot from 19 ft,,70,98
389,3,0:00.0,,F. Korkmaz misses 3-pt jump shot from 42 ft,70,98
390,3,0:00.0,,Offensive rebound by Team,70,98
