,QUARTER,TIME_REMAINING,ORLANDO_ACTION,SAN ANTONIO_ACTION,ORLANDO_SCORE,SAN ANTONIO_SCORE
25,1,7:34.0,E. Fournier makes 2-pt jump shot from 7 ft (assist by D. Augustin),,10,11
26,1,7:21.0,,L. Aldridge misses 2-pt jump shot from 3 ft,10,11
27,1,7:19.0,Defensive rebound by N. Vučević,,10,11
28,1,7:18.0,Shooting foul by D. Cunningham (drawn by W. Iwundu),,10,11
29,1,7:18.0,W. Iwundu makes free throw 1 of 2,,11,11
30,1,7:18.0,W. Iwundu makes free throw 2 of 2,,12,11
31,1,7:03.0,,Personal foul by D. Augustin (drawn by P. Mills),12,11
32,1,6:53.0,,D. DeRozan makes 2-pt dunk from 1 ft (assist by L. Aldridge),12,13
33,1,6:33.0,E. Fournier makes 2-pt jump shot from 8 ft,,14,13
34,1,6:14.0,,San Antonio full timeout,14,13
35,1,6:11.0,,D. Bertāns misses 3-pt jump shot from 26 ft,14,13
36,1,6:06.0,Defensive rebound by A. Gordon,,14,13
37,1,6:00.0,Personal foul by D. Cunningham (drawn by A. Gordon),,14,13
38,1,6:00.0,T. Ross enters the game for W. Iwundu,,14,13
39,1,6:00.0,,M. Belinelli enters the game for L. Aldridge,14,13
40,1,6:00.0,,P. Gasol enters the game for D. Bertāns,14,13
41,1,6:00.0,,Q. Pondexter enters the game for D. Cunningham,14,13
42,1,5:53.0,Turnover by D. Augustin (bad pass; steal by D. DeRozan),,14,13
43,1,5:44.0,,Turnover by D. DeRozan (bad pass; steal by E. Fournier),14,13
44,1,5:38.0,E. Fournier makes 2-pt layup from 1 ft,,16,13
45,1,5:26.0,,P. Mills makes 2-pt jump shot from 18 ft,16,15
46,1,5:14.0,N. Vučević makes 2-pt layup from 2 ft (assist by T. Ross),,18,15
47,1,4:58.0,,P. Mills makes 2-pt jump shot from 20 ft (assist by P. Gasol),18,17
48,1,4:36.0,N. Vučević makes 2-pt jump shot from 13 ft (assist by D. Augustin),,20,17
49,1,4:16.0,,Q. Pondexter misses 3-pt jump shot from 26 ft,20,17
50,1,4:13.0,Defensive rebound by D. Augustin,,20,17
51,1,4:12.0,Personal foul by P. Gasol (drawn by D. Augustin),,20,17
52,1,4:12.0,D. Augustin misses free throw 1 of 2,,20,17
53,1,4:12.0,Offensive rebound by Team,,20,17
54,1,4:12.0,J. Martin enters the game for A. Gordon,,20,17
55,1,4:12.0,D. Augustin makes free throw 2 of 2,,21,17
56,1,4:00.0,,Offensive foul by Q. Pondexter (drawn by D. Augustin),21,17
57,1,4:00.0,,Turnover by Q. Pondexter (offensive foul),21,17
58,1,4:00.0,J. Grant enters the game for D. Augustin,,21,17
59,1,4:00.0,,L. Aldridge enters the game for D. DeRozan,21,17
60,1,4:00.0,,B. Forbes enters the game for Q. Pondexter,21,17
61,1,3:47.0,J. Grant makes 3-pt jump shot from 23 ft (assist by T. Ross),,24,17
62,1,3:22.0,,Turnover by L. Aldridge (3 sec),24,17
63,1,3:22.0,M. Bamba enters the game for N. Vučević,,24,17
64,1,3:15.0,T. Ross makes 2-pt jump shot from 18 ft (assist by M. Bamba),,26,17
65,1,3:15.0,J. Simmons enters the game for E. Fournier,,26,17
66,1,2:47.0,,M. Belinelli makes 3-pt jump shot from 25 ft (assist by P. Mills),26,20
67,1,2:33.0,M. Bamba makes 2-pt layup from 2 ft (assist by T. Ross),,28,20
68,1,2:21.0,,L. Aldridge misses 2-pt hook shot from 6 ft,28,20
69,1,2:19.0,Defensive rebound by J. Martin,,28,20
70,1,2:09.0,J. Grant misses 2-pt jump shot from 13 ft,,28,20
71,1,2:07.0,,Defensive rebound by P. Gasol,28,20
72,1,2:00.0,,B. Forbes misses 2-pt jump shot from 6 ft,28,20
73,1,2:00.0,,Offensive rebound by L. Aldridge,28,20
74,1,1:56.0,,L. Aldridge makes 2-pt dunk from 1 ft,28,22
75,1,1:49.0,T. Ross makes 2-pt jump shot from 20 ft (assist by J. Grant),,30,22
76,1,1:40.0,,P. Gasol misses 3-pt jump shot from 25 ft,30,22
77,1,1:37.0,Defensive rebound by J. Grant,,30,22
78,1,1:31.0,M. Bamba misses 2-pt jump shot from 19 ft,,30,22
79,1,1:28.0,,Defensive rebound by L. Aldridge,30,22
80,1,1:18.0,,M. Belinelli misses 3-pt jump shot from 27 ft,30,22
81,1,1:16.0,Defensive rebound by M. Bamba,,30,22
82,1,1:12.0,Personal foul by M. Belinelli (drawn by T. Ross),,30,22
83,1,1:12.0,Orlando full timeout,,30,22
84,1,1:12.0,T. Ross makes free throw 1 of 2,,31,22
85,1,1:12.0,T. Ross makes free throw 2 of 2,,32,22
86,1,0:59.0,,L. Aldridge makes 2-pt hook shot from 2 ft (assist by P. Gasol),32,24
87,1,0:48.0,T. Ross makes 2-pt jump shot from 17 ft (assist by J. Grant),,34,24
88,1,0:40.0,,P. Mills misses 3-pt jump shot from 26 ft,34,24
89,1,0:36.0,Defensive rebound by J. Martin,,34,24
90,1,0:33.0,Shooting foul by P. Mills (drawn by J. Martin),,34,24
91,1,0:33.0,J. Martin makes free throw 1 of 2,,35,24
92,1,0:33.0,,Q. Pondexter enters the game for P. Mills,35,24
93,1,0:33.0,J. Martin makes free throw 2 of 2,,36,24
94,1,0:19.0,,B. Forbes makes 2-pt jump shot from 21 ft (assist by L. Aldridge),36,26
95,1,0:01.0,J. Martin misses 2-pt jump shot from 20 ft,,36,26
96,1,0:01.0,,Defensive rebound by M. Belinelli,36,26
97,1,0:00.0,,M. Belinelli misses 3-pt jump shot from 55 ft,36,26
98,1,0:00.0,,Offensive rebound by Team,36,26
99,2,11:40.0,,B. Forbes makes 2-pt jump shot from 16 ft (assist by D. DeRozan),36,28
100,2,11:13.0,Turnover by Team (shot clock),,36,28
101,2,10:59.0,,D. DeRozan misses 2-pt layup from 3 ft (block by J. Simmons),36,28
102,2,10:55.0,Defensive rebound by T. Ross,,36,28
103,2,10:55.0,J. Martin makes 2-pt dunk from 1 ft (assist by J. Grant),,38,28
104,2,10:55.0,Shooting foul by P. Gasol (drawn by J. Martin),,38,28
105,2,10:55.0,J. Martin makes free throw 1 of 1,,39,28
106,2,10:32.0,,D. Bertāns misses 3-pt jump shot from 28 ft,39,28
107,2,10:27.0,Defensive rebound by J. Grant,,39,28
108,2,10:22.0,M. Bamba misses 3-pt jump shot from 26 ft,,39,28
109,2,10:19.0,,Defensive rebound by D. DeRozan,39,28
110,2,10:09.0,,D. DeRozan misses 2-pt jump shot from 6 ft,39,28
111,2,10:08.0,Defensive rebound by M. Bamba,,39,28
112,2,10:01.0,T. Ross misses 2-pt jump shot from 17 ft,,39,28
113,2,9:58.0,Offensive rebound by M. Bamba,,39,28
114,2,9:50.0,J. Grant makes 2-pt jump shot from 17 ft,,41,28
115,2,9:35.0,,Shooting foul by J. Martin (drawn by Q. Pondexter),41,28
116,2,9:35.0,,Q. Pondexter makes free throw 1 of 2,41,29
117,2,9:35.0,,J. Poeltl enters the game for P. Gasol,41,29
118,2,9:35.0,,Q. Pondexter makes free throw 2 of 2,41,30
119,2,9:25.0,Offensive foul by J. Martin (drawn by D. DeRozan),,41,30
120,2,9:25.0,Turnover by J. Martin (offensive foul),,41,30
121,2,9:25.0,A. Gordon enters the game for J. Martin,,41,30
122,2,9:06.0,,D. Bertāns misses 2-pt jump shot from 18 ft,41,30
123,2,9:03.0,,Offensive rebound by D. Bertāns,41,30
124,2,8:55.0,,B. Forbes misses 2-pt jump shot from 17 ft,41,30
125,2,8:54.0,,Offensive rebound by J. Poeltl,41,30
126,2,8:54.0,,Personal foul by J. Grant (drawn by J. Poeltl),41,30
127,2,8:45.0,,D. DeRozan misses 2-pt jump shot from 18 ft,41,30
128,2,8:45.0,Defensive rebound by M. Bamba,,41,30
129,2,8:38.0,Turnover by A. Gordon (traveling),,41,30
130,2,8:24.0,,Shooting foul by J. Simmons (drawn by D. DeRozan),41,30
131,2,8:24.0,,D. DeRozan makes free throw 1 of 2,41,31
132,2,8:24.0,,D. DeRozan makes free throw 2 of 2,41,32
133,2,8:14.0,Shooting foul by B. Forbes (drawn by J. Grant),,41,32
134,2,8:14.0,J. Grant misses free throw 1 of 2,,41,32
135,2,8:14.0,Offensive rebound by Team,,41,32
136,2,8:14.0,,P. Mills enters the game for B. Forbes,41,32
137,2,8:14.0,J. Grant misses free throw 2 of 2,,41,32
138,2,8:12.0,,Defensive rebound by J. Poeltl,41,32
139,2,8:01.0,,Shooting foul by M. Bamba (drawn by D. DeRozan),41,32
140,2,8:01.0,,D. DeRozan makes free throw 1 of 2,41,33
141,2,8:01.0,,D. DeRozan makes free throw 2 of 2,41,34
142,2,7:52.0,T. Ross misses 3-pt jump shot from 26 ft,,41,34
143,2,7:48.0,,Defensive rebound by D. DeRozan,41,34
144,2,7:44.0,,Shooting foul by A. Gordon (drawn by D. DeRozan),41,34
145,2,7:44.0,,D. DeRozan makes free throw 1 of 2,41,35
146,2,7:44.0,,D. DeRozan makes free throw 2 of 2,41,36
147,2,7:30.0,J. Simmons misses 2-pt layup from 2 ft,,41,36
148,2,7:27.0,Offensive rebound by M. Bamba,,41,36
149,2,7:27.0,M. Bamba makes 2-pt dunk at rim,,43,36
150,2,7:11.0,,P. Mills misses 2-pt jump shot from 17 ft (block by M. Bamba),43,36
151,2,7:09.0,Defensive rebound by M. Bamba,,43,36
152,2,7:03.0,A. Gordon makes 2-pt layup from 1 ft (assist by J. Grant),,45,36
153,2,7:03.0,,San Antonio full timeout,45,36
154,2,7:03.0,D. Augustin enters the game for M. Bamba,,45,36
155,2,7:03.0,E. Fournier enters the game for J. Grant,,45,36
156,2,7:03.0,N. Vučević enters the game for T. Ross,,45,36
157,2,7:03.0,,L. Aldridge enters the game for Q. Pondexter,45,36
158,2,6:49.0,,P. Mills misses 2-pt jump shot from 19 ft,45,36
159,2,6:47.0,Defensive rebound by N. Vučević,,45,36
160,2,6:26.0,A. Gordon misses 3-pt jump shot from 26 ft,,45,36
161,2,6:26.0,,Defensive rebound by Team,45,36
162,2,6:08.0,,D. DeRozan makes 2-pt jump shot from 10 ft,45,38
163,2,5:50.0,N. Vučević misses 2-pt hook shot from 9 ft (block by J. Poeltl),,45,38
164,2,5:50.0,Offensive rebound by Team,,45,38
165,2,5:50.0,,M. Belinelli enters the game for D. Bertāns,45,38
166,2,5:43.0,N. Vučević misses 3-pt jump shot from 24 ft,,45,38
167,2,5:42.0,Offensive rebound by J. Simmons,,45,38
168,2,5:34.0,E. Fournier misses 3-pt jump shot from 29 ft,,45,38
169,2,5:34.0,,Defensive rebound by L. Aldridge,45,38
170,2,5:22.0,,L. Aldridge misses 2-pt layup from 2 ft,45,38
171,2,5:21.0,,Offensive rebound by J. Poeltl,45,38
172,2,5:11.0,,Turnover by D. DeRozan (lost ball; steal by E. Fournier),45,38
173,2,5:06.0,E. Fournier makes 3-pt jump shot from 24 ft (assist by D. Augustin),,48,38
174,2,4:51.0,,Personal foul by J. Simmons (drawn by M. Belinelli),48,38
175,2,4:51.0,,M. Belinelli makes free throw 1 of 2,48,39
176,2,4:51.0,,D. Cunningham enters the game for D. DeRozan,48,39
177,2,4:51.0,,M. Belinelli makes free throw 2 of 2,48,40
178,2,4:37.0,E. Fournier makes 2-pt layup from 2 ft (assist by D. Augustin),,50,40
179,2,4:18.0,,Shooting foul by D. Augustin (drawn by M. Belinelli),50,40
180,2,4:18.0,,M. Belinelli makes free throw 1 of 3,50,41
181,2,4:18.0,,M. Belinelli makes free throw 2 of 3,50,42
182,2,4:18.0,,M. Belinelli makes free throw 3 of 3,50,43
183,2,4:18.0,T. Ross enters the game for J. Simmons,,50,43
184,2,4:13.0,Personal foul by D. Cunningham (drawn by E. Fournier),,50,43
185,2,4:07.0,N. Vučević makes 2-pt layup from 2 ft (assist by E. Fournier),,52,43
186,2,4:07.0,Shooting foul by L. Aldridge (drawn by N. Vučević),,52,43
187,2,4:07.0,N. Vučević makes free throw 1 of 1,,53,43
188,2,3:50.0,,P. Mills misses 2-pt jump shot from 19 ft,53,43
189,2,3:49.0,Defensive rebound by E. Fournier,,53,43
190,2,3:47.0,Turnover by E. Fournier (bad pass; steal by P. Mills),,53,43
191,2,3:32.0,,M. Belinelli misses 3-pt jump shot from 26 ft,53,43
192,2,3:30.0,Defensive rebound by A. Gordon,,53,43
193,2,3:21.0,D. Augustin misses 3-pt jump shot from 25 ft,,53,43
194,2,3:19.0,,Defensive rebound by L. Aldridge,53,43
195,2,3:10.0,,L. Aldridge misses 2-pt jump shot from 17 ft,53,43
196,2,3:05.0,Defensive rebound by A. Gordon,,53,43
197,2,2:58.0,N. Vučević misses 2-pt jump shot from 17 ft,,53,43
198,2,2:55.0,,Defensive rebound by D. Cunningham,53,43
199,2,2:50.0,,Personal foul by N. Vučević (drawn by J. Poeltl),53,43
200,2,2:50.0,Orlando full timeout,,53,43
201,2,2:50.0,,D. DeRozan enters the game for D. Cunningham,53,43
202,2,2:50.0,,J. Poeltl makes free throw 1 of 2,53,44
203,2,2:50.0,,J. Poeltl makes free throw 2 of 2,53,45
204,2,2:37.0,D. Augustin makes 3-pt jump shot from 26 ft (assist by E. Fournier),,56,45
205,2,2:25.0,,D. DeRozan makes 2-pt jump shot from 15 ft,56,47
206,2,2:12.0,Turnover by E. Fournier (bad pass; steal by D. DeRozan),,56,47
207,2,1:58.0,,D. DeRozan misses 2-pt jump shot from 11 ft,56,47
208,2,1:56.0,,Offensive rebound by J. Poeltl,56,47
209,2,1:54.0,,P. Mills makes 3-pt jump shot from 23 ft (assist by J. Poeltl),56,50
210,2,1:38.0,D. Augustin makes 2-pt jump shot from 12 ft,,58,50
211,2,1:29.0,,D. DeRozan makes 2-pt layup from 7 ft,58,52
212,2,1:09.0,E. Fournier makes 3-pt jump shot from 23 ft (assist by D. Augustin),,61,52
213,2,0:51.0,,L. Aldridge makes 2-pt jump shot from 18 ft (assist by M. Belinelli),61,54
214,2,0:37.0,Shooting foul by J. Poeltl (drawn by D. Augustin),,61,54
215,2,0:37.0,D. Augustin makes free throw 1 of 2,,62,54
216,2,0:37.0,D. Augustin makes free throw 2 of 2,,63,54
217,2,0:28.0,,P. Mills misses 3-pt jump shot from 26 ft,63,54
218,2,0:25.0,Defensive rebound by N. Vučević,,63,54
219,2,0:06.0,A. Gordon misses 3-pt jump shot from 26 ft,,63,54
220,2,0:02.0,,Defensive rebound by L. Aldridge,63,54
221,2,0:00.0,,D. DeRozan misses 3-pt jump shot from 47 ft,63,54
222,2,0:00.0,,Offensive rebound by Team,63,54
223,3,11:42.0,,D. DeRozan makes 2-pt jump shot from 12 ft,63,56
224,3,11:23.0,E. Fournier misses 3-pt jump shot from 26 ft,,63,56
225,3,11:20.0,,Defensive rebound by D. Bertāns,63,56
226,3,11:12.0,,L. Aldridge makes 2-pt jump shot from 20 ft (assist by D. DeRozan),63,58
227,3,10:56.0,E. Fournier misses 2-pt layup from 2 ft,,63,58
228,3,10:54.0,,Defensive rebound by D. DeRozan,63,58
229,3,10:46.0,,Turnover by D. DeRozan (bad pass; steal by A. Gordon),63,58
230,3,10:42.0,A. Gordon makes 2-pt dunk from 1 ft,,65,58
231,3,10:23.0,,L. Aldridge misses 2-pt jump shot from 15 ft,65,58
232,3,10:20.0,,Offensive rebound by J. Poeltl,65,58
233,3,10:18.0,,B. Forbes misses 3-pt jump shot from 27 ft,65,58
234,3,10:15.0,Defensive rebound by N. Vučević,,65,58
235,3,10:07.0,N. Vučević makes 2-pt jump shot from 15 ft (assist by D. Augustin),,67,58
236,3,9:49.0,,L. Aldridge misses 2-pt jump shot from 20 ft,67,58
237,3,9:48.0,Defensive rebound by Team,,67,58
238,3,9:48.0,,Loose ball foul by J. Poeltl (drawn by A. Gordon),67,58
239,3,9:39.0,A. Gordon makes 3-pt jump shot from 25 ft (assist by E. Fournier),,70,58
240,3,9:13.0,,Turnover by L. Aldridge (lost ball; steal by N. Vučević),70,58
241,3,9:03.0,E. Fournier misses 3-pt jump shot from 24 ft,,70,58
242,3,8:59.0,,Defensive rebound by L. Aldridge,70,58
243,3,8:46.0,,Turnover by L. Aldridge (lost ball; steal by E. Fournier),70,58
244,3,8:41.0,D. Augustin makes 2-pt layup from 1 ft (assist by E. Fournier),,72,58
245,3,8:41.0,,San Antonio full timeout,72,58
246,3,8:26.0,,Offensive foul by D. DeRozan (drawn by E. Fournier),72,58
247,3,8:26.0,,Turnover by D. DeRozan (offensive foul),72,58
248,3,8:10.0,A. Gordon makes 2-pt jump shot from 13 ft,,74,58
249,3,7:55.0,,D. Bertāns makes 3-pt jump shot from 23 ft (assist by D. DeRozan),74,61
250,3,7:32.0,A. Gordon makes 3-pt jump shot from 25 ft (assist by N. Vučević),,77,61
251,3,7:17.0,,B. Forbes misses 2-pt layup from 6 ft,77,61
252,3,7:17.0,,Offensive rebound by Team,77,61
253,3,7:17.0,,D. Cunningham enters the game for B. Forbes,77,61
254,3,7:17.0,,P. Mills enters the game for J. Poeltl,77,61
255,3,7:15.0,,D. DeRozan makes 2-pt layup from 1 ft (assist by D. Cunningham),77,63
256,3,7:02.0,A. Gordon makes 3-pt jump shot from 24 ft (assist by N. Vučević),,80,63
257,3,6:47.0,,D. Bertāns misses 2-pt layup from 9 ft (block by W. Iwundu),80,63
258,3,6:47.0,Defensive rebound by Team,,80,63
259,3,6:27.0,Turnover by W. Iwundu (bad pass),,80,63
260,3,6:12.0,,D. Bertāns misses 3-pt jump shot from 25 ft,80,63
261,3,6:08.0,Defensive rebound by A. Gordon,,80,63
262,3,5:58.0,D. Augustin makes 2-pt jump shot from 17 ft,,82,63
263,3,5:49.0,,Personal foul by W. Iwundu (drawn by D. Bertāns),82,63
264,3,5:40.0,,P. Mills makes 3-pt jump shot from 24 ft (assist by D. Cunningham),82,66
265,3,5:20.0,W. Iwundu misses 2-pt layup from 7 ft,,82,66
266,3,5:17.0,,Defensive rebound by D. Bertāns,82,66
267,3,5:14.0,,D. Cunningham misses 2-pt jump shot from 19 ft,82,66
268,3,5:11.0,Defensive rebound by A. Gordon,,82,66
269,3,5:01.0,E. Fournier misses 3-pt jump shot from 26 ft,,82,66
270,3,4:55.0,Offensive rebound by A. Gordon,,82,66
271,3,4:54.0,A. Gordon misses 2-pt layup from 3 ft (block by D. Cunningham),,82,66
272,3,4:51.0,,Defensive rebound by P. Mills,82,66
273,3,4:46.0,,D. Cunningham misses 2-pt jump shot from 20 ft,82,66
274,3,4:41.0,,Offensive rebound by D. DeRozan,82,66
275,3,4:29.0,,D. DeRozan misses 3-pt jump shot from 27 ft,82,66
276,3,4:27.0,Defensive rebound by W. Iwundu,,82,66
277,3,4:21.0,W. Iwundu misses 2-pt layup from 2 ft,,82,66
278,3,4:21.0,,Defensive rebound by P. Mills,82,66
279,3,4:09.0,,L. Aldridge misses 2-pt layup from 7 ft (block by N. Vučević),82,66
280,3,4:09.0,,Offensive rebound by Team,82,66
281,3,4:09.0,T. Ross enters the game for W. Iwundu,,82,66
282,3,4:09.0,,M. Belinelli enters the game for D. DeRozan,82,66
283,3,4:07.0,,M. Belinelli makes 2-pt jump shot from 19 ft (assist by P. Mills),82,68
284,3,3:40.0,T. Ross makes 3-pt jump shot from 25 ft (assist by E. Fournier),,85,68
285,3,3:20.0,,D. Bertāns misses 3-pt jump shot from 26 ft,85,68
286,3,3:17.0,Defensive rebound by D. Augustin,,85,68
287,3,3:01.0,T. Ross makes 3-pt jump shot from 24 ft (assist by E. Fournier),,88,68
288,3,2:46.0,,P. Mills misses 3-pt jump shot from 24 ft,88,68
289,3,2:43.0,Defensive rebound by N. Vučević,,88,68
290,3,2:36.0,Orlando full timeout,,88,68
291,3,2:36.0,M. Bamba enters the game for E. Fournier,,88,68
292,3,2:36.0,J. Simmons enters the game for N. Vučević,,88,68
293,3,2:36.0,,P. Gasol enters the game for L. Aldridge,88,68
294,3,2:22.0,M. Bamba misses 2-pt layup from 3 ft (block by D. Cunningham),,88,68
295,3,2:19.0,,Defensive rebound by P. Gasol,88,68
296,3,2:08.0,,P. Mills makes 3-pt jump shot from 25 ft (assist by M. Belinelli),88,71
297,3,1:42.0,T. Ross makes 3-pt jump shot from 26 ft (assist by J. Simmons),,91,71
298,3,1:33.0,,Personal foul by D. Augustin (drawn by P. Mills),91,71
299,3,1:27.0,,M. Belinelli misses 2-pt jump shot from 14 ft,91,71
300,3,1:25.0,Defensive rebound by T. Ross,,91,71
301,3,1:13.0,M. Bamba misses 2-pt jump shot from 13 ft,,91,71
302,3,1:06.0,,Defensive rebound by D. Bertāns,91,71
303,3,1:05.0,,D. Bertāns misses 3-pt jump shot from 26 ft,91,71
304,3,1:05.0,,Offensive rebound by D. Cunningham,91,71
305,3,1:00.0,,D. Bertāns makes 3-pt jump shot from 25 ft (assist by D. Cunningham),91,74
306,3,0:44.0,M. Bamba misses 2-pt hook shot from 9 ft,,91,74
307,3,0:41.0,,Defensive rebound by D. Cunningham,91,74
308,3,0:33.0,,P. Mills misses 3-pt jump shot from 26 ft,91,74
309,3,0:31.0,Defensive rebound by J. Simmons,,91,74
310,3,0:21.0,D. Augustin misses 2-pt jump shot from 16 ft,,91,74
311,3,0:18.0,,Defensive rebound by M. Belinelli,91,74
312,3,0:01.0,,D. Cunningham misses 3-pt jump shot from 24 ft,91,74
313,3,0:01.0,Defensive rebound by Team,,91,74
314,4,11:51.0,J. Grant makes 3-pt jump shot from 25 ft,,94,74
315,4,11:41.0,,Personal foul by T. Ross (drawn by M. Belinelli),94,74
316,4,11:33.0,,P. Gasol makes 2-pt hook shot from 5 ft,94,76
317,4,11:19.0,T. Ross misses 3-pt jump shot from 25 ft,,94,76
318,4,11:15.0,Offensive rebound by M. Bamba,,94,76
319,4,11:02.0,A. Gordon makes 3-pt jump shot from 25 ft (assist by J. Grant),,97,76
320,4,10:47.0,,Turnover by D. Bertāns (bad pass; steal by J. Grant),97,76
321,4,10:37.0,A. Gordon misses 2-pt jump shot from 12 ft,,97,76
322,4,10:35.0,Offensive rebound by M. Bamba,,97,76
323,4,10:35.0,M. Bamba makes 2-pt dunk from 1 ft,,99,76
324,4,10:35.0,,San Antonio full timeout,99,76
325,4,10:35.0,,B. Forbes enters the game for D. Bertāns,99,76
326,4,10:35.0,,C. Metu enters the game for D. Cunningham,99,76
327,4,10:35.0,,Q. Pondexter enters the game for P. Mills,99,76
328,4,10:25.0,,Personal foul by M. Bamba (drawn by P. Gasol),99,76
329,4,10:20.0,,M. Belinelli misses 2-pt layup from 2 ft,99,76
330,4,10:17.0,Defensive rebound by M. Bamba,,99,76
331,4,10:12.0,J. Simmons misses 3-pt jump shot from 23 ft,,99,76
332,4,10:09.0,,Defensive rebound by M. Belinelli,99,76
333,4,10:00.0,,Shooting foul by M. Bamba (drawn by P. Gasol),99,76
334,4,10:00.0,,P. Gasol misses free throw 1 of 2,99,76
335,4,10:00.0,,Offensive rebound by Team,99,76
336,4,10:00.0,,P. Gasol makes free throw 2 of 2,99,77
337,4,9:47.0,A. Gordon misses 3-pt jump shot from 24 ft,,99,77
338,4,9:41.0,Offensive rebound by M. Bamba,,99,77
339,4,9:41.0,M. Bamba makes 2-pt dunk from 1 ft,,101,77
340,4,9:31.0,,Turnover by B. Forbes (lost ball; steal by J. Simmons),101,77
341,4,9:26.0,M. Bamba makes 2-pt dunk at rim (assist by J. Simmons),,103,77
342,4,9:11.0,,M. Belinelli makes 2-pt layup from 1 ft (assist by P. Gasol),103,79
343,4,9:11.0,Violation by Team (def goaltending),,103,79
344,4,9:02.0,M. Bamba makes 2-pt layup from 1 ft (assist by T. Ross),,105,79
345,4,8:50.0,,P. Gasol makes 2-pt jump shot from 18 ft,105,81
346,4,8:39.0,Personal foul by M. Belinelli (drawn by T. Ross),,105,81
347,4,8:34.0,T. Ross misses 2-pt jump shot from 18 ft,,105,81
348,4,8:32.0,,Defensive rebound by P. Gasol,105,81
349,4,8:22.0,,P. Gasol misses 2-pt jump shot from 14 ft,105,81
350,4,8:19.0,,Offensive rebound by C. Metu,105,81
351,4,8:17.0,,M. Belinelli makes 3-pt jump shot from 25 ft (assist by Q. Pondexter),105,84
352,4,8:02.0,T. Ross misses 3-pt jump shot from 25 ft,,105,84
353,4,7:58.0,,Defensive rebound by C. Metu,105,84
354,4,7:51.0,,B. Forbes misses 2-pt jump shot from 18 ft,105,84
355,4,7:49.0,Defensive rebound by M. Bamba,,105,84
356,4,7:45.0,Personal foul by C. Metu (drawn by A. Gordon),,105,84
357,4,7:42.0,Turnover by J. Simmons (traveling),,105,84
358,4,7:23.0,,Q. Pondexter makes 2-pt layup from 3 ft (assist by B. Forbes),105,86
359,4,7:23.0,,Shooting foul by M. Bamba (drawn by Q. Pondexter),105,86
360,4,7:23.0,E. Fournier enters the game for M. Bamba,,105,86
361,4,7:23.0,N. Vučević enters the game for J. Simmons,,105,86
362,4,7:23.0,,Q. Pondexter makes free throw 1 of 1,105,87
363,4,7:00.0,A. Gordon misses 3-pt jump shot from 26 ft (block by P. Gasol),,105,87
364,4,6:59.0,,Defensive rebound by P. Gasol,105,87
365,4,6:57.0,,Shooting foul by T. Ross (drawn by P. Gasol),105,87
366,4,6:57.0,,P. Gasol misses free throw 1 of 2,105,87
367,4,6:57.0,,Offensive rebound by Team,105,87
368,4,6:57.0,,L. Aldridge enters the game for M. Belinelli,105,87
369,4,6:57.0,,D. DeRozan enters the game for C. Metu,105,87
370,4,6:57.0,,P. Mills enters the game for Q. Pondexter,105,87
371,4,6:57.0,,P. Gasol makes free throw 2 of 2,105,88
372,4,6:42.0,E. Fournier makes 2-pt jump shot from 10 ft (assist by N. Vučević),,107,88
373,4,6:30.0,,B. Forbes makes 3-pt jump shot from 26 ft (assist by P. Gasol),107,91
