,QUARTER,TIME_REMAINING,MIAMI_ACTION,ORLANDO_ACTION,MIAMI_SCORE,ORLANDO_SCORE
389,4,10:22.0,J. Richardson misses 3-pt jump shot from 27 ft,,80,83
390,4,10:19.0,Offensive rebound by D. Wade,,80,83
391,4,10:19.0,Shooting foul by T. Ross (drawn by D. Wade),,80,83
392,4,10:19.0,D. Wade makes free throw 1 of 2,,81,83
393,4,10:19.0,D. Wade misses free throw 2 of 2,,81,83
394,4,10:16.0,,Defensive rebound by J. Grant,81,83
395,4,10:16.0,,Personal foul by H. Whiteside (drawn by J. Grant),81,83
396,4,10:02.0,,M. Bamba misses 3-pt jump shot from 25 ft,81,83
397,4,10:00.0,,Offensive rebound by J. Simmons,81,83
398,4,10:00.0,,J. Simmons makes 2-pt layup from 3 ft,81,85
399,4,10:00.0,,Shooting foul by K. Olynyk (drawn by J. Simmons),81,85
400,4,10:00.0,,J. Simmons makes free throw 1 of 1,81,86
401,4,9:49.0,J. Richardson misses 2-pt layup from 3 ft (block by M. Bamba),,81,86
402,4,9:49.0,Offensive rebound by Team,,81,86
403,4,9:43.0,J. Richardson misses 3-pt jump shot from 25 ft,,81,86
404,4,9:41.0,Offensive rebound by K. Olynyk,,81,86
405,4,9:37.0,H. Whiteside misses 2-pt layup from 6 ft (block by T. Ross),,81,86
406,4,9:33.0,Offensive rebound by H. Whiteside,,81,86
407,4,9:32.0,H. Whiteside misses 2-pt layup from 6 ft (block by T. Ross),,81,86
408,4,9:27.0,Offensive rebound by H. Whiteside,,81,86
409,4,9:26.0,H. Whiteside misses 2-pt hook shot from 3 ft,,81,86
410,4,9:26.0,,Defensive rebound by J. Grant,81,86
411,4,9:18.0,,J. Grant misses 2-pt jump shot from 9 ft,81,86
412,4,9:18.0,,Offensive rebound by M. Bamba,81,86
413,4,9:18.0,,M. Bamba makes 2-pt dunk from 1 ft,81,88
414,4,9:18.0,Miami full timeout,,81,88
415,4,9:18.0,B. Adebayo enters the game for T. Johnson,,81,88
416,4,9:18.0,R. McGruder enters the game for K. Olynyk,,81,88
417,4,9:05.0,Personal foul by J. Simmons (drawn by J. Richardson),,81,88
418,4,8:56.0,R. McGruder misses 3-pt jump shot from 24 ft,,81,88
419,4,8:56.0,Offensive rebound by Team,,81,88
420,4,8:56.0,,Loose ball foul by A. Gordon (drawn by B. Adebayo),81,88
421,4,8:44.0,Personal foul by J. Simmons (drawn by H. Whiteside),,81,88
422,4,8:32.0,Turnover by J. Richardson (bad pass; steal by T. Ross),,81,88
423,4,8:21.0,,A. Gordon misses 2-pt hook shot from 5 ft,81,88
424,4,8:17.0,,Offensive rebound by M. Bamba,81,88
425,4,8:17.0,,M. Bamba makes 2-pt dunk from 1 ft,81,90
426,4,8:08.0,Turnover by D. Wade (bad pass; steal by J. Grant),,81,90
427,4,7:50.0,,J. Grant makes 2-pt layup from 2 ft,81,92
428,4,7:50.0,Miami full timeout,,81,92
429,4,7:50.0,G. Dragić enters the game for B. Adebayo,,81,92
430,4,7:50.0,T. Johnson enters the game for D. Wade,,81,92
431,4,7:32.0,T. Johnson misses 3-pt jump shot from 23 ft,,81,92
432,4,7:28.0,,Defensive rebound by M. Bamba,81,92
433,4,7:16.0,,T. Ross misses 3-pt jump shot from 26 ft,81,92
434,4,7:11.0,Defensive rebound by H. Whiteside,,81,92
435,4,7:06.0,J. Richardson misses 2-pt layup from 2 ft,,81,92
436,4,7:03.0,,Defensive rebound by T. Ross,81,92
437,4,6:59.0,,J. Simmons misses 3-pt jump shot from 26 ft,81,92
438,4,6:57.0,,Offensive rebound by Team,81,92
439,4,6:57.0,Loose ball foul by G. Dragić (drawn by M. Bamba),,81,92
440,4,6:51.0,,J. Grant misses 2-pt jump shot from 13 ft,81,92
441,4,6:48.0,Defensive rebound by G. Dragić,,81,92
442,4,6:37.0,H. Whiteside makes 2-pt dunk from 1 ft (assist by G. Dragić),,83,92
443,4,6:20.0,,T. Ross makes 2-pt jump shot from 17 ft,83,94
444,4,6:06.0,T. Johnson makes 2-pt jump shot from 11 ft (assist by G. Dragić),,85,94
445,4,5:48.0,,A. Gordon makes 3-pt jump shot from 24 ft (assist by T. Ross),85,97
446,4,5:28.0,G. Dragić makes 3-pt jump shot from 27 ft,,88,97
447,4,5:09.0,,Turnover by A. Gordon (discontinued dribble),88,97
448,4,4:56.0,G. Dragić misses 2-pt layup from 2 ft,,88,97
449,4,4:54.0,,Defensive rebound by A. Gordon,88,97
450,4,4:47.0,,T. Ross misses 2-pt jump shot from 16 ft,88,97
451,4,4:44.0,,Offensive rebound by A. Gordon,88,97
452,4,4:40.0,,Orlando full timeout,88,97
453,4,4:40.0,,E. Fournier enters the game for T. Ross,88,97
454,4,4:34.0,,A. Gordon makes 2-pt jump shot from 11 ft (assist by E. Fournier),88,99
455,4,4:14.0,J. Richardson makes 2-pt jump shot from 11 ft,,90,99
456,4,3:52.0,,A. Gordon misses 2-pt jump shot from 10 ft,90,99
457,4,3:46.0,Defensive rebound by G. Dragić,,90,99
458,4,3:41.0,G. Dragić misses 3-pt jump shot from 26 ft,,90,99
459,4,3:39.0,,Defensive rebound by A. Gordon,90,99
460,4,3:37.0,,Orlando full timeout,90,99
461,4,3:37.0,B. Adebayo enters the game for T. Johnson,,90,99
462,4,3:37.0,D. Wade enters the game for H. Whiteside,,90,99
463,4,3:37.0,,N. Vučević enters the game for M. Bamba,90,99
464,4,3:25.0,,N. Vučević misses 2-pt hook shot from 8 ft,90,99
465,4,3:21.0,Defensive rebound by J. Richardson,,90,99
466,4,3:00.0,B. Adebayo misses 2-pt jump shot from 15 ft,,90,99
467,4,2:59.0,,Defensive rebound by Team,90,99
468,4,2:59.0,Loose ball foul by G. Dragić (drawn by J. Simmons),,90,99
469,4,2:59.0,,J. Simmons makes free throw 1 of 2,90,100
470,4,2:59.0,,J. Simmons makes free throw 2 of 2,90,101
471,4,2:52.0,J. Richardson makes 3-pt jump shot from 26 ft,,93,101
472,4,2:27.0,,Offensive foul by N. Vučević (drawn by R. McGruder),93,101
473,4,2:27.0,,Turnover by N. Vučević (offensive foul),93,101
474,4,2:12.0,B. Adebayo makes 2-pt layup from 2 ft (assist by G. Dragić),,95,101
475,4,1:51.0,,J. Grant misses 3-pt jump shot from 24 ft,95,101
476,4,1:47.0,Defensive rebound by J. Richardson,,95,101
477,4,1:39.0,Shooting foul by A. Gordon (drawn by R. McGruder),,95,101
478,4,1:39.0,R. McGruder misses free throw 1 of 3,,95,101
479,4,1:39.0,Offensive rebound by Team,,95,101
480,4,1:39.0,R. McGruder makes free throw 2 of 3,,96,101
481,4,1:39.0,R. McGruder makes free throw 3 of 3,,97,101
482,4,1:30.0,,N. Vučević misses 2-pt jump shot from 21 ft,97,101
483,4,1:25.0,Defensive rebound by R. McGruder,,97,101
484,4,1:20.0,D. Wade misses 2-pt jump shot from 9 ft,,97,101
485,4,1:17.0,,Defensive rebound by Team,97,101
486,4,0:57.0,,J. Simmons misses 3-pt jump shot from 27 ft,97,101
487,4,0:52.0,Defensive rebound by D. Wade,,97,101
488,4,0:40.0,G. Dragić misses 3-pt jump shot from 26 ft,,97,101
489,4,0:37.0,Offensive rebound by D. Wade,,97,101
490,4,0:35.0,D. Wade misses 2-pt hook shot from 8 ft,,97,101
491,4,0:34.0,,Defensive rebound by E. Fournier,97,101
492,4,0:34.0,,Orlando full timeout,97,101
493,4,0:22.0,,Turnover by J. Grant (lost ball; steal by B. Adebayo),97,101
494,4,0:21.0,G. Dragić makes 2-pt layup from 2 ft,,99,101
495,4,0:12.0,,Personal foul by J. Richardson (drawn by J. Simmons),99,101
496,4,0:12.0,,J. Simmons misses free throw 1 of 2,99,101
497,4,0:12.0,,Offensive rebound by Team,99,101
498,4,0:12.0,H. Whiteside enters the game for G. Dragić,,99,101
499,4,0:12.0,,J. Simmons makes free throw 2 of 2,99,102
500,4,0:12.0,Miami full timeout,,99,102
501,4,0:12.0,G. Dragić enters the game for B. Adebayo,,99,102
502,4,0:12.0,K. Olynyk enters the game for H. Whiteside,,99,102
503,4,0:12.0,,J. Isaac enters the game for N. Vučević,99,102
504,4,0:06.0,Personal foul by J. Isaac (drawn by K. Olynyk),,99,102
505,4,0:06.0,K. Olynyk makes free throw 1 of 2,,100,102
506,4,0:06.0,B. Adebayo enters the game for G. Dragić,,100,102
507,4,0:06.0,,D. Augustin enters the game for J. Grant,100,102
508,4,0:06.0,,N. Vučević enters the game for J. Simmons,100,102
509,4,0:06.0,K. Olynyk makes free throw 2 of 2,,101,102
510,4,0:04.0,,Personal foul by D. Wade (drawn by E. Fournier),101,102
511,4,0:04.0,,E. Fournier misses free throw 1 of 2,101,102
512,4,0:04.0,,Offensive rebound by Team,101,102
513,4,0:04.0,H. Whiteside enters the game for K. Olynyk,,101,102
514,4,0:04.0,,J. Grant enters the game for D. Augustin,101,102
515,4,0:04.0,,J. Simmons enters the game for N. Vučević,101,102
516,4,0:04.0,,E. Fournier misses free throw 2 of 2,101,102
517,4,0:03.0,Defensive rebound by H. Whiteside,,101,102
518,4,0:03.0,Miami full timeout,,101,102
519,4,0:03.0,G. Dragić enters the game for B. Adebayo,,101,102
520,4,0:03.0,K. Olynyk enters the game for H. Whiteside,,101,102
521,4,0:02.0,Turnover by J. Richardson (step out of bounds),,101,102
522,4,0:02.0,B. Adebayo enters the game for G. Dragić,,101,102
523,4,0:02.0,T. Johnson enters the game for K. Olynyk,,101,102
524,4,0:02.0,,D. Augustin enters the game for J. Grant,101,102
525,4,0:02.0,,N. Vučević enters the game for J. Simmons,101,102
526,4,0:01.0,,Orlando full timeout,101,102
527,4,0:01.0,,Personal foul by T. Johnson (drawn by E. Fournier),101,102
528,4,0:01.0,,E. Fournier makes free throw 1 of 2,101,103
529,4,0:01.0,G. Dragić enters the game for B. Adebayo,,101,103
530,4,0:01.0,K. Olynyk enters the game for T. Johnson,,101,103
531,4,0:01.0,,M. Bamba enters the game for D. Augustin,101,103
532,4,0:01.0,,J. Simmons enters the game for N. Vučević,101,103
533,4,0:01.0,,E. Fournier makes free throw 2 of 2,101,104
534,4,0:00.0,R. McGruder misses 3-pt jump shot from 53 ft,,101,104
535,4,0:00.0,Offensive rebound by Team,,101,104
