,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,DALLAS_ACTION,SAN ANTONIO_SCORE,DALLAS_SCORE
25,1,7:41.0,D. DeRozan makes 2-pt jump shot from 10 ft (assist by L. Aldridge),,11,9
26,1,7:25.0,,D. Powell misses 2-pt layup from 3 ft,11,9
27,1,7:23.0,,Offensive rebound by D. Finney-Smith,11,9
28,1,7:20.0,,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by D. Finney-Smith),11,12
29,1,6:59.0,L. Aldridge misses 2-pt hook shot from 3 ft,,11,12
30,1,6:58.0,Offensive rebound by L. Aldridge,,11,12
31,1,6:56.0,L. Aldridge makes 2-pt layup from 1 ft,,13,12
32,1,6:36.0,,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by D. Finney-Smith),13,15
33,1,6:35.0,San Antonio full timeout,,13,15
34,1,6:35.0,,T. Hardaway enters the game for L. Dončić,13,15
35,1,6:24.0,D. DeRozan misses 2-pt jump shot from 10 ft,,13,15
36,1,6:21.0,,Defensive rebound by D. Nowitzki,13,15
37,1,6:13.0,,Personal foul by D. White (drawn by T. Hardaway),13,15
38,1,6:05.0,,T. Hardaway misses 2-pt jump shot from 8 ft,13,15
39,1,6:05.0,,Offensive rebound by Team,13,15
40,1,6:05.0,M. Belinelli enters the game for B. Forbes,,13,15
41,1,6:05.0,P. Mills enters the game for D. White,,13,15
42,1,5:56.0,,Turnover by D. Finney-Smith (bad pass; steal by D. DeRozan),13,15
43,1,5:50.0,P. Mills misses 3-pt jump shot from 23 ft,,13,15
44,1,5:48.0,Offensive rebound by L. Aldridge,,13,15
45,1,5:44.0,L. Aldridge misses 2-pt jump shot from 16 ft,,13,15
46,1,5:42.0,,Defensive rebound by D. Finney-Smith,13,15
47,1,5:34.0,,J. Brunson makes 2-pt layup from 2 ft,13,17
48,1,5:12.0,Shooting foul by D. Powell (drawn by L. Aldridge),,13,17
49,1,5:12.0,L. Aldridge makes free throw 1 of 2,,14,17
50,1,5:12.0,D. Bertāns enters the game for J. Poeltl,,14,17
51,1,5:12.0,,M. Kleber enters the game for D. Nowitzki,14,17
52,1,5:12.0,L. Aldridge makes free throw 2 of 2,,15,17
53,1,5:02.0,,Shooting foul by L. Aldridge (drawn by D. Powell),15,17
54,1,5:02.0,,D. Powell makes free throw 1 of 2,15,18
55,1,5:02.0,,D. Powell makes free throw 2 of 2,15,19
56,1,4:53.0,,Violation by Team (kicked ball),15,19
57,1,4:45.0,D. DeRozan makes 2-pt jump shot from 8 ft (assist by P. Mills),,17,19
58,1,4:30.0,,D. Powell misses 3-pt jump shot from 25 ft,17,19
59,1,4:27.0,Defensive rebound by D. DeRozan,,17,19
60,1,4:21.0,D. DeRozan makes 2-pt layup from 1 ft,,19,19
61,1,4:19.0,,Dallas full timeout,19,19
62,1,4:19.0,J. Poeltl enters the game for L. Aldridge,,19,19
63,1,4:19.0,,L. Dončić enters the game for J. Brunson,19,19
64,1,4:19.0,,J. Jackson enters the game for D. Powell,19,19
65,1,4:05.0,,T. Hardaway misses 3-pt jump shot from 25 ft,19,19
66,1,4:03.0,Defensive rebound by J. Poeltl,,19,19
67,1,3:51.0,P. Mills misses 2-pt layup at rim,,19,19
68,1,3:49.0,Offensive rebound by J. Poeltl,,19,19
69,1,3:48.0,J. Poeltl makes 2-pt layup from 1 ft,,21,19
70,1,3:34.0,,Offensive foul by M. Kleber (drawn by D. DeRozan),21,19
71,1,3:34.0,,Turnover by M. Kleber (offensive foul),21,19
72,1,3:25.0,Shooting foul by M. Kleber (drawn by D. DeRozan),,21,19
73,1,3:25.0,D. DeRozan makes free throw 1 of 2,,22,19
74,1,3:25.0,,S. Mejri enters the game for M. Kleber,22,19
75,1,3:25.0,D. DeRozan makes free throw 2 of 2,,23,19
76,1,3:10.0,,Personal foul by D. DeRozan (drawn by L. Dončić),23,19
77,1,3:00.0,,J. Jackson misses 3-pt jump shot from 23 ft,23,19
78,1,2:56.0,Defensive rebound by M. Belinelli,,23,19
79,1,2:43.0,P. Mills makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,26,19
80,1,2:33.0,,T. Hardaway makes 2-pt layup from 1 ft,26,21
81,1,2:15.0,D. DeRozan makes 2-pt jump shot from 15 ft,,28,21
82,1,2:04.0,,L. Dončić misses 2-pt jump shot from 9 ft,28,21
83,1,2:02.0,Defensive rebound by D. Bertāns,,28,21
84,1,1:55.0,M. Belinelli misses 3-pt jump shot from 25 ft,,28,21
85,1,1:52.0,Offensive rebound by J. Poeltl,,28,21
86,1,1:50.0,D. DeRozan makes 2-pt jump shot from 12 ft (assist by J. Poeltl),,30,21
87,1,1:47.0,,Dallas full timeout,30,21
88,1,1:33.0,,Shooting foul by J. Poeltl (drawn by L. Dončić),30,21
89,1,1:33.0,,L. Dončić misses free throw 1 of 2,30,21
90,1,1:33.0,,Offensive rebound by Team,30,21
91,1,1:33.0,D. Eubanks enters the game for J. Poeltl,,30,21
92,1,1:33.0,,D. Nowitzki enters the game for D. Finney-Smith,30,21
93,1,1:33.0,,D. Powell enters the game for S. Mejri,30,21
94,1,1:33.0,,L. Dončić misses free throw 2 of 2,30,21
95,1,1:31.0,Defensive rebound by D. Bertāns,,30,21
96,1,1:19.0,D. DeRozan makes 2-pt layup from 1 ft,,32,21
97,1,1:09.0,,L. Dončić misses 2-pt layup from 1 ft,32,21
98,1,1:07.0,Defensive rebound by D. Eubanks,,32,21
99,1,1:05.0,P. Mills misses 3-pt jump shot from 25 ft,,32,21
100,1,1:01.0,,Defensive rebound by L. Dončić,32,21
101,1,0:55.0,,D. Powell misses 3-pt jump shot from 25 ft,32,21
102,1,0:55.0,Defensive rebound by D. Bertāns,,32,21
103,1,0:48.0,Personal foul by D. Powell (drawn by D. DeRozan),,32,21
104,1,0:48.0,,D. Harris enters the game for J. Jackson,32,21
105,1,0:38.0,D. DeRozan makes 2-pt jump shot from 18 ft (assist by D. Eubanks),,34,21
106,1,0:23.0,,D. Harris makes 3-pt jump shot from 23 ft (assist by L. Dončić),34,24
107,1,0:00.0,M. Belinelli misses 3-pt jump shot from 25 ft,,34,24
108,1,0:00.0,Offensive rebound by Team,,34,24
109,2,11:45.0,D. Bertāns misses 3-pt jump shot from 23 ft,,34,24
110,2,11:43.0,,Defensive rebound by T. Hardaway,34,24
111,2,11:24.0,,D. Harris misses 3-pt jump shot from 25 ft,34,24
112,2,11:21.0,Defensive rebound by D. Eubanks,,34,24
113,2,11:16.0,Offensive foul by D. Eubanks (drawn by M. Kleber),,34,24
114,2,11:16.0,Turnover by D. Eubanks (offensive foul),,34,24
115,2,11:03.0,,L. Dončić misses 3-pt jump shot from 25 ft,34,24
116,2,10:59.0,Defensive rebound by D. Eubanks,,34,24
117,2,10:48.0,D. Eubanks misses 2-pt layup from 3 ft (block by L. Dončić),,34,24
118,2,10:45.0,,Defensive rebound by T. Hardaway,34,24
119,2,10:39.0,,T. Hardaway misses 3-pt jump shot from 26 ft,34,24
120,2,10:35.0,Defensive rebound by D. Bertāns,,34,24
121,2,10:29.0,Personal foul by D. Harris (drawn by B. Forbes),,34,24
122,2,10:29.0,L. Aldridge enters the game for D. Eubanks,,34,24
123,2,10:29.0,,J. Brunson enters the game for L. Dončić,34,24
124,2,10:24.0,D. White misses 3-pt jump shot from 25 ft,,34,24
125,2,10:21.0,Offensive rebound by B. Forbes,,34,24
126,2,10:15.0,B. Forbes makes 2-pt jump shot from 15 ft (assist by L. Aldridge),,36,24
127,2,9:58.0,,Personal foul by B. Forbes (drawn by D. Harris),36,24
128,2,9:58.0,,D. Powell enters the game for D. Nowitzki,36,24
129,2,9:52.0,,J. Brunson misses 3-pt jump shot from 23 ft,36,24
130,2,9:50.0,Defensive rebound by B. Forbes,,36,24
131,2,9:46.0,Personal foul by D. Harris (drawn by B. Forbes),,36,24
132,2,9:46.0,J. Poeltl enters the game for D. Bertāns,,36,24
133,2,9:33.0,L. Aldridge makes 2-pt hook shot from 7 ft,,38,24
134,2,9:18.0,,J. Brunson misses 3-pt jump shot from 25 ft,38,24
135,2,9:18.0,Defensive rebound by J. Poeltl,,38,24
136,2,9:02.0,L. Aldridge misses 2-pt jump shot from 12 ft,,38,24
137,2,8:59.0,,Defensive rebound by T. Hardaway,38,24
138,2,8:54.0,,J. Brunson makes 2-pt jump shot from 5 ft,38,26
139,2,8:24.0,D. White makes 2-pt jump shot from 17 ft,,40,26
140,2,8:05.0,,D. Powell makes 2-pt dunk at rim (assist by D. Harris),40,28
141,2,7:50.0,M. Belinelli misses 3-pt jump shot from 24 ft,,40,28
142,2,7:47.0,,Defensive rebound by D. Powell,40,28
143,2,7:31.0,,T. Hardaway misses 2-pt jump shot from 19 ft,40,28
144,2,7:29.0,Defensive rebound by B. Forbes,,40,28
145,2,7:17.0,L. Aldridge makes 2-pt hook shot from 6 ft,,42,28
146,2,6:52.0,,T. Hardaway makes 3-pt jump shot from 23 ft (assist by D. Harris),42,31
147,2,6:43.0,San Antonio full timeout,,42,31
148,2,6:43.0,D. DeRozan enters the game for M. Belinelli,,42,31
149,2,6:43.0,,D. Finney-Smith enters the game for T. Hardaway,42,31
150,2,6:38.0,Turnover by D. White (out of bounds lost ball),,42,31
151,2,6:21.0,,D. Powell misses 2-pt layup from 2 ft,42,31
152,2,6:17.0,,Offensive rebound by D. Finney-Smith,42,31
153,2,6:17.0,,D. Finney-Smith makes 2-pt layup from 1 ft,42,33
154,2,6:01.0,D. White makes 3-pt jump shot from 24 ft (assist by B. Forbes),,45,33
155,2,5:40.0,,J. Brunson makes 2-pt hook shot from 5 ft,45,35
156,2,5:28.0,D. White makes 2-pt jump shot from 9 ft,,47,35
157,2,5:14.0,,D. Powell misses 3-pt jump shot from 26 ft,47,35
158,2,5:14.0,Defensive rebound by B. Forbes,,47,35
159,2,5:02.0,D. White misses 2-pt jump shot from 12 ft,,47,35
160,2,5:00.0,,Defensive rebound by J. Brunson,47,35
161,2,4:47.0,,D. Harris makes 2-pt layup at rim (assist by M. Kleber),47,37
162,2,4:24.0,D. White makes 2-pt jump shot from 8 ft,,49,37
163,2,4:10.0,,Shooting foul by D. White (drawn by J. Brunson),49,37
164,2,4:10.0,,J. Brunson makes free throw 1 of 2,49,38
165,2,4:10.0,P. Mills enters the game for D. White,,49,38
166,2,4:10.0,,L. Dončić enters the game for D. Harris,49,38
167,2,4:10.0,,J. Brunson makes free throw 2 of 2,49,39
168,2,3:54.0,D. DeRozan makes 2-pt jump shot from 10 ft,,51,39
169,2,3:54.0,Shooting foul by D. Finney-Smith (drawn by D. DeRozan),,51,39
170,2,3:54.0,D. DeRozan makes free throw 1 of 1,,52,39
171,2,3:43.0,,L. Dončić misses 2-pt jump shot from 6 ft,52,39
172,2,3:40.0,,Offensive rebound by D. Powell,52,39
173,2,3:35.0,,M. Kleber misses 3-pt jump shot from 26 ft,52,39
174,2,3:32.0,Defensive rebound by D. DeRozan,,52,39
175,2,3:25.0,B. Forbes makes 2-pt jump shot from 10 ft (assist by P. Mills),,54,39
176,2,3:11.0,,D. Finney-Smith makes 3-pt jump shot from 23 ft (assist by L. Dončić),54,42
177,2,2:48.0,L. Aldridge makes 2-pt jump shot from 10 ft (assist by P. Mills),,56,42
178,2,2:33.0,,J. Brunson makes 3-pt jump shot from 22 ft (assist by M. Kleber),56,45
179,2,2:18.0,Turnover by P. Mills (bad pass),,56,45
180,2,2:18.0,,Dallas full timeout,56,45
181,2,2:18.0,M. Belinelli enters the game for B. Forbes,,56,45
182,2,2:18.0,D. Bertāns enters the game for J. Poeltl,,56,45
183,2,2:04.0,,L. Dončić misses 2-pt jump shot from 13 ft,56,45
184,2,2:02.0,Defensive rebound by L. Aldridge,,56,45
185,2,1:57.0,Turnover by M. Belinelli (bad pass),,56,45
186,2,1:42.0,,Personal foul by P. Mills (drawn by J. Brunson),56,45
187,2,1:33.0,,L. Dončić misses 2-pt layup from 5 ft,56,45
188,2,1:31.0,,Offensive rebound by D. Powell,56,45
189,2,1:29.0,,J. Brunson makes 3-pt jump shot from 23 ft (assist by D. Powell),56,48
190,2,1:09.0,L. Aldridge makes 2-pt hook shot from 9 ft (assist by M. Belinelli),,58,48
191,2,0:59.0,,L. Dončić makes 2-pt jump shot from 10 ft,58,50
192,2,0:47.0,D. Bertāns makes 2-pt dunk from 1 ft (assist by D. DeRozan),,60,50
193,2,0:31.0,,L. Dončić makes 3-pt jump shot from 28 ft,60,53
194,2,0:15.0,D. DeRozan misses 2-pt layup from 3 ft (block by L. Dončić),,60,53
195,2,0:12.0,,Defensive rebound by M. Kleber,60,53
196,2,0:02.0,,Turnover by L. Dončić (lost ball; steal by L. Aldridge),60,53
197,2,0:00.0,P. Mills misses 2-pt layup from 1 ft,,60,53
198,2,0:00.0,Offensive rebound by Team,,60,53
199,3,11:41.0,D. DeRozan misses 2-pt jump shot from 11 ft,,60,53
200,3,11:38.0,,Defensive rebound by D. Nowitzki,60,53
201,3,11:21.0,,Turnover by L. Dončić (lost ball; steal by D. DeRozan),60,53
202,3,11:14.0,L. Aldridge misses 2-pt jump shot from 18 ft,,60,53
203,3,11:11.0,,Defensive rebound by L. Dončić,60,53
204,3,11:05.0,,L. Dončić misses 2-pt layup from 4 ft (block by J. Poeltl),60,53
205,3,11:02.0,Defensive rebound by J. Poeltl,,60,53
206,3,10:45.0,B. Forbes misses 2-pt jump shot from 8 ft,,60,53
207,3,10:42.0,,Defensive rebound by L. Dončić,60,53
208,3,10:38.0,,D. Finney-Smith misses 3-pt jump shot from 27 ft,60,53
209,3,10:37.0,Defensive rebound by Team,,60,53
210,3,10:19.0,L. Aldridge makes 2-pt jump shot from 12 ft (assist by D. White),,62,53
211,3,10:08.0,,L. Dončić misses 3-pt jump shot from 25 ft,62,53
212,3,10:08.0,,Offensive rebound by D. Powell,62,53
213,3,9:54.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,62,53
214,3,9:53.0,,Offensive rebound by Team,62,53
215,3,9:53.0,Loose ball foul by D. DeRozan (drawn by L. Dončić),,62,53
216,3,9:43.0,,Turnover by J. Brunson (bad pass),62,53
217,3,9:26.0,L. Aldridge makes 2-pt jump shot from 13 ft (assist by D. White),,64,53
218,3,9:08.0,,D. Powell makes 2-pt jump shot from 7 ft,64,55
219,3,8:53.0,J. Poeltl makes 2-pt layup from 2 ft (assist by D. White),,66,55
220,3,8:34.0,,Turnover by L. Dončić (bad pass; steal by J. Poeltl),66,55
221,3,8:26.0,D. White misses 2-pt layup at rim,,66,55
222,3,8:23.0,,Defensive rebound by J. Brunson,66,55
223,3,8:18.0,,J. Brunson makes 2-pt jump shot from 7 ft,66,57
224,3,8:02.0,D. DeRozan misses 2-pt jump shot from 17 ft,,66,57
225,3,8:00.0,,Defensive rebound by J. Brunson,66,57
226,3,7:55.0,,D. Powell makes 3-pt jump shot from 25 ft (assist by J. Brunson),66,60
227,3,7:53.0,San Antonio full timeout,,66,60
228,3,7:53.0,D. Bertāns enters the game for J. Poeltl,,66,60
229,3,7:53.0,,M. Kleber enters the game for D. Nowitzki,66,60
230,3,7:36.0,D. White misses 2-pt jump shot from 21 ft,,66,60
231,3,7:33.0,,Defensive rebound by D. Powell,66,60
232,3,7:23.0,,J. Brunson makes 3-pt jump shot from 24 ft (assist by L. Dončić),66,63
233,3,7:23.0,,Violation by Team (kicked ball),66,63
234,3,7:01.0,D. White makes 3-pt jump shot from 23 ft (assist by D. DeRozan),,69,63
235,3,6:41.0,,Shooting foul by B. Forbes (drawn by L. Dončić),69,63
236,3,6:41.0,,L. Dončić misses free throw 1 of 3,69,63
237,3,6:41.0,,Offensive rebound by Team,69,63
238,3,6:41.0,,L. Dončić misses free throw 2 of 3,69,63
239,3,6:41.0,,Offensive rebound by Team,69,63
240,3,6:41.0,,L. Dončić misses free throw 3 of 3,69,63
241,3,6:37.0,Defensive rebound by L. Aldridge,,69,63
242,3,6:20.0,D. DeRozan makes 2-pt layup from 1 ft,,71,63
243,3,6:08.0,,L. Dončić makes 2-pt jump shot from 3 ft,71,65
244,3,5:57.0,L. Aldridge makes 2-pt jump shot from 18 ft (assist by D. DeRozan),,73,65
245,3,5:42.0,,D. Powell misses 2-pt layup from 5 ft (block by D. Bertāns),73,65
246,3,5:40.0,,Offensive rebound by Team,73,65
247,3,5:40.0,P. Mills enters the game for D. White,,73,65
248,3,5:40.0,,T. Hardaway enters the game for L. Dončić,73,65
249,3,5:35.0,,Shooting foul by P. Mills (drawn by J. Brunson),73,65
250,3,5:35.0,,J. Brunson makes free throw 1 of 3,73,66
251,3,5:35.0,,J. Brunson makes free throw 2 of 3,73,67
252,3,5:35.0,,J. Brunson makes free throw 3 of 3,73,68
253,3,5:21.0,L. Aldridge makes 2-pt jump shot from 13 ft (assist by D. DeRozan),,75,68
254,3,5:02.0,,Shooting foul by L. Aldridge (drawn by M. Kleber),75,68
255,3,5:02.0,,M. Kleber misses free throw 1 of 2,75,68
256,3,5:02.0,,Offensive rebound by Team,75,68
257,3,5:02.0,M. Belinelli enters the game for B. Forbes,,75,68
258,3,5:02.0,,M. Kleber misses free throw 2 of 2,75,68
259,3,5:00.0,Defensive rebound by D. Bertāns,,75,68
260,3,4:50.0,Shooting foul by J. Brunson (drawn by D. DeRozan),,75,68
261,3,4:50.0,D. DeRozan makes free throw 1 of 2,,76,68
262,3,4:50.0,D. DeRozan makes free throw 2 of 2,,77,68
263,3,4:30.0,,D. Powell makes 2-pt layup from 1 ft (assist by J. Brunson),77,70
264,3,4:13.0,D. Bertāns misses 3-pt jump shot from 29 ft,,77,70
265,3,4:11.0,Offensive rebound by L. Aldridge,,77,70
266,3,4:10.0,Shooting foul by D. Powell (drawn by L. Aldridge),,77,70
267,3,4:10.0,L. Aldridge makes free throw 1 of 2,,78,70
268,3,4:10.0,L. Aldridge makes free throw 2 of 2,,79,70
269,3,3:59.0,,Personal foul by P. Mills (drawn by J. Brunson),79,70
270,3,3:59.0,,J. Brunson makes free throw 1 of 2,79,71
271,3,3:59.0,J. Poeltl enters the game for L. Aldridge,,79,71
272,3,3:59.0,,D. Nowitzki enters the game for D. Powell,79,71
273,3,3:59.0,,J. Brunson makes free throw 2 of 2,79,72
274,3,3:49.0,D. DeRozan misses 2-pt jump shot from 20 ft,,79,72
275,3,3:47.0,,Defensive rebound by J. Brunson,79,72
276,3,3:43.0,,J. Brunson misses 3-pt jump shot from 25 ft,79,72
277,3,3:40.0,Defensive rebound by J. Poeltl,,79,72
278,3,3:32.0,M. Belinelli misses 3-pt jump shot from 26 ft,,79,72
279,3,3:29.0,,Defensive rebound by M. Kleber,79,72
280,3,3:20.0,,T. Hardaway misses 2-pt jump shot from 16 ft,79,72
281,3,3:16.0,Defensive rebound by J. Poeltl,,79,72
282,3,3:05.0,Turnover by D. DeRozan (traveling),,79,72
283,3,3:05.0,Technical foul by D. DeRozan,,79,72
284,3,3:05.0,,D. Nowitzki misses technical free throw,79,72
285,3,3:05.0,,Offensive rebound by Team,79,72
286,3,2:51.0,,T. Hardaway misses 3-pt jump shot from 25 ft,79,72
287,3,2:48.0,Defensive rebound by M. Belinelli,,79,72
288,3,2:43.0,M. Belinelli misses 2-pt jump shot from 19 ft,,79,72
289,3,2:40.0,,Defensive rebound by D. Nowitzki,79,72
290,3,2:33.0,,T. Hardaway makes 2-pt layup at rim,79,74
291,3,2:18.0,Turnover by D. DeRozan (bad pass; steal by J. Brunson),,79,74
292,3,2:01.0,,D. Finney-Smith misses 3-pt jump shot from 25 ft,79,74
293,3,1:57.0,Defensive rebound by P. Mills,,79,74
294,3,1:39.0,D. Bertāns misses 2-pt jump shot from 7 ft,,79,74
295,3,1:37.0,,Defensive rebound by D. Finney-Smith,79,74
296,3,1:32.0,,T. Hardaway misses 2-pt layup from 1 ft,79,74
297,3,1:32.0,,Offensive rebound by Team,79,74
298,3,1:32.0,,Dallas full timeout,79,74
299,3,1:32.0,D. White enters the game for P. Mills,,79,74
300,3,1:32.0,,L. Dončić enters the game for J. Brunson,79,74
301,3,1:18.0,,T. Hardaway misses 2-pt layup from 5 ft,79,74
302,3,1:18.0,Defensive rebound by Team,,79,74
303,3,1:18.0,,Loose ball foul by M. Kleber (drawn by M. Belinelli),79,74
304,3,1:18.0,,D. Harris enters the game for D. Finney-Smith,79,74
305,3,1:04.0,D. Bertāns makes 3-pt jump shot from 25 ft (assist by D. White),,82,74
306,3,0:45.0,,L. Dončić misses 3-pt jump shot from 25 ft,82,74
307,3,0:43.0,Defensive rebound by Team,,82,74
308,3,0:34.0,D. DeRozan makes 2-pt jump shot from 11 ft,,84,74
309,3,0:17.0,,D. Nowitzki misses 2-pt jump shot from 17 ft,84,74
310,3,0:15.0,Defensive rebound by M. Belinelli,,84,74
311,3,0:08.0,D. White misses 2-pt layup from 2 ft,,84,74
312,3,0:07.0,,Defensive rebound by L. Dončić,84,74
313,3,0:00.0,,Turnover by L. Dončić (lost ball; steal by D. White),84,74
314,4,11:49.0,,Turnover by L. Dončić (bad pass; steal by D. White),84,74
315,4,11:46.0,B. Forbes misses 3-pt jump shot from 26 ft,,84,74
316,4,11:42.0,,Defensive rebound by D. Harris,84,74
317,4,11:35.0,,Personal foul by D. Bertāns (drawn by L. Dončić),84,74
318,4,11:30.0,,Turnover by L. Dončić (bad pass; steal by D. White),84,74
319,4,11:24.0,L. Aldridge makes 2-pt dunk at rim (assist by D. White),,86,74
320,4,11:23.0,,Dallas full timeout,86,74
321,4,11:05.0,,T. Hardaway makes 3-pt jump shot from 25 ft (assist by L. Dončić),86,77
322,4,10:55.0,Offensive foul by L. Aldridge (drawn by M. Kleber),,86,77
323,4,10:55.0,Turnover by L. Aldridge (offensive foul),,86,77
324,4,10:55.0,J. Poeltl enters the game for D. Bertāns,,86,77
325,4,10:42.0,,T. Hardaway misses 3-pt jump shot from 25 ft,86,77
326,4,10:39.0,Defensive rebound by D. White,,86,77
327,4,10:24.0,L. Aldridge misses 2-pt jump shot from 13 ft,,86,77
328,4,10:20.0,,Defensive rebound by T. Hardaway,86,77
329,4,10:12.0,,Turnover by M. Kleber (bad pass; steal by B. Forbes),86,77
330,4,10:05.0,Offensive foul by D. White (drawn by D. Harris),,86,77
331,4,10:05.0,Turnover by D. White (offensive foul),,86,77
332,4,9:54.0,,D. Harris makes 3-pt jump shot from 25 ft (assist by M. Kleber),86,80
333,4,9:52.0,San Antonio full timeout,,86,80
334,4,9:39.0,M. Belinelli makes 3-pt jump shot from 25 ft (assist by L. Aldridge),,89,80
335,4,9:39.0,Shooting foul by T. Hardaway (drawn by M. Belinelli),,89,80
336,4,9:39.0,M. Belinelli makes free throw 1 of 1,,90,80
337,4,9:23.0,,D. Harris makes 3-pt jump shot from 24 ft (assist by L. Dončić),90,83
338,4,8:59.0,M. Belinelli misses 3-pt jump shot from 25 ft,,90,83
339,4,8:58.0,,Defensive rebound by Team,90,83
340,4,8:45.0,,L. Dončić makes 2-pt dunk at rim (assist by M. Kleber),90,85
341,4,8:26.0,L. Aldridge makes 2-pt jump shot from 11 ft (assist by D. White),,92,85
342,4,8:11.0,,L. Dončić misses 3-pt jump shot from 26 ft,92,85
343,4,8:10.0,Defensive rebound by Team,,92,85
344,4,7:53.0,Turnover by L. Aldridge (out of bounds lost ball),,92,85
345,4,7:53.0,,J. Brunson enters the game for D. Harris,92,85
346,4,7:43.0,,Personal foul by J. Poeltl (drawn by D. Powell),92,85
347,4,7:43.0,D. DeRozan enters the game for B. Forbes,,92,85
348,4,7:43.0,,D. Finney-Smith enters the game for T. Hardaway,92,85
349,4,7:40.0,,Shooting foul by D. White (drawn by D. Powell),92,85
350,4,7:40.0,,D. Powell makes free throw 1 of 2,92,86
351,4,7:40.0,P. Mills enters the game for D. White,,92,86
352,4,7:40.0,,D. Powell makes free throw 2 of 2,92,87
353,4,7:24.0,D. DeRozan misses 2-pt jump shot from 13 ft,,92,87
354,4,7:21.0,,Defensive rebound by M. Kleber,92,87
355,4,7:11.0,,D. Powell misses 3-pt jump shot from 23 ft,92,87
356,4,7:09.0,,Offensive rebound by D. Finney-Smith,92,87
357,4,7:08.0,,Personal foul by D. DeRozan (drawn by L. Dončić),92,87
358,4,7:08.0,D. Bertāns enters the game for J. Poeltl,,92,87
359,4,7:04.0,,L. Dončić misses 3-pt jump shot from 24 ft,92,87
360,4,7:01.0,Defensive rebound by D. Bertāns,,92,87
361,4,6:52.0,D. Bertāns makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,95,87
362,4,6:51.0,,Dallas full timeout,95,87
363,4,6:51.0,D. White enters the game for M. Belinelli,,95,87
364,4,6:51.0,,D. Harris enters the game for L. Dončić,95,87
365,4,6:35.0,,D. Harris misses 2-pt layup from 3 ft (block by L. Aldridge),95,87
366,4,6:32.0,,Offensive rebound by M. Kleber,95,87
367,4,6:31.0,,D. Powell makes 2-pt dunk from 1 ft (assist by D. Finney-Smith),95,89
368,4,6:31.0,,Shooting foul by P. Mills (drawn by D. Powell),95,89
369,4,6:31.0,,D. Powell makes free throw 1 of 1,95,90
370,4,6:20.0,D. DeRozan misses 2-pt jump shot from 13 ft,,95,90
371,4,6:14.0,,Defensive rebound by D. Harris,95,90
372,4,6:08.0,,D. Harris misses 3-pt jump shot from 26 ft,95,90
373,4,6:04.0,Defensive rebound by L. Aldridge,,95,90
374,4,5:54.0,Turnover by D. DeRozan (offensive foul),,95,90
375,4,5:54.0,Offensive foul by D. DeRozan (drawn by D. Harris),,95,90
376,4,5:34.0,,Turnover by D. Harris (bad pass; steal by D. DeRozan),95,90
377,4,5:16.0,Offensive foul by L. Aldridge (drawn by D. Powell),,95,90
378,4,5:16.0,Turnover by L. Aldridge (offensive foul),,95,90
379,4,5:16.0,,L. Dončić enters the game for D. Harris,95,90
