,QUARTER,TIME_REMAINING,DENVER_ACTION,HOUSTON_ACTION,DENVER_SCORE,HOUSTON_SCORE
390,4,3:21.0,,G. Clark enters the game for J. Harden,78,107
391,4,3:21.0,M. Morris makes free throw 1 of 2,,79,107
392,4,3:21.0,M. Morris makes free throw 2 of 2,,80,107
393,4,3:14.0,,D. House misses 3-pt jump shot from 26 ft,80,107
394,4,3:12.0,Defensive rebound by J. Vanderbilt,,80,107
395,4,2:53.0,J. Vanderbilt misses 2-pt layup from 2 ft,,80,107
396,4,2:51.0,,Defensive rebound by I. Shumpert,80,107
397,4,2:40.0,,C. Chiozza misses 2-pt layup from 4 ft,80,107
398,4,2:38.0,Defensive rebound by J. Vanderbilt,,80,107
399,4,2:37.0,Shooting foul by I. Shumpert (drawn by M. Morris),,80,107
400,4,2:37.0,M. Morris makes free throw 1 of 2,,81,107
401,4,2:37.0,M. Morris makes free throw 2 of 2,,82,107
402,4,2:21.0,,G. Clark makes 3-pt jump shot from 27 ft (assist by D. House),82,110
403,4,2:06.0,M. Beasley misses 3-pt jump shot from 26 ft,,82,110
404,4,2:05.0,,Defensive rebound by C. Chiozza,82,110
405,4,2:00.0,,G. Clark misses 3-pt jump shot from 25 ft,82,110
406,4,1:57.0,Defensive rebound by M. Beasley,,82,110
407,4,1:42.0,Turnover by T. Lyles (bad pass; steal by D. House),,82,110
408,4,1:35.0,,G. Clark misses 3-pt jump shot from 23 ft,82,110
409,4,1:33.0,Defensive rebound by Team,,82,110
410,4,1:10.0,M. Morris misses 2-pt jump shot from 18 ft,,82,110
411,4,1:08.0,,Defensive rebound by I. Shumpert,82,110
412,4,1:01.0,,G. Clark misses 3-pt jump shot from 25 ft,82,110
413,4,0:57.0,Defensive rebound by T. Lyles,,82,110
414,4,0:51.0,Turnover by M. Beasley (lost ball; steal by C. Chiozza),,82,110
415,4,0:47.0,,I. Shumpert makes 2-pt layup from 1 ft (assist by A. Rivers),82,112
416,4,0:33.0,M. Morris makes 2-pt layup from 2 ft,,84,112
417,4,0:33.0,Shooting foul by G. Clark (drawn by M. Morris),,84,112
418,4,0:33.0,M. Morris makes free throw 1 of 1,,85,112
419,4,0:15.0,,A. Rivers misses 3-pt jump shot from 26 ft,85,112
420,4,0:13.0,Defensive rebound by T. Lyles,,85,112
421,4,0:07.0,Turnover by T. Lyles (bad pass),,85,112
