,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,PORTLAND_ACTION,OKLAHOMA CITY_SCORE,PORTLAND_SCORE
102,1,2:27.0,N. Noel makes 2-pt layup from 2 ft (assist by M. Morris),,24,21
103,1,2:27.0,Shooting foul by J. Layman (drawn by N. Noel),,24,21
104,1,2:27.0,N. Noel misses free throw 1 of 1,,24,21
105,1,2:23.0,Offensive rebound by M. Morris,,24,21
106,1,2:23.0,M. Morris makes 2-pt layup at rim,,26,21
107,1,2:01.0,,D. Lillard makes 2-pt jump shot from 12 ft,26,23
108,1,1:50.0,D. Schröder misses 2-pt jump shot from 5 ft,,26,23
109,1,1:49.0,,Defensive rebound by E. Freedom,26,23
110,1,1:44.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by R. Hood),26,26
111,1,1:23.0,D. Schröder makes 2-pt jump shot from 4 ft,,28,26
112,1,1:09.0,,J. Layman misses 3-pt jump shot from 25 ft,28,26
113,1,1:07.0,Defensive rebound by M. Morris,,28,26
114,1,1:01.0,P. George makes 2-pt layup from 5 ft,,30,26
115,1,0:50.0,,J. Layman misses 3-pt jump shot from 23 ft,30,26
116,1,0:49.0,,Offensive rebound by E. Freedom,30,26
117,1,0:48.0,,Personal foul by P. George (drawn by E. Freedom),30,26
118,1,0:38.0,,Shooting foul by N. Noel (drawn by D. Lillard),30,26
119,1,0:38.0,,D. Lillard makes free throw 1 of 2,30,27
120,1,0:38.0,,A. Aminu enters the game for J. Layman,30,27
121,1,0:38.0,,D. Lillard makes free throw 2 of 2,30,28
122,1,0:38.0,,Away from play foul by N. Noel (drawn by E. Freedom),30,28
123,1,0:38.0,,E. Freedom makes free throw 1 of 1,30,29
124,1,0:29.0,Turnover by D. Schröder (lost ball; steal by S. Curry),,30,29
125,1,0:29.0,,Personal foul by D. Schröder (drawn by S. Curry),30,29
126,1,0:29.0,,S. Curry makes free throw 1 of 2,30,30
127,1,0:29.0,,S. Curry misses free throw 2 of 2,30,30
128,1,0:27.0,Defensive rebound by N. Noel,,30,30
129,1,0:08.0,Shooting foul by A. Aminu (drawn by P. George),,30,30
130,1,0:08.0,P. George makes free throw 1 of 2,,31,30
131,1,0:08.0,P. George misses free throw 2 of 2,,31,30
132,1,0:05.0,M. Morris misses 2-pt layup at rim,,31,30
133,1,0:05.0,Offensive rebound by M. Morris,,31,30
134,1,0:05.0,Offensive rebound by Team,,31,30
135,1,0:01.0,Turnover by D. Schröder (bad pass; steal by D. Lillard),,31,30
136,2,11:40.0,,Turnover by S. Curry (bad pass),31,30
137,2,11:32.0,Shooting foul by E. Freedom (drawn by P. George),,31,30
138,2,11:32.0,P. George makes free throw 1 of 2,,32,30
139,2,11:32.0,P. George misses free throw 2 of 2,,32,30
140,2,11:32.0,Offensive rebound by Team,,32,30
141,2,11:32.0,,Loose ball foul by E. Freedom (drawn by N. Noel),32,30
142,2,11:23.0,P. George makes 2-pt jump shot from 6 ft,,34,30
143,2,11:05.0,,S. Curry misses 3-pt jump shot from 23 ft,34,30
144,2,11:03.0,Defensive rebound by M. Morris,,34,30
145,2,10:50.0,D. Schröder misses 2-pt jump shot from 14 ft,,34,30
146,2,10:47.0,,Defensive rebound by R. Hood,34,30
147,2,10:35.0,,Shooting foul by D. Schröder (drawn by A. Aminu),34,30
148,2,10:35.0,,Offensive rebound by Team,34,30
149,2,10:35.0,,A. Aminu misses free throw 1 of 2,34,30
150,2,10:35.0,,A. Aminu makes free throw 2 of 2,34,31
151,2,10:18.0,P. George misses 2-pt jump shot from 2 ft,,34,31
152,2,10:17.0,,Defensive rebound by S. Curry,34,31
153,2,10:06.0,,C. McCollum makes 2-pt jump shot from 3 ft,34,33
154,2,9:53.0,M. Morris makes 2-pt jump shot from 6 ft,,36,33
155,2,9:33.0,,C. McCollum misses 2-pt jump shot from 22 ft,36,33
156,2,9:32.0,Defensive rebound by M. Morris,,36,33
157,2,9:20.0,Oklahoma City full timeout,,36,33
158,2,9:12.0,Turnover by Team (shot clock),,36,33
159,2,9:01.0,,R. Hood misses 3-pt jump shot from 26 ft,36,33
160,2,8:58.0,Defensive rebound by A. Nader,,36,33
161,2,8:50.0,A. Nader makes 2-pt jump shot from 4 ft (assist by D. Schröder),,38,33
162,2,8:38.0,,C. McCollum makes 2-pt jump shot from 4 ft,38,35
163,2,8:21.0,N. Noel misses 2-pt jump shot from 15 ft,,38,35
164,2,8:18.0,,Defensive rebound by A. Aminu,38,35
165,2,8:13.0,,C. McCollum misses 3-pt jump shot from 26 ft,38,35
166,2,8:09.0,Defensive rebound by P. George,,38,35
167,2,8:02.0,P. George misses 3-pt jump shot from 26 ft,,38,35
168,2,7:59.0,,Defensive rebound by S. Curry,38,35
169,2,7:54.0,,Turnover by S. Curry (bad pass; steal by A. Nader),38,35
170,2,7:51.0,Personal take foul by S. Curry (drawn by A. Nader),,38,35
171,2,7:51.0,S. Adams enters the game for P. George,,38,35
172,2,7:51.0,T. Ferguson enters the game for N. Noel,,38,35
173,2,7:51.0,R. Westbrook enters the game for D. Schröder,,38,35
174,2,7:51.0,,M. Harkless enters the game for A. Aminu,38,35
175,2,7:51.0,,J. Layman enters the game for S. Curry,38,35
176,2,7:51.0,,D. Lillard enters the game for R. Hood,38,35
177,2,7:51.0,,J. Nurkić enters the game for E. Freedom,38,35
178,2,7:43.0,Offensive foul by R. Westbrook (drawn by D. Lillard),,38,35
179,2,7:43.0,Turnover by R. Westbrook (offensive foul),,38,35
180,2,7:35.0,,D. Lillard makes 2-pt layup from 1 ft (assist by J. Nurkić),38,37
181,2,7:25.0,R. Westbrook makes 2-pt jump shot from 16 ft,,40,37
182,2,7:13.0,,C. McCollum misses 2-pt jump shot from 3 ft,40,37
183,2,7:09.0,,Offensive rebound by J. Nurkić,40,37
184,2,6:57.0,,D. Lillard makes 2-pt layup from 1 ft,40,39
185,2,6:51.0,R. Westbrook misses 3-pt jump shot from 26 ft,,40,39
186,2,6:48.0,,Defensive rebound by C. McCollum,40,39
187,2,6:42.0,,C. McCollum makes 3-pt jump shot from 25 ft (assist by D. Lillard),40,42
188,2,6:32.0,Personal foul by D. Lillard (drawn by R. Westbrook),,40,42
189,2,6:22.0,S. Adams misses 2-pt layup from 3 ft,,40,42
190,2,6:20.0,,Defensive rebound by J. Nurkić,40,42
191,2,6:12.0,,Shooting foul by A. Nader (drawn by D. Lillard),40,42
192,2,6:12.0,,D. Lillard makes free throw 1 of 2,40,43
193,2,6:12.0,J. Grant enters the game for M. Morris,,40,43
194,2,6:12.0,,D. Lillard misses free throw 2 of 2,40,43
195,2,6:09.0,,Offensive rebound by J. Nurkić,40,43
196,2,6:06.0,,C. McCollum makes 2-pt jump shot from 12 ft (assist by J. Layman),40,45
197,2,6:04.0,Oklahoma City full timeout,,40,45
198,2,6:04.0,P. George enters the game for A. Nader,,40,45
199,2,5:56.0,Turnover by R. Westbrook (bad pass; steal by M. Harkless),,40,45
200,2,5:42.0,,C. McCollum misses 3-pt jump shot from 25 ft,40,45
201,2,5:40.0,,Offensive rebound by J. Nurkić,40,45
202,2,5:40.0,,Shooting foul by J. Grant (drawn by J. Nurkić),40,45
203,2,5:40.0,,J. Nurkić misses free throw 1 of 2,40,45
204,2,5:40.0,,Offensive rebound by Team,40,45
205,2,5:40.0,,J. Nurkić makes free throw 2 of 2,40,46
206,2,5:29.0,J. Grant makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,43,46
207,2,5:07.0,,Shooting foul by P. George (drawn by M. Harkless),43,46
208,2,5:07.0,,M. Harkless makes free throw 1 of 2,43,47
209,2,5:07.0,,M. Harkless makes free throw 2 of 2,43,48
210,2,5:00.0,J. Grant makes 2-pt jump shot from 5 ft,,45,48
211,2,4:45.0,,Offensive foul by J. Nurkić (drawn by J. Grant),45,48
212,2,4:45.0,,Turnover by J. Nurkić (offensive foul),45,48
213,2,4:33.0,R. Westbrook misses 2-pt jump shot from 21 ft,,45,48
214,2,4:30.0,,Defensive rebound by J. Nurkić,45,48
215,2,4:27.0,,Personal foul by J. Grant (drawn by D. Lillard),45,48
216,2,4:27.0,,D. Lillard makes free throw 1 of 2,45,49
217,2,4:27.0,D. Schröder enters the game for J. Grant,,45,49
218,2,4:27.0,,D. Lillard misses free throw 2 of 2,45,49
219,2,4:24.0,Defensive rebound by P. George,,45,49
220,2,4:06.0,T. Ferguson makes 3-pt jump shot from 24 ft (assist by D. Schröder),,48,49
221,2,3:52.0,,Turnover by J. Layman (bad pass),48,49
222,2,3:38.0,R. Westbrook misses 2-pt jump shot from 20 ft,,48,49
223,2,3:36.0,,Defensive rebound by J. Layman,48,49
224,2,3:29.0,,M. Harkless misses 3-pt jump shot from 25 ft,48,49
225,2,3:26.0,Defensive rebound by T. Ferguson,,48,49
226,2,3:20.0,Turnover by R. Westbrook (bad pass; steal by J. Nurkić),,48,49
227,2,3:15.0,,Flagrant foul type 1 by R. Westbrook (drawn by J. Nurkić),48,49
228,2,3:15.0,,Technical foul by J. Nurkić,48,49
229,2,3:15.0,P. George makes technical free throw,,49,49
230,2,3:15.0,,Offensive rebound by Team,49,49
231,2,3:15.0,,J. Nurkić misses flagrant free throw 1 of 2,49,49
232,2,3:15.0,,A. Aminu enters the game for J. Layman,49,49
233,2,3:15.0,,J. Nurkić makes flagrant free throw 2 of 2,49,50
234,2,3:05.0,,Shooting foul by T. Ferguson (drawn by A. Aminu),49,50
235,2,3:05.0,,A. Aminu makes free throw 1 of 2,49,51
236,2,3:05.0,,A. Aminu makes free throw 2 of 2,49,52
237,2,2:50.0,Shooting foul by M. Harkless (drawn by P. George),,49,52
238,2,2:50.0,P. George makes free throw 1 of 2,,50,52
239,2,2:50.0,P. George makes free throw 2 of 2,,51,52
240,2,2:39.0,,Personal foul by T. Ferguson (drawn by C. McCollum),51,52
241,2,2:39.0,,C. McCollum makes free throw 1 of 2,51,53
242,2,2:39.0,,C. McCollum makes free throw 2 of 2,51,54
243,2,2:27.0,Personal foul by A. Aminu (drawn by P. George),,51,54
244,2,2:27.0,P. George makes free throw 1 of 2,,52,54
245,2,2:27.0,R. Felton enters the game for T. Ferguson,,52,54
246,2,2:27.0,P. George makes free throw 2 of 2,,53,54
247,2,2:16.0,Violation by Team (kicked ball),,53,54
248,2,2:05.0,,D. Lillard makes 3-pt jump shot from 30 ft,53,57
249,2,1:54.0,P. George makes 3-pt jump shot from 26 ft,,56,57
250,2,1:34.0,,Turnover by M. Harkless (bad pass; steal by S. Adams),56,57
251,2,1:24.0,R. Westbrook misses 3-pt jump shot from 25 ft,,56,57
252,2,1:21.0,,Defensive rebound by A. Aminu,56,57
253,2,1:13.0,,D. Lillard makes 2-pt layup at rim,56,59
254,2,0:58.0,D. Schröder makes 2-pt jump shot from 8 ft,,58,59
255,2,0:45.0,,A. Aminu misses 3-pt jump shot from 23 ft,58,59
256,2,0:42.0,,Offensive rebound by J. Nurkić,58,59
257,2,0:31.0,,D. Lillard makes 2-pt layup from 1 ft,58,61
258,2,0:25.0,D. Schröder misses 3-pt jump shot from 23 ft,,58,61
259,2,0:22.0,,Defensive rebound by D. Lillard,58,61
260,2,0:00.0,,D. Lillard misses 2-pt jump shot from 18 ft,58,61
261,2,0:00.0,,Offensive rebound by Team,58,61
262,3,11:42.0,,C. McCollum makes 2-pt jump shot from 8 ft,58,63
263,3,11:30.0,P. George makes 2-pt layup from 1 ft,,60,63
264,3,11:13.0,,A. Aminu misses 2-pt layup from 2 ft (block by S. Adams),60,63
265,3,11:11.0,Defensive rebound by S. Adams,,60,63
266,3,11:07.0,T. Ferguson misses 3-pt jump shot from 23 ft,,60,63
267,3,11:05.0,,Defensive rebound by J. Nurkić,60,63
268,3,10:53.0,,C. McCollum misses 3-pt jump shot from 26 ft,60,63
269,3,10:51.0,Defensive rebound by P. George,,60,63
270,3,10:39.0,P. George misses 3-pt jump shot from 25 ft,,60,63
271,3,10:37.0,,Defensive rebound by J. Nurkić,60,63
272,3,10:25.0,,Offensive foul by J. Nurkić (drawn by R. Westbrook),60,63
273,3,10:25.0,,Turnover by J. Nurkić (offensive foul),60,63
274,3,10:18.0,R. Westbrook makes 2-pt jump shot from 15 ft,,62,63
275,3,10:04.0,,C. McCollum misses 2-pt jump shot from 17 ft,62,63
276,3,10:01.0,,Offensive rebound by A. Aminu,62,63
277,3,9:51.0,,J. Nurkić misses 3-pt jump shot from 25 ft,62,63
278,3,9:48.0,Defensive rebound by P. George,,62,63
279,3,9:42.0,P. George makes 2-pt jump shot from 2 ft,,64,63
280,3,9:25.0,,J. Nurkić misses 2-pt layup from 3 ft,64,63
281,3,9:22.0,Defensive rebound by T. Ferguson,,64,63
282,3,9:19.0,Turnover by R. Westbrook (out of bounds lost ball),,64,63
283,3,9:08.0,,Shooting foul by T. Ferguson (drawn by J. Nurkić),64,63
284,3,9:08.0,,J. Nurkić misses free throw 1 of 2,64,63
285,3,9:08.0,,Offensive rebound by Team,64,63
286,3,9:08.0,,J. Nurkić makes free throw 2 of 2,64,64
287,3,8:58.0,P. George misses 3-pt jump shot from 24 ft,,64,64
288,3,8:56.0,,Defensive rebound by A. Aminu,64,64
289,3,8:51.0,,D. Lillard makes 2-pt jump shot from 3 ft,64,66
290,3,8:51.0,,Shooting foul by J. Grant (drawn by D. Lillard),64,66
291,3,8:51.0,,D. Lillard makes free throw 1 of 1,64,67
292,3,8:27.0,P. George misses 2-pt jump shot from 20 ft,,64,67
293,3,8:23.0,Offensive rebound by J. Grant,,64,67
294,3,8:22.0,J. Grant makes 2-pt dunk from 1 ft,,66,67
295,3,8:07.0,,A. Aminu misses 3-pt jump shot from 25 ft,66,67
296,3,8:04.0,Defensive rebound by R. Westbrook,,66,67
297,3,7:58.0,R. Westbrook misses 2-pt layup from 2 ft,,66,67
298,3,7:56.0,Offensive rebound by S. Adams,,66,67
299,3,7:56.0,S. Adams misses 2-pt layup from 3 ft,,66,67
300,3,7:55.0,,Defensive rebound by J. Nurkić,66,67
301,3,7:44.0,,C. McCollum misses 3-pt jump shot from 23 ft,66,67
302,3,7:41.0,Defensive rebound by P. George,,66,67
303,3,7:34.0,J. Grant makes 2-pt layup from 2 ft (assist by R. Westbrook),,68,67
304,3,7:34.0,,Portland full timeout,68,67
305,3,7:34.0,D. Schröder enters the game for T. Ferguson,,68,67
306,3,7:20.0,,Turnover by D. Lillard (bad pass),68,67
307,3,7:08.0,J. Grant misses 3-pt jump shot from 23 ft,,68,67
308,3,7:06.0,,Defensive rebound by M. Harkless,68,67
309,3,6:54.0,,D. Lillard makes 2-pt hook shot from 7 ft,68,69
310,3,6:37.0,R. Westbrook makes 2-pt layup at rim,,70,69
311,3,6:22.0,,D. Lillard misses 3-pt jump shot from 31 ft,70,69
312,3,6:19.0,Defensive rebound by R. Westbrook,,70,69
313,3,6:14.0,D. Schröder misses 3-pt jump shot from 23 ft,,70,69
314,3,6:12.0,,Defensive rebound by A. Aminu,70,69
315,3,6:05.0,,Offensive foul by A. Aminu (drawn by J. Grant),70,69
316,3,6:05.0,,Turnover by A. Aminu (offensive foul),70,69
317,3,6:05.0,M. Morris enters the game for P. George,,70,69
318,3,6:05.0,A. Nader enters the game for J. Grant,,70,69
319,3,6:05.0,,R. Hood enters the game for M. Harkless,70,69
320,3,5:52.0,D. Schröder misses 2-pt jump shot from 17 ft (block by C. McCollum),,70,69
321,3,5:50.0,,Defensive rebound by D. Lillard,70,69
322,3,5:50.0,,J. Layman enters the game for A. Aminu,70,69
323,3,5:42.0,,Personal foul by S. Adams (drawn by J. Nurkić),70,69
324,3,5:32.0,,C. McCollum makes 3-pt jump shot from 24 ft (assist by D. Lillard),70,72
325,3,5:18.0,M. Morris misses 2-pt jump shot from 15 ft,,70,72
326,3,5:16.0,,Defensive rebound by C. McCollum,70,72
327,3,5:07.0,,C. McCollum misses 3-pt jump shot from 23 ft,70,72
328,3,5:06.0,Defensive rebound by A. Nader,,70,72
329,3,4:56.0,S. Adams makes 2-pt jump shot from 6 ft (assist by D. Schröder),,72,72
330,3,4:34.0,,C. McCollum misses 3-pt jump shot from 25 ft,72,72
331,3,4:30.0,Defensive rebound by M. Morris,,72,72
332,3,4:24.0,D. Schröder makes 2-pt layup from 1 ft,,74,72
333,3,3:58.0,,R. Hood makes 3-pt jump shot from 25 ft,74,75
334,3,3:45.0,R. Westbrook makes 3-pt jump shot from 25 ft,,77,75
335,3,3:23.0,,D. Lillard makes 2-pt jump shot from 15 ft,77,77
336,3,3:09.0,R. Westbrook misses 3-pt jump shot from 24 ft,,77,77
337,3,3:07.0,,Defensive rebound by D. Lillard,77,77
338,3,2:59.0,,D. Lillard misses 3-pt jump shot from 26 ft,77,77
339,3,2:56.0,Defensive rebound by D. Schröder,,77,77
340,3,2:47.0,D. Schröder misses 2-pt jump shot from 15 ft,,77,77
341,3,2:43.0,Offensive rebound by S. Adams,,77,77
342,3,2:43.0,S. Adams makes 2-pt layup from 1 ft,,79,77
343,3,2:36.0,,Shooting foul by D. Schröder (drawn by C. McCollum),79,77
344,3,2:36.0,Oklahoma City full timeout,,79,77
345,3,2:36.0,P. George enters the game for S. Adams,,79,77
346,3,2:36.0,N. Noel enters the game for R. Westbrook,,79,77
347,3,2:36.0,,S. Curry enters the game for D. Lillard,79,77
348,3,2:36.0,,E. Freedom enters the game for J. Nurkić,79,77
349,3,2:36.0,,C. McCollum makes free throw 1 of 2,79,78
350,3,2:36.0,,C. McCollum makes free throw 2 of 2,79,79
351,3,2:25.0,Personal foul by J. Layman (drawn by M. Morris),,79,79
352,3,2:25.0,,A. Aminu enters the game for J. Layman,79,79
353,3,2:25.0,,D. Lillard enters the game for C. McCollum,79,79
354,3,2:18.0,N. Noel makes 2-pt dunk from 1 ft (assist by D. Schröder),,81,79
355,3,1:51.0,,R. Hood misses 2-pt dunk from 1 ft (block by N. Noel),81,79
356,3,1:49.0,Defensive rebound by P. George,,81,79
357,3,1:47.0,Personal take foul by S. Curry (drawn by P. George),,81,79
358,3,1:40.0,D. Schröder makes 2-pt jump shot from 5 ft,,83,79
359,3,1:24.0,,Personal foul by N. Noel (drawn by D. Lillard),83,79
360,3,1:24.0,,D. Lillard makes free throw 1 of 2,83,80
361,3,1:24.0,,D. Lillard makes free throw 2 of 2,83,81
362,3,1:09.0,Shooting foul by R. Hood (drawn by N. Noel),,83,81
363,3,1:09.0,N. Noel makes free throw 1 of 2,,84,81
364,3,1:09.0,N. Noel makes free throw 2 of 2,,85,81
365,3,0:50.0,,S. Curry makes 2-pt layup from 3 ft (assist by D. Lillard),85,83
366,3,0:34.0,A. Nader misses 3-pt jump shot from 24 ft,,85,83
367,3,0:32.0,,Defensive rebound by E. Freedom,85,83
368,3,0:09.0,,S. Curry misses 3-pt jump shot from 25 ft,85,83
369,3,0:06.0,Defensive rebound by N. Noel,,85,83
370,3,0:00.0,P. George misses 3-pt jump shot from 28 ft,,85,83
371,3,0:00.0,Offensive rebound by Team,,85,83
372,4,11:37.0,D. Schröder makes 2-pt jump shot from 9 ft,,87,83
373,4,11:15.0,,E. Freedom makes 2-pt layup from 2 ft,87,85
374,4,11:03.0,D. Schröder makes 2-pt jump shot from 13 ft,,89,85
375,4,10:38.0,,S. Curry makes 2-pt jump shot from 20 ft,89,87
376,4,10:28.0,D. Schröder misses 2-pt layup from 3 ft (block by E. Freedom),,89,87
377,4,10:28.0,Offensive rebound by Team,,89,87
378,4,10:17.0,A. Nader makes 2-pt layup from 2 ft (assist by P. George),,91,87
379,4,10:01.0,,D. Lillard misses 2-pt layup from 2 ft,91,87
380,4,9:59.0,Defensive rebound by M. Morris,,91,87
381,4,9:50.0,Turnover by P. George (lost ball; steal by R. Hood),,91,87
382,4,9:49.0,,Personal take foul by M. Morris (drawn by R. Hood),91,87
383,4,9:49.0,,C. McCollum enters the game for D. Lillard,91,87
384,4,9:44.0,,E. Freedom misses 2-pt layup from 2 ft,91,87
385,4,9:42.0,Defensive rebound by D. Schröder,,91,87
386,4,9:37.0,D. Schröder misses 3-pt jump shot from 26 ft,,91,87
387,4,9:36.0,Offensive rebound by P. George,,91,87
388,4,9:33.0,P. George makes 2-pt layup from 1 ft,,93,87
389,4,9:33.0,Shooting foul by C. McCollum (drawn by P. George),,93,87
390,4,9:33.0,P. George makes free throw 1 of 1,,94,87
391,4,9:22.0,,A. Aminu misses 3-pt jump shot from 25 ft,94,87
392,4,9:20.0,,Offensive rebound by E. Freedom,94,87
393,4,9:17.0,,Turnover by E. Freedom (lost ball; steal by P. George),94,87
