,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,GOLDEN STATE_ACTION,LA CLIPPERS_SCORE,GOLDEN STATE_SCORE
31,1,7:25.0,,D. Cousins makes free throw 1 of 2,7,14
32,1,7:25.0,,D. Cousins makes free throw 2 of 2,7,15
33,1,7:07.0,L. Shamet makes 3-pt jump shot from 27 ft (assist by L. Williams),,10,15
34,1,6:51.0,,S. Curry makes 2-pt layup from 3 ft (assist by D. Green),10,17
35,1,6:40.0,,Golden State full timeout,10,17
36,1,6:34.0,L. Shamet makes 3-pt jump shot from 24 ft (assist by S. Gilgeous-Alexander),,13,17
37,1,6:12.0,,K. Durant makes 2-pt jump shot from 12 ft,13,19
38,1,5:57.0,Shooting foul by D. Green (drawn by S. Gilgeous-Alexander),,13,19
39,1,5:57.0,S. Gilgeous-Alexander makes free throw 1 of 2,,14,19
40,1,5:57.0,S. Gilgeous-Alexander misses free throw 2 of 2,,14,19
41,1,5:55.0,,Defensive rebound by D. Cousins,14,19
42,1,5:37.0,,Shooting foul by W. Chandler (drawn by K. Durant),14,19
43,1,5:37.0,,K. Durant makes free throw 1 of 2,14,20
44,1,5:37.0,,K. Durant misses free throw 2 of 2,14,20
45,1,5:36.0,Defensive rebound by W. Chandler,,14,20
46,1,5:20.0,M. Harrell makes 2-pt layup from 2 ft (assist by S. Gilgeous-Alexander),,16,20
47,1,4:59.0,,D. Cousins misses 3-pt jump shot from 28 ft,16,20
48,1,4:57.0,Defensive rebound by W. Chandler,,16,20
49,1,4:51.0,W. Chandler makes 3-pt jump shot from 28 ft,,19,20
50,1,4:32.0,,D. Cousins misses 2-pt jump shot from 5 ft (block by L. Williams),19,20
51,1,4:31.0,Defensive rebound by L. Williams,,19,20
52,1,4:28.0,L. Shamet misses 3-pt jump shot from 26 ft,,19,20
53,1,4:26.0,,Defensive rebound by K. Durant,19,20
54,1,4:08.0,,S. Curry makes 3-pt jump shot from 26 ft (assist by K. Durant),19,23
55,1,4:01.0,LA Clippers full timeout,,19,23
56,1,4:01.0,G. Temple enters the game for S. Gilgeous-Alexander,,19,23
57,1,4:01.0,,K. Looney enters the game for D. Cousins,19,23
58,1,4:01.0,,A. McKinnie enters the game for K. Thompson,19,23
59,1,3:42.0,L. Shamet makes 3-pt jump shot from 26 ft (assist by G. Temple),,22,23
60,1,3:24.0,,A. McKinnie makes 3-pt jump shot from 26 ft (assist by S. Curry),22,26
61,1,3:06.0,W. Chandler makes 2-pt jump shot from 17 ft (assist by L. Shamet),,24,26
62,1,2:53.0,Violation by Team (kicked ball),,24,26
63,1,2:53.0,I. Zubac enters the game for M. Harrell,,24,26
64,1,2:53.0,,D. Lee enters the game for K. Durant,24,26
65,1,2:44.0,,K. Looney makes 2-pt jump shot from 18 ft (assist by D. Green),24,28
66,1,2:24.0,I. Zubac misses 2-pt hook shot from 10 ft,,24,28
67,1,2:23.0,,Defensive rebound by D. Green,24,28
68,1,2:17.0,,S. Curry misses 3-pt jump shot from 26 ft (block by L. Shamet),24,28
69,1,2:15.0,Defensive rebound by L. Williams,,24,28
70,1,2:09.0,G. Temple makes 2-pt layup from 2 ft (assist by L. Williams),,26,28
71,1,1:56.0,,D. Green misses 2-pt jump shot from 10 ft,26,28
72,1,1:55.0,Defensive rebound by W. Chandler,,26,28
73,1,1:49.0,Turnover by W. Chandler (bad pass; steal by K. Looney),,26,28
74,1,1:37.0,,D. Green misses 3-pt jump shot from 28 ft,26,28
75,1,1:35.0,Defensive rebound by L. Williams,,26,28
76,1,1:30.0,L. Williams misses 2-pt layup from 5 ft,,26,28
77,1,1:29.0,,Defensive rebound by S. Curry,26,28
78,1,1:20.0,,K. Looney makes 2-pt layup from 6 ft (assist by D. Green),26,30
79,1,1:09.0,Shooting foul by D. Lee (drawn by L. Williams),,26,30
80,1,1:09.0,L. Williams makes free throw 1 of 2,,27,30
81,1,1:09.0,S. Gilgeous-Alexander enters the game for L. Shamet,,27,30
82,1,1:09.0,L. Williams makes free throw 2 of 2,,28,30
83,1,0:55.0,,D. Lee misses 3-pt jump shot from 27 ft,28,30
84,1,0:53.0,Defensive rebound by W. Chandler,,28,30
85,1,0:46.0,I. Zubac misses 2-pt dunk from 5 ft (block by A. McKinnie),,28,30
86,1,0:44.0,,Defensive rebound by D. Lee,28,30
87,1,0:42.0,,S. Curry makes 2-pt layup from 3 ft (assist by D. Green),28,32
88,1,0:33.0,S. Gilgeous-Alexander misses 2-pt jump shot from 11 ft,,28,32
89,1,0:32.0,,Defensive rebound by D. Lee,28,32
90,1,0:26.0,,S. Curry misses 3-pt jump shot from 27 ft,28,32
91,1,0:24.0,Defensive rebound by I. Zubac,,28,32
92,1,0:00.0,L. Williams misses 3-pt jump shot from 30 ft,,28,32
93,1,0:00.0,Offensive rebound by Team,,28,32
94,2,11:41.0,,D. Cousins misses 2-pt jump shot from 8 ft,28,32
95,2,11:40.0,Defensive rebound by M. Harrell,,28,32
96,2,11:32.0,S. Gilgeous-Alexander makes 2-pt layup from 2 ft,,30,32
97,2,11:23.0,,J. Jerebko makes 3-pt jump shot from 27 ft (assist by D. Cousins),30,35
98,2,11:05.0,Personal foul by J. Jerebko (drawn by M. Harrell),,30,35
99,2,11:01.0,S. Gilgeous-Alexander makes 2-pt jump shot from 8 ft,,32,35
100,2,11:01.0,Shooting foul by S. Livingston (drawn by S. Gilgeous-Alexander),,32,35
101,2,11:01.0,S. Gilgeous-Alexander makes free throw 1 of 1,,33,35
102,2,10:50.0,,K. Thompson misses 2-pt layup from 4 ft (block by M. Harrell),33,35
103,2,10:49.0,Defensive rebound by G. Temple,,33,35
104,2,10:32.0,M. Harrell misses 2-pt jump shot from 9 ft,,33,35
105,2,10:31.0,,Defensive rebound by D. Cousins,33,35
106,2,10:18.0,,Personal foul by T. Wallace (drawn by K. Thompson),33,35
107,2,10:18.0,,D. Cousins misses 3-pt jump shot from 29 ft,33,35
108,2,10:16.0,,Offensive rebound by J. Jerebko,33,35
109,2,10:04.0,,K. Thompson misses 2-pt jump shot from 15 ft,33,35
110,2,10:03.0,Defensive rebound by T. Wallace,,33,35
111,2,9:56.0,Turnover by T. Wallace (lost ball; steal by K. Thompson),,33,35
112,2,9:56.0,,Personal foul by G. Temple (drawn by K. Thompson),33,35
113,2,9:41.0,,D. Cousins misses 2-pt jump shot from 7 ft,33,35
114,2,9:40.0,,Offensive rebound by Q. Cook,33,35
115,2,9:38.0,,Q. Cook makes 2-pt jump shot from 19 ft,33,37
116,2,9:22.0,Personal foul by S. Livingston (drawn by S. Gilgeous-Alexander),,33,37
117,2,9:22.0,,K. Durant enters the game for J. Jerebko,33,37
118,2,9:17.0,S. Gilgeous-Alexander makes 2-pt layup from 6 ft,,35,37
119,2,9:03.0,,K. Thompson misses 3-pt jump shot from 27 ft,35,37
120,2,9:02.0,Defensive rebound by Team,,35,37
121,2,9:02.0,L. Shamet enters the game for T. Wallace,,35,37
122,2,8:53.0,Personal foul by S. Livingston (drawn by S. Gilgeous-Alexander),,35,37
123,2,8:49.0,S. Gilgeous-Alexander misses 2-pt jump shot from 16 ft,,35,37
124,2,8:48.0,Offensive rebound by I. Zubac,,35,37
125,2,8:48.0,I. Zubac misses 2-pt layup at rim,,35,37
126,2,8:47.0,,Defensive rebound by D. Cousins,35,37
127,2,8:31.0,,S. Livingston makes 2-pt dunk from 1 ft (assist by Q. Cook),35,39
128,2,8:19.0,I. Zubac makes 2-pt dunk from 1 ft (assist by G. Temple),,37,39
129,2,8:12.0,,Turnover by D. Cousins (bad pass; steal by S. Gilgeous-Alexander),37,39
130,2,8:04.0,Shooting foul by D. Cousins (drawn by G. Temple),,37,39
131,2,8:04.0,G. Temple makes free throw 1 of 2,,38,39
132,2,8:04.0,G. Temple makes free throw 2 of 2,,39,39
133,2,7:48.0,,D. Cousins misses 2-pt hook shot from 9 ft,39,39
134,2,7:47.0,Defensive rebound by Team,,39,39
135,2,7:47.0,,Loose ball foul by D. Cousins (drawn by M. Harrell),39,39
136,2,7:47.0,M. Harrell makes free throw 1 of 2,,40,39
137,2,7:47.0,M. Harrell misses free throw 2 of 2,,40,39
138,2,7:45.0,,Defensive rebound by K. Durant,40,39
139,2,7:32.0,,D. Cousins misses 3-pt jump shot from 28 ft,40,39
140,2,7:30.0,Defensive rebound by I. Zubac,,40,39
141,2,7:18.0,I. Zubac makes 2-pt layup from 2 ft (assist by M. Harrell),,42,39
142,2,7:09.0,,S. Livingston makes 2-pt jump shot from 15 ft,42,41
143,2,6:54.0,M. Harrell misses 2-pt jump shot from 8 ft,,42,41
144,2,6:53.0,,Defensive rebound by D. Cousins,42,41
145,2,6:49.0,,Offensive foul by D. Cousins (drawn by I. Zubac),42,41
146,2,6:49.0,,Turnover by D. Cousins (offensive foul),42,41
147,2,6:49.0,,Golden State full timeout,42,41
148,2,6:49.0,,A. Bogut enters the game for D. Cousins,42,41
149,2,6:34.0,L. Shamet makes 3-pt jump shot from 26 ft (assist by I. Zubac),,45,41
150,2,6:19.0,,Personal foul by G. Temple (drawn by K. Durant),45,41
151,2,6:10.0,,S. Livingston makes 2-pt hook shot from 10 ft (assist by K. Durant),45,43
152,2,6:05.0,Turnover by L. Shamet (bad pass; steal by A. Bogut),,45,43
153,2,5:37.0,,Q. Cook makes 2-pt jump shot from 18 ft (assist by K. Durant),45,45
154,2,5:35.0,LA Clippers full timeout,,45,45
155,2,5:35.0,W. Chandler enters the game for G. Temple,,45,45
156,2,5:35.0,L. Williams enters the game for I. Zubac,,45,45
157,2,5:35.0,,S. Curry enters the game for Q. Cook,45,45
158,2,5:35.0,,D. Green enters the game for K. Thompson,45,45
159,2,5:24.0,W. Chandler misses 3-pt jump shot from 23 ft,,45,45
160,2,5:22.0,,Defensive rebound by A. Bogut,45,45
161,2,5:03.0,,D. Green misses 2-pt jump shot from 19 ft,45,45
162,2,5:02.0,,Offensive rebound by A. Bogut,45,45
163,2,4:57.0,,A. Bogut makes 2-pt layup from 2 ft,45,47
164,2,4:43.0,Shooting foul by A. Bogut (drawn by L. Shamet),,45,47
165,2,4:43.0,L. Shamet makes free throw 1 of 2,,46,47
166,2,4:43.0,,K. Thompson enters the game for S. Livingston,46,47
167,2,4:43.0,L. Shamet misses free throw 2 of 2,,46,47
168,2,4:42.0,Offensive rebound by L. Shamet,,46,47
169,2,4:34.0,Turnover by L. Williams (bad pass; steal by D. Green),,46,47
170,2,4:26.0,,S. Curry makes 2-pt layup from 2 ft,46,49
171,2,4:01.0,L. Williams makes 3-pt jump shot from 26 ft (assist by W. Chandler),,49,49
172,2,3:55.0,,K. Durant misses 3-pt jump shot from 29 ft,49,49
173,2,3:53.0,Defensive rebound by S. Gilgeous-Alexander,,49,49
174,2,3:45.0,Turnover by M. Harrell (lost ball; steal by D. Green),,49,49
175,2,3:43.0,,Personal foul by M. Harrell (drawn by A. Bogut),49,49
176,2,3:36.0,,Personal foul by W. Chandler (drawn by K. Durant),49,49
177,2,3:36.0,,K. Durant makes free throw 1 of 2,49,50
178,2,3:36.0,,K. Durant makes free throw 2 of 2,49,51
179,2,3:29.0,M. Harrell misses 2-pt layup from 4 ft,,49,51
180,2,3:28.0,,Defensive rebound by D. Green,49,51
181,2,3:25.0,,Turnover by D. Green (bad pass; steal by L. Williams),49,51
182,2,3:19.0,Offensive foul by M. Harrell (drawn by A. Bogut),,49,51
183,2,3:19.0,Turnover by M. Harrell (offensive foul),,49,51
184,2,3:07.0,,S. Curry makes 2-pt jump shot from 11 ft (assist by K. Durant),49,53
185,2,2:51.0,M. Harrell misses 2-pt layup from 7 ft (block by A. Bogut),,49,53
186,2,2:50.0,,Defensive rebound by K. Thompson,49,53
187,2,2:47.0,,Turnover by K. Thompson (bad pass),49,53
188,2,2:28.0,Personal foul by S. Curry (drawn by W. Chandler),,49,53
189,2,2:28.0,W. Chandler misses free throw 1 of 2,,49,53
190,2,2:28.0,Offensive rebound by Team,,49,53
191,2,2:28.0,I. Zubac enters the game for M. Harrell,,49,53
192,2,2:28.0,W. Chandler makes free throw 2 of 2,,50,53
193,2,2:15.0,,S. Curry makes 3-pt jump shot from 27 ft (assist by K. Durant),50,56
194,2,2:06.0,I. Zubac misses 2-pt layup from 9 ft (block by D. Green),,50,56
195,2,2:05.0,,Defensive rebound by A. Bogut,50,56
196,2,1:44.0,,S. Curry misses 3-pt jump shot from 23 ft,50,56
197,2,1:42.0,Defensive rebound by I. Zubac,,50,56
198,2,1:26.0,Turnover by L. Williams (bad pass),,50,56
199,2,1:18.0,,Shooting foul by L. Williams (drawn by S. Curry),50,56
200,2,1:18.0,,S. Curry makes free throw 1 of 2,50,57
201,2,1:18.0,,S. Curry makes free throw 2 of 2,50,58
202,2,1:11.0,L. Williams makes 2-pt jump shot from 11 ft,,52,58
203,2,1:11.0,,Violation by Team (def goaltending),52,58
204,2,0:58.0,,S. Curry makes 2-pt jump shot from 20 ft,52,60
205,2,0:53.0,L. Williams misses 2-pt layup from 10 ft (block by D. Green),,52,60
206,2,0:52.0,Offensive rebound by I. Zubac,,52,60
207,2,0:50.0,Shooting foul by A. Bogut (drawn by I. Zubac),,52,60
208,2,0:50.0,I. Zubac misses free throw 1 of 2,,52,60
209,2,0:50.0,Offensive rebound by Team,,52,60
210,2,0:50.0,I. Zubac makes free throw 2 of 2,,53,60
211,2,0:39.0,,S. Curry makes 2-pt layup from 8 ft,53,62
212,2,0:37.0,Personal foul by A. Bogut (drawn by I. Zubac),,53,62
213,2,0:37.0,I. Zubac makes free throw 1 of 2,,54,62
214,2,0:37.0,I. Zubac makes free throw 2 of 2,,55,62
215,2,0:37.0,,K. Looney enters the game for A. Bogut,55,62
216,2,0:30.0,,D. Green misses 2-pt layup from 6 ft,55,62
217,2,0:29.0,,Offensive rebound by K. Looney,55,62
218,2,0:29.0,,K. Looney misses 2-pt layup from 1 ft,55,62
219,2,0:27.0,,K. Looney misses 2-pt layup from 1 ft,55,62
220,2,0:27.0,,Offensive rebound by K. Looney,55,62
221,2,0:26.0,Defensive rebound by L. Williams,,55,62
222,2,0:04.0,L. Williams misses 2-pt jump shot from 13 ft,,55,62
223,2,0:02.0,Offensive rebound by I. Zubac,,55,62
224,2,0:01.0,I. Zubac misses 2-pt layup from 4 ft (block by S. Curry),,55,62
225,2,0:00.0,,Defensive rebound by S. Curry,55,62
226,3,11:50.0,,K. Thompson misses 3-pt jump shot from 28 ft,55,62
227,3,11:40.0,,Offensive rebound by D. Green,55,62
228,3,11:40.0,,Shooting foul by L. Williams (drawn by D. Green),55,62
229,3,11:40.0,,D. Green makes free throw 1 of 2,55,63
230,3,11:40.0,,D. Green makes free throw 2 of 2,55,64
231,3,11:33.0,Personal foul by K. Durant (drawn by L. Shamet),,55,64
232,3,11:21.0,S. Gilgeous-Alexander makes 2-pt layup from 3 ft (assist by L. Shamet),,57,64
233,3,11:00.0,,D. Green makes 2-pt layup from 2 ft (assist by D. Cousins),57,66
234,3,10:50.0,L. Williams makes 2-pt layup from 2 ft,,59,66
235,3,10:39.0,,D. Cousins misses 3-pt jump shot from 25 ft,59,66
236,3,10:37.0,Defensive rebound by L. Shamet,,59,66
237,3,10:31.0,Personal foul by S. Curry (drawn by M. Harrell),,59,66
238,3,10:18.0,S. Gilgeous-Alexander misses 3-pt jump shot from 26 ft (block by K. Durant),,59,66
239,3,10:15.0,,Defensive rebound by K. Durant,59,66
240,3,10:10.0,,S. Curry misses 2-pt layup from 4 ft,59,66
241,3,10:09.0,Defensive rebound by W. Chandler,,59,66
242,3,10:03.0,Turnover by L. Williams (out of bounds lost ball),,59,66
243,3,9:47.0,,D. Cousins makes 2-pt hook shot from 7 ft,59,68
244,3,9:33.0,M. Harrell makes 2-pt layup from 1 ft (assist by S. Gilgeous-Alexander),,61,68
245,3,9:21.0,,Personal foul by W. Chandler (drawn by K. Thompson),61,68
246,3,9:14.0,,S. Curry misses 3-pt jump shot from 27 ft,61,68
247,3,9:12.0,Defensive rebound by L. Shamet,,61,68
248,3,9:08.0,Turnover by L. Shamet (lost ball; steal by D. Green),,61,68
249,3,9:02.0,,D. Green makes 2-pt dunk from 2 ft,61,70
250,3,9:02.0,LA Clippers full timeout,,61,70
251,3,8:52.0,S. Gilgeous-Alexander misses 2-pt jump shot from 12 ft,,61,70
252,3,8:50.0,,Defensive rebound by D. Cousins,61,70
253,3,8:33.0,,D. Cousins makes 3-pt jump shot from 26 ft (assist by S. Curry),61,73
254,3,8:15.0,M. Harrell makes 2-pt dunk from 2 ft (assist by L. Williams),,63,73
255,3,7:56.0,,D. Cousins misses 2-pt layup from 2 ft,63,73
256,3,7:55.0,,Offensive rebound by D. Cousins,63,73
257,3,7:54.0,,D. Cousins makes 2-pt layup from 4 ft,63,75
258,3,7:34.0,Shooting foul by D. Cousins (drawn by M. Harrell),,63,75
259,3,7:34.0,M. Harrell misses free throw 1 of 2,,63,75
260,3,7:34.0,Offensive rebound by Team,,63,75
261,3,7:34.0,M. Harrell misses free throw 2 of 2,,63,75
262,3,7:34.0,,Defensive rebound by D. Green,63,75
263,3,7:34.0,,K. Looney enters the game for D. Cousins,63,75
264,3,7:28.0,,D. Green misses 2-pt jump shot from 5 ft,63,75
265,3,7:27.0,,Offensive rebound by K. Looney,63,75
266,3,7:27.0,,K. Looney makes 2-pt dunk at rim,63,77
267,3,7:12.0,M. Harrell makes 2-pt layup from 3 ft (assist by L. Shamet),,65,77
268,3,7:00.0,,S. Curry misses 2-pt jump shot from 13 ft,65,77
269,3,6:59.0,Defensive rebound by W. Chandler,,65,77
270,3,6:51.0,W. Chandler makes 2-pt layup from 4 ft,,67,77
271,3,6:30.0,,K. Looney makes 2-pt layup from 2 ft (assist by S. Curry),67,79
272,3,6:20.0,Turnover by L. Williams (bad pass; steal by D. Green),,67,79
273,3,6:15.0,,D. Green makes 2-pt layup from 1 ft,67,81
274,3,6:14.0,LA Clippers full timeout,,67,81
275,3,6:14.0,I. Zubac enters the game for W. Chandler,,67,81
276,3,5:59.0,I. Zubac misses 2-pt jump shot from 16 ft,,67,81
277,3,5:58.0,,Defensive rebound by S. Curry,67,81
278,3,5:42.0,,K. Thompson makes 3-pt jump shot from 28 ft (assist by K. Durant),67,84
279,3,5:32.0,Personal foul by D. Green (drawn by I. Zubac),,67,84
280,3,5:32.0,G. Temple enters the game for S. Gilgeous-Alexander,,67,84
281,3,5:20.0,L. Shamet misses 2-pt layup from 2 ft,,67,84
282,3,5:19.0,,Defensive rebound by K. Looney,67,84
283,3,5:03.0,,K. Thompson makes 2-pt jump shot from 12 ft (assist by D. Green),67,86
284,3,4:51.0,Personal foul by S. Curry (drawn by L. Williams),,67,86
285,3,4:51.0,L. Williams makes free throw 1 of 2,,68,86
286,3,4:51.0,W. Chandler enters the game for M. Harrell,,68,86
287,3,4:51.0,L. Williams makes free throw 2 of 2,,69,86
288,3,4:42.0,,K. Durant makes 2-pt dunk from 1 ft (assist by D. Green),69,88
289,3,4:30.0,W. Chandler makes 3-pt jump shot from 29 ft (assist by L. Williams),,72,88
290,3,4:17.0,,K. Thompson misses 3-pt jump shot from 28 ft,72,88
291,3,4:15.0,Defensive rebound by G. Temple,,72,88
292,3,4:02.0,W. Chandler misses 2-pt jump shot from 14 ft,,72,88
293,3,4:01.0,,Defensive rebound by K. Looney,72,88
294,3,3:51.0,,Golden State full timeout,72,88
295,3,3:51.0,,A. McKinnie enters the game for K. Thompson,72,88
296,3,3:47.0,,K. Looney makes 2-pt dunk from 1 ft (assist by D. Green),72,90
297,3,3:30.0,L. Shamet misses 2-pt layup from 3 ft (block by D. Green),,72,90
298,3,3:29.0,Offensive rebound by Team,,72,90
299,3,3:27.0,L. Williams misses 2-pt jump shot from 4 ft,,72,90
300,3,3:25.0,,Defensive rebound by A. McKinnie,72,90
301,3,3:09.0,,S. Curry misses 3-pt jump shot from 23 ft,72,90
302,3,3:07.0,,Offensive rebound by D. Green,72,90
303,3,3:04.0,,K. Durant makes 2-pt jump shot from 16 ft (assist by D. Green),72,92
304,3,2:58.0,Personal foul by A. McKinnie (drawn by L. Shamet),,72,92
305,3,2:58.0,S. Gilgeous-Alexander enters the game for L. Williams,,72,92
306,3,2:58.0,L. Shamet makes free throw 1 of 2,,73,92
307,3,2:58.0,L. Shamet misses free throw 2 of 2,,73,92
308,3,2:57.0,,Defensive rebound by D. Green,73,92
309,3,2:51.0,,D. Green makes 2-pt layup from 1 ft,73,94
310,3,2:40.0,Turnover by W. Chandler (bad pass; steal by K. Durant),,73,94
311,3,2:37.0,,Personal take foul by G. Temple (drawn by K. Durant),73,94
312,3,2:26.0,,Personal foul by G. Temple (drawn by D. Green),73,94
313,3,2:26.0,,D. Lee enters the game for K. Durant,73,94
314,3,2:20.0,,S. Curry misses 3-pt jump shot from 26 ft,73,94
315,3,2:16.0,Defensive rebound by W. Chandler,,73,94
316,3,2:12.0,W. Chandler misses 2-pt jump shot from 20 ft,,73,94
317,3,2:09.0,,Defensive rebound by Team,73,94
318,3,2:09.0,M. Harrell enters the game for W. Chandler,,73,94
319,3,2:09.0,L. Williams enters the game for G. Temple,,73,94
320,3,1:58.0,,D. Lee misses 2-pt jump shot from 13 ft (block by L. Williams),73,94
321,3,1:56.0,,Offensive rebound by A. McKinnie,73,94
322,3,1:50.0,,D. Lee makes 3-pt jump shot from 27 ft (assist by K. Looney),73,97
323,3,1:38.0,L. Williams misses 2-pt layup from 2 ft,,73,97
324,3,1:37.0,,Defensive rebound by D. Green,73,97
325,3,1:31.0,,S. Curry makes 2-pt layup from 1 ft (assist by D. Lee),73,99
326,3,1:18.0,Offensive foul by L. Shamet (drawn by D. Lee),,73,99
327,3,1:18.0,Turnover by L. Shamet (offensive foul),,73,99
328,3,1:18.0,J. Robinson enters the game for L. Shamet,,73,99
329,3,1:18.0,,A. Bogut enters the game for K. Looney,73,99
330,3,1:10.0,,S. Curry misses 3-pt jump shot from 28 ft,73,99
331,3,1:08.0,Defensive rebound by M. Harrell,,73,99
332,3,1:00.0,Turnover by L. Williams (lost ball; steal by D. Green),,73,99
333,3,0:59.0,,Personal take foul by M. Harrell (drawn by D. Lee),73,99
334,3,0:59.0,,D. Lee makes free throw 1 of 2,73,100
335,3,0:59.0,S. Thornwell enters the game for S. Gilgeous-Alexander,,73,100
336,3,0:59.0,T. Wallace enters the game for L. Williams,,73,100
337,3,0:59.0,,D. Lee makes free throw 2 of 2,73,101
338,3,0:36.0,Turnover by T. Wallace (lost ball; steal by S. Curry),,73,101
339,3,0:31.0,,D. Lee misses 3-pt jump shot from 29 ft,73,101
340,3,0:29.0,Defensive rebound by I. Zubac,,73,101
341,3,0:16.0,T. Wallace misses 2-pt jump shot from 9 ft,,73,101
342,3,0:15.0,,Defensive rebound by D. Green,73,101
343,3,0:03.0,,S. Curry makes 3-pt jump shot from 30 ft,73,104
344,3,0:00.0,J. Robinson misses 3-pt jump shot from 58 ft,,73,104
345,3,0:00.0,Offensive rebound by Team,,73,104
346,4,11:47.0,M. Harrell misses 2-pt jump shot from 8 ft,,73,104
347,4,11:46.0,,Defensive rebound by D. Cousins,73,104
348,4,11:21.0,,Turnover by Team (shot clock),73,104
349,4,11:08.0,J. Robinson makes 2-pt jump shot from 16 ft (assist by T. Wallace),,75,104
350,4,10:41.0,,J. Jerebko misses 3-pt jump shot from 23 ft,75,104
351,4,10:39.0,Defensive rebound by M. Harrell,,75,104
352,4,10:27.0,M. Harrell makes 2-pt layup from 4 ft,,77,104
353,4,10:04.0,,Turnover by D. Cousins (bad pass; steal by J. Motley),77,104
354,4,9:59.0,J. Motley makes 2-pt dunk from 1 ft,,79,104
355,4,9:59.0,,Golden State full timeout,79,104
356,4,9:46.0,,K. Thompson misses 2-pt jump shot from 20 ft,79,104
357,4,9:45.0,,Offensive rebound by S. Livingston,79,104
358,4,9:27.0,,S. Livingston makes 2-pt jump shot from 13 ft (assist by D. Cousins),79,106
359,4,9:07.0,T. Wallace misses 2-pt jump shot from 6 ft,,79,106
360,4,9:06.0,Offensive rebound by J. Motley,,79,106
361,4,9:06.0,J. Motley makes 2-pt dunk from 1 ft,,81,106
362,4,8:53.0,,Personal foul by S. Thornwell (drawn by D. Cousins),81,106
363,4,8:46.0,,K. Thompson makes 3-pt jump shot from 27 ft (assist by Q. Cook),81,109
364,4,8:34.0,J. Robinson makes 3-pt jump shot from 29 ft (assist by M. Harrell),,84,109
365,4,8:28.0,,Personal foul by M. Harrell (drawn by D. Cousins),84,109
366,4,8:28.0,I. Zubac enters the game for M. Harrell,,84,109
367,4,8:22.0,,Q. Cook makes 2-pt jump shot from 15 ft,84,111
368,4,8:05.0,Turnover by T. Wallace (bad pass; steal by D. Cousins),,84,111
369,4,8:00.0,,J. Jerebko misses 3-pt jump shot from 23 ft,84,111
370,4,7:58.0,Defensive rebound by T. Wallace,,84,111
371,4,7:50.0,T. Wallace makes 2-pt jump shot from 12 ft,,86,111
372,4,7:34.0,,Personal foul by S. Thornwell (drawn by D. Cousins),86,111
373,4,7:32.0,,Q. Cook misses 3-pt jump shot from 23 ft,86,111
374,4,7:30.0,Defensive rebound by I. Zubac,,86,111
375,4,7:25.0,Turnover by S. Thornwell (bad pass; steal by S. Livingston),,86,111
376,4,7:16.0,,D. Cousins makes 3-pt jump shot from 26 ft (assist by S. Livingston),86,114
