,QUARTER,TIME_REMAINING,PHOENIX_ACTION,OKLAHOMA CITY_ACTION,PHOENIX_SCORE,OKLAHOMA CITY_SCORE
387,4,4:08.0,M. Bridges misses 3-pt jump shot from 25 ft,,90,108
388,4,4:06.0,,Defensive rebound by P. George,90,108
389,4,3:48.0,,J. Grant misses 3-pt jump shot from 23 ft,90,108
390,4,3:42.0,Defensive rebound by T. Warren,,90,108
391,4,3:30.0,T. Warren makes 2-pt jump shot from 5 ft (assist by M. Bridges),,92,108
392,4,3:13.0,,Personal foul by M. Bridges (drawn by D. Schröder),92,108
393,4,3:13.0,,D. Schröder makes free throw 1 of 2,92,109
394,4,3:13.0,,D. Schröder makes free throw 2 of 2,92,110
395,4,2:57.0,Turnover by T. Warren (lost ball; steal by S. Adams),,92,110
396,4,2:55.0,,J. Grant makes 2-pt dunk at rim (assist by P. George),92,112
397,4,2:54.0,Phoenix full timeout,,92,112
398,4,2:38.0,Shooting foul by T. Ferguson (drawn by D. Booker),,92,112
399,4,2:38.0,D. Booker makes free throw 1 of 2,,93,112
400,4,2:38.0,D. Booker makes free throw 2 of 2,,94,112
401,4,2:26.0,,P. George makes 2-pt jump shot from 19 ft,94,114
402,4,2:16.0,Personal foul by T. Ferguson (drawn by D. Booker),,94,114
403,4,2:16.0,J. Crawford enters the game for T. Warren,,94,114
404,4,2:05.0,D. Booker misses 2-pt jump shot from 9 ft,,94,114
405,4,2:03.0,Offensive rebound by D. Ayton,,94,114
406,4,2:01.0,J. Crawford misses 3-pt jump shot from 25 ft,,94,114
407,4,1:58.0,,Defensive rebound by P. George,94,114
408,4,1:43.0,,Personal foul by T. Ariza (drawn by P. George),94,114
409,4,1:43.0,,P. George makes free throw 1 of 2,94,115
410,4,1:43.0,,N. Noel enters the game for S. Adams,94,115
411,4,1:43.0,,P. George makes free throw 2 of 2,94,116
412,4,1:32.0,Shooting foul by N. Noel (drawn by D. Ayton),,94,116
413,4,1:32.0,D. Ayton makes free throw 1 of 2,,95,116
414,4,1:32.0,E. Okobo enters the game for D. Booker,,95,116
415,4,1:32.0,,D. Burton enters the game for P. George,95,116
416,4,1:32.0,,H. Diallo enters the game for J. Grant,95,116
417,4,1:32.0,,T. Luwawu-Cabarrot enters the game for D. Schröder,95,116
418,4,1:32.0,D. Ayton makes free throw 2 of 2,,96,116
419,4,1:16.0,,T. Ferguson misses 2-pt dunk at rim (block by M. Bridges),96,116
420,4,1:16.0,,Offensive rebound by N. Noel,96,116
421,4,1:16.0,,N. Noel makes 2-pt dunk from 1 ft,96,118
422,4,1:04.0,J. Crawford misses 2-pt jump shot from 9 ft,,96,118
423,4,0:59.0,Offensive rebound by J. Crawford,,96,118
424,4,0:55.0,T. Ariza makes 3-pt jump shot from 24 ft (assist by J. Crawford),,99,118
425,4,0:42.0,,Turnover by H. Diallo (bad pass),99,118
426,4,0:24.0,D. Ayton makes 2-pt dunk from 1 ft (assist by E. Okobo),,101,118
