,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,NEW YORK_ACTION,WASHINGTON_SCORE,NEW YORK_SCORE
111,2,11:31.0,,D. Dotson misses 2-pt jump shot from 16 ft,25,29
112,2,11:27.0,Defensive rebound by S. Dekker,,25,29
113,2,11:20.0,Shooting foul by H. Ellenson (drawn by J. Green),,25,29
114,2,11:20.0,J. Green makes free throw 1 of 2,,26,29
115,2,11:20.0,,J. Jenkins enters the game for M. Hezonja,26,29
116,2,11:20.0,J. Green makes free throw 2 of 2,,27,29
117,2,11:06.0,,Turnover by M. Robinson (bad pass; steal by S. Dekker),27,29
118,2,10:57.0,J. Green misses 3-pt jump shot from 26 ft,,27,29
119,2,10:54.0,,Defensive rebound by D. Smith,27,29
120,2,10:34.0,,D. Smith misses 2-pt jump shot from 13 ft,27,29
121,2,10:31.0,Defensive rebound by T. Satoranský,,27,29
122,2,10:11.0,T. Satoranský makes 2-pt jump shot from 9 ft,,29,29
123,2,9:57.0,,J. Jenkins makes 3-pt jump shot from 25 ft (assist by H. Ellenson),29,32
124,2,9:43.0,C. Randle makes 3-pt jump shot from 28 ft,,32,32
125,2,9:23.0,,H. Ellenson makes 3-pt jump shot from 24 ft,32,35
126,2,8:59.0,J. Green makes 2-pt jump shot from 22 ft,,34,35
127,2,8:35.0,,Turnover by J. Jenkins (bad pass; steal by J. Green),34,35
128,2,8:34.0,Personal foul by M. Robinson (drawn by J. Green),,34,35
129,2,8:19.0,J. Green misses 3-pt jump shot from 24 ft,,34,35
130,2,8:16.0,,Defensive rebound by J. Jenkins,34,35
131,2,8:07.0,,M. Robinson makes 2-pt dunk at rim (assist by D. Smith),34,37
132,2,7:53.0,T. Satoranský misses 2-pt jump shot from 13 ft,,34,37
133,2,7:51.0,,Defensive rebound by M. Robinson,34,37
134,2,7:47.0,,Turnover by D. Smith (bad pass; steal by S. Dekker),34,37
135,2,7:40.0,I. Mahinmi makes 2-pt layup from 1 ft (assist by C. Randle),,36,37
136,2,7:24.0,,H. Ellenson makes 3-pt jump shot from 23 ft (assist by D. Dotson),36,40
137,2,7:07.0,C. Randle misses 3-pt jump shot from 28 ft,,36,40
138,2,7:03.0,Offensive rebound by T. Satoranský,,36,40
139,2,7:00.0,S. Dekker misses 3-pt jump shot from 24 ft,,36,40
140,2,6:58.0,,Defensive rebound by D. Dotson,36,40
141,2,6:53.0,,Shooting foul by I. Mahinmi (drawn by H. Ellenson),36,40
142,2,6:53.0,,New York full timeout,36,40
143,2,6:53.0,T. Brown enters the game for S. Dekker,,36,40
144,2,6:53.0,,H. Ellenson makes free throw 1 of 2,36,41
145,2,6:53.0,,H. Ellenson makes free throw 2 of 2,36,42
146,2,6:36.0,J. Green makes 2-pt dunk at rim,,38,42
147,2,6:10.0,,J. Jenkins makes 2-pt jump shot from 20 ft (assist by D. Smith),38,44
148,2,5:51.0,J. Green makes 2-pt layup from 1 ft,,40,44
149,2,5:40.0,,Turnover by D. Smith (bad pass),40,44
150,2,5:40.0,B. Beal enters the game for C. Randle,,40,44
151,2,5:23.0,J. Green makes 2-pt jump shot from 11 ft,,42,44
152,2,5:16.0,,New York full timeout,42,44
153,2,5:16.0,S. Dekker enters the game for T. Satoranský,,42,44
154,2,5:16.0,,M. Hezonja enters the game for H. Ellenson,42,44
155,2,5:16.0,,K. Knox enters the game for D. Smith,42,44
156,2,5:03.0,,D. Dotson misses 2-pt jump shot from 17 ft,42,44
157,2,5:00.0,Defensive rebound by I. Mahinmi,,42,44
158,2,4:44.0,J. Green makes 2-pt jump shot from 10 ft,,44,44
159,2,4:26.0,,M. Hezonja makes 2-pt jump shot from 10 ft,44,46
160,2,4:16.0,Shooting foul by J. Jenkins (drawn by J. Green),,44,46
161,2,4:16.0,J. Green makes free throw 1 of 2,,45,46
162,2,4:16.0,T. Bryant enters the game for I. Mahinmi,,45,46
163,2,4:16.0,J. Green makes free throw 2 of 2,,46,46
164,2,4:00.0,,K. Knox misses 3-pt jump shot from 26 ft,46,46
165,2,3:59.0,Defensive rebound by Team,,46,46
166,2,3:41.0,J. Green makes 2-pt jump shot from 12 ft,,48,46
167,2,3:32.0,,New York full timeout,48,46
168,2,3:32.0,T. Satoranský enters the game for S. Dekker,,48,46
169,2,3:21.0,,M. Hezonja misses 3-pt jump shot from 26 ft,48,46
170,2,3:17.0,Defensive rebound by T. Brown,,48,46
171,2,3:09.0,T. Satoranský misses 2-pt layup at rim,,48,46
172,2,3:04.0,Offensive rebound by T. Bryant,,48,46
173,2,3:04.0,T. Bryant makes 2-pt layup at rim,,50,46
174,2,2:53.0,,J. Jenkins misses 3-pt jump shot from 23 ft,50,46
175,2,2:49.0,Defensive rebound by T. Brown,,50,46
176,2,2:34.0,J. Green makes 2-pt jump shot from 12 ft,,52,46
177,2,2:17.0,,K. Knox misses 2-pt layup from 1 ft (block by T. Bryant),52,46
178,2,2:14.0,Defensive rebound by T. Brown,,52,46
179,2,2:11.0,T. Bryant misses 2-pt layup from 2 ft,,52,46
180,2,2:11.0,,Defensive rebound by D. Dotson,52,46
181,2,2:02.0,,M. Hezonja makes 2-pt layup from 3 ft (assist by D. Dotson),52,48
182,2,1:49.0,Turnover by B. Beal (bad pass; steal by M. Hezonja),,52,48
183,2,1:45.0,,K. Knox makes 2-pt dunk from 1 ft (assist by M. Hezonja),52,50
184,2,1:30.0,T. Brown misses 2-pt jump shot from 5 ft (block by D. Dotson),,52,50
185,2,1:28.0,Offensive rebound by T. Brown,,52,50
186,2,1:26.0,J. Green misses 3-pt jump shot from 25 ft,,52,50
187,2,1:23.0,,Defensive rebound by M. Robinson,52,50
188,2,1:15.0,,Personal foul by T. Bryant (drawn by J. Jenkins),52,50
189,2,1:15.0,,L. Kornet enters the game for J. Jenkins,52,50
190,2,1:00.0,,D. Dotson misses 2-pt jump shot from 22 ft,52,50
191,2,0:58.0,,Offensive rebound by M. Hezonja,52,50
192,2,0:51.0,,M. Hezonja makes 2-pt jump shot from 5 ft,52,52
193,2,0:36.0,B. Beal makes 3-pt jump shot from 25 ft,,55,52
194,2,0:29.0,,K. Knox misses 3-pt jump shot from 26 ft,55,52
195,2,0:26.0,Defensive rebound by J. Green,,55,52
196,2,0:06.0,Shooting foul by K. Knox (drawn by T. Bryant),,55,52
197,2,0:06.0,T. Bryant misses free throw 1 of 2,,55,52
198,2,0:06.0,Offensive rebound by Team,,55,52
199,2,0:06.0,,D. Smith enters the game for L. Kornet,55,52
200,2,0:06.0,T. Bryant makes free throw 2 of 2,,56,52
201,2,0:00.0,,Turnover by D. Smith (lost ball; steal by T. Satoranský),56,52
202,3,11:40.0,T. Bryant makes 2-pt layup from 1 ft (assist by B. Beal),,58,52
203,3,11:25.0,,L. Kornet makes 3-pt jump shot from 24 ft (assist by K. Knox),58,55
204,3,11:15.0,T. Brown misses 2-pt jump shot from 23 ft,,58,55
205,3,11:09.0,,Defensive rebound by K. Knox,58,55
206,3,10:56.0,,L. Kornet makes 2-pt jump shot from 7 ft (assist by D. Dotson),58,57
207,3,10:37.0,T. Satoranský makes 2-pt layup from 1 ft,,60,57
208,3,10:37.0,Shooting foul by M. Hezonja (drawn by T. Satoranský),,60,57
209,3,10:37.0,T. Satoranský makes free throw 1 of 1,,61,57
210,3,10:25.0,,D. Dotson misses 2-pt jump shot from 7 ft,61,57
211,3,10:25.0,,M. Robinson makes 2-pt layup from 1 ft,61,59
212,3,10:25.0,,Offensive rebound by M. Robinson,61,59
213,3,10:25.0,,Shooting foul by B. Portis (drawn by M. Robinson),61,59
214,3,10:25.0,,M. Robinson makes free throw 1 of 1,61,60
215,3,10:19.0,B. Beal makes 2-pt layup from 2 ft (assist by T. Satoranský),,63,60
216,3,10:19.0,Shooting foul by M. Hezonja (drawn by B. Beal),,63,60
217,3,10:19.0,B. Beal makes free throw 1 of 1,,64,60
218,3,10:03.0,,M. Hezonja misses 2-pt jump shot from 5 ft,64,60
219,3,10:01.0,Defensive rebound by B. Beal,,64,60
220,3,9:57.0,Turnover by T. Satoranský (bad pass; steal by K. Knox),,64,60
221,3,9:55.0,,Shooting foul by B. Beal (drawn by K. Knox),64,60
222,3,9:55.0,,Offensive rebound by Team,64,60
223,3,9:55.0,,K. Knox misses free throw 1 of 2,64,60
224,3,9:55.0,,K. Knox makes free throw 2 of 2,64,61
225,3,9:42.0,B. Portis misses 2-pt jump shot from 19 ft,,64,61
226,3,9:40.0,,Defensive rebound by K. Knox,64,61
227,3,9:33.0,,Turnover by M. Hezonja (bad pass; steal by T. Bryant),64,61
228,3,9:24.0,B. Beal misses 3-pt jump shot from 24 ft,,64,61
229,3,9:21.0,,Defensive rebound by M. Robinson,64,61
230,3,9:08.0,,M. Hezonja makes 3-pt jump shot from 29 ft (assist by D. Dotson),64,64
231,3,8:52.0,T. Brown misses 3-pt jump shot from 26 ft,,64,64
232,3,8:45.0,Offensive rebound by Team,,64,64
233,3,8:39.0,B. Portis makes 3-pt jump shot from 26 ft (assist by B. Beal),,67,64
234,3,8:16.0,,K. Knox makes 2-pt jump shot from 10 ft (assist by M. Hezonja),67,66
235,3,8:02.0,T. Bryant misses 3-pt jump shot from 25 ft,,67,66
236,3,8:00.0,,Defensive rebound by K. Knox,67,66
237,3,7:45.0,,M. Hezonja misses 2-pt jump shot from 8 ft,67,66
238,3,7:41.0,,M. Hezonja makes 2-pt layup at rim,67,68
239,3,7:41.0,,Offensive rebound by M. Hezonja,67,68
240,3,7:32.0,Turnover by T. Satoranský (bad pass; steal by M. Hezonja),,67,68
241,3,7:24.0,,Turnover by M. Hezonja (lost ball; steal by T. Satoranský),67,68
242,3,7:21.0,T. Satoranský makes 2-pt dunk from 1 ft,,69,68
243,3,7:13.0,,L. Kornet misses 3-pt jump shot from 26 ft,69,68
244,3,7:10.0,Defensive rebound by T. Bryant,,69,68
245,3,7:03.0,T. Bryant makes 2-pt dunk from 1 ft (assist by B. Beal),,71,68
246,3,6:51.0,,D. Dotson misses 2-pt jump shot from 19 ft,71,68
247,3,6:47.0,Defensive rebound by B. Beal,,71,68
248,3,6:35.0,B. Beal misses 2-pt jump shot from 18 ft,,71,68
249,3,6:31.0,,Defensive rebound by K. Knox,71,68
250,3,6:28.0,,K. Knox misses 3-pt jump shot from 25 ft,71,68
251,3,6:24.0,Defensive rebound by T. Brown,,71,68
252,3,6:15.0,B. Portis makes 2-pt jump shot from 22 ft (assist by T. Brown),,73,68
253,3,6:14.0,,New York full timeout,73,68
254,3,6:14.0,D. Robinson enters the game for B. Beal,,73,68
255,3,6:14.0,,D. Smith enters the game for D. Dotson,73,68
256,3,5:52.0,,D. Smith misses 2-pt layup from 2 ft (block by D. Robinson),73,68
257,3,5:50.0,Defensive rebound by Team,,73,68
258,3,5:37.0,Shooting foul by M. Robinson (drawn by D. Robinson),,73,68
259,3,5:37.0,D. Robinson makes free throw 1 of 2,,74,68
260,3,5:37.0,D. Robinson makes free throw 2 of 2,,75,68
261,3,5:15.0,,Turnover by D. Smith (bad pass),75,68
262,3,5:01.0,T. Bryant makes 2-pt hook shot from 7 ft (assist by T. Brown),,77,68
263,3,4:49.0,,M. Hezonja misses 2-pt jump shot from 14 ft,77,68
264,3,4:48.0,Defensive rebound by T. Brown,,77,68
265,3,4:40.0,B. Portis makes 3-pt jump shot from 26 ft (assist by T. Brown),,80,68
266,3,4:22.0,,K. Knox makes 2-pt jump shot from 17 ft,80,70
267,3,4:06.0,D. Robinson makes 2-pt dunk at rim (assist by T. Satoranský),,82,70
268,3,3:54.0,,M. Hezonja misses 3-pt jump shot from 26 ft,82,70
269,3,3:51.0,Defensive rebound by B. Portis,,82,70
270,3,3:43.0,B. Portis misses 3-pt jump shot from 26 ft,,82,70
271,3,3:41.0,,Defensive rebound by L. Kornet,82,70
272,3,3:23.0,,M. Hezonja misses 2-pt layup at rim,82,70
273,3,3:21.0,Defensive rebound by B. Portis,,82,70
274,3,3:09.0,B. Portis misses 2-pt hook shot from 10 ft,,82,70
275,3,3:08.0,Offensive rebound by T. Bryant,,82,70
276,3,3:08.0,T. Bryant misses 2-pt layup from 1 ft (block by L. Kornet),,82,70
277,3,3:08.0,,Defensive rebound by Team,82,70
278,3,3:08.0,,D. Dotson enters the game for M. Hezonja,82,70
279,3,3:08.0,,H. Ellenson enters the game for K. Knox,82,70
280,3,3:08.0,,J. Jenkins enters the game for L. Kornet,82,70
281,3,2:54.0,,D. Smith makes 3-pt jump shot from 25 ft,82,73
282,3,2:35.0,T. Brown makes 2-pt layup from 1 ft (assist by T. Satoranský),,84,73
283,3,2:10.0,,J. Jenkins misses 2-pt layup from 2 ft (block by T. Bryant),84,73
284,3,2:08.0,Defensive rebound by T. Satoranský,,84,73
285,3,2:07.0,Shooting foul by H. Ellenson (drawn by D. Robinson),,84,73
286,3,2:07.0,D. Robinson misses free throw 1 of 2,,84,73
287,3,2:07.0,Offensive rebound by Team,,84,73
288,3,2:07.0,S. Dekker enters the game for T. Brown,,84,73
289,3,2:07.0,C. Randle enters the game for T. Bryant,,84,73
290,3,2:07.0,,L. Kornet enters the game for M. Robinson,84,73
291,3,2:07.0,D. Robinson makes free throw 2 of 2,,85,73
292,3,1:48.0,,D. Smith makes 3-pt jump shot from 25 ft,85,76
293,3,1:29.0,D. Robinson misses 2-pt jump shot from 18 ft,,85,76
294,3,1:28.0,,Defensive rebound by J. Jenkins,85,76
295,3,1:28.0,,Personal foul by B. Portis (drawn by H. Ellenson),85,76
296,3,1:09.0,,J. Jenkins makes 3-pt jump shot from 27 ft (assist by H. Ellenson),85,79
297,3,0:55.0,B. Portis makes 2-pt layup from 2 ft (assist by C. Randle),,87,79
298,3,0:55.0,Shooting foul by D. Smith (drawn by B. Portis),,87,79
299,3,0:55.0,B. Portis makes free throw 1 of 1,,88,79
300,3,0:40.0,,H. Ellenson misses 2-pt hook shot from 6 ft (block by D. Robinson),88,79
301,3,0:38.0,Defensive rebound by Team,,88,79
302,3,0:38.0,Personal foul by H. Ellenson (drawn by D. Robinson),,88,79
303,3,0:38.0,D. Robinson makes free throw 1 of 2,,89,79
304,3,0:38.0,D. Robinson misses free throw 2 of 2,,89,79
305,3,0:36.0,,Defensive rebound by H. Ellenson,89,79
306,3,0:28.0,,Turnover by D. Dotson (bad pass),89,79
307,3,0:15.0,B. Portis misses 3-pt jump shot from 26 ft,,89,79
308,3,0:12.0,,Defensive rebound by H. Ellenson,89,79
309,3,0:00.0,,D. Smith misses 2-pt jump shot from 20 ft,89,79
310,3,0:00.0,,Offensive rebound by Team,89,79
311,4,11:49.0,,Turnover by L. Kornet (bad pass; steal by C. Randle),89,79
312,4,11:42.0,C. Randle misses 2-pt layup from 2 ft (block by L. Kornet),,89,79
313,4,11:41.0,,Defensive rebound by L. Kornet,89,79
314,4,11:41.0,,Personal foul by C. Randle (drawn by L. Kornet),89,79
315,4,11:25.0,,D. Dotson makes 3-pt jump shot from 25 ft (assist by D. Smith),89,82
316,4,11:07.0,,Violation by Team (kicked ball),89,82
317,4,10:53.0,C. Randle misses 3-pt jump shot from 27 ft,,89,82
318,4,10:51.0,,Defensive rebound by L. Kornet,89,82
319,4,10:47.0,,Turnover by D. Dotson (bad pass; steal by T. Brown),89,82
320,4,10:43.0,T. Brown makes 2-pt layup at rim,,91,82
321,4,10:22.0,,L. Kornet makes 3-pt jump shot from 24 ft (assist by J. Jenkins),91,85
322,4,10:01.0,D. Robinson makes 2-pt hook shot from 6 ft,,93,85
323,4,9:39.0,,D. Smith makes 2-pt jump shot from 17 ft,93,87
324,4,9:22.0,D. Robinson makes 2-pt jump shot from 12 ft (assist by C. Randle),,95,87
325,4,9:12.0,,L. Kornet makes 3-pt jump shot from 25 ft (assist by D. Smith),95,90
326,4,8:52.0,I. Mahinmi misses 2-pt hook shot from 4 ft,,95,90
327,4,8:50.0,,Defensive rebound by L. Kornet,95,90
328,4,8:45.0,,D. Smith makes 3-pt jump shot from 25 ft,95,93
329,4,8:43.0,Washington full timeout,,95,93
330,4,8:43.0,,M. Hezonja enters the game for D. Dotson,95,93
331,4,8:31.0,C. Randle makes 3-pt jump shot from 25 ft (assist by S. Dekker),,98,93
332,4,8:05.0,,D. Smith misses 2-pt layup from 2 ft,98,93
333,4,8:01.0,,Offensive rebound by H. Ellenson,98,93
334,4,8:01.0,,H. Ellenson makes 2-pt layup at rim,98,95
335,4,7:51.0,S. Dekker misses 3-pt jump shot from 25 ft,,98,95
336,4,7:50.0,,Defensive rebound by Team,98,95
337,4,7:50.0,Loose ball foul by D. Robinson (drawn by H. Ellenson),,98,95
338,4,7:39.0,,Turnover by D. Smith (lost ball; steal by D. Robinson),98,95
339,4,7:33.0,S. Dekker makes 2-pt dunk from 1 ft (assist by T. Brown),,100,95
340,4,7:14.0,,M. Hezonja makes 3-pt jump shot from 26 ft,100,98
341,4,6:52.0,D. Robinson misses 2-pt jump shot from 19 ft,,100,98
342,4,6:46.0,Offensive rebound by S. Dekker,,100,98
343,4,6:43.0,S. Dekker misses 2-pt layup from 1 ft,,100,98
344,4,6:43.0,Offensive rebound by I. Mahinmi,,100,98
345,4,6:42.0,I. Mahinmi misses 2-pt layup from 1 ft,,100,98
346,4,6:41.0,,Defensive rebound by M. Hezonja,100,98
347,4,6:24.0,,D. Smith misses 3-pt jump shot from 25 ft,100,98
348,4,6:20.0,Defensive rebound by C. Randle,,100,98
349,4,6:16.0,C. Randle misses 3-pt jump shot from 26 ft,,100,98
350,4,6:13.0,Offensive rebound by T. Brown,,100,98
351,4,6:08.0,Turnover by S. Dekker (bad pass; steal by D. Smith),,100,98
352,4,6:08.0,,New York full timeout,100,98
353,4,6:08.0,,K. Knox enters the game for H. Ellenson,100,98
354,4,6:08.0,,M. Robinson enters the game for D. Smith,100,98
355,4,6:00.0,,K. Knox misses 3-pt jump shot from 25 ft,100,98
356,4,5:55.0,Defensive rebound by D. Robinson,,100,98
357,4,5:50.0,D. Robinson misses 3-pt jump shot from 27 ft,,100,98
358,4,5:46.0,,Defensive rebound by J. Jenkins,100,98
359,4,5:35.0,,M. Hezonja misses 2-pt jump shot from 20 ft,100,98
360,4,5:32.0,Defensive rebound by D. Robinson,,100,98
361,4,5:17.0,C. Randle makes 3-pt jump shot from 25 ft (assist by T. Brown),,103,98
362,4,5:01.0,,Shooting foul by D. Robinson (drawn by M. Hezonja),103,98
363,4,5:01.0,,M. Hezonja misses free throw 1 of 2,103,98
364,4,5:01.0,,Offensive rebound by Team,103,98
365,4,5:01.0,,M. Hezonja makes free throw 2 of 2,103,99
366,4,4:37.0,D. Robinson misses 2-pt layup from 1 ft,,103,99
367,4,4:33.0,Offensive rebound by I. Mahinmi,,103,99
368,4,4:33.0,I. Mahinmi misses 2-pt layup from 1 ft,,103,99
369,4,4:32.0,Offensive rebound by S. Dekker,,103,99
370,4,4:31.0,S. Dekker misses 2-pt layup at rim,,103,99
371,4,4:30.0,,Defensive rebound by L. Kornet,103,99
372,4,4:21.0,,M. Hezonja makes 2-pt jump shot from 12 ft,103,101
373,4,4:06.0,S. Dekker misses 3-pt jump shot from 26 ft,,103,101
374,4,4:02.0,,Defensive rebound by K. Knox,103,101
375,4,3:56.0,,M. Hezonja misses 2-pt layup from 1 ft,103,101
376,4,3:52.0,,Offensive rebound by M. Robinson,103,101
377,4,3:52.0,,M. Robinson misses 2-pt layup at rim,103,101
378,4,3:51.0,,Offensive rebound by J. Jenkins,103,101
379,4,3:39.0,,L. Kornet misses 3-pt jump shot from 25 ft,103,101
380,4,3:35.0,Defensive rebound by I. Mahinmi,,103,101
381,4,3:35.0,Washington full timeout,,103,101
382,4,3:23.0,T. Brown misses 2-pt jump shot from 14 ft,,103,101
383,4,3:17.0,,Defensive rebound by M. Hezonja,103,101
