,QUARTER,TIME_REMAINING,CHICAGO_ACTION,WASHINGTON_ACTION,CHICAGO_SCORE,WASHINGTON_SCORE
382,4,2:45.0,,J. Green misses 2-pt jump shot from 9 ft,94,86
383,4,2:42.0,Defensive rebound by W. Carter,,94,86
384,4,2:29.0,K. Dunn makes 2-pt jump shot from 16 ft,,96,86
385,4,2:18.0,,Personal foul by J. Holiday (drawn by B. Beal),96,86
386,4,2:09.0,,T. Satoranský misses 3-pt jump shot from 26 ft,96,86
387,4,2:05.0,,Offensive rebound by T. Bryant,96,86
388,4,2:04.0,,T. Bryant makes 2-pt layup from 1 ft,96,88
389,4,2:04.0,,Shooting foul by W. Carter (drawn by T. Bryant),96,88
390,4,2:04.0,,T. Bryant makes free throw 1 of 1,96,89
391,4,1:48.0,L. Markkanen misses 2-pt jump shot from 6 ft,,96,89
392,4,1:47.0,,Defensive rebound by T. Bryant,96,89
393,4,1:39.0,,B. Beal misses 3-pt jump shot from 25 ft,96,89
394,4,1:36.0,Defensive rebound by K. Dunn,,96,89
395,4,1:18.0,K. Dunn misses 2-pt jump shot from 7 ft (block by T. Bryant),,96,89
396,4,1:15.0,Offensive rebound by L. Markkanen,,96,89
397,4,1:14.0,L. Markkanen misses 2-pt jump shot from 11 ft,,96,89
398,4,1:14.0,Offensive rebound by W. Carter,,96,89
399,4,1:08.0,Turnover by W. Carter (bad pass; steal by T. Satoranský),,96,89
400,4,1:08.0,,Washington full timeout,96,89
401,4,0:55.0,,B. Beal makes 2-pt layup from 3 ft,96,91
402,4,0:33.0,Z. LaVine makes 2-pt layup from 2 ft,,98,91
403,4,0:33.0,Shooting foul by T. Bryant (drawn by Z. LaVine),,98,91
404,4,0:33.0,Z. LaVine makes free throw 1 of 1,,99,91
405,4,0:23.0,,Shooting foul by L. Markkanen (drawn by J. Green),99,91
406,4,0:23.0,,J. Green misses free throw 1 of 2,99,91
407,4,0:23.0,,Offensive rebound by Team,99,91
408,4,0:23.0,,J. Green makes free throw 2 of 2,99,92
409,4,0:23.0,Chicago full timeout,,99,92
410,4,0:21.0,Personal foul by T. Satoranský (drawn by Z. LaVine),,99,92
411,4,0:21.0,Z. LaVine makes free throw 1 of 2,,100,92
412,4,0:21.0,Z. LaVine makes free throw 2 of 2,,101,92
413,4,0:13.0,,J. Green misses 3-pt jump shot from 30 ft,101,92
414,4,0:10.0,Defensive rebound by W. Carter,,101,92
