,QUARTER,TIME_REMAINING,DALLAS_ACTION,UTAH_ACTION,DALLAS_SCORE,UTAH_SCORE
437,4,6:08.0,L. Dončić misses 2-pt jump shot from 22 ft,,94,105
438,4,6:06.0,,Defensive rebound by J. Crowder,94,105
439,4,5:48.0,,J. Crowder makes 2-pt jump shot from 21 ft (assist by D. Mitchell),94,107
440,4,5:46.0,Dallas full timeout,,94,107
441,4,5:33.0,Turnover by H. Barnes (bad pass; steal by D. Mitchell),,94,107
442,4,5:28.0,,J. Crowder misses 3-pt jump shot from 23 ft,94,107
443,4,5:23.0,Defensive rebound by D. Jordan,,94,107
444,4,5:12.0,D. Smith misses 2-pt jump shot from 8 ft,,94,107
445,4,5:12.0,,Defensive rebound by Team,94,107
446,4,5:12.0,Loose ball foul by D. Jordan (drawn by R. Gobert),,94,107
447,4,4:57.0,,R. Rubio misses 2-pt jump shot from 10 ft,94,107
448,4,4:53.0,Defensive rebound by D. Jordan,,94,107
449,4,4:47.0,Shooting foul by R. Rubio (drawn by L. Dončić),,94,107
450,4,4:47.0,L. Dončić makes free throw 1 of 2,,95,107
451,4,4:47.0,L. Dončić makes free throw 2 of 2,,96,107
452,4,4:27.0,,D. Mitchell misses 3-pt jump shot from 23 ft,96,107
453,4,4:24.0,Defensive rebound by D. Smith,,96,107
454,4,4:17.0,Offensive foul by D. Jordan (drawn by D. Mitchell),,96,107
455,4,4:17.0,Turnover by D. Jordan (offensive foul),,96,107
456,4,4:00.0,,J. Crowder makes 2-pt layup from 2 ft (assist by R. Rubio),96,109
457,4,3:47.0,Offensive foul by H. Barnes (drawn by R. Gobert),,96,109
458,4,3:47.0,Turnover by H. Barnes (offensive foul),,96,109
459,4,3:30.0,,R. Gobert misses 2-pt layup from 2 ft,96,109
460,4,3:27.0,Defensive rebound by L. Dončić,,96,109
461,4,3:16.0,Shooting foul by R. Gobert (drawn by D. Jordan),,96,109
462,4,3:16.0,,Utah full timeout,96,109
463,4,3:16.0,,D. Favors enters the game for R. Gobert,96,109
464,4,3:16.0,D. Jordan makes free throw 1 of 2,,97,109
465,4,3:16.0,D. Jordan makes free throw 2 of 2,,98,109
466,4,3:00.0,,J. Ingles misses 3-pt jump shot from 25 ft,98,109
467,4,2:56.0,Defensive rebound by H. Barnes,,98,109
468,4,2:45.0,Turnover by D. Jordan (bad pass; steal by J. Crowder),,98,109
469,4,2:39.0,,R. Rubio misses 3-pt jump shot from 24 ft,98,109
470,4,2:36.0,,Offensive rebound by D. Favors,98,109
471,4,2:32.0,,Offensive foul by J. Crowder (drawn by D. Jordan),98,109
472,4,2:32.0,,Turnover by J. Crowder (offensive foul),98,109
473,4,2:21.0,W. Matthews misses 3-pt jump shot from 24 ft,,98,109
474,4,2:18.0,,Defensive rebound by R. Rubio,98,109
475,4,2:15.0,,D. Mitchell makes 3-pt jump shot from 24 ft (assist by R. Rubio),98,112
476,4,2:13.0,Dallas full timeout,,98,112
477,4,2:01.0,Turnover by L. Dončić (traveling),,98,112
478,4,1:43.0,,J. Crowder misses 3-pt jump shot from 24 ft,98,112
479,4,1:40.0,,Offensive rebound by D. Favors,98,112
480,4,1:40.0,,D. Favors makes 2-pt dunk from 1 ft,98,114
481,4,1:36.0,Personal foul by R. Rubio (drawn by D. Smith),,98,114
482,4,1:36.0,D. Smith makes free throw 1 of 2,,99,114
483,4,1:36.0,D. Smith makes free throw 2 of 2,,100,114
484,4,1:21.0,,R. Rubio misses 2-pt layup from 2 ft,100,114
485,4,1:18.0,Defensive rebound by D. Jordan,,100,114
486,4,1:18.0,Turnover by D. Jordan (bad pass; steal by J. Ingles),,100,114
487,4,1:15.0,,R. Rubio makes 3-pt jump shot from 25 ft (assist by J. Ingles),100,117
488,4,1:03.0,Turnover by D. Smith (bad pass; steal by D. Favors),,100,117
489,4,0:48.0,,J. Ingles misses 3-pt jump shot from 24 ft,100,117
490,4,0:46.0,Defensive rebound by D. Jordan,,100,117
491,4,0:39.0,W. Matthews makes 2-pt jump shot from 9 ft,,102,117
492,4,0:18.0,,R. Rubio misses 3-pt jump shot from 27 ft,102,117
493,4,0:16.0,Defensive rebound by L. Dončić,,102,117
