,QUARTER,TIME_REMAINING,DENVER_ACTION,NEW ORLEANS_ACTION,DENVER_SCORE,NEW ORLEANS_SCORE
95,1,1:14.0,Denver full timeout,,31,35
96,1,1:14.0,M. Beasley enters the game for J. Hernangómez,,31,35
97,1,1:06.0,M. Morris makes 2-pt layup from 1 ft (assist by J. Murray),,33,35
98,1,0:46.0,,Personal foul by J. Murray (drawn by N. Mirotić),33,35
99,1,0:46.0,,N. Mirotić makes free throw 1 of 2,33,36
100,1,0:46.0,,N. Mirotić makes free throw 2 of 2,33,37
101,1,0:30.0,M. Plumlee makes 2-pt hook shot from 4 ft,,35,37
102,1,0:17.0,,N. Mirotić misses 3-pt jump shot from 26 ft,35,37
103,1,0:14.0,Defensive rebound by M. Beasley,,35,37
104,1,0:00.0,M. Plumlee misses 2-pt jump shot from 20 ft,,35,37
105,1,0:00.0,Offensive rebound by Team,,35,37
106,2,11:43.0,J. Murray misses 2-pt jump shot from 11 ft,,35,37
107,2,11:39.0,,Defensive rebound by J. Randle,35,37
108,2,11:35.0,,J. Randle misses 2-pt jump shot from 1 ft,35,37
109,2,11:33.0,Defensive rebound by M. Plumlee,,35,37
110,2,11:28.0,Shooting foul by D. Miller (drawn by J. Murray),,35,37
111,2,11:28.0,J. Murray makes free throw 1 of 2,,36,37
112,2,11:28.0,J. Murray makes free throw 2 of 2,,37,37
113,2,11:16.0,,N. Mirotić makes 3-pt jump shot from 25 ft (assist by J. Holiday),37,40
114,2,11:05.0,Personal foul by D. Miller (drawn by M. Beasley),,37,40
115,2,11:03.0,Turnover by M. Plumlee (traveling),,37,40
116,2,10:53.0,,Personal foul by M. Plumlee (drawn by J. Randle),37,40
117,2,10:46.0,,J. Holiday makes 2-pt jump shot from 3 ft,37,42
118,2,10:46.0,,Shooting foul by J. Murray (drawn by J. Holiday),37,42
119,2,10:46.0,G. Harris enters the game for J. Murray,,37,42
120,2,10:46.0,,J. Holiday makes free throw 1 of 1,37,43
121,2,10:34.0,T. Lyles misses 3-pt jump shot from 23 ft,,37,43
122,2,10:30.0,,Defensive rebound by J. Holiday,37,43
123,2,10:24.0,,J. Randle misses 2-pt dunk from 4 ft (block by M. Plumlee),37,43
124,2,10:17.0,,Offensive rebound by J. Randle,37,43
125,2,10:17.0,,J. Randle makes 2-pt layup from 1 ft,37,45
126,2,10:03.0,G. Harris makes 3-pt jump shot from 24 ft,,40,45
127,2,9:47.0,,N. Mirotić misses 3-pt jump shot from 25 ft,40,45
128,2,9:44.0,Defensive rebound by M. Plumlee,,40,45
129,2,9:38.0,M. Beasley makes 2-pt jump shot from 17 ft (assist by G. Harris),,42,45
130,2,9:28.0,,J. Holiday makes 2-pt layup from 1 ft,42,47
131,2,9:12.0,G. Harris makes 3-pt jump shot from 24 ft (assist by T. Lyles),,45,47
132,2,8:56.0,,J. Holiday misses 2-pt jump shot from 12 ft,45,47
133,2,8:54.0,Defensive rebound by G. Harris,,45,47
134,2,8:48.0,G. Harris misses 2-pt layup from 1 ft,,45,47
135,2,8:45.0,,Defensive rebound by N. Mirotić,45,47
136,2,8:39.0,,I. Clark misses 2-pt layup from 1 ft,45,47
137,2,8:38.0,,Offensive rebound by J. Randle,45,47
138,2,8:38.0,,J. Randle makes 2-pt layup from 3 ft,45,49
139,2,8:38.0,,Shooting foul by M. Plumlee (drawn by J. Randle),45,49
140,2,8:38.0,,J. Randle misses free throw 1 of 1,45,49
141,2,8:38.0,Defensive rebound by M. Plumlee,,45,49
142,2,8:25.0,M. Morris makes 2-pt jump shot from 13 ft,,47,49
143,2,8:15.0,,J. Holiday misses 2-pt layup from 2 ft (block by G. Harris),47,49
144,2,8:15.0,,Offensive rebound by Team,47,49
145,2,8:15.0,,A. Davis enters the game for J. Randle,47,49
146,2,8:13.0,,Turnover by I. Clark (bad pass),47,49
147,2,7:59.0,T. Lyles makes 2-pt layup from 2 ft,,49,49
148,2,7:43.0,,Turnover by J. Holiday (bad pass; steal by M. Plumlee),49,49
149,2,7:43.0,Personal foul by J. Holiday (drawn by G. Harris),,49,49
150,2,7:43.0,,F. Jackson enters the game for I. Clark,49,49
151,2,7:43.0,,E. Moore enters the game for J. Holiday,49,49
152,2,7:31.0,M. Morris makes 2-pt jump shot from 16 ft,,51,49
153,2,7:20.0,,Turnover by F. Jackson (bad pass; steal by M. Plumlee),51,49
154,2,7:16.0,M. Plumlee makes 2-pt dunk at rim,,53,49
155,2,6:59.0,,Turnover by E. Moore (bad pass; steal by M. Plumlee),53,49
156,2,6:54.0,M. Beasley misses 3-pt jump shot from 24 ft,,53,49
157,2,6:49.0,,Defensive rebound by F. Jackson,53,49
158,2,6:44.0,,Shooting foul by M. Plumlee (drawn by A. Davis),53,49
159,2,6:44.0,,New Orleans full timeout,53,49
160,2,6:44.0,N. Jokić enters the game for M. Plumlee,,53,49
161,2,6:44.0,,I. Clark enters the game for D. Miller,53,49
162,2,6:44.0,,A. Davis makes free throw 1 of 2,53,50
163,2,6:44.0,,A. Davis makes free throw 2 of 2,53,51
164,2,6:30.0,Turnover by T. Lyles (bad pass),,53,51
165,2,6:30.0,J. Hernangómez enters the game for M. Morris,,53,51
166,2,6:20.0,,E. Moore misses 2-pt jump shot from 13 ft,53,51
167,2,6:17.0,Defensive rebound by T. Lyles,,53,51
168,2,6:08.0,Turnover by T. Lyles (traveling),,53,51
169,2,5:55.0,,A. Davis makes 2-pt dunk from 1 ft,53,53
170,2,5:42.0,T. Lyles misses 3-pt jump shot from 25 ft,,53,53
171,2,5:38.0,,Defensive rebound by E. Moore,53,53
172,2,5:18.0,,Shooting foul by T. Lyles (drawn by N. Mirotić),53,53
173,2,5:18.0,,N. Mirotić makes free throw 1 of 3,53,54
174,2,5:18.0,,N. Mirotić makes free throw 2 of 3,53,55
175,2,5:18.0,P. Millsap enters the game for M. Beasley,,53,55
176,2,5:18.0,M. Morris enters the game for T. Lyles,,53,55
177,2,5:18.0,,N. Mirotić makes free throw 3 of 3,53,56
178,2,5:02.0,G. Harris makes 2-pt jump shot from 8 ft (assist by N. Jokić),,55,56
179,2,4:48.0,,Shooting foul by J. Hernangómez (drawn by A. Davis),55,56
180,2,4:48.0,,A. Davis makes free throw 1 of 2,55,57
181,2,4:48.0,,J. Randle enters the game for N. Mirotić,55,57
182,2,4:48.0,,A. Davis makes free throw 2 of 2,55,58
183,2,4:31.0,N. Jokić misses 2-pt layup from 5 ft,,55,58
184,2,4:28.0,,Defensive rebound by A. Davis,55,58
185,2,4:22.0,,I. Clark misses 3-pt jump shot from 25 ft,55,58
186,2,4:20.0,Defensive rebound by N. Jokić,,55,58
187,2,4:13.0,J. Hernangómez makes 2-pt jump shot from 4 ft (assist by N. Jokić),,57,58
188,2,3:55.0,,Shooting foul by P. Millsap (drawn by A. Davis),57,58
189,2,3:55.0,,A. Davis makes free throw 1 of 2,57,59
190,2,3:55.0,,J. Holiday enters the game for I. Clark,57,59
191,2,3:55.0,,N. Mirotić enters the game for F. Jackson,57,59
192,2,3:55.0,,A. Davis makes free throw 2 of 2,57,60
193,2,3:41.0,Turnover by M. Morris (traveling),,57,60
194,2,3:41.0,,Technical foul by,57,60
195,2,3:41.0,,A. Davis makes technical free throw,57,61
196,2,3:40.0,,Technical foul by J. Fernandez,57,61
197,2,3:40.0,,A. Davis makes technical free throw,57,62
198,2,3:23.0,,J. Randle makes 2-pt layup from 2 ft (assist by N. Mirotić),57,64
199,2,3:13.0,M. Morris makes 2-pt jump shot from 12 ft,,59,64
200,2,2:51.0,,J. Holiday makes 3-pt jump shot from 23 ft (assist by J. Randle),59,67
201,2,2:33.0,J. Hernangómez misses 3-pt jump shot from 25 ft,,59,67
202,2,2:29.0,,Defensive rebound by E. Moore,59,67
203,2,2:29.0,,Turnover by E. Moore (step out of bounds),59,67
204,2,2:29.0,Denver full timeout,,59,67
205,2,2:07.0,P. Millsap misses 3-pt jump shot from 22 ft,,59,67
206,2,2:05.0,,Defensive rebound by J. Randle,59,67
207,2,1:47.0,,E. Moore misses 2-pt jump shot from 7 ft,59,67
208,2,1:46.0,,Offensive rebound by Team,59,67
209,2,1:43.0,,E. Moore misses 2-pt layup from 2 ft,59,67
210,2,1:41.0,Defensive rebound by N. Jokić,,59,67
211,2,1:36.0,J. Hernangómez makes 3-pt jump shot from 24 ft (assist by M. Morris),,62,67
212,2,1:07.0,,E. Moore misses 2-pt jump shot from 22 ft,62,67
213,2,1:04.0,,Offensive rebound by A. Davis,62,67
214,2,1:01.0,,Shooting foul by J. Hernangómez (drawn by J. Randle),62,67
215,2,1:01.0,,J. Randle makes free throw 1 of 2,62,68
216,2,1:01.0,T. Lyles enters the game for N. Jokić,,62,68
217,2,1:01.0,,W. Johnson enters the game for A. Davis,62,68
218,2,1:01.0,,J. Randle makes free throw 2 of 2,62,69
219,2,0:49.0,G. Harris makes 3-pt jump shot from 24 ft (assist by P. Millsap),,65,69
220,2,0:36.0,,J. Holiday misses 2-pt jump shot from 12 ft,65,69
221,2,0:33.0,,Offensive rebound by J. Randle,65,69
222,2,0:33.0,,Personal foul by T. Lyles (drawn by J. Randle),65,69
223,2,0:33.0,,J. Randle makes free throw 1 of 2,65,70
224,2,0:33.0,,J. Randle misses free throw 2 of 2,65,70
225,2,0:33.0,Defensive rebound by J. Hernangómez,,65,70
226,2,0:18.0,P. Millsap makes 2-pt layup from 2 ft (assist by G. Harris),,67,70
227,2,0:18.0,Shooting foul by J. Randle (drawn by P. Millsap),,67,70
228,2,0:18.0,M. Beasley enters the game for J. Hernangómez,,67,70
229,2,0:18.0,P. Millsap misses free throw 1 of 1,,67,70
230,2,0:18.0,,Defensive rebound by N. Mirotić,67,70
231,3,11:51.0,Personal foul by W. Johnson (drawn by G. Harris),,67,70
232,3,11:48.0,Personal foul by N. Mirotić (drawn by N. Jokić),,67,70
233,3,11:36.0,N. Jokić misses 3-pt jump shot from 26 ft,,67,70
234,3,11:34.0,Offensive rebound by J. Hernangómez,,67,70
235,3,11:28.0,G. Harris makes 3-pt jump shot from 25 ft (assist by J. Hernangómez),,70,70
236,3,11:13.0,,N. Mirotić makes 3-pt jump shot from 26 ft (assist by A. Davis),70,73
237,3,11:01.0,J. Hernangómez misses 2-pt layup from 2 ft,,70,73
238,3,10:55.0,Offensive rebound by J. Hernangómez,,70,73
239,3,10:55.0,J. Hernangómez misses 2-pt layup from 1 ft,,70,73
240,3,10:53.0,Offensive rebound by J. Hernangómez,,70,73
241,3,10:53.0,Turnover by J. Hernangómez (lost ball; steal by J. Holiday),,70,73
242,3,10:51.0,,J. Holiday misses 3-pt jump shot from 25 ft,70,73
243,3,10:48.0,Defensive rebound by J. Murray,,70,73
244,3,10:27.0,N. Jokić misses 2-pt layup from 3 ft,,70,73
245,3,10:25.0,,Defensive rebound by J. Holiday,70,73
246,3,10:11.0,,J. Holiday makes 2-pt layup from 2 ft (assist by A. Davis),70,75
247,3,10:00.0,J. Murray makes 2-pt jump shot from 10 ft,,72,75
248,3,9:43.0,,A. Davis misses 2-pt jump shot from 4 ft,72,75
249,3,9:43.0,Defensive rebound by J. Hernangómez,,72,75
250,3,9:28.0,N. Jokić misses 2-pt jump shot from 4 ft (block by N. Mirotić),,72,75
251,3,9:26.0,,Defensive rebound by N. Mirotić,72,75
252,3,9:19.0,,N. Mirotić misses 3-pt jump shot from 25 ft,72,75
253,3,9:16.0,Defensive rebound by N. Jokić,,72,75
254,3,9:05.0,Shooting foul by J. Holiday (drawn by P. Millsap),,72,75
255,3,9:05.0,P. Millsap misses free throw 1 of 2,,72,75
256,3,9:05.0,Offensive rebound by Team,,72,75
257,3,9:05.0,P. Millsap makes free throw 2 of 2,,73,75
258,3,8:52.0,,Turnover by N. Mirotić (bad pass; steal by N. Jokić),73,75
259,3,8:38.0,Shooting foul by J. Holiday (drawn by J. Hernangómez),,73,75
260,3,8:38.0,J. Hernangómez makes free throw 1 of 2,,74,75
261,3,8:38.0,,I. Clark enters the game for J. Holiday,74,75
262,3,8:38.0,J. Hernangómez makes free throw 2 of 2,,75,75
263,3,8:28.0,,A. Davis makes 2-pt jump shot from 9 ft (assist by I. Clark),75,77
264,3,8:16.0,G. Harris misses 3-pt jump shot from 25 ft,,75,77
265,3,8:13.0,,Defensive rebound by N. Mirotić,75,77
266,3,7:58.0,,N. Mirotić misses 2-pt layup from 5 ft (block by P. Millsap),75,77
267,3,7:58.0,,Offensive rebound by Team,75,77
268,3,7:55.0,,W. Johnson makes 3-pt jump shot from 23 ft (assist by I. Clark),75,80
269,3,7:38.0,,Violation by Team (kicked ball),75,80
270,3,7:27.0,J. Hernangómez makes 2-pt layup from 2 ft (assist by G. Harris),,77,80
271,3,7:16.0,,N. Mirotić makes 3-pt jump shot from 24 ft (assist by A. Davis),77,83
272,3,7:02.0,J. Murray misses 2-pt jump shot from 9 ft,,77,83
273,3,7:00.0,,Defensive rebound by I. Clark,77,83
274,3,6:57.0,,E. Moore makes 2-pt layup from 2 ft (assist by I. Clark),77,85
275,3,6:57.0,Denver full timeout,,77,85
276,3,6:57.0,M. Morris enters the game for J. Murray,,77,85
277,3,6:57.0,,D. Miller enters the game for N. Mirotić,77,85
278,3,6:57.0,,J. Randle enters the game for E. Moore,77,85
279,3,6:42.0,N. Jokić misses 2-pt jump shot from 13 ft,,77,85
280,3,6:38.0,,Defensive rebound by W. Johnson,77,85
281,3,6:23.0,,I. Clark misses 2-pt jump shot from 11 ft,77,85
282,3,6:21.0,Defensive rebound by N. Jokić,,77,85
283,3,6:14.0,Turnover by N. Jokić (bad pass),,77,85
284,3,6:02.0,,J. Randle misses 2-pt layup from 1 ft (block by P. Millsap),77,85
285,3,5:59.0,Defensive rebound by N. Jokić,,77,85
286,3,5:55.0,N. Jokić makes 2-pt layup from 1 ft,,79,85
287,3,5:34.0,,Personal foul by P. Millsap (drawn by D. Miller),79,85
288,3,5:22.0,,J. Randle makes 2-pt jump shot from 13 ft,79,87
289,3,5:07.0,P. Millsap misses 3-pt jump shot from 26 ft,,79,87
290,3,5:05.0,,Defensive rebound by W. Johnson,79,87
291,3,4:58.0,,Offensive foul by J. Randle (drawn by N. Jokić),79,87
292,3,4:58.0,,Turnover by J. Randle (offensive foul),79,87
293,3,4:58.0,T. Lyles enters the game for P. Millsap,,79,87
294,3,4:48.0,G. Harris misses 2-pt jump shot from 15 ft,,79,87
295,3,4:46.0,,Defensive rebound by J. Randle,79,87
296,3,4:39.0,,Shooting foul by T. Lyles (drawn by A. Davis),79,87
297,3,4:39.0,,A. Davis makes free throw 1 of 2,79,88
298,3,4:39.0,,A. Davis makes free throw 2 of 2,79,89
299,3,4:28.0,G. Harris misses 3-pt jump shot from 25 ft,,79,89
300,3,4:24.0,Offensive rebound by T. Lyles,,79,89
301,3,4:17.0,G. Harris makes 3-pt jump shot from 28 ft,,82,89
302,3,3:59.0,,A. Davis misses 2-pt jump shot from 14 ft,82,89
303,3,3:55.0,Defensive rebound by G. Harris,,82,89
304,3,3:34.0,N. Jokić misses 3-pt jump shot from 26 ft (block by A. Davis),,82,89
305,3,3:32.0,,Defensive rebound by I. Clark,82,89
306,3,3:22.0,,A. Davis misses 2-pt layup from 3 ft,82,89
307,3,3:17.0,,Offensive rebound by J. Randle,82,89
308,3,3:17.0,,J. Randle makes 2-pt dunk at rim,82,91
309,3,3:08.0,N. Jokić misses 3-pt jump shot from 25 ft,,82,91
310,3,3:05.0,,Defensive rebound by A. Davis,82,91
311,3,2:51.0,,D. Miller misses 3-pt jump shot from 26 ft,82,91
312,3,2:48.0,Defensive rebound by M. Morris,,82,91
313,3,2:38.0,M. Morris misses 2-pt jump shot from 5 ft,,82,91
314,3,2:33.0,Offensive rebound by N. Jokić,,82,91
315,3,2:33.0,N. Jokić makes 2-pt layup from 1 ft,,84,91
316,3,2:24.0,,W. Johnson makes 3-pt jump shot from 25 ft (assist by A. Davis),84,94
317,3,2:08.0,G. Harris misses 3-pt jump shot from 25 ft,,84,94
318,3,2:06.0,,Defensive rebound by J. Randle,84,94
319,3,1:59.0,,I. Clark misses 3-pt jump shot from 26 ft,84,94
320,3,1:53.0,Defensive rebound by T. Lyles,,84,94
321,3,1:38.0,Personal foul by J. Randle (drawn by N. Jokić),,84,94
322,3,1:38.0,,New Orleans full timeout,84,94
323,3,1:38.0,M. Beasley enters the game for G. Harris,,84,94
324,3,1:38.0,J. Murray enters the game for J. Hernangómez,,84,94
325,3,1:38.0,,N. Mirotić enters the game for A. Davis,84,94
326,3,1:38.0,,E. Moore enters the game for W. Johnson,84,94
327,3,1:38.0,N. Jokić misses free throw 1 of 2,,84,94
328,3,1:38.0,Offensive rebound by Team,,84,94
329,3,1:38.0,N. Jokić makes free throw 2 of 2,,85,94
330,3,1:24.0,,E. Moore makes 2-pt layup from 2 ft (assist by J. Randle),85,96
331,3,1:06.0,Turnover by J. Murray (bad pass; steal by J. Randle),,85,96
332,3,1:04.0,,Turnover by I. Clark (traveling),85,96
333,3,1:04.0,M. Plumlee enters the game for N. Jokić,,85,96
334,3,0:51.0,T. Lyles misses 2-pt layup from 4 ft (block by N. Mirotić),,85,96
335,3,0:49.0,,Defensive rebound by N. Mirotić,85,96
336,3,0:43.0,,J. Randle makes 2-pt dunk at rim (assist by I. Clark),85,98
337,3,0:31.0,T. Lyles makes 3-pt jump shot from 25 ft (assist by J. Murray),,88,98
338,3,0:16.0,,N. Mirotić misses 2-pt jump shot from 19 ft,88,98
339,3,0:14.0,Defensive rebound by M. Plumlee,,88,98
340,3,0:00.0,M. Beasley misses 3-pt jump shot from 26 ft,,88,98
341,3,0:00.0,Offensive rebound by Team,,88,98
342,4,11:47.0,,N. Mirotić misses 3-pt jump shot from 24 ft,88,98
343,4,11:47.0,Defensive rebound by M. Beasley,,88,98
344,4,11:32.0,Turnover by M. Beasley (bad pass; steal by J. Randle),,88,98
345,4,11:24.0,,E. Moore misses 2-pt jump shot from 6 ft,88,98
346,4,11:22.0,Defensive rebound by T. Lyles,,88,98
347,4,11:13.0,M. Beasley misses 3-pt jump shot from 25 ft,,88,98
348,4,11:10.0,Offensive rebound by M. Plumlee,,88,98
349,4,11:09.0,J. Murray makes 3-pt jump shot from 25 ft (assist by M. Plumlee),,91,98
350,4,10:52.0,,N. Mirotić makes 2-pt layup from 1 ft (assist by J. Holiday),91,100
351,4,10:41.0,M. Beasley makes 2-pt dunk from 2 ft (assist by M. Morris),,93,100
352,4,10:41.0,,New Orleans full timeout,93,100
353,4,10:41.0,,A. Davis enters the game for J. Randle,93,100
354,4,10:22.0,,Shooting foul by M. Plumlee (drawn by A. Davis),93,100
355,4,10:22.0,,A. Davis makes free throw 1 of 2,93,101
356,4,10:22.0,,A. Davis makes free throw 2 of 2,93,102
357,4,10:09.0,T. Lyles misses 3-pt jump shot from 27 ft,,93,102
358,4,10:06.0,Offensive rebound by Team,,93,102
359,4,9:56.0,J. Murray misses 2-pt jump shot from 9 ft (block by J. Holiday),,93,102
360,4,9:56.0,Offensive rebound by Team,,93,102
361,4,9:52.0,T. Lyles misses 2-pt jump shot from 13 ft (block by N. Mirotić),,93,102
362,4,9:50.0,,Defensive rebound by N. Mirotić,93,102
363,4,9:44.0,,A. Davis misses 2-pt layup from 3 ft,93,102
364,4,9:44.0,Defensive rebound by Team,,93,102
365,4,9:44.0,,Loose ball foul by A. Davis (drawn by M. Plumlee),93,102
366,4,9:28.0,T. Lyles makes 2-pt layup from 6 ft (assist by J. Murray),,95,102
367,4,9:15.0,,J. Holiday misses 2-pt layup from 2 ft,95,102
368,4,9:12.0,,Offensive rebound by J. Holiday,95,102
369,4,9:12.0,,J. Holiday makes 2-pt layup at rim,95,104
370,4,8:59.0,J. Murray misses 3-pt jump shot from 26 ft,,95,104
371,4,8:56.0,,Defensive rebound by A. Davis,95,104
372,4,8:44.0,,A. Davis makes 2-pt layup from 1 ft,95,106
373,4,8:29.0,J. Murray misses 2-pt layup from 1 ft (block by D. Miller),,95,106
374,4,8:27.0,,Defensive rebound by E. Moore,95,106
375,4,8:20.0,,A. Davis misses 2-pt layup from 1 ft,95,106
376,4,8:18.0,Defensive rebound by M. Morris,,95,106
377,4,8:14.0,Shooting foul by N. Mirotić (drawn by T. Lyles),,95,106
378,4,8:14.0,T. Lyles misses free throw 1 of 2,,95,106
379,4,8:14.0,Offensive rebound by Team,,95,106
380,4,8:14.0,G. Harris enters the game for M. Morris,,95,106
381,4,8:14.0,T. Lyles misses free throw 2 of 2,,95,106
382,4,8:12.0,,Defensive rebound by Team,95,106
383,4,8:00.0,,J. Holiday makes 2-pt layup from 2 ft,95,108
384,4,8:00.0,Denver full timeout,,95,108
