,QUARTER,TIME_REMAINING,MIAMI_ACTION,BROOKLYN_ACTION,MIAMI_SCORE,BROOKLYN_SCORE
31,1,8:30.0,,C. LeVert makes 2-pt layup from 2 ft (assist by D. Russell),5,7
32,1,8:16.0,K. Olynyk makes 2-pt layup from 3 ft (assist by D. Wade),,7,7
33,1,8:01.0,,J. Allen misses 2-pt hook shot from 1 ft,7,7
34,1,7:59.0,Defensive rebound by U. Haslem,,7,7
35,1,7:52.0,U. Haslem misses 3-pt jump shot from 25 ft,,7,7
36,1,7:48.0,,Defensive rebound by D. Russell,7,7
37,1,7:44.0,,Shooting foul by U. Haslem (drawn by J. Allen),7,7
38,1,7:44.0,,J. Allen makes free throw 1 of 2,7,8
39,1,7:44.0,,J. Allen misses free throw 2 of 2,7,8
40,1,7:44.0,Defensive rebound by Team,,7,8
41,1,7:29.0,K. Olynyk makes 2-pt layup from 2 ft (assist by U. Haslem),,9,8
42,1,7:08.0,,D. Russell makes 3-pt jump shot from 26 ft,9,11
43,1,6:56.0,K. Olynyk makes 2-pt layup from 1 ft (assist by J. Winslow),,11,11
44,1,6:56.0,Shooting foul by J. Allen (drawn by K. Olynyk),,11,11
45,1,6:56.0,,Brooklyn full timeout,11,11
46,1,6:56.0,,S. Dinwiddie enters the game for C. LeVert,11,11
47,1,6:56.0,K. Olynyk makes free throw 1 of 1,,12,11
48,1,6:46.0,,D. Russell misses 3-pt jump shot from 26 ft,12,11
49,1,6:42.0,,Offensive rebound by R. Kurucs,12,11
50,1,6:42.0,,R. Kurucs misses 2-pt layup from 1 ft,12,11
51,1,6:41.0,,Offensive rebound by R. Kurucs,12,11
52,1,6:41.0,,R. Kurucs misses 2-pt layup from 1 ft,12,11
53,1,6:40.0,Defensive rebound by U. Haslem,,12,11
54,1,6:32.0,D. Wade misses 3-pt jump shot from 25 ft,,12,11
55,1,6:29.0,,Defensive rebound by D. Russell,12,11
56,1,6:24.0,,T. Graham makes 2-pt layup from 2 ft (assist by D. Russell),12,13
57,1,6:09.0,D. Wade makes 2-pt layup from 1 ft (assist by K. Olynyk),,14,13
58,1,5:49.0,,T. Graham misses 3-pt jump shot from 24 ft,14,13
59,1,5:46.0,,Offensive rebound by R. Kurucs,14,13
60,1,5:46.0,,R. Kurucs makes 2-pt layup from 1 ft,14,15
61,1,5:35.0,U. Haslem misses 2-pt jump shot from 15 ft,,14,15
62,1,5:31.0,Offensive rebound by G. Dragić,,14,15
63,1,5:31.0,,Defensive rebound by R. Kurucs,14,15
64,1,5:31.0,G. Dragić misses 2-pt layup at rim,,14,15
65,1,5:29.0,,Shooting foul by U. Haslem (drawn by R. Kurucs),14,15
66,1,5:29.0,,R. Kurucs makes free throw 1 of 2,14,16
67,1,5:29.0,,R. Kurucs makes free throw 2 of 2,14,17
68,1,5:12.0,U. Haslem makes 2-pt dunk from 2 ft (assist by D. Wade),,16,17
69,1,4:57.0,,Turnover by D. Russell (bad pass; steal by G. Dragić),16,17
70,1,4:52.0,K. Olynyk misses 3-pt jump shot from 26 ft,,16,17
71,1,4:50.0,,Defensive rebound by J. Allen,16,17
72,1,4:42.0,,T. Graham misses 2-pt jump shot from 7 ft,16,17
73,1,4:37.0,Defensive rebound by U. Haslem,,16,17
74,1,4:32.0,Turnover by D. Wade (lost ball; steal by R. Kurucs),,16,17
75,1,4:16.0,,J. Allen misses 2-pt dunk from 2 ft (block by K. Olynyk),16,17
76,1,4:13.0,Defensive rebound by G. Dragić,,16,17
77,1,4:11.0,G. Dragić misses 2-pt layup from 2 ft,,16,17
78,1,4:06.0,Offensive rebound by J. Winslow,,16,17
79,1,4:06.0,J. Winslow makes 2-pt layup at rim,,18,17
80,1,3:53.0,,Personal foul by G. Dragić (drawn by T. Graham),18,17
81,1,3:53.0,,E. Davis enters the game for J. Allen,18,17
82,1,3:53.0,,R. Hollis-Jefferson enters the game for T. Graham,18,17
83,1,3:53.0,,S. Napier enters the game for R. Kurucs,18,17
84,1,3:43.0,,D. Russell misses 2-pt jump shot from 14 ft,18,17
85,1,3:40.0,,Offensive rebound by D. Russell,18,17
86,1,3:39.0,,E. Davis makes 2-pt dunk from 1 ft (assist by D. Russell),18,19
87,1,3:33.0,J. Winslow misses 3-pt jump shot from 25 ft,,18,19
88,1,3:31.0,,Defensive rebound by R. Hollis-Jefferson,18,19
89,1,3:16.0,,S. Napier misses 3-pt jump shot from 25 ft,18,19
90,1,3:11.0,,Offensive rebound by D. Russell,18,19
91,1,3:04.0,,E. Davis makes 2-pt layup from 2 ft (assist by S. Dinwiddie),18,21
92,1,3:04.0,Miami full timeout,,18,21
93,1,3:04.0,B. Adebayo enters the game for G. Dragić,,18,21
94,1,3:04.0,D. Jones enters the game for U. Haslem,,18,21
95,1,3:04.0,,T. Pinson enters the game for D. Russell,18,21
96,1,2:55.0,Turnover by K. Olynyk (lost ball; steal by R. Hollis-Jefferson),,18,21
97,1,2:52.0,,Turnover by R. Hollis-Jefferson (bad pass; steal by J. Winslow),18,21
98,1,2:49.0,Turnover by J. Winslow (bad pass; steal by R. Hollis-Jefferson),,18,21
99,1,2:37.0,,R. Hollis-Jefferson makes 2-pt jump shot from 9 ft (assist by S. Dinwiddie),18,23
100,1,2:22.0,K. Olynyk misses 2-pt layup from 1 ft,,18,23
101,1,2:19.0,,Defensive rebound by E. Davis,18,23
102,1,2:14.0,,R. Hollis-Jefferson makes 2-pt layup from 1 ft,18,25
103,1,2:04.0,D. Wade misses 3-pt jump shot from 25 ft,,18,25
104,1,2:01.0,,Defensive rebound by E. Davis,18,25
105,1,1:54.0,,T. Pinson misses 3-pt jump shot from 26 ft,18,25
106,1,1:50.0,Defensive rebound by D. Wade,,18,25
107,1,1:41.0,Turnover by J. Winslow (bad pass; steal by T. Pinson),,18,25
108,1,1:38.0,,S. Dinwiddie makes 2-pt dunk from 1 ft (assist by S. Napier),18,27
109,1,1:36.0,,Violation by Team (delay of game),18,27
110,1,1:25.0,D. Wade misses 2-pt jump shot from 9 ft,,18,27
111,1,1:22.0,,Defensive rebound by E. Davis,18,27
112,1,1:11.0,,S. Napier makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),18,30
113,1,1:06.0,D. Wade makes 3-pt jump shot from 23 ft,,21,30
114,1,0:36.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft,21,32
115,1,0:09.0,K. Olynyk makes 2-pt dunk from 2 ft (assist by D. Wade),,23,32
116,1,0:02.0,,T. Pinson misses 2-pt jump shot from 8 ft,23,32
117,1,0:00.0,B. Adebayo misses 3-pt jump shot from 87 ft,,23,32
118,1,0:00.0,,Defensive rebound by Team,23,32
119,1,0:02.0,Defensive rebound by B. Adebayo,,23,32
120,2,11:49.0,,R. Hollis-Jefferson misses 2-pt layup from 4 ft (block by D. Waiters),23,32
121,2,11:43.0,,Offensive rebound by E. Davis,23,32
122,2,11:42.0,,E. Davis misses 2-pt layup from 3 ft,23,32
123,2,11:42.0,Defensive rebound by D. Waiters,,23,32
124,2,11:36.0,D. Robinson misses 3-pt jump shot from 25 ft,,23,32
125,2,11:34.0,,Defensive rebound by D. Russell,23,32
126,2,11:29.0,,R. Hollis-Jefferson misses 2-pt jump shot from 10 ft,23,32
127,2,11:26.0,Defensive rebound by B. Adebayo,,23,32
128,2,11:17.0,D. Jones misses 3-pt jump shot from 24 ft,,23,32
129,2,11:14.0,,Defensive rebound by E. Davis,23,32
130,2,11:09.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,23,32
131,2,11:06.0,Defensive rebound by B. Adebayo,,23,32
132,2,10:57.0,B. Adebayo misses 2-pt jump shot from 21 ft,,23,32
133,2,10:55.0,,Defensive rebound by E. Davis,23,32
134,2,10:47.0,,S. Napier makes 3-pt jump shot from 26 ft (assist by S. Dinwiddie),23,35
135,2,10:23.0,Turnover by D. Robinson (out of bounds lost ball),,23,35
136,2,10:23.0,,C. LeVert enters the game for S. Dinwiddie,23,35
137,2,10:12.0,,Turnover by R. Hollis-Jefferson (bad pass; steal by D. Robinson),23,35
138,2,10:09.0,Shooting foul by S. Napier (drawn by D. Jones),,23,35
139,2,10:09.0,D. Jones makes free throw 1 of 2,,24,35
140,2,10:09.0,D. Jones misses free throw 2 of 2,,24,35
141,2,10:06.0,,Defensive rebound by E. Davis,24,35
142,2,9:48.0,,Personal foul by D. Jones (drawn by C. LeVert),24,35
143,2,9:37.0,,S. Napier misses 2-pt jump shot from 12 ft,24,35
144,2,9:33.0,,Offensive rebound by R. Hollis-Jefferson,24,35
145,2,9:33.0,,R. Hollis-Jefferson misses 2-pt layup from 1 ft,24,35
146,2,9:32.0,Defensive rebound by J. Johnson,,24,35
147,2,9:30.0,Offensive foul by J. Johnson (drawn by C. LeVert),,24,35
148,2,9:30.0,Turnover by J. Johnson (offensive foul),,24,35
149,2,9:07.0,,R. Hollis-Jefferson misses 2-pt jump shot from 7 ft,24,35
150,2,9:05.0,,Offensive rebound by E. Davis,24,35
151,2,9:03.0,,E. Davis makes 2-pt layup from 1 ft,24,37
152,2,8:39.0,D. Jones misses 2-pt jump shot from 8 ft,,24,37
153,2,8:36.0,,Defensive rebound by R. Hollis-Jefferson,24,37
154,2,8:31.0,,D. Russell makes 3-pt jump shot from 26 ft (assist by R. Hollis-Jefferson),24,40
155,2,8:10.0,D. Waiters misses 3-pt jump shot from 25 ft,,24,40
156,2,8:06.0,,Defensive rebound by S. Napier,24,40
157,2,8:03.0,,D. Russell makes 3-pt jump shot from 25 ft (assist by S. Napier),24,43
158,2,8:02.0,Miami full timeout,,24,43
159,2,8:02.0,,R. Kurucs enters the game for E. Davis,24,43
160,2,7:49.0,D. Robinson misses 2-pt jump shot from 15 ft,,24,43
161,2,7:46.0,,Defensive rebound by D. Russell,24,43
162,2,7:27.0,,S. Napier makes 3-pt jump shot from 25 ft,24,46
163,2,7:15.0,J. Johnson misses 3-pt jump shot from 25 ft,,24,46
164,2,7:12.0,,Defensive rebound by D. Russell,24,46
165,2,7:07.0,,D. Russell misses 3-pt jump shot from 26 ft,24,46
166,2,7:03.0,Defensive rebound by B. Adebayo,,24,46
167,2,6:57.0,B. Adebayo makes 2-pt dunk from 1 ft,,26,46
168,2,6:42.0,,C. LeVert makes 2-pt layup from 2 ft,26,48
169,2,6:23.0,D. Robinson misses 3-pt jump shot from 24 ft,,26,48
170,2,6:23.0,,Defensive rebound by R. Hollis-Jefferson,26,48
171,2,6:17.0,,R. Hollis-Jefferson makes 2-pt layup from 1 ft,26,50
172,2,6:03.0,Turnover by B. Adebayo (out of bounds lost ball),,26,50
173,2,6:03.0,,J. Allen enters the game for R. Hollis-Jefferson,26,50
174,2,6:03.0,,S. Dinwiddie enters the game for S. Napier,26,50
175,2,6:03.0,,T. Graham enters the game for D. Russell,26,50
176,2,5:54.0,,J. Allen misses 2-pt dunk from 1 ft,26,50
177,2,5:52.0,Defensive rebound by J. Johnson,,26,50
178,2,5:46.0,B. Adebayo misses 2-pt layup from 4 ft,,26,50
179,2,5:42.0,Offensive rebound by D. Jones,,26,50
180,2,5:42.0,D. Jones makes 2-pt dunk at rim,,28,50
181,2,5:27.0,,R. Kurucs misses 3-pt jump shot from 25 ft,28,50
182,2,5:24.0,Defensive rebound by D. Robinson,,28,50
183,2,5:20.0,D. Robinson makes 3-pt jump shot from 26 ft (assist by J. Johnson),,31,50
184,2,5:11.0,,S. Dinwiddie misses 3-pt jump shot from 29 ft,31,50
185,2,5:06.0,Defensive rebound by D. Waiters,,31,50
186,2,5:03.0,D. Jones misses 2-pt dunk from 2 ft,,31,50
187,2,5:03.0,,Defensive rebound by Team,31,50
188,2,5:03.0,,Brooklyn full timeout,31,50
189,2,5:03.0,D. Wade enters the game for J. Johnson,,31,50
190,2,4:51.0,,C. LeVert makes 2-pt dunk from 1 ft (assist by J. Allen),31,52
191,2,4:51.0,,Shooting foul by D. Robinson (drawn by C. LeVert),31,52
192,2,4:51.0,,C. LeVert makes free throw 1 of 1,31,53
193,2,4:38.0,B. Adebayo makes 2-pt dunk from 1 ft (assist by D. Wade),,33,53
194,2,4:38.0,Shooting foul by J. Allen (drawn by B. Adebayo),,33,53
195,2,4:38.0,B. Adebayo makes free throw 1 of 1,,34,53
196,2,4:19.0,,T. Graham makes 3-pt jump shot from 26 ft (assist by C. LeVert),34,56
197,2,4:05.0,D. Waiters misses 2-pt jump shot from 20 ft,,34,56
198,2,4:00.0,,Defensive rebound by R. Kurucs,34,56
199,2,3:53.0,,Turnover by C. LeVert (bad pass; steal by B. Adebayo),34,56
200,2,3:49.0,D. Jones makes 2-pt dunk from 2 ft (assist by D. Waiters),,36,56
201,2,3:40.0,,T. Graham makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),36,59
202,2,3:26.0,Shooting foul by C. LeVert (drawn by D. Robinson),,36,59
203,2,3:26.0,D. Robinson makes free throw 1 of 3,,37,59
204,2,3:26.0,U. Haslem enters the game for B. Adebayo,,37,59
205,2,3:26.0,J. Winslow enters the game for D. Waiters,,37,59
206,2,3:26.0,,S. Napier enters the game for C. LeVert,37,59
207,2,3:26.0,Offensive rebound by Team,,37,59
208,2,3:26.0,D. Robinson misses free throw 2 of 3,,37,59
209,2,3:26.0,D. Robinson makes free throw 3 of 3,,38,59
210,2,3:09.0,,T. Graham misses 3-pt jump shot from 23 ft,38,59
211,2,3:04.0,Defensive rebound by D. Wade,,38,59
212,2,2:59.0,D. Wade makes 2-pt jump shot from 14 ft,,40,59
213,2,2:49.0,,R. Kurucs makes 2-pt dunk from 1 ft (assist by S. Napier),40,61
214,2,2:32.0,D. Wade misses 2-pt jump shot from 12 ft,,40,61
215,2,2:29.0,,Defensive rebound by J. Allen,40,61
216,2,2:23.0,,R. Kurucs misses 3-pt jump shot from 23 ft,40,61
217,2,2:19.0,Defensive rebound by D. Jones,,40,61
218,2,2:16.0,D. Robinson makes 2-pt dunk from 1 ft (assist by D. Wade),,42,61
219,2,2:04.0,,T. Graham misses 3-pt jump shot from 23 ft,42,61
220,2,2:01.0,Defensive rebound by U. Haslem,,42,61
221,2,1:47.0,U. Haslem misses 3-pt jump shot from 25 ft,,42,61
222,2,1:43.0,,Defensive rebound by J. Allen,42,61
223,2,1:37.0,,Turnover by J. Allen (bad pass; steal by J. Winslow),42,61
224,2,1:29.0,U. Haslem makes 2-pt layup from 1 ft (assist by D. Wade),,44,61
225,2,1:05.0,,S. Napier misses 3-pt jump shot from 27 ft,44,61
226,2,1:02.0,Defensive rebound by J. Winslow,,44,61
227,2,0:56.0,Turnover by J. Winslow (bad pass; steal by R. Kurucs),,44,61
228,2,0:55.0,Clear path foul by R. Kurucs,,44,61
229,2,0:55.0,,Technical foul by R. Kurucs,44,61
230,2,0:55.0,D. Wade makes technical free throw,,45,61
231,2,0:55.0,,R. Kurucs makes clear path free throw 1 of 2,45,62
232,2,0:55.0,,R. Kurucs makes clear path free throw 2 of 2,45,63
233,2,0:44.0,,T. Graham misses 2-pt layup from 5 ft,45,63
234,2,0:40.0,Defensive rebound by U. Haslem,,45,63
235,2,0:29.0,D. Jones makes 2-pt dunk from 2 ft (assist by D. Robinson),,47,63
236,2,0:12.0,,S. Napier misses 3-pt jump shot from 26 ft,47,63
237,2,0:09.0,,Offensive rebound by Team,47,63
238,2,0:03.0,,T. Graham misses 3-pt jump shot from 27 ft,47,63
239,2,0:03.0,Defensive rebound by J. Winslow,,47,63
240,2,0:00.0,J. Winslow misses 3-pt jump shot from 58 ft,,47,63
241,2,0:00.0,Offensive rebound by Team,,47,63
242,3,11:43.0,,T. Graham misses 2-pt jump shot from 10 ft,47,63
243,3,11:40.0,,Offensive rebound by T. Graham,47,63
244,3,11:38.0,,T. Graham misses 2-pt layup from 2 ft,47,63
245,3,11:35.0,Defensive rebound by D. Wade,,47,63
246,3,11:34.0,Shooting foul by C. LeVert (drawn by J. Winslow),,47,63
247,3,11:34.0,J. Winslow makes free throw 1 of 2,,48,63
248,3,11:34.0,J. Winslow misses free throw 2 of 2,,48,63
249,3,11:31.0,,Defensive rebound by J. Allen,48,63
250,3,11:24.0,,D. Russell makes 3-pt jump shot from 26 ft (assist by C. LeVert),48,66
251,3,10:57.0,U. Haslem misses 2-pt jump shot from 6 ft,,48,66
252,3,10:56.0,,Defensive rebound by J. Allen,48,66
253,3,10:56.0,,Personal foul by J. Winslow (drawn by J. Allen),48,66
254,3,10:48.0,,D. Russell makes 3-pt jump shot from 26 ft (assist by C. LeVert),48,69
255,3,10:29.0,D. Wade makes 2-pt layup from 2 ft,,50,69
256,3,10:21.0,,D. Russell makes 3-pt jump shot from 26 ft,50,72
257,3,10:10.0,D. Robinson misses 3-pt jump shot from 25 ft,,50,72
258,3,10:07.0,,Defensive rebound by J. Allen,50,72
259,3,10:02.0,,D. Russell makes 3-pt jump shot from 25 ft,50,75
260,3,9:45.0,U. Haslem misses 3-pt jump shot from 25 ft,,50,75
261,3,9:42.0,,Defensive rebound by C. LeVert,50,75
262,3,9:38.0,,D. Russell misses 3-pt jump shot from 25 ft,50,75
263,3,9:38.0,Defensive rebound by K. Olynyk,,50,75
264,3,9:25.0,U. Haslem misses 2-pt layup from 2 ft,,50,75
265,3,9:23.0,Offensive rebound by Team,,50,75
266,3,9:12.0,D. Wade misses 2-pt jump shot from 17 ft,,50,75
267,3,9:10.0,,Defensive rebound by J. Allen,50,75
268,3,9:01.0,,R. Kurucs makes 2-pt dunk from 1 ft (assist by D. Russell),50,77
269,3,8:48.0,D. Wade misses 3-pt jump shot from 26 ft,,50,77
270,3,8:45.0,,Defensive rebound by J. Allen,50,77
271,3,8:36.0,,D. Russell misses 2-pt jump shot from 2 ft,50,77
272,3,8:33.0,Defensive rebound by D. Wade,,50,77
273,3,8:27.0,U. Haslem misses 3-pt jump shot from 25 ft,,50,77
274,3,8:24.0,Offensive rebound by D. Robinson,,50,77
275,3,8:17.0,D. Wade makes 2-pt layup from 2 ft,,52,77
276,3,7:56.0,,R. Kurucs misses 3-pt jump shot from 25 ft,52,77
277,3,7:53.0,,Offensive rebound by C. LeVert,52,77
278,3,7:50.0,,D. Russell misses 3-pt jump shot from 25 ft,52,77
279,3,7:48.0,Defensive rebound by Team,,52,77
280,3,7:36.0,D. Robinson misses 3-pt jump shot from 23 ft,,52,77
281,3,7:33.0,,Defensive rebound by J. Allen,52,77
282,3,7:28.0,,R. Kurucs misses 3-pt jump shot from 24 ft,52,77
283,3,7:24.0,Defensive rebound by U. Haslem,,52,77
284,3,7:20.0,D. Robinson misses 3-pt jump shot from 23 ft,,52,77
285,3,7:17.0,,Defensive rebound by J. Allen,52,77
286,3,7:09.0,,C. LeVert misses 2-pt layup from 2 ft (block by K. Olynyk),52,77
287,3,7:06.0,Defensive rebound by D. Wade,,52,77
288,3,6:59.0,K. Olynyk misses 2-pt layup from 2 ft (block by J. Allen),,52,77
289,3,6:54.0,,Defensive rebound by R. Kurucs,52,77
290,3,6:47.0,,Personal foul by K. Olynyk (drawn by J. Allen),52,77
291,3,6:47.0,,Brooklyn full timeout,52,77
292,3,6:47.0,,S. Dinwiddie enters the game for D. Russell,52,77
293,3,6:38.0,,S. Dinwiddie makes 3-pt jump shot from 25 ft (assist by R. Kurucs),52,80
294,3,6:22.0,D. Wade makes 2-pt layup from 1 ft (assist by U. Haslem),,54,80
295,3,6:11.0,,T. Graham makes 3-pt jump shot from 25 ft (assist by C. LeVert),54,83
296,3,5:59.0,D. Wade misses 2-pt jump shot from 17 ft,,54,83
297,3,5:57.0,,Defensive rebound by J. Allen,54,83
298,3,5:53.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,54,83
299,3,5:49.0,Defensive rebound by U. Haslem,,54,83
300,3,5:40.0,D. Robinson makes 2-pt layup from 1 ft (assist by D. Wade),,56,83
301,3,5:26.0,,J. Allen misses 2-pt layup from 1 ft (block by D. Wade),56,83
302,3,5:24.0,Defensive rebound by D. Robinson,,56,83
303,3,5:19.0,J. Winslow misses 2-pt hook shot from 2 ft,,56,83
304,3,5:17.0,Offensive rebound by U. Haslem,,56,83
305,3,5:15.0,U. Haslem makes 2-pt layup from 2 ft,,58,83
306,3,5:03.0,,R. Kurucs misses 3-pt jump shot from 23 ft,58,83
307,3,5:03.0,Defensive rebound by D. Wade,,58,83
308,3,4:47.0,D. Wade makes 2-pt jump shot from 14 ft,,60,83
309,3,4:37.0,,T. Graham misses 3-pt jump shot from 25 ft,60,83
310,3,4:33.0,Defensive rebound by K. Olynyk,,60,83
311,3,4:17.0,D. Wade misses 2-pt layup from 2 ft,,60,83
312,3,4:15.0,,Defensive rebound by R. Kurucs,60,83
313,3,4:15.0,,Personal foul by J. Winslow (drawn by C. LeVert),60,83
314,3,4:15.0,D. Jones enters the game for J. Winslow,,60,83
315,3,4:15.0,,E. Davis enters the game for J. Allen,60,83
316,3,4:15.0,,R. Hollis-Jefferson enters the game for T. Graham,60,83
317,3,4:15.0,,S. Napier enters the game for R. Kurucs,60,83
318,3,4:05.0,,Turnover by S. Dinwiddie (offensive foul),60,83
319,3,4:05.0,,Offensive foul by S. Dinwiddie (drawn by U. Haslem),60,83
320,3,3:54.0,Personal foul by S. Dinwiddie (drawn by U. Haslem),,60,83
321,3,3:54.0,,T. Pinson enters the game for C. LeVert,60,83
322,3,3:50.0,D. Robinson makes 3-pt jump shot from 25 ft (assist by D. Wade),,63,83
323,3,3:47.0,,Brooklyn full timeout,63,83
324,3,3:39.0,,Turnover by S. Dinwiddie (out of bounds lost ball),63,83
325,3,3:29.0,K. Olynyk misses 2-pt jump shot from 9 ft,,63,83
326,3,3:25.0,,Defensive rebound by R. Hollis-Jefferson,63,83
327,3,3:23.0,,Personal foul by D. Wade (drawn by R. Hollis-Jefferson),63,83
328,3,3:05.0,,R. Hollis-Jefferson misses 2-pt layup from 1 ft,63,83
329,3,3:03.0,,Offensive rebound by E. Davis,63,83
330,3,3:03.0,,E. Davis misses 2-pt layup from 2 ft,63,83
331,3,3:01.0,Defensive rebound by D. Jones,,63,83
332,3,2:59.0,D. Robinson misses 3-pt jump shot from 26 ft,,63,83
333,3,2:57.0,,Defensive rebound by R. Hollis-Jefferson,63,83
334,3,2:43.0,,S. Napier misses 3-pt jump shot from 26 ft,63,83
335,3,2:39.0,Defensive rebound by D. Wade,,63,83
336,3,2:32.0,D. Wade makes 3-pt jump shot from 26 ft,,66,83
337,3,2:12.0,,S. Dinwiddie makes 3-pt jump shot from 23 ft (assist by S. Napier),66,86
338,3,1:55.0,D. Robinson makes 3-pt jump shot from 26 ft (assist by D. Wade),,69,86
339,3,1:41.0,,S. Dinwiddie misses 3-pt jump shot from 23 ft,69,86
340,3,1:36.0,Defensive rebound by D. Robinson,,69,86
341,3,1:25.0,D. Wade misses 3-pt jump shot from 25 ft,,69,86
342,3,1:22.0,,Defensive rebound by E. Davis,69,86
343,3,1:04.0,,S. Napier makes 3-pt jump shot from 26 ft (assist by R. Hollis-Jefferson),69,89
344,3,0:45.0,U. Haslem makes 2-pt jump shot from 18 ft (assist by D. Wade),,71,89
345,3,0:36.0,,S. Napier makes 3-pt jump shot from 26 ft (assist by T. Pinson),71,92
346,3,0:30.0,D. Wade misses 3-pt jump shot from 26 ft,,71,92
347,3,0:30.0,,Defensive rebound by T. Pinson,71,92
348,3,0:04.0,,R. Hollis-Jefferson misses 3-pt jump shot from 23 ft,71,92
349,3,0:01.0,Defensive rebound by D. Wade,,71,92
350,3,0:00.0,D. Wade misses 3-pt jump shot from 51 ft,,71,92
351,3,0:00.0,Offensive rebound by Team,,71,92
352,4,11:41.0,Shooting foul by S. Napier (drawn by D. Jones),,71,92
353,4,11:41.0,D. Jones makes free throw 1 of 2,,72,92
354,4,11:41.0,D. Jones misses free throw 2 of 2,,72,92
355,4,11:38.0,,Defensive rebound by T. Pinson,72,92
356,4,11:25.0,,T. Pinson misses 3-pt jump shot from 25 ft,72,92
357,4,11:21.0,,Offensive rebound by R. Hollis-Jefferson,72,92
358,4,11:19.0,,S. Napier misses 3-pt jump shot from 23 ft,72,92
359,4,11:15.0,Defensive rebound by D. Robinson,,72,92
360,4,11:04.0,B. Adebayo makes 2-pt jump shot from 11 ft (assist by D. Robinson),,74,92
361,4,10:52.0,,Turnover by T. Pinson (bad pass; steal by D. Robinson),74,92
362,4,10:47.0,Turnover by D. Robinson (bad pass),,74,92
363,4,10:27.0,,S. Dinwiddie misses 3-pt jump shot from 23 ft,74,92
364,4,10:21.0,Defensive rebound by J. Winslow,,74,92
365,4,10:13.0,J. Winslow makes 2-pt jump shot from 18 ft,,76,92
366,4,9:55.0,,T. Pinson misses 3-pt jump shot from 25 ft,76,92
367,4,9:51.0,Defensive rebound by J. Winslow,,76,92
368,4,9:46.0,B. Adebayo makes 3-pt jump shot from 25 ft (assist by J. Winslow),,79,92
369,4,9:32.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft,79,92
370,4,9:30.0,Defensive rebound by B. Adebayo,,79,92
371,4,9:23.0,J. Winslow misses 3-pt jump shot from 25 ft,,79,92
372,4,9:19.0,,Defensive rebound by S. Napier,79,92
373,4,9:05.0,,R. Hollis-Jefferson misses 2-pt jump shot from 15 ft,79,92
374,4,9:01.0,Defensive rebound by Y. Maten,,79,92
375,4,8:57.0,Turnover by B. Adebayo (out of bounds lost ball),,79,92
376,4,8:57.0,,R. Kurucs enters the game for E. Davis,79,92
377,4,8:44.0,,R. Hollis-Jefferson misses 2-pt layup from 3 ft,79,92
