,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,OKLAHOMA CITY_ACTION,GOLDEN STATE_SCORE,OKLAHOMA CITY_SCORE
26,1,8:49.0,,P. George misses 3-pt jump shot from 25 ft,13,5
27,1,8:46.0,Defensive rebound by K. Thompson,,13,5
28,1,8:38.0,,Violation by Team (kicked ball),13,5
29,1,8:29.0,D. Cousins misses 3-pt jump shot from 26 ft,,13,5
30,1,8:27.0,,Defensive rebound by P. George,13,5
31,1,8:10.0,,Offensive foul by J. Grant (drawn by D. Green),13,5
32,1,8:10.0,,Turnover by J. Grant (offensive foul),13,5
33,1,7:51.0,K. Thompson makes 2-pt jump shot from 14 ft (assist by D. Cousins),,15,5
34,1,7:31.0,,R. Westbrook misses 2-pt jump shot from 18 ft,15,5
35,1,7:29.0,Defensive rebound by K. Thompson,,15,5
36,1,7:24.0,D. Green misses 2-pt layup from 1 ft,,15,5
37,1,7:24.0,Offensive rebound by S. Curry,,15,5
38,1,7:20.0,S. Curry misses 2-pt dunk from 1 ft,,15,5
39,1,7:18.0,,Defensive rebound by T. Ferguson,15,5
40,1,7:16.0,,P. George misses 2-pt jump shot from 1 ft,15,5
41,1,7:16.0,,Offensive rebound by S. Adams,15,5
42,1,7:11.0,,S. Adams makes 2-pt dunk at rim,15,7
43,1,7:01.0,K. Thompson misses 2-pt jump shot from 14 ft,,15,7
44,1,6:58.0,,Defensive rebound by P. George,15,7
45,1,6:52.0,,P. George misses 3-pt jump shot from 26 ft,15,7
46,1,6:52.0,Defensive rebound by D. Cousins,,15,7
47,1,6:43.0,D. Cousins makes 2-pt layup from 2 ft,,17,7
48,1,6:26.0,,Oklahoma City full timeout,17,7
49,1,6:22.0,,Shooting foul by D. Cousins (drawn by R. Westbrook),17,7
50,1,6:22.0,,R. Westbrook misses free throw 1 of 2,17,7
51,1,6:22.0,,Offensive rebound by Team,17,7
52,1,6:22.0,K. Looney enters the game for D. Cousins,,17,7
53,1,6:22.0,,R. Westbrook makes free throw 2 of 2,17,8
54,1,6:07.0,K. Thompson makes 3-pt jump shot from 23 ft (assist by D. Green),,20,8
55,1,6:00.0,,Shooting foul by K. Thompson (drawn by R. Westbrook),20,8
56,1,6:00.0,,R. Westbrook makes free throw 1 of 2,20,9
57,1,6:00.0,,R. Westbrook makes free throw 2 of 2,20,10
58,1,5:46.0,K. Thompson misses 3-pt jump shot from 25 ft,,20,10
59,1,5:43.0,,Defensive rebound by J. Grant,20,10
60,1,5:32.0,,Turnover by R. Westbrook (bad pass),20,10
61,1,5:32.0,A. McKinnie enters the game for A. Iguodala,,20,10
62,1,5:18.0,Turnover by S. Curry (bad pass; steal by S. Adams),,20,10
63,1,5:11.0,,J. Grant misses 2-pt layup from 2 ft,20,10
64,1,5:11.0,,Offensive rebound by J. Grant,20,10
65,1,5:09.0,,J. Grant makes 2-pt layup from 2 ft,20,12
66,1,4:50.0,S. Curry makes 2-pt layup from 3 ft,,22,12
67,1,4:38.0,,Turnover by P. George (bad pass; steal by K. Thompson),22,12
68,1,4:33.0,A. McKinnie makes 2-pt layup from 2 ft (assist by K. Thompson),,24,12
69,1,4:32.0,,Oklahoma City full timeout,24,12
70,1,4:32.0,,D. Schröder enters the game for P. George,24,12
71,1,4:19.0,,Turnover by S. Adams (bad pass; steal by S. Curry),24,12
72,1,4:16.0,S. Curry makes 2-pt layup from 1 ft,,26,12
73,1,4:02.0,,R. Westbrook misses 2-pt jump shot from 9 ft,26,12
74,1,3:57.0,,Offensive rebound by J. Grant,26,12
75,1,3:46.0,,R. Westbrook misses 3-pt jump shot from 28 ft,26,12
76,1,3:44.0,Defensive rebound by A. McKinnie,,26,12
77,1,3:31.0,S. Curry misses 2-pt jump shot from 4 ft,,26,12
78,1,3:28.0,,Defensive rebound by R. Westbrook,26,12
79,1,3:23.0,,T. Ferguson misses 3-pt jump shot from 24 ft,26,12
80,1,3:21.0,,Offensive rebound by S. Adams,26,12
81,1,3:19.0,,D. Schröder makes 3-pt jump shot from 23 ft (assist by S. Adams),26,15
82,1,3:03.0,D. Green makes 3-pt jump shot from 26 ft (assist by S. Curry),,29,15
83,1,2:51.0,,J. Grant makes 3-pt jump shot from 25 ft (assist by R. Westbrook),29,18
84,1,2:40.0,Golden State full timeout,,29,18
85,1,2:40.0,S. Livingston enters the game for K. Thompson,,29,18
86,1,2:40.0,,P. George enters the game for S. Adams,29,18
87,1,2:40.0,,M. Morris enters the game for R. Westbrook,29,18
88,1,2:35.0,S. Curry makes 2-pt jump shot from 20 ft (assist by S. Livingston),,31,18
89,1,2:14.0,,D. Schröder misses 2-pt layup from 1 ft (block by D. Green),31,18
90,1,2:14.0,,Offensive rebound by M. Morris,31,18
91,1,2:14.0,,Personal foul by S. Livingston (drawn by M. Morris),31,18
92,1,2:14.0,,N. Noel enters the game for J. Grant,31,18
93,1,2:05.0,,M. Morris makes 3-pt jump shot from 23 ft (assist by D. Schröder),31,21
94,1,1:48.0,S. Curry makes 3-pt jump shot from 26 ft,,34,21
95,1,1:32.0,,M. Morris misses 2-pt hook shot from 4 ft,34,21
96,1,1:29.0,,Offensive rebound by N. Noel,34,21
97,1,1:29.0,,N. Noel makes 2-pt layup at rim,34,23
98,1,1:21.0,Personal foul by M. Morris (drawn by D. Green),,34,23
99,1,1:21.0,,A. Nader enters the game for T. Ferguson,34,23
100,1,1:15.0,Personal foul by A. Nader (drawn by K. Looney),,34,23
101,1,1:15.0,K. Looney makes free throw 1 of 2,,35,23
102,1,1:15.0,K. Looney makes free throw 2 of 2,,36,23
103,1,1:02.0,,P. George misses 2-pt layup from 1 ft,36,23
104,1,0:58.0,Defensive rebound by K. Looney,,36,23
105,1,0:54.0,S. Curry misses 3-pt jump shot from 28 ft,,36,23
106,1,0:51.0,Offensive rebound by A. McKinnie,,36,23
107,1,0:47.0,Personal foul by N. Noel (drawn by S. Curry),,36,23
108,1,0:47.0,Offensive rebound by Team,,36,23
109,1,0:47.0,S. Curry misses free throw 1 of 2,,36,23
110,1,0:47.0,S. Curry makes free throw 2 of 2,,37,23
111,1,0:37.0,,M. Morris makes 2-pt layup from 1 ft (assist by D. Schröder),37,25
112,1,0:31.0,D. Green makes 3-pt jump shot from 25 ft,,40,25
113,1,0:16.0,,Personal foul by A. McKinnie (drawn by P. George),40,25
114,1,0:16.0,,P. George makes free throw 1 of 2,40,26
115,1,0:16.0,Q. Cook enters the game for S. Livingston,,40,26
116,1,0:16.0,J. Jerebko enters the game for K. Looney,,40,26
117,1,0:16.0,K. Thompson enters the game for A. McKinnie,,40,26
118,1,0:16.0,,D. Burton enters the game for M. Morris,40,26
119,1,0:16.0,,P. George makes free throw 2 of 2,40,27
120,1,0:05.0,S. Curry misses 2-pt layup from 1 ft,,40,27
121,1,0:04.0,,Defensive rebound by A. Nader,40,27
122,1,0:00.0,,A. Nader misses 2-pt layup from 2 ft,40,27
123,1,0:00.0,,Offensive rebound by Team,40,27
124,2,11:46.0,,P. George makes 2-pt jump shot from 13 ft,40,29
125,2,11:23.0,D. Cousins misses 2-pt layup from 3 ft,,40,29
126,2,11:22.0,,Defensive rebound by P. George,40,29
127,2,11:16.0,,P. George makes 2-pt jump shot from 20 ft,40,31
128,2,11:00.0,K. Thompson misses 2-pt jump shot from 22 ft,,40,31
129,2,11:00.0,,Defensive rebound by Team,40,31
130,2,10:44.0,,P. George misses 2-pt jump shot from 14 ft,40,31
131,2,10:40.0,Defensive rebound by J. Bell,,40,31
132,2,10:23.0,K. Thompson misses 3-pt jump shot from 22 ft,,40,31
133,2,10:20.0,,Defensive rebound by P. George,40,31
134,2,10:12.0,,D. Schröder makes 2-pt jump shot from 1 ft,40,33
135,2,9:48.0,K. Thompson misses 2-pt layup from 2 ft,,40,33
136,2,9:47.0,Offensive rebound by K. Thompson,,40,33
137,2,9:46.0,K. Thompson makes 2-pt layup from 2 ft,,42,33
138,2,9:29.0,,D. Schröder misses 3-pt jump shot from 27 ft,42,33
139,2,9:25.0,Defensive rebound by Q. Cook,,42,33
140,2,9:19.0,J. Bell makes 2-pt jump shot from 13 ft (assist by K. Thompson),,44,33
141,2,8:55.0,,M. Morris misses 2-pt jump shot from 14 ft,44,33
142,2,8:54.0,Defensive rebound by Team,,44,33
143,2,8:38.0,K. Thompson misses 2-pt jump shot from 16 ft,,44,33
144,2,8:34.0,,Defensive rebound by A. Nader,44,33
145,2,8:34.0,,R. Westbrook enters the game for P. George,44,33
146,2,8:29.0,,Turnover by S. Adams (bad pass; steal by K. Thompson),44,33
147,2,8:27.0,Personal foul by M. Morris (drawn by K. Thompson),,44,33
148,2,8:15.0,S. Livingston makes 2-pt dunk from 1 ft (assist by D. Cousins),,46,33
149,2,7:56.0,,Turnover by D. Schröder (bad pass; steal by D. Cousins),46,33
150,2,7:52.0,Q. Cook makes 3-pt jump shot from 24 ft (assist by K. Thompson),,49,33
151,2,7:36.0,,Turnover by D. Schröder (bad pass; steal by D. Cousins),49,33
152,2,7:34.0,Turnover by J. Bell (traveling),,49,33
153,2,7:34.0,,Oklahoma City full timeout,49,33
154,2,7:34.0,A. McKinnie enters the game for S. Livingston,,49,33
155,2,7:25.0,,Turnover by R. Westbrook (bad pass; steal by K. Thompson),49,33
156,2,7:22.0,Turnover by J. Bell (offensive foul),,49,33
157,2,7:22.0,Offensive foul by J. Bell (drawn by D. Schröder),,49,33
158,2,7:15.0,,D. Schröder makes 2-pt layup from 2 ft (assist by R. Westbrook),49,35
159,2,7:01.0,A. McKinnie misses 2-pt dunk from 2 ft (block by S. Adams),,49,35
160,2,6:58.0,,Defensive rebound by A. Nader,49,35
161,2,6:54.0,,Turnover by R. Westbrook (bad pass; steal by A. McKinnie),49,35
162,2,6:50.0,A. McKinnie misses 2-pt dunk from 1 ft (block by A. Nader),,49,35
163,2,6:47.0,,Defensive rebound by M. Morris,49,35
164,2,6:44.0,,Turnover by A. Nader (offensive foul),49,35
165,2,6:44.0,,Offensive foul by A. Nader (drawn by D. Cousins),49,35
166,2,6:29.0,Turnover by K. Thompson (bad pass; steal by M. Morris),,49,35
167,2,6:25.0,,D. Schröder makes 3-pt jump shot from 25 ft (assist by R. Westbrook),49,38
168,2,6:23.0,Golden State full timeout,,49,38
169,2,6:23.0,S. Curry enters the game for J. Bell,,49,38
170,2,6:23.0,D. Green enters the game for Q. Cook,,49,38
171,2,6:23.0,A. Iguodala enters the game for K. Thompson,,49,38
172,2,6:23.0,,P. George enters the game for A. Nader,49,38
173,2,5:59.0,D. Cousins makes 2-pt hook shot from 3 ft,,51,38
174,2,5:43.0,,P. George makes 3-pt jump shot from 24 ft (assist by R. Westbrook),51,41
175,2,5:24.0,Turnover by S. Curry (bad pass),,51,41
176,2,5:24.0,,J. Grant enters the game for M. Morris,51,41
177,2,5:16.0,,J. Grant misses 3-pt jump shot from 23 ft,51,41
178,2,5:13.0,Defensive rebound by D. Green,,51,41
179,2,5:08.0,D. Cousins misses 2-pt layup from 3 ft,,51,41
180,2,5:06.0,,Defensive rebound by J. Grant,51,41
181,2,4:59.0,,P. George misses 3-pt jump shot from 24 ft,51,41
182,2,4:55.0,,Offensive rebound by S. Adams,51,41
183,2,4:55.0,,S. Adams makes 2-pt dunk at rim,51,43
184,2,4:34.0,S. Curry misses 2-pt jump shot from 21 ft,,51,43
185,2,4:32.0,,Defensive rebound by R. Westbrook,51,43
186,2,4:24.0,,R. Westbrook misses 2-pt jump shot from 15 ft,51,43
187,2,4:21.0,Defensive rebound by A. McKinnie,,51,43
188,2,4:11.0,A. McKinnie makes 3-pt jump shot from 25 ft (assist by D. Green),,54,43
189,2,3:55.0,,P. George misses 2-pt jump shot from 10 ft,54,43
190,2,3:54.0,Defensive rebound by D. Cousins,,54,43
191,2,3:54.0,Personal foul by P. George (drawn by D. Cousins),,54,43
192,2,3:41.0,D. Cousins makes 2-pt layup from 2 ft (assist by D. Green),,56,43
193,2,3:36.0,,Personal foul by A. McKinnie (drawn by P. George),56,43
194,2,3:36.0,K. Thompson enters the game for A. McKinnie,,56,43
195,2,3:36.0,,T. Ferguson enters the game for D. Schröder,56,43
196,2,3:30.0,,R. Westbrook misses 2-pt jump shot from 8 ft (block by K. Thompson),56,43
197,2,3:29.0,Defensive rebound by K. Thompson,,56,43
198,2,3:29.0,Personal foul by R. Westbrook (drawn by K. Thompson),,56,43
199,2,3:29.0,,Technical foul by R. Westbrook,56,43
200,2,3:29.0,S. Curry makes technical free throw,,57,43
201,2,3:14.0,S. Curry misses 3-pt jump shot from 26 ft,,57,43
202,2,3:12.0,,Defensive rebound by P. George,57,43
203,2,3:08.0,,Personal foul by A. Iguodala (drawn by P. George),57,43
204,2,3:02.0,,J. Grant misses 3-pt jump shot from 23 ft,57,43
205,2,2:58.0,Defensive rebound by S. Curry,,57,43
206,2,2:50.0,D. Cousins misses 3-pt jump shot from 25 ft,,57,43
207,2,2:50.0,Offensive rebound by K. Thompson,,57,43
208,2,2:49.0,K. Thompson makes 2-pt layup from 1 ft,,59,43
209,2,2:37.0,Violation by Team (kicked ball),,59,43
210,2,2:30.0,,Personal foul by D. Cousins (drawn by P. George),59,43
211,2,2:30.0,K. Looney enters the game for D. Cousins,,59,43
212,2,2:18.0,,R. Westbrook misses 3-pt jump shot from 25 ft,59,43
213,2,2:17.0,,Offensive rebound by Team,59,43
214,2,2:17.0,Loose ball foul by K. Looney (drawn by S. Adams),,59,43
215,2,2:08.0,,T. Ferguson misses 3-pt jump shot from 23 ft,59,43
216,2,2:04.0,Defensive rebound by D. Green,,59,43
217,2,2:04.0,Turnover by D. Green (bad pass; steal by R. Westbrook),,59,43
218,2,1:58.0,,J. Grant misses 3-pt jump shot from 24 ft,59,43
219,2,1:55.0,,Offensive rebound by S. Adams,59,43
220,2,1:51.0,,T. Ferguson misses 2-pt jump shot from 20 ft,59,43
221,2,1:45.0,Defensive rebound by K. Thompson,,59,43
222,2,1:23.0,A. Iguodala misses 3-pt jump shot from 24 ft,,59,43
223,2,1:20.0,,Defensive rebound by R. Westbrook,59,43
224,2,1:04.0,,T. Ferguson makes 2-pt layup from 2 ft (assist by P. George),59,45
225,2,0:52.0,S. Curry makes 3-pt jump shot from 25 ft,,62,45
226,2,0:44.0,,P. George misses 3-pt jump shot from 24 ft,62,45
227,2,0:41.0,,Offensive rebound by T. Ferguson,62,45
228,2,0:34.0,,P. George misses 2-pt layup from 1 ft,62,45
229,2,0:33.0,Defensive rebound by D. Green,,62,45
230,2,0:29.0,S. Curry makes 2-pt layup from 2 ft (assist by K. Thompson),,64,45
231,2,0:14.0,,Def 3 sec tech foul by Team,64,45
232,2,0:14.0,,P. George makes technical free throw,64,46
233,2,0:01.0,,J. Grant misses 2-pt jump shot from 6 ft,64,46
234,2,0:01.0,,Offensive rebound by S. Adams,64,46
235,3,11:52.0,,Offensive foul by T. Ferguson (drawn by A. Iguodala),64,46
236,3,11:52.0,,Turnover by T. Ferguson (offensive foul),64,46
237,3,11:38.0,K. Thompson misses 3-pt jump shot from 25 ft,,64,46
238,3,11:36.0,,Defensive rebound by R. Westbrook,64,46
239,3,11:32.0,,Turnover by J. Grant (lost ball; steal by S. Curry),64,46
240,3,11:27.0,S. Curry misses 3-pt jump shot from 22 ft,,64,46
241,3,11:23.0,,Defensive rebound by S. Adams,64,46
242,3,11:20.0,,P. George makes 3-pt jump shot from 26 ft,64,49
243,3,10:52.0,Turnover by Team (shot clock),,64,49
244,3,10:34.0,,S. Adams misses 2-pt hook shot from 5 ft,64,49
245,3,10:32.0,Defensive rebound by D. Green,,64,49
246,3,10:11.0,D. Green misses 3-pt jump shot from 25 ft,,64,49
247,3,10:06.0,,Defensive rebound by P. George,64,49
248,3,9:59.0,,R. Westbrook misses 3-pt jump shot from 27 ft,64,49
249,3,9:55.0,Defensive rebound by D. Cousins,,64,49
250,3,9:40.0,S. Curry misses 2-pt jump shot from 19 ft,,64,49
251,3,9:38.0,,Defensive rebound by P. George,64,49
252,3,9:32.0,,P. George misses 2-pt jump shot from 7 ft,64,49
253,3,9:28.0,Defensive rebound by D. Green,,64,49
254,3,9:22.0,K. Thompson makes 2-pt dunk from 1 ft (assist by A. Iguodala),,66,49
255,3,9:13.0,,J. Grant makes 3-pt jump shot from 25 ft (assist by R. Westbrook),66,52
256,3,9:00.0,Shooting foul by R. Westbrook (drawn by S. Curry),,66,52
257,3,9:00.0,S. Curry makes free throw 1 of 3,,67,52
258,3,9:00.0,S. Curry makes free throw 2 of 3,,68,52
259,3,9:00.0,S. Curry makes free throw 3 of 3,,69,52
260,3,8:53.0,,P. George makes 3-pt jump shot from 23 ft (assist by R. Westbrook),69,55
261,3,8:40.0,K. Thompson makes 2-pt jump shot from 14 ft (assist by S. Curry),,71,55
262,3,8:31.0,,P. George misses 3-pt jump shot from 24 ft,71,55
263,3,8:28.0,,Offensive rebound by S. Adams,71,55
264,3,8:21.0,,R. Westbrook makes 2-pt layup from 1 ft (assist by J. Grant),71,57
265,3,8:02.0,K. Thompson misses 2-pt jump shot from 20 ft,,71,57
266,3,8:00.0,,Defensive rebound by J. Grant,71,57
267,3,7:55.0,,Turnover by R. Westbrook (out of bounds lost ball),71,57
268,3,7:33.0,D. Cousins misses 2-pt layup from 2 ft (block by S. Adams),,71,57
269,3,7:31.0,Offensive rebound by D. Cousins,,71,57
270,3,7:30.0,D. Cousins makes 2-pt layup from 1 ft,,73,57
271,3,7:18.0,,Turnover by P. George (bad pass; steal by A. Iguodala),73,57
272,3,7:10.0,Turnover by A. Iguodala (3 sec),,73,57
273,3,7:10.0,,Oklahoma City full timeout,73,57
274,3,7:01.0,,J. Grant makes 3-pt jump shot from 23 ft (assist by P. George),73,60
275,3,6:41.0,K. Thompson makes 2-pt jump shot from 13 ft,,75,60
276,3,6:31.0,,R. Westbrook misses 3-pt jump shot from 26 ft,75,60
277,3,6:28.0,Defensive rebound by D. Cousins,,75,60
278,3,6:17.0,Shooting foul by T. Ferguson (drawn by S. Curry),,75,60
279,3,6:17.0,S. Curry makes free throw 1 of 3,,76,60
280,3,6:17.0,S. Curry misses free throw 2 of 3,,76,60
281,3,6:17.0,Offensive rebound by Team,,76,60
282,3,6:17.0,,D. Schröder enters the game for P. George,76,60
283,3,6:17.0,S. Curry makes free throw 3 of 3,,77,60
284,3,6:10.0,,R. Westbrook misses 2-pt jump shot from 15 ft,77,60
285,3,6:07.0,Defensive rebound by S. Curry,,77,60
286,3,6:00.0,S. Curry makes 3-pt jump shot from 24 ft (assist by D. Green),,80,60
287,3,5:38.0,,R. Westbrook misses 2-pt jump shot from 18 ft,80,60
288,3,5:36.0,Defensive rebound by S. Curry,,80,60
289,3,5:29.0,Loose ball foul by S. Curry (drawn by S. Adams),,80,60
290,3,5:29.0,Turnover by S. Curry (turnover),,80,60
291,3,5:29.0,A. McKinnie enters the game for A. Iguodala,,80,60
292,3,5:29.0,,A. Nader enters the game for T. Ferguson,80,60
293,3,5:18.0,,R. Westbrook misses 3-pt jump shot from 27 ft,80,60
294,3,5:18.0,Defensive rebound by D. Cousins,,80,60
295,3,5:12.0,Shooting foul by R. Westbrook (drawn by A. McKinnie),,80,60
296,3,5:12.0,A. McKinnie makes free throw 1 of 2,,81,60
297,3,5:12.0,K. Looney enters the game for D. Cousins,,81,60
298,3,5:12.0,,N. Noel enters the game for S. Adams,81,60
299,3,5:12.0,A. McKinnie makes free throw 2 of 2,,82,60
300,3,5:04.0,,R. Westbrook misses 3-pt jump shot from 23 ft,82,60
301,3,5:02.0,,Offensive rebound by Team,82,60
302,3,5:00.0,Loose ball foul by A. McKinnie (drawn by N. Noel),,82,60
303,3,4:51.0,,R. Westbrook misses 2-pt jump shot from 6 ft,82,60
304,3,4:48.0,Defensive rebound by D. Green,,82,60
305,3,4:41.0,Turnover by D. Green (bad pass),,82,60
306,3,4:32.0,,D. Schröder misses 3-pt jump shot from 26 ft,82,60
307,3,4:29.0,Defensive rebound by S. Curry,,82,60
308,3,4:25.0,D. Green misses 2-pt layup from 3 ft,,82,60
309,3,4:24.0,,Defensive rebound by A. Nader,82,60
310,3,4:19.0,,D. Schröder misses 2-pt jump shot from 7 ft,82,60
311,3,4:19.0,Defensive rebound by Team,,82,60
312,3,4:19.0,Golden State full timeout,,82,60
313,3,4:19.0,S. Livingston enters the game for K. Thompson,,82,60
314,3,4:01.0,A. McKinnie misses 3-pt jump shot from 23 ft,,82,60
315,3,3:57.0,Offensive rebound by A. McKinnie,,82,60
316,3,3:49.0,S. Curry misses 2-pt dunk at rim (block by N. Noel),,82,60
317,3,3:47.0,,Defensive rebound by J. Grant,82,60
318,3,3:44.0,,Personal foul by D. Green (drawn by R. Westbrook),82,60
319,3,3:32.0,,N. Noel misses 2-pt layup from 2 ft,82,60
320,3,3:30.0,,Offensive rebound by N. Noel,82,60
321,3,3:27.0,,A. Nader makes 3-pt jump shot from 23 ft (assist by D. Schröder),82,63
322,3,3:14.0,S. Curry misses 3-pt jump shot from 25 ft,,82,63
323,3,3:12.0,,Defensive rebound by R. Westbrook,82,63
324,3,3:12.0,,P. George enters the game for R. Westbrook,82,63
325,3,2:58.0,,Shooting foul by A. McKinnie (drawn by P. George),82,63
326,3,2:58.0,,P. George misses free throw 1 of 2,82,63
327,3,2:58.0,,Offensive rebound by Team,82,63
328,3,2:58.0,,P. George misses free throw 2 of 2,82,63
329,3,2:56.0,Defensive rebound by A. McKinnie,,82,63
330,3,2:41.0,Turnover by S. Livingston (traveling),,82,63
331,3,2:41.0,,M. Morris enters the game for J. Grant,82,63
332,3,2:30.0,,Personal foul by A. McKinnie (drawn by P. George),82,63
333,3,2:30.0,,P. George makes free throw 1 of 2,82,64
334,3,2:30.0,,P. George misses free throw 2 of 2,82,64
335,3,2:28.0,Defensive rebound by A. McKinnie,,82,64
336,3,2:16.0,S. Curry misses 3-pt jump shot from 26 ft,,82,64
337,3,2:13.0,,Defensive rebound by P. George,82,64
338,3,2:02.0,,D. Schröder makes 3-pt jump shot from 26 ft (assist by N. Noel),82,67
339,3,1:44.0,K. Looney makes 2-pt dunk from 1 ft (assist by D. Green),,84,67
340,3,1:26.0,,D. Schröder makes 2-pt layup from 2 ft,84,69
341,3,1:07.0,S. Livingston misses 2-pt jump shot from 10 ft,,84,69
342,3,1:04.0,,Defensive rebound by A. Nader,84,69
343,3,0:55.0,,Turnover by N. Noel (lost ball; steal by D. Green),84,69
344,3,0:44.0,S. Curry makes 3-pt jump shot from 24 ft (assist by A. McKinnie),,87,69
345,3,0:29.0,,D. Schröder misses 3-pt jump shot from 25 ft,87,69
346,3,0:26.0,Defensive rebound by D. Green,,87,69
347,3,0:08.0,S. Curry misses 3-pt jump shot from 25 ft,,87,69
348,3,0:05.0,,Defensive rebound by P. George,87,69
349,3,0:01.0,,Shooting foul by D. Green (drawn by P. George),87,69
350,3,0:01.0,,P. George makes free throw 1 of 2,87,70
351,3,0:01.0,J. Bell enters the game for A. McKinnie,,87,70
352,3,0:01.0,,P. George makes free throw 2 of 2,87,71
353,4,11:47.0,Shooting foul by M. Morris (drawn by D. Cousins),,87,71
354,4,11:47.0,D. Cousins misses free throw 1 of 2,,87,71
355,4,11:47.0,Offensive rebound by Team,,87,71
356,4,11:47.0,D. Cousins makes free throw 2 of 2,,88,71
357,4,11:31.0,,M. Morris misses 2-pt jump shot from 2 ft,88,71
358,4,11:30.0,,Offensive rebound by D. Burton,88,71
359,4,11:28.0,,D. Burton misses 2-pt layup from 1 ft (block by D. Cousins),88,71
360,4,11:28.0,Defensive rebound by Q. Cook,,88,71
361,4,11:13.0,Turnover by Q. Cook (bad pass; steal by P. George),,88,71
362,4,11:05.0,,M. Morris makes 3-pt jump shot from 22 ft (assist by D. Burton),88,74
363,4,10:39.0,K. Thompson misses 2-pt jump shot from 17 ft,,88,74
364,4,10:36.0,,Defensive rebound by M. Morris,88,74
365,4,10:31.0,,D. Schröder misses 2-pt jump shot from 21 ft,88,74
366,4,10:28.0,Defensive rebound by D. Cousins,,88,74
367,4,10:12.0,S. Livingston makes 2-pt hook shot from 7 ft (assist by D. Cousins),,90,74
368,4,9:58.0,,D. Burton misses 2-pt layup at rim (block by D. Cousins),90,74
369,4,9:56.0,Defensive rebound by J. Bell,,90,74
370,4,9:47.0,K. Thompson misses 3-pt jump shot from 26 ft,,90,74
371,4,9:44.0,,Defensive rebound by M. Morris,90,74
372,4,9:40.0,,P. George misses 3-pt jump shot from 23 ft,90,74
373,4,9:35.0,Defensive rebound by J. Bell,,90,74
374,4,9:18.0,D. Cousins misses 2-pt hook shot from 7 ft,,90,74
375,4,9:16.0,Offensive rebound by J. Bell,,90,74
376,4,9:16.0,Turnover by Q. Cook (out of bounds lost ball),,90,74
377,4,9:16.0,,Oklahoma City full timeout,90,74
378,4,9:07.0,,P. George makes 2-pt layup from 1 ft,90,76
379,4,8:52.0,S. Livingston makes 2-pt layup from 2 ft (assist by D. Cousins),,92,76
380,4,8:37.0,,M. Morris misses 3-pt jump shot from 25 ft,92,76
381,4,8:33.0,Defensive rebound by K. Thompson,,92,76
382,4,8:21.0,Q. Cook makes 3-pt jump shot from 25 ft (assist by D. Cousins),,95,76
383,4,8:08.0,,Personal foul by D. Cousins (drawn by P. George),95,76
384,4,8:08.0,,S. Adams enters the game for D. Burton,95,76
385,4,8:08.0,,R. Westbrook enters the game for A. Nader,95,76
386,4,7:58.0,,P. George misses 2-pt jump shot from 14 ft,95,76
387,4,7:54.0,Defensive rebound by Q. Cook,,95,76
388,4,7:46.0,Q. Cook misses 3-pt jump shot from 23 ft,,95,76
389,4,7:43.0,,Defensive rebound by R. Westbrook,95,76
390,4,7:25.0,,D. Schröder misses 3-pt jump shot from 26 ft,95,76
391,4,7:22.0,,Offensive rebound by M. Morris,95,76
