,QUARTER,TIME_REMAINING,BOSTON_ACTION,MIAMI_ACTION,BOSTON_SCORE,MIAMI_SCORE
66,1,2:37.0,,H. Whiteside misses 2-pt layup from 4 ft,22,23
67,1,2:35.0,Defensive rebound by K. Irving,,22,23
68,1,2:29.0,Personal foul by H. Whiteside (drawn by J. Brown),,22,23
69,1,2:29.0,,B. Adebayo enters the game for H. Whiteside,22,23
70,1,2:29.0,,D. Waiters enters the game for J. Winslow,22,23
71,1,2:21.0,J. Brown misses 2-pt jump shot from 8 ft (block by J. Johnson),,22,23
72,1,2:20.0,,Defensive rebound by J. Johnson,22,23
73,1,2:08.0,,J. Johnson makes 2-pt layup from 2 ft (assist by D. Wade),22,25
74,1,1:52.0,T. Rozier misses 2-pt jump shot from 14 ft,,22,25
75,1,1:48.0,,Defensive rebound by D. Waiters,22,25
76,1,1:41.0,,D. Waiters misses 2-pt jump shot from 18 ft,22,25
77,1,1:39.0,Defensive rebound by G. Hayward,,22,25
78,1,1:31.0,G. Hayward makes 2-pt jump shot from 11 ft,,24,25
79,1,1:17.0,,D. Wade makes 3-pt jump shot from 23 ft (assist by J. Johnson),24,28
80,1,0:57.0,T. Rozier misses 3-pt jump shot from 25 ft,,24,28
81,1,0:56.0,,Defensive rebound by J. Richardson,24,28
82,1,0:37.0,,D. Wade misses 3-pt jump shot from 24 ft,24,28
83,1,0:34.0,Defensive rebound by T. Rozier,,24,28
84,1,0:29.0,J. Brown misses 3-pt jump shot from 25 ft,,24,28
85,1,0:27.0,,Defensive rebound by D. Waiters,24,28
86,1,0:03.0,,J. Johnson misses 2-pt jump shot from 18 ft,24,28
87,1,0:01.0,Defensive rebound by T. Rozier,,24,28
88,1,0:00.0,T. Rozier misses 3-pt jump shot from 36 ft,,24,28
89,1,0:00.0,Offensive rebound by Team,,24,28
90,2,11:40.0,,D. Jones misses 2-pt jump shot from 5 ft,24,28
91,2,11:40.0,Defensive rebound by Team,,24,28
92,2,11:40.0,,Loose ball foul by B. Adebayo (drawn by M. Morris),24,28
93,2,11:15.0,M. Morris misses 2-pt jump shot from 18 ft (block by B. Adebayo),,24,28
94,2,11:10.0,,Defensive rebound by K. Olynyk,24,28
95,2,10:58.0,,D. Waiters makes 3-pt jump shot from 25 ft,24,31
96,2,10:35.0,M. Morris makes 2-pt jump shot from 17 ft (assist by G. Hayward),,26,31
97,2,10:19.0,,K. Olynyk misses 3-pt jump shot from 23 ft,26,31
98,2,10:16.0,,Offensive rebound by D. Waiters,26,31
99,2,10:12.0,,D. Waiters misses 2-pt layup from 2 ft (block by J. Brown),26,31
100,2,10:12.0,,Offensive rebound by Team,26,31
101,2,10:06.0,,D. Waiters misses 3-pt jump shot from 25 ft,26,31
102,2,10:06.0,Defensive rebound by Team,,26,31
103,2,9:46.0,J. Brown misses 2-pt jump shot from 13 ft,,26,31
104,2,9:44.0,,Defensive rebound by K. Olynyk,26,31
105,2,9:32.0,,D. Wade makes 2-pt jump shot from 18 ft,26,33
106,2,9:16.0,G. Hayward misses 3-pt jump shot from 24 ft,,26,33
107,2,9:14.0,Offensive rebound by D. Theis,,26,33
108,2,9:13.0,D. Theis makes 2-pt layup from 1 ft,,28,33
109,2,8:56.0,,Turnover by D. Wade (bad pass; steal by D. Theis),28,33
110,2,8:51.0,M. Morris misses 3-pt jump shot from 26 ft,,28,33
111,2,8:46.0,Offensive rebound by T. Rozier,,28,33
112,2,8:46.0,T. Rozier misses 2-pt layup at rim,,28,33
113,2,8:45.0,Offensive rebound by M. Morris,,28,33
114,2,8:44.0,M. Morris makes 2-pt layup from 1 ft,,30,33
115,2,8:20.0,,D. Wade misses 2-pt jump shot from 18 ft,30,33
116,2,8:16.0,Defensive rebound by T. Rozier,,30,33
117,2,8:11.0,G. Hayward misses 2-pt jump shot from 5 ft,,30,33
118,2,8:09.0,Offensive rebound by J. Brown,,30,33
119,2,8:08.0,J. Brown misses 2-pt jump shot from 3 ft (block by D. Jones),,30,33
120,2,8:08.0,,Defensive rebound by D. Jones,30,33
121,2,8:02.0,,D. Jones makes 2-pt layup from 1 ft (assist by D. Waiters),30,35
122,2,7:44.0,G. Hayward misses 2-pt jump shot from 10 ft,,30,35
123,2,7:42.0,Offensive rebound by D. Theis,,30,35
124,2,7:40.0,D. Theis misses 2-pt layup at rim,,30,35
125,2,7:39.0,Offensive rebound by D. Theis,,30,35
126,2,7:39.0,D. Theis misses 2-pt layup at rim,,30,35
127,2,7:39.0,,Defensive rebound by D. Jones,30,35
128,2,7:26.0,,Turnover by D. Wade (bad pass; steal by T. Rozier),30,35
129,2,7:21.0,T. Rozier makes 2-pt layup from 2 ft,,32,35
130,2,7:12.0,,Miami full timeout,32,35
131,2,7:12.0,M. Smart enters the game for J. Brown,,32,35
132,2,7:12.0,J. Tatum enters the game for G. Hayward,,32,35
133,2,7:12.0,,J. Winslow enters the game for D. Wade,32,35
134,2,6:56.0,,D. Waiters misses 2-pt layup from 2 ft,32,35
135,2,6:52.0,Defensive rebound by J. Tatum,,32,35
136,2,6:48.0,D. Theis misses 2-pt layup from 2 ft,,32,35
137,2,6:46.0,,Defensive rebound by D. Jones,32,35
138,2,6:44.0,,Shooting foul by M. Smart (drawn by J. Winslow),32,35
139,2,6:44.0,,J. Winslow misses free throw 1 of 2,32,35
140,2,6:44.0,,Offensive rebound by Team,32,35
141,2,6:44.0,,T. Johnson enters the game for K. Olynyk,32,35
142,2,6:44.0,,J. Winslow makes free throw 2 of 2,32,36
143,2,6:35.0,Personal foul by D. Jones (drawn by M. Morris),,32,36
144,2,6:35.0,A. Horford enters the game for M. Morris,,32,36
145,2,6:35.0,K. Irving enters the game for D. Theis,,32,36
146,2,6:22.0,K. Irving misses 2-pt layup from 2 ft,,32,36
147,2,6:21.0,Offensive rebound by Team,,32,36
148,2,6:20.0,Turnover by Team (shot clock),,32,36
149,2,6:03.0,,T. Johnson misses 2-pt jump shot from 14 ft,32,36
150,2,6:03.0,,Offensive rebound by Team,32,36
151,2,5:56.0,,D. Jones makes 2-pt layup from 1 ft (assist by J. Winslow),32,38
152,2,5:41.0,J. Tatum makes 3-pt jump shot from 24 ft (assist by M. Smart),,35,38
153,2,5:21.0,,D. Waiters misses 3-pt jump shot from 25 ft,35,38
154,2,5:21.0,,Offensive rebound by J. Winslow,35,38
155,2,5:11.0,,J. Winslow makes 2-pt jump shot from 6 ft,35,40
156,2,4:59.0,K. Irving makes 2-pt jump shot from 16 ft (assist by A. Horford),,37,40
157,2,4:38.0,,B. Adebayo makes 2-pt jump shot from 12 ft (assist by J. Winslow),37,42
158,2,4:27.0,Turnover by M. Smart (lost ball; steal by D. Waiters),,37,42
159,2,4:20.0,,D. Waiters makes 2-pt layup from 1 ft (assist by J. Winslow),37,44
160,2,4:18.0,Boston full timeout,,37,44
161,2,4:18.0,G. Hayward enters the game for T. Rozier,,37,44
162,2,4:18.0,,J. Richardson enters the game for B. Adebayo,37,44
163,2,4:18.0,,H. Whiteside enters the game for D. Waiters,37,44
164,2,4:02.0,Personal foul by J. Winslow (drawn by J. Tatum),,37,44
165,2,3:55.0,J. Tatum misses 3-pt jump shot from 23 ft,,37,44
166,2,3:51.0,,Defensive rebound by H. Whiteside,37,44
167,2,3:41.0,,T. Johnson misses 3-pt jump shot from 25 ft,37,44
168,2,3:40.0,Defensive rebound by Team,,37,44
169,2,3:28.0,K. Irving makes 2-pt jump shot from 18 ft,,39,44
170,2,3:07.0,,J. Richardson makes 2-pt layup from 6 ft (assist by J. Winslow),39,46
171,2,2:58.0,K. Irving makes 2-pt jump shot from 12 ft,,41,46
172,2,2:47.0,,J. Winslow makes 3-pt jump shot from 25 ft (assist by J. Richardson),41,49
173,2,2:36.0,A. Horford misses 3-pt jump shot from 26 ft,,41,49
174,2,2:34.0,,Defensive rebound by T. Johnson,41,49
175,2,2:19.0,,H. Whiteside makes 2-pt jump shot from 4 ft (assist by J. Winslow),41,51
176,2,2:02.0,G. Hayward makes 2-pt jump shot from 12 ft,,43,51
177,2,1:47.0,,J. Richardson makes 3-pt jump shot from 25 ft (assist by H. Whiteside),43,54
178,2,1:32.0,Turnover by K. Irving (lost ball; steal by D. Jones),,43,54
179,2,1:27.0,,D. Jones makes 2-pt dunk at rim,43,56
180,2,1:11.0,K. Irving misses 2-pt jump shot from 21 ft,,43,56
181,2,1:09.0,,Defensive rebound by J. Winslow,43,56
182,2,0:52.0,,J. Richardson misses 3-pt jump shot from 25 ft,43,56
183,2,0:52.0,Defensive rebound by Team,,43,56
184,2,0:52.0,M. Morris enters the game for M. Smart,,43,56
185,2,0:52.0,,D. Wade enters the game for T. Johnson,43,56
186,2,0:37.0,G. Hayward misses 3-pt jump shot from 25 ft,,43,56
187,2,0:35.0,,Defensive rebound by D. Jones,43,56
188,2,0:20.0,,J. Winslow makes 2-pt jump shot from 17 ft,43,58
189,2,0:03.0,Offensive foul by K. Irving (drawn by J. Winslow),,43,58
190,2,0:03.0,Turnover by K. Irving (offensive foul),,43,58
191,2,0:00.0,,D. Jones makes 3-pt jump shot from 41 ft (assist by J. Winslow),43,61
192,3,11:40.0,,J. Johnson misses 3-pt jump shot from 27 ft,43,61
193,3,11:40.0,Defensive rebound by Team,,43,61
194,3,11:27.0,A. Horford misses 3-pt jump shot from 26 ft,,43,61
195,3,11:23.0,,Defensive rebound by J. Winslow,43,61
196,3,11:16.0,,J. Johnson makes 2-pt layup from 2 ft (assist by J. Winslow),43,63
197,3,10:59.0,M. Morris makes 2-pt jump shot from 6 ft (assist by K. Irving),,45,63
198,3,10:49.0,,Personal foul by M. Smart (drawn by J. Winslow),45,63
199,3,10:36.0,,J. Johnson makes 2-pt jump shot from 11 ft (assist by J. Winslow),45,65
200,3,10:31.0,Shooting foul by H. Whiteside (drawn by M. Smart),,45,65
201,3,10:31.0,M. Smart misses free throw 1 of 2,,45,65
202,3,10:31.0,Offensive rebound by Team,,45,65
203,3,10:31.0,M. Smart makes free throw 2 of 2,,46,65
204,3,10:11.0,,J. Winslow makes 3-pt jump shot from 26 ft (assist by J. Richardson),46,68
205,3,9:58.0,J. Tatum misses 2-pt jump shot from 17 ft,,46,68
206,3,9:54.0,,Defensive rebound by H. Whiteside,46,68
207,3,9:45.0,,J. Richardson misses 3-pt jump shot from 25 ft,46,68
208,3,9:44.0,,Offensive rebound by H. Whiteside,46,68
209,3,9:33.0,,J. Richardson makes 2-pt layup from 2 ft,46,70
210,3,9:20.0,A. Horford misses 2-pt jump shot from 17 ft,,46,70
211,3,9:17.0,,Defensive rebound by J. Johnson,46,70
212,3,9:10.0,,Shooting foul by A. Horford (drawn by H. Whiteside),46,70
213,3,9:10.0,,H. Whiteside misses free throw 1 of 2,46,70
214,3,9:10.0,,Offensive rebound by Team,46,70
215,3,9:10.0,,H. Whiteside makes free throw 2 of 2,46,71
216,3,8:56.0,Turnover by M. Smart (traveling),,46,71
217,3,8:39.0,,H. Whiteside misses 2-pt hook shot from 9 ft,46,71
218,3,8:35.0,Defensive rebound by M. Morris,,46,71
219,3,8:26.0,J. Tatum misses 2-pt jump shot from 3 ft,,46,71
220,3,8:24.0,,Defensive rebound by J. Winslow,46,71
221,3,8:18.0,,R. McGruder misses 2-pt layup from 2 ft (block by J. Tatum),46,71
222,3,8:15.0,,Offensive rebound by R. McGruder,46,71
223,3,8:14.0,,Shooting foul by M. Smart (drawn by J. Johnson),46,71
224,3,8:14.0,,J. Johnson misses free throw 1 of 2,46,71
225,3,8:14.0,,Offensive rebound by Team,46,71
226,3,8:14.0,R. Williams enters the game for A. Horford,,46,71
227,3,8:14.0,,J. Johnson makes free throw 2 of 2,46,72
228,3,7:50.0,K. Irving misses 3-pt jump shot from 25 ft,,46,72
229,3,7:49.0,,Defensive rebound by J. Johnson,46,72
230,3,7:46.0,,Offensive foul by J. Johnson (drawn by M. Smart),46,72
231,3,7:46.0,,Turnover by J. Johnson (offensive foul),46,72
232,3,7:46.0,Boston full timeout,,46,72
233,3,7:28.0,Turnover by K. Irving (bad pass; steal by H. Whiteside),,46,72
234,3,7:10.0,,Turnover by R. McGruder (bad pass; steal by M. Morris),46,72
235,3,7:07.0,Shooting foul by J. Johnson (drawn by J. Tatum),,46,72
236,3,7:07.0,J. Tatum makes free throw 1 of 2,,47,72
237,3,7:07.0,J. Tatum makes free throw 2 of 2,,48,72
238,3,6:53.0,,J. Richardson misses 2-pt layup from 2 ft (block by R. Williams),48,72
239,3,6:52.0,Defensive rebound by K. Irving,,48,72
240,3,6:47.0,K. Irving makes 2-pt layup from 2 ft (assist by R. Williams),,50,72
241,3,6:34.0,,J. Johnson misses 2-pt jump shot from 9 ft,50,72
242,3,6:34.0,,Offensive rebound by Team,50,72
243,3,6:26.0,,H. Whiteside misses 2-pt layup from 2 ft (block by K. Irving),50,72
244,3,6:25.0,,Offensive rebound by J. Johnson,50,72
245,3,6:25.0,,J. Johnson misses 2-pt layup from 2 ft,50,72
246,3,6:24.0,Defensive rebound by R. Williams,,50,72
247,3,6:19.0,Shooting foul by R. McGruder (drawn by J. Tatum),,50,72
248,3,6:19.0,J. Tatum makes free throw 1 of 2,,51,72
249,3,6:19.0,J. Tatum makes free throw 2 of 2,,52,72
250,3,6:15.0,,Miami full timeout,52,72
251,3,6:02.0,,J. Winslow misses 3-pt jump shot from 25 ft,52,72
252,3,5:57.0,Defensive rebound by R. Williams,,52,72
253,3,5:50.0,M. Smart makes 2-pt jump shot from 5 ft,,54,72
254,3,5:25.0,,J. Winslow misses 2-pt jump shot from 10 ft,54,72
255,3,5:23.0,Defensive rebound by R. Williams,,54,72
256,3,5:17.0,M. Morris misses 2-pt jump shot from 10 ft,,54,72
257,3,5:17.0,Offensive rebound by Team,,54,72
258,3,5:17.0,,Loose ball foul by J. Winslow (drawn by J. Tatum),54,72
259,3,5:17.0,,D. Wade enters the game for R. McGruder,54,72
260,3,5:10.0,M. Morris makes 3-pt jump shot from 25 ft (assist by K. Irving),,57,72
261,3,4:53.0,,Turnover by J. Winslow (bad pass; steal by R. Williams),57,72
262,3,4:47.0,M. Morris misses 3-pt jump shot from 26 ft,,57,72
263,3,4:43.0,,Defensive rebound by H. Whiteside,57,72
264,3,4:36.0,,H. Whiteside misses 2-pt layup from 6 ft (block by M. Morris),57,72
265,3,4:35.0,Defensive rebound by K. Irving,,57,72
266,3,4:30.0,Shooting foul by J. Johnson (drawn by J. Tatum),,57,72
267,3,4:30.0,J. Tatum makes free throw 1 of 2,,58,72
268,3,4:30.0,,B. Adebayo enters the game for J. Johnson,58,72
269,3,4:30.0,,D. Jones enters the game for H. Whiteside,58,72
270,3,4:30.0,J. Tatum makes free throw 2 of 2,,59,72
271,3,4:14.0,,J. Richardson misses 3-pt jump shot from 25 ft,59,72
272,3,4:11.0,Defensive rebound by M. Smart,,59,72
273,3,4:03.0,M. Smart makes 3-pt jump shot from 25 ft (assist by M. Morris),,62,72
274,3,3:56.0,,Miami full timeout,62,72
275,3,3:47.0,,D. Wade makes 3-pt jump shot from 25 ft (assist by J. Winslow),62,75
276,3,3:32.0,K. Irving makes 3-pt jump shot from 25 ft,,65,75
277,3,3:10.0,,B. Adebayo misses 2-pt dunk from 2 ft (block by M. Smart),65,75
278,3,3:06.0,Defensive rebound by K. Irving,,65,75
279,3,3:05.0,K. Irving misses 2-pt layup from 1 ft,,65,75
280,3,3:05.0,,Defensive rebound by B. Adebayo,65,75
281,3,2:47.0,,J. Winslow misses 2-pt jump shot from 11 ft,65,75
282,3,2:44.0,Defensive rebound by J. Tatum,,65,75
283,3,2:38.0,J. Tatum misses 2-pt layup from 1 ft,,65,75
284,3,2:37.0,Offensive rebound by M. Morris,,65,75
285,3,2:35.0,M. Morris makes 2-pt layup from 2 ft,,67,75
286,3,2:12.0,,D. Wade misses 2-pt jump shot from 10 ft,67,75
287,3,2:10.0,Defensive rebound by J. Tatum,,67,75
288,3,2:02.0,K. Irving misses 3-pt jump shot from 25 ft,,67,75
289,3,2:00.0,,Defensive rebound by B. Adebayo,67,75
290,3,1:45.0,,J. Richardson makes 3-pt jump shot from 25 ft (assist by B. Adebayo),67,78
291,3,1:24.0,M. Smart makes 3-pt jump shot from 26 ft (assist by K. Irving),,70,78
292,3,1:00.0,,D. Wade makes 3-pt jump shot from 26 ft (assist by J. Richardson),70,81
293,3,0:54.0,M. Smart misses 3-pt jump shot from 25 ft,,70,81
294,3,0:52.0,,Defensive rebound by J. Richardson,70,81
295,3,0:46.0,,D. Wade misses 3-pt jump shot from 23 ft,70,81
296,3,0:44.0,Defensive rebound by M. Morris,,70,81
297,3,0:37.0,Boston full timeout,,70,81
298,3,0:37.0,J. Brown enters the game for M. Morris,,70,81
299,3,0:37.0,G. Hayward enters the game for M. Smart,,70,81
300,3,0:37.0,A. Horford enters the game for J. Tatum,,70,81
301,3,0:37.0,T. Rozier enters the game for R. Williams,,70,81
302,3,0:37.0,,D. Waiters enters the game for J. Winslow,70,81
303,3,0:30.0,K. Irving misses 2-pt jump shot from 21 ft,,70,81
304,3,0:28.0,,Defensive rebound by B. Adebayo,70,81
305,3,0:15.0,,D. Wade makes 2-pt jump shot from 7 ft,70,83
306,3,0:01.0,Personal foul by J. Richardson (drawn by T. Rozier),,70,83
307,3,0:01.0,T. Rozier makes free throw 1 of 2,,71,83
308,3,0:01.0,S. Ojeleye enters the game for K. Irving,,71,83
309,3,0:01.0,T. Rozier makes free throw 2 of 2,,72,83
310,3,0:00.0,,D. Jones misses 3-pt jump shot from 50 ft,72,83
311,3,0:00.0,,Offensive rebound by Team,72,83
312,4,11:39.0,A. Horford makes 2-pt hook shot from 3 ft (assist by G. Hayward),,74,83
313,4,11:16.0,,D. Wade makes 2-pt hook shot from 8 ft,74,85
314,4,11:07.0,T. Rozier misses 2-pt jump shot from 17 ft,,74,85
315,4,11:06.0,Offensive rebound by A. Horford,,74,85
316,4,11:05.0,A. Horford misses 2-pt layup from 4 ft,,74,85
317,4,11:03.0,Offensive rebound by Team,,74,85
318,4,10:58.0,Turnover by T. Rozier (bad pass; steal by D. Wade),,74,85
319,4,10:53.0,,D. Wade makes 2-pt jump shot from 2 ft,74,87
320,4,10:37.0,J. Brown makes 2-pt layup from 1 ft (assist by G. Hayward),,76,87
321,4,10:37.0,Shooting foul by D. Waiters (drawn by J. Brown),,76,87
322,4,10:37.0,J. Brown misses free throw 1 of 1,,76,87
323,4,10:34.0,,Defensive rebound by B. Adebayo,76,87
324,4,10:18.0,,D. Waiters misses 2-pt layup from 2 ft,76,87
325,4,10:16.0,Defensive rebound by A. Horford,,76,87
326,4,10:14.0,Turnover by A. Horford (bad pass; steal by D. Jones),,76,87
327,4,10:09.0,,T. Johnson makes 3-pt jump shot from 25 ft (assist by B. Adebayo),76,90
328,4,9:59.0,T. Rozier misses 2-pt jump shot from 7 ft,,76,90
329,4,9:57.0,,Defensive rebound by B. Adebayo,76,90
330,4,9:41.0,,D. Waiters misses 3-pt jump shot from 26 ft,76,90
331,4,9:38.0,Defensive rebound by T. Rozier,,76,90
332,4,9:29.0,Turnover by A. Horford (bad pass; steal by B. Adebayo),,76,90
333,4,9:27.0,,Shooting foul by A. Horford (drawn by B. Adebayo),76,90
334,4,9:27.0,,B. Adebayo makes free throw 1 of 2,76,91
335,4,9:27.0,,B. Adebayo makes free throw 2 of 2,76,92
336,4,9:13.0,T. Rozier misses 3-pt jump shot from 24 ft,,76,92
337,4,9:09.0,,Defensive rebound by D. Waiters,76,92
338,4,9:02.0,,T. Johnson makes 3-pt jump shot from 25 ft (assist by D. Waiters),76,95
339,4,9:02.0,Boston full timeout,,76,95
340,4,9:02.0,M. Smart enters the game for S. Ojeleye,,76,95
341,4,8:38.0,M. Smart makes 3-pt jump shot from 26 ft (assist by J. Brown),,79,95
342,4,8:15.0,,T. Johnson misses 2-pt layup from 1 ft,79,95
343,4,8:15.0,Defensive rebound by Team,,79,95
344,4,8:15.0,,Loose ball foul by D. Wade (drawn by T. Rozier),79,95
345,4,7:59.0,A. Horford misses 2-pt hook shot from 4 ft (block by B. Adebayo),,79,95
346,4,7:54.0,,Defensive rebound by D. Jones,79,95
347,4,7:39.0,,D. Jones makes 3-pt jump shot from 23 ft (assist by D. Waiters),79,98
348,4,7:25.0,A. Horford misses 3-pt jump shot from 25 ft,,79,98
349,4,7:23.0,,Defensive rebound by T. Johnson,79,98
350,4,7:07.0,,D. Waiters misses 3-pt jump shot from 23 ft,79,98
351,4,7:05.0,Defensive rebound by J. Brown,,79,98
352,4,7:02.0,M. Smart misses 3-pt jump shot from 25 ft,,79,98
353,4,6:57.0,Offensive rebound by T. Rozier,,79,98
354,4,6:53.0,M. Smart makes 3-pt jump shot from 23 ft (assist by G. Hayward),,82,98
355,4,6:42.0,,Miami full timeout,82,98
356,4,6:42.0,K. Irving enters the game for J. Brown,,82,98
357,4,6:42.0,M. Morris enters the game for G. Hayward,,82,98
358,4,6:42.0,J. Tatum enters the game for A. Horford,,82,98
359,4,6:42.0,R. Williams enters the game for T. Rozier,,82,98
360,4,6:42.0,,J. Richardson enters the game for D. Wade,82,98
361,4,6:24.0,,D. Waiters makes 3-pt jump shot from 24 ft (assist by B. Adebayo),82,101
362,4,6:01.0,M. Morris misses 2-pt jump shot from 10 ft,,82,101
363,4,5:59.0,,Defensive rebound by D. Jones,82,101
364,4,5:59.0,,Turnover by D. Jones (bad pass),82,101
365,4,5:48.0,R. Williams makes 2-pt dunk from 2 ft (assist by J. Tatum),,84,101
366,4,5:23.0,,B. Adebayo makes 2-pt layup from 2 ft (assist by T. Johnson),84,103
367,4,5:09.0,K. Irving misses 2-pt jump shot from 11 ft,,84,103
368,4,5:07.0,,Defensive rebound by T. Johnson,84,103
369,4,4:56.0,,Personal foul by R. Williams (drawn by B. Adebayo),84,103
370,4,4:50.0,,T. Johnson makes 2-pt layup from 2 ft (assist by B. Adebayo),84,105
371,4,4:50.0,Violation by Team (def goaltending),,84,105
372,4,4:42.0,Shooting foul by D. Waiters (drawn by M. Smart),,84,105
373,4,4:42.0,M. Smart makes free throw 1 of 3,,85,105
374,4,4:42.0,M. Smart makes free throw 2 of 3,,86,105
375,4,4:42.0,M. Smart makes free throw 3 of 3,,87,105
376,4,4:20.0,,J. Richardson misses 3-pt jump shot from 27 ft,87,105
377,4,4:17.0,Defensive rebound by R. Williams,,87,105
378,4,4:11.0,J. Tatum makes 2-pt layup from 2 ft (assist by M. Smart),,89,105
379,4,4:01.0,,Personal foul by J. Tatum (drawn by T. Johnson),89,105
380,4,3:56.0,,T. Johnson misses 3-pt jump shot from 29 ft,89,105
381,4,3:52.0,Defensive rebound by Team,,89,105
382,4,3:46.0,Personal foul by T. Johnson (drawn by K. Irving),,89,105
383,4,3:46.0,,J. Winslow enters the game for D. Waiters,89,105
384,4,3:35.0,J. Tatum makes 2-pt jump shot from 11 ft,,91,105
