,QUARTER,TIME_REMAINING,UTAH_ACTION,TORONTO_ACTION,UTAH_SCORE,TORONTO_SCORE
187,2,2:59.0,,C. Miles enters the game for D. Green,46,46
188,2,2:59.0,,N. Powell enters the game for P. Siakam,46,46
189,2,2:42.0,,N. Powell misses 2-pt jump shot from 18 ft,46,46
190,2,2:39.0,Defensive rebound by R. Rubio,,46,46
191,2,2:32.0,D. Mitchell misses 2-pt jump shot from 10 ft,,46,46
192,2,2:30.0,,Defensive rebound by K. Leonard,46,46
193,2,2:23.0,,K. Leonard makes 2-pt layup from 2 ft,46,48
194,2,2:05.0,D. Mitchell makes 2-pt jump shot from 14 ft,,48,48
195,2,2:05.0,Shooting foul by N. Powell (drawn by D. Mitchell),,48,48
196,2,2:05.0,D. Mitchell makes free throw 1 of 1,,49,48
197,2,1:41.0,,Turnover by Team (shot clock),49,48
198,2,1:28.0,R. Rubio misses 2-pt layup from 3 ft,,49,48
199,2,1:26.0,,Defensive rebound by C. Miles,49,48
200,2,1:19.0,,K. Leonard makes 2-pt layup at rim (assist by C. Miles),49,50
201,2,1:19.0,,Shooting foul by J. Crowder (drawn by K. Leonard),49,50
202,2,1:19.0,D. Favors enters the game for R. Gobert,,49,50
203,2,1:19.0,,K. Leonard makes free throw 1 of 1,49,51
204,2,1:03.0,D. Mitchell misses 2-pt layup from 1 ft,,49,51
205,2,1:01.0,,Defensive rebound by C. Miles,49,51
206,2,0:54.0,,N. Powell misses 3-pt jump shot from 23 ft,49,51
207,2,0:52.0,Defensive rebound by J. Crowder,,49,51
208,2,0:44.0,D. Favors makes 2-pt layup from 1 ft (assist by R. Rubio),,51,51
209,2,0:33.0,,F. VanVleet misses 3-pt jump shot from 27 ft,51,51
210,2,0:29.0,Defensive rebound by D. Favors,,51,51
211,2,0:11.0,D. Mitchell makes 2-pt jump shot from 14 ft,,53,51
212,2,0:01.0,,K. Leonard misses 3-pt jump shot from 26 ft,53,51
213,2,0:01.0,,Offensive rebound by Team,53,51
214,3,11:36.0,Turnover by R. Rubio (bad pass; steal by S. Ibaka),,53,51
215,3,11:32.0,,F. VanVleet makes 3-pt jump shot from 25 ft (assist by S. Ibaka),53,54
216,3,11:11.0,D. Favors misses 3-pt jump shot from 23 ft,,53,54
217,3,11:09.0,,Defensive rebound by S. Ibaka,53,54
218,3,10:55.0,,S. Ibaka misses 2-pt hook shot from 1 ft,53,54
219,3,10:54.0,Defensive rebound by D. Favors,,53,54
220,3,10:46.0,J. Ingles misses 3-pt jump shot from 25 ft,,53,54
221,3,10:43.0,,Defensive rebound by S. Ibaka,53,54
222,3,10:29.0,,P. Siakam makes 3-pt jump shot from 26 ft (assist by S. Ibaka),53,57
223,3,10:05.0,D. Mitchell misses 3-pt jump shot from 25 ft,,53,57
224,3,10:02.0,,Defensive rebound by K. Leonard,53,57
225,3,9:56.0,,P. Siakam makes 3-pt jump shot from 23 ft (assist by F. VanVleet),53,60
226,3,9:55.0,Utah full timeout,,53,60
227,3,9:40.0,D. Favors makes 2-pt layup from 1 ft (assist by R. Gobert),,55,60
228,3,9:26.0,,Personal foul by J. Ingles (drawn by K. Leonard),55,60
229,3,9:20.0,,Shooting foul by R. Gobert (drawn by K. Leonard),55,60
230,3,9:20.0,,K. Leonard misses free throw 1 of 2,55,60
231,3,9:20.0,,Offensive rebound by Team,55,60
232,3,9:20.0,,K. Leonard misses free throw 2 of 2,55,60
233,3,9:18.0,Defensive rebound by R. Gobert,,55,60
234,3,9:02.0,R. Rubio misses 3-pt jump shot from 25 ft,,55,60
235,3,9:00.0,,Defensive rebound by S. Ibaka,55,60
236,3,8:49.0,,K. Leonard makes 2-pt jump shot from 11 ft,55,62
237,3,8:32.0,D. Mitchell misses 2-pt jump shot from 2 ft (block by D. Green),,55,62
238,3,8:29.0,,Defensive rebound by F. VanVleet,55,62
239,3,8:29.0,,Shooting foul by R. Rubio (drawn by K. Leonard),55,62
240,3,8:29.0,,K. Leonard makes free throw 1 of 2,55,63
241,3,8:29.0,,K. Leonard makes free throw 2 of 2,55,64
242,3,8:16.0,R. Rubio makes 2-pt layup from 2 ft,,57,64
243,3,8:07.0,,P. Siakam makes 3-pt jump shot from 23 ft (assist by F. VanVleet),57,67
244,3,7:58.0,R. Rubio misses 3-pt jump shot from 25 ft,,57,67
245,3,7:56.0,Offensive rebound by D. Favors,,57,67
246,3,7:56.0,Shooting foul by F. VanVleet (drawn by D. Favors),,57,67
247,3,7:56.0,D. Favors makes free throw 1 of 2,,58,67
248,3,7:56.0,D. Favors makes free throw 2 of 2,,59,67
249,3,7:42.0,,K. Leonard makes 2-pt hook shot from 3 ft,59,69
250,3,7:27.0,R. Rubio makes 2-pt jump shot from 18 ft,,61,69
251,3,7:17.0,,Personal foul by J. Ingles (drawn by K. Leonard),61,69
252,3,7:10.0,,S. Ibaka makes 2-pt jump shot from 17 ft (assist by F. VanVleet),61,71
253,3,6:49.0,R. Rubio misses 2-pt jump shot from 8 ft,,61,71
254,3,6:47.0,,Defensive rebound by P. Siakam,61,71
255,3,6:44.0,,Shooting foul by D. Favors (drawn by P. Siakam),61,71
256,3,6:44.0,,P. Siakam makes free throw 1 of 2,61,72
257,3,6:44.0,J. Crowder enters the game for D. Favors,,61,72
258,3,6:44.0,R. O'Neale enters the game for J. Ingles,,61,72
259,3,6:44.0,,P. Siakam makes free throw 2 of 2,61,73
260,3,6:32.0,D. Mitchell makes 3-pt jump shot from 26 ft (assist by R. Rubio),,64,73
261,3,6:15.0,,P. Siakam misses 2-pt layup from 2 ft,64,73
262,3,6:13.0,Defensive rebound by J. Crowder,,64,73
263,3,6:08.0,R. Rubio makes 2-pt layup at rim (assist by R. O'Neale),,66,73
264,3,5:53.0,,K. Leonard makes 2-pt layup from 1 ft,66,75
265,3,5:53.0,,Shooting foul by R. Gobert (drawn by K. Leonard),66,75
266,3,5:53.0,,K. Leonard makes free throw 1 of 1,66,76
267,3,5:33.0,J. Crowder makes 3-pt jump shot from 26 ft (assist by R. Rubio),,69,76
268,3,5:23.0,,K. Leonard makes 2-pt layup from 1 ft,69,78
269,3,5:13.0,R. Rubio misses 2-pt jump shot from 19 ft,,69,78
270,3,5:11.0,,Defensive rebound by D. Green,69,78
271,3,5:01.0,,Turnover by K. Leonard (bad pass; steal by R. Gobert),69,78
272,3,4:55.0,J. Crowder misses 2-pt layup from 1 ft,,69,78
273,3,4:50.0,Offensive rebound by D. Mitchell,,69,78
274,3,4:50.0,D. Mitchell misses 2-pt layup at rim,,69,78
275,3,4:49.0,Offensive rebound by R. Gobert,,69,78
276,3,4:49.0,R. Gobert makes 2-pt dunk at rim,,71,78
277,3,4:45.0,,Toronto full timeout,71,78
278,3,4:45.0,,N. Powell enters the game for D. Green,71,78
279,3,4:33.0,,Shooting foul by R. Gobert (drawn by P. Siakam),71,78
280,3,4:33.0,,P. Siakam makes free throw 1 of 2,71,79
281,3,4:33.0,,P. Siakam makes free throw 2 of 2,71,80
282,3,4:20.0,J. Crowder makes 2-pt layup from 1 ft (assist by R. Rubio),,73,80
283,3,3:56.0,,K. Leonard makes 2-pt jump shot from 16 ft,73,82
284,3,3:41.0,Personal foul by P. Siakam (drawn by J. Crowder),,73,82
285,3,3:41.0,D. Exum enters the game for R. Rubio,,73,82
286,3,3:41.0,,O. Anunoby enters the game for S. Ibaka,73,82
287,3,3:41.0,,G. Monroe enters the game for P. Siakam,73,82
288,3,3:28.0,J. Crowder makes 3-pt jump shot from 26 ft (assist by D. Exum),,76,82
289,3,3:03.0,,N. Powell makes 2-pt hook shot from 2 ft,76,84
290,3,2:52.0,D. Mitchell misses 2-pt layup from 2 ft,,76,84
291,3,2:50.0,,Defensive rebound by F. VanVleet,76,84
292,3,2:48.0,,Turnover by F. VanVleet (lost ball; steal by R. O'Neale),76,84
293,3,2:40.0,D. Exum makes 2-pt dunk from 1 ft (assist by D. Mitchell),,78,84
294,3,2:26.0,,Shooting foul by R. O'Neale (drawn by K. Leonard),78,84
295,3,2:26.0,,K. Leonard misses free throw 1 of 2,78,84
296,3,2:26.0,,Offensive rebound by Team,78,84
297,3,2:26.0,D. Favors enters the game for R. Gobert,,78,84
298,3,2:26.0,J. Ingles enters the game for D. Mitchell,,78,84
299,3,2:26.0,K. Korver enters the game for R. O'Neale,,78,84
300,3,2:26.0,,K. Leonard makes free throw 2 of 2,78,85
301,3,2:14.0,J. Crowder misses 2-pt layup from 1 ft,,78,85
302,3,2:11.0,,Defensive rebound by G. Monroe,78,85
303,3,2:09.0,,K. Leonard makes 2-pt layup from 3 ft,78,87
304,3,2:09.0,,Shooting foul by D. Exum (drawn by K. Leonard),78,87
305,3,2:09.0,,D. Wright enters the game for F. VanVleet,78,87
306,3,2:09.0,,K. Leonard makes free throw 1 of 1,78,88
307,3,1:49.0,D. Exum misses 2-pt jump shot from 6 ft,,78,88
308,3,1:48.0,Offensive rebound by D. Exum,,78,88
309,3,1:45.0,K. Korver makes 3-pt jump shot from 25 ft (assist by D. Exum),,81,88
310,3,1:29.0,,K. Leonard makes 2-pt jump shot from 16 ft,81,90
311,3,1:12.0,Personal foul by N. Powell (drawn by K. Korver),,81,90
312,3,1:12.0,,D. Green enters the game for K. Leonard,81,90
313,3,1:09.0,K. Korver misses 3-pt jump shot from 27 ft (block by N. Powell),,81,90
314,3,1:07.0,,Defensive rebound by N. Powell,81,90
315,3,0:56.0,,G. Monroe misses 2-pt layup from 2 ft,81,90
316,3,0:55.0,,Offensive rebound by G. Monroe,81,90
317,3,0:55.0,,G. Monroe makes 2-pt layup from 1 ft,81,92
318,3,0:32.0,J. Crowder makes 2-pt jump shot from 10 ft,,83,92
319,3,0:21.0,,N. Powell misses 2-pt jump shot from 3 ft (block by D. Exum),83,92
320,3,0:21.0,Defensive rebound by J. Crowder,,83,92
321,3,0:21.0,Personal foul by N. Powell (drawn by J. Crowder),,83,92
322,3,0:21.0,J. Crowder makes free throw 1 of 2,,84,92
323,3,0:21.0,J. Crowder makes free throw 2 of 2,,85,92
324,3,0:03.0,,N. Powell makes 3-pt jump shot from 23 ft (assist by O. Anunoby),85,95
325,4,11:48.0,,D. Green misses 3-pt jump shot from 24 ft,85,95
326,4,11:44.0,Defensive rebound by J. Ingles,,85,95
327,4,11:34.0,Personal foul by D. Wright (drawn by J. Ingles),,85,95
328,4,11:30.0,Turnover by J. Ingles (bad pass; steal by D. Wright),,85,95
329,4,11:27.0,,D. Wright misses 2-pt layup from 1 ft,85,95
330,4,11:24.0,Defensive rebound by D. Exum,,85,95
331,4,11:21.0,J. Crowder misses 3-pt jump shot from 26 ft,,85,95
332,4,11:17.0,,Defensive rebound by G. Monroe,85,95
333,4,11:10.0,,D. Wright misses 3-pt jump shot from 27 ft,85,95
334,4,11:08.0,Defensive rebound by Team,,85,95
335,4,11:08.0,,Loose ball foul by D. Green (drawn by D. Favors),85,95
336,4,10:53.0,D. Exum makes 2-pt layup from 2 ft,,87,95
337,4,10:45.0,,Personal foul by J. Ingles (drawn by N. Powell),87,95
338,4,10:38.0,,D. Wright makes 2-pt layup from 2 ft,87,97
339,4,10:38.0,,Shooting foul by D. Favors (drawn by D. Wright),87,97
340,4,10:38.0,,D. Wright misses free throw 1 of 1,87,97
341,4,10:36.0,Defensive rebound by J. Crowder,,87,97
342,4,10:18.0,D. Exum misses 2-pt layup from 3 ft,,87,97
343,4,10:16.0,,Defensive rebound by G. Monroe,87,97
344,4,10:12.0,,D. Wright makes 2-pt layup from 2 ft,87,99
345,4,9:52.0,J. Crowder makes 2-pt layup from 1 ft (assist by J. Ingles),,89,99
346,4,9:26.0,,D. Wright misses 3-pt jump shot from 26 ft,89,99
347,4,9:25.0,Defensive rebound by K. Korver,,89,99
348,4,9:17.0,J. Crowder misses 2-pt jump shot from 22 ft,,89,99
349,4,9:15.0,,Defensive rebound by O. Anunoby,89,99
350,4,9:08.0,,O. Anunoby misses 2-pt jump shot from 4 ft,89,99
351,4,9:06.0,Defensive rebound by J. Ingles,,89,99
352,4,9:03.0,J. Crowder makes 2-pt layup from 1 ft (assist by J. Ingles),,91,99
353,4,9:03.0,,Violation by Team (def goaltending),91,99
354,4,8:50.0,,D. Wright misses 2-pt layup from 1 ft,91,99
355,4,8:50.0,Defensive rebound by Team,,91,99
356,4,8:50.0,T. Sefolosha enters the game for J. Crowder,,91,99
357,4,8:37.0,D. Exum misses 2-pt layup from 2 ft (block by G. Monroe),,91,99
358,4,8:34.0,,Defensive rebound by D. Green,91,99
359,4,8:30.0,,D. Wright makes 2-pt layup from 1 ft (assist by N. Powell),91,101
360,4,8:12.0,D. Exum misses 2-pt layup from 5 ft,,91,101
361,4,8:09.0,Offensive rebound by D. Favors,,91,101
362,4,8:07.0,D. Favors makes 2-pt hook shot from 1 ft,,93,101
363,4,8:01.0,,Shooting foul by D. Favors (drawn by G. Monroe),93,101
364,4,8:01.0,,G. Monroe makes free throw 1 of 2,93,102
365,4,8:01.0,R. Gobert enters the game for D. Exum,,93,102
366,4,8:01.0,D. Mitchell enters the game for D. Favors,,93,102
367,4,8:01.0,R. Rubio enters the game for J. Ingles,,93,102
368,4,8:01.0,,P. Siakam enters the game for N. Powell,93,102
369,4,8:01.0,,G. Monroe misses free throw 2 of 2,93,102
370,4,7:58.0,Defensive rebound by R. Gobert,,93,102
371,4,7:50.0,Turnover by R. Rubio (bad pass; steal by D. Wright),,93,102
372,4,7:44.0,,Toronto full timeout,93,102
373,4,7:41.0,,Turnover by G. Monroe (bad pass),93,102
374,4,7:27.0,R. Gobert misses 2-pt jump shot from 6 ft (block by G. Monroe),,93,102
375,4,7:26.0,,Defensive rebound by Team,93,102
376,4,7:16.0,,P. Siakam misses 2-pt hook shot from 5 ft,93,102
377,4,7:13.0,Defensive rebound by R. Rubio,,93,102
378,4,7:09.0,R. Rubio makes 2-pt layup from 1 ft,,95,102
379,4,6:50.0,,D. Wright makes 2-pt jump shot from 13 ft,95,104
380,4,6:38.0,R. Rubio makes 2-pt jump shot from 7 ft,,97,104
381,4,6:30.0,,Personal foul by R. Rubio (drawn by D. Wright),97,104
382,4,6:30.0,D. Exum enters the game for K. Korver,,97,104
383,4,6:30.0,,S. Ibaka enters the game for O. Anunoby,97,104
384,4,6:30.0,,K. Leonard enters the game for D. Green,97,104
385,4,6:30.0,,F. VanVleet enters the game for G. Monroe,97,104
