,QUARTER,TIME_REMAINING,TORONTO_ACTION,CHARLOTTE_ACTION,TORONTO_SCORE,CHARLOTTE_SCORE
36,1,7:24.0,K. Lowry misses 3-pt jump shot from 23 ft,,19,8
37,1,7:22.0,,Defensive rebound by F. Kaminsky,19,8
38,1,7:09.0,,K. Walker makes 2-pt layup from 2 ft,19,10
39,1,6:56.0,K. Leonard misses 2-pt hook shot from 7 ft,,19,10
40,1,6:51.0,Offensive rebound by D. Green,,19,10
41,1,6:51.0,D. Green makes 2-pt layup at rim,,21,10
42,1,6:33.0,,D. Bacon misses 3-pt jump shot from 27 ft,21,10
43,1,6:31.0,Defensive rebound by Team,,21,10
44,1,6:20.0,P. Siakam misses 3-pt jump shot from 24 ft,,21,10
45,1,6:18.0,,Defensive rebound by K. Walker,21,10
46,1,6:14.0,,K. Walker makes 2-pt layup from 1 ft,21,12
47,1,6:02.0,K. Leonard makes 2-pt layup from 2 ft (assist by M. Gasol),,23,12
48,1,6:02.0,Shooting foul by J. Lamb (drawn by K. Leonard),,23,12
49,1,6:02.0,K. Leonard misses free throw 1 of 1,,23,12
50,1,5:59.0,,Defensive rebound by F. Kaminsky,23,12
51,1,5:52.0,,K. Walker misses 2-pt jump shot from 17 ft,23,12
52,1,5:50.0,,Offensive rebound by M. Bridges,23,12
53,1,5:47.0,,K. Walker makes 3-pt jump shot from 26 ft (assist by M. Bridges),23,15
54,1,5:35.0,M. Gasol misses 2-pt jump shot from 6 ft,,23,15
55,1,5:33.0,,Defensive rebound by F. Kaminsky,23,15
56,1,5:26.0,,F. Kaminsky makes 3-pt jump shot from 26 ft (assist by M. Bridges),23,18
57,1,5:17.0,Personal foul by D. Bacon (drawn by K. Leonard),,23,18
58,1,5:05.0,P. Siakam misses 2-pt hook shot from 6 ft,,23,18
59,1,5:03.0,,Defensive rebound by J. Lamb,23,18
60,1,4:55.0,,F. Kaminsky makes 2-pt layup from 2 ft (assist by J. Lamb),23,20
61,1,4:52.0,Shooting foul by K. Walker (drawn by P. Siakam),,23,20
62,1,4:52.0,P. Siakam makes free throw 1 of 2,,24,20
63,1,4:52.0,F. VanVleet enters the game for K. Lowry,,24,20
64,1,4:52.0,,N. Batum enters the game for M. Bridges,24,20
65,1,4:52.0,P. Siakam makes free throw 2 of 2,,25,20
66,1,4:34.0,,F. Kaminsky misses 3-pt jump shot from 26 ft,25,20
67,1,4:30.0,Defensive rebound by P. Siakam,,25,20
68,1,4:30.0,N. Powell enters the game for P. Siakam,,25,20
69,1,4:17.0,Personal foul by F. Kaminsky (drawn by F. VanVleet),,25,20
70,1,4:17.0,F. VanVleet makes free throw 1 of 2,,26,20
71,1,4:17.0,S. Ibaka enters the game for M. Gasol,,26,20
72,1,4:17.0,F. VanVleet misses free throw 2 of 2,,26,20
73,1,4:15.0,,Defensive rebound by F. Kaminsky,26,20
74,1,4:03.0,,Shooting foul by D. Green (drawn by F. Kaminsky),26,20
75,1,4:03.0,,F. Kaminsky makes free throw 1 of 2,26,21
76,1,4:03.0,,F. Kaminsky makes free throw 2 of 2,26,22
77,1,3:48.0,K. Leonard makes 2-pt jump shot from 14 ft,,28,22
78,1,3:34.0,,Personal foul by F. VanVleet (drawn by K. Walker),28,22
79,1,3:27.0,,J. Lamb misses 2-pt jump shot from 12 ft,28,22
80,1,3:23.0,,Offensive rebound by J. Lamb,28,22
81,1,3:21.0,,J. Lamb makes 2-pt layup from 1 ft,28,24
82,1,3:07.0,Turnover by N. Powell (bad pass; steal by J. Lamb),,28,24
83,1,3:01.0,,J. Lamb makes 2-pt layup from 2 ft (assist by D. Bacon),28,26
84,1,2:57.0,Toronto full timeout,,28,26
85,1,2:57.0,J. Lin enters the game for D. Green,,28,26
86,1,2:57.0,P. Siakam enters the game for K. Leonard,,28,26
87,1,2:57.0,,M. Kidd-Gilchrist enters the game for D. Bacon,28,26
88,1,2:45.0,S. Ibaka makes 2-pt jump shot from 15 ft (assist by P. Siakam),,30,26
89,1,2:29.0,,K. Walker misses 3-pt jump shot from 26 ft,30,26
90,1,2:26.0,Defensive rebound by S. Ibaka,,30,26
91,1,2:18.0,Turnover by S. Ibaka (bad pass),,30,26
92,1,2:18.0,,D. Graham enters the game for K. Walker,30,26
93,1,2:02.0,,F. Kaminsky misses 2-pt jump shot from 17 ft,30,26
94,1,1:57.0,,Offensive rebound by J. Lamb,30,26
95,1,1:55.0,,J. Lamb makes 2-pt layup from 1 ft,30,28
96,1,1:42.0,Turnover by F. VanVleet (bad pass),,30,28
97,1,1:21.0,,M. Kidd-Gilchrist makes 3-pt jump shot from 25 ft (assist by J. Lamb),30,31
98,1,1:09.0,Turnover by P. Siakam (bad pass; steal by J. Lamb),,30,31
99,1,1:02.0,,J. Lamb makes 2-pt jump shot from 5 ft,30,33
100,1,0:48.0,S. Ibaka misses 2-pt layup from 3 ft,,30,33
101,1,0:46.0,Offensive rebound by S. Ibaka,,30,33
102,1,0:46.0,S. Ibaka makes 2-pt layup at rim,,32,33
103,1,0:32.0,,F. Kaminsky misses 3-pt jump shot from 28 ft,32,33
104,1,0:24.0,Defensive rebound by F. VanVleet,,32,33
105,1,0:06.0,N. Powell makes 2-pt jump shot from 23 ft (assist by F. VanVleet),,34,33
106,1,0:00.0,,D. Graham misses 2-pt layup from 2 ft (block by S. Ibaka),34,33
107,1,0:00.0,Defensive rebound by P. Siakam,,34,33
108,2,11:41.0,,D. Graham misses 2-pt jump shot from 10 ft,34,33
109,2,11:38.0,Defensive rebound by N. Powell,,34,33
110,2,11:25.0,S. Ibaka misses 2-pt jump shot from 11 ft,,34,33
111,2,11:22.0,,Defensive rebound by F. Kaminsky,34,33
112,2,11:17.0,,F. Kaminsky misses 3-pt jump shot from 25 ft,34,33
113,2,11:14.0,Defensive rebound by S. Ibaka,,34,33
114,2,11:00.0,S. Ibaka makes 2-pt jump shot from 18 ft (assist by F. VanVleet),,36,33
115,2,10:41.0,,M. Monk misses 2-pt layup from 2 ft,36,33
116,2,10:38.0,Defensive rebound by S. Ibaka,,36,33
117,2,10:26.0,O. Anunoby misses 3-pt jump shot from 26 ft,,36,33
118,2,10:21.0,,Defensive rebound by F. Kaminsky,36,33
119,2,10:12.0,,Turnover by M. Kidd-Gilchrist (traveling),36,33
120,2,10:12.0,,M. Bridges enters the game for F. Kaminsky,36,33
121,2,10:12.0,,W. Hernangómez enters the game for M. Kidd-Gilchrist,36,33
122,2,10:01.0,Turnover by N. Powell (lost ball; steal by M. Bridges),,36,33
123,2,9:57.0,,D. Graham makes 2-pt layup from 1 ft (assist by M. Bridges),36,35
124,2,9:35.0,Turnover by F. VanVleet (lost ball; steal by N. Batum),,36,35
125,2,9:30.0,,M. Bridges misses 2-pt layup from 2 ft,36,35
126,2,9:30.0,Defensive rebound by Team,,36,35
127,2,9:22.0,F. VanVleet makes 2-pt layup from 1 ft (assist by K. Lowry),,38,35
128,2,9:22.0,Shooting foul by W. Hernangómez (drawn by F. VanVleet),,38,35
129,2,9:22.0,F. VanVleet makes free throw 1 of 1,,39,35
130,2,9:05.0,,M. Monk makes 3-pt jump shot from 25 ft (assist by M. Bridges),39,38
131,2,8:53.0,S. Ibaka misses 2-pt layup from 4 ft (block by M. Monk),,39,38
132,2,8:50.0,,Defensive rebound by M. Bridges,39,38
133,2,8:47.0,,Turnover by D. Graham (bad pass),39,38
134,2,8:29.0,K. Lowry misses 3-pt jump shot from 23 ft,,39,38
135,2,8:26.0,,Defensive rebound by M. Monk,39,38
136,2,8:20.0,,W. Hernangómez misses 2-pt layup from 2 ft (block by S. Ibaka),39,38
137,2,8:17.0,Defensive rebound by S. Ibaka,,39,38
138,2,8:14.0,Shooting foul by N. Batum (drawn by K. Lowry),,39,38
139,2,8:14.0,K. Lowry makes free throw 1 of 2,,40,38
140,2,8:14.0,J. Lin enters the game for F. VanVleet,,40,38
141,2,8:14.0,,D. Bacon enters the game for N. Batum,40,38
142,2,8:14.0,K. Lowry makes free throw 2 of 2,,41,38
143,2,8:01.0,,Turnover by W. Hernangómez (bad pass; steal by O. Anunoby),41,38
144,2,7:50.0,K. Lowry makes 2-pt layup at rim,,43,38
145,2,7:50.0,,Charlotte full timeout,43,38
146,2,7:50.0,,K. Walker enters the game for D. Graham,43,38
147,2,7:30.0,,W. Hernangómez misses 2-pt layup from 4 ft,43,38
148,2,7:28.0,Defensive rebound by S. Ibaka,,43,38
149,2,7:22.0,S. Ibaka misses 2-pt layup from 2 ft,,43,38
150,2,7:19.0,,Defensive rebound by M. Bridges,43,38
151,2,7:17.0,,M. Monk makes 2-pt layup from 2 ft (assist by M. Bridges),43,40
152,2,6:57.0,Turnover by K. Lowry (bad pass),,43,40
153,2,6:57.0,,F. Kaminsky enters the game for W. Hernangómez,43,40
154,2,6:47.0,,Offensive foul by F. Kaminsky (drawn by O. Anunoby),43,40
155,2,6:47.0,,Turnover by F. Kaminsky (offensive foul),43,40
156,2,6:47.0,K. Leonard enters the game for N. Powell,,43,40
157,2,6:41.0,Personal foul by M. Monk (drawn by K. Lowry),,43,40
158,2,6:41.0,,Technical foul by F. Kaminsky,43,40
159,2,6:41.0,K. Leonard misses technical free throw,,43,40
160,2,6:41.0,Offensive rebound by Team,,43,40
161,2,6:36.0,J. Lin misses 2-pt jump shot from 9 ft,,43,40
162,2,6:32.0,,Defensive rebound by F. Kaminsky,43,40
163,2,6:21.0,,D. Bacon misses 2-pt jump shot from 16 ft,43,40
164,2,6:19.0,Defensive rebound by S. Ibaka,,43,40
165,2,6:12.0,O. Anunoby makes 2-pt dunk from 1 ft (assist by K. Lowry),,45,40
166,2,6:03.0,,Personal foul by J. Lin (drawn by K. Walker),45,40
167,2,6:03.0,M. Gasol enters the game for S. Ibaka,,45,40
168,2,6:03.0,F. VanVleet enters the game for K. Lowry,,45,40
169,2,5:55.0,,M. Monk makes 3-pt jump shot from 24 ft (assist by D. Bacon),45,43
170,2,5:38.0,K. Leonard misses 3-pt jump shot from 26 ft,,45,43
171,2,5:34.0,,Defensive rebound by K. Walker,45,43
172,2,5:28.0,,M. Monk misses 3-pt jump shot from 26 ft,45,43
173,2,5:24.0,Defensive rebound by J. Lin,,45,43
174,2,5:04.0,F. VanVleet misses 2-pt layup from 2 ft,,45,43
175,2,5:01.0,,Defensive rebound by F. Kaminsky,45,43
176,2,4:58.0,,K. Walker makes 3-pt jump shot from 26 ft (assist by M. Monk),45,46
177,2,4:44.0,Shooting foul by D. Bacon (drawn by K. Leonard),,45,46
178,2,4:44.0,K. Leonard makes free throw 1 of 2,,46,46
179,2,4:44.0,K. Leonard makes free throw 2 of 2,,47,46
180,2,4:32.0,,K. Walker makes 2-pt jump shot from 19 ft,47,48
181,2,4:13.0,F. VanVleet misses 2-pt jump shot from 17 ft,,47,48
182,2,4:10.0,,Defensive rebound by M. Monk,47,48
183,2,4:02.0,,D. Bacon misses 3-pt jump shot from 24 ft,47,48
184,2,3:58.0,Defensive rebound by K. Leonard,,47,48
185,2,3:47.0,K. Leonard makes 2-pt layup from 2 ft,,49,48
186,2,3:30.0,,F. Kaminsky makes 2-pt jump shot from 6 ft (assist by K. Walker),49,50
187,2,3:26.0,Toronto full timeout,,49,50
188,2,3:26.0,K. Lowry enters the game for O. Anunoby,,49,50
189,2,3:26.0,P. Siakam enters the game for J. Lin,,49,50
190,2,3:20.0,,Violation by Team (kicked ball),49,50
191,2,3:14.0,F. VanVleet makes 2-pt jump shot from 7 ft (assist by K. Leonard),,51,50
192,2,3:14.0,Shooting foul by M. Monk (drawn by F. VanVleet),,51,50
193,2,3:14.0,F. VanVleet makes free throw 1 of 1,,52,50
194,2,2:54.0,,F. Kaminsky misses 2-pt hook shot from 7 ft,52,50
195,2,2:52.0,Defensive rebound by K. Leonard,,52,50
196,2,2:46.0,K. Lowry makes 3-pt jump shot from 23 ft (assist by P. Siakam),,55,50
197,2,2:33.0,,D. Bacon misses 3-pt jump shot from 23 ft,55,50
198,2,2:29.0,Defensive rebound by F. VanVleet,,55,50
199,2,2:23.0,F. VanVleet makes 3-pt jump shot from 29 ft (assist by K. Lowry),,58,50
200,2,2:08.0,,K. Walker misses 3-pt jump shot from 25 ft (block by F. VanVleet),58,50
201,2,2:02.0,Defensive rebound by K. Leonard,,58,50
202,2,1:54.0,K. Leonard makes 2-pt dunk from 2 ft,,60,50
203,2,1:42.0,,K. Walker makes 2-pt layup from 2 ft,60,52
204,2,1:17.0,K. Leonard makes 3-pt jump shot from 23 ft (assist by F. VanVleet),,63,52
205,2,1:08.0,,Personal foul by K. Leonard (drawn by K. Walker),63,52
206,2,1:08.0,,N. Batum enters the game for M. Bridges,63,52
207,2,1:08.0,,J. Lamb enters the game for M. Monk,63,52
208,2,0:56.0,,D. Bacon makes 2-pt layup from 3 ft (assist by K. Walker),63,54
209,2,0:37.0,K. Lowry makes 2-pt jump shot from 13 ft (assist by M. Gasol),,65,54
210,2,0:27.0,,D. Bacon misses 3-pt jump shot from 24 ft,65,54
211,2,0:25.0,,Offensive rebound by F. Kaminsky,65,54
212,2,0:11.0,,K. Walker makes 3-pt jump shot from 25 ft,65,57
213,2,0:00.0,K. Lowry misses 3-pt jump shot from 26 ft,,65,57
214,2,0:00.0,Offensive rebound by Team,,65,57
215,3,11:40.0,,F. Kaminsky makes 3-pt jump shot from 27 ft (assist by D. Bacon),65,60
216,3,11:13.0,K. Leonard misses 3-pt jump shot from 25 ft,,65,60
217,3,11:10.0,Offensive rebound by M. Gasol,,65,60
218,3,10:57.0,Offensive foul by M. Gasol (drawn by K. Walker),,65,60
219,3,10:57.0,Turnover by M. Gasol (offensive foul),,65,60
220,3,10:45.0,,F. Kaminsky makes 2-pt layup from 1 ft (assist by K. Walker),65,62
221,3,10:45.0,,Shooting foul by D. Green (drawn by F. Kaminsky),65,62
222,3,10:45.0,,F. Kaminsky makes free throw 1 of 1,65,63
223,3,10:31.0,K. Leonard makes 2-pt jump shot from 17 ft,,67,63
224,3,10:09.0,,F. Kaminsky misses 3-pt jump shot from 28 ft,67,63
225,3,10:05.0,Defensive rebound by M. Gasol,,67,63
226,3,9:52.0,Turnover by K. Leonard (traveling),,67,63
227,3,9:52.0,Violation by Team (delay of game),,67,63
228,3,9:36.0,,D. Bacon misses 2-pt jump shot from 16 ft,67,63
229,3,9:34.0,Defensive rebound by D. Green,,67,63
230,3,9:25.0,P. Siakam makes 2-pt layup at rim,,69,63
231,3,8:55.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by M. Kidd-Gilchrist),69,66
232,3,8:39.0,D. Green misses 2-pt jump shot from 17 ft,,69,66
233,3,8:36.0,,Defensive rebound by M. Bridges,69,66
234,3,8:33.0,,K. Walker makes 2-pt layup from 1 ft,69,68
235,3,8:33.0,,Shooting foul by P. Siakam (drawn by K. Walker),69,68
236,3,8:33.0,,K. Walker makes free throw 1 of 1,69,69
237,3,8:24.0,Offensive foul by K. Lowry (drawn by K. Walker),,69,69
238,3,8:24.0,Turnover by K. Lowry (offensive foul),,69,69
239,3,7:58.0,,D. Bacon makes 2-pt layup from 2 ft,69,71
240,3,7:46.0,P. Siakam makes 2-pt jump shot from 19 ft,,71,71
241,3,7:32.0,,Personal foul by P. Siakam (drawn by K. Walker),71,71
242,3,7:32.0,Technical foul by P. Siakam,,71,71
243,3,7:32.0,Toronto full timeout,,71,71
244,3,7:32.0,,K. Walker makes technical free throw,71,72
245,3,7:32.0,,J. Lamb enters the game for D. Bacon,71,72
246,3,7:27.0,,F. Kaminsky misses 3-pt jump shot from 26 ft,71,72
247,3,7:24.0,Defensive rebound by D. Green,,71,72
248,3,7:10.0,D. Green misses 3-pt jump shot from 25 ft,,71,72
249,3,7:07.0,,Defensive rebound by K. Walker,71,72
250,3,7:01.0,,M. Bridges misses 3-pt jump shot from 26 ft,71,72
251,3,6:59.0,Defensive rebound by K. Lowry,,71,72
252,3,6:54.0,K. Lowry makes 2-pt layup from 2 ft,,73,72
253,3,6:32.0,,F. Kaminsky makes 2-pt layup from 1 ft (assist by K. Walker),73,74
254,3,6:16.0,K. Leonard misses 3-pt jump shot from 23 ft,,73,74
255,3,6:10.0,,Defensive rebound by F. Kaminsky,73,74
256,3,6:01.0,,M. Bridges misses 3-pt jump shot from 24 ft,73,74
257,3,5:59.0,Defensive rebound by P. Siakam,,73,74
258,3,5:55.0,K. Lowry makes 3-pt jump shot from 27 ft (assist by P. Siakam),,76,74
259,3,5:44.0,,J. Lamb misses 3-pt jump shot from 25 ft,76,74
260,3,5:41.0,Defensive rebound by K. Lowry,,76,74
261,3,5:33.0,Def 3 sec tech foul by Team,,76,74
262,3,5:33.0,K. Leonard makes technical free throw,,77,74
263,3,5:33.0,,N. Batum enters the game for M. Bridges,77,74
264,3,5:24.0,D. Green misses 2-pt jump shot from 18 ft,,77,74
265,3,5:21.0,,Defensive rebound by K. Walker,77,74
266,3,5:08.0,,M. Kidd-Gilchrist makes 3-pt jump shot from 24 ft (assist by K. Walker),77,77
267,3,5:00.0,Personal foul by N. Batum (drawn by M. Gasol),,77,77
268,3,4:47.0,K. Lowry makes 2-pt jump shot from 6 ft (assist by K. Leonard),,79,77
269,3,4:23.0,,M. Kidd-Gilchrist misses 3-pt jump shot from 24 ft,79,77
270,3,4:20.0,Defensive rebound by P. Siakam,,79,77
271,3,4:15.0,Shooting foul by M. Kidd-Gilchrist (drawn by K. Leonard),,79,77
272,3,4:15.0,K. Leonard makes free throw 1 of 2,,80,77
273,3,4:15.0,,Charlotte full timeout,80,77
274,3,4:15.0,N. Powell enters the game for K. Lowry,,80,77
275,3,4:15.0,F. VanVleet enters the game for P. Siakam,,80,77
276,3,4:15.0,,D. Bacon enters the game for M. Kidd-Gilchrist,80,77
277,3,4:15.0,K. Leonard misses free throw 2 of 2,,80,77
278,3,4:10.0,,Defensive rebound by D. Bacon,80,77
279,3,3:50.0,,D. Bacon misses 3-pt jump shot from 26 ft,80,77
280,3,3:46.0,Defensive rebound by K. Leonard,,80,77
281,3,3:40.0,Personal foul by N. Batum (drawn by K. Leonard),,80,77
282,3,3:40.0,S. Ibaka enters the game for M. Gasol,,80,77
283,3,3:33.0,K. Leonard makes 2-pt layup from 1 ft (assist by S. Ibaka),,82,77
284,3,3:19.0,,J. Lamb makes 2-pt jump shot from 6 ft,82,79
285,3,3:19.0,,Shooting foul by S. Ibaka (drawn by J. Lamb),82,79
286,3,3:19.0,,J. Lamb makes free throw 1 of 1,82,80
287,3,2:57.0,S. Ibaka makes 2-pt layup from 2 ft,,84,80
288,3,2:33.0,,J. Lamb makes 2-pt layup from 4 ft,84,82
289,3,2:20.0,Turnover by S. Ibaka (off goaltending),,84,82
290,3,2:20.0,J. Lin enters the game for D. Green,,84,82
291,3,2:20.0,P. Siakam enters the game for K. Leonard,,84,82
292,3,2:20.0,,D. Graham enters the game for F. Kaminsky,84,82
293,3,2:20.0,,M. Kidd-Gilchrist enters the game for K. Walker,84,82
294,3,2:07.0,,J. Lamb misses 2-pt jump shot from 8 ft,84,82
295,3,2:02.0,,Offensive rebound by J. Lamb,84,82
296,3,2:02.0,,J. Lamb makes 2-pt layup at rim,84,84
297,3,1:49.0,F. VanVleet makes 2-pt jump shot from 16 ft,,86,84
298,3,1:24.0,,N. Batum makes 3-pt jump shot from 24 ft (assist by J. Lamb),86,87
299,3,0:56.0,J. Lin misses 2-pt jump shot from 17 ft,,86,87
300,3,0:53.0,,Defensive rebound by M. Kidd-Gilchrist,86,87
301,3,0:51.0,Technical foul by J. Lin,,86,87
302,3,0:51.0,,J. Lamb makes technical free throw,86,88
303,3,0:37.0,,D. Graham misses 2-pt layup from 1 ft,86,88
304,3,0:35.0,,Offensive rebound by D. Graham,86,88
305,3,0:28.0,,M. Kidd-Gilchrist makes 2-pt jump shot from 4 ft (assist by D. Graham),86,90
306,3,0:05.0,P. Siakam misses 2-pt layup from 3 ft,,86,90
307,3,0:03.0,,Defensive rebound by J. Lamb,86,90
308,3,0:00.0,,J. Lamb misses 2-pt jump shot from 8 ft,86,90
309,3,0:00.0,,Offensive rebound by Team,86,90
310,4,11:47.0,K. Lowry misses 3-pt jump shot from 27 ft,,86,90
311,4,11:44.0,,Defensive rebound by M. Kidd-Gilchrist,86,90
312,4,11:31.0,,J. Lamb misses 2-pt layup from 1 ft,86,90
313,4,11:29.0,Defensive rebound by S. Ibaka,,86,90
314,4,11:17.0,N. Powell misses 2-pt jump shot from 16 ft,,86,90
315,4,11:14.0,,Defensive rebound by M. Monk,86,90
316,4,11:09.0,,Shooting foul by K. Lowry (drawn by M. Kidd-Gilchrist),86,90
317,4,11:09.0,,M. Kidd-Gilchrist makes free throw 1 of 2,86,91
318,4,11:09.0,,M. Kidd-Gilchrist makes free throw 2 of 2,86,92
319,4,10:46.0,Turnover by F. VanVleet (bad pass; steal by J. Lamb),,86,92
320,4,10:39.0,,D. Graham misses 2-pt layup from 2 ft,86,92
321,4,10:36.0,Defensive rebound by S. Ibaka,,86,92
322,4,10:34.0,K. Lowry misses 3-pt jump shot from 28 ft,,86,92
323,4,10:30.0,,Defensive rebound by M. Monk,86,92
324,4,10:11.0,,J. Lamb makes 3-pt jump shot from 26 ft (assist by M. Kidd-Gilchrist),86,95
325,4,9:53.0,Shooting foul by M. Kidd-Gilchrist (drawn by O. Anunoby),,86,95
326,4,9:53.0,O. Anunoby makes free throw 1 of 2,,87,95
327,4,9:53.0,O. Anunoby makes free throw 2 of 2,,88,95
328,4,9:35.0,,M. Monk misses 3-pt jump shot from 27 ft,88,95
329,4,9:32.0,Defensive rebound by K. Lowry,,88,95
330,4,9:28.0,S. Ibaka makes 2-pt layup from 2 ft (assist by K. Lowry),,90,95
331,4,9:02.0,,M. Monk misses 3-pt jump shot from 26 ft,90,95
332,4,9:00.0,Defensive rebound by S. Ibaka,,90,95
333,4,8:52.0,N. Powell misses 2-pt layup from 2 ft (block by M. Kidd-Gilchrist),,90,95
334,4,8:51.0,S. Ibaka makes 2-pt layup from 1 ft,,92,95
335,4,8:51.0,Offensive rebound by S. Ibaka,,92,95
336,4,8:51.0,,Charlotte full timeout,92,95
337,4,8:51.0,,D. Bacon enters the game for D. Graham,92,95
338,4,8:51.0,,F. Kaminsky enters the game for M. Kidd-Gilchrist,92,95
339,4,8:51.0,,K. Walker enters the game for J. Lamb,92,95
340,4,8:30.0,,D. Bacon misses 3-pt jump shot from 25 ft,92,95
341,4,8:26.0,,Offensive rebound by D. Bacon,92,95
342,4,8:20.0,,K. Walker makes 2-pt jump shot from 6 ft,92,97
343,4,8:06.0,S. Ibaka makes 2-pt dunk from 1 ft (assist by F. VanVleet),,94,97
344,4,7:46.0,,M. Monk makes 2-pt layup from 3 ft,94,99
345,4,7:31.0,S. Ibaka makes 2-pt jump shot from 11 ft (assist by F. VanVleet),,96,99
346,4,7:04.0,,M. Bridges makes 2-pt jump shot from 21 ft (assist by F. Kaminsky),96,101
347,4,6:57.0,S. Ibaka makes 2-pt hook shot from 7 ft (assist by N. Powell),,98,101
348,4,6:40.0,,K. Walker misses 2-pt jump shot from 6 ft,98,101
349,4,6:39.0,Defensive rebound by F. VanVleet,,98,101
350,4,6:33.0,S. Ibaka makes 2-pt dunk from 1 ft (assist by K. Lowry),,100,101
351,4,6:19.0,,F. Kaminsky misses 3-pt jump shot from 25 ft,100,101
352,4,6:16.0,Defensive rebound by N. Powell,,100,101
353,4,6:12.0,Personal foul by D. Bacon (drawn by K. Lowry),,100,101
354,4,6:12.0,K. Leonard enters the game for N. Powell,,100,101
355,4,6:12.0,,M. Kidd-Gilchrist enters the game for M. Bridges,100,101
356,4,6:12.0,,J. Lamb enters the game for M. Monk,100,101
357,4,5:59.0,O. Anunoby misses 3-pt jump shot from 25 ft,,100,101
358,4,5:57.0,,Defensive rebound by F. Kaminsky,100,101
359,4,5:52.0,,F. Kaminsky makes 2-pt layup from 2 ft (assist by M. Kidd-Gilchrist),100,103
360,4,5:52.0,,Shooting foul by K. Lowry (drawn by F. Kaminsky),100,103
361,4,5:52.0,,F. Kaminsky makes free throw 1 of 1,100,104
362,4,5:41.0,F. VanVleet misses 2-pt jump shot from 11 ft,,100,104
363,4,5:38.0,Offensive rebound by S. Ibaka,,100,104
364,4,5:33.0,O. Anunoby misses 3-pt jump shot from 23 ft,,100,104
365,4,5:29.0,,Defensive rebound by D. Bacon,100,104
366,4,5:18.0,,K. Walker misses 3-pt jump shot from 28 ft,100,104
367,4,5:14.0,Defensive rebound by K. Leonard,,100,104
368,4,5:05.0,S. Ibaka misses 3-pt jump shot from 26 ft,,100,104
369,4,5:02.0,,Defensive rebound by D. Bacon,100,104
370,4,4:52.0,,F. Kaminsky makes 2-pt jump shot from 3 ft (assist by D. Bacon),100,106
371,4,4:52.0,Toronto full timeout,,100,106
372,4,4:52.0,M. Gasol enters the game for O. Anunoby,,100,106
373,4,4:52.0,P. Siakam enters the game for S. Ibaka,,100,106
374,4,4:31.0,F. VanVleet misses 3-pt jump shot from 23 ft,,100,106
