,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,DETROIT_ACTION,MILWAUKEE_SCORE,DETROIT_SCORE
43,1,7:20.0,,Defensive rebound by B. Brown,8,18
44,1,7:03.0,,R. Jackson misses 3-pt jump shot from 23 ft,8,18
45,1,7:00.0,Defensive rebound by G. Antetokounmpo,,8,18
46,1,6:59.0,Shooting foul by A. Drummond (drawn by G. Antetokounmpo),,8,18
47,1,6:59.0,G. Antetokounmpo misses free throw 1 of 2,,8,18
48,1,6:59.0,Offensive rebound by Team,,8,18
49,1,6:59.0,P. Connaughton enters the game for S. Brown,,8,18
50,1,6:59.0,E. İlyasova enters the game for B. Lopez,,8,18
51,1,6:59.0,G. Antetokounmpo misses free throw 2 of 2,,8,18
52,1,6:56.0,,Defensive rebound by A. Drummond,8,18
53,1,6:44.0,,Turnover by B. Griffin (bad pass; steal by E. Bledsoe),8,18
54,1,6:39.0,G. Antetokounmpo misses 2-pt layup from 5 ft,,8,18
55,1,6:36.0,,Defensive rebound by A. Drummond,8,18
56,1,6:34.0,,B. Griffin makes 2-pt dunk from 2 ft (assist by W. Ellington),8,20
57,1,6:21.0,K. Middleton makes 3-pt jump shot from 27 ft (assist by E. İlyasova),,11,20
58,1,6:19.0,,Detroit full timeout,11,20
59,1,6:19.0,G. Hill enters the game for E. Bledsoe,,11,20
60,1,6:19.0,,L. Kennard enters the game for B. Griffin,11,20
61,1,6:03.0,,A. Drummond makes 2-pt jump shot from 4 ft (assist by R. Jackson),11,22
62,1,6:03.0,,Shooting foul by E. İlyasova (drawn by A. Drummond),11,22
63,1,6:03.0,,A. Drummond misses free throw 1 of 1,11,22
64,1,6:01.0,Defensive rebound by G. Antetokounmpo,,11,22
65,1,5:48.0,K. Middleton misses 2-pt jump shot from 14 ft,,11,22
66,1,5:45.0,,Defensive rebound by B. Brown,11,22
67,1,5:36.0,,A. Drummond misses 2-pt dunk from 3 ft (block by G. Antetokounmpo),11,22
68,1,5:34.0,Defensive rebound by E. İlyasova,,11,22
69,1,5:33.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by K. Middleton),,13,22
70,1,5:33.0,Shooting foul by B. Brown (drawn by G. Antetokounmpo),,13,22
71,1,5:33.0,,L. Galloway enters the game for B. Brown,13,22
72,1,5:33.0,G. Antetokounmpo makes free throw 1 of 1,,14,22
73,1,5:15.0,,R. Jackson misses 3-pt jump shot from 26 ft,14,22
74,1,5:12.0,Defensive rebound by G. Antetokounmpo,,14,22
75,1,4:56.0,G. Hill makes 2-pt layup from 2 ft (assist by G. Antetokounmpo),,16,22
76,1,4:44.0,,Personal foul by K. Middleton (drawn by W. Ellington),16,22
77,1,4:44.0,B. Lopez enters the game for G. Antetokounmpo,,16,22
78,1,4:37.0,,R. Jackson makes 2-pt jump shot from 6 ft,16,24
79,1,4:21.0,N. Mirotić enters the game for K. Middleton,,16,24
80,1,4:13.0,E. İlyasova makes 2-pt jump shot from 13 ft,,18,24
81,1,3:57.0,,L. Kennard misses 2-pt jump shot from 21 ft,18,24
82,1,3:55.0,Defensive rebound by E. İlyasova,,18,24
83,1,3:46.0,P. Connaughton makes 2-pt layup from 2 ft (assist by G. Hill),,20,24
84,1,3:24.0,,A. Drummond misses 2-pt dunk from 2 ft (block by B. Lopez),20,24
85,1,3:21.0,Defensive rebound by E. İlyasova,,20,24
86,1,3:14.0,Turnover by G. Hill (lost ball; steal by R. Jackson),,20,24
87,1,3:11.0,,Shooting foul by B. Lopez (drawn by R. Jackson),20,24
88,1,3:11.0,,R. Jackson makes free throw 1 of 2,20,25
89,1,3:11.0,,R. Jackson makes free throw 2 of 2,20,26
90,1,2:46.0,P. Connaughton misses 2-pt jump shot from 17 ft,,20,26
91,1,2:41.0,,Defensive rebound by L. Kennard,20,26
92,1,2:34.0,,A. Drummond misses 2-pt hook shot from 3 ft,20,26
93,1,2:34.0,,Offensive rebound by Team,20,26
94,1,2:34.0,S. Brown enters the game for B. Lopez,,20,26
95,1,2:34.0,,B. Griffin enters the game for A. Drummond,20,26
96,1,2:34.0,,T. Maker enters the game for W. Ellington,20,26
97,1,2:34.0,,I. Smith enters the game for R. Jackson,20,26
98,1,2:25.0,,L. Galloway misses 3-pt jump shot from 28 ft,20,26
99,1,2:23.0,Defensive rebound by N. Mirotić,,20,26
100,1,2:13.0,N. Mirotić misses 2-pt layup from 3 ft,,20,26
101,1,2:11.0,,Defensive rebound by T. Maker,20,26
102,1,2:06.0,,L. Kennard makes 2-pt jump shot from 15 ft (assist by L. Galloway),20,28
103,1,1:39.0,E. İlyasova misses 3-pt jump shot from 26 ft,,20,28
104,1,1:37.0,,Defensive rebound by T. Maker,20,28
105,1,1:31.0,,L. Galloway misses 2-pt layup from 2 ft,20,28
106,1,1:29.0,Defensive rebound by P. Connaughton,,20,28
107,1,1:24.0,Shooting foul by T. Maker (drawn by S. Brown),,20,28
108,1,1:24.0,S. Brown makes free throw 1 of 2,,21,28
109,1,1:24.0,G. Antetokounmpo enters the game for P. Connaughton,,21,28
110,1,1:24.0,E. Bledsoe enters the game for E. İlyasova,,21,28
111,1,1:24.0,S. Brown misses free throw 2 of 2,,21,28
112,1,1:22.0,,Defensive rebound by I. Smith,21,28
113,1,0:58.0,,B. Griffin misses 2-pt jump shot from 12 ft,21,28
114,1,0:58.0,,Offensive rebound by Team,21,28
115,1,0:58.0,,Turnover by Team (shot clock),21,28
116,1,0:37.0,G. Antetokounmpo misses 2-pt jump shot from 3 ft,,21,28
117,1,0:35.0,,Defensive rebound by B. Griffin,21,28
118,1,0:27.0,,L. Kennard misses 2-pt layup from 3 ft (block by G. Antetokounmpo),21,28
119,1,0:24.0,Defensive rebound by S. Brown,,21,28
120,1,0:20.0,G. Hill makes 3-pt jump shot from 27 ft (assist by S. Brown),,24,28
121,1,0:01.0,,Turnover by T. Maker (bad pass; steal by G. Hill),24,28
122,1,0:01.0,Shooting foul by L. Kennard (drawn by G. Hill),,24,28
123,1,0:01.0,G. Hill makes free throw 1 of 2,,25,28
124,1,0:01.0,D. Wilson enters the game for G. Antetokounmpo,,25,28
125,1,0:01.0,G. Hill makes free throw 2 of 2,,26,28
126,1,0:00.0,,Turnover by B. Griffin (bad pass; steal by S. Brown),26,28
127,2,11:38.0,G. Antetokounmpo makes 3-pt jump shot from 27 ft (assist by S. Brown),,29,28
128,2,11:21.0,,I. Smith misses 2-pt jump shot from 10 ft,29,28
129,2,11:19.0,Defensive rebound by E. İlyasova,,29,28
130,2,11:18.0,Personal foul by T. Maker (drawn by G. Antetokounmpo),,29,28
131,2,11:12.0,G. Antetokounmpo makes 2-pt dunk from 2 ft (assist by S. Brown),,31,28
132,2,10:51.0,,B. Griffin makes 3-pt jump shot from 25 ft,31,31
133,2,10:46.0,Shooting foul by T. Maker (drawn by E. İlyasova),,31,31
134,2,10:46.0,E. İlyasova misses free throw 1 of 2,,31,31
135,2,10:46.0,Offensive rebound by Team,,31,31
136,2,10:46.0,E. İlyasova makes free throw 2 of 2,,32,31
137,2,10:20.0,,I. Smith misses 2-pt jump shot from 5 ft,32,31
138,2,10:18.0,Defensive rebound by E. Bledsoe,,32,31
139,2,10:12.0,E. İlyasova misses 3-pt jump shot from 25 ft,,32,31
140,2,10:10.0,,Defensive rebound by L. Galloway,32,31
141,2,10:01.0,,T. Maker misses 3-pt jump shot from 23 ft,32,31
142,2,9:59.0,Defensive rebound by K. Middleton,,32,31
143,2,9:53.0,S. Brown misses 2-pt layup from 3 ft,,32,31
144,2,9:51.0,,Defensive rebound by B. Griffin,32,31
145,2,9:47.0,,T. Maker makes 2-pt dunk from 2 ft (assist by B. Griffin),32,33
146,2,9:40.0,Turnover by K. Middleton (lost ball; steal by L. Galloway),,32,33
147,2,9:32.0,,T. Maker misses 3-pt jump shot from 24 ft,32,33
148,2,9:30.0,Defensive rebound by G. Antetokounmpo,,32,33
149,2,9:19.0,G. Antetokounmpo misses 2-pt jump shot from 19 ft,,32,33
150,2,9:15.0,,Defensive rebound by I. Smith,32,33
151,2,9:12.0,,I. Smith misses 2-pt layup from 1 ft (block by G. Antetokounmpo),32,33
152,2,9:12.0,,Offensive rebound by Team,32,33
153,2,9:12.0,P. Connaughton enters the game for S. Brown,,32,33
154,2,9:12.0,B. Lopez enters the game for E. İlyasova,,32,33
155,2,9:12.0,,A. Drummond enters the game for T. Maker,32,33
156,2,8:59.0,,L. Galloway makes 3-pt jump shot from 25 ft (assist by I. Smith),32,36
157,2,8:41.0,E. Bledsoe makes 2-pt layup from 2 ft,,34,36
158,2,8:26.0,,L. Kennard makes 2-pt jump shot from 15 ft (assist by B. Griffin),34,38
159,2,8:10.0,Turnover by E. Bledsoe (bad pass; steal by I. Smith),,34,38
160,2,8:06.0,,A. Drummond makes 2-pt dunk from 3 ft (assist by L. Galloway),34,40
161,2,8:05.0,Milwaukee full timeout,,34,40
162,2,7:52.0,K. Middleton makes 2-pt jump shot from 5 ft (assist by E. Bledsoe),,36,40
163,2,7:41.0,,B. Griffin misses 2-pt layup from 2 ft (block by E. Bledsoe),36,40
164,2,7:40.0,,Offensive rebound by B. Griffin,36,40
165,2,7:39.0,,Shooting foul by G. Antetokounmpo (drawn by B. Griffin),36,40
166,2,7:39.0,,B. Griffin makes free throw 1 of 2,36,41
167,2,7:39.0,G. Hill enters the game for G. Antetokounmpo,,36,41
168,2,7:39.0,N. Mirotić enters the game for E. Bledsoe,,36,41
169,2,7:39.0,,B. Griffin makes free throw 2 of 2,36,42
170,2,7:27.0,Turnover by G. Hill (traveling),,36,42
171,2,7:11.0,,B. Griffin misses 3-pt jump shot from 25 ft,36,42
172,2,7:11.0,Defensive rebound by Team,,36,42
173,2,6:57.0,Personal foul by L. Galloway (drawn by B. Lopez),,36,42
174,2,6:57.0,,B. Brown enters the game for B. Griffin,36,42
175,2,6:57.0,,R. Jackson enters the game for I. Smith,36,42
176,2,6:46.0,B. Lopez makes 2-pt jump shot from 13 ft,,38,42
177,2,6:26.0,,L. Kennard makes 2-pt jump shot from 8 ft (assist by A. Drummond),38,44
178,2,6:16.0,Turnover by B. Lopez (bad pass),,38,44
179,2,5:54.0,,R. Jackson makes 2-pt jump shot from 12 ft,38,46
180,2,5:32.0,K. Middleton makes 2-pt jump shot from 15 ft,,40,46
181,2,5:18.0,,L. Galloway makes 2-pt jump shot from 15 ft,40,48
182,2,5:05.0,N. Mirotić makes 3-pt jump shot from 30 ft (assist by P. Connaughton),,43,48
183,2,4:46.0,,R. Jackson makes 3-pt jump shot from 25 ft (assist by L. Galloway),43,51
184,2,4:28.0,Shooting foul by L. Kennard (drawn by N. Mirotić),,43,51
185,2,4:28.0,N. Mirotić makes free throw 1 of 2,,44,51
186,2,4:28.0,G. Antetokounmpo enters the game for K. Middleton,,44,51
187,2,4:28.0,,W. Ellington enters the game for L. Kennard,44,51
188,2,4:28.0,N. Mirotić misses free throw 2 of 2,,44,51
189,2,4:28.0,,Defensive rebound by A. Drummond,44,51
190,2,4:28.0,,Detroit full timeout,44,51
191,2,4:14.0,,L. Galloway makes 3-pt jump shot from 25 ft (assist by R. Jackson),44,54
192,2,4:03.0,G. Antetokounmpo makes 2-pt hook shot from 3 ft (assist by N. Mirotić),,46,54
193,2,4:03.0,Shooting foul by A. Drummond (drawn by G. Antetokounmpo),,46,54
194,2,4:03.0,G. Antetokounmpo makes free throw 1 of 1,,47,54
195,2,3:48.0,,R. Jackson misses 2-pt layup from 2 ft,47,54
196,2,3:46.0,Defensive rebound by G. Antetokounmpo,,47,54
197,2,3:43.0,Turnover by G. Antetokounmpo (traveling),,47,54
198,2,3:36.0,,Personal foul by G. Hill (drawn by R. Jackson),47,54
199,2,3:36.0,,Away from play foul by G. Hill (drawn by R. Jackson),47,54
200,2,3:36.0,,R. Jackson makes free throw 1 of 1,47,55
201,2,3:36.0,E. Bledsoe enters the game for N. Mirotić,,47,55
202,2,3:33.0,,R. Jackson misses 3-pt jump shot from 25 ft,47,55
203,2,3:33.0,Defensive rebound by Team,,47,55
204,2,3:23.0,Personal foul by B. Brown (drawn by G. Antetokounmpo),,47,55
205,2,3:23.0,G. Antetokounmpo misses free throw 1 of 2,,47,55
206,2,3:23.0,Offensive rebound by Team,,47,55
207,2,3:23.0,,B. Griffin enters the game for B. Brown,47,55
208,2,3:23.0,,L. Kennard enters the game for L. Galloway,47,55
209,2,3:23.0,G. Antetokounmpo makes free throw 2 of 2,,48,55
210,2,3:08.0,,B. Griffin misses 2-pt jump shot from 7 ft,48,55
211,2,3:04.0,Defensive rebound by B. Lopez,,48,55
212,2,2:57.0,B. Lopez makes 2-pt layup from 2 ft,,50,55
213,2,2:57.0,Shooting foul by B. Griffin (drawn by B. Lopez),,50,55
214,2,2:57.0,S. Brown enters the game for G. Hill,,50,55
215,2,2:57.0,B. Lopez makes free throw 1 of 1,,51,55
216,2,2:34.0,,R. Jackson makes 3-pt jump shot from 23 ft (assist by W. Ellington),51,58
217,2,2:18.0,G. Antetokounmpo misses 3-pt jump shot from 27 ft,,51,58
218,2,2:13.0,,Defensive rebound by R. Jackson,51,58
219,2,2:12.0,,B. Griffin misses 2-pt layup from 2 ft,51,58
220,2,2:12.0,Defensive rebound by P. Connaughton,,51,58
221,2,2:04.0,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by S. Brown),,53,58
222,2,2:04.0,Shooting foul by A. Drummond (drawn by G. Antetokounmpo),,53,58
223,2,2:04.0,E. İlyasova enters the game for P. Connaughton,,53,58
224,2,2:04.0,K. Middleton enters the game for B. Lopez,,53,58
225,2,2:04.0,,T. Maker enters the game for A. Drummond,53,58
226,2,2:04.0,G. Antetokounmpo misses free throw 1 of 1,,53,58
227,2,2:03.0,,Defensive rebound by B. Griffin,53,58
228,2,2:03.0,,Personal foul by S. Brown (drawn by B. Griffin),53,58
229,2,1:41.0,,L. Kennard misses 3-pt jump shot from 24 ft,53,58
230,2,1:38.0,Defensive rebound by G. Antetokounmpo,,53,58
231,2,1:37.0,Shooting foul by B. Griffin (drawn by S. Brown),,53,58
232,2,1:37.0,S. Brown makes free throw 1 of 2,,54,58
233,2,1:37.0,,L. Galloway enters the game for B. Griffin,54,58
234,2,1:37.0,S. Brown makes free throw 2 of 2,,55,58
235,2,1:14.0,,Shooting foul by E. İlyasova (drawn by T. Maker),55,58
236,2,1:14.0,,T. Maker makes free throw 1 of 2,55,59
237,2,1:14.0,,T. Maker makes free throw 2 of 2,55,60
238,2,0:55.0,S. Brown misses 2-pt layup from 3 ft (block by L. Kennard),,55,60
239,2,0:51.0,Offensive rebound by S. Brown,,55,60
240,2,0:50.0,G. Antetokounmpo misses 2-pt layup from 3 ft,,55,60
241,2,0:50.0,Offensive rebound by Team,,55,60
242,2,0:50.0,Turnover by Team (shot clock),,55,60
243,2,0:36.0,,R. Jackson misses 2-pt jump shot from 7 ft,55,60
244,2,0:34.0,,Offensive rebound by T. Maker,55,60
245,2,0:31.0,,R. Jackson misses 3-pt jump shot from 26 ft,55,60
246,2,0:29.0,Defensive rebound by E. İlyasova,,55,60
247,2,0:10.0,K. Middleton misses 3-pt jump shot from 23 ft,,55,60
248,2,0:09.0,Offensive rebound by E. İlyasova,,55,60
249,2,0:09.0,Personal foul by L. Kennard (drawn by E. İlyasova),,55,60
250,2,0:09.0,E. İlyasova misses free throw 1 of 2,,55,60
251,2,0:09.0,Offensive rebound by Team,,55,60
252,2,0:09.0,G. Hill enters the game for G. Antetokounmpo,,55,60
253,2,0:09.0,,A. Drummond enters the game for L. Kennard,55,60
254,2,0:09.0,,B. Griffin enters the game for T. Maker,55,60
255,2,0:09.0,E. İlyasova makes free throw 2 of 2,,56,60
256,2,0:01.0,,L. Galloway misses 3-pt jump shot from 26 ft,56,60
257,2,0:01.0,,Offensive rebound by R. Jackson,56,60
258,2,0:01.0,,R. Jackson makes 2-pt dunk at rim,56,62
259,3,11:44.0,G. Antetokounmpo misses 2-pt jump shot from 12 ft,,56,62
260,3,11:39.0,,Defensive rebound by W. Ellington,56,62
261,3,11:27.0,,W. Ellington misses 3-pt jump shot from 25 ft,56,62
262,3,11:24.0,Defensive rebound by S. Brown,,56,62
263,3,11:19.0,S. Brown misses 3-pt jump shot from 27 ft,,56,62
264,3,11:19.0,,Defensive rebound by Team,56,62
265,3,11:10.0,,B. Brown misses 2-pt layup from 2 ft,56,62
266,3,11:07.0,Defensive rebound by B. Lopez,,56,62
267,3,10:52.0,K. Middleton misses 3-pt jump shot from 24 ft,,56,62
268,3,10:49.0,Offensive rebound by S. Brown,,56,62
269,3,10:47.0,S. Brown makes 2-pt layup from 2 ft,,58,62
270,3,10:30.0,,W. Ellington misses 2-pt layup from 2 ft,58,62
271,3,10:29.0,,Offensive rebound by A. Drummond,58,62
272,3,10:28.0,,A. Drummond makes 2-pt layup from 2 ft,58,64
273,3,10:12.0,S. Brown misses 3-pt jump shot from 23 ft,,58,64
274,3,10:10.0,,Defensive rebound by R. Jackson,58,64
275,3,10:02.0,,A. Drummond makes 2-pt jump shot from 7 ft (assist by R. Jackson),58,66
276,3,9:41.0,E. Bledsoe makes 2-pt layup from 2 ft (assist by B. Lopez),,60,66
277,3,9:17.0,,B. Griffin makes 2-pt jump shot from 8 ft,60,68
278,3,9:03.0,E. Bledsoe misses 2-pt jump shot from 6 ft,,60,68
279,3,9:01.0,,Defensive rebound by W. Ellington,60,68
280,3,8:51.0,,Turnover by B. Griffin (lost ball; steal by G. Antetokounmpo),60,68
281,3,8:45.0,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by E. Bledsoe),,62,68
282,3,8:15.0,,B. Griffin makes 3-pt jump shot from 26 ft (assist by R. Jackson),62,71
283,3,8:00.0,K. Middleton makes 2-pt layup from 1 ft (assist by E. Bledsoe),,64,71
284,3,8:00.0,Shooting foul by R. Jackson (drawn by K. Middleton),,64,71
285,3,8:00.0,K. Middleton makes free throw 1 of 1,,65,71
286,3,7:45.0,,B. Griffin makes 2-pt hook shot from 3 ft,65,73
287,3,7:33.0,E. Bledsoe makes 2-pt layup from 2 ft (assist by B. Lopez),,67,73
288,3,7:33.0,Shooting foul by B. Griffin (drawn by E. Bledsoe),,67,73
289,3,7:33.0,E. İlyasova enters the game for B. Lopez,,67,73
290,3,7:33.0,E. Bledsoe makes free throw 1 of 1,,68,73
291,3,7:29.0,,Detroit full timeout,68,73
292,3,7:10.0,,B. Brown misses 3-pt jump shot from 24 ft,68,73
293,3,7:08.0,Defensive rebound by E. İlyasova,,68,73
294,3,6:56.0,E. İlyasova misses 2-pt jump shot from 18 ft,,68,73
295,3,6:53.0,,Defensive rebound by B. Brown,68,73
296,3,6:41.0,,Offensive foul by A. Drummond (drawn by G. Antetokounmpo),68,73
297,3,6:41.0,,Turnover by A. Drummond (offensive foul),68,73
298,3,6:41.0,,T. Maker enters the game for A. Drummond,68,73
299,3,6:24.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,70,73
300,3,5:59.0,,B. Brown misses 2-pt jump shot from 7 ft,70,73
301,3,5:56.0,Defensive rebound by S. Brown,,70,73
302,3,5:54.0,Shooting foul by B. Brown (drawn by K. Middleton),,70,73
303,3,5:54.0,K. Middleton makes free throw 1 of 3,,71,73
304,3,5:54.0,K. Middleton makes free throw 2 of 3,,72,73
305,3,5:54.0,P. Connaughton enters the game for E. Bledsoe,,72,73
306,3,5:54.0,G. Hill enters the game for S. Brown,,72,73
307,3,5:54.0,,L. Kennard enters the game for B. Brown,72,73
308,3,5:54.0,K. Middleton makes free throw 3 of 3,,73,73
309,3,5:42.0,,B. Griffin makes 3-pt jump shot from 26 ft (assist by R. Jackson),73,76
310,3,5:29.0,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by E. İlyasova),,75,76
311,3,5:23.0,,Personal foul by G. Hill (drawn by R. Jackson),75,76
312,3,5:13.0,,B. Griffin makes 3-pt jump shot from 26 ft (assist by R. Jackson),75,79
313,3,5:05.0,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by E. İlyasova),,77,79
314,3,5:05.0,Shooting foul by T. Maker (drawn by G. Antetokounmpo),,77,79
315,3,5:05.0,G. Antetokounmpo makes free throw 1 of 1,,78,79
316,3,4:57.0,,Personal foul by E. İlyasova (drawn by R. Jackson),78,79
317,3,4:53.0,,R. Jackson makes 3-pt jump shot from 23 ft (assist by L. Kennard),78,82
318,3,4:35.0,Personal foul by T. Maker (drawn by G. Antetokounmpo),,78,82
319,3,4:35.0,Technical foul by D. Casey,,78,82
320,3,4:35.0,K. Middleton makes technical free throw,,79,82
321,3,4:35.0,G. Antetokounmpo makes free throw 1 of 2,,80,82
322,3,4:35.0,B. Lopez enters the game for E. İlyasova,,80,82
323,3,4:35.0,,L. Galloway enters the game for B. Griffin,80,82
324,3,4:35.0,G. Antetokounmpo makes free throw 2 of 2,,81,82
325,3,4:30.0,,Detroit full timeout,81,82
326,3,4:30.0,N. Mirotić enters the game for K. Middleton,,81,82
327,3,4:30.0,,I. Smith enters the game for R. Jackson,81,82
328,3,4:27.0,,Turnover by L. Kennard (lost ball; steal by P. Connaughton),81,82
329,3,4:21.0,P. Connaughton makes 2-pt dunk from 2 ft,,83,82
330,3,3:57.0,,T. Maker misses 3-pt jump shot from 27 ft,83,82
331,3,3:57.0,Defensive rebound by Team,,83,82
332,3,3:43.0,N. Mirotić makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),,86,82
333,3,3:27.0,,Turnover by I. Smith (bad pass),86,82
334,3,3:20.0,Personal foul by L. Galloway (drawn by G. Antetokounmpo),,86,82
335,3,3:20.0,G. Antetokounmpo makes free throw 1 of 2,,87,82
336,3,3:20.0,S. Brown enters the game for B. Lopez,,87,82
337,3,3:20.0,,A. Drummond enters the game for T. Maker,87,82
338,3,3:20.0,G. Antetokounmpo makes free throw 2 of 2,,88,82
339,3,3:09.0,,I. Smith makes 2-pt jump shot from 12 ft,88,84
340,3,2:58.0,Turnover by P. Connaughton (out of bounds lost ball),,88,84
341,3,2:42.0,,I. Smith misses 2-pt jump shot from 10 ft,88,84
342,3,2:40.0,Defensive rebound by S. Brown,,88,84
343,3,2:39.0,Shooting foul by L. Galloway (drawn by G. Antetokounmpo),,88,84
344,3,2:39.0,G. Antetokounmpo misses free throw 1 of 2,,88,84
345,3,2:39.0,Offensive rebound by Team,,88,84
346,3,2:39.0,E. İlyasova enters the game for S. Brown,,88,84
347,3,2:39.0,,G. Robinson enters the game for W. Ellington,88,84
348,3,2:39.0,G. Antetokounmpo makes free throw 2 of 2,,89,84
349,3,2:26.0,,I. Smith misses 2-pt jump shot from 18 ft,89,84
350,3,2:23.0,Defensive rebound by E. İlyasova,,89,84
351,3,2:19.0,G. Antetokounmpo misses 3-pt jump shot from 25 ft,,89,84
352,3,2:17.0,,Defensive rebound by L. Galloway,89,84
353,3,1:55.0,,L. Kennard misses 3-pt jump shot from 26 ft,89,84
354,3,1:53.0,Defensive rebound by G. Hill,,89,84
355,3,1:41.0,Shooting foul by G. Robinson (drawn by G. Antetokounmpo),,89,84
356,3,1:41.0,Milwaukee full timeout,,89,84
357,3,1:41.0,E. Bledsoe enters the game for P. Connaughton,,89,84
358,3,1:41.0,S. Brown enters the game for G. Hill,,89,84
359,3,1:41.0,G. Antetokounmpo makes free throw 1 of 2,,90,84
360,3,1:41.0,G. Antetokounmpo makes free throw 2 of 2,,91,84
361,3,1:36.0,,Personal foul by S. Brown (drawn by L. Kennard),91,84
362,3,1:36.0,P. Connaughton enters the game for G. Antetokounmpo,,91,84
363,3,1:28.0,,Shooting foul by E. İlyasova (drawn by A. Drummond),91,84
364,3,1:28.0,,A. Drummond misses free throw 1 of 2,91,84
365,3,1:28.0,,Offensive rebound by Team,91,84
366,3,1:28.0,,A. Drummond makes free throw 2 of 2,91,85
367,3,1:14.0,N. Mirotić misses 3-pt jump shot from 24 ft,,91,85
368,3,1:11.0,Offensive rebound by S. Brown,,91,85
369,3,1:00.0,E. Bledsoe misses 2-pt jump shot from 14 ft,,91,85
370,3,0:57.0,Offensive rebound by N. Mirotić,,91,85
371,3,0:57.0,N. Mirotić makes 2-pt layup at rim,,93,85
372,3,0:42.0,,L. Galloway misses 2-pt jump shot from 6 ft,93,85
373,3,0:37.0,,Offensive rebound by A. Drummond,93,85
374,3,0:37.0,,A. Drummond misses 2-pt dunk from 1 ft,93,85
375,3,0:36.0,Defensive rebound by S. Brown,,93,85
