,QUARTER,TIME_REMAINING,UTAH_ACTION,HOUSTON_ACTION,UTAH_SCORE,HOUSTON_SCORE
80,1,3:08.0,Shooting foul by C. Capela (drawn by D. Mitchell),,20,22
81,1,3:08.0,D. Mitchell misses free throw 1 of 2,,20,22
82,1,3:08.0,Offensive rebound by Team,,20,22
83,1,3:08.0,,I. Hartenstein enters the game for C. Capela,20,22
84,1,3:08.0,,P. Tucker enters the game for E. Gordon,20,22
85,1,3:08.0,D. Mitchell makes free throw 2 of 2,,21,22
86,1,2:47.0,,Turnover by J. Harden (lost ball; steal by J. Crowder),21,22
87,1,2:42.0,Turnover by R. Gobert (bad pass; steal by C. Anthony),,21,22
88,1,2:35.0,,G. Green misses 3-pt jump shot from 24 ft,21,22
89,1,2:32.0,Defensive rebound by R. O'Neale,,21,22
90,1,2:23.0,Personal foul by I. Hartenstein (drawn by D. Mitchell),,21,22
91,1,2:23.0,,Houston full timeout,21,22
92,1,2:23.0,D. Favors enters the game for R. Gobert,,21,22
93,1,2:23.0,J. Ingles enters the game for R. O'Neale,,21,22
94,1,2:23.0,D. Mitchell misses free throw 1 of 2,,21,22
95,1,2:23.0,Offensive rebound by Team,,21,22
96,1,2:23.0,D. Mitchell makes free throw 2 of 2,,22,22
97,1,2:06.0,,C. Anthony makes 2-pt layup from 1 ft,22,24
98,1,1:47.0,J. Crowder misses 2-pt layup from 3 ft,,22,24
99,1,1:45.0,,Defensive rebound by C. Anthony,22,24
100,1,1:41.0,,G. Green misses 3-pt jump shot from 25 ft,22,24
101,1,1:38.0,,Offensive rebound by C. Anthony,22,24
102,1,1:33.0,,C. Anthony makes 2-pt jump shot from 11 ft,22,26
103,1,1:19.0,D. Mitchell misses 2-pt layup from 2 ft (block by P. Tucker),,22,26
104,1,1:15.0,Offensive rebound by J. Crowder,,22,26
105,1,1:10.0,J. Ingles misses 3-pt jump shot from 22 ft,,22,26
106,1,1:08.0,Offensive rebound by Team,,22,26
107,1,1:08.0,,Loose ball foul by C. Anthony (drawn by D. Favors),22,26
108,1,1:08.0,A. Burks enters the game for D. Mitchell,,22,26
109,1,1:08.0,D. Favors makes free throw 1 of 2,,23,26
110,1,1:08.0,D. Favors makes free throw 2 of 2,,24,26
111,1,0:51.0,,J. Harden makes 3-pt jump shot from 25 ft,24,29
112,1,0:37.0,A. Burks misses 2-pt jump shot from 17 ft,,24,29
113,1,0:34.0,Offensive rebound by Team,,24,29
114,1,0:34.0,,M. Carter-Williams enters the game for I. Hartenstein,24,29
115,1,0:33.0,J. Crowder misses 3-pt jump shot from 22 ft,,24,29
116,1,0:30.0,,Defensive rebound by P. Tucker,24,29
117,1,0:11.0,,Turnover by J. Harden (traveling),24,29
118,1,0:03.0,D. Exum misses 2-pt jump shot from 6 ft,,24,29
119,1,0:01.0,,Defensive rebound by P. Tucker,24,29
120,1,0:00.0,,P. Tucker misses 3-pt jump shot from 44 ft,24,29
121,1,0:00.0,,Offensive rebound by Team,24,29
122,2,11:50.0,,Personal foul by J. Crowder (drawn by C. Anthony),24,29
123,2,11:42.0,,E. Gordon misses 3-pt jump shot from 26 ft,24,29
124,2,11:38.0,Defensive rebound by J. Ingles,,24,29
125,2,11:19.0,D. Exum misses 2-pt layup from 4 ft,,24,29
126,2,11:19.0,,Defensive rebound by C. Anthony,24,29
127,2,11:05.0,,C. Anthony misses 2-pt layup from 2 ft (block by D. Favors),24,29
128,2,11:02.0,Defensive rebound by J. Ingles,,24,29
129,2,10:55.0,Shooting foul by M. Carter-Williams (drawn by A. Burks),,24,29
130,2,10:55.0,A. Burks misses free throw 1 of 2,,24,29
131,2,10:55.0,Offensive rebound by Team,,24,29
132,2,10:55.0,,C. Capela enters the game for C. Anthony,24,29
133,2,10:55.0,A. Burks makes free throw 2 of 2,,25,29
134,2,10:46.0,,Personal foul by A. Burks (drawn by M. Carter-Williams),25,29
135,2,10:38.0,,P. Tucker misses 2-pt layup from 3 ft (block by D. Favors),25,29
136,2,10:36.0,,Offensive rebound by C. Capela,25,29
137,2,10:34.0,,C. Capela misses 2-pt layup from 1 ft,25,29
138,2,10:33.0,,Offensive rebound by C. Capela,25,29
139,2,10:31.0,,E. Gordon misses 3-pt jump shot from 26 ft,25,29
140,2,10:29.0,Defensive rebound by A. Burks,,25,29
141,2,10:15.0,A. Burks makes 2-pt layup from 3 ft (assist by D. Exum),,27,29
142,2,9:51.0,,P. Tucker makes 3-pt jump shot from 23 ft (assist by E. Gordon),27,32
143,2,9:45.0,Shooting foul by M. Carter-Williams (drawn by D. Exum),,27,32
144,2,9:45.0,D. Exum makes free throw 1 of 2,,28,32
145,2,9:45.0,G. Niang enters the game for J. Crowder,,28,32
146,2,9:45.0,,G. Clark enters the game for G. Green,28,32
147,2,9:45.0,D. Exum makes free throw 2 of 2,,29,32
148,2,9:37.0,,E. Gordon misses 3-pt jump shot from 27 ft,29,32
149,2,9:33.0,Defensive rebound by G. Niang,,29,32
150,2,9:25.0,D. Exum misses 2-pt layup from 1 ft,,29,32
151,2,9:23.0,,Defensive rebound by C. Capela,29,32
152,2,9:16.0,,E. Gordon misses 3-pt jump shot from 25 ft,29,32
153,2,9:13.0,Defensive rebound by A. Burks,,29,32
154,2,9:08.0,J. Ingles misses 3-pt jump shot from 25 ft,,29,32
155,2,9:07.0,,Defensive rebound by G. Clark,29,32
156,2,8:57.0,,C. Capela misses 2-pt hook shot from 6 ft,29,32
157,2,8:54.0,Defensive rebound by D. Favors,,29,32
158,2,8:39.0,Shooting foul by E. Gordon (drawn by A. Burks),,29,32
159,2,8:39.0,A. Burks makes free throw 1 of 2,,30,32
160,2,8:39.0,R. O'Neale enters the game for D. Exum,,30,32
161,2,8:39.0,R. Rubio enters the game for J. Ingles,,30,32
162,2,8:39.0,A. Burks makes free throw 2 of 2,,31,32
163,2,8:28.0,,Personal foul by G. Niang (drawn by P. Tucker),31,32
164,2,8:28.0,R. Gobert enters the game for A. Burks,,31,32
165,2,8:28.0,D. Mitchell enters the game for D. Favors,,31,32
166,2,8:15.0,,P. Tucker misses 2-pt jump shot from 8 ft,31,32
167,2,8:13.0,Defensive rebound by Team,,31,32
168,2,8:02.0,D. Mitchell misses 2-pt jump shot from 6 ft,,31,32
169,2,8:00.0,,Defensive rebound by G. Clark,31,32
170,2,7:49.0,,C. Capela misses 2-pt hook shot from 4 ft,31,32
171,2,7:46.0,Defensive rebound by D. Mitchell,,31,32
172,2,7:41.0,R. O'Neale makes 2-pt layup from 3 ft (assist by D. Mitchell),,33,32
173,2,7:28.0,,M. Carter-Williams makes 2-pt jump shot from 5 ft,33,34
174,2,7:20.0,Offensive foul by R. Gobert (drawn by M. Carter-Williams),,33,34
175,2,7:20.0,Turnover by R. Gobert (offensive foul),,33,34
176,2,7:20.0,,Houston full timeout,33,34
177,2,7:20.0,,C. Anthony enters the game for G. Clark,33,34
178,2,7:20.0,,J. Harden enters the game for P. Tucker,33,34
179,2,7:06.0,,E. Gordon misses 3-pt jump shot from 25 ft,33,34
180,2,7:02.0,Defensive rebound by R. Gobert,,33,34
181,2,6:45.0,G. Niang misses 3-pt jump shot from 25 ft,,33,34
182,2,6:41.0,,Defensive rebound by C. Capela,33,34
183,2,6:33.0,,J. Harden misses 2-pt layup from 2 ft,33,34
184,2,6:31.0,Defensive rebound by G. Niang,,33,34
185,2,6:25.0,G. Niang makes 2-pt layup from 3 ft (assist by R. Rubio),,35,34
186,2,6:07.0,,M. Carter-Williams makes 3-pt jump shot from 23 ft (assist by C. Anthony),35,37
187,2,5:51.0,D. Mitchell makes 2-pt layup from 2 ft,,37,37
188,2,5:40.0,,Offensive foul by J. Harden (drawn by R. O'Neale),37,37
189,2,5:40.0,,Turnover by J. Harden (offensive foul),37,37
190,2,5:40.0,J. Crowder enters the game for G. Niang,,37,37
191,2,5:24.0,D. Mitchell makes 3-pt jump shot from 26 ft,,40,37
192,2,5:11.0,,Personal foul by R. O'Neale (drawn by J. Harden),40,37
193,2,5:04.0,,J. Harden makes 2-pt jump shot from 15 ft,40,39
194,2,4:51.0,R. Gobert makes 2-pt layup from 3 ft (assist by J. Crowder),,42,39
195,2,4:38.0,,Personal foul by J. Crowder (drawn by C. Anthony),42,39
196,2,4:38.0,,C. Anthony misses free throw 1 of 2,42,39
197,2,4:38.0,,Offensive rebound by Team,42,39
198,2,4:38.0,,P. Tucker enters the game for M. Carter-Williams,42,39
199,2,4:38.0,,C. Anthony makes free throw 2 of 2,42,40
200,2,4:21.0,R. Rubio misses 3-pt jump shot from 28 ft,,42,40
201,2,4:21.0,Offensive rebound by Team,,42,40
202,2,4:21.0,,Loose ball foul by E. Gordon (drawn by R. Gobert),42,40
203,2,4:07.0,Turnover by Team (shot clock),,42,40
204,2,3:56.0,,C. Anthony misses 2-pt jump shot from 17 ft,42,40
205,2,3:53.0,Defensive rebound by R. Gobert,,42,40
206,2,3:41.0,R. Rubio misses 2-pt jump shot from 15 ft,,42,40
207,2,3:35.0,,Defensive rebound by C. Anthony,42,40
208,2,3:27.0,,J. Harden misses 3-pt jump shot from 25 ft,42,40
209,2,3:24.0,,Offensive rebound by C. Capela,42,40
210,2,3:19.0,,E. Gordon makes 2-pt layup from 2 ft (assist by C. Capela),42,42
211,2,3:19.0,Utah full timeout,,42,42
212,2,3:19.0,J. Ingles enters the game for R. O'Neale,,42,42
213,2,3:07.0,D. Mitchell makes 2-pt jump shot from 3 ft,,44,42
214,2,2:43.0,,J. Harden misses 2-pt hook shot from 6 ft,44,42
215,2,2:40.0,Defensive rebound by D. Mitchell,,44,42
216,2,2:30.0,J. Crowder makes 3-pt jump shot from 28 ft (assist by D. Mitchell),,47,42
217,2,2:10.0,,C. Capela misses 2-pt hook shot from 9 ft,47,42
218,2,2:09.0,Defensive rebound by R. Gobert,,47,42
219,2,1:48.0,J. Ingles misses 2-pt jump shot from 22 ft,,47,42
220,2,1:47.0,,Defensive rebound by Team,47,42
221,2,1:33.0,,Personal foul by R. Gobert (drawn by C. Capela),47,42
222,2,1:33.0,,C. Capela misses free throw 1 of 2,47,42
223,2,1:33.0,,Offensive rebound by Team,47,42
224,2,1:33.0,D. Favors enters the game for R. Gobert,,47,42
225,2,1:33.0,,C. Capela misses free throw 2 of 2,47,42
226,2,1:33.0,Defensive rebound by J. Crowder,,47,42
227,2,1:24.0,J. Crowder misses 2-pt layup from 4 ft (block by C. Capela),,47,42
228,2,1:21.0,,Defensive rebound by J. Harden,47,42
229,2,1:18.0,,J. Harden misses 2-pt jump shot from 4 ft,47,42
230,2,1:15.0,Defensive rebound by D. Favors,,47,42
231,2,1:12.0,Turnover by R. Rubio (bad pass; steal by P. Tucker),,47,42
232,2,1:12.0,,Personal foul by J. Ingles (drawn by J. Harden),47,42
233,2,1:12.0,,J. Harden makes free throw 1 of 2,47,43
234,2,1:12.0,,J. Harden makes free throw 2 of 2,47,44
235,2,0:51.0,J. Ingles makes 3-pt jump shot from 23 ft (assist by R. Rubio),,50,44
236,2,0:38.0,,J. Harden misses 2-pt layup from 1 ft,50,44
237,2,0:36.0,Defensive rebound by R. Rubio,,50,44
238,2,0:31.0,R. Rubio misses 3-pt jump shot from 28 ft,,50,44
239,2,0:29.0,Offensive rebound by J. Crowder,,50,44
240,2,0:25.0,D. Mitchell makes 2-pt layup from 4 ft (assist by J. Crowder),,52,44
241,2,0:01.0,,Turnover by C. Capela (off goaltending),52,44
242,2,0:00.0,D. Mitchell misses 3-pt jump shot from 57 ft,,52,44
243,2,0:00.0,Offensive rebound by Team,,52,44
244,3,11:49.0,,Personal foul by R. Rubio (drawn by E. Gordon),52,44
245,3,11:40.0,,J. Harden misses 2-pt jump shot from 8 ft,52,44
246,3,11:37.0,Defensive rebound by J. Ingles,,52,44
247,3,11:26.0,J. Ingles makes 3-pt jump shot from 22 ft (assist by D. Mitchell),,55,44
248,3,11:12.0,,E. Gordon misses 2-pt jump shot from 6 ft,55,44
249,3,11:09.0,,Offensive rebound by C. Capela,55,44
250,3,11:07.0,,C. Anthony misses 3-pt jump shot from 27 ft,55,44
251,3,11:07.0,Defensive rebound by R. Gobert,,55,44
252,3,10:55.0,R. Rubio misses 2-pt jump shot from 14 ft,,55,44
253,3,10:52.0,,Defensive rebound by C. Anthony,55,44
254,3,10:45.0,,P. Tucker misses 3-pt jump shot from 23 ft,55,44
255,3,10:42.0,Defensive rebound by D. Favors,,55,44
256,3,10:32.0,Turnover by R. Rubio (lost ball; steal by P. Tucker),,55,44
257,3,10:30.0,,Personal foul by D. Favors (drawn by P. Tucker),55,44
258,3,10:23.0,,J. Harden misses 2-pt jump shot from 6 ft,55,44
259,3,10:21.0,,Offensive rebound by J. Harden,55,44
260,3,10:19.0,,J. Harden makes 2-pt layup from 2 ft,55,46
261,3,10:05.0,Turnover by J. Ingles (bad pass; steal by P. Tucker),,55,46
262,3,10:00.0,,E. Gordon misses 3-pt jump shot from 27 ft,55,46
263,3,9:56.0,Defensive rebound by R. Rubio,,55,46
264,3,9:52.0,Turnover by R. Rubio (bad pass; steal by J. Harden),,55,46
265,3,9:52.0,,Personal foul by D. Favors (drawn by J. Harden),55,46
266,3,9:35.0,,P. Tucker misses 3-pt jump shot from 24 ft,55,46
267,3,9:33.0,Defensive rebound by R. Gobert,,55,46
268,3,9:24.0,D. Mitchell makes 2-pt layup from 1 ft,,57,46
269,3,8:59.0,,J. Harden misses 2-pt hook shot from 8 ft (block by R. Gobert),57,46
270,3,8:57.0,Defensive rebound by D. Mitchell,,57,46
271,3,8:52.0,D. Mitchell misses 3-pt jump shot from 30 ft,,57,46
272,3,8:50.0,,Defensive rebound by J. Harden,57,46
273,3,8:48.0,,Personal foul by R. Rubio (drawn by E. Gordon),57,46
274,3,8:42.0,,J. Harden makes 2-pt hook shot from 7 ft,57,48
275,3,8:18.0,D. Mitchell makes 2-pt layup from 4 ft,,59,48
276,3,8:05.0,,C. Anthony misses 3-pt jump shot from 26 ft,59,48
277,3,8:03.0,Defensive rebound by R. Gobert,,59,48
278,3,7:52.0,D. Favors misses 2-pt layup from 4 ft (block by C. Capela),,59,48
279,3,7:50.0,Offensive rebound by D. Favors,,59,48
280,3,7:49.0,Shooting foul by C. Capela (drawn by R. Gobert),,59,48
281,3,7:49.0,R. Gobert makes free throw 1 of 2,,60,48
282,3,7:49.0,J. Crowder enters the game for D. Favors,,60,48
283,3,7:49.0,R. Gobert makes free throw 2 of 2,,61,48
284,3,7:39.0,,E. Gordon misses 3-pt jump shot from 28 ft,61,48
285,3,7:35.0,Defensive rebound by R. Gobert,,61,48
286,3,7:30.0,R. Rubio misses 2-pt jump shot from 8 ft,,61,48
287,3,7:30.0,,Defensive rebound by Team,61,48
288,3,7:30.0,,G. Green enters the game for C. Capela,61,48
289,3,7:16.0,,Turnover by J. Harden (out of bounds lost ball),61,48
290,3,7:05.0,D. Mitchell misses 3-pt jump shot from 25 ft,,61,48
291,3,7:03.0,,Defensive rebound by Team,61,48
292,3,6:55.0,Violation by Team (kicked ball),,61,48
293,3,6:55.0,,Houston full timeout,61,48
294,3,6:55.0,,M. Carter-Williams enters the game for E. Gordon,61,48
295,3,6:40.0,,M. Carter-Williams misses 3-pt jump shot from 24 ft,61,48
296,3,6:38.0,Defensive rebound by J. Crowder,,61,48
297,3,6:24.0,J. Ingles makes 3-pt jump shot from 23 ft (assist by D. Mitchell),,64,48
298,3,6:11.0,,Shooting foul by R. Gobert (drawn by J. Harden),64,48
299,3,6:11.0,,J. Harden misses free throw 1 of 2,64,48
300,3,6:11.0,,Offensive rebound by Team,64,48
301,3,6:11.0,D. Favors enters the game for R. Gobert,,64,48
302,3,6:11.0,,J. Harden makes free throw 2 of 2,64,49
303,3,6:01.0,Turnover by R. Rubio (bad pass; steal by P. Tucker),,64,49
304,3,5:50.0,,J. Harden makes 3-pt jump shot from 28 ft,64,52
305,3,5:28.0,D. Mitchell makes 2-pt layup from 2 ft,,66,52
306,3,5:15.0,,J. Harden misses 2-pt jump shot from 3 ft,66,52
307,3,5:13.0,Defensive rebound by J. Ingles,,66,52
308,3,5:08.0,J. Ingles misses 3-pt jump shot from 27 ft,,66,52
309,3,5:05.0,,Defensive rebound by C. Anthony,66,52
310,3,4:59.0,,J. Harden makes 2-pt layup from 3 ft (assist by C. Anthony),66,54
311,3,4:59.0,,Shooting foul by D. Favors (drawn by J. Harden),66,54
312,3,4:59.0,R. O'Neale enters the game for J. Ingles,,66,54
313,3,4:59.0,,J. Harden makes free throw 1 of 1,66,55
314,3,4:42.0,D. Favors makes 2-pt dunk from 1 ft (assist by D. Mitchell),,68,55
315,3,4:18.0,,Turnover by M. Carter-Williams (bad pass; steal by D. Favors),68,55
316,3,4:14.0,Turnover by D. Favors (bad pass; steal by M. Carter-Williams),,68,55
317,3,4:10.0,,P. Tucker makes 3-pt jump shot from 23 ft (assist by M. Carter-Williams),68,58
318,3,4:01.0,Personal foul by M. Carter-Williams (drawn by J. Crowder),,68,58
319,3,3:55.0,D. Mitchell makes 2-pt layup from 3 ft,,70,58
320,3,3:29.0,,Turnover by Team (shot clock),70,58
321,3,3:29.0,D. Exum enters the game for D. Favors,,70,58
322,3,3:29.0,E. Udoh enters the game for R. Rubio,,70,58
323,3,3:29.0,,E. Gordon enters the game for C. Anthony,70,58
324,3,3:11.0,J. Crowder misses 3-pt jump shot from 25 ft,,70,58
325,3,3:09.0,,Defensive rebound by E. Gordon,70,58
326,3,3:04.0,,Personal foul by J. Crowder (drawn by J. Harden),70,58
327,3,3:04.0,,J. Harden makes free throw 1 of 2,70,59
328,3,3:04.0,,J. Harden makes free throw 2 of 2,70,60
329,3,2:58.0,D. Mitchell misses 3-pt jump shot from 26 ft,,70,60
330,3,2:57.0,Offensive rebound by Team,,70,60
331,3,2:57.0,,Loose ball foul by J. Harden (drawn by E. Udoh),70,60
332,3,2:57.0,Utah full timeout,,70,60
333,3,2:51.0,Turnover by D. Mitchell (lost ball; steal by P. Tucker),,70,60
334,3,2:40.0,,M. Carter-Williams makes 2-pt layup from 4 ft (assist by J. Harden),70,62
335,3,2:16.0,J. Crowder misses 3-pt jump shot from 26 ft,,70,62
336,3,2:15.0,,Defensive rebound by J. Harden,70,62
337,3,1:55.0,,M. Carter-Williams misses 3-pt jump shot from 23 ft,70,62
338,3,1:52.0,Defensive rebound by E. Udoh,,70,62
339,3,1:37.0,J. Crowder makes 3-pt jump shot from 24 ft (assist by E. Udoh),,73,62
340,3,1:25.0,,Offensive foul by P. Tucker (drawn by R. O'Neale),73,62
341,3,1:25.0,,Turnover by P. Tucker (offensive foul),73,62
342,3,1:25.0,G. Allen enters the game for D. Mitchell,,73,62
343,3,1:25.0,J. Ingles enters the game for R. O'Neale,,73,62
344,3,1:25.0,,C. Anthony enters the game for J. Harden,73,62
345,3,1:25.0,,C. Capela enters the game for P. Tucker,73,62
346,3,1:13.0,J. Ingles misses 2-pt layup from 3 ft,,73,62
347,3,1:12.0,,Defensive rebound by Team,73,62
348,3,1:00.0,,Turnover by C. Capela (off goaltending),73,62
349,3,0:48.0,G. Allen misses 2-pt layup from 2 ft,,73,62
350,3,0:46.0,,Defensive rebound by G. Green,73,62
351,3,0:36.0,,C. Anthony makes 2-pt layup from 4 ft (assist by M. Carter-Williams),73,64
352,3,0:19.0,D. Exum makes 2-pt layup from 3 ft (assist by J. Ingles),,75,64
353,3,0:01.0,,C. Anthony makes 2-pt jump shot from 13 ft,75,66
354,4,11:49.0,Personal foul by E. Gordon (drawn by R. Gobert),,75,66
355,4,11:37.0,J. Crowder misses 2-pt jump shot from 21 ft,,75,66
356,4,11:35.0,Offensive rebound by R. Gobert,,75,66
357,4,11:26.0,R. Gobert makes 2-pt hook shot from 6 ft (assist by J. Ingles),,77,66
358,4,11:15.0,,Personal foul by J. Crowder (drawn by M. Carter-Williams),77,66
359,4,11:15.0,D. Favors enters the game for J. Crowder,,77,66
360,4,11:11.0,,C. Anthony misses 2-pt jump shot from 14 ft,77,66
361,4,11:08.0,Defensive rebound by D. Favors,,77,66
362,4,11:00.0,D. Exum makes 2-pt layup from 2 ft,,79,66
363,4,10:53.0,,M. Carter-Williams misses 2-pt jump shot from 7 ft,79,66
364,4,10:50.0,Defensive rebound by D. Favors,,79,66
365,4,10:44.0,Shooting foul by M. Carter-Williams (drawn by J. Ingles),,79,66
366,4,10:44.0,J. Ingles makes free throw 1 of 2,,80,66
367,4,10:44.0,J. Ingles makes free throw 2 of 2,,81,66
368,4,10:32.0,,E. Gordon misses 2-pt layup from 4 ft (block by R. Gobert),81,66
369,4,10:29.0,,Offensive rebound by C. Capela,81,66
370,4,10:27.0,,C. Capela makes 2-pt dunk from 2 ft,81,68
371,4,10:10.0,G. Allen misses 3-pt jump shot from 24 ft,,81,68
372,4,10:08.0,,Defensive rebound by C. Capela,81,68
373,4,10:03.0,,Turnover by C. Capela (lost ball; steal by J. Ingles),81,68
374,4,10:02.0,Turnover by J. Ingles (out of bounds lost ball),,81,68
375,4,10:02.0,,P. Tucker enters the game for M. Carter-Williams,81,68
376,4,9:48.0,,C. Capela makes 2-pt hook shot from 6 ft (assist by E. Gordon),81,70
377,4,9:37.0,G. Allen misses 3-pt jump shot from 26 ft,,81,70
378,4,9:34.0,,Defensive rebound by P. Tucker,81,70
379,4,9:28.0,,E. Gordon misses 3-pt jump shot from 27 ft,81,70
380,4,9:25.0,,Offensive rebound by C. Capela,81,70
381,4,9:22.0,,C. Capela makes 2-pt layup from 3 ft,81,72
382,4,9:13.0,Utah full timeout,,81,72
383,4,9:13.0,D. Mitchell enters the game for G. Allen,,81,72
384,4,9:13.0,R. O'Neale enters the game for J. Ingles,,81,72
385,4,8:52.0,D. Mitchell misses 2-pt jump shot from 12 ft (block by C. Anthony),,81,72
386,4,8:49.0,,Defensive rebound by C. Anthony,81,72
387,4,8:45.0,,C. Anthony makes 3-pt jump shot from 26 ft,81,75
388,4,8:20.0,R. O'Neale misses 2-pt jump shot from 8 ft,,81,75
