,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,GOLDEN STATE_ACTION,OKLAHOMA CITY_SCORE,GOLDEN STATE_SCORE
31,1,8:33.0,D. Schröder makes free throw 1 of 2,,5,10
32,1,8:33.0,D. Schröder makes free throw 2 of 2,,6,10
33,1,8:22.0,,K. Durant makes 2-pt layup from 3 ft (assist by D. Green),6,12
34,1,8:12.0,Shooting foul by D. Jones (drawn by P. George),,6,12
35,1,8:12.0,P. George makes free throw 1 of 2,,7,12
36,1,8:12.0,P. George makes free throw 2 of 2,,8,12
37,1,7:57.0,,S. Curry makes 2-pt jump shot from 6 ft (assist by K. Durant),8,14
38,1,7:45.0,D. Schröder misses 3-pt jump shot from 26 ft,,8,14
39,1,7:43.0,,Defensive rebound by D. Green,8,14
40,1,7:38.0,,Turnover by D. Green (bad pass; steal by P. Patterson),8,14
41,1,7:27.0,P. Patterson misses 3-pt jump shot from 27 ft,,8,14
42,1,7:25.0,,Defensive rebound by D. Jones,8,14
43,1,7:25.0,,Shooting foul by D. Schröder (drawn by S. Curry),8,14
44,1,7:25.0,,S. Curry makes free throw 1 of 2,8,15
45,1,7:25.0,Oklahoma City full timeout,,8,15
46,1,7:25.0,,S. Curry makes free throw 2 of 2,8,16
47,1,7:15.0,Turnover by D. Schröder (bad pass),,8,16
48,1,7:04.0,,K. Durant misses 3-pt jump shot from 26 ft,8,16
49,1,7:02.0,Defensive rebound by S. Adams,,8,16
50,1,6:47.0,D. Schröder makes 3-pt jump shot from 25 ft (assist by P. George),,11,16
51,1,6:41.0,,Personal foul by T. Ferguson (drawn by K. Durant),11,16
52,1,6:41.0,,K. Looney enters the game for D. Green,11,16
53,1,6:33.0,,K. Thompson misses 2-pt jump shot from 20 ft,11,16
54,1,6:31.0,Defensive rebound by T. Ferguson,,11,16
55,1,6:25.0,D. Schröder misses 3-pt jump shot from 22 ft,,11,16
56,1,6:23.0,Offensive rebound by Team,,11,16
57,1,6:23.0,,Loose ball foul by K. Looney (drawn by S. Adams),11,16
58,1,6:23.0,S. Adams makes free throw 1 of 2,,12,16
59,1,6:23.0,S. Adams makes free throw 2 of 2,,13,16
60,1,6:13.0,,K. Looney makes 2-pt layup from 2 ft (assist by S. Curry),13,18
61,1,5:59.0,S. Adams misses 2-pt jump shot from 6 ft (block by D. Jones),,13,18
62,1,5:57.0,,Defensive rebound by K. Looney,13,18
63,1,5:48.0,,K. Durant misses 3-pt jump shot from 23 ft,13,18
64,1,5:46.0,,Offensive rebound by D. Jones,13,18
65,1,5:43.0,,K. Durant makes 2-pt jump shot from 13 ft (assist by D. Jones),13,20
66,1,5:25.0,S. Adams makes 2-pt layup from 1 ft (assist by P. George),,15,20
67,1,5:13.0,,D. Jones misses 2-pt layup from 1 ft (block by P. Patterson),15,20
68,1,5:11.0,,Offensive rebound by K. Looney,15,20
69,1,5:07.0,,K. Looney misses 2-pt layup from 2 ft,15,20
70,1,5:06.0,Defensive rebound by S. Adams,,15,20
71,1,4:56.0,P. Patterson misses 2-pt jump shot from 12 ft,,15,20
72,1,4:53.0,Offensive rebound by P. Patterson,,15,20
73,1,4:51.0,Turnover by P. Patterson (bad pass; steal by K. Looney),,15,20
74,1,4:43.0,,Turnover by K. Durant (bad pass; steal by P. George),15,20
75,1,4:35.0,S. Adams misses 2-pt jump shot from 5 ft (block by K. Looney),,15,20
76,1,4:34.0,Offensive rebound by S. Adams,,15,20
77,1,4:34.0,Shooting foul by D. Jones (drawn by S. Adams),,15,20
78,1,4:34.0,S. Adams makes free throw 1 of 2,,16,20
79,1,4:34.0,Á. Abrines enters the game for T. Ferguson,,16,20
80,1,4:34.0,J. Grant enters the game for P. Patterson,,16,20
81,1,4:34.0,,Golden State full timeout,16,20
82,1,4:34.0,,D. Green enters the game for D. Jones,16,20
83,1,4:34.0,,A. Iguodala enters the game for K. Thompson,16,20
84,1,4:34.0,S. Adams misses free throw 2 of 2,,16,20
85,1,4:29.0,,Defensive rebound by D. Green,16,20
86,1,4:22.0,,A. Iguodala makes 2-pt layup from 2 ft (assist by D. Green),16,22
87,1,4:02.0,P. George makes 2-pt jump shot from 10 ft,,18,22
88,1,3:46.0,,S. Curry makes 2-pt layup from 3 ft (assist by D. Green),18,24
89,1,3:36.0,Shooting foul by S. Curry (drawn by D. Schröder),,18,24
90,1,3:36.0,D. Schröder misses free throw 1 of 2,,18,24
91,1,3:36.0,Offensive rebound by Team,,18,24
92,1,3:36.0,D. Schröder makes free throw 2 of 2,,19,24
93,1,3:20.0,,K. Durant makes 2-pt jump shot from 20 ft (assist by A. Iguodala),19,26
94,1,3:08.0,Turnover by D. Schröder (bad pass),,19,26
95,1,2:58.0,,S. Curry misses 2-pt layup from 2 ft,19,26
96,1,2:56.0,,Offensive rebound by K. Looney,19,26
97,1,2:53.0,,K. Looney misses 2-pt layup at rim,19,26
98,1,2:52.0,,Offensive rebound by K. Looney,19,26
99,1,2:49.0,,S. Curry makes 3-pt jump shot from 23 ft (assist by K. Looney),19,29
100,1,2:30.0,P. George misses 3-pt jump shot from 26 ft,,19,29
101,1,2:28.0,,Defensive rebound by D. Green,19,29
102,1,2:23.0,,Personal foul by J. Grant (drawn by D. Green),19,29
103,1,2:23.0,R. Felton enters the game for S. Adams,,19,29
104,1,2:23.0,N. Noel enters the game for D. Schröder,,19,29
105,1,2:23.0,,Q. Cook enters the game for S. Curry,19,29
106,1,2:17.0,,Personal foul by P. George (drawn by K. Looney),19,29
107,1,2:08.0,,K. Durant misses 2-pt jump shot from 21 ft,19,29
108,1,2:06.0,Defensive rebound by N. Noel,,19,29
109,1,1:54.0,P. George misses 3-pt jump shot from 25 ft,,19,29
110,1,1:52.0,,Defensive rebound by A. Iguodala,19,29
111,1,1:44.0,,Shooting foul by P. George (drawn by K. Durant),19,29
112,1,1:44.0,,K. Durant makes free throw 1 of 2,19,30
113,1,1:44.0,,K. Durant makes free throw 2 of 2,19,31
114,1,1:31.0,R. Felton misses 3-pt jump shot from 28 ft,,19,31
115,1,1:29.0,,Defensive rebound by A. Iguodala,19,31
116,1,1:19.0,,K. Durant misses 2-pt jump shot from 4 ft,19,31
117,1,1:17.0,Defensive rebound by N. Noel,,19,31
118,1,1:12.0,P. George misses 2-pt jump shot from 6 ft,,19,31
119,1,1:10.0,Offensive rebound by N. Noel,,19,31
120,1,1:10.0,N. Noel makes 2-pt dunk from 1 ft,,21,31
121,1,0:47.0,,D. Green misses 2-pt jump shot from 6 ft (block by J. Grant),21,31
122,1,0:45.0,Defensive rebound by P. George,,21,31
123,1,0:41.0,Á. Abrines makes 2-pt layup from 2 ft (assist by P. George),,23,31
124,1,0:30.0,,Turnover by K. Looney (bad pass),23,31
125,1,0:00.0,R. Felton misses 3-pt jump shot from 25 ft,,23,31
126,1,0:00.0,Offensive rebound by Team,,23,31
127,2,11:40.0,Shooting foul by Q. Cook (drawn by R. Felton),,23,31
128,2,11:40.0,R. Felton makes free throw 1 of 3,,24,31
129,2,11:40.0,R. Felton misses free throw 2 of 3,,24,31
130,2,11:40.0,Offensive rebound by Team,,24,31
131,2,11:40.0,R. Felton makes free throw 3 of 3,,25,31
132,2,11:21.0,,K. Thompson makes 2-pt jump shot from 6 ft,25,33
133,2,11:21.0,,Shooting foul by N. Noel (drawn by K. Thompson),25,33
134,2,11:21.0,,K. Thompson makes free throw 1 of 1,25,34
135,2,11:00.0,J. Grant misses 2-pt jump shot from 6 ft,,25,34
136,2,10:58.0,,Defensive rebound by D. Green,25,34
137,2,10:55.0,,Q. Cook makes 3-pt jump shot from 26 ft (assist by A. Iguodala),25,37
138,2,10:40.0,J. Grant misses 3-pt jump shot from 26 ft,,25,37
139,2,10:37.0,,Defensive rebound by Q. Cook,25,37
140,2,10:31.0,,Turnover by D. Green (bad pass; steal by N. Noel),25,37
141,2,10:28.0,R. Felton makes 2-pt layup from 4 ft (assist by J. Grant),,27,37
142,2,10:19.0,,Offensive foul by K. Thompson (drawn by Á. Abrines),27,37
143,2,10:19.0,,Turnover by K. Thompson (offensive foul),27,37
144,2,10:01.0,H. Diallo makes 2-pt jump shot from 20 ft (assist by N. Noel),,29,37
145,2,9:47.0,,K. Thompson misses 3-pt jump shot from 27 ft,29,37
146,2,9:40.0,Defensive rebound by N. Noel,,29,37
147,2,9:38.0,Turnover by R. Felton (lost ball; steal by D. Green),,29,37
148,2,9:33.0,,K. Thompson misses 3-pt jump shot from 28 ft,29,37
149,2,9:30.0,Defensive rebound by R. Felton,,29,37
150,2,9:22.0,N. Noel misses 2-pt hook shot from 8 ft,,29,37
151,2,9:17.0,,Defensive rebound by D. Green,29,37
152,2,9:05.0,,K. Thompson misses 2-pt jump shot from 17 ft,29,37
153,2,9:03.0,,Offensive rebound by Team,29,37
154,2,9:03.0,,J. Bell enters the game for D. Green,29,37
155,2,8:59.0,,Shooting foul by H. Diallo (drawn by K. Thompson),29,37
156,2,8:59.0,,K. Thompson makes free throw 1 of 2,29,38
157,2,8:59.0,,K. Thompson makes free throw 2 of 2,29,39
158,2,8:38.0,H. Diallo misses 2-pt layup from 2 ft (block by J. Bell),,29,39
159,2,8:36.0,Offensive rebound by Team,,29,39
160,2,8:36.0,Oklahoma City full timeout,,29,39
161,2,8:36.0,S. Adams enters the game for R. Felton,,29,39
162,2,8:36.0,D. Schröder enters the game for N. Noel,,29,39
163,2,8:32.0,S. Adams misses 2-pt layup from 1 ft,,29,39
164,2,8:31.0,Offensive rebound by S. Adams,,29,39
165,2,8:30.0,S. Adams makes 2-pt layup from 1 ft,,31,39
166,2,8:20.0,,Personal foul by H. Diallo (drawn by K. Thompson),31,39
167,2,8:07.0,,K. Thompson makes 2-pt jump shot from 20 ft,31,41
168,2,8:00.0,J. Grant makes 3-pt jump shot from 28 ft (assist by D. Schröder),,34,41
169,2,7:44.0,,A. Iguodala misses 3-pt jump shot from 27 ft,34,41
170,2,7:42.0,,Offensive rebound by Q. Cook,34,41
171,2,7:41.0,,Turnover by Q. Cook (bad pass; steal by D. Schröder),34,41
172,2,7:38.0,Á. Abrines misses 3-pt jump shot from 26 ft,,34,41
173,2,7:36.0,Offensive rebound by J. Grant,,34,41
174,2,7:35.0,H. Diallo misses 2-pt layup from 3 ft,,34,41
175,2,7:34.0,Offensive rebound by S. Adams,,34,41
176,2,7:34.0,S. Adams makes 2-pt layup from 1 ft,,36,41
177,2,7:34.0,P. George enters the game for H. Diallo,,36,41
178,2,7:34.0,,S. Curry enters the game for J. Bell,36,41
179,2,7:34.0,,K. Looney enters the game for Q. Cook,36,41
180,2,7:10.0,,Personal foul by P. George (drawn by K. Looney),36,41
181,2,7:04.0,,K. Looney misses 2-pt layup at rim,36,41
182,2,7:03.0,Defensive rebound by D. Schröder,,36,41
183,2,7:01.0,Personal foul by K. Looney (drawn by D. Schröder),,36,41
184,2,6:47.0,D. Schröder misses 2-pt jump shot from 18 ft,,36,41
185,2,6:46.0,,Defensive rebound by S. Curry,36,41
186,2,6:39.0,,S. Curry misses 2-pt jump shot from 10 ft,36,41
187,2,6:38.0,,Offensive rebound by K. Looney,36,41
188,2,6:31.0,,K. Looney makes 2-pt dunk at rim,36,43
189,2,6:27.0,P. George misses 2-pt jump shot from 18 ft,,36,43
190,2,6:26.0,,Defensive rebound by S. Curry,36,43
191,2,6:20.0,,K. Thompson misses 2-pt layup from 2 ft (block by D. Schröder),36,43
192,2,6:19.0,Defensive rebound by Á. Abrines,,36,43
193,2,6:11.0,Shooting foul by S. Livingston (drawn by P. George),,36,43
194,2,6:11.0,P. George makes free throw 1 of 2,,37,43
195,2,6:11.0,,K. Durant enters the game for A. Iguodala,37,43
196,2,6:11.0,,D. Green enters the game for K. Thompson,37,43
197,2,6:11.0,P. George misses free throw 2 of 2,,37,43
198,2,6:10.0,,Defensive rebound by K. Durant,37,43
199,2,6:05.0,,S. Curry makes 3-pt jump shot from 28 ft (assist by K. Durant),37,46
200,2,5:54.0,D. Schröder misses 2-pt jump shot from 11 ft,,37,46
201,2,5:53.0,,Defensive rebound by S. Curry,37,46
202,2,5:40.0,,S. Livingston misses 2-pt jump shot from 9 ft,37,46
203,2,5:38.0,Defensive rebound by D. Schröder,,37,46
204,2,5:32.0,D. Schröder makes 2-pt jump shot from 12 ft,,39,46
205,2,5:09.0,,D. Green makes 2-pt jump shot from 8 ft,39,48
206,2,5:00.0,P. George misses 3-pt jump shot from 26 ft,,39,48
207,2,4:58.0,,Defensive rebound by K. Durant,39,48
208,2,4:48.0,,Offensive foul by S. Livingston (drawn by Á. Abrines),39,48
209,2,4:48.0,,Turnover by S. Livingston (offensive foul),39,48
210,2,4:48.0,T. Ferguson enters the game for Á. Abrines,,39,48
211,2,4:48.0,P. Patterson enters the game for J. Grant,,39,48
212,2,4:35.0,Personal foul by K. Looney (drawn by S. Adams),,39,48
213,2,4:35.0,,D. Jones enters the game for S. Livingston,39,48
214,2,4:35.0,,K. Thompson enters the game for K. Looney,39,48
215,2,4:21.0,D. Schröder misses 2-pt jump shot from 9 ft,,39,48
216,2,4:20.0,,Defensive rebound by K. Durant,39,48
217,2,4:12.0,,Turnover by K. Durant (bad pass; steal by P. George),39,48
218,2,4:04.0,Turnover by P. George (lost ball; steal by S. Curry),,39,48
219,2,4:02.0,,Clear path foul by D. Schröder,39,48
220,2,4:02.0,,S. Curry makes clear path free throw 1 of 2,39,49
221,2,4:02.0,,S. Curry makes clear path free throw 2 of 2,39,50
222,2,3:49.0,,K. Durant makes 2-pt jump shot from 18 ft,39,52
223,2,3:33.0,Offensive foul by S. Adams (drawn by K. Durant),,39,52
224,2,3:33.0,Turnover by S. Adams (offensive foul),,39,52
225,2,3:21.0,,Turnover by S. Curry (bad pass; steal by P. George),39,52
226,2,3:19.0,Turnover by P. George (bad pass),,39,52
227,2,3:19.0,,Golden State full timeout,39,52
228,2,3:04.0,,Shooting foul by S. Adams (drawn by K. Durant),39,52
229,2,3:04.0,,Offensive rebound by Team,39,52
230,2,3:04.0,,K. Durant misses free throw 1 of 2,39,52
231,2,3:04.0,,K. Durant makes free throw 2 of 2,39,53
232,2,2:54.0,D. Schröder makes 2-pt jump shot from 17 ft (assist by S. Adams),,41,53
233,2,2:32.0,,Turnover by D. Green (bad pass; steal by D. Schröder),41,53
234,2,2:28.0,P. George misses 3-pt jump shot from 26 ft,,41,53
235,2,2:26.0,Offensive rebound by P. Patterson,,41,53
236,2,2:21.0,Shooting foul by K. Thompson (drawn by P. George),,41,53
237,2,2:21.0,P. George makes free throw 1 of 2,,42,53
238,2,2:21.0,,A. McKinnie enters the game for K. Thompson,42,53
239,2,2:21.0,P. George misses free throw 2 of 2,,42,53
240,2,2:20.0,,Defensive rebound by D. Green,42,53
241,2,1:59.0,,Shooting foul by D. Schröder (drawn by K. Durant),42,53
242,2,1:59.0,,K. Durant makes free throw 1 of 2,42,54
243,2,1:59.0,Á. Abrines enters the game for P. George,,42,54
244,2,1:59.0,,K. Durant makes free throw 2 of 2,42,55
245,2,1:39.0,D. Schröder makes 2-pt jump shot from 7 ft,,44,55
246,2,1:31.0,,Turnover by D. Jones (bad pass),44,55
247,2,1:31.0,R. Felton enters the game for D. Schröder,,44,55
248,2,1:21.0,Á. Abrines makes 3-pt jump shot from 26 ft (assist by S. Adams),,47,55
249,2,1:03.0,,S. Curry makes 2-pt layup from 3 ft (assist by K. Durant),47,57
250,2,0:52.0,Á. Abrines misses 3-pt jump shot from 26 ft,,47,57
251,2,0:52.0,,Defensive rebound by Team,47,57
252,2,0:44.0,,S. Curry misses 2-pt jump shot from 12 ft,47,57
253,2,0:43.0,Defensive rebound by P. Patterson,,47,57
254,2,0:34.0,R. Felton misses 2-pt hook shot from 8 ft,,47,57
255,2,0:32.0,,Defensive rebound by D. Green,47,57
256,2,0:26.0,,A. McKinnie misses 3-pt jump shot from 27 ft,47,57
257,2,0:23.0,Defensive rebound by Team,,47,57
258,2,0:23.0,,Q. Cook enters the game for S. Curry,47,57
259,2,0:04.0,Á. Abrines misses 2-pt jump shot from 14 ft,,47,57
260,2,0:00.0,Offensive rebound by Team,,47,57
261,3,11:50.0,P. George makes 2-pt jump shot from 4 ft,,49,57
262,3,11:27.0,Violation by Team (kicked ball),,49,57
263,3,11:24.0,,K. Thompson misses 2-pt jump shot from 8 ft,49,57
264,3,11:20.0,Defensive rebound by D. Schröder,,49,57
265,3,11:11.0,P. George makes 2-pt jump shot from 20 ft,,51,57
266,3,11:02.0,,K. Durant misses 3-pt jump shot from 28 ft,51,57
267,3,10:58.0,Defensive rebound by T. Ferguson,,51,57
268,3,10:54.0,P. Patterson misses 3-pt jump shot from 25 ft,,51,57
269,3,10:51.0,Offensive rebound by T. Ferguson,,51,57
270,3,10:49.0,P. Patterson misses 3-pt jump shot from 25 ft,,51,57
271,3,10:47.0,,Defensive rebound by S. Curry,51,57
272,3,10:42.0,,D. Jones makes 2-pt dunk from 2 ft (assist by S. Curry),51,59
273,3,10:28.0,P. George makes 3-pt jump shot from 27 ft (assist by S. Adams),,54,59
274,3,10:19.0,,K. Thompson misses 2-pt jump shot from 11 ft,54,59
275,3,10:16.0,,Offensive rebound by Team,54,59
276,3,10:07.0,,D. Green misses 2-pt jump shot from 11 ft,54,59
277,3,10:06.0,Defensive rebound by D. Schröder,,54,59
278,3,10:00.0,P. George makes 2-pt jump shot from 21 ft (assist by D. Schröder),,56,59
279,3,9:47.0,,S. Curry makes 3-pt jump shot from 28 ft,56,62
280,3,9:25.0,D. Schröder makes 2-pt layup from 2 ft,,58,62
281,3,9:11.0,,K. Durant misses 3-pt jump shot from 23 ft,58,62
282,3,9:09.0,,Offensive rebound by D. Jones,58,62
283,3,9:08.0,,D. Jones makes 2-pt dunk from 1 ft,58,64
284,3,8:56.0,Personal foul by D. Jones (drawn by P. George),,58,64
285,3,8:46.0,P. Patterson makes 3-pt jump shot from 26 ft (assist by P. George),,61,64
286,3,8:29.0,,K. Durant makes 2-pt jump shot from 19 ft (assist by D. Jones),61,66
287,3,8:18.0,P. George makes 3-pt jump shot from 25 ft (assist by D. Schröder),,64,66
288,3,8:09.0,,Turnover by D. Green (bad pass; steal by S. Adams),64,66
289,3,8:04.0,D. Schröder makes 3-pt jump shot from 27 ft (assist by P. George),,67,66
290,3,7:44.0,,K. Durant misses 2-pt jump shot from 17 ft,67,66
291,3,7:43.0,Defensive rebound by P. Patterson,,67,66
292,3,7:35.0,D. Schröder misses 3-pt jump shot from 31 ft,,67,66
293,3,7:33.0,,Defensive rebound by K. Thompson,67,66
294,3,7:28.0,,K. Thompson misses 2-pt jump shot from 11 ft,67,66
295,3,7:27.0,Defensive rebound by S. Adams,,67,66
296,3,7:16.0,S. Adams makes 2-pt layup from 2 ft (assist by D. Schröder),,69,66
297,3,7:16.0,,Golden State full timeout,69,66
298,3,7:16.0,,K. Looney enters the game for D. Green,69,66
299,3,6:58.0,,D. Jones makes 2-pt dunk from 1 ft (assist by S. Curry),69,68
300,3,6:40.0,P. Patterson misses 2-pt jump shot from 12 ft,,69,68
301,3,6:36.0,,Defensive rebound by S. Curry,69,68
302,3,6:27.0,,K. Durant makes 2-pt dunk from 2 ft (assist by S. Curry),69,70
303,3,6:19.0,D. Schröder makes 2-pt jump shot from 19 ft,,71,70
304,3,5:59.0,,K. Thompson makes 2-pt jump shot from 12 ft (assist by S. Curry),71,72
305,3,5:52.0,Personal foul by K. Durant (drawn by P. George),,71,72
306,3,5:48.0,T. Ferguson misses 3-pt jump shot from 23 ft,,71,72
307,3,5:45.0,Offensive rebound by Team,,71,72
308,3,5:45.0,J. Grant enters the game for P. Patterson,,71,72
309,3,5:34.0,D. Schröder misses 2-pt jump shot from 15 ft,,71,72
310,3,5:33.0,,Defensive rebound by K. Durant,71,72
311,3,5:27.0,,K. Looney misses 2-pt jump shot from 5 ft (block by J. Grant),71,72
312,3,5:25.0,,Offensive rebound by K. Looney,71,72
313,3,5:20.0,,S. Curry makes 3-pt jump shot from 28 ft (assist by K. Looney),71,75
314,3,5:11.0,P. George misses 3-pt jump shot from 27 ft,,71,75
315,3,5:09.0,,Defensive rebound by S. Curry,71,75
316,3,5:03.0,,S. Curry misses 3-pt jump shot from 27 ft,71,75
317,3,5:01.0,,Offensive rebound by Team,71,75
318,3,5:01.0,Loose ball foul by S. Adams (drawn by D. Jones),,71,75
319,3,4:50.0,,S. Curry misses 3-pt jump shot from 26 ft,71,75
320,3,4:48.0,,Offensive rebound by K. Thompson,71,75
321,3,4:32.0,,K. Durant misses 3-pt jump shot from 26 ft,71,75
322,3,4:30.0,Defensive rebound by Team,,71,75
323,3,4:30.0,Oklahoma City full timeout,,71,75
324,3,4:30.0,,D. Green enters the game for D. Jones,71,75
325,3,4:30.0,,S. Livingston enters the game for K. Thompson,71,75
326,3,4:22.0,Shooting foul by K. Looney (drawn by S. Adams),,71,75
327,3,4:22.0,S. Adams makes free throw 1 of 2,,72,75
328,3,4:22.0,S. Adams misses free throw 2 of 2,,72,75
329,3,4:19.0,,Defensive rebound by K. Durant,72,75
330,3,4:12.0,,Turnover by D. Green (bad pass; steal by D. Schröder),72,75
331,3,4:08.0,Offensive foul by T. Ferguson (drawn by S. Curry),,72,75
332,3,4:08.0,Turnover by T. Ferguson (offensive foul),,72,75
333,3,4:08.0,,D. Jones enters the game for K. Looney,72,75
334,3,3:48.0,,D. Green misses 2-pt jump shot from 14 ft,72,75
335,3,3:45.0,Defensive rebound by S. Adams,,72,75
336,3,3:38.0,P. George makes 3-pt jump shot from 28 ft (assist by D. Schröder),,75,75
337,3,3:25.0,,Offensive foul by D. Jones (drawn by D. Schröder),75,75
338,3,3:25.0,,Turnover by D. Jones (offensive foul),75,75
339,3,3:09.0,D. Schröder misses 2-pt jump shot from 9 ft,,75,75
340,3,3:05.0,,Defensive rebound by D. Green,75,75
341,3,3:01.0,,S. Curry misses 3-pt jump shot from 26 ft,75,75
342,3,2:57.0,Defensive rebound by S. Adams,,75,75
343,3,2:49.0,P. George misses 2-pt jump shot from 10 ft,,75,75
344,3,2:45.0,,Defensive rebound by D. Green,75,75
345,3,2:42.0,,Personal foul by T. Ferguson (drawn by K. Durant),75,75
346,3,2:42.0,R. Felton enters the game for S. Adams,,75,75
347,3,2:42.0,N. Noel enters the game for D. Schröder,,75,75
348,3,2:34.0,,D. Jones makes 2-pt layup from 1 ft (assist by S. Curry),75,77
349,3,2:21.0,J. Grant misses 3-pt jump shot from 27 ft,,75,77
350,3,2:18.0,,Defensive rebound by S. Livingston,75,77
351,3,2:08.0,,K. Durant misses 2-pt jump shot from 18 ft,75,77
352,3,2:06.0,,Offensive rebound by S. Livingston,75,77
353,3,2:06.0,,S. Livingston makes 2-pt layup from 1 ft,75,79
354,3,2:06.0,Á. Abrines enters the game for T. Ferguson,,75,79
355,3,2:06.0,,Q. Cook enters the game for K. Durant,75,79
356,3,1:40.0,Turnover by P. George (bad pass; steal by S. Livingston),,75,79
357,3,1:28.0,,S. Curry misses 3-pt jump shot from 26 ft,75,79
358,3,1:26.0,Defensive rebound by R. Felton,,75,79
359,3,1:21.0,Á. Abrines misses 3-pt jump shot from 25 ft,,75,79
360,3,1:19.0,,Defensive rebound by S. Curry,75,79
361,3,1:11.0,,S. Curry makes 2-pt layup from 2 ft,75,81
362,3,0:59.0,Shooting foul by D. Green (drawn by N. Noel),,75,81
363,3,0:59.0,N. Noel makes free throw 1 of 2,,76,81
364,3,0:59.0,,J. Bell enters the game for D. Jones,76,81
365,3,0:59.0,N. Noel misses free throw 2 of 2,,76,81
366,3,0:57.0,,Defensive rebound by D. Green,76,81
367,3,0:49.0,,S. Livingston misses 2-pt jump shot from 11 ft,76,81
368,3,0:47.0,,Offensive rebound by S. Livingston,76,81
369,3,0:40.0,,S. Curry misses 2-pt layup from 5 ft,76,81
370,3,0:38.0,,Offensive rebound by D. Green,76,81
371,3,0:38.0,,D. Green misses 2-pt layup from 1 ft,76,81
372,3,0:37.0,Defensive rebound by N. Noel,,76,81
373,3,0:30.0,P. George misses 3-pt jump shot from 28 ft,,76,81
374,3,0:28.0,Offensive rebound by N. Noel,,76,81
375,3,0:24.0,Á. Abrines makes 3-pt jump shot from 27 ft (assist by R. Felton),,79,81
376,3,0:01.0,,S. Livingston makes 2-pt layup from 3 ft (assist by S. Curry),79,83
377,3,0:00.0,P. George misses 3-pt jump shot from 50 ft,,79,83
378,3,0:00.0,Offensive rebound by Team,,79,83
379,4,11:45.0,,Offensive foul by J. Jerebko (drawn by H. Diallo),79,83
380,4,11:45.0,,Turnover by J. Jerebko (offensive foul),79,83
381,4,11:34.0,Shooting foul by Q. Cook (drawn by R. Felton),,79,83
382,4,11:34.0,R. Felton makes free throw 1 of 2,,80,83
383,4,11:34.0,R. Felton makes free throw 2 of 2,,81,83
384,4,11:22.0,,K. Thompson makes 2-pt jump shot from 23 ft (assist by S. Livingston),81,85
385,4,11:00.0,H. Diallo makes 2-pt hook shot from 8 ft (assist by J. Grant),,83,85
386,4,11:00.0,Shooting foul by J. Bell (drawn by H. Diallo),,83,85
387,4,11:00.0,H. Diallo misses free throw 1 of 1,,83,85
388,4,10:59.0,Offensive rebound by N. Noel,,83,85
389,4,10:44.0,R. Felton misses 3-pt jump shot from 28 ft,,83,85
390,4,10:42.0,,Defensive rebound by J. Jerebko,83,85
391,4,10:34.0,,Q. Cook misses 2-pt jump shot from 19 ft,83,85
392,4,10:33.0,,Offensive rebound by Team,83,85
