,QUARTER,TIME_REMAINING,UTAH_ACTION,LA LAKERS_ACTION,UTAH_SCORE,LA LAKERS_SCORE
389,4,7:24.0,A. Burks enters the game for R. O'Neale,,69,75
390,4,7:24.0,,K. Kuzma enters the game for L. James,69,75
391,4,7:09.0,,J. McGee misses 2-pt hook shot from 4 ft,69,75
392,4,7:07.0,Defensive rebound by J. Ingles,,69,75
393,4,6:46.0,R. Rubio makes 2-pt layup from 2 ft (assist by J. Ingles),,71,75
394,4,6:27.0,,J. McGee makes 2-pt hook shot from 5 ft (assist by L. Ball),71,77
395,4,6:03.0,A. Burks makes 3-pt jump shot from 26 ft,,74,77
396,4,5:41.0,,L. Stephenson makes 2-pt jump shot from 4 ft,74,79
397,4,5:41.0,Utah full timeout,,74,79
398,4,5:41.0,J. Crowder enters the game for J. Ingles,,74,79
399,4,5:41.0,R. O'Neale enters the game for T. Sefolosha,,74,79
400,4,5:41.0,,B. Ingram enters the game for K. Caldwell-Pope,74,79
401,4,5:41.0,,L. James enters the game for L. Stephenson,74,79
402,4,5:28.0,Shooting foul by J. McGee (drawn by A. Burks),,74,79
403,4,5:28.0,A. Burks makes free throw 1 of 2,,75,79
404,4,5:28.0,A. Burks makes free throw 2 of 2,,76,79
405,4,5:14.0,,J. McGee misses 2-pt dunk from 2 ft,76,79
406,4,5:09.0,,Offensive rebound by J. McGee,76,79
407,4,5:09.0,,J. McGee makes 2-pt layup from 1 ft,76,81
408,4,5:00.0,Shooting foul by B. Ingram (drawn by A. Burks),,76,81
409,4,5:00.0,A. Burks misses free throw 1 of 2,,76,81
410,4,5:00.0,Offensive rebound by Team,,76,81
411,4,5:00.0,A. Burks makes free throw 2 of 2,,77,81
412,4,4:37.0,,B. Ingram misses 2-pt jump shot from 14 ft,77,81
413,4,4:36.0,,Offensive rebound by Team,77,81
414,4,4:36.0,,Turnover by Team (shot clock),77,81
415,4,4:36.0,Utah full timeout,,77,81
416,4,4:36.0,J. Ingles enters the game for R. O'Neale,,77,81
417,4,4:24.0,R. Rubio misses 3-pt jump shot from 27 ft,,77,81
418,4,4:20.0,,Defensive rebound by K. Kuzma,77,81
419,4,4:13.0,,Personal foul by R. Rubio (drawn by L. Ball),77,81
420,4,4:13.0,R. O'Neale enters the game for R. Rubio,,77,81
421,4,4:07.0,Violation by Team (kicked ball),,77,81
422,4,4:05.0,,Personal foul by A. Burks (drawn by L. Ball),77,81
423,4,3:57.0,,L. Ball makes 2-pt layup from 2 ft (assist by L. James),77,83
424,4,3:42.0,A. Burks misses 2-pt jump shot from 20 ft,,77,83
425,4,3:37.0,,Defensive rebound by J. McGee,77,83
426,4,3:17.0,,L. James makes 3-pt jump shot from 28 ft,77,86
427,4,3:03.0,J. Ingles makes 2-pt layup from 3 ft,,79,86
428,4,2:44.0,,L. James misses 3-pt jump shot from 26 ft,79,86
429,4,2:40.0,Defensive rebound by A. Burks,,79,86
430,4,2:23.0,J. Ingles misses 2-pt layup from 4 ft,,79,86
431,4,2:23.0,,Defensive rebound by K. Kuzma,79,86
432,4,2:23.0,,Personal take foul by R. Gobert (drawn by K. Kuzma),79,86
433,4,2:11.0,,J. McGee makes 2-pt dunk from 1 ft (assist by L. Ball),79,88
434,4,1:58.0,J. Crowder misses 3-pt jump shot from 25 ft,,79,88
435,4,1:54.0,,Defensive rebound by L. Ball,79,88
436,4,1:38.0,,Turnover by L. James (out of bounds lost ball),79,88
437,4,1:38.0,Utah full timeout,,79,88
438,4,1:38.0,,K. Caldwell-Pope enters the game for J. McGee,79,88
439,4,1:29.0,A. Burks makes 2-pt layup from 4 ft (assist by J. Ingles),,81,88
440,4,1:05.0,,K. Kuzma misses 3-pt jump shot from 25 ft,81,88
441,4,1:01.0,Defensive rebound by J. Ingles,,81,88
442,4,1:00.0,Shooting foul by K. Kuzma (drawn by A. Burks),,81,88
443,4,1:00.0,A. Burks makes free throw 1 of 2,,82,88
444,4,1:00.0,,J. McGee enters the game for K. Caldwell-Pope,82,88
445,4,1:00.0,A. Burks makes free throw 2 of 2,,83,88
446,4,1:00.0,,LA Lakers full timeout,83,88
447,4,1:00.0,,K. Caldwell-Pope enters the game for J. McGee,83,88
448,4,0:36.0,,K. Kuzma misses 2-pt jump shot from 3 ft,83,88
449,4,0:34.0,Defensive rebound by R. O'Neale,,83,88
450,4,0:27.0,A. Burks misses 2-pt layup from 3 ft (block by L. James),,83,88
451,4,0:27.0,,Defensive rebound by Team,83,88
452,4,0:19.0,,Personal take foul by J. Ingles (drawn by B. Ingram),83,88
453,4,0:19.0,,B. Ingram makes free throw 1 of 2,83,89
454,4,0:19.0,,B. Ingram makes free throw 2 of 2,83,90
455,4,0:13.0,R. O'Neale misses 3-pt jump shot from 25 ft,,83,90
456,4,0:10.0,,Defensive rebound by L. James,83,90
