,QUARTER,TIME_REMAINING,HOUSTON_ACTION,DENVER_ACTION,HOUSTON_SCORE,DENVER_SCORE
382,4,2:10.0,K. Faried makes 2-pt layup from 2 ft (assist by J. Harden),,115,130
383,4,1:45.0,,T. Craig makes 2-pt dunk at rim (assist by N. Jokić),115,132
384,4,1:34.0,Turnover by J. Harden (lost ball; steal by M. Morris),,115,132
385,4,1:30.0,,M. Beasley makes 2-pt dunk from 1 ft (assist by M. Morris),115,134
386,4,1:05.0,J. Harden makes 3-pt jump shot from 25 ft,,118,134
387,4,0:47.0,,Shooting foul by A. Rivers (drawn by N. Jokić),118,134
388,4,0:47.0,,N. Jokić makes free throw 1 of 2,118,135
389,4,0:47.0,G. Clark enters the game for K. Faried,,118,135
390,4,0:47.0,G. Green enters the game for J. Harden,,118,135
391,4,0:47.0,I. Hartenstein enters the game for P. Tucker,,118,135
392,4,0:47.0,,B. Goodwin enters the game for M. Beasley,118,135
393,4,0:47.0,,J. Hernangómez enters the game for T. Craig,118,135
394,4,0:47.0,,T. Lydon enters the game for P. Millsap,118,135
395,4,0:47.0,,T. Lyles enters the game for M. Morris,118,135
396,4,0:47.0,,N. Jokić makes free throw 2 of 2,118,136
397,4,0:38.0,I. Hartenstein misses 2-pt jump shot from 8 ft,,118,136
398,4,0:36.0,Offensive rebound by I. Hartenstein,,118,136
399,4,0:36.0,I. Hartenstein makes 2-pt layup from 1 ft,,120,136
400,4,0:17.0,,J. Hernangómez misses 3-pt jump shot from 25 ft,120,136
401,4,0:14.0,Defensive rebound by G. Clark,,120,136
402,4,0:05.0,A. Rivers makes 2-pt layup from 2 ft,,122,136
