,QUARTER,TIME_REMAINING,DALLAS_ACTION,NEW ORLEANS_ACTION,DALLAS_SCORE,NEW ORLEANS_SCORE
31,1,8:32.0,,Shooting foul by D. Jordan (drawn by J. Holiday),4,4
32,1,8:32.0,,J. Holiday makes free throw 1 of 2,4,5
33,1,8:32.0,,J. Holiday makes free throw 2 of 2,4,6
34,1,8:21.0,Personal foul by D. Miller (drawn by H. Barnes),,4,6
35,1,8:12.0,H. Barnes misses 2-pt jump shot from 10 ft,,4,6
36,1,8:07.0,Offensive rebound by H. Barnes,,4,6
37,1,7:58.0,M. Kleber makes 3-pt jump shot from 27 ft (assist by L. Dončić),,7,6
38,1,7:51.0,,New Orleans full timeout,7,6
39,1,7:35.0,,J. Holiday makes 2-pt layup from 3 ft,7,8
40,1,7:24.0,H. Barnes makes 2-pt layup from 7 ft (assist by M. Kleber),,9,8
41,1,7:24.0,Shooting foul by D. Miller (drawn by H. Barnes),,9,8
42,1,7:24.0,,S. Hill enters the game for D. Miller,9,8
43,1,7:24.0,H. Barnes makes free throw 1 of 1,,10,8
44,1,7:14.0,,A. Davis makes 2-pt dunk from 1 ft (assist by T. Frazier),10,10
45,1,6:58.0,L. Dončić misses 3-pt jump shot from 26 ft,,10,10
46,1,6:54.0,Offensive rebound by D. Jordan,,10,10
47,1,6:50.0,D. Smith misses 3-pt jump shot from 23 ft,,10,10
48,1,6:47.0,,Defensive rebound by J. Randle,10,10
49,1,6:39.0,,J. Randle misses 3-pt jump shot from 25 ft,10,10
50,1,6:36.0,,Offensive rebound by T. Frazier,10,10
51,1,6:25.0,,T. Frazier makes 3-pt jump shot from 22 ft (assist by J. Randle),10,13
52,1,6:03.0,L. Dončić makes 2-pt layup from 1 ft,,12,13
53,1,5:58.0,,Turnover by T. Frazier (bad pass; steal by D. Smith),12,13
54,1,5:51.0,D. Smith makes 3-pt jump shot from 26 ft,,15,13
55,1,5:36.0,,T. Frazier misses 3-pt jump shot from 23 ft,15,13
56,1,5:34.0,,Offensive rebound by Team,15,13
57,1,5:34.0,D. Finney-Smith enters the game for M. Kleber,,15,13
58,1,5:34.0,,E. Moore enters the game for T. Frazier,15,13
59,1,5:28.0,,S. Hill misses 3-pt jump shot from 23 ft,15,13
60,1,5:25.0,,Offensive rebound by A. Davis,15,13
61,1,5:17.0,,E. Moore makes 2-pt jump shot from 16 ft (assist by J. Holiday),15,15
62,1,5:02.0,Turnover by L. Dončić (bad pass),,15,15
63,1,4:53.0,,Away from play foul by D. Finney-Smith (drawn by A. Davis),15,15
64,1,4:53.0,M. Kleber enters the game for D. Finney-Smith,,15,15
65,1,4:53.0,,J. Okafor enters the game for J. Randle,15,15
66,1,4:53.0,,A. Davis misses free throw 1 of 1,15,15
67,1,4:53.0,,Offensive rebound by Team,15,15
68,1,4:36.0,,J. Okafor makes 2-pt jump shot from 15 ft,15,17
69,1,4:16.0,M. Kleber misses 3-pt jump shot from 26 ft,,15,17
70,1,4:12.0,,Defensive rebound by J. Holiday,15,17
71,1,4:09.0,,Turnover by J. Holiday (traveling),15,17
72,1,4:00.0,D. Smith makes 2-pt layup from 2 ft,,17,17
73,1,4:00.0,Shooting foul by J. Okafor (drawn by D. Smith),,17,17
74,1,4:00.0,D. Smith makes free throw 1 of 1,,18,17
75,1,3:53.0,,A. Davis makes 2-pt dunk from 1 ft (assist by J. Holiday),18,19
76,1,3:40.0,L. Dončić makes 3-pt jump shot from 25 ft,,21,19
77,1,3:25.0,,Shooting foul by M. Kleber (drawn by A. Davis),21,19
78,1,3:25.0,Dallas full timeout,,21,19
79,1,3:25.0,,F. Jackson enters the game for J. Holiday,21,19
80,1,3:25.0,,A. Davis misses free throw 1 of 2,21,19
81,1,3:25.0,,Offensive rebound by Team,21,19
82,1,3:25.0,,A. Davis makes free throw 2 of 2,21,20
83,1,3:11.0,Shooting foul by F. Jackson (drawn by H. Barnes),,21,20
84,1,3:11.0,H. Barnes makes free throw 1 of 2,,22,20
85,1,3:11.0,J. Barea enters the game for M. Kleber,,22,20
86,1,3:11.0,D. Finney-Smith enters the game for D. Smith,,22,20
87,1,3:11.0,H. Barnes makes free throw 2 of 2,,23,20
88,1,2:50.0,,E. Moore misses 2-pt jump shot from 12 ft,23,20
89,1,2:46.0,,Offensive rebound by J. Okafor,23,20
90,1,2:40.0,,F. Jackson misses 3-pt jump shot from 24 ft,23,20
91,1,2:32.0,,Offensive rebound by A. Davis,23,20
92,1,2:32.0,,A. Davis makes 2-pt dunk from 1 ft,23,22
93,1,2:23.0,Turnover by D. Jordan (3 sec),,23,22
94,1,2:10.0,,A. Davis misses 2-pt jump shot from 11 ft,23,22
95,1,2:06.0,,Offensive rebound by E. Moore,23,22
96,1,1:58.0,,A. Davis makes 2-pt jump shot from 10 ft (assist by F. Jackson),23,24
97,1,1:45.0,Turnover by J. Barea (bad pass; steal by J. Okafor),,23,24
98,1,1:37.0,,F. Jackson misses 2-pt jump shot from 16 ft,23,24
99,1,1:32.0,Defensive rebound by H. Barnes,,23,24
100,1,1:27.0,H. Barnes makes 3-pt jump shot from 28 ft (assist by J. Barea),,26,24
101,1,1:15.0,,Offensive foul by J. Okafor (drawn by J. Barea),26,24
102,1,1:15.0,,Turnover by J. Okafor (offensive foul),26,24
103,1,1:15.0,D. Harris enters the game for H. Barnes,,26,24
104,1,1:15.0,D. Nowitzki enters the game for L. Dončić,,26,24
105,1,1:15.0,D. Powell enters the game for D. Jordan,,26,24
106,1,0:57.0,D. Powell misses 2-pt layup from 2 ft,,26,24
107,1,0:55.0,,Defensive rebound by A. Davis,26,24
108,1,0:46.0,,A. Davis makes 2-pt dunk from 1 ft,26,26
109,1,0:29.0,D. Powell makes 2-pt layup from 1 ft (assist by J. Barea),,28,26
110,1,0:29.0,Shooting foul by J. Okafor (drawn by D. Powell),,28,26
111,1,0:29.0,D. Powell makes free throw 1 of 1,,29,26
112,1,0:22.0,,Personal foul by D. Powell (drawn by A. Davis),29,26
113,1,0:08.0,,A. Davis misses 2-pt jump shot from 10 ft,29,26
114,1,0:04.0,Defensive rebound by D. Powell,,29,26
115,1,0:00.0,D. Powell misses 2-pt layup from 2 ft,,29,26
116,1,0:00.0,Offensive rebound by Team,,29,26
117,2,11:38.0,,J. Randle makes 2-pt layup from 11 ft,29,28
118,2,11:21.0,D. Nowitzki makes 2-pt jump shot from 18 ft (assist by D. Harris),,31,28
119,2,11:15.0,,Turnover by J. Holiday (bad pass; steal by J. Barea),31,28
120,2,11:10.0,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by J. Barea),,34,28
121,2,11:02.0,,New Orleans full timeout,34,28
122,2,10:51.0,,J. Randle makes 2-pt jump shot from 9 ft (assist by S. Hill),34,30
123,2,10:31.0,D. Harris misses 2-pt layup from 5 ft (block by S. Hill),,34,30
124,2,10:31.0,Offensive rebound by Team,,34,30
125,2,10:31.0,,W. Johnson enters the game for C. Diallo,34,30
126,2,10:31.0,Turnover by J. Barea (back court),,34,30
127,2,10:21.0,,Shooting foul by D. Nowitzki (drawn by J. Holiday),34,30
128,2,10:21.0,,J. Holiday makes free throw 1 of 2,34,31
129,2,10:21.0,,J. Holiday makes free throw 2 of 2,34,32
130,2,10:02.0,Turnover by D. Nowitzki (lost ball; steal by J. Holiday),,34,32
131,2,10:01.0,,Shooting foul by D. Harris (drawn by J. Randle),34,32
132,2,10:01.0,,J. Randle makes free throw 1 of 2,34,33
133,2,10:01.0,,J. Randle misses free throw 2 of 2,34,33
134,2,9:58.0,Defensive rebound by D. Powell,,34,33
135,2,9:48.0,Shooting foul by W. Johnson (drawn by D. Powell),,34,33
136,2,9:48.0,D. Powell misses free throw 1 of 2,,34,33
137,2,9:48.0,Offensive rebound by Team,,34,33
138,2,9:48.0,D. Powell makes free throw 2 of 2,,35,33
139,2,9:35.0,,J. Randle misses 2-pt layup from 1 ft,35,33
140,2,9:33.0,Defensive rebound by D. Powell,,35,33
141,2,9:25.0,J. Barea makes 3-pt jump shot from 25 ft (assist by D. Powell),,38,33
142,2,9:09.0,,J. Holiday misses 3-pt jump shot from 26 ft,38,33
143,2,9:06.0,,Offensive rebound by J. Randle,38,33
144,2,9:03.0,,J. Holiday makes 2-pt layup from 1 ft (assist by J. Randle),38,35
145,2,8:40.0,Personal foul by E. Moore (drawn by D. Powell),,38,35
146,2,8:37.0,Shooting foul by J. Randle (drawn by D. Powell),,38,35
147,2,8:37.0,D. Powell makes free throw 1 of 2,,39,35
148,2,8:37.0,D. Powell makes free throw 2 of 2,,40,35
149,2,8:21.0,,J. Holiday makes 2-pt jump shot from 6 ft,40,37
150,2,8:09.0,D. Harris misses 3-pt jump shot from 23 ft,,40,37
151,2,8:06.0,,Defensive rebound by J. Holiday,40,37
152,2,7:56.0,,Turnover by J. Holiday (bad pass; steal by D. Harris),40,37
153,2,7:53.0,Offensive foul by J. Barea (drawn by W. Johnson),,40,37
154,2,7:53.0,Turnover by J. Barea (offensive foul),,40,37
155,2,7:53.0,,T. Frazier enters the game for E. Moore,40,37
156,2,7:53.0,Violation by Team (delay of game),,40,37
157,2,7:40.0,,J. Holiday misses 2-pt jump shot from 13 ft,40,37
158,2,7:37.0,Defensive rebound by J. Barea,,40,37
159,2,7:32.0,D. Harris misses 2-pt layup from 1 ft,,40,37
160,2,7:25.0,Offensive rebound by D. Powell,,40,37
161,2,7:25.0,D. Powell makes 2-pt layup at rim,,42,37
162,2,7:14.0,,Personal foul by D. Powell (drawn by J. Randle),42,37
163,2,7:05.0,,Shooting foul by D. Powell (drawn by J. Holiday),42,37
164,2,7:05.0,,J. Holiday makes free throw 1 of 2,42,38
165,2,7:05.0,D. Jordan enters the game for D. Powell,,42,38
166,2,7:05.0,,J. Holiday makes free throw 2 of 2,42,39
167,2,6:58.0,Personal foul by S. Hill (drawn by J. Barea),,42,39
168,2,6:58.0,,A. Davis enters the game for W. Johnson,42,39
169,2,6:52.0,D. Harris misses 2-pt layup from 1 ft,,42,39
170,2,6:49.0,,Defensive rebound by A. Davis,42,39
171,2,6:40.0,,S. Hill misses 3-pt jump shot from 26 ft,42,39
172,2,6:36.0,Defensive rebound by D. Finney-Smith,,42,39
173,2,6:31.0,D. Nowitzki misses 3-pt jump shot from 27 ft,,42,39
174,2,6:27.0,,Defensive rebound by S. Hill,42,39
175,2,6:15.0,,A. Davis misses 3-pt jump shot from 22 ft,42,39
176,2,6:12.0,Defensive rebound by D. Nowitzki,,42,39
177,2,6:05.0,Turnover by D. Jordan (3 sec),,42,39
178,2,6:05.0,L. Dončić enters the game for D. Finney-Smith,,42,39
179,2,6:05.0,M. Kleber enters the game for D. Nowitzki,,42,39
180,2,6:05.0,Violation by Team (delay of game),,42,39
181,2,6:05.0,,A. Davis makes technical free throw,42,40
182,2,6:05.0,H. Barnes enters the game for D. Harris,,42,40
183,2,5:49.0,,J. Holiday misses 2-pt layup from 5 ft,42,40
184,2,5:46.0,,Offensive rebound by A. Davis,42,40
185,2,5:46.0,,A. Davis makes 2-pt dunk from 1 ft,42,42
186,2,5:46.0,Dallas full timeout,,42,42
187,2,5:46.0,D. Smith enters the game for J. Barea,,42,42
188,2,5:46.0,,W. Johnson enters the game for S. Hill,42,42
189,2,5:46.0,,D. Miller enters the game for J. Holiday,42,42
190,2,5:46.0,,E. Moore enters the game for J. Randle,42,42
191,2,5:30.0,Shooting foul by E. Moore (drawn by L. Dončić),,42,42
192,2,5:30.0,L. Dončić makes free throw 1 of 2,,43,42
193,2,5:30.0,L. Dončić makes free throw 2 of 2,,44,42
194,2,5:16.0,,Turnover by D. Miller (bad pass; steal by D. Smith),44,42
195,2,5:12.0,D. Smith makes 2-pt layup from 2 ft,,46,42
196,2,4:56.0,,Personal foul by D. Smith (drawn by A. Davis),46,42
197,2,4:56.0,,A. Davis makes free throw 1 of 2,46,43
198,2,4:56.0,,A. Davis makes free throw 2 of 2,46,44
199,2,4:38.0,Shooting foul by E. Moore (drawn by L. Dončić),,46,44
200,2,4:38.0,,Violation by Team (delay of game),46,44
201,2,4:38.0,L. Dončić misses free throw 1 of 2,,46,44
202,2,4:38.0,Offensive rebound by Team,,46,44
203,2,4:38.0,,J. Holiday enters the game for E. Moore,46,44
204,2,4:38.0,L. Dončić makes free throw 2 of 2,,47,44
205,2,4:18.0,,A. Davis makes 2-pt layup from 2 ft (assist by J. Holiday),47,46
206,2,4:18.0,,Shooting foul by M. Kleber (drawn by A. Davis),47,46
207,2,4:18.0,,A. Davis misses free throw 1 of 1,47,46
208,2,4:15.0,Defensive rebound by M. Kleber,,47,46
209,2,4:07.0,M. Kleber makes 2-pt dunk from 1 ft (assist by D. Jordan),,49,46
210,2,3:52.0,,J. Holiday misses 2-pt layup from 3 ft,49,46
211,2,3:47.0,,Offensive rebound by A. Davis,49,46
212,2,3:47.0,,A. Davis misses 2-pt layup from 1 ft,49,46
213,2,3:47.0,Defensive rebound by H. Barnes,,49,46
214,2,3:45.0,L. Dončić makes 3-pt jump shot from 23 ft (assist by M. Kleber),,52,46
215,2,3:27.0,,A. Davis misses 2-pt jump shot from 14 ft (block by D. Jordan),52,46
216,2,3:23.0,Defensive rebound by D. Jordan,,52,46
217,2,3:16.0,M. Kleber misses 3-pt jump shot from 23 ft,,52,46
218,2,3:12.0,Offensive rebound by L. Dončić,,52,46
219,2,3:11.0,L. Dončić misses 2-pt layup from 2 ft (block by A. Davis),,52,46
220,2,3:11.0,,Defensive rebound by T. Frazier,52,46
221,2,3:06.0,,D. Miller misses 3-pt jump shot from 23 ft,52,46
222,2,2:59.0,,Offensive rebound by J. Holiday,52,46
223,2,2:59.0,,J. Holiday makes 2-pt layup from 1 ft,52,48
224,2,2:36.0,D. Smith makes 3-pt jump shot from 25 ft,,55,48
225,2,2:25.0,,W. Johnson misses 3-pt jump shot from 23 ft,55,48
226,2,2:22.0,Defensive rebound by M. Kleber,,55,48
227,2,2:18.0,D. Jordan makes 2-pt dunk at rim (assist by L. Dončić),,57,48
228,2,2:18.0,Shooting foul by A. Davis (drawn by D. Jordan),,57,48
229,2,2:18.0,D. Finney-Smith enters the game for M. Kleber,,57,48
230,2,2:18.0,,J. Randle enters the game for W. Johnson,57,48
231,2,2:18.0,D. Jordan misses free throw 1 of 1,,57,48
232,2,2:15.0,,Defensive rebound by J. Randle,57,48
233,2,2:07.0,,T. Frazier makes 2-pt layup from 1 ft (assist by A. Davis),57,50
234,2,1:57.0,L. Dončić makes 3-pt jump shot from 26 ft (assist by D. Smith),,60,50
235,2,1:33.0,,J. Randle misses 3-pt jump shot from 23 ft,60,50
236,2,1:29.0,Defensive rebound by D. Finney-Smith,,60,50
237,2,1:21.0,L. Dončić makes 3-pt jump shot from 25 ft,,63,50
238,2,1:00.0,,J. Randle makes 2-pt layup from 7 ft,63,52
239,2,1:00.0,,Shooting foul by D. Jordan (drawn by J. Randle),63,52
240,2,1:00.0,,J. Randle makes free throw 1 of 1,63,53
241,2,0:44.0,H. Barnes makes 2-pt layup from 1 ft,,65,53
242,2,0:36.0,,T. Frazier makes 2-pt jump shot from 8 ft,65,55
243,2,0:23.0,Personal foul by J. Holiday (drawn by L. Dončić),,65,55
244,2,0:23.0,L. Dončić makes free throw 1 of 2,,66,55
245,2,0:23.0,,E. Moore enters the game for T. Frazier,66,55
246,2,0:23.0,L. Dončić misses free throw 2 of 2,,66,55
247,2,0:21.0,,Defensive rebound by J. Randle,66,55
248,2,0:01.0,,J. Holiday misses 2-pt layup from 7 ft (block by D. Jordan),66,55
249,2,0:01.0,,Offensive rebound by J. Holiday,66,55
250,2,0:00.0,,J. Holiday misses 2-pt layup from 4 ft (block by D. Jordan),66,55
251,2,0:00.0,,Offensive rebound by Team,66,55
252,3,12:00.0,,Violation by Team (delay of game),66,55
253,3,12:00.0,H. Barnes makes technical free throw,,67,55
254,3,11:48.0,,Personal foul by H. Barnes (drawn by J. Holiday),67,55
255,3,11:48.0,,J. Holiday makes free throw 1 of 2,67,56
256,3,11:48.0,,J. Holiday makes free throw 2 of 2,67,57
257,3,11:37.0,H. Barnes misses 3-pt jump shot from 26 ft,,67,57
258,3,11:34.0,Offensive rebound by M. Kleber,,67,57
259,3,11:33.0,L. Dončić makes 3-pt jump shot from 26 ft (assist by M. Kleber),,70,57
260,3,11:16.0,,Turnover by J. Holiday (bad pass; steal by H. Barnes),70,57
261,3,11:11.0,M. Kleber makes 2-pt layup at rim (assist by H. Barnes),,72,57
262,3,10:54.0,,J. Randle misses 2-pt jump shot from 3 ft,72,57
263,3,10:54.0,,Offensive rebound by J. Randle,72,57
264,3,10:51.0,,J. Randle misses 2-pt layup from 2 ft (block by M. Kleber),72,57
265,3,10:47.0,,Offensive rebound by J. Randle,72,57
266,3,10:46.0,,J. Randle makes 2-pt layup from 2 ft,72,59
267,3,10:29.0,H. Barnes misses 2-pt layup from 2 ft,,72,59
268,3,10:27.0,,Defensive rebound by A. Davis,72,59
269,3,10:20.0,,E. Moore misses 2-pt jump shot from 7 ft,72,59
270,3,10:18.0,Defensive rebound by L. Dončić,,72,59
271,3,10:15.0,Turnover by L. Dončić (bad pass),,72,59
272,3,10:07.0,,J. Holiday misses 3-pt jump shot from 25 ft,72,59
273,3,10:04.0,Defensive rebound by D. Smith,,72,59
274,3,9:51.0,Turnover by M. Kleber (traveling),,72,59
275,3,9:38.0,,A. Davis makes 2-pt jump shot from 10 ft,72,61
276,3,9:14.0,Turnover by D. Smith (bad pass; steal by A. Davis),,72,61
277,3,9:06.0,,J. Randle makes 2-pt jump shot from 11 ft (assist by E. Moore),72,63
278,3,8:43.0,L. Dončić misses 2-pt jump shot from 14 ft,,72,63
279,3,8:40.0,,Defensive rebound by S. Hill,72,63
280,3,8:33.0,,J. Randle misses 2-pt jump shot from 21 ft,72,63
281,3,8:30.0,Defensive rebound by D. Jordan,,72,63
282,3,8:19.0,H. Barnes makes 2-pt jump shot from 14 ft (assist by D. Smith),,74,63
283,3,8:06.0,,S. Hill makes 3-pt jump shot from 23 ft (assist by J. Holiday),74,66
284,3,7:42.0,Shooting foul by J. Holiday (drawn by L. Dončić),,74,66
285,3,7:42.0,L. Dončić makes free throw 1 of 3,,75,66
286,3,7:42.0,L. Dončić makes free throw 2 of 3,,76,66
287,3,7:42.0,L. Dončić misses free throw 3 of 3,,76,66
288,3,7:40.0,,Defensive rebound by S. Hill,76,66
289,3,7:25.0,,S. Hill misses 2-pt layup from 5 ft,76,66
290,3,7:23.0,,Offensive rebound by J. Randle,76,66
291,3,7:22.0,,J. Randle makes 2-pt dunk from 1 ft,76,68
292,3,7:03.0,M. Kleber misses 2-pt layup from 2 ft,,76,68
293,3,7:01.0,,Defensive rebound by A. Davis,76,68
294,3,6:58.0,,Shooting foul by D. Jordan (drawn by A. Davis),76,68
295,3,6:58.0,,New Orleans full timeout,76,68
296,3,6:58.0,,A. Davis makes free throw 1 of 2,76,69
297,3,6:58.0,,A. Davis makes free throw 2 of 2,76,70
298,3,6:39.0,H. Barnes misses 2-pt jump shot from 10 ft,,76,70
299,3,6:33.0,,Defensive rebound by J. Randle,76,70
300,3,6:30.0,,S. Hill misses 3-pt jump shot from 25 ft,76,70
301,3,6:27.0,Defensive rebound by D. Jordan,,76,70
302,3,6:19.0,Personal foul by J. Holiday (drawn by L. Dončić),,76,70
303,3,6:05.0,L. Dončić makes 2-pt jump shot from 21 ft,,78,70
304,3,5:57.0,,Turnover by J. Holiday (bad pass),78,70
305,3,5:35.0,D. Smith misses 2-pt layup from 3 ft (block by A. Davis),,78,70
306,3,5:31.0,,Defensive rebound by A. Davis,78,70
307,3,5:30.0,,S. Hill makes 2-pt dunk from 1 ft (assist by A. Davis),78,72
308,3,5:30.0,,Shooting foul by M. Kleber (drawn by S. Hill),78,72
309,3,5:30.0,Dallas full timeout,,78,72
310,3,5:30.0,,I. Clark enters the game for E. Moore,78,72
311,3,5:30.0,,S. Hill makes free throw 1 of 1,78,73
312,3,5:22.0,Turnover by M. Kleber (bad pass),,78,73
313,3,5:03.0,,I. Clark misses 3-pt jump shot from 23 ft,78,73
314,3,5:01.0,,Offensive rebound by S. Hill,78,73
315,3,4:58.0,,J. Randle makes 2-pt layup from 2 ft,78,75
316,3,4:43.0,H. Barnes makes 3-pt jump shot from 26 ft,,81,75
317,3,4:18.0,,J. Holiday misses 3-pt jump shot from 23 ft,81,75
318,3,4:16.0,Defensive rebound by D. Jordan,,81,75
319,3,4:10.0,D. Smith makes 2-pt dunk at rim (assist by L. Dončić),,83,75
320,3,4:10.0,Shooting foul by J. Randle (drawn by D. Smith),,83,75
321,3,4:10.0,D. Smith makes free throw 1 of 1,,84,75
322,3,3:58.0,,J. Holiday misses 2-pt layup from 2 ft (block by D. Jordan),84,75
323,3,3:58.0,,Offensive rebound by Team,84,75
324,3,3:58.0,,J. Okafor enters the game for J. Randle,84,75
325,3,3:57.0,,A. Davis makes 2-pt jump shot from 12 ft (assist by I. Clark),84,77
326,3,3:32.0,Personal foul by J. Holiday (drawn by L. Dončić),,84,77
327,3,3:19.0,Turnover by L. Dončić (bad pass; steal by J. Holiday),,84,77
328,3,3:15.0,,J. Holiday misses 2-pt layup from 3 ft,84,77
329,3,3:07.0,,Offensive rebound by A. Davis,84,77
330,3,3:07.0,,A. Davis makes 2-pt layup at rim,84,79
331,3,2:57.0,L. Dončić misses 3-pt jump shot from 29 ft,,84,79
332,3,2:56.0,Offensive rebound by D. Jordan,,84,79
333,3,2:56.0,Shooting foul by J. Holiday (drawn by D. Jordan),,84,79
334,3,2:56.0,D. Jordan makes free throw 1 of 2,,85,79
335,3,2:56.0,J. Barea enters the game for M. Kleber,,85,79
336,3,2:56.0,D. Finney-Smith enters the game for D. Smith,,85,79
337,3,2:56.0,,T. Frazier enters the game for J. Holiday,85,79
338,3,2:56.0,D. Jordan makes free throw 2 of 2,,86,79
339,3,2:46.0,,I. Clark misses 3-pt jump shot from 25 ft,86,79
340,3,2:42.0,Defensive rebound by D. Finney-Smith,,86,79
341,3,2:35.0,Shooting foul by J. Okafor (drawn by D. Jordan),,86,79
342,3,2:35.0,D. Jordan misses free throw 1 of 2,,86,79
343,3,2:35.0,Offensive rebound by Team,,86,79
344,3,2:35.0,D. Jordan makes free throw 2 of 2,,87,79
345,3,2:20.0,,A. Davis makes 2-pt layup from 3 ft,87,81
346,3,2:08.0,Shooting foul by J. Okafor (drawn by H. Barnes),,87,81
347,3,2:08.0,H. Barnes makes free throw 1 of 2,,88,81
348,3,2:08.0,D. Harris enters the game for L. Dončić,,88,81
349,3,2:08.0,,J. Randle enters the game for J. Okafor,88,81
350,3,2:08.0,H. Barnes misses free throw 2 of 2,,88,81
351,3,2:06.0,,Defensive rebound by J. Randle,88,81
352,3,1:55.0,,Turnover by S. Hill (offensive foul),88,81
353,3,1:55.0,,Offensive foul by S. Hill (drawn by D. Harris),88,81
354,3,1:55.0,D. Powell enters the game for D. Jordan,,88,81
355,3,1:42.0,H. Barnes misses 2-pt jump shot from 16 ft,,88,81
356,3,1:38.0,,Defensive rebound by A. Davis,88,81
357,3,1:30.0,,I. Clark makes 3-pt jump shot from 26 ft (assist by A. Davis),88,84
358,3,1:11.0,H. Barnes misses 2-pt jump shot from 17 ft,,88,84
359,3,1:08.0,,Defensive rebound by I. Clark,88,84
360,3,0:55.0,,S. Hill misses 3-pt jump shot from 26 ft,88,84
361,3,0:52.0,Defensive rebound by D. Powell,,88,84
362,3,0:48.0,J. Barea misses 3-pt jump shot from 26 ft,,88,84
363,3,0:45.0,,Defensive rebound by A. Davis,88,84
364,3,0:45.0,,Personal foul by D. Powell (drawn by A. Davis),88,84
365,3,0:22.0,,J. Randle misses 2-pt layup from 2 ft,88,84
366,3,0:22.0,,Offensive rebound by Team,88,84
367,3,0:22.0,,Away from play foul by D. Powell (drawn by S. Hill),88,84
368,3,0:22.0,Technical foul by D. Powell,,88,84
369,3,0:22.0,,A. Davis makes technical free throw,88,85
370,3,0:22.0,,S. Hill misses free throw 1 of 2,88,85
371,3,0:22.0,,Offensive rebound by Team,88,85
372,3,0:22.0,,S. Hill makes free throw 2 of 2,88,86
373,3,0:22.0,D. Nowitzki enters the game for H. Barnes,,88,86
374,3,0:02.0,J. Barea misses 3-pt jump shot from 27 ft,,88,86
375,3,0:02.0,Offensive rebound by Team,,88,86
376,4,12:00.0,,Technical foul by S. Hill,88,86
377,4,12:00.0,D. Nowitzki makes technical free throw,,89,86
378,4,11:44.0,Turnover by J. Barea (bad pass),,89,86
379,4,11:28.0,,A. Davis makes 2-pt jump shot from 5 ft,89,88
380,4,11:09.0,D. Nowitzki makes 2-pt jump shot from 17 ft (assist by J. Barea),,91,88
381,4,10:47.0,,A. Davis misses 2-pt jump shot from 7 ft,91,88
382,4,10:47.0,Defensive rebound by Team,,91,88
383,4,10:47.0,,Loose ball foul by J. Randle (drawn by D. Nowitzki),91,88
384,4,10:34.0,J. Barea misses 2-pt jump shot from 13 ft,,91,88
385,4,10:30.0,,Defensive rebound by I. Clark,91,88
386,4,10:21.0,,Shooting foul by D. Nowitzki (drawn by J. Randle),91,88
387,4,10:21.0,,J. Randle makes free throw 1 of 2,91,89
388,4,10:21.0,,J. Randle makes free throw 2 of 2,91,90
389,4,10:05.0,D. Nowitzki makes 2-pt jump shot from 15 ft,,93,90
390,4,10:05.0,Shooting foul by I. Clark (drawn by D. Nowitzki),,93,90
391,4,10:05.0,D. Nowitzki makes free throw 1 of 1,,94,90
392,4,9:49.0,,A. Davis makes 2-pt layup from 5 ft,94,92
