,QUARTER,TIME_REMAINING,DENVER_ACTION,UTAH_ACTION,DENVER_SCORE,UTAH_SCORE
384,4,6:55.0,Offensive rebound by N. Jokić,,91,102
385,4,6:53.0,N. Jokić makes 2-pt layup from 3 ft,,93,102
386,4,6:37.0,,Shooting foul by N. Jokić (drawn by R. Gobert),93,102
387,4,6:37.0,,R. Gobert makes free throw 1 of 2,93,103
388,4,6:37.0,,J. Ingles enters the game for K. Korver,93,103
389,4,6:37.0,,R. Gobert misses free throw 2 of 2,93,103
390,4,6:35.0,Defensive rebound by N. Jokić,,93,103
391,4,6:28.0,J. Murray misses 2-pt jump shot from 14 ft,,93,103
392,4,6:25.0,,Defensive rebound by R. O'Neale,93,103
393,4,6:04.0,,J. Crowder misses 3-pt jump shot from 30 ft,93,103
394,4,5:59.0,Defensive rebound by W. Barton,,93,103
395,4,5:50.0,W. Barton misses 2-pt jump shot from 19 ft,,93,103
396,4,5:47.0,,Defensive rebound by J. Ingles,93,103
397,4,5:38.0,,R. Gobert misses 2-pt jump shot from 9 ft,93,103
398,4,5:35.0,Defensive rebound by N. Jokić,,93,103
399,4,5:28.0,N. Jokić misses 3-pt jump shot from 26 ft,,93,103
400,4,5:24.0,Offensive rebound by W. Barton,,93,103
401,4,5:18.0,Offensive foul by N. Jokić (drawn by R. Gobert),,93,103
402,4,5:18.0,Turnover by N. Jokić (offensive foul),,93,103
403,4,5:18.0,,R. Rubio enters the game for R. O'Neale,93,103
404,4,5:09.0,,Personal foul by J. Murray (drawn by R. Rubio),93,103
405,4,5:09.0,,R. Rubio makes free throw 1 of 2,93,104
406,4,5:09.0,,R. Rubio makes free throw 2 of 2,93,105
407,4,4:59.0,G. Harris makes 2-pt dunk from 3 ft,,95,105
408,4,4:41.0,,Shooting foul by N. Jokić (drawn by D. Mitchell),95,105
409,4,4:41.0,,D. Mitchell misses free throw 1 of 2,95,105
410,4,4:41.0,,Offensive rebound by Team,95,105
411,4,4:41.0,,D. Mitchell makes free throw 2 of 2,95,106
412,4,4:30.0,Personal foul by R. Rubio (drawn by N. Jokić),,95,106
413,4,4:30.0,N. Jokić makes free throw 1 of 2,,96,106
414,4,4:30.0,N. Jokić makes free throw 2 of 2,,97,106
415,4,4:19.0,,D. Mitchell misses 2-pt layup from 8 ft (block by T. Craig),97,106
416,4,4:19.0,,Offensive rebound by Team,97,106
417,4,4:19.0,,Utah full timeout,97,106
418,4,4:10.0,,J. Ingles misses 3-pt jump shot from 22 ft (block by G. Harris),97,106
419,4,4:06.0,Defensive rebound by W. Barton,,97,106
420,4,4:00.0,N. Jokić makes 3-pt jump shot from 25 ft (assist by J. Murray),,100,106
421,4,3:45.0,,D. Mitchell makes 2-pt jump shot from 9 ft (assist by J. Ingles),100,108
422,4,3:24.0,N. Jokić makes 2-pt jump shot from 7 ft,,102,108
423,4,3:05.0,,J. Crowder makes 3-pt jump shot from 22 ft (assist by D. Mitchell),102,111
424,4,3:05.0,,Shooting foul by W. Barton (drawn by J. Crowder),102,111
425,4,3:05.0,Denver full timeout,,102,111
426,4,3:05.0,,J. Crowder misses free throw 1 of 1,102,111
427,4,3:03.0,Defensive rebound by T. Craig,,102,111
428,4,2:54.0,J. Murray misses 2-pt layup from 4 ft,,102,111
429,4,2:54.0,,Defensive rebound by R. Rubio,102,111
430,4,2:36.0,,J. Crowder misses 3-pt jump shot from 24 ft,102,111
431,4,2:32.0,Defensive rebound by N. Jokić,,102,111
432,4,2:24.0,W. Barton misses 2-pt layup from 2 ft,,102,111
433,4,2:21.0,Offensive rebound by N. Jokić,,102,111
434,4,2:21.0,N. Jokić misses 2-pt layup from 1 ft,,102,111
435,4,2:20.0,,Defensive rebound by J. Ingles,102,111
436,4,2:01.0,,R. Rubio misses 3-pt jump shot from 25 ft,102,111
437,4,1:57.0,Defensive rebound by N. Jokić,,102,111
438,4,1:49.0,J. Murray misses 2-pt jump shot from 12 ft,,102,111
439,4,1:46.0,Offensive rebound by N. Jokić,,102,111
440,4,1:45.0,Shooting foul by J. Crowder (drawn by N. Jokić),,102,111
441,4,1:45.0,N. Jokić makes free throw 1 of 2,,103,111
442,4,1:45.0,N. Jokić makes free throw 2 of 2,,104,111
443,4,1:33.0,,D. Mitchell misses 2-pt jump shot from 15 ft,104,111
444,4,1:30.0,Defensive rebound by N. Jokić,,104,111
445,4,1:27.0,W. Barton makes 3-pt jump shot from 25 ft (assist by G. Harris),,107,111
446,4,1:14.0,,Personal foul by W. Barton (drawn by R. Gobert),107,111
447,4,1:14.0,,R. Gobert makes free throw 1 of 2,107,112
448,4,1:14.0,,R. Gobert makes free throw 2 of 2,107,113
449,4,1:14.0,Denver full timeout,,107,113
450,4,1:14.0,Turnover by (5 sec),,107,113
451,4,1:00.0,,D. Mitchell misses 3-pt jump shot from 25 ft,107,113
452,4,0:56.0,,Offensive rebound by R. Gobert,107,113
453,4,0:55.0,,R. Gobert misses 2-pt dunk from 2 ft (block by N. Jokić),107,113
454,4,0:53.0,Defensive rebound by W. Barton,,107,113
455,4,0:43.0,T. Craig misses 2-pt layup from 3 ft (block by D. Mitchell),,107,113
456,4,0:41.0,,Defensive rebound by D. Mitchell,107,113
457,4,0:41.0,,Personal foul by T. Craig (drawn by D. Mitchell),107,113
458,4,0:41.0,,D. Mitchell makes free throw 1 of 2,107,114
459,4,0:41.0,,D. Mitchell misses free throw 2 of 2,107,114
460,4,0:41.0,Defensive rebound by N. Jokić,,107,114
461,4,0:41.0,Denver full timeout,,107,114
462,4,0:38.0,G. Harris misses 2-pt jump shot from 12 ft,,107,114
463,4,0:35.0,,Defensive rebound by D. Mitchell,107,114
464,4,0:20.0,,J. Ingles misses 3-pt jump shot from 23 ft,107,114
465,4,0:16.0,Defensive rebound by N. Jokić,,107,114
466,4,0:11.0,J. Murray misses 3-pt jump shot from 25 ft,,107,114
467,4,0:08.0,Offensive rebound by Team,,107,114
468,4,0:08.0,,Loose ball foul by D. Mitchell (drawn by T. Craig),107,114
469,4,0:08.0,T. Craig makes free throw 1 of 2,,108,114
470,4,0:08.0,T. Lyles enters the game for W. Barton,,108,114
471,4,0:08.0,T. Craig misses free throw 2 of 2,,108,114
472,4,0:05.0,,Defensive rebound by J. Crowder,108,114
