,QUARTER,TIME_REMAINING,NEW YORK_ACTION,ATLANTA_ACTION,NEW YORK_SCORE,ATLANTA_SCORE
101,1,2:37.0,Defensive rebound by K. Knox,,22,9
102,1,2:32.0,K. Knox misses 2-pt layup from 4 ft,,22,9
103,1,2:28.0,Offensive rebound by K. Knox,,22,9
104,1,2:28.0,K. Knox misses 2-pt layup at rim,,22,9
105,1,2:28.0,Offensive rebound by M. Robinson,,22,9
106,1,2:28.0,M. Robinson misses 2-pt layup from 2 ft,,22,9
107,1,2:28.0,Offensive rebound by K. Knox,,22,9
108,1,2:28.0,Turnover by M. Robinson (off goaltending),,22,9
109,1,2:28.0,J. Jenkins enters the game for K. Knox,,22,9
110,1,2:28.0,N. Vonleh enters the game for L. Kornet,,22,9
111,1,2:14.0,,K. Bazemore misses 2-pt layup from 3 ft,22,9
112,1,2:11.0,Defensive rebound by M. Robinson,,22,9
113,1,2:09.0,Turnover by K. Allen (traveling),,22,9
114,1,1:51.0,,V. Carter makes 2-pt jump shot from 10 ft (assist by A. Len),22,11
115,1,1:29.0,Personal foul by K. Bazemore (drawn by A. Trier),,22,11
116,1,1:29.0,A. Trier makes free throw 1 of 2,,23,11
117,1,1:29.0,,J. Anderson enters the game for K. Bazemore,23,11
118,1,1:29.0,A. Trier misses free throw 2 of 2,,23,11
119,1,1:27.0,,Defensive rebound by O. Spellman,23,11
120,1,1:12.0,,J. Anderson misses 2-pt layup from 2 ft (block by M. Robinson),23,11
121,1,1:09.0,Defensive rebound by M. Robinson,,23,11
122,1,1:02.0,J. Jenkins makes 3-pt jump shot from 25 ft (assist by K. Allen),,26,11
123,1,0:43.0,,J. Anderson makes 2-pt layup from 6 ft,26,13
124,1,0:24.0,K. Allen makes 2-pt layup from 2 ft (assist by N. Vonleh),,28,13
125,1,0:06.0,,Personal foul by K. Allen (drawn by D. Bembry),28,13
126,1,0:02.0,,D. Bembry misses 3-pt jump shot from 27 ft (block by M. Robinson),28,13
127,1,0:02.0,Defensive rebound by Team,,28,13
128,2,11:47.0,J. Jenkins misses 3-pt jump shot from 28 ft,,28,13
129,2,11:46.0,Offensive rebound by Team,,28,13
130,2,11:37.0,N. Vonleh makes 2-pt jump shot from 19 ft,,30,13
131,2,11:23.0,,J. Collins makes 2-pt dunk at rim (assist by T. Young),30,15
132,2,11:13.0,Personal foul by J. Anderson (drawn by J. Jenkins),,30,15
133,2,11:00.0,N. Vonleh misses 2-pt layup from 7 ft,,30,15
134,2,10:57.0,,Defensive rebound by T. Young,30,15
135,2,10:49.0,,J. Anderson misses 3-pt jump shot from 25 ft,30,15
136,2,10:46.0,Defensive rebound by N. Vonleh,,30,15
137,2,10:34.0,J. Jenkins makes 2-pt jump shot from 16 ft (assist by K. Allen),,32,15
138,2,10:24.0,,Personal foul by M. Robinson (drawn by T. Young),32,15
139,2,10:22.0,,Personal foul by N. Vonleh (drawn by T. Young),32,15
140,2,10:15.0,,Shooting foul by M. Robinson (drawn by D. Dedmon),32,15
141,2,10:15.0,,D. Dedmon makes free throw 1 of 2,32,16
142,2,10:15.0,D. Jordan enters the game for M. Robinson,,32,16
143,2,10:15.0,,D. Dedmon makes free throw 2 of 2,32,17
144,2,9:56.0,Turnover by J. Jenkins (bad pass; steal by J. Collins),,32,17
145,2,9:52.0,,Shooting foul by K. Allen (drawn by T. Young),32,17
146,2,9:52.0,,T. Young makes free throw 1 of 2,32,18
147,2,9:52.0,,T. Prince enters the game for J. Anderson,32,18
148,2,9:52.0,,T. Young makes free throw 2 of 2,32,19
149,2,9:43.0,J. Jenkins makes 2-pt jump shot from 16 ft (assist by K. Allen),,34,19
150,2,9:28.0,,D. Dedmon makes 3-pt jump shot from 25 ft (assist by T. Young),34,22
151,2,9:15.0,Offensive foul by N. Vonleh (drawn by T. Prince),,34,22
152,2,9:15.0,Turnover by N. Vonleh (offensive foul),,34,22
153,2,9:04.0,,D. Dedmon makes 3-pt jump shot from 25 ft (assist by T. Young),34,25
154,2,8:57.0,New York full timeout,,34,25
155,2,8:57.0,D. Smith enters the game for A. Trier,,34,25
156,2,8:43.0,J. Jenkins makes 3-pt jump shot from 22 ft (assist by K. Allen),,37,25
157,2,8:24.0,,J. Collins makes 2-pt jump shot from 7 ft (assist by T. Young),37,27
158,2,8:09.0,Shooting foul by D. Dedmon (drawn by D. Smith),,37,27
159,2,8:09.0,D. Smith misses free throw 1 of 2,,37,27
160,2,8:09.0,Offensive rebound by Team,,37,27
161,2,8:09.0,D. Smith misses free throw 2 of 2,,37,27
162,2,8:05.0,,Defensive rebound by T. Prince,37,27
163,2,7:50.0,,T. Prince makes 3-pt jump shot from 25 ft (assist by K. Huerter),37,30
164,2,7:36.0,J. Jenkins makes 2-pt jump shot from 17 ft,,39,30
165,2,7:11.0,,D. Dedmon makes 3-pt jump shot from 24 ft (assist by K. Huerter),39,33
166,2,7:03.0,J. Jenkins misses 3-pt jump shot from 26 ft,,39,33
167,2,7:01.0,Offensive rebound by J. Jenkins,,39,33
168,2,6:53.0,D. Jordan makes 2-pt dunk from 1 ft (assist by D. Smith),,41,33
169,2,6:35.0,,T. Prince makes 2-pt layup from 2 ft (assist by K. Huerter),41,35
170,2,6:18.0,D. Smith makes 2-pt jump shot from 17 ft,,43,35
171,2,5:55.0,,J. Collins misses 2-pt jump shot from 7 ft,43,35
172,2,5:51.0,,Offensive rebound by T. Young,43,35
173,2,5:51.0,,T. Young misses 2-pt layup from 1 ft,43,35
174,2,5:51.0,Defensive rebound by J. Jenkins,,43,35
175,2,5:46.0,J. Jenkins misses 2-pt jump shot from 18 ft,,43,35
176,2,5:42.0,,Defensive rebound by D. Dedmon,43,35
177,2,5:37.0,,Turnover by T. Prince (lost ball; steal by N. Vonleh),43,35
178,2,5:37.0,Personal foul by T. Prince (drawn by N. Vonleh),,43,35
179,2,5:37.0,D. Dotson enters the game for K. Allen,,43,35
180,2,5:37.0,K. Knox enters the game for J. Jenkins,,43,35
181,2,5:37.0,L. Kornet enters the game for N. Vonleh,,43,35
182,2,5:37.0,,O. Spellman enters the game for J. Collins,43,35
183,2,5:19.0,L. Kornet misses 2-pt layup from 2 ft (block by O. Spellman),,43,35
184,2,5:19.0,Offensive rebound by Team,,43,35
185,2,5:19.0,,K. Bazemore enters the game for D. Dedmon,43,35
186,2,5:19.0,,D. Bembry enters the game for K. Huerter,43,35
187,2,5:19.0,,A. Len enters the game for T. Young,43,35
188,2,5:16.0,L. Kornet misses 3-pt jump shot from 25 ft,,43,35
189,2,5:12.0,Offensive rebound by D. Jordan,,43,35
190,2,5:12.0,Shooting foul by K. Bazemore (drawn by L. Kornet),,43,35
191,2,5:12.0,L. Kornet makes free throw 1 of 2,,44,35
192,2,5:12.0,L. Kornet makes free throw 2 of 2,,45,35
193,2,4:57.0,,K. Bazemore misses 3-pt jump shot from 27 ft,45,35
194,2,4:52.0,,Offensive rebound by O. Spellman,45,35
195,2,4:52.0,,O. Spellman misses 2-pt dunk from 1 ft,45,35
196,2,4:52.0,,Offensive rebound by Team,45,35
197,2,4:41.0,,T. Prince misses 3-pt jump shot from 25 ft,45,35
198,2,4:39.0,,Offensive rebound by A. Len,45,35
199,2,4:39.0,,A. Len misses 2-pt layup from 1 ft,45,35
200,2,4:37.0,,Offensive rebound by A. Len,45,35
201,2,4:36.0,,A. Len misses 2-pt layup from 3 ft (block by D. Jordan),45,35
202,2,4:36.0,,Offensive rebound by Team,45,35
203,2,4:32.0,,K. Bazemore makes 2-pt layup from 4 ft,45,37
204,2,4:32.0,,Shooting foul by D. Jordan (drawn by K. Bazemore),45,37
205,2,4:32.0,,K. Bazemore makes free throw 1 of 1,45,38
206,2,4:22.0,Offensive foul by D. Jordan (drawn by T. Prince),,45,38
207,2,4:22.0,Turnover by D. Jordan (offensive foul),,45,38
208,2,4:11.0,,Shooting foul by L. Kornet (drawn by T. Prince),45,38
209,2,4:11.0,,T. Prince makes free throw 1 of 2,45,39
210,2,4:11.0,,T. Prince makes free throw 2 of 2,45,40
211,2,4:08.0,New York full timeout,,45,40
212,2,3:55.0,L. Kornet misses 2-pt jump shot from 13 ft,,45,40
213,2,3:51.0,,Defensive rebound by O. Spellman,45,40
214,2,3:33.0,,K. Bazemore misses 3-pt jump shot from 25 ft,45,40
215,2,3:31.0,Defensive rebound by D. Jordan,,45,40
216,2,3:24.0,D. Smith misses 3-pt jump shot from 26 ft,,45,40
217,2,3:21.0,,Defensive rebound by O. Spellman,45,40
218,2,3:08.0,,T. Prince misses 3-pt jump shot from 24 ft,45,40
219,2,3:04.0,Defensive rebound by D. Dotson,,45,40
220,2,2:46.0,K. Knox misses 2-pt jump shot from 7 ft,,45,40
221,2,2:43.0,,Defensive rebound by A. Len,45,40
222,2,2:36.0,,K. Bazemore makes 2-pt layup from 2 ft,45,42
223,2,2:21.0,D. Dotson misses 3-pt jump shot from 25 ft,,45,42
224,2,2:18.0,,Defensive rebound by O. Spellman,45,42
225,2,2:10.0,,A. Len misses 3-pt jump shot from 23 ft,45,42
226,2,2:07.0,Defensive rebound by D. Dotson,,45,42
227,2,2:01.0,L. Kornet misses 3-pt jump shot from 26 ft,,45,42
228,2,1:58.0,,Defensive rebound by A. Len,45,42
229,2,1:49.0,,Shooting foul by L. Kornet (drawn by A. Len),45,42
230,2,1:49.0,,A. Len makes free throw 1 of 2,45,43
231,2,1:49.0,K. Allen enters the game for D. Jordan,,45,43
232,2,1:49.0,J. Jenkins enters the game for K. Knox,,45,43
233,2,1:49.0,M. Robinson enters the game for D. Smith,,45,43
234,2,1:49.0,,V. Carter enters the game for D. Bembry,45,43
235,2,1:49.0,,T. Young enters the game for T. Prince,45,43
236,2,1:49.0,,A. Len makes free throw 2 of 2,45,44
237,2,1:39.0,K. Allen makes 2-pt layup from 1 ft,,47,44
238,2,1:28.0,,O. Spellman makes 3-pt jump shot from 26 ft (assist by T. Young),47,47
239,2,1:12.0,Shooting foul by A. Len (drawn by K. Allen),,47,47
240,2,1:12.0,K. Allen makes free throw 1 of 2,,48,47
241,2,1:12.0,K. Allen makes free throw 2 of 2,,49,47
242,2,1:03.0,,Personal foul by M. Robinson (drawn by K. Bazemore),49,47
243,2,1:03.0,,K. Bazemore makes free throw 1 of 2,49,48
244,2,1:03.0,D. Jordan enters the game for M. Robinson,,49,48
245,2,1:03.0,,K. Bazemore misses free throw 2 of 2,49,48
246,2,1:00.0,Defensive rebound by D. Dotson,,49,48
247,2,0:51.0,K. Allen misses 2-pt jump shot from 12 ft,,49,48
248,2,0:48.0,Offensive rebound by D. Jordan,,49,48
249,2,0:48.0,D. Jordan makes 2-pt layup at rim,,51,48
250,2,0:45.0,,T. Young makes 3-pt jump shot from 29 ft,51,51
251,2,0:30.0,D. Dotson makes 3-pt jump shot from 23 ft (assist by K. Allen),,54,51
252,2,0:10.0,,Turnover by T. Young (bad pass),54,51
253,2,0:01.0,K. Allen misses 2-pt layup from 1 ft,,54,51
254,2,0:01.0,Offensive rebound by Team,,54,51
255,3,11:44.0,Personal foul by K. Huerter (drawn by D. Jordan),,54,51
256,3,11:38.0,D. Jordan makes 2-pt dunk from 1 ft (assist by D. Smith),,56,51
257,3,11:26.0,,Turnover by D. Dedmon (bad pass; steal by L. Kornet),56,51
258,3,11:23.0,Personal foul by T. Young (drawn by D. Smith),,56,51
259,3,11:12.0,D. Dotson makes 2-pt jump shot from 22 ft,,58,51
260,3,10:58.0,,T. Young misses 3-pt jump shot from 26 ft,58,51
261,3,10:56.0,Defensive rebound by L. Kornet,,58,51
262,3,10:46.0,Shooting foul by D. Dedmon (drawn by D. Jordan),,58,51
263,3,10:46.0,D. Jordan makes free throw 1 of 2,,59,51
264,3,10:46.0,D. Jordan makes free throw 2 of 2,,60,51
265,3,10:43.0,,T. Young makes 2-pt layup from 1 ft,60,53
266,3,10:23.0,L. Kornet misses 3-pt jump shot from 26 ft,,60,53
267,3,10:19.0,Offensive rebound by D. Jordan,,60,53
268,3,10:15.0,L. Kornet misses 2-pt jump shot from 16 ft,,60,53
269,3,10:12.0,,Defensive rebound by K. Huerter,60,53
270,3,10:08.0,,Shooting foul by D. Jordan (drawn by D. Dedmon),60,53
271,3,10:08.0,,D. Dedmon makes free throw 1 of 2,60,54
272,3,10:08.0,,D. Dedmon makes free throw 2 of 2,60,55
273,3,9:49.0,D. Dotson misses 3-pt jump shot from 25 ft,,60,55
274,3,9:46.0,,Defensive rebound by T. Prince,60,55
275,3,9:40.0,,Turnover by T. Prince (bad pass; steal by D. Dotson),60,55
276,3,9:33.0,Shooting foul by K. Huerter (drawn by D. Smith),,60,55
277,3,9:33.0,D. Smith misses free throw 1 of 2,,60,55
278,3,9:33.0,Offensive rebound by Team,,60,55
279,3,9:33.0,D. Smith makes free throw 2 of 2,,61,55
280,3,9:23.0,,K. Huerter misses 3-pt jump shot from 25 ft,61,55
281,3,9:19.0,Defensive rebound by K. Knox,,61,55
282,3,9:15.0,Shooting foul by D. Dedmon (drawn by K. Knox),,61,55
283,3,9:15.0,K. Knox makes free throw 1 of 2,,62,55
284,3,9:15.0,,A. Len enters the game for D. Dedmon,62,55
285,3,9:15.0,K. Knox makes free throw 2 of 2,,63,55
286,3,9:01.0,,T. Prince makes 3-pt jump shot from 23 ft (assist by K. Huerter),63,58
287,3,8:43.0,Turnover by K. Knox (bad pass; steal by A. Len),,63,58
288,3,8:37.0,,T. Young misses 2-pt jump shot from 2 ft,63,58
289,3,8:34.0,Defensive rebound by K. Knox,,63,58
290,3,8:26.0,Turnover by D. Dotson (lost ball; steal by A. Len),,63,58
291,3,8:11.0,,Personal foul by D. Smith (drawn by T. Young),63,58
292,3,7:54.0,,T. Young makes 2-pt layup from 2 ft,63,60
293,3,7:30.0,D. Dotson misses 2-pt layup from 3 ft (block by A. Len),,63,60
294,3,7:30.0,Offensive rebound by Team,,63,60
295,3,7:28.0,L. Kornet misses 2-pt jump shot from 13 ft,,63,60
296,3,7:24.0,,Defensive rebound by K. Huerter,63,60
297,3,7:21.0,,Turnover by K. Huerter (bad pass; steal by L. Kornet),63,60
298,3,7:17.0,Shooting foul by T. Prince (drawn by D. Dotson),,63,60
299,3,7:17.0,D. Dotson makes free throw 1 of 2,,64,60
300,3,7:17.0,,K. Bazemore enters the game for K. Huerter,64,60
301,3,7:17.0,D. Dotson makes free throw 2 of 2,,65,60
302,3,7:07.0,,A. Len makes 3-pt jump shot from 26 ft (assist by T. Young),65,63
303,3,6:47.0,K. Knox misses 2-pt layup from 1 ft,,65,63
304,3,6:42.0,,Defensive rebound by A. Len,65,63
305,3,6:40.0,,T. Prince misses 3-pt jump shot from 26 ft,65,63
306,3,6:38.0,Defensive rebound by D. Jordan,,65,63
307,3,6:33.0,D. Dotson makes 2-pt layup from 2 ft,,67,63
308,3,6:33.0,,Atlanta full timeout,67,63
309,3,6:33.0,,D. Bembry enters the game for T. Young,67,63
310,3,6:21.0,,J. Collins misses 2-pt jump shot from 6 ft,67,63
311,3,6:17.0,Defensive rebound by D. Jordan,,67,63
312,3,6:01.0,L. Kornet misses 3-pt jump shot from 23 ft,,67,63
313,3,5:57.0,,Defensive rebound by D. Bembry,67,63
314,3,5:51.0,,D. Bembry misses 2-pt layup from 2 ft,67,63
315,3,5:48.0,Defensive rebound by L. Kornet,,67,63
316,3,5:37.0,D. Smith makes 2-pt layup from 1 ft,,69,63
317,3,5:12.0,,A. Len misses 3-pt jump shot from 25 ft,69,63
318,3,5:12.0,Defensive rebound by Team,,69,63
319,3,5:12.0,M. Robinson enters the game for D. Jordan,,69,63
320,3,5:12.0,,V. Carter enters the game for J. Collins,69,63
321,3,5:12.0,,O. Spellman enters the game for T. Prince,69,63
322,3,4:53.0,D. Dotson misses 3-pt jump shot from 25 ft,,69,63
323,3,4:48.0,Offensive rebound by L. Kornet,,69,63
324,3,4:48.0,L. Kornet misses 2-pt layup from 1 ft,,69,63
325,3,4:47.0,,Defensive rebound by V. Carter,69,63
326,3,4:34.0,,K. Bazemore misses 2-pt jump shot from 11 ft,69,63
327,3,4:28.0,Defensive rebound by D. Smith,,69,63
328,3,4:23.0,D. Smith makes 2-pt jump shot from 13 ft,,71,63
329,3,4:09.0,,O. Spellman makes 3-pt jump shot from 23 ft (assist by K. Bazemore),71,66
330,3,3:46.0,K. Knox misses 3-pt jump shot from 25 ft,,71,66
331,3,3:42.0,,Defensive rebound by O. Spellman,71,66
332,3,3:27.0,,Turnover by A. Len (bad pass; steal by L. Kornet),71,66
333,3,3:14.0,Turnover by K. Knox (traveling),,71,66
334,3,3:14.0,J. Jenkins enters the game for K. Knox,,71,66
335,3,3:03.0,,A. Len misses 2-pt layup from 1 ft (block by D. Dotson),71,66
336,3,2:56.0,Defensive rebound by D. Dotson,,71,66
337,3,2:54.0,D. Dotson misses 3-pt jump shot from 25 ft,,71,66
338,3,2:54.0,,Defensive rebound by Team,71,66
339,3,2:54.0,New York full timeout,,71,66
340,3,2:54.0,K. Allen enters the game for D. Dotson,,71,66
341,3,2:54.0,A. Trier enters the game for D. Smith,,71,66
342,3,2:54.0,,T. Young enters the game for A. Len,71,66
343,3,2:42.0,,K. Bazemore makes 2-pt layup from 2 ft (assist by O. Spellman),71,68
344,3,2:24.0,L. Kornet makes 3-pt jump shot from 25 ft (assist by K. Allen),,74,68
345,3,2:06.0,,K. Bazemore misses 2-pt jump shot from 14 ft,74,68
346,3,2:03.0,Defensive rebound by J. Jenkins,,74,68
347,3,1:52.0,M. Robinson misses 2-pt dunk from 1 ft,,74,68
348,3,1:50.0,Offensive rebound by M. Robinson,,74,68
349,3,1:48.0,M. Robinson makes 2-pt layup from 1 ft,,76,68
350,3,1:30.0,,V. Carter makes 2-pt jump shot from 4 ft (assist by T. Young),76,70
351,3,1:30.0,,Shooting foul by K. Allen (drawn by V. Carter),76,70
352,3,1:30.0,N. Vonleh enters the game for L. Kornet,,76,70
353,3,1:30.0,,V. Carter misses free throw 1 of 1,76,70
354,3,1:24.0,Defensive rebound by N. Vonleh,,76,70
355,3,1:14.0,J. Jenkins misses 2-pt jump shot from 16 ft,,76,70
356,3,1:10.0,,Defensive rebound by K. Bazemore,76,70
357,3,1:03.0,,T. Young makes 2-pt layup from 1 ft,76,72
358,3,0:39.0,A. Trier makes 3-pt jump shot from 26 ft (assist by K. Allen),,79,72
359,3,0:26.0,,Personal foul by A. Trier (drawn by T. Young),79,72
360,3,0:26.0,,T. Young misses free throw 1 of 2,79,72
361,3,0:26.0,,Offensive rebound by Team,79,72
362,3,0:26.0,,J. Anderson enters the game for V. Carter,79,72
363,3,0:26.0,,T. Young makes free throw 2 of 2,79,73
364,3,0:05.0,K. Allen misses 2-pt layup from 9 ft,,79,73
365,3,0:03.0,Offensive rebound by M. Robinson,,79,73
366,3,0:03.0,M. Robinson makes 2-pt dunk from 1 ft,,81,73
367,3,0:03.0,,Offensive foul by T. Young (drawn by K. Allen),81,73
368,3,0:03.0,,Turnover by T. Young (offensive foul),81,73
369,3,0:00.0,Shooting foul by J. Anderson (drawn by K. Allen),,81,73
370,3,0:00.0,K. Allen misses free throw 1 of 2,,81,73
371,3,0:00.0,Offensive rebound by Team,,81,73
372,3,0:00.0,K. Allen makes free throw 2 of 2,,82,73
373,4,11:50.0,,Turnover by T. Young (bad pass; steal by D. Smith),82,73
374,4,11:47.0,Shooting foul by D. Dedmon (drawn by D. Smith),,82,73
375,4,11:47.0,D. Smith misses free throw 1 of 2,,82,73
376,4,11:47.0,Offensive rebound by Team,,82,73
377,4,11:47.0,D. Smith makes free throw 2 of 2,,83,73
378,4,11:34.0,,T. Prince misses 3-pt jump shot from 25 ft,83,73
379,4,11:31.0,Defensive rebound by A. Trier,,83,73
380,4,11:22.0,A. Trier makes 2-pt jump shot from 18 ft,,85,73
381,4,10:58.0,,K. Huerter misses 2-pt jump shot from 5 ft (block by M. Robinson),85,73
382,4,10:56.0,,Offensive rebound by T. Prince,85,73
383,4,10:54.0,,Turnover by T. Prince (bad pass; steal by M. Robinson),85,73
384,4,10:50.0,N. Vonleh misses 2-pt dunk from 1 ft,,85,73
385,4,10:47.0,,Defensive rebound by T. Young,85,73
386,4,10:45.0,,T. Young misses 2-pt layup from 2 ft (block by M. Robinson),85,73
387,4,10:45.0,,Offensive rebound by Team,85,73
388,4,10:45.0,,Atlanta full timeout,85,73
389,4,10:32.0,,D. Dedmon makes 3-pt jump shot from 24 ft (assist by T. Young),85,76
390,4,10:10.0,N. Vonleh makes 2-pt hook shot from 6 ft,,87,76
391,4,9:52.0,,Personal foul by D. Smith (drawn by J. Collins),87,76
392,4,9:39.0,,J. Collins makes 2-pt hook shot from 8 ft (assist by T. Young),87,78
