,QUARTER,TIME_REMAINING,UTAH_ACTION,SAN ANTONIO_ACTION,UTAH_SCORE,SAN ANTONIO_SCORE
372,4,4:54.0,,Offensive rebound by J. Poeltl,91,99
373,4,4:54.0,,J. Poeltl misses 2-pt layup from 2 ft,91,99
374,4,4:54.0,,Offensive rebound by R. Gay,91,99
375,4,4:53.0,,R. Gay makes 2-pt jump shot from 11 ft,91,101
376,4,4:30.0,D. Mitchell misses 2-pt jump shot from 12 ft (block by R. Gay),,91,101
377,4,4:30.0,Offensive rebound by D. Mitchell,,91,101
378,4,4:26.0,D. Mitchell misses 3-pt jump shot from 29 ft,,91,101
379,4,4:26.0,,Defensive rebound by Team,91,101
380,4,4:14.0,,J. Poeltl misses 2-pt layup from 1 ft,91,101
381,4,4:14.0,Defensive rebound by J. Crowder,,91,101
382,4,4:03.0,Turnover by D. Mitchell (traveling),,91,101
383,4,4:03.0,R. Gobert enters the game for D. Favors,,91,101
384,4,3:47.0,,R. Gay misses 2-pt jump shot from 11 ft,91,101
385,4,3:44.0,Defensive rebound by R. O'Neale,,91,101
386,4,3:38.0,R. Rubio misses 3-pt jump shot from 23 ft,,91,101
387,4,3:34.0,,Defensive rebound by R. Gay,91,101
388,4,3:31.0,,San Antonio full timeout,91,101
389,4,3:23.0,,D. DeRozan misses 2-pt jump shot from 14 ft,91,101
390,4,3:21.0,,Offensive rebound by J. Poeltl,91,101
391,4,3:20.0,,R. Gay makes 2-pt dunk at rim (assist by J. Poeltl),91,103
392,4,3:20.0,,Shooting foul by D. Mitchell (drawn by R. Gay),91,103
393,4,3:20.0,,R. Gay makes free throw 1 of 1,91,104
394,4,3:11.0,D. Mitchell misses 3-pt jump shot from 27 ft,,91,104
395,4,3:11.0,,Defensive rebound by D. White,91,104
396,4,2:57.0,,D. White makes 2-pt jump shot from 7 ft,91,106
397,4,2:57.0,Utah full timeout,,91,106
398,4,2:57.0,J. Ingles enters the game for J. Crowder,,91,106
399,4,2:48.0,Shooting foul by D. DeRozan (drawn by D. Mitchell),,91,106
400,4,2:48.0,D. Mitchell makes free throw 1 of 2,,92,106
401,4,2:48.0,D. Mitchell makes free throw 2 of 2,,93,106
402,4,2:33.0,,D. DeRozan misses 2-pt jump shot from 19 ft,93,106
403,4,2:30.0,Defensive rebound by R. Rubio,,93,106
404,4,2:22.0,D. Mitchell makes 2-pt layup from 1 ft,,95,106
405,4,2:01.0,,R. Gay makes 2-pt jump shot from 12 ft (assist by D. DeRozan),95,108
406,4,1:46.0,J. Ingles makes 2-pt layup from 1 ft (assist by R. O'Neale),,97,108
407,4,1:24.0,,D. DeRozan misses 3-pt jump shot from 26 ft,97,108
408,4,1:24.0,Defensive rebound by R. O'Neale,,97,108
409,4,1:17.0,R. Gobert misses 2-pt dunk from 1 ft (block by J. Poeltl),,97,108
410,4,1:14.0,,Defensive rebound by D. DeRozan,97,108
411,4,0:56.0,,D. DeRozan makes 2-pt jump shot from 14 ft,97,110
412,4,0:46.0,R. Rubio misses 2-pt jump shot from 13 ft,,97,110
413,4,0:46.0,,Defensive rebound by R. Gay,97,110
414,4,0:25.0,,P. Mills misses 3-pt jump shot from 26 ft,97,110
415,4,0:23.0,Defensive rebound by R. Gobert,,97,110
416,4,0:22.0,Personal foul by D. White (drawn by R. Gobert),,97,110
417,4,0:22.0,G. Allen enters the game for R. Gobert,,97,110
418,4,0:22.0,D. Exum enters the game for J. Ingles,,97,110
419,4,0:22.0,R. Neto enters the game for D. Mitchell,,97,110
420,4,0:22.0,E. Udoh enters the game for R. Rubio,,97,110
421,4,0:22.0,,D. Eubanks enters the game for D. DeRozan,97,110
422,4,0:22.0,,C. Metu enters the game for R. Gay,97,110
423,4,0:22.0,,Q. Pondexter enters the game for P. Mills,97,110
424,4,0:02.0,R. Neto misses 3-pt jump shot from 24 ft,,97,110
425,4,0:02.0,,Defensive rebound by C. Metu,97,110
