,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,MINNESOTA_ACTION,LA LAKERS_SCORE,MINNESOTA_SCORE
43,1,6:37.0,L. Ball misses 3-pt jump shot from 26 ft,,13,21
44,1,6:34.0,,Defensive rebound by J. Okogie,13,21
45,1,6:29.0,,J. Teague misses 2-pt jump shot from 24 ft,13,21
46,1,6:26.0,Defensive rebound by K. Kuzma,,13,21
47,1,6:22.0,Personal foul by K. Towns (drawn by J. Williams),,13,21
48,1,6:04.0,L. Ball makes 2-pt jump shot from 8 ft (assist by K. Kuzma),,15,21
49,1,5:51.0,,J. Butler misses 2-pt jump shot from 8 ft,15,21
50,1,5:47.0,Defensive rebound by K. Kuzma,,15,21
51,1,5:43.0,K. Kuzma misses 2-pt layup from 1 ft,,15,21
52,1,5:41.0,Offensive rebound by B. Ingram,,15,21
53,1,5:41.0,Shooting foul by K. Towns (drawn by B. Ingram),,15,21
54,1,5:41.0,,G. Dieng enters the game for J. Butler,15,21
55,1,5:41.0,,D. Rose enters the game for K. Towns,15,21
56,1,5:41.0,B. Ingram makes free throw 1 of 2,,16,21
57,1,5:41.0,B. Ingram misses free throw 2 of 2,,16,21
58,1,5:39.0,,Defensive rebound by T. Gibson,16,21
59,1,5:39.0,R. Rondo enters the game for L. Ball,,16,21
60,1,5:26.0,,D. Rose makes 2-pt jump shot from 11 ft (assist by J. Teague),16,23
61,1,5:12.0,B. Ingram makes 2-pt layup from 1 ft,,18,23
62,1,5:00.0,,G. Dieng makes 2-pt dunk from 1 ft (assist by D. Rose),18,25
63,1,4:44.0,B. Ingram makes 2-pt jump shot from 14 ft (assist by K. Kuzma),,20,25
64,1,4:31.0,,D. Rose makes 2-pt layup from 1 ft,20,27
65,1,4:18.0,J. Hart makes 3-pt jump shot from 25 ft (assist by K. Kuzma),,23,27
66,1,4:04.0,,G. Dieng makes 2-pt jump shot from 9 ft (assist by D. Rose),23,29
67,1,3:52.0,Shooting foul by J. Okogie (drawn by B. Ingram),,23,29
68,1,3:52.0,B. Ingram makes free throw 1 of 2,,24,29
69,1,3:52.0,J. McGee enters the game for K. Kuzma,,24,29
70,1,3:52.0,L. Stephenson enters the game for J. Williams,,24,29
71,1,3:52.0,,A. Tolliver enters the game for T. Gibson,24,29
72,1,3:52.0,B. Ingram makes free throw 2 of 2,,25,29
73,1,3:37.0,,G. Dieng misses 3-pt jump shot from 25 ft,25,29
74,1,3:34.0,Defensive rebound by R. Rondo,,25,29
75,1,3:27.0,Turnover by B. Ingram (lost ball; steal by J. Teague),,25,29
76,1,3:17.0,,Turnover by J. Teague (lost ball; steal by L. Stephenson),25,29
77,1,3:03.0,L. Stephenson misses 2-pt jump shot from 22 ft,,25,29
78,1,3:00.0,Offensive rebound by J. McGee,,25,29
79,1,2:57.0,B. Ingram makes 3-pt jump shot from 23 ft (assist by R. Rondo),,28,29
80,1,2:49.0,,Minnesota full timeout,28,29
81,1,2:49.0,L. James enters the game for B. Ingram,,28,29
82,1,2:41.0,,D. Rose misses 2-pt jump shot from 19 ft,28,29
83,1,2:39.0,,Offensive rebound by A. Tolliver,28,29
84,1,2:35.0,,D. Rose misses 3-pt jump shot from 24 ft,28,29
85,1,2:35.0,Defensive rebound by R. Rondo,,28,29
86,1,2:13.0,Turnover by R. Rondo (lost ball; steal by G. Dieng),,28,29
87,1,2:03.0,,J. Teague misses 2-pt dunk from 1 ft,28,29
88,1,2:00.0,Defensive rebound by R. Rondo,,28,29
89,1,1:57.0,L. Stephenson makes 2-pt layup from 1 ft (assist by R. Rondo),,30,29
90,1,1:45.0,,D. Rose misses 2-pt layup from 1 ft,30,29
91,1,1:45.0,Defensive rebound by J. McGee,,30,29
92,1,1:40.0,Offensive foul by L. Stephenson (drawn by A. Tolliver),,30,29
93,1,1:40.0,Turnover by L. Stephenson (offensive foul),,30,29
94,1,1:40.0,,T. Jones enters the game for J. Teague,30,29
95,1,1:30.0,,D. Rose misses 2-pt layup from 2 ft (block by J. McGee),30,29
96,1,1:27.0,Defensive rebound by J. McGee,,30,29
97,1,1:23.0,R. Rondo misses 2-pt layup from 3 ft,,30,29
98,1,1:21.0,,Defensive rebound by D. Rose,30,29
99,1,1:18.0,,J. Okogie makes 2-pt jump shot from 14 ft (assist by D. Rose),30,31
100,1,0:59.0,L. James misses 2-pt layup from 1 ft,,30,31
101,1,0:59.0,Offensive rebound by Team,,30,31
102,1,0:56.0,J. McGee makes 2-pt jump shot from 5 ft (assist by R. Rondo),,32,31
103,1,0:48.0,,J. Okogie misses 3-pt jump shot from 24 ft,32,31
104,1,0:45.0,Defensive rebound by L. James,,32,31
105,1,0:43.0,Turnover by L. James (bad pass; steal by J. Okogie),,32,31
106,1,0:40.0,,J. Okogie makes 2-pt layup from 1 ft,32,33
107,1,0:40.0,Violation by Team (def goaltending),,32,33
108,1,0:30.0,J. McGee misses 2-pt jump shot from 11 ft,,32,33
109,1,0:25.0,Offensive rebound by J. Hart,,32,33
110,1,0:25.0,J. Hart misses 2-pt layup from 1 ft,,32,33
111,1,0:23.0,Offensive rebound by L. James,,32,33
112,1,0:23.0,L. James misses 2-pt layup from 1 ft,,32,33
113,1,0:22.0,,Defensive rebound by G. Dieng,32,33
114,1,0:02.0,,G. Dieng makes 3-pt jump shot from 23 ft (assist by D. Rose),32,36
115,2,11:49.0,Shooting foul by G. Dieng (drawn by J. McGee),,32,36
116,2,11:49.0,J. McGee misses free throw 1 of 2,,32,36
117,2,11:49.0,Offensive rebound by Team,,32,36
118,2,11:49.0,J. McGee makes free throw 2 of 2,,33,36
119,2,11:31.0,,T. Jones misses 2-pt jump shot from 17 ft,33,36
120,2,11:28.0,Defensive rebound by L. Stephenson,,33,36
121,2,11:23.0,L. Stephenson makes 3-pt jump shot from 26 ft (assist by R. Rondo),,36,36
122,2,11:04.0,,D. Rose misses 2-pt jump shot from 16 ft,36,36
123,2,10:59.0,,Offensive rebound by J. Butler,36,36
124,2,10:59.0,,J. Butler makes 2-pt layup at rim,36,38
125,2,10:42.0,J. McGee misses 2-pt hook shot from 12 ft,,36,38
126,2,10:42.0,Offensive rebound by L. Stephenson,,36,38
127,2,10:42.0,Shooting foul by J. Butler (drawn by L. Stephenson),,36,38
128,2,10:42.0,L. Stephenson misses free throw 1 of 2,,36,38
129,2,10:42.0,Offensive rebound by Team,,36,38
130,2,10:42.0,L. Stephenson makes free throw 2 of 2,,37,38
131,2,10:22.0,,Turnover by A. Tolliver (bad pass; steal by J. Hart),37,38
132,2,10:11.0,L. Stephenson misses 2-pt layup from 4 ft (block by A. Tolliver),,37,38
133,2,10:09.0,,Defensive rebound by D. Rose,37,38
134,2,10:07.0,,Turnover by D. Rose (bad pass),37,38
135,2,10:03.0,L. James misses 2-pt layup from 2 ft,,37,38
136,2,10:01.0,,Defensive rebound by G. Dieng,37,38
137,2,9:49.0,,Offensive foul by G. Dieng (drawn by L. Stephenson),37,38
138,2,9:49.0,,Turnover by G. Dieng (offensive foul),37,38
139,2,9:49.0,,Technical foul by G. Dieng,37,38
140,2,9:49.0,L. James makes technical free throw,,38,38
141,2,9:40.0,L. James misses 3-pt jump shot from 26 ft,,38,38
142,2,9:37.0,,Defensive rebound by G. Dieng,38,38
143,2,9:31.0,,A. Tolliver makes 3-pt jump shot from 23 ft (assist by T. Jones),38,41
144,2,9:15.0,L. James makes 2-pt jump shot from 8 ft,,40,41
145,2,9:01.0,,J. Butler misses 2-pt layup from 2 ft,40,41
146,2,8:59.0,Defensive rebound by J. Hart,,40,41
147,2,8:56.0,L. Stephenson misses 3-pt jump shot from 23 ft,,40,41
148,2,8:52.0,,Defensive rebound by A. Tolliver,40,41
149,2,8:44.0,,Turnover by G. Dieng (lost ball; steal by L. Stephenson),40,41
150,2,8:32.0,J. McGee makes 2-pt dunk from 1 ft (assist by L. James),,42,41
151,2,8:21.0,,Minnesota full timeout,42,41
152,2,8:21.0,L. Ball enters the game for J. Hart,,42,41
153,2,8:21.0,K. Kuzma enters the game for L. James,,42,41
154,2,8:21.0,,K. Towns enters the game for G. Dieng,42,41
155,2,8:18.0,,Personal foul by K. Kuzma (drawn by A. Tolliver),42,41
156,2,8:11.0,,J. Butler makes 2-pt jump shot from 12 ft,42,43
157,2,7:52.0,Turnover by R. Rondo (bad pass; steal by T. Jones),,42,43
158,2,7:48.0,,A. Tolliver makes 2-pt dunk from 1 ft (assist by J. Butler),42,45
159,2,7:30.0,K. Kuzma misses 2-pt layup from 8 ft,,42,45
160,2,7:28.0,,Defensive rebound by K. Towns,42,45
161,2,7:25.0,,D. Rose misses 2-pt layup from 1 ft,42,45
162,2,7:23.0,,Offensive rebound by D. Rose,42,45
163,2,7:23.0,,D. Rose misses 2-pt layup at rim,42,45
164,2,7:23.0,,Offensive rebound by D. Rose,42,45
165,2,7:23.0,,Shooting foul by L. Stephenson (drawn by D. Rose),42,45
166,2,7:23.0,,D. Rose misses free throw 1 of 2,42,45
167,2,7:23.0,,Offensive rebound by Team,42,45
168,2,7:23.0,B. Ingram enters the game for L. Stephenson,,42,45
169,2,7:23.0,,J. Okogie enters the game for J. Butler,42,45
170,2,7:23.0,,D. Rose makes free throw 2 of 2,42,46
171,2,7:10.0,B. Ingram makes 2-pt dunk from 2 ft (assist by R. Rondo),,44,46
172,2,6:57.0,,Def 3 sec tech foul by Team,44,46
173,2,6:57.0,,D. Rose makes technical free throw,44,47
174,2,6:53.0,,K. Towns makes 3-pt jump shot from 25 ft (assist by D. Rose),44,50
175,2,6:40.0,K. Kuzma makes 2-pt layup from 4 ft (assist by B. Ingram),,46,50
176,2,6:26.0,,T. Jones misses 3-pt jump shot from 25 ft,46,50
177,2,6:24.0,,Offensive rebound by K. Towns,46,50
178,2,6:22.0,,K. Towns misses 2-pt hook shot from 6 ft,46,50
179,2,6:20.0,,Offensive rebound by K. Towns,46,50
180,2,6:19.0,,K. Towns misses 2-pt hook shot from 6 ft,46,50
181,2,6:17.0,Defensive rebound by R. Rondo,,46,50
182,2,6:12.0,B. Ingram makes 2-pt layup at rim (assist by R. Rondo),,48,50
183,2,6:03.0,,D. Rose misses 2-pt jump shot from 17 ft,48,50
184,2,6:03.0,,Offensive rebound by Team,48,50
185,2,6:03.0,Loose ball foul by B. Ingram (drawn by K. Towns),,48,50
186,2,6:03.0,J. Williams enters the game for J. McGee,,48,50
187,2,6:03.0,,T. Gibson enters the game for T. Jones,48,50
188,2,6:03.0,,J. Teague enters the game for A. Tolliver,48,50
189,2,5:54.0,,J. Okogie misses 2-pt jump shot from 9 ft,48,50
190,2,5:51.0,,Offensive rebound by K. Towns,48,50
191,2,5:48.0,,J. Okogie makes 2-pt layup at rim (assist by K. Towns),48,52
192,2,5:32.0,R. Rondo makes 3-pt jump shot from 24 ft,,51,52
193,2,5:16.0,,J. Teague makes 2-pt layup at rim (assist by K. Towns),51,54
194,2,5:07.0,J. Williams misses 2-pt layup from 4 ft (block by K. Towns),,51,54
195,2,5:04.0,Offensive rebound by J. Williams,,51,54
196,2,5:03.0,B. Ingram makes 3-pt jump shot from 23 ft (assist by J. Williams),,54,54
197,2,4:41.0,,J. Teague misses 2-pt jump shot from 7 ft,54,54
198,2,4:40.0,,Offensive rebound by K. Towns,54,54
199,2,4:39.0,,K. Towns misses 2-pt layup from 4 ft (block by B. Ingram),54,54
200,2,4:39.0,,Offensive rebound by K. Towns,54,54
201,2,4:38.0,,K. Towns misses 2-pt layup from 3 ft,54,54
202,2,4:37.0,,Offensive rebound by K. Towns,54,54
203,2,4:36.0,,K. Towns makes 2-pt layup from 2 ft,54,56
204,2,4:29.0,LA Lakers full timeout,,54,56
205,2,4:29.0,L. James enters the game for R. Rondo,,54,56
206,2,4:29.0,J. McGee enters the game for J. Williams,,54,56
207,2,4:29.0,,J. Butler enters the game for D. Rose,54,56
208,2,4:21.0,K. Kuzma misses 3-pt jump shot from 23 ft,,54,56
209,2,4:19.0,,Defensive rebound by J. Butler,54,56
210,2,4:01.0,,J. Okogie makes 2-pt layup from 2 ft,54,58
211,2,3:53.0,Offensive foul by J. McGee (drawn by K. Towns),,54,58
212,2,3:53.0,Turnover by J. McGee (offensive foul),,54,58
213,2,3:43.0,,Turnover by K. Towns (traveling),54,58
214,2,3:36.0,Shooting foul by J. Teague (drawn by L. James),,54,58
215,2,3:36.0,L. James makes free throw 1 of 2,,55,58
216,2,3:36.0,L. James makes free throw 2 of 2,,56,58
217,2,3:20.0,,Turnover by K. Towns (traveling),56,58
218,2,3:20.0,,Technical foul by K. Towns,56,58
219,2,3:20.0,L. James misses technical free throw,,56,58
220,2,3:20.0,Offensive rebound by Team,,56,58
221,2,3:12.0,Turnover by J. McGee (bad pass; steal by J. Okogie),,56,58
222,2,3:09.0,,Shooting foul by B. Ingram (drawn by J. Okogie),56,58
223,2,3:09.0,,J. Okogie makes free throw 1 of 2,56,59
224,2,3:09.0,K. Caldwell-Pope enters the game for B. Ingram,,56,59
225,2,3:09.0,,J. Okogie makes free throw 2 of 2,56,60
226,2,2:59.0,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,,56,60
227,2,2:54.0,,Defensive rebound by K. Towns,56,60
228,2,2:45.0,,T. Gibson makes 2-pt hook shot from 4 ft (assist by J. Butler),56,62
229,2,2:34.0,J. McGee makes 2-pt dunk from 1 ft (assist by L. James),,58,62
230,2,2:18.0,,J. Okogie misses 3-pt jump shot from 23 ft,58,62
231,2,2:16.0,Defensive rebound by K. Caldwell-Pope,,58,62
232,2,2:12.0,L. James misses 2-pt layup from 2 ft,,58,62
233,2,2:10.0,,Defensive rebound by J. Butler,58,62
234,2,2:06.0,,J. Teague misses 3-pt jump shot from 25 ft,58,62
235,2,2:05.0,,Offensive rebound by T. Gibson,58,62
236,2,2:04.0,,J. Okogie misses 2-pt jump shot from 19 ft,58,62
237,2,2:03.0,Defensive rebound by L. Ball,,58,62
238,2,1:53.0,L. James makes 2-pt layup from 2 ft,,60,62
239,2,1:53.0,Shooting foul by J. Teague (drawn by L. James),,60,62
240,2,1:53.0,L. James makes free throw 1 of 1,,61,62
241,2,1:39.0,,Shooting foul by L. Ball (drawn by J. Butler),61,62
242,2,1:39.0,,J. Butler makes free throw 1 of 2,61,63
243,2,1:39.0,,J. Butler makes free throw 2 of 2,61,64
244,2,1:25.0,Turnover by L. James (bad pass; steal by T. Gibson),,61,64
245,2,1:11.0,,T. Gibson misses 2-pt layup from 2 ft (block by L. James),61,64
246,2,1:09.0,Defensive rebound by K. Kuzma,,61,64
247,2,1:06.0,K. Kuzma misses 2-pt layup from 2 ft,,61,64
248,2,1:06.0,Offensive rebound by L. James,,61,64
249,2,0:59.0,L. James makes 2-pt dunk from 1 ft,,63,64
250,2,0:50.0,,Turnover by J. Teague (bad pass; steal by L. James),63,64
251,2,0:46.0,K. Kuzma makes 3-pt jump shot from 25 ft (assist by L. James),,66,64
252,2,0:28.0,,T. Gibson misses 2-pt jump shot from 15 ft,66,64
253,2,0:25.0,Defensive rebound by L. James,,66,64
254,2,0:06.0,K. Kuzma misses 3-pt jump shot from 23 ft,,66,64
255,2,0:03.0,,Defensive rebound by J. Butler,66,64
256,3,11:44.0,B. Ingram misses 2-pt layup from 1 ft,,66,64
257,3,11:41.0,Offensive rebound by B. Ingram,,66,64
258,3,11:40.0,B. Ingram misses 2-pt layup from 1 ft,,66,64
259,3,11:39.0,Offensive rebound by B. Ingram,,66,64
260,3,11:39.0,B. Ingram makes 2-pt layup at rim,,68,64
261,3,11:20.0,,T. Gibson misses 2-pt layup from 2 ft,68,64
262,3,11:17.0,,Offensive rebound by T. Gibson,68,64
263,3,11:17.0,,Shooting foul by K. Kuzma (drawn by T. Gibson),68,64
264,3,11:17.0,,T. Gibson makes free throw 1 of 2,68,65
265,3,11:17.0,,T. Gibson makes free throw 2 of 2,68,66
266,3,11:03.0,B. Ingram misses 2-pt jump shot from 14 ft (block by J. Okogie),,68,66
267,3,11:00.0,,Defensive rebound by K. Towns,68,66
268,3,10:58.0,,J. Okogie makes 2-pt dunk from 1 ft (assist by K. Towns),68,68
269,3,10:39.0,L. James makes 2-pt layup from 1 ft,,70,68
270,3,10:28.0,,Personal foul by B. Ingram (drawn by J. Butler),70,68
271,3,10:28.0,J. Hart enters the game for B. Ingram,,70,68
272,3,10:23.0,,Personal foul by J. Hart (drawn by J. Butler),70,68
273,3,10:15.0,,K. Towns misses 3-pt jump shot from 25 ft,70,68
274,3,10:12.0,Defensive rebound by J. Hart,,70,68
275,3,10:09.0,J. McGee makes 2-pt dunk from 1 ft (assist by J. Hart),,72,68
276,3,9:54.0,,Personal foul by J. Hart (drawn by J. Butler),72,68
277,3,9:45.0,,J. Butler makes 3-pt jump shot from 25 ft (assist by J. Teague),72,71
278,3,9:32.0,L. Ball misses 3-pt jump shot from 25 ft,,72,71
279,3,9:31.0,,Defensive rebound by Team,72,71
280,3,9:24.0,,J. Teague misses 3-pt jump shot from 24 ft,72,71
281,3,9:20.0,Defensive rebound by J. Hart,,72,71
282,3,9:19.0,Personal foul by J. Teague (drawn by J. Hart),,72,71
283,3,9:11.0,L. Ball makes 2-pt layup from 1 ft (assist by L. James),,74,71
284,3,8:47.0,,J. Okogie misses 3-pt jump shot from 25 ft,74,71
285,3,8:44.0,,Offensive rebound by T. Gibson,74,71
286,3,8:33.0,,K. Towns misses 3-pt jump shot from 25 ft,74,71
287,3,8:32.0,,Offensive rebound by Team,74,71
288,3,8:32.0,,Turnover by Team (shot clock),74,71
289,3,8:21.0,L. Ball misses 3-pt jump shot from 25 ft,,74,71
290,3,8:18.0,,Defensive rebound by J. Okogie,74,71
291,3,8:07.0,,K. Towns misses 2-pt jump shot from 13 ft,74,71
292,3,8:05.0,,Offensive rebound by K. Towns,74,71
293,3,8:03.0,,K. Towns makes 2-pt layup from 1 ft,74,73
294,3,7:53.0,K. Kuzma misses 2-pt layup from 2 ft (block by K. Towns),,74,73
295,3,7:53.0,Offensive rebound by Team,,74,73
296,3,7:51.0,L. James misses 2-pt layup from 1 ft (block by J. Butler),,74,73
297,3,7:48.0,,Defensive rebound by J. Teague,74,73
298,3,7:43.0,,J. Okogie misses 3-pt jump shot from 23 ft,74,73
299,3,7:43.0,,Offensive rebound by K. Towns,74,73
300,3,7:40.0,,Shooting foul by J. McGee (drawn by K. Towns),74,73
301,3,7:40.0,,K. Towns makes free throw 1 of 2,74,74
302,3,7:40.0,,K. Towns makes free throw 2 of 2,74,75
303,3,7:38.0,Turnover by J. McGee (bad pass; steal by J. Okogie),,74,75
304,3,7:34.0,,J. Okogie misses 2-pt layup at rim,74,75
305,3,7:31.0,Defensive rebound by J. Hart,,74,75
306,3,7:26.0,L. James makes 2-pt jump shot from 12 ft,,76,75
307,3,7:14.0,,J. Butler makes 2-pt layup from 2 ft,76,77
308,3,6:57.0,L. James misses 2-pt jump shot from 14 ft,,76,77
309,3,6:55.0,,Defensive rebound by K. Towns,76,77
310,3,6:52.0,,Personal foul by L. James (drawn by T. Gibson),76,77
311,3,6:52.0,,Minnesota full timeout,76,77
312,3,6:52.0,R. Rondo enters the game for L. Ball,,76,77
313,3,6:52.0,J. Williams enters the game for J. McGee,,76,77
314,3,6:52.0,,T. Gibson misses free throw 1 of 2,76,77
315,3,6:52.0,,Offensive rebound by Team,76,77
316,3,6:52.0,,T. Gibson misses free throw 2 of 2,76,77
317,3,6:50.0,Defensive rebound by L. James,,76,77
318,3,6:34.0,Turnover by R. Rondo (bad pass; steal by J. Teague),,76,77
319,3,6:29.0,,T. Gibson makes 2-pt dunk from 1 ft (assist by K. Towns),76,79
320,3,6:14.0,J. Hart makes 2-pt dunk from 1 ft (assist by R. Rondo),,78,79
321,3,6:03.0,,J. Teague misses 2-pt jump shot from 6 ft,78,79
322,3,6:02.0,Defensive rebound by Team,,78,79
323,3,6:02.0,LA Lakers full timeout,,78,79
324,3,6:02.0,L. Stephenson enters the game for L. James,,78,79
325,3,5:53.0,R. Rondo makes 2-pt layup from 3 ft,,80,79
326,3,5:29.0,,J. Butler misses 3-pt jump shot from 25 ft,80,79
327,3,5:25.0,Defensive rebound by L. Stephenson,,80,79
328,3,5:15.0,L. Stephenson makes 2-pt jump shot from 11 ft,,82,79
329,3,4:59.0,,J. Teague makes 2-pt jump shot from 10 ft (assist by K. Towns),82,81
330,3,4:44.0,J. Hart misses 3-pt jump shot from 25 ft,,82,81
331,3,4:39.0,,Defensive rebound by J. Teague,82,81
332,3,4:30.0,,Turnover by K. Towns (lost ball; steal by L. Stephenson),82,81
333,3,4:18.0,L. Stephenson misses 2-pt jump shot from 19 ft,,82,81
334,3,4:18.0,Offensive rebound by J. Williams,,82,81
335,3,4:14.0,J. Williams makes 2-pt layup from 1 ft,,84,81
336,3,4:05.0,,Personal foul by J. Williams (drawn by K. Towns),84,81
337,3,4:05.0,,K. Towns makes free throw 1 of 2,84,82
338,3,4:05.0,L. James enters the game for K. Kuzma,,84,82
339,3,4:05.0,,D. Rose enters the game for J. Butler,84,82
340,3,4:05.0,,K. Towns makes free throw 2 of 2,84,83
341,3,3:56.0,L. James makes 3-pt jump shot from 25 ft,,87,83
342,3,3:41.0,,Shooting foul by L. Stephenson (drawn by J. Teague),87,83
343,3,3:41.0,,J. Teague makes free throw 1 of 2,87,84
344,3,3:41.0,,A. Tolliver enters the game for T. Gibson,87,84
345,3,3:41.0,,J. Teague makes free throw 2 of 2,87,85
346,3,3:28.0,L. Stephenson makes 3-pt jump shot from 22 ft (assist by L. James),,90,85
347,3,3:27.0,,Minnesota full timeout,90,85
348,3,3:10.0,,J. Teague misses 2-pt jump shot from 12 ft,90,85
349,3,3:08.0,,Offensive rebound by K. Towns,90,85
350,3,3:05.0,,K. Towns misses 2-pt hook shot from 6 ft,90,85
351,3,3:04.0,Defensive rebound by J. Williams,,90,85
352,3,2:48.0,Turnover by R. Rondo (bad pass),,90,85
353,3,2:48.0,Loose ball foul by L. James (drawn by J. Okogie),,90,85
354,3,2:48.0,,J. Okogie makes free throw 1 of 2,90,86
355,3,2:48.0,,J. Okogie makes free throw 2 of 2,90,87
356,3,2:33.0,L. Stephenson misses 2-pt jump shot from 19 ft,,90,87
357,3,2:32.0,Offensive rebound by Team,,90,87
358,3,2:32.0,,G. Dieng enters the game for J. Teague,90,87
359,3,2:32.0,,T. Jones enters the game for K. Towns,90,87
360,3,2:26.0,R. Rondo misses 3-pt jump shot from 23 ft,,90,87
361,3,2:24.0,,Defensive rebound by G. Dieng,90,87
362,3,2:18.0,,D. Rose misses 2-pt layup from 1 ft (block by L. James),90,87
363,3,2:15.0,Defensive rebound by L. Stephenson,,90,87
364,3,2:10.0,J. Hart misses 2-pt layup from 2 ft,,90,87
365,3,2:07.0,Offensive rebound by J. Williams,,90,87
366,3,2:07.0,J. Williams misses 2-pt layup at rim,,90,87
367,3,2:06.0,,Defensive rebound by G. Dieng,90,87
368,3,2:02.0,,A. Tolliver makes 2-pt dunk from 1 ft (assist by J. Okogie),90,89
369,3,2:01.0,LA Lakers full timeout,,90,89
370,3,1:42.0,L. Stephenson misses 3-pt jump shot from 25 ft,,90,89
371,3,1:37.0,,Defensive rebound by A. Tolliver,90,89
372,3,1:32.0,,D. Rose makes 2-pt layup from 1 ft,90,91
373,3,1:18.0,Personal foul by T. Jones (drawn by R. Rondo),,90,91
374,3,1:18.0,K. Caldwell-Pope enters the game for J. Hart,,90,91
375,3,1:18.0,,J. Butler enters the game for J. Okogie,90,91
376,3,1:03.0,R. Rondo makes 2-pt layup from 2 ft,,92,91
377,3,0:51.0,,D. Rose makes 2-pt jump shot from 16 ft,92,93
378,3,0:35.0,L. James misses 3-pt jump shot from 26 ft,,92,93
379,3,0:31.0,Offensive rebound by R. Rondo,,92,93
380,3,0:20.0,L. James makes 2-pt jump shot from 22 ft,,94,93
381,3,0:00.0,,D. Rose misses 2-pt jump shot from 7 ft,94,93
382,3,0:00.0,,Offensive rebound by Team,94,93
383,4,11:43.0,,D. Rose misses 2-pt layup at rim,94,93
384,4,11:41.0,,Offensive rebound by D. Rose,94,93
385,4,11:39.0,,G. Dieng misses 2-pt jump shot from 17 ft,94,93
386,4,11:36.0,Defensive rebound by L. James,,94,93
387,4,11:27.0,R. Rondo misses 2-pt layup at rim (block by A. Tolliver),,94,93
388,4,11:24.0,,Defensive rebound by A. Tolliver,94,93
389,4,11:21.0,,A. Tolliver makes 3-pt jump shot from 25 ft (assist by D. Rose),94,96
