,QUARTER,TIME_REMAINING,CHICAGO_ACTION,MIAMI_ACTION,CHICAGO_SCORE,MIAMI_SCORE
72,1,2:40.0,,B. Adebayo makes 2-pt hook shot from 7 ft (assist by D. Waiters),21,19
73,1,2:17.0,R. Lopez makes 2-pt jump shot from 15 ft (assist by W. Selden),,23,19
74,1,2:00.0,,W. Ellington misses 3-pt jump shot from 24 ft,23,19
75,1,1:57.0,Defensive rebound by L. Markkanen,,23,19
76,1,1:47.0,S. Harrison makes 2-pt layup from 2 ft (assist by L. Markkanen),,25,19
77,1,1:35.0,,Personal foul by W. Selden (drawn by K. Olynyk),25,19
78,1,1:35.0,J. Parker enters the game for R. Lopez,,25,19
79,1,1:35.0,B. Portis enters the game for L. Markkanen,,25,19
80,1,1:35.0,,J. Richardson enters the game for W. Ellington,25,19
81,1,1:24.0,,Turnover by B. Adebayo (bad pass; steal by W. Selden),25,19
82,1,1:19.0,B. Portis makes 2-pt dunk from 1 ft (assist by W. Selden),,27,19
83,1,1:01.0,,D. Waiters misses 3-pt jump shot from 25 ft,27,19
84,1,0:58.0,Defensive rebound by J. Parker,,27,19
85,1,0:46.0,B. Portis makes 2-pt layup from 2 ft (assist by W. Selden),,29,19
86,1,0:28.0,,J. Richardson misses 2-pt jump shot from 10 ft,29,19
87,1,0:26.0,Defensive rebound by S. Harrison,,29,19
88,1,0:08.0,R. Arcidiacono makes 2-pt jump shot from 15 ft,,31,19
89,1,0:05.0,,Personal foul by R. Arcidiacono (drawn by T. Johnson),31,19
90,1,0:05.0,,T. Johnson makes free throw 1 of 2,31,20
91,1,0:05.0,,T. Johnson makes free throw 2 of 2,31,21
92,1,0:00.0,S. Harrison misses 3-pt jump shot from 26 ft,,31,21
93,1,0:00.0,Offensive rebound by Team,,31,21
94,2,11:46.0,,Turnover by T. Johnson (traveling),31,21
95,2,11:37.0,B. Portis misses 2-pt jump shot from 7 ft,,31,21
96,2,11:36.0,,Defensive rebound by K. Olynyk,31,21
97,2,11:30.0,,T. Johnson misses 3-pt jump shot from 26 ft,31,21
98,2,11:29.0,,Offensive rebound by K. Olynyk,31,21
99,2,11:28.0,,K. Olynyk misses 2-pt layup from 7 ft,31,21
100,2,11:28.0,Defensive rebound by Team,,31,21
101,2,11:19.0,Turnover by J. Parker (bad pass),,31,21
102,2,11:05.0,,T. Johnson makes 3-pt jump shot from 22 ft (assist by D. Waiters),31,24
103,2,10:43.0,R. Arcidiacono misses 3-pt jump shot from 26 ft,,31,24
104,2,10:39.0,,Defensive rebound by K. Olynyk,31,24
105,2,10:33.0,,D. Waiters makes 2-pt jump shot from 19 ft,31,26
106,2,10:30.0,Chicago full timeout,,31,26
107,2,10:30.0,K. Dunn enters the game for R. Arcidiacono,,31,26
108,2,10:30.0,B. Sampson enters the game for S. Harrison,,31,26
109,2,10:07.0,A. Blakeney misses 2-pt jump shot from 13 ft,,31,26
110,2,10:06.0,,Defensive rebound by K. Olynyk,31,26
111,2,9:47.0,,D. Waiters makes 2-pt jump shot from 14 ft,31,28
112,2,9:32.0,B. Portis misses 2-pt jump shot from 2 ft,,31,28
113,2,9:28.0,,Defensive rebound by D. Waiters,31,28
114,2,9:21.0,,K. Olynyk makes 3-pt jump shot from 26 ft (assist by D. Waiters),31,31
115,2,8:56.0,B. Sampson makes 2-pt jump shot from 3 ft (assist by B. Portis),,33,31
116,2,8:40.0,,K. Olynyk makes 3-pt jump shot from 25 ft (assist by J. Richardson),33,34
117,2,8:14.0,Turnover by Team (shot clock),,33,34
118,2,8:14.0,,H. Whiteside enters the game for B. Adebayo,33,34
119,2,8:04.0,,Personal take foul by B. Portis (drawn by H. Whiteside),33,34
120,2,8:04.0,S. Harrison enters the game for A. Blakeney,,33,34
121,2,7:49.0,,D. Waiters misses 2-pt layup from 2 ft,33,34
122,2,7:46.0,Defensive rebound by K. Dunn,,33,34
123,2,7:43.0,B. Sampson makes 3-pt jump shot from 26 ft (assist by S. Harrison),,36,34
124,2,7:26.0,,D. Waiters misses 3-pt jump shot from 25 ft,36,34
125,2,7:25.0,,Offensive rebound by Team,36,34
126,2,7:20.0,,Personal foul by B. Sampson (drawn by T. Johnson),36,34
127,2,7:20.0,,W. Ellington enters the game for T. Johnson,36,34
128,2,7:20.0,,J. Winslow enters the game for J. Richardson,36,34
129,2,7:12.0,,Personal foul by K. Dunn (drawn by K. Olynyk),36,34
130,2,7:02.0,,Shooting foul by K. Dunn (drawn by H. Whiteside),36,34
131,2,7:02.0,,H. Whiteside misses free throw 1 of 2,36,34
132,2,7:02.0,,Offensive rebound by Team,36,34
133,2,7:02.0,,H. Whiteside makes free throw 2 of 2,36,35
134,2,6:53.0,K. Dunn makes 2-pt jump shot from 17 ft,,38,35
135,2,6:40.0,,H. Whiteside misses 2-pt layup from 2 ft,38,35
136,2,6:39.0,,Offensive rebound by H. Whiteside,38,35
137,2,6:38.0,,H. Whiteside misses 2-pt layup from 1 ft,38,35
138,2,6:37.0,,Offensive rebound by H. Whiteside,38,35
139,2,6:36.0,,H. Whiteside makes 2-pt layup from 1 ft,38,37
140,2,6:30.0,B. Portis misses 2-pt layup from 3 ft,,38,37
141,2,6:29.0,,Defensive rebound by D. Waiters,38,37
142,2,6:17.0,,H. Whiteside makes 2-pt dunk from 1 ft (assist by K. Olynyk),38,39
143,2,5:58.0,Personal foul by K. Olynyk (drawn by J. Parker),,38,39
144,2,5:58.0,R. Lopez enters the game for J. Parker,,38,39
145,2,5:58.0,L. Markkanen enters the game for B. Portis,,38,39
146,2,5:54.0,,Violation by Team (kicked ball),38,39
147,2,5:54.0,W. Selden enters the game for B. Sampson,,38,39
148,2,5:48.0,K. Dunn misses 2-pt layup from 3 ft,,38,39
149,2,5:46.0,,Defensive rebound by D. Waiters,38,39
150,2,5:38.0,,W. Ellington misses 3-pt jump shot from 23 ft,38,39
151,2,5:35.0,Defensive rebound by W. Selden,,38,39
152,2,5:29.0,W. Selden misses 2-pt layup from 2 ft,,38,39
153,2,5:26.0,,Defensive rebound by K. Olynyk,38,39
154,2,5:09.0,,D. Waiters misses 2-pt layup from 2 ft,38,39
155,2,5:07.0,Defensive rebound by L. Markkanen,,38,39
156,2,5:02.0,L. Markkanen makes 2-pt jump shot from 17 ft,,40,39
157,2,5:02.0,Shooting foul by H. Whiteside (drawn by L. Markkanen),,40,39
158,2,5:02.0,L. Markkanen makes free throw 1 of 1,,41,39
159,2,4:59.0,,Miami full timeout,41,39
160,2,4:59.0,,J. Richardson enters the game for D. Waiters,41,39
161,2,4:49.0,,J. Winslow misses 2-pt hook shot from 6 ft,41,39
162,2,4:47.0,Defensive rebound by L. Markkanen,,41,39
163,2,4:39.0,K. Dunn misses 2-pt jump shot from 5 ft,,41,39
164,2,4:39.0,Offensive rebound by Team,,41,39
165,2,4:39.0,,Loose ball foul by H. Whiteside (drawn by R. Lopez),41,39
166,2,4:39.0,,B. Adebayo enters the game for H. Whiteside,41,39
167,2,4:31.0,Turnover by K. Dunn (lost ball; steal by J. Richardson),,41,39
168,2,4:12.0,,Turnover by B. Adebayo (3 sec),41,39
169,2,4:12.0,R. Arcidiacono enters the game for K. Dunn,,41,39
170,2,4:02.0,Shooting foul by W. Ellington (drawn by W. Selden),,41,39
171,2,4:02.0,W. Selden makes free throw 1 of 2,,42,39
172,2,4:02.0,W. Selden makes free throw 2 of 2,,43,39
173,2,3:49.0,,J. Richardson makes 3-pt jump shot from 24 ft (assist by J. Winslow),43,42
174,2,3:38.0,L. Markkanen misses 3-pt jump shot from 25 ft,,43,42
175,2,3:35.0,,Defensive rebound by J. Winslow,43,42
176,2,3:23.0,,J. Richardson misses 3-pt jump shot from 25 ft,43,42
177,2,3:20.0,Defensive rebound by S. Harrison,,43,42
178,2,3:00.0,W. Selden misses 3-pt jump shot from 23 ft,,43,42
179,2,2:57.0,,Defensive rebound by J. Richardson,43,42
180,2,2:41.0,,J. Winslow makes 2-pt jump shot from 22 ft (assist by B. Adebayo),43,44
181,2,2:20.0,R. Arcidiacono makes 2-pt layup from 1 ft,,45,44
182,2,2:20.0,Shooting foul by J. Richardson (drawn by R. Arcidiacono),,45,44
183,2,2:20.0,R. Arcidiacono makes free throw 1 of 1,,46,44
184,2,2:11.0,,Turnover by J. Winslow (bad pass; steal by R. Lopez),46,44
185,2,1:56.0,R. Lopez makes 2-pt dunk from 1 ft (assist by R. Arcidiacono),,48,44
186,2,1:43.0,,J. Winslow misses 2-pt layup from 1 ft,48,44
187,2,1:40.0,,Offensive rebound by J. Winslow,48,44
188,2,1:37.0,,W. Ellington makes 2-pt layup from 1 ft (assist by J. Winslow),48,46
189,2,1:14.0,L. Markkanen misses 2-pt layup from 3 ft,,48,46
190,2,1:11.0,Offensive rebound by R. Lopez,,48,46
191,2,1:11.0,R. Lopez misses 2-pt layup at rim,,48,46
192,2,1:10.0,,Defensive rebound by J. Richardson,48,46
193,2,1:02.0,,J. Richardson misses 3-pt jump shot from 25 ft,48,46
194,2,0:59.0,Defensive rebound by W. Selden,,48,46
195,2,0:53.0,Chicago full timeout,,48,46
196,2,0:53.0,B. Portis enters the game for S. Harrison,,48,46
197,2,0:53.0,B. Sampson enters the game for R. Lopez,,48,46
198,2,0:45.0,W. Selden makes 2-pt dunk from 2 ft (assist by R. Arcidiacono),,50,46
199,2,0:22.0,,J. Winslow makes 2-pt jump shot from 19 ft,50,48
200,2,0:02.0,B. Portis misses 2-pt jump shot from 20 ft,,50,48
201,2,0:01.0,Offensive rebound by L. Markkanen,,50,48
202,2,0:00.0,L. Markkanen misses 2-pt jump shot from 8 ft,,50,48
203,2,0:00.0,,Defensive rebound by K. Olynyk,50,48
204,3,11:42.0,,Turnover by J. Winslow (bad pass; steal by K. Dunn),50,48
205,3,11:37.0,K. Dunn makes 2-pt layup from 2 ft,,52,48
206,3,11:24.0,,J. Richardson misses 2-pt jump shot from 13 ft,52,48
207,3,11:20.0,,Offensive rebound by H. Whiteside,52,48
208,3,11:06.0,,W. Ellington makes 2-pt jump shot from 6 ft (assist by J. Johnson),52,50
209,3,10:41.0,R. Lopez misses 2-pt hook shot from 2 ft,,52,50
210,3,10:39.0,,Defensive rebound by H. Whiteside,52,50
211,3,10:33.0,,Personal foul by W. Selden (drawn by H. Whiteside),52,50
212,3,10:21.0,,H. Whiteside misses 2-pt jump shot from 14 ft,52,50
213,3,10:19.0,Defensive rebound by L. Markkanen,,52,50
214,3,10:13.0,Turnover by K. Dunn (step out of bounds),,52,50
215,3,10:00.0,,W. Ellington makes 3-pt jump shot from 24 ft (assist by J. Winslow),52,53
216,3,9:32.0,W. Selden misses 2-pt layup from 2 ft,,52,53
217,3,9:30.0,,Defensive rebound by J. Johnson,52,53
218,3,9:26.0,,J. Winslow misses 2-pt layup from 2 ft (block by R. Lopez),52,53
219,3,9:22.0,Defensive rebound by L. Markkanen,,52,53
220,3,9:14.0,L. Markkanen misses 2-pt jump shot from 20 ft,,52,53
221,3,9:11.0,,Defensive rebound by H. Whiteside,52,53
222,3,8:59.0,,Personal foul by L. Markkanen (drawn by J. Johnson),52,53
223,3,8:50.0,,J. Johnson misses 2-pt layup from 1 ft,52,53
224,3,8:49.0,,Offensive rebound by H. Whiteside,52,53
225,3,8:49.0,,H. Whiteside makes 2-pt dunk at rim,52,55
226,3,8:49.0,,Technical foul by H. Whiteside,52,55
227,3,8:49.0,L. Markkanen makes technical free throw,,53,55
228,3,8:24.0,L. Markkanen misses 3-pt jump shot from 26 ft,,53,55
229,3,8:23.0,,Defensive rebound by Team,53,55
230,3,8:09.0,,W. Ellington misses 3-pt jump shot from 26 ft,53,55
231,3,8:07.0,,Offensive rebound by H. Whiteside,53,55
232,3,8:07.0,,Shooting foul by R. Lopez (drawn by H. Whiteside),53,55
233,3,8:07.0,,H. Whiteside misses free throw 1 of 2,53,55
234,3,8:07.0,,Offensive rebound by Team,53,55
235,3,8:07.0,,H. Whiteside makes free throw 2 of 2,53,56
236,3,7:55.0,R. Arcidiacono misses 2-pt layup from 1 ft (block by H. Whiteside),,53,56
237,3,7:51.0,,Defensive rebound by W. Ellington,53,56
238,3,7:48.0,,J. Winslow makes 3-pt jump shot from 26 ft (assist by J. Johnson),53,59
239,3,7:48.0,Chicago full timeout,,53,59
240,3,7:32.0,Shooting foul by J. Johnson (drawn by W. Selden),,53,59
241,3,7:32.0,W. Selden makes free throw 1 of 2,,54,59
242,3,7:32.0,W. Selden makes free throw 2 of 2,,55,59
243,3,7:26.0,,Personal foul by R. Arcidiacono (drawn by W. Ellington),55,59
244,3,7:10.0,,Turnover by J. Richardson (bad pass; steal by R. Arcidiacono),55,59
245,3,7:05.0,W. Selden makes 3-pt jump shot from 23 ft (assist by L. Markkanen),,58,59
246,3,6:46.0,,J. Richardson misses 3-pt jump shot from 26 ft,58,59
247,3,6:40.0,,Offensive rebound by J. Johnson,58,59
248,3,6:35.0,,J. Richardson misses 2-pt jump shot from 7 ft,58,59
249,3,6:33.0,Defensive rebound by L. Markkanen,,58,59
250,3,6:19.0,K. Dunn misses 2-pt jump shot from 3 ft,,58,59
251,3,6:15.0,,Defensive rebound by H. Whiteside,58,59
252,3,6:11.0,,J. Winslow misses 2-pt layup from 3 ft (block by R. Lopez),58,59
253,3,6:08.0,Defensive rebound by R. Arcidiacono,,58,59
254,3,6:04.0,K. Dunn makes 3-pt jump shot from 23 ft (assist by W. Selden),,61,59
255,3,5:37.0,,J. Richardson makes 2-pt jump shot from 18 ft,61,61
256,3,5:14.0,Personal foul by H. Whiteside (drawn by R. Lopez),,61,61
257,3,5:14.0,S. Harrison enters the game for K. Dunn,,61,61
258,3,5:14.0,,T. Johnson enters the game for J. Richardson,61,61
259,3,5:14.0,Offensive foul by R. Arcidiacono (drawn by T. Johnson),,61,61
260,3,5:14.0,Turnover by R. Arcidiacono (offensive foul),,61,61
261,3,5:03.0,,J. Johnson misses 3-pt jump shot from 26 ft,61,61
262,3,4:59.0,Defensive rebound by S. Harrison,,61,61
263,3,4:48.0,Personal foul by W. Ellington (drawn by R. Arcidiacono),,61,61
264,3,4:43.0,Personal foul by J. Johnson (drawn by L. Markkanen),,61,61
265,3,4:34.0,R. Lopez makes 2-pt hook shot from 4 ft (assist by W. Selden),,63,61
266,3,4:21.0,,J. Winslow misses 3-pt jump shot from 26 ft,63,61
267,3,4:20.0,Defensive rebound by Team,,63,61
268,3,4:20.0,,D. Waiters enters the game for W. Ellington,63,61
269,3,4:09.0,R. Arcidiacono makes 2-pt hook shot from 5 ft,,65,61
270,3,3:59.0,,Miami full timeout,65,61
271,3,3:59.0,B. Portis enters the game for R. Lopez,,65,61
272,3,3:59.0,,B. Adebayo enters the game for H. Whiteside,65,61
273,3,3:44.0,,T. Johnson makes 3-pt jump shot from 24 ft (assist by D. Waiters),65,64
274,3,3:26.0,Shooting foul by B. Adebayo (drawn by L. Markkanen),,65,64
275,3,3:26.0,L. Markkanen makes free throw 1 of 2,,66,64
276,3,3:26.0,B. Sampson enters the game for W. Selden,,66,64
277,3,3:26.0,L. Markkanen makes free throw 2 of 2,,67,64
278,3,3:03.0,,T. Johnson misses 3-pt jump shot from 25 ft,67,64
279,3,3:00.0,Defensive rebound by B. Sampson,,67,64
280,3,2:44.0,Personal foul by D. Waiters (drawn by B. Portis),,67,64
281,3,2:44.0,B. Portis makes free throw 1 of 2,,68,64
282,3,2:44.0,,K. Olynyk enters the game for J. Johnson,68,64
283,3,2:44.0,B. Portis makes free throw 2 of 2,,69,64
284,3,2:23.0,,B. Adebayo misses 2-pt layup from 2 ft,69,64
285,3,2:20.0,Defensive rebound by R. Arcidiacono,,69,64
286,3,2:14.0,Personal foul by K. Olynyk (drawn by B. Portis),,69,64
287,3,2:14.0,B. Portis makes free throw 1 of 2,,70,64
288,3,2:14.0,,J. Richardson enters the game for J. Winslow,70,64
289,3,2:14.0,B. Portis makes free throw 2 of 2,,71,64
290,3,2:01.0,,J. Richardson makes 3-pt jump shot from 23 ft (assist by D. Waiters),71,67
291,3,1:49.0,Offensive foul by B. Portis (drawn by J. Richardson),,71,67
292,3,1:49.0,Turnover by B. Portis (offensive foul),,71,67
293,3,1:49.0,K. Dunn enters the game for R. Arcidiacono,,71,67
294,3,1:49.0,,Technical foul by J. Boylen,71,67
295,3,1:49.0,,J. Richardson makes technical free throw,71,68
296,3,1:38.0,,D. Waiters misses 3-pt jump shot from 26 ft,71,68
297,3,1:36.0,Defensive rebound by B. Sampson,,71,68
298,3,1:25.0,L. Markkanen makes 2-pt layup from 3 ft (assist by K. Dunn),,73,68
299,3,1:16.0,,D. Waiters misses 3-pt jump shot from 23 ft,73,68
300,3,1:12.0,Defensive rebound by S. Harrison,,73,68
301,3,1:01.0,B. Portis makes 3-pt jump shot from 25 ft (assist by K. Dunn),,76,68
302,3,0:49.0,,T. Johnson misses 2-pt jump shot from 2 ft,76,68
303,3,0:47.0,,Offensive rebound by T. Johnson,76,68
304,3,0:45.0,,D. Waiters misses 3-pt jump shot from 23 ft,76,68
305,3,0:41.0,Defensive rebound by L. Markkanen,,76,68
306,3,0:35.0,S. Harrison makes 2-pt jump shot from 10 ft,,78,68
307,3,0:35.0,Shooting foul by T. Johnson (drawn by S. Harrison),,78,68
308,3,0:35.0,S. Harrison misses free throw 1 of 1,,78,68
309,3,0:32.0,,Defensive rebound by K. Olynyk,78,68
310,3,0:14.0,,Turnover by B. Adebayo (out of bounds lost ball),78,68
311,3,0:01.0,K. Dunn misses 2-pt jump shot from 22 ft,,78,68
312,3,0:00.0,,Defensive rebound by Team,78,68
313,4,11:45.0,J. Parker misses 2-pt jump shot from 20 ft,,78,68
314,4,11:42.0,,Defensive rebound by B. Adebayo,78,68
315,4,11:30.0,,T. Johnson makes 2-pt layup from 5 ft (assist by B. Adebayo),78,70
316,4,11:30.0,,Shooting foul by B. Sampson (drawn by T. Johnson),78,70
317,4,11:30.0,,T. Johnson makes free throw 1 of 1,78,71
318,4,11:07.0,B. Portis misses 2-pt layup from 3 ft,,78,71
319,4,11:05.0,Offensive rebound by B. Portis,,78,71
320,4,11:04.0,B. Portis makes 2-pt layup from 1 ft,,80,71
321,4,10:43.0,,D. Waiters makes 2-pt layup from 4 ft,80,73
322,4,10:32.0,B. Portis misses 3-pt jump shot from 25 ft,,80,73
323,4,10:30.0,,Defensive rebound by K. Olynyk,80,73
324,4,10:19.0,,Turnover by K. Olynyk (step out of bounds),80,73
325,4,10:12.0,K. Dunn misses 2-pt jump shot from 13 ft,,80,73
326,4,10:11.0,Offensive rebound by K. Dunn,,80,73
327,4,10:10.0,Shooting foul by D. Waiters (drawn by K. Dunn),,80,73
328,4,10:10.0,K. Dunn makes free throw 1 of 2,,81,73
329,4,10:10.0,K. Dunn misses free throw 2 of 2,,81,73
330,4,10:07.0,,Defensive rebound by K. Olynyk,81,73
331,4,10:02.0,,Offensive foul by K. Olynyk (drawn by B. Sampson),81,73
332,4,10:02.0,,Turnover by K. Olynyk (offensive foul),81,73
333,4,9:44.0,B. Portis makes 2-pt hook shot from 9 ft,,83,73
334,4,9:24.0,,T. Johnson makes 2-pt layup from 4 ft,83,75
335,4,9:11.0,B. Portis makes 3-pt jump shot from 26 ft (assist by K. Dunn),,86,75
336,4,8:58.0,,Personal foul by B. Sampson (drawn by B. Adebayo),86,75
337,4,8:58.0,W. Selden enters the game for B. Sampson,,86,75
338,4,8:58.0,,J. Winslow enters the game for J. Richardson,86,75
339,4,8:45.0,,J. Winslow misses 3-pt jump shot from 23 ft,86,75
340,4,8:44.0,,Offensive rebound by Team,86,75
341,4,8:44.0,,Turnover by Team (shot clock),86,75
342,4,8:29.0,B. Portis makes 2-pt hook shot from 9 ft (assist by W. Selden),,88,75
343,4,8:29.0,,Miami full timeout,88,75
344,4,8:29.0,R. Arcidiacono enters the game for S. Harrison,,88,75
345,4,8:29.0,,J. Richardson enters the game for D. Waiters,88,75
346,4,8:21.0,,J. Winslow misses 2-pt jump shot from 5 ft,88,75
347,4,8:20.0,,Offensive rebound by Team,88,75
348,4,8:06.0,,J. Winslow misses 3-pt jump shot from 24 ft,88,75
349,4,8:04.0,Defensive rebound by B. Portis,,88,75
350,4,7:45.0,B. Portis makes 2-pt jump shot from 10 ft,,90,75
351,4,7:31.0,,T. Johnson misses 2-pt jump shot from 3 ft,90,75
352,4,7:28.0,,Offensive rebound by T. Johnson,90,75
353,4,7:26.0,,T. Johnson makes 2-pt layup at rim,90,77
354,4,7:26.0,,W. Ellington enters the game for K. Olynyk,90,77
355,4,7:09.0,R. Arcidiacono misses 3-pt jump shot from 25 ft,,90,77
356,4,7:06.0,,Defensive rebound by B. Adebayo,90,77
357,4,6:54.0,,J. Richardson misses 2-pt jump shot from 4 ft,90,77
358,4,6:52.0,Defensive rebound by J. Parker,,90,77
359,4,6:44.0,B. Portis makes 2-pt hook shot from 5 ft (assist by W. Selden),,92,77
360,4,6:33.0,,J. Winslow misses 3-pt jump shot from 25 ft,92,77
361,4,6:29.0,,Offensive rebound by B. Adebayo,92,77
362,4,6:19.0,,T. Johnson misses 2-pt layup from 3 ft (block by B. Portis),92,77
363,4,6:18.0,Defensive rebound by B. Portis,,92,77
364,4,6:17.0,Technical foul by E. Spoelstra,,92,77
365,4,6:17.0,K. Dunn misses technical free throw,,92,77
366,4,6:17.0,Offensive rebound by Team,,92,77
367,4,6:06.0,Turnover by B. Portis (lost ball; steal by W. Ellington),,92,77
368,4,5:56.0,,J. Richardson misses 3-pt jump shot from 25 ft,92,77
369,4,5:54.0,Defensive rebound by B. Portis,,92,77
370,4,5:48.0,K. Dunn misses 2-pt layup from 3 ft,,92,77
371,4,5:46.0,,Defensive rebound by T. Johnson,92,77
372,4,5:39.0,,J. Winslow makes 3-pt jump shot from 24 ft (assist by T. Johnson),92,80
373,4,5:28.0,Chicago full timeout,,92,80
374,4,5:28.0,L. Markkanen enters the game for J. Parker,,92,80
375,4,5:17.0,W. Selden makes 2-pt jump shot from 13 ft (assist by K. Dunn),,94,80
376,4,5:05.0,,Turnover by J. Winslow (bad pass; steal by K. Dunn),94,80
377,4,4:59.0,Turnover by W. Selden (bad pass; steal by J. Winslow),,94,80
378,4,4:54.0,,Turnover by W. Ellington (bad pass; steal by R. Arcidiacono),94,80
379,4,4:51.0,B. Portis makes 2-pt layup from 2 ft (assist by L. Markkanen),,96,80
380,4,4:48.0,,Miami full timeout,96,80
