,QUARTER,TIME_REMAINING,TORONTO_ACTION,BOSTON_ACTION,TORONTO_SCORE,BOSTON_SCORE
386,4,7:35.0,P. Siakam makes 2-pt jump shot from 4 ft,,90,87
387,4,7:26.0,,K. Irving makes 3-pt jump shot from 26 ft,90,90
388,4,7:13.0,D. Green misses 3-pt jump shot from 26 ft,,90,90
389,4,7:09.0,,Defensive rebound by J. Tatum,90,90
390,4,7:06.0,,K. Irving makes 2-pt layup from 1 ft,90,92
391,4,6:57.0,Personal foul by G. Hayward (drawn by J. Valančiūnas),,90,92
392,4,6:48.0,P. Siakam makes 2-pt hook shot from 3 ft (assist by J. Valančiūnas),,92,92
393,4,6:27.0,,K. Irving makes 2-pt jump shot from 15 ft,92,94
394,4,6:13.0,Turnover by J. Valančiūnas (bad pass; steal by G. Hayward),,92,94
395,4,6:05.0,,Turnover by K. Irving (lost ball; steal by D. Wright),92,94
396,4,5:59.0,D. Wright makes 2-pt layup at rim (assist by P. Siakam),,94,94
397,4,5:49.0,,G. Hayward misses 3-pt jump shot from 24 ft,94,94
398,4,5:46.0,,Offensive rebound by A. Baynes,94,94
399,4,5:44.0,,K. Irving misses 3-pt jump shot from 26 ft,94,94
400,4,5:44.0,,Offensive rebound by J. Tatum,94,94
401,4,5:39.0,,J. Brown misses 3-pt jump shot from 25 ft,94,94
402,4,5:37.0,Defensive rebound by D. Green,,94,94
403,4,5:33.0,D. Wright makes 2-pt layup from 1 ft (assist by K. Lowry),,96,94
404,4,5:33.0,,Violation by Team (def goaltending),96,94
405,4,5:22.0,,Shooting foul by J. Valančiūnas (drawn by K. Irving),96,94
406,4,5:22.0,,K. Irving makes free throw 1 of 2,96,95
407,4,5:22.0,S. Ibaka enters the game for J. Valančiūnas,,96,95
408,4,5:22.0,K. Leonard enters the game for D. Wright,,96,95
409,4,5:22.0,,A. Horford enters the game for A. Baynes,96,95
410,4,5:22.0,,M. Morris enters the game for J. Brown,96,95
411,4,5:22.0,,M. Smart enters the game for G. Hayward,96,95
412,4,5:22.0,,K. Irving makes free throw 2 of 2,96,96
413,4,5:03.0,K. Leonard makes 2-pt layup from 4 ft,,98,96
414,4,4:40.0,,K. Irving misses 3-pt jump shot from 28 ft,98,96
415,4,4:38.0,Defensive rebound by D. Green,,98,96
416,4,4:26.0,Shooting foul by A. Horford (drawn by K. Leonard),,98,96
417,4,4:26.0,K. Leonard makes free throw 1 of 2,,99,96
418,4,4:26.0,,G. Hayward enters the game for M. Smart,99,96
419,4,4:26.0,K. Leonard makes free throw 2 of 2,,100,96
420,4,4:18.0,,Personal foul by D. Green (drawn by G. Hayward),100,96
421,4,4:04.0,,Turnover by J. Tatum (bad pass; steal by P. Siakam),100,96
422,4,3:46.0,S. Ibaka misses 2-pt jump shot from 13 ft,,100,96
423,4,3:43.0,,Defensive rebound by Team,100,96
424,4,3:43.0,Loose ball foul by D. Green (drawn by J. Tatum),,100,96
425,4,3:43.0,,J. Tatum makes free throw 1 of 2,100,97
426,4,3:43.0,D. Wright enters the game for D. Green,,100,97
427,4,3:43.0,,M. Smart enters the game for K. Irving,100,97
428,4,3:43.0,,J. Tatum misses free throw 2 of 2,100,97
429,4,3:41.0,Defensive rebound by P. Siakam,,100,97
430,4,3:18.0,S. Ibaka makes 2-pt hook shot from 10 ft,,102,97
431,4,3:17.0,,Boston full timeout,102,97
432,4,3:17.0,Toronto full timeout,,102,97
433,4,3:17.0,,K. Irving enters the game for M. Smart,102,97
434,4,3:10.0,,K. Irving makes 2-pt jump shot from 16 ft,102,99
435,4,2:52.0,Turnover by K. Leonard (step out of bounds),,102,99
436,4,2:42.0,,K. Irving makes 2-pt layup from 3 ft,102,101
437,4,2:25.0,K. Leonard makes 2-pt jump shot from 21 ft,,104,101
438,4,2:10.0,,K. Irving makes 2-pt layup from 2 ft,104,103
439,4,1:47.0,D. Wright misses 2-pt hook shot from 4 ft,,104,103
440,4,1:45.0,,Defensive rebound by A. Horford,104,103
441,4,1:36.0,,K. Irving misses 2-pt layup from 1 ft,104,103
442,4,1:33.0,Defensive rebound by K. Leonard,,104,103
443,4,1:29.0,D. Wright makes 3-pt jump shot from 25 ft (assist by K. Leonard),,107,103
444,4,1:17.0,,Turnover by M. Morris (traveling),107,103
445,4,0:54.0,Turnover by K. Lowry (bad pass; steal by G. Hayward),,107,103
446,4,0:48.0,,J. Tatum makes 2-pt dunk from 2 ft (assist by K. Irving),107,105
447,4,0:25.0,K. Leonard misses 2-pt jump shot from 15 ft,,107,105
448,4,0:24.0,,Defensive rebound by Team,107,105
449,4,0:24.0,Loose ball foul by P. Siakam (drawn by G. Hayward),,107,105
450,4,0:24.0,,G. Hayward makes free throw 1 of 2,107,106
451,4,0:24.0,J. Valančiūnas enters the game for D. Wright,,107,106
452,4,0:24.0,,M. Smart enters the game for K. Irving,107,106
453,4,0:24.0,,G. Hayward makes free throw 2 of 2,107,107
454,4,0:24.0,Toronto full timeout,,107,107
455,4,0:24.0,F. VanVleet enters the game for J. Valančiūnas,,107,107
456,4,0:01.0,K. Leonard misses 2-pt jump shot from 17 ft,,107,107
457,4,0:01.0,Offensive rebound by Team,,107,107
458,1OT,4:38.0,,Shooting foul by P. Siakam (drawn by G. Hayward),107,107
459,1OT,4:38.0,,G. Hayward makes free throw 1 of 2,107,108
460,1OT,4:38.0,,G. Hayward makes free throw 2 of 2,107,109
461,1OT,4:25.0,S. Ibaka makes 2-pt jump shot from 20 ft (assist by K. Lowry),,109,109
462,1OT,4:11.0,,G. Hayward makes 2-pt jump shot from 9 ft (assist by K. Irving),109,111
463,1OT,3:51.0,P. Siakam misses 2-pt layup from 5 ft,,109,111
464,1OT,3:49.0,,Defensive rebound by J. Tatum,109,111
465,1OT,3:43.0,,K. Irving makes 2-pt layup from 2 ft,109,113
466,1OT,3:25.0,Shooting foul by K. Irving (drawn by K. Leonard),,109,113
467,1OT,3:25.0,K. Leonard makes free throw 1 of 2,,110,113
468,1OT,3:25.0,F. VanVleet enters the game for D. Wright,,110,113
469,1OT,3:25.0,K. Leonard misses free throw 2 of 2,,110,113
470,1OT,3:23.0,,Defensive rebound by J. Tatum,110,113
471,1OT,3:09.0,,Shooting foul by S. Ibaka (drawn by J. Tatum),110,113
472,1OT,3:09.0,,J. Tatum makes free throw 1 of 2,110,114
473,1OT,3:09.0,,J. Tatum makes free throw 2 of 2,110,115
474,1OT,3:09.0,Toronto full timeout,,110,115
475,1OT,2:49.0,K. Lowry makes 2-pt jump shot from 11 ft,,112,115
476,1OT,2:29.0,,J. Tatum makes 2-pt jump shot from 7 ft (assist by K. Irving),112,117
477,1OT,2:01.0,K. Lowry misses 3-pt jump shot from 26 ft,,112,117
478,1OT,2:00.0,,Defensive rebound by Team,112,117
479,1OT,2:00.0,Loose ball foul by P. Siakam (drawn by G. Hayward),,112,117
480,1OT,2:00.0,J. Valančiūnas enters the game for P. Siakam,,112,117
481,1OT,1:44.0,,K. Irving makes 2-pt jump shot from 13 ft,112,119
482,1OT,1:32.0,K. Leonard misses 2-pt jump shot from 11 ft (block by J. Tatum),,112,119
483,1OT,1:28.0,Offensive rebound by J. Valančiūnas,,112,119
484,1OT,1:28.0,J. Valančiūnas makes 2-pt layup from 1 ft,,114,119
485,1OT,1:10.0,,A. Horford makes 2-pt jump shot from 16 ft (assist by K. Irving),114,121
486,1OT,1:09.0,Toronto full timeout,,114,121
487,1OT,1:09.0,D. Wright enters the game for J. Valančiūnas,,114,121
488,1OT,1:01.0,K. Leonard makes 2-pt jump shot from 6 ft,,116,121
489,1OT,0:48.0,,Turnover by K. Irving (out of bounds lost ball),116,121
490,1OT,0:38.0,K. Leonard misses 2-pt jump shot from 9 ft,,116,121
491,1OT,0:36.0,,Defensive rebound by A. Horford,116,121
492,1OT,0:18.0,,A. Horford makes 2-pt dunk from 1 ft (assist by K. Irving),116,123
493,1OT,0:12.0,K. Lowry misses 3-pt jump shot from 25 ft,,116,123
494,1OT,0:09.0,,Defensive rebound by A. Horford,116,123
