,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,SACRAMENTO_ACTION,NEW ORLEANS_SCORE,SACRAMENTO_SCORE
91,1,2:45.0,,Y. Ferrell enters the game for D. Fox,28,13
92,1,2:34.0,A. Davis makes 2-pt jump shot from 18 ft (assist by F. Jackson),,30,13
93,1,2:19.0,,J. Jackson misses 2-pt jump shot from 10 ft,30,13
94,1,2:16.0,Defensive rebound by A. Davis,,30,13
95,1,2:08.0,F. Jackson makes 2-pt jump shot from 8 ft,,32,13
96,1,1:52.0,,Personal foul by S. Hill (drawn by B. Bogdanović),32,13
97,1,1:47.0,,B. Bogdanović makes 2-pt jump shot from 17 ft,32,15
98,1,1:34.0,E. Moore misses 3-pt jump shot from 26 ft,,32,15
99,1,1:32.0,,Defensive rebound by K. Koufos,32,15
100,1,1:26.0,,N. Bjelica misses 3-pt jump shot from 25 ft,32,15
101,1,1:25.0,,Offensive rebound by K. Koufos,32,15
102,1,1:21.0,,J. Jackson makes 3-pt jump shot from 23 ft (assist by Y. Ferrell),32,18
103,1,1:08.0,Personal foul by J. Jackson (drawn by A. Davis),,32,18
104,1,1:08.0,A. Davis makes free throw 1 of 2,,33,18
105,1,1:08.0,,H. Giles enters the game for N. Bjelica,33,18
106,1,1:08.0,A. Davis makes free throw 2 of 2,,34,18
107,1,0:53.0,,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by K. Koufos),34,21
108,1,0:46.0,Shooting foul by K. Koufos (drawn by A. Davis),,34,21
109,1,0:46.0,A. Davis makes free throw 1 of 2,,35,21
110,1,0:46.0,A. Davis makes free throw 2 of 2,,36,21
111,1,0:39.0,,Shooting foul by E. Moore (drawn by B. Bogdanović),36,21
112,1,0:39.0,,B. Bogdanović makes free throw 1 of 2,36,22
113,1,0:39.0,,B. Bogdanović makes free throw 2 of 2,36,23
114,1,0:33.0,A. Davis misses 3-pt jump shot from 25 ft,,36,23
115,1,0:32.0,,Defensive rebound by Team,36,23
116,1,0:32.0,Loose ball foul by J. Okafor (drawn by H. Giles),,36,23
117,1,0:32.0,,H. Giles makes free throw 1 of 2,36,24
118,1,0:32.0,,H. Giles makes free throw 2 of 2,36,25
119,1,0:23.0,E. Moore misses 2-pt layup from 6 ft,,36,25
120,1,0:21.0,,Defensive rebound by K. Koufos,36,25
121,1,0:02.0,,H. Giles misses 3-pt jump shot from 26 ft,36,25
122,1,0:01.0,Defensive rebound by Team,,36,25
123,2,11:46.0,Turnover by J. Randle (bad pass; steal by H. Giles),,36,25
124,2,11:41.0,,Y. Ferrell misses 2-pt layup from 2 ft,36,25
125,2,11:38.0,Defensive rebound by J. Randle,,36,25
126,2,11:30.0,J. Randle makes 2-pt hook shot from 6 ft,,38,25
127,2,11:12.0,,H. Giles misses 2-pt layup from 2 ft (block by J. Okafor),38,25
128,2,11:06.0,Defensive rebound by F. Jackson,,38,25
129,2,10:59.0,J. Randle makes 2-pt layup from 3 ft,,40,25
130,2,10:42.0,,J. Jackson misses 3-pt jump shot from 25 ft,40,25
131,2,10:39.0,Defensive rebound by F. Jackson,,40,25
132,2,10:31.0,J. Randle misses 3-pt jump shot from 25 ft,,40,25
133,2,10:27.0,,Defensive rebound by B. Bogdanović,40,25
134,2,10:27.0,,Personal take foul by D. Miller (drawn by B. Bogdanović),40,25
135,2,10:27.0,,B. Hield enters the game for Y. Ferrell,40,25
136,2,10:17.0,,Turnover by B. Hield (out of bounds lost ball),40,25
137,2,10:04.0,Shooting foul by B. Bogdanović (drawn by F. Jackson),,40,25
138,2,10:04.0,F. Jackson makes free throw 1 of 2,,41,25
139,2,10:04.0,,W. Cauley-Stein enters the game for K. Koufos,41,25
140,2,10:04.0,F. Jackson makes free throw 2 of 2,,42,25
141,2,9:50.0,,Shooting foul by D. Miller (drawn by B. Bogdanović),42,25
142,2,9:50.0,,B. Bogdanović makes free throw 1 of 2,42,26
143,2,9:50.0,,D. Fox enters the game for J. Jackson,42,26
144,2,9:50.0,,B. Bogdanović makes free throw 2 of 2,42,27
145,2,9:34.0,Turnover by F. Jackson (bad pass; steal by H. Giles),,42,27
146,2,9:28.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,42,27
147,2,9:25.0,Defensive rebound by J. Okafor,,42,27
148,2,9:18.0,F. Jackson misses 2-pt jump shot from 16 ft,,42,27
149,2,9:15.0,,Defensive rebound by B. Bogdanović,42,27
150,2,9:10.0,,B. Hield misses 3-pt jump shot from 23 ft,42,27
151,2,9:06.0,Defensive rebound by D. Miller,,42,27
152,2,8:54.0,D. Miller misses 2-pt jump shot from 15 ft,,42,27
153,2,8:49.0,,Defensive rebound by W. Cauley-Stein,42,27
154,2,8:44.0,,Turnover by B. Bogdanović (bad pass; steal by T. Frazier),42,27
155,2,8:41.0,T. Frazier misses 2-pt layup from 1 ft (block by D. Fox),,42,27
156,2,8:35.0,,Defensive rebound by B. Hield,42,27
157,2,8:33.0,,B. Hield makes 2-pt layup from 2 ft,42,29
158,2,8:30.0,Personal foul by B. Hield (drawn by F. Jackson),,42,29
159,2,8:30.0,,N. Bjelica enters the game for H. Giles,42,29
160,2,8:17.0,Turnover by J. Randle (bad pass; steal by B. Bogdanović),,42,29
161,2,8:12.0,,B. Bogdanović misses 2-pt layup from 2 ft,42,29
162,2,8:10.0,,Offensive rebound by N. Bjelica,42,29
163,2,8:08.0,,N. Bjelica makes 2-pt layup at rim,42,31
164,2,8:00.0,New Orleans full timeout,,42,31
165,2,8:00.0,S. Hill enters the game for F. Jackson,,42,31
166,2,8:00.0,J. Holiday enters the game for J. Okafor,,42,31
167,2,7:46.0,Shooting foul by N. Bjelica (drawn by S. Hill),,42,31
168,2,7:46.0,S. Hill misses free throw 1 of 2,,42,31
169,2,7:46.0,Offensive rebound by Team,,42,31
170,2,7:46.0,S. Hill makes free throw 2 of 2,,43,31
171,2,7:27.0,,W. Cauley-Stein makes 2-pt layup from 2 ft (assist by B. Bogdanović),43,33
172,2,7:19.0,Shooting foul by D. Fox (drawn by D. Miller),,43,33
173,2,7:19.0,D. Miller makes free throw 1 of 3,,44,33
174,2,7:19.0,D. Miller makes free throw 2 of 3,,45,33
175,2,7:19.0,D. Miller makes free throw 3 of 3,,46,33
176,2,7:11.0,,B. Hield makes 3-pt jump shot from 25 ft (assist by B. Bogdanović),46,36
177,2,6:52.0,J. Holiday makes 2-pt layup from 2 ft (assist by D. Miller),,48,36
178,2,6:44.0,,D. Fox misses 2-pt layup from 3 ft (block by D. Miller),48,36
179,2,6:44.0,,Offensive rebound by Team,48,36
180,2,6:44.0,A. Davis enters the game for J. Randle,,48,36
181,2,6:44.0,,I. Shumpert enters the game for B. Bogdanović,48,36
182,2,6:38.0,,W. Cauley-Stein makes 2-pt layup from 3 ft (assist by I. Shumpert),48,38
183,2,6:20.0,T. Frazier misses 2-pt layup from 2 ft,,48,38
184,2,6:18.0,Offensive rebound by S. Hill,,48,38
185,2,6:07.0,J. Holiday misses 3-pt jump shot from 25 ft,,48,38
186,2,6:04.0,,Defensive rebound by B. Hield,48,38
187,2,5:56.0,,D. Fox makes 2-pt jump shot from 12 ft (assist by W. Cauley-Stein),48,40
188,2,5:46.0,J. Holiday makes 2-pt dunk from 2 ft (assist by T. Frazier),,50,40
189,2,5:37.0,,B. Hield makes 2-pt layup from 1 ft (assist by W. Cauley-Stein),50,42
190,2,5:29.0,J. Holiday makes 2-pt layup from 2 ft (assist by T. Frazier),,52,42
191,2,5:18.0,,B. Hield misses 3-pt jump shot from 24 ft,52,42
192,2,5:16.0,,Offensive rebound by Team,52,42
193,2,5:16.0,E. Moore enters the game for D. Miller,,52,42
194,2,5:10.0,,W. Cauley-Stein misses 2-pt jump shot from 18 ft,52,42
195,2,5:05.0,Defensive rebound by E. Moore,,52,42
196,2,4:56.0,S. Hill makes 3-pt jump shot from 23 ft (assist by T. Frazier),,55,42
197,2,4:41.0,,Turnover by W. Cauley-Stein (bad pass; steal by E. Moore),55,42
198,2,4:26.0,J. Holiday makes 2-pt layup from 1 ft,,57,42
199,2,4:26.0,,Sacramento full timeout,57,42
200,2,4:18.0,,B. Hield misses 3-pt jump shot from 23 ft,57,42
201,2,4:15.0,Defensive rebound by T. Frazier,,57,42
202,2,4:10.0,E. Moore makes 2-pt layup from 2 ft (assist by T. Frazier),,59,42
203,2,4:03.0,,I. Shumpert makes 3-pt jump shot from 26 ft (assist by D. Fox),59,45
204,2,3:48.0,Turnover by J. Holiday (bad pass; steal by W. Cauley-Stein),,59,45
205,2,3:44.0,,Shooting foul by E. Moore (drawn by D. Fox),59,45
206,2,3:44.0,,D. Fox makes free throw 1 of 2,59,46
207,2,3:44.0,D. Miller enters the game for T. Frazier,,59,46
208,2,3:44.0,J. Randle enters the game for S. Hill,,59,46
209,2,3:44.0,,D. Fox makes free throw 2 of 2,59,47
210,2,3:36.0,J. Holiday makes 2-pt layup from 2 ft (assist by E. Moore),,61,47
211,2,3:27.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by D. Fox),61,49
212,2,3:07.0,D. Miller misses 3-pt jump shot from 22 ft,,61,49
213,2,3:04.0,Offensive rebound by D. Miller,,61,49
214,2,3:02.0,J. Randle misses 2-pt jump shot from 4 ft,,61,49
215,2,3:02.0,,Defensive rebound by W. Cauley-Stein,61,49
216,2,2:54.0,,Turnover by I. Shumpert (bad pass; steal by E. Moore),61,49
217,2,2:47.0,J. Randle makes 2-pt jump shot from 4 ft (assist by J. Holiday),,63,49
218,2,2:36.0,,N. Bjelica makes 3-pt jump shot from 26 ft (assist by D. Fox),63,52
219,2,2:11.0,J. Randle misses 2-pt jump shot from 8 ft,,63,52
220,2,2:08.0,,Defensive rebound by W. Cauley-Stein,63,52
221,2,1:59.0,,D. Fox makes 2-pt jump shot from 10 ft,63,54
222,2,1:44.0,J. Holiday misses 2-pt hook shot from 8 ft,,63,54
223,2,1:42.0,,Defensive rebound by W. Cauley-Stein,63,54
224,2,1:34.0,,D. Fox misses 2-pt jump shot from 16 ft,63,54
225,2,1:29.0,,Offensive rebound by B. Hield,63,54
226,2,1:28.0,,B. Hield makes 2-pt layup from 2 ft,63,56
227,2,1:17.0,A. Davis makes 2-pt jump shot from 9 ft,,65,56
228,2,1:06.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by B. Hield),65,58
229,2,0:55.0,J. Holiday makes 2-pt dunk from 1 ft,,67,58
230,2,0:39.0,,D. Fox misses 2-pt jump shot from 10 ft,67,58
231,2,0:35.0,Defensive rebound by A. Davis,,67,58
232,2,0:23.0,J. Holiday makes 2-pt hook shot from 6 ft,,69,58
233,2,0:00.0,,N. Bjelica misses 2-pt jump shot from 9 ft,69,58
234,2,0:00.0,,Offensive rebound by N. Bjelica,69,58
235,2,0:00.0,,N. Bjelica misses 2-pt layup at rim,69,58
236,2,0:00.0,,Offensive rebound by Team,69,58
237,3,11:45.0,J. Randle misses 2-pt layup from 7 ft (block by N. Bjelica),,69,58
238,3,11:44.0,,Defensive rebound by N. Bjelica,69,58
239,3,11:44.0,,Personal take foul by J. Holiday (drawn by D. Fox),69,58
240,3,11:36.0,,B. Hield makes 3-pt jump shot from 25 ft (assist by D. Fox),69,61
241,3,11:13.0,T. Frazier makes 3-pt jump shot from 25 ft (assist by J. Holiday),,72,61
242,3,11:01.0,,D. Fox misses 2-pt jump shot from 9 ft (block by A. Davis),72,61
243,3,10:59.0,Defensive rebound by A. Davis,,72,61
244,3,10:53.0,J. Randle misses 2-pt hook shot from 7 ft,,72,61
245,3,10:49.0,,Defensive rebound by B. Hield,72,61
246,3,10:36.0,,W. Cauley-Stein makes 2-pt layup from 2 ft (assist by I. Shumpert),72,63
247,3,10:36.0,,Shooting foul by J. Randle (drawn by W. Cauley-Stein),72,63
248,3,10:36.0,,W. Cauley-Stein misses free throw 1 of 1,72,63
249,3,10:33.0,Defensive rebound by J. Randle,,72,63
250,3,10:26.0,Personal foul by N. Bjelica (drawn by A. Davis),,72,63
251,3,10:20.0,J. Holiday misses 3-pt jump shot from 25 ft,,72,63
252,3,10:18.0,,Defensive rebound by B. Hield,72,63
253,3,10:12.0,,W. Cauley-Stein misses 2-pt jump shot from 17 ft,72,63
254,3,10:08.0,Defensive rebound by A. Davis,,72,63
255,3,9:58.0,Turnover by J. Randle (lost ball; steal by D. Fox),,72,63
256,3,9:57.0,,Personal take foul by D. Miller (drawn by W. Cauley-Stein),72,63
257,3,9:46.0,,D. Fox misses 2-pt layup from 3 ft (block by T. Frazier),72,63
258,3,9:46.0,Defensive rebound by Team,,72,63
259,3,9:46.0,Personal foul by D. Fox (drawn by T. Frazier),,72,63
260,3,9:31.0,A. Davis misses 2-pt jump shot from 11 ft,,72,63
261,3,9:27.0,,Defensive rebound by N. Bjelica,72,63
262,3,9:15.0,,W. Cauley-Stein misses 2-pt layup from 3 ft,72,63
263,3,9:12.0,,Offensive rebound by I. Shumpert,72,63
264,3,9:09.0,,I. Shumpert misses 2-pt jump shot from 16 ft,72,63
265,3,9:08.0,Defensive rebound by J. Randle,,72,63
266,3,8:58.0,A. Davis makes 2-pt layup from 2 ft (assist by J. Randle),,74,63
267,3,8:48.0,,Shooting foul by A. Davis (drawn by W. Cauley-Stein),74,63
268,3,8:48.0,,W. Cauley-Stein misses free throw 1 of 2,74,63
269,3,8:48.0,,Offensive rebound by Team,74,63
270,3,8:48.0,,W. Cauley-Stein makes free throw 2 of 2,74,64
271,3,8:36.0,A. Davis misses 3-pt jump shot from 25 ft,,74,64
272,3,8:33.0,Offensive rebound by T. Frazier,,74,64
273,3,8:29.0,D. Miller misses 3-pt jump shot from 25 ft,,74,64
274,3,8:25.0,,Defensive rebound by D. Fox,74,64
275,3,8:23.0,,Shooting foul by T. Frazier (drawn by D. Fox),74,64
276,3,8:23.0,,D. Fox makes free throw 1 of 2,74,65
277,3,8:23.0,,D. Fox makes free throw 2 of 2,74,66
278,3,8:15.0,Personal foul by W. Cauley-Stein (drawn by J. Holiday),,74,66
279,3,8:09.0,T. Frazier makes 2-pt layup from 2 ft,,76,66
280,3,7:50.0,,N. Bjelica misses 2-pt layup from 2 ft,76,66
281,3,7:47.0,,Offensive rebound by W. Cauley-Stein,76,66
282,3,7:47.0,,W. Cauley-Stein misses 2-pt layup from 1 ft,76,66
283,3,7:46.0,Defensive rebound by J. Holiday,,76,66
284,3,7:43.0,Turnover by T. Frazier (bad pass; steal by D. Fox),,76,66
285,3,7:39.0,,B. Hield makes 3-pt jump shot from 25 ft (assist by D. Fox),76,69
286,3,7:39.0,New Orleans full timeout,,76,69
287,3,7:39.0,E. Moore enters the game for T. Frazier,,76,69
288,3,7:39.0,,B. Bogdanović enters the game for D. Fox,76,69
289,3,7:26.0,A. Davis makes 2-pt jump shot from 21 ft (assist by E. Moore),,78,69
290,3,7:09.0,,W. Cauley-Stein makes 2-pt dunk from 2 ft (assist by B. Bogdanović),78,71
291,3,6:55.0,A. Davis misses 2-pt jump shot from 21 ft,,78,71
292,3,6:52.0,Offensive rebound by J. Holiday,,78,71
293,3,6:52.0,Shooting foul by I. Shumpert (drawn by J. Holiday),,78,71
294,3,6:52.0,J. Holiday makes free throw 1 of 2,,79,71
295,3,6:52.0,J. Holiday misses free throw 2 of 2,,79,71
296,3,6:50.0,,Defensive rebound by W. Cauley-Stein,79,71
297,3,6:30.0,,B. Hield makes 3-pt jump shot from 25 ft,79,74
298,3,6:06.0,Shooting foul by N. Bjelica (drawn by A. Davis),,79,74
299,3,6:06.0,A. Davis makes free throw 1 of 2,,80,74
300,3,6:06.0,,H. Giles enters the game for N. Bjelica,80,74
301,3,6:06.0,A. Davis makes free throw 2 of 2,,81,74
302,3,5:46.0,,Shooting foul by D. Miller (drawn by I. Shumpert),81,74
303,3,5:46.0,,I. Shumpert makes free throw 1 of 2,81,75
304,3,5:46.0,F. Jackson enters the game for D. Miller,,81,75
305,3,5:46.0,J. Okafor enters the game for J. Randle,,81,75
306,3,5:46.0,,I. Shumpert makes free throw 2 of 2,81,76
307,3,5:35.0,A. Davis makes 2-pt dunk from 1 ft (assist by J. Holiday),,83,76
308,3,5:24.0,,B. Bogdanović misses 2-pt layup from 2 ft,83,76
309,3,5:22.0,Defensive rebound by A. Davis,,83,76
310,3,5:06.0,J. Okafor misses 2-pt layup from 1 ft (block by I. Shumpert),,83,76
311,3,5:02.0,Offensive rebound by J. Okafor,,83,76
312,3,5:02.0,J. Okafor misses 2-pt layup from 2 ft,,83,76
313,3,5:00.0,,Defensive rebound by W. Cauley-Stein,83,76
314,3,4:46.0,,B. Hield makes 2-pt jump shot from 6 ft,83,78
315,3,4:28.0,J. Holiday misses 2-pt layup from 2 ft,,83,78
316,3,4:28.0,Offensive rebound by A. Davis,,83,78
317,3,4:28.0,Shooting foul by H. Giles (drawn by A. Davis),,83,78
318,3,4:28.0,A. Davis makes free throw 1 of 2,,84,78
319,3,4:28.0,A. Davis makes free throw 2 of 2,,85,78
320,3,4:14.0,,I. Shumpert misses 3-pt jump shot from 25 ft,85,78
321,3,4:11.0,Defensive rebound by J. Okafor,,85,78
322,3,4:05.0,Personal foul by B. Hield (drawn by A. Davis),,85,78
323,3,4:05.0,A. Davis makes free throw 1 of 2,,86,78
324,3,4:05.0,,Y. Ferrell enters the game for W. Cauley-Stein,86,78
325,3,4:05.0,,K. Koufos enters the game for I. Shumpert,86,78
326,3,4:05.0,A. Davis misses free throw 2 of 2,,86,78
327,3,4:01.0,,Defensive rebound by Y. Ferrell,86,78
328,3,3:47.0,,B. Bogdanović makes 2-pt layup from 3 ft,86,80
329,3,3:32.0,J. Holiday makes 2-pt layup from 2 ft,,88,80
330,3,3:11.0,,B. Bogdanović misses 2-pt layup from 2 ft,88,80
331,3,3:06.0,,Offensive rebound by H. Giles,88,80
332,3,3:06.0,,H. Giles makes 2-pt dunk from 1 ft,88,82
333,3,3:03.0,Turnover by F. Jackson (step out of bounds),,88,82
334,3,3:03.0,,J. Jackson enters the game for B. Hield,88,82
335,3,2:56.0,,Personal foul by J. Holiday (drawn by B. Bogdanović),88,82
336,3,2:56.0,,Sacramento full timeout,88,82
337,3,2:56.0,,B. Bogdanović makes free throw 1 of 2,88,83
338,3,2:56.0,,B. Bogdanović makes free throw 2 of 2,88,84
339,3,2:40.0,A. Davis misses 2-pt jump shot from 20 ft,,88,84
340,3,2:35.0,,Defensive rebound by J. Jackson,88,84
341,3,2:27.0,,B. Bogdanović misses 2-pt layup from 6 ft,88,84
342,3,2:23.0,,Offensive rebound by H. Giles,88,84
343,3,2:23.0,,H. Giles misses 2-pt dunk from 1 ft,88,84
344,3,2:23.0,Defensive rebound by A. Davis,,88,84
345,3,2:12.0,E. Moore makes 2-pt layup from 2 ft (assist by A. Davis),,90,84
346,3,1:52.0,,B. Bogdanović misses 2-pt jump shot from 17 ft,90,84
347,3,1:50.0,Defensive rebound by A. Davis,,90,84
348,3,1:43.0,J. Holiday misses 3-pt jump shot from 25 ft,,90,84
349,3,1:40.0,,Defensive rebound by H. Giles,90,84
350,3,1:34.0,,Y. Ferrell makes 2-pt jump shot from 18 ft,90,86
351,3,1:18.0,F. Jackson misses 3-pt jump shot from 25 ft,,90,86
352,3,1:16.0,,Defensive rebound by H. Giles,90,86
353,3,1:06.0,,H. Giles misses 2-pt layup from 3 ft (block by A. Davis),90,86
354,3,1:04.0,Defensive rebound by J. Okafor,,90,86
355,3,0:59.0,J. Okafor makes 2-pt hook shot from 6 ft,,92,86
356,3,0:38.0,,Shooting foul by J. Holiday (drawn by K. Koufos),92,86
357,3,0:38.0,,K. Koufos misses free throw 1 of 2,92,86
358,3,0:38.0,,Offensive rebound by Team,92,86
359,3,0:38.0,T. Frazier enters the game for J. Holiday,,92,86
360,3,0:38.0,,K. Koufos misses free throw 2 of 2,92,86
361,3,0:35.0,Defensive rebound by J. Okafor,,92,86
362,3,0:31.0,T. Frazier makes 2-pt jump shot from 15 ft,,94,86
363,3,0:22.0,,H. Giles misses 2-pt hook shot from 8 ft,94,86
364,3,0:19.0,Defensive rebound by T. Frazier,,94,86
365,3,0:01.0,A. Davis makes 2-pt layup from 4 ft (assist by T. Frazier),,96,86
366,4,11:48.0,,Y. Ferrell misses 3-pt jump shot from 25 ft,96,86
367,4,11:45.0,Defensive rebound by J. Okafor,,96,86
368,4,11:35.0,Shooting foul by B. Bogdanović (drawn by J. Randle),,96,86
369,4,11:35.0,J. Randle misses free throw 1 of 2,,96,86
370,4,11:35.0,Offensive rebound by Team,,96,86
371,4,11:35.0,,B. Hield enters the game for Y. Ferrell,96,86
372,4,11:35.0,J. Randle makes free throw 2 of 2,,97,86
373,4,11:21.0,,B. Bogdanović makes 3-pt jump shot from 25 ft,97,89
374,4,10:57.0,J. Okafor makes 2-pt jump shot from 20 ft,,99,89
375,4,10:47.0,,Personal foul by J. Randle (drawn by B. Bogdanović),99,89
376,4,10:47.0,S. Hill enters the game for J. Okafor,,99,89
377,4,10:29.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,99,89
378,4,10:26.0,Defensive rebound by J. Randle,,99,89
