,QUARTER,TIME_REMAINING,PORTLAND_ACTION,MINNESOTA_ACTION,PORTLAND_SCORE,MINNESOTA_SCORE
34,1,7:00.0,Offensive rebound by J. Nurkić,,7,12
35,1,6:56.0,Turnover by J. Nurkić (lost ball; steal by R. Covington),,7,12
36,1,6:51.0,,J. Teague misses 2-pt layup at rim,7,12
37,1,6:50.0,,Offensive rebound by T. Gibson,7,12
38,1,6:50.0,,T. Gibson makes 2-pt dunk from 1 ft,7,14
39,1,6:34.0,D. Lillard misses 3-pt jump shot from 26 ft,,7,14
40,1,6:32.0,,Defensive rebound by R. Covington,7,14
41,1,6:24.0,,J. Teague misses 2-pt layup from 2 ft (block by J. Nurkić),7,14
42,1,6:22.0,Defensive rebound by D. Lillard,,7,14
43,1,6:19.0,,Minnesota full timeout,7,14
44,1,6:17.0,J. Layman makes 2-pt layup at rim (assist by D. Lillard),,9,14
45,1,5:59.0,,Turnover by K. Towns (palming),9,14
46,1,5:41.0,A. Aminu misses 2-pt jump shot from 7 ft,,9,14
47,1,5:38.0,,Defensive rebound by K. Towns,9,14
48,1,5:29.0,,A. Wiggins misses 3-pt jump shot from 26 ft,9,14
49,1,5:27.0,Defensive rebound by J. Nurkić,,9,14
50,1,5:13.0,Shooting foul by R. Covington (drawn by J. Nurkić),,9,14
51,1,5:13.0,J. Nurkić misses free throw 1 of 2,,9,14
52,1,5:13.0,Offensive rebound by Team,,9,14
53,1,5:13.0,E. Turner enters the game for J. Layman,,9,14
54,1,5:13.0,,D. Rose enters the game for R. Covington,9,14
55,1,5:13.0,,D. Šarić enters the game for T. Gibson,9,14
56,1,5:13.0,J. Nurkić makes free throw 2 of 2,,10,14
57,1,4:57.0,,A. Wiggins misses 2-pt jump shot from 2 ft,10,14
58,1,4:54.0,,Offensive rebound by K. Towns,10,14
59,1,4:53.0,,K. Towns misses 2-pt layup from 1 ft,10,14
60,1,4:53.0,Defensive rebound by D. Lillard,,10,14
61,1,4:47.0,A. Aminu misses 2-pt dunk from 1 ft,,10,14
62,1,4:44.0,,Defensive rebound by D. Šarić,10,14
63,1,4:40.0,,Turnover by D. Šarić (bad pass; steal by E. Turner),10,14
64,1,4:36.0,C. McCollum makes 2-pt layup from 2 ft,,12,14
65,1,4:16.0,,A. Wiggins misses 3-pt jump shot from 26 ft,12,14
66,1,4:14.0,,Offensive rebound by D. Šarić,12,14
67,1,4:14.0,,D. Šarić makes 2-pt layup from 1 ft,12,16
68,1,3:51.0,J. Nurkić makes 2-pt jump shot from 14 ft (assist by A. Aminu),,14,16
69,1,3:39.0,,D. Rose makes 2-pt layup from 1 ft,14,18
70,1,3:20.0,C. McCollum makes 2-pt layup at rim (assist by E. Turner),,16,18
71,1,3:07.0,,K. Towns makes 2-pt layup from 2 ft (assist by D. Rose),16,20
72,1,3:06.0,Portland full timeout,,16,20
73,1,3:06.0,Z. Collins enters the game for J. Nurkić,,16,20
74,1,2:46.0,D. Lillard misses 2-pt jump shot from 7 ft,,16,20
75,1,2:44.0,,Defensive rebound by D. Šarić,16,20
76,1,2:31.0,,D. Šarić misses 2-pt jump shot from 23 ft,16,20
77,1,2:30.0,,Offensive rebound by K. Towns,16,20
78,1,2:25.0,,D. Rose makes 2-pt layup at rim,16,22
79,1,2:04.0,A. Aminu makes 3-pt jump shot from 25 ft (assist by C. McCollum),,19,22
80,1,1:57.0,,A. Wiggins makes 2-pt jump shot from 20 ft (assist by J. Teague),19,24
81,1,1:38.0,Z. Collins misses 3-pt jump shot from 25 ft,,19,24
82,1,1:33.0,,Defensive rebound by D. Rose,19,24
83,1,1:27.0,,K. Towns misses 2-pt layup from 2 ft,19,24
84,1,1:25.0,Defensive rebound by Z. Collins,,19,24
85,1,1:19.0,Shooting foul by D. Šarić (drawn by A. Aminu),,19,24
86,1,1:19.0,N. Stauskas enters the game for C. McCollum,,19,24
87,1,1:19.0,,G. Dieng enters the game for K. Towns,19,24
88,1,1:19.0,A. Aminu makes free throw 1 of 2,,20,24
89,1,1:19.0,A. Aminu makes free throw 2 of 2,,21,24
90,1,1:11.0,,D. Šarić makes 3-pt jump shot from 24 ft (assist by J. Teague),21,27
91,1,0:51.0,Turnover by Z. Collins (lost ball; steal by D. Šarić),,21,27
92,1,0:47.0,,D. Šarić makes 2-pt layup from 2 ft (assist by D. Rose),21,29
93,1,0:33.0,D. Lillard misses 3-pt jump shot from 25 ft,,21,29
94,1,0:30.0,,Defensive rebound by A. Wiggins,21,29
95,1,0:12.0,,D. Rose misses 2-pt jump shot from 21 ft,21,29
96,1,0:10.0,Defensive rebound by Z. Collins,,21,29
97,1,0:01.0,D. Lillard misses 2-pt jump shot from 13 ft,,21,29
98,1,0:00.0,,Defensive rebound by A. Wiggins,21,29
99,2,11:46.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by D. Rose),21,32
100,2,11:27.0,A. Simons misses 2-pt jump shot from 8 ft,,21,32
101,2,11:24.0,,Defensive rebound by D. Šarić,21,32
102,2,11:21.0,,D. Rose misses 3-pt jump shot from 25 ft,21,32
103,2,11:18.0,Defensive rebound by N. Stauskas,,21,32
104,2,11:10.0,M. Leonard makes 3-pt jump shot from 26 ft (assist by E. Turner),,24,32
105,2,10:53.0,,R. Covington misses 3-pt jump shot from 25 ft,24,32
106,2,10:49.0,,Offensive rebound by G. Dieng,24,32
107,2,10:47.0,,D. Šarić misses 3-pt jump shot from 27 ft,24,32
108,2,10:45.0,Defensive rebound by M. Leonard,,24,32
109,2,10:39.0,Turnover by N. Stauskas (step out of bounds),,24,32
110,2,10:24.0,,Turnover by D. Rose (lost ball; steal by E. Turner),24,32
111,2,10:18.0,Turnover by E. Turner (bad pass; steal by R. Covington),,24,32
112,2,10:17.0,,Personal foul by Z. Collins (drawn by D. Rose),24,32
113,2,10:06.0,,Shooting foul by M. Leonard (drawn by D. Rose),24,32
114,2,10:06.0,,D. Rose makes free throw 1 of 2,24,33
115,2,10:06.0,,D. Rose makes free throw 2 of 2,24,34
116,2,9:55.0,M. Leonard misses 2-pt jump shot from 19 ft,,24,34
117,2,9:53.0,,Defensive rebound by T. Jones,24,34
118,2,9:42.0,,Turnover by R. Covington (traveling),24,34
119,2,9:27.0,N. Stauskas makes 2-pt layup at rim (assist by E. Turner),,26,34
120,2,9:18.0,,D. Šarić misses 3-pt jump shot from 25 ft,26,34
121,2,9:16.0,Defensive rebound by M. Leonard,,26,34
122,2,9:07.0,Turnover by E. Turner (bad pass; steal by T. Jones),,26,34
123,2,9:02.0,,G. Dieng makes 2-pt layup from 1 ft (assist by T. Jones),26,36
124,2,8:40.0,A. Simons misses 2-pt jump shot from 18 ft,,26,36
125,2,8:38.0,,Defensive rebound by D. Šarić,26,36
126,2,8:19.0,,D. Šarić misses 3-pt jump shot from 26 ft,26,36
127,2,8:15.0,Defensive rebound by E. Turner,,26,36
128,2,8:07.0,M. Leonard makes 3-pt jump shot from 25 ft (assist by N. Stauskas),,29,36
129,2,7:53.0,,T. Jones makes 2-pt jump shot from 19 ft,29,38
130,2,7:32.0,E. Turner misses 2-pt jump shot from 17 ft,,29,38
131,2,7:30.0,,Defensive rebound by R. Covington,29,38
132,2,7:24.0,,G. Dieng makes 2-pt jump shot from 21 ft (assist by T. Jones),29,40
133,2,7:23.0,Portland full timeout,,29,40
134,2,7:02.0,A. Simons makes 2-pt layup from 3 ft,,31,40
135,2,6:42.0,,D. Rose makes 2-pt layup from 1 ft,31,42
136,2,6:27.0,N. Stauskas misses 3-pt jump shot from 25 ft,,31,42
137,2,6:25.0,,Defensive rebound by D. Rose,31,42
138,2,6:19.0,,Personal foul by N. Stauskas (drawn by R. Covington),31,42
139,2,6:19.0,D. Lillard enters the game for M. Leonard,,31,42
140,2,6:19.0,C. McCollum enters the game for N. Stauskas,,31,42
141,2,6:19.0,J. Nurkić enters the game for E. Turner,,31,42
142,2,6:19.0,,J. Teague enters the game for G. Dieng,31,42
143,2,6:19.0,,K. Towns enters the game for T. Jones,31,42
144,2,6:13.0,,K. Towns misses 3-pt jump shot from 25 ft,31,42
145,2,6:10.0,Defensive rebound by D. Lillard,,31,42
146,2,6:08.0,Turnover by D. Lillard (bad pass),,31,42
147,2,5:57.0,,Turnover by D. Rose (bad pass; steal by C. McCollum),31,42
148,2,5:52.0,A. Simons makes 2-pt layup from 3 ft (assist by C. McCollum),,33,42
149,2,5:35.0,,K. Towns makes 2-pt jump shot from 4 ft,33,44
150,2,5:22.0,J. Nurkić makes 2-pt layup from 1 ft (assist by D. Lillard),,35,44
151,2,5:04.0,,D. Šarić misses 2-pt jump shot from 21 ft,35,44
152,2,5:01.0,Defensive rebound by A. Simons,,35,44
153,2,4:46.0,A. Simons misses 3-pt jump shot from 23 ft,,35,44
154,2,4:43.0,Offensive rebound by J. Nurkić,,35,44
155,2,4:42.0,J. Nurkić makes 2-pt hook shot from 7 ft,,37,44
156,2,4:32.0,,J. Teague misses 2-pt layup from 1 ft,37,44
157,2,4:29.0,Defensive rebound by A. Simons,,37,44
158,2,4:25.0,C. McCollum misses 2-pt jump shot from 7 ft,,37,44
159,2,4:23.0,,Defensive rebound by D. Šarić,37,44
160,2,4:19.0,,Offensive foul by D. Šarić (drawn by D. Lillard),37,44
161,2,4:19.0,,Turnover by D. Šarić (offensive foul),37,44
162,2,4:19.0,A. Aminu enters the game for Z. Collins,,37,44
163,2,4:19.0,J. Layman enters the game for A. Simons,,37,44
164,2,4:19.0,,T. Gibson enters the game for D. Rose,37,44
165,2,4:19.0,,A. Wiggins enters the game for D. Šarić,37,44
166,2,4:02.0,Turnover by J. Nurkić (lost ball; steal by K. Towns),,37,44
167,2,3:53.0,,K. Towns misses 2-pt layup from 1 ft,37,44
168,2,3:52.0,Defensive rebound by A. Aminu,,37,44
169,2,3:48.0,Offensive foul by D. Lillard (drawn by J. Teague),,37,44
170,2,3:48.0,Turnover by D. Lillard (offensive foul),,37,44
171,2,3:35.0,,Shooting foul by J. Nurkić (drawn by A. Wiggins),37,44
172,2,3:35.0,,A. Wiggins makes free throw 1 of 2,37,45
173,2,3:35.0,,A. Wiggins makes free throw 2 of 2,37,46
174,2,3:28.0,Turnover by D. Lillard (out of bounds lost ball),,37,46
175,2,3:19.0,,A. Wiggins makes 2-pt jump shot from 5 ft (assist by J. Teague),37,48
176,2,3:03.0,Turnover by C. McCollum (step out of bounds),,37,48
177,2,2:53.0,,Turnover by A. Wiggins (traveling),37,48
178,2,2:53.0,,Minnesota full timeout,37,48
179,2,2:53.0,E. Turner enters the game for J. Layman,,37,48
180,2,2:42.0,Def 3 sec tech foul by Team,,37,48
181,2,2:42.0,D. Lillard misses technical free throw,,37,48
182,2,2:42.0,Offensive rebound by Team,,37,48
183,2,2:37.0,D. Lillard misses 3-pt jump shot from 25 ft,,37,48
184,2,2:33.0,,Defensive rebound by A. Wiggins,37,48
185,2,2:20.0,,J. Teague misses 2-pt layup from 2 ft,37,48
186,2,2:20.0,,Offensive rebound by R. Covington,37,48
187,2,2:17.0,,R. Covington makes 3-pt jump shot from 27 ft,37,51
188,2,1:59.0,C. McCollum makes 2-pt jump shot from 20 ft,,39,51
189,2,1:42.0,,R. Covington makes 2-pt layup from 3 ft (assist by T. Gibson),39,53
190,2,1:31.0,Personal foul by R. Covington (drawn by D. Lillard),,39,53
191,2,1:19.0,A. Aminu misses 3-pt jump shot from 25 ft,,39,53
192,2,1:18.0,Offensive rebound by Team,,39,53
193,2,1:18.0,,Loose ball foul by R. Covington (drawn by J. Nurkić),39,53
194,2,1:18.0,J. Nurkić makes free throw 1 of 2,,40,53
195,2,1:18.0,,D. Rose enters the game for R. Covington,40,53
196,2,1:18.0,J. Nurkić makes free throw 2 of 2,,41,53
197,2,1:02.0,,T. Gibson misses 2-pt hook shot from 1 ft,41,53
198,2,0:59.0,Defensive rebound by A. Aminu,,41,53
199,2,0:48.0,Turnover by J. Nurkić (traveling),,41,53
200,2,0:39.0,,Personal foul by D. Lillard (drawn by J. Teague),41,53
201,2,0:39.0,,J. Teague makes free throw 1 of 2,41,54
202,2,0:39.0,M. Leonard enters the game for J. Nurkić,,41,54
203,2,0:39.0,,J. Teague misses free throw 2 of 2,41,54
204,2,0:36.0,Defensive rebound by A. Aminu,,41,54
205,2,0:30.0,D. Lillard misses 2-pt layup from 4 ft,,41,54
206,2,0:28.0,,Defensive rebound by J. Teague,41,54
207,2,0:12.0,,Turnover by J. Teague (bad pass; steal by A. Aminu),41,54
208,2,0:08.0,C. McCollum misses 2-pt layup from 6 ft (block by A. Wiggins),,41,54
209,2,0:05.0,Offensive rebound by D. Lillard,,41,54
210,2,0:05.0,D. Lillard makes 2-pt layup from 1 ft,,43,54
211,2,0:02.0,,Shooting foul by E. Turner (drawn by D. Rose),43,54
212,2,0:02.0,,D. Rose makes free throw 1 of 2,43,55
213,2,0:02.0,Z. Collins enters the game for A. Aminu,,43,55
214,2,0:02.0,,D. Rose misses free throw 2 of 2,43,55
215,2,0:00.0,Defensive rebound by M. Leonard,,43,55
216,3,11:46.0,,Personal foul by A. Aminu (drawn by K. Towns),43,55
217,3,11:35.0,,K. Towns misses 2-pt hook shot from 8 ft,43,55
218,3,11:34.0,Defensive rebound by J. Nurkić,,43,55
219,3,11:27.0,D. Lillard makes 2-pt layup from 2 ft,,45,55
220,3,11:13.0,,A. Wiggins misses 2-pt jump shot from 16 ft,45,55
221,3,11:10.0,Defensive rebound by J. Nurkić,,45,55
222,3,11:03.0,D. Lillard makes 3-pt jump shot from 26 ft,,48,55
223,3,10:44.0,,T. Gibson makes 2-pt layup from 2 ft (assist by K. Towns),48,57
224,3,10:27.0,Turnover by C. McCollum (lost ball; steal by R. Covington),,48,57
225,3,10:22.0,,R. Covington misses 3-pt jump shot from 26 ft,48,57
226,3,10:19.0,Defensive rebound by A. Aminu,,48,57
227,3,10:08.0,Shooting foul by T. Gibson (drawn by C. McCollum),,48,57
228,3,10:08.0,C. McCollum makes free throw 1 of 2,,49,57
229,3,10:08.0,C. McCollum misses free throw 2 of 2,,49,57
230,3,10:08.0,,Defensive rebound by K. Towns,49,57
231,3,9:55.0,,A. Wiggins misses 2-pt jump shot from 8 ft,49,57
232,3,9:53.0,Defensive rebound by A. Aminu,,49,57
233,3,9:43.0,D. Lillard misses 2-pt jump shot from 2 ft,,49,57
234,3,9:40.0,,Defensive rebound by A. Wiggins,49,57
235,3,9:28.0,,R. Covington makes 3-pt jump shot from 24 ft (assist by T. Gibson),49,60
236,3,9:10.0,J. Layman misses 2-pt layup from 1 ft (block by K. Towns),,49,60
237,3,9:09.0,,Defensive rebound by K. Towns,49,60
238,3,9:09.0,,Turnover by K. Towns (step out of bounds),49,60
239,3,9:03.0,Turnover by J. Nurkić (lost ball; steal by J. Teague),,49,60
240,3,8:57.0,,K. Towns misses 3-pt jump shot from 25 ft,49,60
241,3,8:53.0,Defensive rebound by A. Aminu,,49,60
242,3,8:48.0,Shooting foul by A. Wiggins (drawn by D. Lillard),,49,60
243,3,8:48.0,D. Lillard makes free throw 1 of 2,,50,60
244,3,8:48.0,D. Lillard makes free throw 2 of 2,,51,60
245,3,8:36.0,,A. Wiggins misses 2-pt jump shot from 6 ft,51,60
246,3,8:34.0,Defensive rebound by J. Nurkić,,51,60
247,3,8:29.0,D. Lillard misses 2-pt layup from 2 ft,,51,60
248,3,8:26.0,Offensive rebound by A. Aminu,,51,60
249,3,8:25.0,J. Layman misses 3-pt jump shot from 23 ft,,51,60
250,3,8:23.0,Offensive rebound by J. Layman,,51,60
251,3,8:23.0,Shooting foul by R. Covington (drawn by J. Layman),,51,60
252,3,8:23.0,,D. Rose enters the game for R. Covington,51,60
253,3,8:23.0,J. Layman makes free throw 1 of 2,,52,60
254,3,8:23.0,J. Layman misses free throw 2 of 2,,52,60
255,3,8:23.0,,Defensive rebound by Team,52,60
256,3,8:22.0,Loose ball foul by J. Nurkić (drawn by K. Towns),,52,60
257,3,8:10.0,,K. Towns misses 2-pt hook shot from 3 ft,52,60
258,3,8:10.0,,Offensive rebound by Team,52,60
259,3,7:59.0,,A. Wiggins makes 2-pt layup from 1 ft,52,62
260,3,7:49.0,C. McCollum makes 2-pt jump shot from 9 ft,,54,62
261,3,7:33.0,,D. Rose misses 2-pt jump shot from 11 ft,54,62
262,3,7:30.0,Defensive rebound by D. Lillard,,54,62
263,3,7:21.0,C. McCollum makes 2-pt layup at rim,,56,62
264,3,7:16.0,,Minnesota full timeout,56,62
265,3,7:04.0,,K. Towns makes 3-pt jump shot from 26 ft (assist by A. Wiggins),56,65
266,3,6:44.0,D. Lillard makes 2-pt jump shot from 23 ft,,58,65
267,3,6:29.0,,K. Towns misses 2-pt hook shot from 5 ft,58,65
268,3,6:28.0,,Offensive rebound by K. Towns,58,65
269,3,6:28.0,,Offensive foul by K. Towns (drawn by A. Aminu),58,65
270,3,6:28.0,,Turnover by K. Towns (offensive foul),58,65
271,3,6:07.0,J. Nurkić misses 2-pt jump shot from 8 ft,,58,65
272,3,6:04.0,,Defensive rebound by T. Gibson,58,65
273,3,5:56.0,,T. Gibson makes 2-pt layup from 1 ft (assist by J. Teague),58,67
274,3,5:39.0,J. Layman misses 2-pt jump shot from 16 ft,,58,67
275,3,5:36.0,,Defensive rebound by J. Teague,58,67
276,3,5:27.0,,J. Teague makes 2-pt jump shot from 8 ft,58,69
277,3,5:06.0,J. Layman misses 3-pt jump shot from 26 ft,,58,69
278,3,5:02.0,,Defensive rebound by D. Rose,58,69
279,3,4:51.0,,T. Gibson makes 2-pt dunk from 1 ft (assist by D. Rose),58,71
280,3,4:51.0,Portland full timeout,,58,71
281,3,4:51.0,M. Leonard enters the game for J. Layman,,58,71
282,3,4:51.0,E. Turner enters the game for J. Nurkić,,58,71
283,3,4:33.0,C. McCollum misses 3-pt jump shot from 26 ft,,58,71
284,3,4:30.0,,Defensive rebound by K. Towns,58,71
285,3,4:14.0,,Turnover by A. Wiggins (lost ball; steal by A. Aminu),58,71
286,3,4:00.0,E. Turner misses 3-pt jump shot from 24 ft,,58,71
287,3,3:57.0,,Defensive rebound by D. Rose,58,71
288,3,3:52.0,,A. Wiggins misses 3-pt jump shot from 24 ft,58,71
289,3,3:49.0,Defensive rebound by C. McCollum,,58,71
290,3,3:44.0,C. McCollum makes 2-pt jump shot from 7 ft,,60,71
291,3,3:25.0,,A. Wiggins makes 2-pt layup from 3 ft (assist by T. Gibson),60,73
292,3,3:07.0,A. Aminu misses 3-pt jump shot from 23 ft,,60,73
293,3,3:05.0,Offensive rebound by M. Leonard,,60,73
294,3,3:04.0,M. Leonard makes 2-pt jump shot from 8 ft,,62,73
295,3,2:48.0,,T. Gibson misses 2-pt layup from 1 ft,62,73
296,3,2:46.0,Defensive rebound by M. Leonard,,62,73
297,3,2:32.0,Turnover by D. Lillard (lost ball; steal by J. Teague),,62,73
298,3,2:28.0,,J. Teague makes 2-pt layup from 1 ft (assist by T. Gibson),62,75
299,3,2:08.0,M. Leonard misses 2-pt dunk from 1 ft,,62,75
300,3,2:07.0,,Defensive rebound by A. Wiggins,62,75
301,3,2:07.0,,Personal foul by C. McCollum (drawn by A. Wiggins),62,75
302,3,2:07.0,Z. Collins enters the game for A. Aminu,,62,75
303,3,2:07.0,N. Stauskas enters the game for C. McCollum,,62,75
304,3,2:07.0,,G. Dieng enters the game for T. Gibson,62,75
305,3,2:07.0,,D. Šarić enters the game for K. Towns,62,75
306,3,1:57.0,,D. Rose makes 2-pt jump shot from 7 ft (assist by J. Teague),62,77
307,3,1:39.0,Turnover by N. Stauskas (bad pass; steal by A. Wiggins),,62,77
308,3,1:36.0,,A. Wiggins makes 2-pt dunk at rim,62,79
309,3,1:13.0,N. Stauskas makes 2-pt jump shot from 15 ft,,64,79
310,3,0:50.0,,A. Wiggins makes 2-pt jump shot from 7 ft,64,81
311,3,0:32.0,Shooting foul by J. Teague (drawn by D. Lillard),,64,81
312,3,0:32.0,D. Lillard makes free throw 1 of 3,,65,81
313,3,0:32.0,D. Lillard makes free throw 2 of 3,,66,81
314,3,0:32.0,D. Lillard makes free throw 3 of 3,,67,81
315,3,0:23.0,,Personal foul by E. Turner (drawn by A. Wiggins),67,81
316,3,0:10.0,,G. Dieng makes 2-pt jump shot from 14 ft (assist by D. Šarić),67,83
317,3,0:03.0,D. Lillard misses 2-pt layup from 4 ft,,67,83
318,3,0:00.0,,Defensive rebound by Team,67,83
319,3,0:00.0,,A. Wiggins misses 3-pt jump shot from 25 ft,67,83
320,3,0:00.0,,Offensive rebound by Team,67,83
321,4,11:42.0,M. Leonard makes 2-pt dunk from 3 ft (assist by D. Lillard),,69,83
322,4,11:21.0,,D. Rose misses 2-pt jump shot from 8 ft,69,83
323,4,11:19.0,Defensive rebound by Z. Collins,,69,83
324,4,11:13.0,Turnover by D. Lillard (bad pass; steal by G. Dieng),,69,83
325,4,11:03.0,,G. Dieng misses 2-pt jump shot from 6 ft,69,83
326,4,11:01.0,Defensive rebound by Z. Collins,,69,83
327,4,10:55.0,Personal foul by G. Dieng (drawn by D. Lillard),,69,83
328,4,10:44.0,Z. Collins misses 2-pt hook shot from 4 ft,,69,83
329,4,10:40.0,,Defensive rebound by G. Dieng,69,83
330,4,10:31.0,,T. Jones makes 2-pt jump shot from 9 ft,69,85
331,4,10:14.0,D. Lillard misses 3-pt jump shot from 26 ft,,69,85
332,4,10:12.0,Offensive rebound by Team,,69,85
333,4,10:11.0,N. Stauskas makes 2-pt dunk from 1 ft (assist by E. Turner),,71,85
334,4,9:55.0,,D. Rose makes 2-pt jump shot from 8 ft,71,87
335,4,9:55.0,,Away from play foul by E. Turner (drawn by G. Dieng),71,87
336,4,9:55.0,,G. Dieng misses free throw 1 of 1,71,87
337,4,9:53.0,Defensive rebound by Z. Collins,,71,87
338,4,9:46.0,D. Lillard misses 3-pt jump shot from 26 ft,,71,87
339,4,9:44.0,Offensive rebound by Team,,71,87
340,4,9:44.0,,Loose ball foul by R. Covington (drawn by M. Leonard),71,87
341,4,9:44.0,,J. Teague enters the game for R. Covington,71,87
342,4,9:32.0,E. Turner misses 2-pt jump shot from 10 ft,,71,87
343,4,9:31.0,Offensive rebound by Team,,71,87
344,4,9:31.0,,Loose ball foul by D. Šarić (drawn by Z. Collins),71,87
345,4,9:31.0,A. Aminu enters the game for M. Leonard,,71,87
346,4,9:31.0,C. McCollum enters the game for E. Turner,,71,87
347,4,9:31.0,,K. Towns enters the game for G. Dieng,71,87
348,4,9:31.0,,A. Wiggins enters the game for T. Jones,71,87
349,4,9:21.0,N. Stauskas makes 2-pt layup from 1 ft,,73,87
350,4,9:06.0,,D. Šarić misses 3-pt jump shot from 25 ft,73,87
351,4,9:04.0,Defensive rebound by N. Stauskas,,73,87
352,4,8:54.0,D. Lillard misses 2-pt layup from 1 ft,,73,87
353,4,8:52.0,,Defensive rebound by D. Rose,73,87
354,4,8:48.0,,A. Wiggins makes 3-pt jump shot from 27 ft (assist by J. Teague),73,90
355,4,8:46.0,Portland full timeout,,73,90
356,4,8:31.0,C. McCollum misses 2-pt jump shot from 8 ft,,73,90
357,4,8:27.0,Offensive rebound by Z. Collins,,73,90
358,4,8:22.0,C. McCollum makes 2-pt jump shot from 7 ft,,75,90
359,4,8:01.0,,A. Wiggins makes 3-pt jump shot from 27 ft,75,93
360,4,7:52.0,Personal foul by K. Towns (drawn by C. McCollum),,75,93
361,4,7:46.0,C. McCollum makes 3-pt jump shot from 26 ft,,78,93
362,4,7:34.0,,J. Teague makes 2-pt layup from 1 ft,78,95
363,4,7:19.0,Z. Collins misses 2-pt layup from 2 ft,,78,95
364,4,7:17.0,,Defensive rebound by K. Towns,78,95
365,4,7:09.0,,Shooting foul by Z. Collins (drawn by D. Šarić),78,95
366,4,7:09.0,,D. Šarić makes free throw 1 of 2,78,96
367,4,7:09.0,J. Nurkić enters the game for Z. Collins,,78,96
368,4,7:09.0,,D. Šarić makes free throw 2 of 2,78,97
369,4,7:00.0,C. McCollum misses 3-pt jump shot from 26 ft,,78,97
370,4,6:59.0,,Defensive rebound by Team,78,97
371,4,6:47.0,,D. Rose makes 2-pt jump shot from 11 ft,78,99
372,4,6:33.0,D. Lillard misses 3-pt jump shot from 26 ft,,78,99
373,4,6:31.0,Offensive rebound by J. Nurkić,,78,99
374,4,6:31.0,J. Nurkić misses 2-pt layup from 1 ft,,78,99
375,4,6:29.0,,Defensive rebound by D. Šarić,78,99
376,4,6:18.0,,D. Rose misses 2-pt jump shot from 22 ft,78,99
377,4,6:16.0,Defensive rebound by J. Nurkić,,78,99
378,4,6:03.0,C. McCollum misses 2-pt jump shot from 4 ft (block by D. Šarić),,78,99
379,4,6:00.0,,Defensive rebound by K. Towns,78,99
380,4,5:46.0,,J. Teague makes 3-pt jump shot from 24 ft (assist by D. Rose),78,102
381,4,5:44.0,Portland full timeout,,78,102
382,4,5:44.0,W. Baldwin enters the game for A. Aminu,,78,102
383,4,5:44.0,Z. Collins enters the game for D. Lillard,,78,102
384,4,5:44.0,A. Simons enters the game for C. McCollum,,78,102
385,4,5:44.0,C. Swanigan enters the game for J. Nurkić,,78,102
386,4,5:44.0,G. Trent enters the game for N. Stauskas,,78,102
