,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,MIAMI_ACTION,PHILADELPHIA_SCORE,MIAMI_SCORE
26,1,9:05.0,,Turnover by D. Wade (bad pass),8,10
27,1,8:46.0,Turnover by J. Butler (lost ball),,8,10
28,1,8:46.0,Loose ball foul by J. Butler (drawn by G. Dragić),,8,10
29,1,8:28.0,,B. Adebayo makes 2-pt dunk from 1 ft,8,12
30,1,8:17.0,B. Simmons misses 2-pt layup from 1 ft,,8,12
31,1,8:15.0,,Defensive rebound by K. Olynyk,8,12
32,1,8:06.0,,K. Olynyk makes 3-pt jump shot from 25 ft (assist by G. Dragić),8,15
33,1,7:52.0,T. Harris makes 2-pt jump shot from 8 ft,,10,15
34,1,7:40.0,,B. Adebayo misses 2-pt jump shot from 11 ft,10,15
35,1,7:38.0,Defensive rebound by J. Butler,,10,15
36,1,7:26.0,J. Butler misses 2-pt jump shot from 16 ft,,10,15
37,1,7:23.0,,Defensive rebound by B. Adebayo,10,15
38,1,7:10.0,,D. Wade makes 2-pt layup from 2 ft (assist by G. Dragić),10,17
39,1,7:10.0,Philadelphia full timeout,,10,17
40,1,7:10.0,F. Korkmaz enters the game for J. Bolden,,10,17
41,1,7:10.0,B. Marjanović enters the game for B. Simmons,,10,17
42,1,7:10.0,T. McConnell enters the game for Z. Smith,,10,17
43,1,6:50.0,T. Harris misses 3-pt jump shot from 25 ft,,10,17
44,1,6:48.0,,Defensive rebound by J. Winslow,10,17
45,1,6:35.0,,Shooting foul by T. McConnell (drawn by D. Wade),10,17
46,1,6:35.0,,D. Wade makes free throw 1 of 2,10,18
47,1,6:35.0,,D. Wade makes free throw 2 of 2,10,19
48,1,6:19.0,F. Korkmaz misses 2-pt jump shot from 17 ft,,10,19
49,1,6:15.0,,Defensive rebound by G. Dragić,10,19
50,1,6:07.0,,Turnover by G. Dragić (lost ball; steal by T. McConnell),10,19
51,1,6:03.0,J. Butler misses 2-pt layup from 2 ft,,10,19
52,1,5:59.0,,Defensive rebound by K. Olynyk,10,19
53,1,5:56.0,,G. Dragić misses 2-pt layup from 1 ft,10,19
54,1,5:53.0,Defensive rebound by T. Harris,,10,19
55,1,5:46.0,Turnover by J. Butler (back court),,10,19
56,1,5:36.0,,B. Adebayo misses 2-pt jump shot from 5 ft,10,19
57,1,5:32.0,Defensive rebound by B. Marjanović,,10,19
58,1,5:26.0,T. McConnell misses 2-pt jump shot from 9 ft,,10,19
59,1,5:23.0,,Defensive rebound by B. Adebayo,10,19
60,1,5:18.0,,J. Winslow makes 3-pt jump shot from 24 ft (assist by G. Dragić),10,22
61,1,5:16.0,Philadelphia full timeout,,10,22
62,1,5:16.0,,D. Waiters enters the game for G. Dragić,10,22
63,1,5:04.0,T. Harris misses 2-pt layup from 2 ft,,10,22
64,1,5:02.0,Offensive rebound by T. Harris,,10,22
65,1,5:02.0,T. Harris misses 2-pt layup at rim,,10,22
66,1,5:01.0,,Defensive rebound by B. Adebayo,10,22
67,1,4:50.0,,J. Winslow misses 2-pt layup from 1 ft,10,22
68,1,4:47.0,Defensive rebound by T. McConnell,,10,22
69,1,4:42.0,F. Korkmaz misses 3-pt jump shot from 26 ft,,10,22
70,1,4:39.0,,Defensive rebound by K. Olynyk,10,22
71,1,4:23.0,,D. Wade makes 2-pt jump shot from 12 ft,10,24
72,1,3:57.0,B. Marjanović makes 2-pt hook shot from 11 ft,,12,24
73,1,3:42.0,,Turnover by K. Olynyk (bad pass; steal by F. Korkmaz),12,24
74,1,3:38.0,F. Korkmaz makes 2-pt layup at rim,,14,24
75,1,3:38.0,,Miami full timeout,14,24
76,1,3:38.0,J. Bolden enters the game for J. Butler,,14,24
77,1,3:38.0,B. Simmons enters the game for T. Harris,,14,24
78,1,3:38.0,J. Simmons enters the game for F. Korkmaz,,14,24
79,1,3:38.0,Z. Smith enters the game for T. McConnell,,14,24
80,1,3:38.0,,G. Dragić enters the game for B. Adebayo,14,24
81,1,3:38.0,,J. Johnson enters the game for D. Wade,14,24
82,1,3:15.0,,D. Waiters misses 3-pt jump shot from 24 ft,14,24
83,1,3:13.0,Defensive rebound by Z. Smith,,14,24
84,1,3:00.0,B. Simmons misses 2-pt hook shot from 10 ft,,14,24
85,1,2:56.0,Offensive rebound by B. Marjanović,,14,24
86,1,2:54.0,B. Marjanović makes 2-pt layup from 1 ft,,16,24
87,1,2:47.0,,Personal foul by J. Bolden (drawn by K. Olynyk),16,24
88,1,2:47.0,,H. Whiteside enters the game for K. Olynyk,16,24
89,1,2:39.0,,G. Dragić makes 3-pt jump shot from 25 ft (assist by J. Winslow),16,27
90,1,2:31.0,B. Simmons misses 2-pt jump shot from 6 ft (block by H. Whiteside),,16,27
91,1,2:31.0,Offensive rebound by Team,,16,27
92,1,2:23.0,B. Marjanović misses 2-pt jump shot from 7 ft (block by H. Whiteside),,16,27
93,1,2:19.0,,Defensive rebound by H. Whiteside,16,27
94,1,2:11.0,,G. Dragić misses 2-pt jump shot from 15 ft,16,27
95,1,2:09.0,Defensive rebound by Z. Smith,,16,27
96,1,2:03.0,J. Simmons misses 2-pt jump shot from 11 ft,,16,27
97,1,1:59.0,,Defensive rebound by J. Johnson,16,27
98,1,1:57.0,,D. Waiters makes 3-pt jump shot from 24 ft (assist by J. Johnson),16,30
99,1,1:29.0,Turnover by Z. Smith (bad pass; steal by J. Johnson),,16,30
100,1,1:25.0,,Turnover by J. Johnson (lost ball; steal by B. Simmons),16,30
101,1,1:17.0,Personal foul by D. Waiters (drawn by J. Simmons),,16,30
102,1,1:17.0,,D. Jones enters the game for J. Winslow,16,30
103,1,1:05.0,Z. Smith misses 2-pt jump shot from 16 ft,,16,30
104,1,1:03.0,Offensive rebound by B. Marjanović,,16,30
105,1,1:01.0,B. Marjanović makes 2-pt hook shot from 3 ft,,18,30
106,1,0:44.0,,H. Whiteside makes 2-pt dunk from 1 ft (assist by J. Johnson),18,32
107,1,0:36.0,J. Bolden misses 3-pt jump shot from 22 ft,,18,32
108,1,0:34.0,,Defensive rebound by J. Johnson,18,32
109,1,0:31.0,,H. Whiteside makes 2-pt jump shot from 4 ft (assist by J. Johnson),18,34
110,1,0:24.0,B. Simmons makes 2-pt layup from 1 ft,,20,34
111,2,11:39.0,Z. Smith makes 2-pt layup from 1 ft,,22,34
112,2,11:25.0,,Shooting foul by Z. Smith (drawn by D. Jones),22,34
113,2,11:25.0,,Offensive rebound by Team,22,34
114,2,11:25.0,,D. Jones misses free throw 1 of 2,22,34
115,2,11:25.0,,D. Jones makes free throw 2 of 2,22,35
116,2,11:09.0,T. Harris misses 2-pt jump shot from 6 ft (block by H. Whiteside),,22,35
117,2,11:09.0,Offensive rebound by Team,,22,35
118,2,11:01.0,Z. Smith misses 2-pt layup from 1 ft (block by H. Whiteside),,22,35
119,2,11:01.0,Offensive rebound by Team,,22,35
120,2,10:57.0,B. Simmons makes 2-pt jump shot from 7 ft (assist by Z. Smith),,24,35
121,2,10:30.0,,D. Waiters misses 3-pt jump shot from 25 ft,24,35
122,2,10:25.0,Defensive rebound by B. Simmons,,24,35
123,2,10:08.0,J. Bolden misses 3-pt jump shot from 23 ft,,24,35
124,2,10:05.0,,Defensive rebound by H. Whiteside,24,35
125,2,9:58.0,,D. Waiters misses 2-pt layup from 1 ft,24,35
126,2,9:56.0,,Offensive rebound by H. Whiteside,24,35
127,2,9:53.0,,H. Whiteside makes 2-pt hook shot from 5 ft,24,37
128,2,9:47.0,B. Simmons makes 2-pt jump shot from 8 ft,,26,37
129,2,9:31.0,,Turnover by J. Johnson (bad pass; steal by J. Simmons),26,37
130,2,9:28.0,J. Simmons makes 2-pt layup from 2 ft,,28,37
131,2,9:14.0,,G. Dragić makes 2-pt jump shot from 11 ft,28,39
132,2,8:50.0,T. Harris misses 2-pt jump shot from 12 ft,,28,39
133,2,8:47.0,,Defensive rebound by D. Jones,28,39
134,2,8:34.0,,Turnover by J. Johnson (bad pass),28,39
135,2,8:34.0,F. Korkmaz enters the game for B. Simmons,,28,39
136,2,8:34.0,T. McConnell enters the game for J. Simmons,,28,39
137,2,8:21.0,T. Harris misses 2-pt jump shot from 13 ft,,28,39
138,2,8:19.0,,Defensive rebound by H. Whiteside,28,39
139,2,8:06.0,,H. Whiteside makes 2-pt layup from 5 ft (assist by G. Dragić),28,41
140,2,7:42.0,T. Harris misses 2-pt jump shot from 10 ft,,28,41
141,2,7:40.0,,Defensive rebound by H. Whiteside,28,41
142,2,7:36.0,,Flagrant foul type 1 by F. Korkmaz (drawn by H. Whiteside),28,41
143,2,7:36.0,,H. Whiteside misses flagrant free throw 1 of 2,28,41
144,2,7:36.0,,Offensive rebound by Team,28,41
145,2,7:36.0,,H. Whiteside makes flagrant free throw 2 of 2,28,42
146,2,7:36.0,J. Butler enters the game for J. Bolden,,28,42
147,2,7:36.0,B. Marjanović enters the game for Z. Smith,,28,42
148,2,7:36.0,,D. Wade enters the game for G. Dragić,28,42
149,2,7:25.0,,D. Wade makes 2-pt layup from 1 ft,28,44
150,2,7:11.0,Personal foul by H. Whiteside (drawn by J. Butler),,28,44
151,2,7:04.0,T. Harris makes 2-pt jump shot from 14 ft,,30,44
152,2,6:46.0,,D. Wade misses 2-pt jump shot from 11 ft,30,44
153,2,6:44.0,,Offensive rebound by D. Wade,30,44
154,2,6:42.0,,D. Wade misses 2-pt jump shot from 7 ft,30,44
155,2,6:42.0,Defensive rebound by T. Harris,,30,44
156,2,6:34.0,T. Harris misses 2-pt jump shot from 14 ft,,30,44
157,2,6:33.0,Offensive rebound by T. Harris,,30,44
158,2,6:29.0,B. Marjanović makes 2-pt dunk from 1 ft (assist by T. Harris),,32,44
159,2,6:11.0,,H. Whiteside makes 2-pt jump shot from 22 ft (assist by D. Waiters),32,46
160,2,5:51.0,T. Harris misses 3-pt jump shot from 25 ft,,32,46
161,2,5:51.0,,Defensive rebound by Team,32,46
162,2,5:51.0,,D. Robinson enters the game for J. Johnson,32,46
163,2,5:51.0,,J. Winslow enters the game for D. Waiters,32,46
164,2,5:51.0,,Miami full timeout,32,46
165,2,5:39.0,,Turnover by D. Wade (bad pass; steal by B. Marjanović),32,46
166,2,5:28.0,Personal foul by D. Robinson (drawn by T. McConnell),,32,46
167,2,5:16.0,B. Marjanović makes 2-pt layup from 1 ft (assist by J. Butler),,34,46
168,2,4:58.0,,D. Jones makes 2-pt dunk from 1 ft (assist by D. Wade),34,48
169,2,4:45.0,J. Butler misses 3-pt jump shot from 26 ft,,34,48
170,2,4:42.0,,Defensive rebound by H. Whiteside,34,48
171,2,4:35.0,,Shooting foul by F. Korkmaz (drawn by D. Wade),34,48
172,2,4:35.0,,D. Wade makes free throw 1 of 2,34,49
173,2,4:35.0,B. Simmons enters the game for F. Korkmaz,,34,49
174,2,4:35.0,Z. Smith enters the game for T. McConnell,,34,49
175,2,4:35.0,,B. Adebayo enters the game for H. Whiteside,34,49
176,2,4:35.0,,D. Wade makes free throw 2 of 2,34,50
177,2,4:16.0,T. Harris misses 3-pt jump shot from 26 ft,,34,50
178,2,4:13.0,Offensive rebound by B. Simmons,,34,50
179,2,4:09.0,B. Simmons misses 2-pt jump shot from 11 ft (block by D. Jones),,34,50
180,2,4:05.0,,Defensive rebound by B. Adebayo,34,50
181,2,4:02.0,,J. Winslow misses 3-pt jump shot from 24 ft,34,50
182,2,4:00.0,Defensive rebound by T. Harris,,34,50
183,2,3:50.0,J. Butler makes 2-pt jump shot from 16 ft (assist by T. Harris),,36,50
184,2,3:29.0,,D. Wade misses 3-pt jump shot from 25 ft,36,50
185,2,3:27.0,Defensive rebound by B. Marjanović,,36,50
186,2,3:25.0,Philadelphia full timeout,,36,50
187,2,3:20.0,B. Simmons makes 2-pt layup from 1 ft (assist by B. Marjanović),,38,50
188,2,2:53.0,,J. Winslow makes 2-pt jump shot from 22 ft (assist by D. Jones),38,52
189,2,2:47.0,Personal foul by J. Winslow (drawn by J. Butler),,38,52
190,2,2:33.0,T. Harris misses 3-pt jump shot from 25 ft,,38,52
191,2,2:30.0,,Defensive rebound by J. Winslow,38,52
192,2,2:26.0,,J. Winslow misses 2-pt jump shot from 3 ft,38,52
193,2,2:21.0,,Offensive rebound by D. Jones,38,52
194,2,2:20.0,,Turnover by D. Jones (lost ball; steal by B. Simmons),38,52
195,2,2:18.0,Turnover by B. Simmons (bad pass),,38,52
196,2,2:03.0,,B. Adebayo makes 2-pt dunk from 1 ft (assist by J. Winslow),38,54
197,2,2:03.0,,G. Dragić enters the game for D. Robinson,38,54
198,2,1:49.0,B. Marjanović misses 2-pt jump shot from 12 ft,,38,54
199,2,1:49.0,,Defensive rebound by J. Winslow,38,54
200,2,1:49.0,,Personal foul by B. Simmons (drawn by J. Winslow),38,54
201,2,1:35.0,,D. Wade makes 2-pt layup from 1 ft (assist by B. Adebayo),38,56
202,2,1:20.0,T. Harris makes 2-pt jump shot from 14 ft (assist by Z. Smith),,40,56
203,2,1:06.0,,B. Adebayo misses 2-pt jump shot from 9 ft,40,56
204,2,1:05.0,Defensive rebound by T. Harris,,40,56
205,2,0:54.0,Z. Smith misses 3-pt jump shot from 25 ft,,40,56
206,2,0:52.0,,Defensive rebound by D. Jones,40,56
207,2,0:50.0,,Shooting foul by B. Simmons (drawn by B. Adebayo),40,56
208,2,0:50.0,,B. Adebayo makes free throw 1 of 2,40,57
209,2,0:50.0,,B. Adebayo makes free throw 2 of 2,40,58
210,2,0:30.0,J. Butler makes 2-pt jump shot from 11 ft (assist by B. Marjanović),,42,58
211,2,0:10.0,,J. Winslow makes 3-pt jump shot from 26 ft (assist by G. Dragić),42,61
212,2,0:00.0,T. Harris misses 3-pt jump shot from 25 ft,,42,61
213,2,0:00.0,Offensive rebound by Team,,42,61
214,3,11:43.0,G. Monroe misses 2-pt hook shot from 7 ft,,42,61
215,3,11:41.0,,Defensive rebound by G. Dragić,42,61
216,3,11:32.0,,G. Dragić misses 3-pt jump shot from 25 ft,42,61
217,3,11:29.0,Defensive rebound by S. Milton,,42,61
218,3,11:20.0,Z. Smith makes 2-pt layup from 1 ft,,44,61
219,3,11:02.0,,B. Adebayo makes 2-pt dunk from 1 ft (assist by G. Dragić),44,63
220,3,10:49.0,B. Simmons misses 2-pt hook shot from 10 ft,,44,63
221,3,10:47.0,,Defensive rebound by B. Adebayo,44,63
222,3,10:39.0,,D. Wade misses 2-pt layup from 1 ft,44,63
223,3,10:38.0,,Offensive rebound by B. Adebayo,44,63
224,3,10:35.0,,B. Adebayo makes 2-pt dunk from 1 ft,44,65
225,3,10:19.0,Turnover by Z. Smith (bad pass; steal by G. Dragić),,44,65
226,3,10:18.0,,Personal foul by A. Johnson (drawn by G. Dragić),44,65
227,3,10:03.0,,K. Olynyk makes 3-pt jump shot from 23 ft (assist by B. Adebayo),44,68
228,3,10:02.0,Philadelphia full timeout,,44,68
229,3,9:37.0,A. Johnson misses 2-pt jump shot from 11 ft,,44,68
230,3,9:35.0,,Defensive rebound by B. Adebayo,44,68
231,3,9:26.0,,Personal foul by A. Johnson (drawn by B. Adebayo),44,68
232,3,9:16.0,,K. Olynyk misses 3-pt jump shot from 25 ft,44,68
233,3,9:12.0,Defensive rebound by S. Milton,,44,68
234,3,9:08.0,A. Johnson misses 3-pt jump shot from 24 ft,,44,68
235,3,9:06.0,Offensive rebound by G. Monroe,,44,68
236,3,9:06.0,G. Monroe makes 2-pt layup from 2 ft,,46,68
237,3,8:50.0,,Turnover by G. Dragić (bad pass; steal by S. Milton),46,68
238,3,8:43.0,S. Milton makes 3-pt jump shot from 25 ft (assist by B. Simmons),,49,68
239,3,8:30.0,,B. Adebayo makes 2-pt jump shot from 4 ft (assist by G. Dragić),49,70
240,3,8:23.0,Offensive foul by B. Simmons (drawn by K. Olynyk),,49,70
241,3,8:23.0,Turnover by B. Simmons (offensive foul),,49,70
242,3,8:09.0,,G. Dragić misses 2-pt jump shot from 17 ft,49,70
243,3,8:06.0,Defensive rebound by S. Milton,,49,70
244,3,7:50.0,S. Milton misses 2-pt jump shot from 16 ft (block by B. Adebayo),,49,70
245,3,7:49.0,Offensive rebound by S. Milton,,49,70
246,3,7:49.0,S. Milton misses 2-pt layup from 2 ft (block by B. Adebayo),,49,70
247,3,7:49.0,Offensive rebound by Team,,49,70
248,3,7:44.0,S. Milton misses 3-pt jump shot from 25 ft,,49,70
249,3,7:39.0,Offensive rebound by B. Simmons,,49,70
250,3,7:38.0,B. Simmons makes 2-pt hook shot from 3 ft,,51,70
251,3,7:30.0,,D. Wade misses 2-pt jump shot from 19 ft,51,70
252,3,7:27.0,Defensive rebound by A. Johnson,,51,70
253,3,7:26.0,Turnover by B. Simmons (bad pass),,51,70
254,3,7:26.0,T. McConnell enters the game for B. Simmons,,51,70
255,3,7:19.0,,Shooting foul by G. Monroe (drawn by B. Adebayo),51,70
256,3,7:19.0,,B. Adebayo makes free throw 1 of 2,51,71
257,3,7:19.0,J. Simmons enters the game for Z. Smith,,51,71
258,3,7:19.0,,B. Adebayo misses free throw 2 of 2,51,71
259,3,7:16.0,Defensive rebound by A. Johnson,,51,71
260,3,7:05.0,S. Milton misses 3-pt jump shot from 25 ft (block by J. Winslow),,51,71
261,3,7:02.0,,Defensive rebound by B. Adebayo,51,71
262,3,6:57.0,,J. Winslow makes 2-pt layup from 1 ft (assist by D. Wade),51,73
263,3,6:36.0,Shooting foul by J. Winslow (drawn by A. Johnson),,51,73
264,3,6:36.0,Offensive rebound by Team,,51,73
265,3,6:36.0,A. Johnson misses free throw 1 of 2,,51,73
266,3,6:36.0,A. Johnson makes free throw 2 of 2,,52,73
267,3,6:21.0,,G. Dragić misses 2-pt jump shot from 9 ft,52,73
268,3,6:19.0,,Offensive rebound by G. Dragić,52,73
269,3,6:15.0,,D. Wade misses 3-pt jump shot from 23 ft,52,73
270,3,6:12.0,Defensive rebound by A. Johnson,,52,73
271,3,6:00.0,A. Johnson misses 2-pt hook shot from 5 ft,,52,73
272,3,6:00.0,,Defensive rebound by Team,52,73
273,3,5:52.0,,Turnover by G. Dragić (bad pass; steal by J. Simmons),52,73
274,3,5:52.0,Personal take foul by J. Winslow (drawn by J. Simmons),,52,73
275,3,5:52.0,H. Highsmith enters the game for A. Johnson,,52,73
276,3,5:36.0,J. Simmons makes 2-pt jump shot from 14 ft (assist by G. Monroe),,54,73
277,3,5:12.0,,K. Olynyk makes 2-pt jump shot from 3 ft (assist by G. Dragić),54,75
278,3,4:57.0,Shooting foul by J. Winslow (drawn by J. Simmons),,54,75
279,3,4:57.0,J. Simmons makes free throw 1 of 2,,55,75
280,3,4:57.0,B. Marjanović enters the game for G. Monroe,,55,75
281,3,4:57.0,,D. Jones enters the game for G. Dragić,55,75
282,3,4:57.0,,D. Waiters enters the game for J. Winslow,55,75
283,3,4:57.0,J. Simmons makes free throw 2 of 2,,56,75
284,3,4:43.0,,Shooting foul by S. Milton (drawn by D. Wade),56,75
285,3,4:43.0,,D. Wade makes free throw 1 of 2,56,76
286,3,4:43.0,,D. Wade makes free throw 2 of 2,56,77
287,3,4:31.0,Personal foul by D. Jones (drawn by B. Marjanović),,56,77
288,3,4:19.0,J. Simmons misses 2-pt jump shot from 9 ft (block by K. Olynyk),,56,77
289,3,4:19.0,Offensive rebound by Team,,56,77
290,3,4:17.0,S. Milton misses 3-pt jump shot from 23 ft,,56,77
291,3,4:17.0,Offensive rebound by Team,,56,77
292,3,4:17.0,Turnover by Team (shot clock),,56,77
293,3,3:55.0,,D. Waiters misses 2-pt jump shot from 21 ft,56,77
294,3,3:53.0,Defensive rebound by B. Marjanović,,56,77
295,3,3:52.0,Turnover by B. Marjanović (lost ball; steal by B. Adebayo),,56,77
296,3,3:48.0,,B. Adebayo makes 2-pt layup from 2 ft,56,79
297,3,3:28.0,B. Marjanović misses 2-pt jump shot from 8 ft,,56,79
298,3,3:26.0,,Defensive rebound by B. Adebayo,56,79
299,3,3:18.0,,B. Adebayo makes 2-pt jump shot from 5 ft,56,81
300,3,3:18.0,Philadelphia full timeout,,56,81
301,3,3:18.0,,G. Dragić enters the game for D. Wade,56,81
302,3,3:02.0,B. Marjanović makes 2-pt dunk from 1 ft (assist by J. Simmons),,58,81
303,3,2:46.0,,D. Waiters misses 2-pt jump shot from 19 ft,58,81
304,3,2:43.0,Defensive rebound by T. McConnell,,58,81
305,3,2:38.0,T. McConnell makes 2-pt jump shot from 7 ft,,60,81
306,3,2:29.0,,Shooting foul by B. Marjanović (drawn by G. Dragić),60,81
307,3,2:29.0,,G. Dragić misses free throw 1 of 2,60,81
308,3,2:29.0,,Offensive rebound by Team,60,81
309,3,2:29.0,Z. Smith enters the game for S. Milton,,60,81
310,3,2:29.0,,J. Johnson enters the game for B. Adebayo,60,81
311,3,2:29.0,,H. Whiteside enters the game for K. Olynyk,60,81
312,3,2:29.0,,G. Dragić makes free throw 2 of 2,60,82
313,3,2:08.0,J. Simmons misses 3-pt jump shot from 24 ft,,60,82
314,3,2:08.0,,Defensive rebound by Team,60,82
315,3,1:57.0,,G. Dragić misses 2-pt layup from 2 ft,60,82
316,3,1:55.0,,Offensive rebound by Team,60,82
317,3,1:50.0,,D. Waiters makes 2-pt jump shot from 19 ft (assist by G. Dragić),60,84
318,3,1:45.0,Turnover by J. Simmons (bad pass),,60,84
319,3,1:34.0,,H. Whiteside misses 2-pt layup from 2 ft,60,84
320,3,1:32.0,Defensive rebound by H. Highsmith,,60,84
321,3,1:13.0,B. Marjanović misses 2-pt jump shot from 6 ft,,60,84
322,3,1:11.0,,Defensive rebound by H. Whiteside,60,84
323,3,1:07.0,,Turnover by H. Whiteside (bad pass; steal by T. McConnell),60,84
324,3,1:01.0,T. McConnell misses 2-pt layup from 1 ft,,60,84
325,3,0:58.0,,Defensive rebound by D. Waiters,60,84
326,3,0:55.0,,H. Whiteside makes 2-pt dunk at rim (assist by G. Dragić),60,86
327,3,0:40.0,T. McConnell misses 2-pt jump shot from 12 ft,,60,86
328,3,0:38.0,,Defensive rebound by H. Whiteside,60,86
329,3,0:31.0,,Turnover by J. Johnson (bad pass; steal by B. Marjanović),60,86
330,3,0:24.0,Turnover by T. McConnell (bad pass; steal by H. Whiteside),,60,86
331,3,0:21.0,,Personal foul by Z. Smith (drawn by D. Jones),60,86
332,3,0:21.0,,D. Jones makes free throw 1 of 2,60,87
333,3,0:21.0,,D. Jones makes free throw 2 of 2,60,88
334,3,0:04.0,Turnover by T. McConnell (lost ball; steal by H. Whiteside),,60,88
335,3,0:00.0,,D. Waiters makes 3-pt jump shot from 25 ft,60,91
336,4,11:34.0,,H. Whiteside makes 2-pt dunk from 1 ft (assist by D. Waiters),60,93
337,4,11:19.0,G. Monroe misses 2-pt jump shot from 4 ft,,60,93
338,4,11:15.0,,Defensive rebound by H. Whiteside,60,93
339,4,11:10.0,,J. Johnson makes 2-pt dunk from 1 ft (assist by G. Dragić),60,95
340,4,11:10.0,Philadelphia full timeout,,60,95
341,4,11:05.0,Personal take foul by D. Waiters (drawn by T. McConnell),,60,95
342,4,11:05.0,,U. Haslem enters the game for D. Waiters,60,95
343,4,11:05.0,,D. Wade enters the game for H. Whiteside,60,95
344,4,10:57.0,G. Monroe makes 2-pt jump shot from 6 ft (assist by J. Simmons),,62,95
345,4,10:43.0,,Turnover by D. Wade (bad pass),62,95
346,4,10:32.0,Turnover by G. Monroe (bad pass),,62,95
347,4,10:20.0,,U. Haslem misses 2-pt jump shot from 20 ft,62,95
348,4,10:17.0,Defensive rebound by A. Johnson,,62,95
349,4,10:14.0,Offensive foul by J. Simmons (drawn by U. Haslem),,62,95
350,4,10:14.0,Turnover by J. Simmons (offensive foul),,62,95
351,4,9:57.0,,D. Wade makes 2-pt jump shot from 9 ft,62,97
352,4,9:44.0,G. Monroe makes 2-pt hook shot from 4 ft (assist by J. Simmons),,64,97
353,4,9:33.0,,G. Dragić misses 2-pt jump shot from 9 ft,64,97
354,4,9:31.0,Defensive rebound by G. Monroe,,64,97
355,4,9:25.0,J. Simmons makes 3-pt jump shot from 23 ft (assist by A. Johnson),,67,97
356,4,9:07.0,,D. Wade makes 3-pt jump shot from 26 ft,67,100
357,4,8:57.0,G. Monroe makes 2-pt layup from 1 ft (assist by J. Simmons),,69,100
358,4,8:57.0,Shooting foul by U. Haslem (drawn by G. Monroe),,69,100
359,4,8:57.0,G. Monroe makes free throw 1 of 1,,70,100
360,4,8:34.0,,U. Haslem misses 2-pt jump shot from 18 ft,70,100
361,4,8:32.0,Defensive rebound by J. Simmons,,70,100
362,4,8:26.0,Z. Smith makes 2-pt dunk from 2 ft (assist by J. Simmons),,72,100
363,4,8:17.0,,D. Wade makes 3-pt jump shot from 26 ft,72,103
364,4,8:03.0,Z. Smith misses 3-pt jump shot from 23 ft (block by D. Wade),,72,103
365,4,8:00.0,,Defensive rebound by U. Haslem,72,103
366,4,7:58.0,,Turnover by U. Haslem (bad pass; steal by J. Simmons),72,103
367,4,7:52.0,Z. Smith makes 3-pt jump shot from 25 ft (assist by J. Simmons),,75,103
368,4,7:32.0,,D. Wade makes 3-pt jump shot from 23 ft,75,106
369,4,7:20.0,J. Simmons makes 3-pt jump shot from 24 ft,,78,106
370,4,7:20.0,S. Milton enters the game for Z. Smith,,78,106
371,4,7:20.0,,D. Robinson enters the game for G. Dragić,78,106
372,4,6:55.0,,D. Wade misses 3-pt jump shot from 23 ft,78,106
373,4,6:52.0,,Offensive rebound by D. Robinson,78,106
374,4,6:49.0,,D. Robinson makes 2-pt layup from 2 ft,78,108
375,4,6:45.0,S. Milton makes 3-pt jump shot from 25 ft (assist by A. Johnson),,81,108
376,4,6:24.0,,U. Haslem makes 2-pt jump shot from 16 ft,81,110
377,4,6:14.0,Personal foul by J. Johnson (drawn by S. Milton),,81,110
