,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,SACRAMENTO_ACTION,PHILADELPHIA_SCORE,SACRAMENTO_SCORE
383,4,10:13.0,J. Butler misses 3-pt jump shot from 26 ft,,83,89
384,4,10:09.0,,Defensive rebound by H. Giles,83,89
385,4,10:08.0,,M. Bagley makes 2-pt dunk from 2 ft (assist by D. Fox),83,91
386,4,10:08.0,,W. Cauley-Stein enters the game for H. Giles,83,91
387,4,9:42.0,J. Butler misses 3-pt jump shot from 26 ft,,83,91
388,4,9:37.0,,Defensive rebound by M. Bagley,83,91
389,4,9:34.0,,Turnover by D. Fox (bad pass),83,91
390,4,9:10.0,S. Milton makes 2-pt jump shot from 9 ft (assist by J. Butler),,85,91
391,4,8:52.0,,B. Bogdanović misses 2-pt layup from 3 ft,85,91
392,4,8:50.0,Defensive rebound by S. Milton,,85,91
393,4,8:46.0,B. Simmons makes 2-pt layup from 2 ft (assist by S. Milton),,87,91
394,4,8:46.0,,Sacramento full timeout,87,91
395,4,8:28.0,,M. Bagley misses 2-pt hook shot from 8 ft,87,91
396,4,8:26.0,Defensive rebound by J. Butler,,87,91
397,4,8:21.0,J. Butler makes 2-pt hook shot from 5 ft,,89,91
398,4,8:01.0,,Turnover by J. Jackson (lost ball; steal by T. McConnell),89,91
399,4,7:54.0,S. Milton makes 2-pt jump shot from 12 ft (assist by T. McConnell),,91,91
400,4,7:30.0,,D. Fox misses 2-pt jump shot from 3 ft,91,91
401,4,7:28.0,Defensive rebound by J. Embiid,,91,91
402,4,7:23.0,S. Milton misses 3-pt jump shot from 23 ft,,91,91
403,4,7:18.0,,Defensive rebound by J. Jackson,91,91
404,4,7:13.0,,W. Cauley-Stein makes 2-pt dunk from 2 ft (assist by J. Jackson),91,93
405,4,6:57.0,Shooting foul by W. Cauley-Stein (drawn by B. Simmons),,91,93
406,4,6:57.0,B. Simmons misses free throw 1 of 2,,91,93
407,4,6:57.0,Offensive rebound by Team,,91,93
408,4,6:57.0,L. Shamet enters the game for T. McConnell,,91,93
409,4,6:57.0,,Y. Ferrell enters the game for B. Bogdanović,91,93
410,4,6:57.0,,B. Hield enters the game for D. Fox,91,93
411,4,6:57.0,,I. Shumpert enters the game for J. Jackson,91,93
412,4,6:57.0,B. Simmons makes free throw 2 of 2,,92,93
413,4,6:39.0,Loose ball foul by J. Butler (drawn by Y. Ferrell),,92,93
414,4,6:26.0,,M. Bagley makes 2-pt jump shot from 8 ft,92,95
415,4,6:07.0,J. Embiid misses 3-pt jump shot from 25 ft,,92,95
416,4,6:03.0,,Defensive rebound by B. Hield,92,95
417,4,5:48.0,,Turnover by W. Cauley-Stein (bad pass; steal by B. Simmons),92,95
418,4,5:32.0,L. Shamet misses 3-pt jump shot from 25 ft,,92,95
419,4,5:29.0,,Defensive rebound by B. Hield,92,95
420,4,5:11.0,,B. Hield misses 3-pt jump shot from 26 ft,92,95
421,4,5:08.0,Defensive rebound by J. Embiid,,92,95
422,4,4:55.0,J. Embiid makes 2-pt jump shot from 20 ft,,94,95
423,4,4:55.0,,Sacramento full timeout,94,95
424,4,4:55.0,,D. Fox enters the game for Y. Ferrell,94,95
425,4,4:46.0,,D. Fox makes 2-pt jump shot from 13 ft,94,97
426,4,4:30.0,J. Butler makes 3-pt jump shot from 25 ft (assist by J. Embiid),,97,97
427,4,4:30.0,Shooting foul by B. Hield (drawn by J. Butler),,97,97
428,4,4:30.0,J. Butler makes free throw 1 of 1,,98,97
429,4,4:09.0,,D. Fox misses 2-pt jump shot from 10 ft,98,97
430,4,4:08.0,,Offensive rebound by Team,98,97
431,4,4:05.0,,W. Cauley-Stein makes 2-pt layup from 2 ft (assist by I. Shumpert),98,99
432,4,3:48.0,L. Shamet makes 2-pt jump shot from 21 ft (assist by J. Butler),,100,99
433,4,3:29.0,,M. Bagley makes 2-pt jump shot from 9 ft,100,101
434,4,3:29.0,Philadelphia full timeout,,100,101
435,4,3:14.0,J. Butler makes 3-pt jump shot from 24 ft (assist by J. Embiid),,103,101
436,4,2:54.0,,B. Hield makes 3-pt jump shot from 25 ft,103,104
437,4,2:34.0,J. Butler makes 2-pt layup from 3 ft,,105,104
438,4,2:20.0,,Shooting foul by J. Embiid (drawn by W. Cauley-Stein),105,104
439,4,2:20.0,,W. Cauley-Stein makes free throw 1 of 2,105,105
440,4,2:20.0,,W. Cauley-Stein makes free throw 2 of 2,105,106
441,4,1:59.0,J. Butler misses 2-pt jump shot from 10 ft,,105,106
442,4,1:59.0,,Defensive rebound by W. Cauley-Stein,105,106
443,4,1:44.0,,B. Hield makes 3-pt jump shot from 26 ft (assist by D. Fox),105,109
444,4,1:29.0,S. Milton misses 2-pt layup from 7 ft,,105,109
445,4,1:25.0,,Defensive rebound by M. Bagley,105,109
446,4,1:15.0,,Sacramento full timeout,105,109
447,4,1:15.0,T. McConnell enters the game for S. Milton,,105,109
448,4,1:04.0,,D. Fox misses 2-pt layup from 13 ft,105,109
449,4,1:02.0,,Offensive rebound by W. Cauley-Stein,105,109
450,4,1:02.0,,W. Cauley-Stein misses 2-pt dunk from 4 ft,105,109
451,4,1:01.0,,Offensive rebound by M. Bagley,105,109
452,4,1:00.0,,M. Bagley makes 2-pt layup from 3 ft,105,111
453,4,0:59.0,Philadelphia full timeout,,105,111
454,4,0:52.0,J. Butler makes 3-pt jump shot from 26 ft,,108,111
455,4,0:48.0,,Personal take foul by J. Embiid (drawn by W. Cauley-Stein),108,111
456,4,0:48.0,,W. Cauley-Stein misses free throw 1 of 2,108,111
457,4,0:48.0,,Offensive rebound by Team,108,111
458,4,0:48.0,,W. Cauley-Stein makes free throw 2 of 2,108,112
459,4,0:39.0,J. Butler misses 3-pt jump shot from 26 ft,,108,112
460,4,0:36.0,,Defensive rebound by W. Cauley-Stein,108,112
461,4,0:26.0,,Personal take foul by J. Butler (drawn by B. Hield),108,112
462,4,0:26.0,,B. Hield makes free throw 1 of 2,108,113
463,4,0:26.0,,B. Hield makes free throw 2 of 2,108,114
464,4,0:26.0,Philadelphia full timeout,,108,114
465,4,0:26.0,S. Milton enters the game for T. McConnell,,108,114
466,4,0:23.0,J. Butler misses 3-pt jump shot from 23 ft,,108,114
467,4,0:21.0,,Defensive rebound by B. Hield,108,114
468,4,0:21.0,,Personal foul by J. Embiid (drawn by B. Hield),108,114
469,4,0:21.0,,B. Hield misses free throw 1 of 2,108,114
470,4,0:21.0,,Offensive rebound by Team,108,114
471,4,0:21.0,,B. Hield makes free throw 2 of 2,108,115
472,4,0:15.0,J. Embiid misses 3-pt jump shot from 27 ft,,108,115
473,4,0:12.0,,Defensive rebound by B. Hield,108,115
