,QUARTER,TIME_REMAINING,CHICAGO_ACTION,UTAH_ACTION,CHICAGO_SCORE,UTAH_SCORE
150,2,7:43.0,Turnover by W. Selden (bad pass),,35,33
151,2,7:43.0,,J. Crowder enters the game for G. Allen,35,33
152,2,7:43.0,,K. Korver enters the game for G. Niang,35,33
153,2,7:33.0,,D. Mitchell makes 3-pt jump shot from 25 ft,35,36
154,2,7:08.0,R. Lopez misses 2-pt layup from 3 ft (block by J. Crowder),,35,36
155,2,7:06.0,,Defensive rebound by J. Crowder,35,36
156,2,7:06.0,,Turnover by J. Crowder (bad pass; steal by Z. LaVine),35,36
157,2,7:06.0,Personal foul by D. Mitchell (drawn by Z. LaVine),,35,36
158,2,7:06.0,W. Carter enters the game for R. Lopez,,35,36
159,2,7:06.0,L. Markkanen enters the game for J. Parker,,35,36
160,2,6:55.0,L. Markkanen misses 2-pt jump shot from 10 ft,,35,36
161,2,6:52.0,,Defensive rebound by R. Gobert,35,36
162,2,6:42.0,,D. Mitchell misses 3-pt jump shot from 27 ft,35,36
163,2,6:39.0,Defensive rebound by W. Carter,,35,36
164,2,6:19.0,Z. LaVine misses 3-pt jump shot from 31 ft,,35,36
165,2,6:14.0,,Defensive rebound by D. Mitchell,35,36
166,2,6:10.0,,K. Korver misses 3-pt jump shot from 27 ft,35,36
167,2,6:06.0,Defensive rebound by Team,,35,36
168,2,6:06.0,Chicago full timeout,,35,36
169,2,6:06.0,C. Hutchison enters the game for W. Selden,,35,36
170,2,5:56.0,W. Carter makes 2-pt layup from 6 ft (assist by K. Dunn),,37,36
171,2,5:45.0,,Shooting foul by L. Markkanen (drawn by J. Crowder),37,36
172,2,5:45.0,,J. Crowder makes free throw 1 of 2,37,37
173,2,5:45.0,,J. Crowder makes free throw 2 of 2,37,38
174,2,5:44.0,Offensive foul by K. Dunn (drawn by J. Crowder),,37,38
175,2,5:44.0,Turnover by K. Dunn (offensive foul),,37,38
176,2,5:44.0,,J. Ingles enters the game for K. Korver,37,38
177,2,5:34.0,,J. Crowder misses 3-pt jump shot from 24 ft,37,38
178,2,5:31.0,Defensive rebound by K. Dunn,,37,38
179,2,5:23.0,K. Dunn makes 2-pt jump shot from 9 ft,,39,38
180,2,5:03.0,,R. O'Neale misses 2-pt dunk from 2 ft (block by W. Carter),39,38
181,2,4:58.0,,Offensive rebound by J. Crowder,39,38
182,2,4:57.0,,D. Mitchell misses 3-pt jump shot from 25 ft,39,38
183,2,4:55.0,Defensive rebound by K. Dunn,,39,38
184,2,4:51.0,L. Markkanen makes 2-pt layup from 2 ft (assist by K. Dunn),,41,38
185,2,4:51.0,Shooting foul by J. Crowder (drawn by L. Markkanen),,41,38
186,2,4:51.0,,K. Korver enters the game for R. O'Neale,41,38
187,2,4:51.0,L. Markkanen makes free throw 1 of 1,,42,38
188,2,4:43.0,,K. Korver makes 3-pt jump shot from 25 ft (assist by D. Mitchell),42,41
189,2,4:27.0,K. Dunn misses 2-pt jump shot from 16 ft (block by J. Crowder),,42,41
190,2,4:24.0,,Defensive rebound by K. Korver,42,41
191,2,4:22.0,,Shooting foul by K. Dunn (drawn by D. Mitchell),42,41
192,2,4:22.0,,D. Mitchell misses free throw 1 of 2,42,41
193,2,4:22.0,,Offensive rebound by Team,42,41
194,2,4:22.0,R. Arcidiacono enters the game for K. Dunn,,42,41
195,2,4:22.0,,D. Mitchell makes free throw 2 of 2,42,42
196,2,4:09.0,Z. LaVine misses 2-pt layup from 3 ft (block by R. Gobert),,42,42
197,2,4:06.0,,Defensive rebound by R. Gobert,42,42
198,2,4:02.0,,K. Korver makes 3-pt jump shot from 24 ft (assist by D. Mitchell),42,45
199,2,3:44.0,Z. LaVine makes 3-pt jump shot from 26 ft (assist by W. Carter),,45,45
200,2,3:28.0,,Shooting foul by W. Carter (drawn by R. Gobert),45,45
201,2,3:28.0,,R. Gobert makes free throw 1 of 2,45,46
202,2,3:28.0,W. Selden enters the game for Z. LaVine,,45,46
203,2,3:28.0,,R. Gobert makes free throw 2 of 2,45,47
204,2,3:04.0,Turnover by R. Arcidiacono (lost ball; steal by J. Crowder),,45,47
205,2,2:52.0,,Turnover by R. Gobert (traveling),45,47
206,2,2:34.0,W. Selden makes 2-pt jump shot from 17 ft (assist by R. Arcidiacono),,47,47
207,2,2:19.0,,Shooting foul by W. Carter (drawn by R. Gobert),47,47
208,2,2:19.0,,R. Gobert misses free throw 1 of 2,47,47
209,2,2:19.0,,Offensive rebound by Team,47,47
210,2,2:19.0,R. Lopez enters the game for W. Carter,,47,47
211,2,2:19.0,,R. Gobert misses free throw 2 of 2,47,47
212,2,2:17.0,Defensive rebound by L. Markkanen,,47,47
213,2,2:08.0,W. Selden makes 3-pt jump shot from 25 ft (assist by R. Lopez),,50,47
214,2,1:51.0,,J. Ingles misses 3-pt jump shot from 25 ft,50,47
215,2,1:48.0,,Offensive rebound by R. Gobert,50,47
216,2,1:44.0,,K. Korver misses 3-pt jump shot from 24 ft,50,47
217,2,1:41.0,Defensive rebound by L. Markkanen,,50,47
218,2,1:41.0,Personal foul by J. Crowder (drawn by L. Markkanen),,50,47
219,2,1:27.0,Turnover by R. Arcidiacono (bad pass; steal by J. Crowder),,50,47
220,2,1:24.0,,J. Crowder misses 2-pt layup from 2 ft,50,47
221,2,1:22.0,,Offensive rebound by R. Gobert,50,47
222,2,1:21.0,,R. Gobert makes 2-pt layup from 3 ft,50,49
223,2,0:59.0,C. Hutchison misses 2-pt layup from 7 ft,,50,49
224,2,0:56.0,Offensive rebound by R. Lopez,,50,49
225,2,0:56.0,R. Lopez misses 2-pt layup from 2 ft,,50,49
226,2,0:56.0,Offensive rebound by R. Lopez,,50,49
227,2,0:54.0,C. Hutchison makes 3-pt jump shot from 24 ft (assist by R. Lopez),,53,49
228,2,0:34.0,,Personal foul by R. Arcidiacono (drawn by D. Mitchell),53,49
229,2,0:34.0,,D. Mitchell makes free throw 1 of 2,53,50
230,2,0:34.0,,D. Mitchell makes free throw 2 of 2,53,51
231,2,0:15.0,R. Arcidiacono misses 3-pt jump shot from 27 ft,,53,51
232,2,0:12.0,,Defensive rebound by R. Gobert,53,51
233,2,0:01.0,,D. Mitchell misses 2-pt jump shot from 11 ft,53,51
234,2,0:01.0,,Offensive rebound by Team,53,51
235,3,11:50.0,Z. LaVine misses 2-pt dunk from 1 ft,,53,51
236,3,11:47.0,Offensive rebound by K. Dunn,,53,51
237,3,11:40.0,L. Markkanen misses 3-pt jump shot from 25 ft,,53,51
238,3,11:37.0,,Defensive rebound by R. Gobert,53,51
239,3,11:24.0,,D. Mitchell makes 2-pt jump shot from 18 ft (assist by R. O'Neale),53,53
240,3,11:02.0,L. Markkanen makes 3-pt jump shot from 26 ft (assist by Z. LaVine),,56,53
241,3,10:44.0,,D. Mitchell makes 2-pt jump shot from 12 ft (assist by R. O'Neale),56,55
242,3,10:25.0,Z. LaVine makes 2-pt layup from 1 ft,,58,55
243,3,10:05.0,,D. Mitchell makes 2-pt jump shot from 20 ft,58,57
244,3,9:45.0,L. Markkanen misses 3-pt jump shot from 27 ft,,58,57
245,3,9:43.0,Offensive rebound by W. Carter,,58,57
246,3,9:41.0,W. Carter misses 3-pt jump shot from 24 ft,,58,57
247,3,9:37.0,,Defensive rebound by D. Favors,58,57
248,3,9:30.0,,J. Ingles misses 3-pt jump shot from 26 ft,58,57
249,3,9:26.0,Defensive rebound by C. Hutchison,,58,57
250,3,9:17.0,K. Dunn makes 2-pt jump shot from 14 ft,,60,57
251,3,9:01.0,,J. Ingles makes 2-pt layup from 3 ft (assist by R. Gobert),60,59
252,3,8:50.0,Turnover by K. Dunn (lost ball; steal by D. Favors),,60,59
253,3,8:45.0,,R. O'Neale makes 2-pt dunk from 3 ft (assist by D. Mitchell),60,61
254,3,8:45.0,Chicago full timeout,,60,61
255,3,8:28.0,K. Dunn misses 2-pt layup from 3 ft (block by D. Favors),,60,61
256,3,8:28.0,Offensive rebound by Team,,60,61
257,3,8:28.0,Z. LaVine misses 3-pt jump shot from 25 ft,,60,61
258,3,8:21.0,,Defensive rebound by J. Ingles,60,61
259,3,8:11.0,,R. Gobert makes 2-pt dunk from 2 ft (assist by J. Ingles),60,63
260,3,7:53.0,C. Hutchison makes 3-pt jump shot from 22 ft (assist by L. Markkanen),,63,63
261,3,7:31.0,,D. Mitchell makes 3-pt jump shot from 25 ft (assist by R. Gobert),63,66
262,3,7:12.0,W. Carter makes 2-pt layup from 2 ft (assist by K. Dunn),,65,66
263,3,6:59.0,,D. Mitchell makes 3-pt jump shot from 26 ft,65,69
264,3,6:42.0,Z. LaVine misses 2-pt layup from 2 ft,,65,69
265,3,6:40.0,,Defensive rebound by R. Gobert,65,69
266,3,6:39.0,,Turnover by R. Gobert (lost ball; steal by Z. LaVine),65,69
267,3,6:39.0,Shooting foul by R. Gobert (drawn by Z. LaVine),,65,69
268,3,6:39.0,,J. Crowder enters the game for D. Favors,65,69
269,3,6:39.0,,K. Korver enters the game for J. Ingles,65,69
270,3,6:39.0,Z. LaVine makes free throw 1 of 2,,66,69
271,3,6:39.0,Z. LaVine makes free throw 2 of 2,,67,69
272,3,6:20.0,,J. Crowder misses 3-pt jump shot from 26 ft,67,69
273,3,6:18.0,Defensive rebound by Z. LaVine,,67,69
274,3,6:06.0,Z. LaVine misses 2-pt jump shot from 4 ft (block by R. O'Neale),,67,69
275,3,6:03.0,,Defensive rebound by D. Mitchell,67,69
276,3,6:01.0,,D. Mitchell misses 2-pt layup from 7 ft (block by L. Markkanen),67,69
277,3,5:58.0,,Offensive rebound by K. Korver,67,69
278,3,5:57.0,,K. Korver makes 3-pt jump shot from 26 ft,67,72
279,3,5:30.0,L. Markkanen misses 2-pt jump shot from 13 ft,,67,72
280,3,5:28.0,,Defensive rebound by D. Mitchell,67,72
281,3,5:19.0,,Shooting foul by W. Carter (drawn by J. Crowder),67,72
282,3,5:19.0,,J. Crowder misses free throw 1 of 2,67,72
283,3,5:19.0,,Offensive rebound by Team,67,72
284,3,5:19.0,,J. Crowder makes free throw 2 of 2,67,73
285,3,5:04.0,K. Dunn misses 2-pt jump shot from 8 ft,,67,73
286,3,5:02.0,,Defensive rebound by R. O'Neale,67,73
287,3,4:48.0,,D. Mitchell misses 3-pt jump shot from 24 ft,67,73
288,3,4:45.0,Defensive rebound by C. Hutchison,,67,73
289,3,4:42.0,C. Hutchison makes 2-pt layup from 1 ft,,69,73
290,3,4:42.0,Shooting foul by K. Korver (drawn by C. Hutchison),,69,73
291,3,4:42.0,J. Parker enters the game for W. Carter,,69,73
292,3,4:42.0,C. Hutchison makes free throw 1 of 1,,70,73
293,3,4:35.0,,Offensive foul by J. Crowder (drawn by K. Dunn),70,73
294,3,4:35.0,,Turnover by J. Crowder (offensive foul),70,73
295,3,4:18.0,Turnover by C. Hutchison (bad pass; steal by R. Gobert),,70,73
296,3,4:12.0,,K. Korver makes 3-pt jump shot from 30 ft (assist by D. Mitchell),70,76
297,3,3:54.0,K. Dunn makes 2-pt dunk from 2 ft,,72,76
298,3,3:37.0,,K. Korver misses 3-pt jump shot from 26 ft,72,76
299,3,3:35.0,Defensive rebound by J. Parker,,72,76
300,3,3:28.0,J. Parker makes 2-pt layup from 2 ft,,74,76
301,3,3:26.0,,Utah full timeout,74,76
302,3,3:26.0,S. Harrison enters the game for C. Hutchison,,74,76
303,3,3:26.0,W. Selden enters the game for Z. LaVine,,74,76
304,3,3:26.0,,D. Favors enters the game for R. Gobert,74,76
305,3,3:26.0,,J. Ingles enters the game for D. Mitchell,74,76
306,3,3:09.0,,K. Korver misses 3-pt jump shot from 25 ft,74,76
307,3,3:04.0,,Offensive rebound by J. Crowder,74,76
308,3,3:03.0,,J. Crowder misses 3-pt jump shot from 25 ft,74,76
309,3,3:03.0,Defensive rebound by K. Dunn,,74,76
310,3,2:46.0,J. Parker misses 2-pt jump shot from 16 ft,,74,76
311,3,2:43.0,,Defensive rebound by D. Favors,74,76
312,3,2:34.0,,J. Ingles misses 3-pt jump shot from 26 ft,74,76
313,3,2:30.0,Defensive rebound by S. Harrison,,74,76
314,3,2:30.0,R. Arcidiacono enters the game for K. Dunn,,74,76
315,3,2:30.0,,G. Allen enters the game for R. O'Neale,74,76
316,3,2:14.0,L. Markkanen misses 3-pt jump shot from 23 ft,,74,76
317,3,2:12.0,,Defensive rebound by J. Ingles,74,76
318,3,2:01.0,,K. Korver makes 2-pt jump shot from 23 ft (assist by J. Crowder),74,78
319,3,1:48.0,J. Parker makes 2-pt layup from 2 ft,,76,78
320,3,1:37.0,,J. Crowder misses 2-pt layup from 3 ft,76,78
321,3,1:35.0,Defensive rebound by J. Parker,,76,78
322,3,1:24.0,L. Markkanen makes 2-pt jump shot from 17 ft (assist by W. Selden),,78,78
323,3,1:07.0,,J. Ingles misses 2-pt layup from 4 ft,78,78
324,3,1:02.0,Defensive rebound by S. Harrison,,78,78
325,3,0:55.0,Personal foul by J. Ingles (drawn by W. Selden),,78,78
326,3,0:55.0,R. Lopez enters the game for L. Markkanen,,78,78
327,3,0:45.0,S. Harrison makes 2-pt layup from 2 ft (assist by W. Selden),,80,78
328,3,0:28.0,,G. Allen makes 3-pt jump shot from 23 ft (assist by J. Ingles),80,81
329,3,0:03.0,Personal foul by D. Favors (drawn by R. Arcidiacono),,80,81
330,3,0:03.0,R. Arcidiacono makes free throw 1 of 2,,81,81
331,3,0:03.0,R. Arcidiacono makes free throw 2 of 2,,82,81
332,3,0:00.0,,J. Ingles misses 2-pt jump shot from 22 ft,82,81
333,3,0:00.0,,Offensive rebound by Team,82,81
334,4,11:45.0,,Turnover by G. Allen (traveling),82,81
335,4,11:37.0,Turnover by R. Arcidiacono (bad pass),,82,81
336,4,11:37.0,,R. O'Neale enters the game for K. Korver,82,81
337,4,11:27.0,,J. Crowder misses 2-pt layup from 2 ft (block by R. Lopez),82,81
338,4,11:24.0,Defensive rebound by S. Harrison,,82,81
339,4,11:15.0,S. Harrison misses 2-pt layup from 3 ft,,82,81
340,4,11:13.0,,Defensive rebound by R. O'Neale,82,81
341,4,11:09.0,,G. Allen misses 3-pt jump shot from 25 ft,82,81
342,4,11:06.0,Defensive rebound by J. Parker,,82,81
343,4,10:55.0,Personal foul by J. Ingles (drawn by R. Lopez),,82,81
344,4,10:50.0,W. Selden misses 3-pt jump shot from 25 ft,,82,81
345,4,10:47.0,,Defensive rebound by R. O'Neale,82,81
346,4,10:33.0,,J. Ingles misses 3-pt jump shot from 26 ft,82,81
347,4,10:31.0,Defensive rebound by R. Arcidiacono,,82,81
348,4,10:22.0,R. Arcidiacono misses 3-pt jump shot from 26 ft,,82,81
349,4,10:19.0,,Defensive rebound by G. Allen,82,81
350,4,10:13.0,,G. Allen makes 2-pt jump shot from 12 ft,82,83
351,4,9:56.0,S. Harrison makes 2-pt layup from 3 ft (assist by J. Parker),,84,83
352,4,9:56.0,Shooting foul by R. O'Neale (drawn by S. Harrison),,84,83
353,4,9:56.0,,D. Favors enters the game for J. Crowder,84,83
354,4,9:56.0,,D. Mitchell enters the game for J. Ingles,84,83
355,4,9:56.0,S. Harrison makes free throw 1 of 1,,85,83
356,4,9:35.0,,D. Mitchell makes 2-pt jump shot from 14 ft,85,85
357,4,9:10.0,J. Parker misses 2-pt jump shot from 12 ft,,85,85
358,4,9:09.0,,Defensive rebound by Team,85,85
359,4,9:09.0,Loose ball foul by R. Lopez (drawn by R. Gobert),,85,85
360,4,8:56.0,,D. Mitchell misses 2-pt layup from 3 ft,85,85
361,4,8:56.0,,Offensive rebound by R. Gobert,85,85
362,4,8:56.0,,R. Gobert makes 2-pt layup from 1 ft,85,87
363,4,8:56.0,,Shooting foul by J. Parker (drawn by R. Gobert),85,87
364,4,8:56.0,,R. Gobert makes free throw 1 of 1,85,88
365,4,8:40.0,W. Selden misses 2-pt jump shot from 10 ft,,85,88
366,4,8:31.0,Offensive rebound by R. Lopez,,85,88
367,4,8:31.0,R. Lopez makes 2-pt dunk at rim,,87,88
368,4,8:23.0,,D. Mitchell misses 3-pt jump shot from 27 ft,87,88
369,4,8:19.0,Defensive rebound by W. Selden,,87,88
370,4,8:02.0,S. Harrison misses 2-pt layup from 3 ft (block by D. Mitchell),,87,88
371,4,8:02.0,Offensive rebound by Team,,87,88
372,4,8:02.0,L. Markkanen enters the game for R. Lopez,,87,88
373,4,7:56.0,L. Markkanen makes 2-pt jump shot from 15 ft (assist by R. Arcidiacono),,89,88
374,4,7:36.0,,G. Allen misses 3-pt jump shot from 27 ft,89,88
375,4,7:34.0,,Offensive rebound by R. Gobert,89,88
376,4,7:33.0,,R. Gobert makes 2-pt layup from 1 ft,89,90
377,4,7:15.0,J. Parker misses 3-pt jump shot from 26 ft,,89,90
