,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,MIAMI_ACTION,BROOKLYN_SCORE,MIAMI_SCORE
73,1,3:33.0,,U. Haslem enters the game for B. Adebayo,18,22
74,1,3:24.0,,Turnover by D. Wade (bad pass),18,22
75,1,3:24.0,,J. Richardson enters the game for J. Winslow,18,22
76,1,3:06.0,D. Carroll misses 3-pt jump shot from 24 ft,,18,22
77,1,3:03.0,,Defensive rebound by D. Wade,18,22
78,1,2:56.0,,D. Wade misses 2-pt jump shot from 8 ft,18,22
79,1,2:53.0,,Offensive rebound by D. Wade,18,22
80,1,2:51.0,,D. Wade misses 2-pt jump shot from 15 ft,18,22
81,1,2:49.0,Defensive rebound by A. Crabbe,,18,22
82,1,2:45.0,Turnover by S. Dinwiddie (bad pass),,18,22
83,1,2:33.0,,D. Wade misses 2-pt layup from 2 ft,18,22
84,1,2:28.0,,Offensive rebound by D. Wade,18,22
85,1,2:28.0,,D. Wade misses 2-pt layup from 1 ft,18,22
86,1,2:27.0,Defensive rebound by E. Davis,,18,22
87,1,2:19.0,Shooting foul by R. McGruder (drawn by R. Kurucs),,18,22
88,1,2:19.0,R. Kurucs makes free throw 1 of 2,,19,22
89,1,2:19.0,R. Kurucs makes free throw 2 of 2,,20,22
90,1,2:08.0,,Def 3 sec tech foul by Team,20,22
91,1,2:08.0,,J. Richardson makes technical free throw,20,23
92,1,1:54.0,,Turnover by Team (shot clock),20,23
93,1,1:36.0,Turnover by A. Crabbe (traveling),,20,23
94,1,1:18.0,,J. Richardson makes 2-pt jump shot from 10 ft (assist by D. Wade),20,25
95,1,1:04.0,D. Carroll makes 3-pt jump shot from 25 ft (assist by E. Davis),,23,25
96,1,0:52.0,,R. McGruder makes 3-pt jump shot from 23 ft (assist by D. Wade),23,28
97,1,0:38.0,D. Carroll misses 3-pt jump shot from 23 ft,,23,28
98,1,0:36.0,,Defensive rebound by R. McGruder,23,28
99,1,0:30.0,,D. Wade misses 3-pt jump shot from 25 ft,23,28
100,1,0:28.0,Defensive rebound by Team,,23,28
101,1,0:15.0,A. Crabbe misses 3-pt jump shot from 26 ft (block by J. Richardson),,23,28
102,1,0:10.0,,Defensive rebound by D. Wade,23,28
103,1,0:01.0,,D. Wade misses 3-pt jump shot from 28 ft,23,28
104,1,0:01.0,,Offensive rebound by Team,23,28
105,2,11:40.0,,D. Jones makes 3-pt jump shot from 23 ft (assist by J. Richardson),23,31
106,2,11:29.0,R. Kurucs makes 2-pt layup from 1 ft (assist by D. Russell),,25,31
107,2,11:15.0,,J. Richardson misses 2-pt jump shot from 9 ft,25,31
108,2,11:15.0,,Offensive rebound by Team,25,31
109,2,11:10.0,,D. Jones makes 2-pt dunk from 1 ft (assist by J. Richardson),25,33
110,2,10:55.0,E. Davis makes 2-pt jump shot from 2 ft (assist by D. Russell),,27,33
111,2,10:44.0,,J. Richardson misses 3-pt jump shot from 24 ft,27,33
112,2,10:41.0,Defensive rebound by R. Kurucs,,27,33
113,2,10:22.0,Turnover by R. Kurucs (bad pass; steal by D. Wade),,27,33
114,2,10:14.0,,R. McGruder misses 3-pt jump shot from 24 ft,27,33
115,2,10:11.0,Defensive rebound by R. Kurucs,,27,33
116,2,10:00.0,Turnover by C. LeVert (back court),,27,33
117,2,9:47.0,,K. Olynyk misses 2-pt jump shot from 15 ft,27,33
118,2,9:44.0,Defensive rebound by D. Carroll,,27,33
119,2,9:37.0,D. Carroll misses 3-pt jump shot from 25 ft,,27,33
120,2,9:35.0,,Defensive rebound by R. McGruder,27,33
121,2,9:29.0,,D. Jones makes 3-pt jump shot from 23 ft (assist by R. McGruder),27,36
122,2,9:10.0,C. LeVert misses 2-pt layup from 2 ft (block by R. McGruder),,27,36
123,2,9:10.0,Offensive rebound by Team,,27,36
124,2,9:09.0,Shooting foul by J. Richardson (drawn by D. Carroll),,27,36
125,2,9:09.0,D. Carroll makes free throw 1 of 2,,28,36
126,2,9:09.0,D. Carroll misses free throw 2 of 2,,28,36
127,2,9:04.0,,Defensive rebound by K. Olynyk,28,36
128,2,8:52.0,,D. Wade misses 2-pt jump shot from 16 ft,28,36
129,2,8:49.0,Defensive rebound by D. Carroll,,28,36
130,2,8:41.0,R. Kurucs misses 3-pt jump shot from 26 ft,,28,36
131,2,8:36.0,Offensive rebound by D. Carroll,,28,36
132,2,8:25.0,E. Davis makes 2-pt layup from 1 ft (assist by C. LeVert),,30,36
133,2,8:10.0,,R. McGruder misses 3-pt jump shot from 25 ft,30,36
134,2,8:07.0,Defensive rebound by R. Kurucs,,30,36
135,2,7:58.0,D. Russell makes 3-pt jump shot from 25 ft,,33,36
136,2,7:58.0,,Miami full timeout,33,36
137,2,7:58.0,J. Harris enters the game for R. Kurucs,,33,36
138,2,7:58.0,,B. Adebayo enters the game for D. Jones,33,36
139,2,7:58.0,,D. Waiters enters the game for D. Wade,33,36
140,2,7:36.0,,K. Olynyk makes 2-pt layup from 2 ft (assist by J. Richardson),33,38
141,2,7:36.0,,Shooting foul by E. Davis (drawn by K. Olynyk),33,38
142,2,7:36.0,,J. Winslow enters the game for J. Richardson,33,38
143,2,7:36.0,,K. Olynyk makes free throw 1 of 1,33,39
144,2,7:22.0,C. LeVert makes 2-pt jump shot from 9 ft,,35,39
145,2,7:00.0,,K. Olynyk makes 3-pt jump shot from 23 ft (assist by J. Winslow),35,42
146,2,6:34.0,Shooting foul by K. Olynyk (drawn by C. LeVert),,35,42
147,2,6:34.0,C. LeVert makes free throw 1 of 2,,36,42
148,2,6:34.0,C. LeVert makes free throw 2 of 2,,37,42
149,2,6:18.0,,B. Adebayo makes 2-pt hook shot from 6 ft (assist by J. Winslow),37,44
150,2,6:05.0,D. Carroll misses 3-pt jump shot from 26 ft,,37,44
151,2,5:59.0,,Defensive rebound by D. Waiters,37,44
152,2,5:55.0,,K. Olynyk misses 3-pt jump shot from 29 ft,37,44
153,2,5:50.0,Defensive rebound by E. Davis,,37,44
154,2,5:41.0,C. LeVert misses 2-pt jump shot from 6 ft,,37,44
155,2,5:36.0,,Defensive rebound by K. Olynyk,37,44
156,2,5:35.0,,Shooting foul by E. Davis (drawn by B. Adebayo),37,44
157,2,5:35.0,,B. Adebayo misses free throw 1 of 2,37,44
158,2,5:35.0,,Offensive rebound by Team,37,44
159,2,5:35.0,J. Allen enters the game for E. Davis,,37,44
160,2,5:35.0,S. Dinwiddie enters the game for C. LeVert,,37,44
161,2,5:35.0,,B. Adebayo makes free throw 2 of 2,37,45
162,2,5:22.0,J. Allen makes 2-pt layup from 2 ft (assist by D. Russell),,39,45
163,2,4:57.0,,Offensive foul by J. Winslow (drawn by J. Allen),39,45
164,2,4:57.0,,Turnover by J. Winslow (offensive foul),39,45
165,2,4:31.0,J. Harris makes 2-pt jump shot from 7 ft (assist by S. Dinwiddie),,41,45
166,2,4:14.0,,D. Waiters misses 3-pt jump shot from 25 ft,41,45
167,2,4:13.0,Defensive rebound by Team,,41,45
168,2,4:13.0,A. Crabbe enters the game for D. Carroll,,41,45
169,2,4:13.0,R. Kurucs enters the game for D. Russell,,41,45
170,2,4:01.0,Turnover by J. Harris (lost ball; steal by R. McGruder),,41,45
171,2,3:54.0,,J. Winslow makes 2-pt jump shot from 4 ft (assist by R. McGruder),41,47
172,2,3:41.0,J. Allen misses 2-pt layup from 2 ft,,41,47
173,2,3:39.0,,Defensive rebound by D. Waiters,41,47
174,2,3:28.0,,Turnover by J. Winslow (bad pass),41,47
175,2,3:16.0,S. Dinwiddie misses 2-pt layup from 1 ft (block by J. Winslow),,41,47
176,2,3:16.0,Offensive rebound by Team,,41,47
177,2,3:16.0,,J. Richardson enters the game for R. McGruder,41,47
178,2,3:11.0,Shooting foul by J. Winslow (drawn by S. Dinwiddie),,41,47
179,2,3:11.0,S. Dinwiddie misses free throw 1 of 2,,41,47
180,2,3:11.0,Offensive rebound by Team,,41,47
181,2,3:11.0,S. Dinwiddie makes free throw 2 of 2,,42,47
182,2,2:58.0,,K. Olynyk makes 2-pt layup from 2 ft (assist by J. Winslow),42,49
183,2,2:49.0,J. Harris makes 2-pt layup from 1 ft (assist by S. Dinwiddie),,44,49
184,2,2:40.0,,K. Olynyk makes 3-pt jump shot from 25 ft (assist by D. Waiters),44,52
185,2,2:40.0,Brooklyn full timeout,,44,52
186,2,2:40.0,,D. Wade enters the game for D. Waiters,44,52
187,2,2:22.0,R. Kurucs misses 2-pt layup from 1 ft,,44,52
188,2,2:19.0,,Defensive rebound by B. Adebayo,44,52
189,2,2:14.0,,J. Richardson misses 3-pt jump shot from 25 ft,44,52
190,2,2:10.0,Defensive rebound by A. Crabbe,,44,52
191,2,2:05.0,S. Dinwiddie misses 2-pt layup from 1 ft,,44,52
192,2,2:02.0,,Defensive rebound by J. Richardson,44,52
193,2,1:46.0,,B. Adebayo misses 2-pt jump shot from 14 ft,44,52
194,2,1:44.0,Defensive rebound by J. Harris,,44,52
195,2,1:38.0,A. Crabbe misses 3-pt jump shot from 26 ft,,44,52
196,2,1:34.0,,Defensive rebound by B. Adebayo,44,52
197,2,1:30.0,,Personal foul by S. Dinwiddie (drawn by B. Adebayo),44,52
198,2,1:16.0,,J. Winslow makes 2-pt jump shot from 2 ft (assist by D. Wade),44,54
199,2,0:56.0,S. Dinwiddie misses 2-pt jump shot from 13 ft,,44,54
200,2,0:54.0,,Defensive rebound by J. Richardson,44,54
201,2,0:45.0,,B. Adebayo misses 2-pt layup from 1 ft,44,54
202,2,0:43.0,Defensive rebound by R. Kurucs,,44,54
203,2,0:43.0,Personal take foul by K. Olynyk (drawn by R. Kurucs),,44,54
204,2,0:29.0,J. Harris misses 2-pt jump shot from 11 ft,,44,54
205,2,0:26.0,,Defensive rebound by B. Adebayo,44,54
206,2,0:04.0,,K. Olynyk misses 2-pt jump shot from 8 ft,44,54
207,2,0:03.0,Defensive rebound by J. Allen,,44,54
208,3,11:37.0,,J. Winslow misses 3-pt jump shot from 26 ft,44,54
209,3,11:34.0,,Offensive rebound by J. Winslow,44,54
210,3,11:30.0,,Shooting foul by J. Allen (drawn by J. Richardson),44,54
211,3,11:30.0,,J. Richardson misses free throw 1 of 2,44,54
212,3,11:30.0,,Offensive rebound by Team,44,54
213,3,11:30.0,,J. Richardson misses free throw 2 of 2,44,54
214,3,11:26.0,Defensive rebound by J. Harris,,44,54
215,3,11:14.0,C. LeVert misses 2-pt jump shot from 5 ft,,44,54
216,3,11:11.0,,Defensive rebound by J. Winslow,44,54
217,3,11:03.0,,K. Olynyk makes 2-pt layup from 2 ft (assist by J. Richardson),44,56
218,3,10:54.0,T. Graham misses 3-pt jump shot from 26 ft,,44,56
219,3,10:50.0,,Defensive rebound by D. Waiters,44,56
220,3,10:42.0,,D. Waiters makes 2-pt layup from 1 ft,44,58
221,3,10:26.0,J. Harris misses 2-pt layup from 1 ft,,44,58
222,3,10:25.0,Offensive rebound by J. Allen,,44,58
223,3,10:25.0,J. Allen misses 2-pt layup from 1 ft,,44,58
224,3,10:24.0,,Defensive rebound by K. Olynyk,44,58
225,3,10:21.0,,Shooting foul by C. LeVert (drawn by D. Waiters),44,58
226,3,10:21.0,,D. Waiters makes free throw 1 of 2,44,59
227,3,10:21.0,,D. Waiters makes free throw 2 of 2,44,60
228,3,10:04.0,C. LeVert misses 3-pt jump shot from 24 ft,,44,60
229,3,10:02.0,,Defensive rebound by D. Waiters,44,60
230,3,9:58.0,,D. Waiters misses 2-pt layup from 1 ft (block by J. Harris),44,60
231,3,9:56.0,Defensive rebound by Team,,44,60
232,3,9:47.0,J. Allen makes 2-pt layup from 2 ft (assist by D. Russell),,46,60
233,3,9:30.0,,J. Richardson makes 2-pt jump shot from 13 ft (assist by B. Adebayo),46,62
234,3,9:19.0,J. Harris misses 3-pt jump shot from 23 ft,,46,62
235,3,9:17.0,,Defensive rebound by B. Adebayo,46,62
236,3,9:11.0,,B. Adebayo misses 2-pt jump shot from 4 ft,46,62
237,3,9:08.0,,Offensive rebound by B. Adebayo,46,62
238,3,9:02.0,,D. Waiters misses 2-pt layup from 2 ft,46,62
239,3,8:59.0,Defensive rebound by D. Russell,,46,62
240,3,8:55.0,J. Harris makes 3-pt jump shot from 25 ft (assist by D. Russell),,49,62
241,3,8:33.0,,K. Olynyk makes 2-pt jump shot from 8 ft (assist by B. Adebayo),49,64
242,3,8:26.0,Shooting foul by B. Adebayo (drawn by J. Allen),,49,64
243,3,8:26.0,J. Allen misses free throw 1 of 2,,49,64
244,3,8:26.0,Offensive rebound by Team,,49,64
245,3,8:26.0,J. Allen misses free throw 2 of 2,,49,64
246,3,8:22.0,,Defensive rebound by B. Adebayo,49,64
247,3,8:07.0,,J. Richardson misses 2-pt layup from 2 ft,49,64
248,3,8:05.0,Defensive rebound by T. Graham,,49,64
249,3,8:02.0,T. Graham misses 2-pt layup from 9 ft (block by B. Adebayo),,49,64
250,3,8:02.0,Offensive rebound by Team,,49,64
251,3,7:52.0,J. Harris makes 2-pt layup from 1 ft,,51,64
252,3,7:39.0,,K. Olynyk makes 2-pt layup from 2 ft (assist by J. Winslow),51,66
253,3,7:39.0,,Shooting foul by T. Graham (drawn by K. Olynyk),51,66
254,3,7:39.0,,K. Olynyk makes free throw 1 of 1,51,67
255,3,7:29.0,T. Graham makes 3-pt jump shot from 25 ft (assist by D. Russell),,54,67
256,3,7:12.0,,Turnover by J. Winslow (bad pass; steal by C. LeVert),54,67
257,3,7:05.0,T. Graham misses 3-pt jump shot from 23 ft,,54,67
258,3,7:04.0,Offensive rebound by Team,,54,67
259,3,7:04.0,D. Carroll enters the game for T. Graham,,54,67
260,3,6:59.0,Personal foul by D. Waiters (drawn by J. Allen),,54,67
261,3,6:59.0,,Miami full timeout,54,67
262,3,6:59.0,A. Crabbe enters the game for J. Allen,,54,67
263,3,6:59.0,E. Davis enters the game for C. LeVert,,54,67
264,3,6:52.0,D. Russell misses 3-pt jump shot from 25 ft,,54,67
265,3,6:48.0,,Defensive rebound by D. Waiters,54,67
266,3,6:32.0,,K. Olynyk misses 3-pt jump shot from 25 ft,54,67
267,3,6:29.0,Defensive rebound by E. Davis,,54,67
268,3,6:12.0,Personal foul by B. Adebayo (drawn by D. Russell),,54,67
269,3,6:12.0,S. Dinwiddie enters the game for D. Russell,,54,67
270,3,6:04.0,A. Crabbe misses 3-pt jump shot from 23 ft,,54,67
271,3,6:01.0,,Defensive rebound by K. Olynyk,54,67
272,3,5:38.0,,K. Olynyk makes 2-pt jump shot from 8 ft (assist by J. Winslow),54,69
273,3,5:10.0,S. Dinwiddie misses 2-pt layup from 2 ft,,54,69
274,3,5:07.0,,Defensive rebound by B. Adebayo,54,69
275,3,5:06.0,,J. Winslow misses 2-pt layup from 3 ft (block by S. Dinwiddie),54,69
276,3,5:04.0,,Offensive rebound by J. Winslow,54,69
277,3,5:00.0,,D. Waiters makes 3-pt jump shot from 25 ft (assist by J. Winslow),54,72
278,3,5:00.0,Brooklyn full timeout,,54,72
279,3,5:00.0,R. Kurucs enters the game for J. Harris,,54,72
280,3,5:00.0,,D. Jones enters the game for K. Olynyk,54,72
281,3,5:00.0,,D. Wade enters the game for J. Richardson,54,72
282,3,4:39.0,S. Dinwiddie misses 2-pt jump shot from 16 ft,,54,72
283,3,4:36.0,,Defensive rebound by D. Jones,54,72
284,3,4:22.0,,D. Jones makes 2-pt jump shot from 4 ft (assist by B. Adebayo),54,74
285,3,4:12.0,D. Carroll makes 2-pt layup from 1 ft (assist by S. Dinwiddie),,56,74
286,3,3:48.0,,D. Jones makes 2-pt layup from 2 ft (assist by B. Adebayo),56,76
287,3,3:48.0,,Shooting foul by E. Davis (drawn by D. Jones),56,76
288,3,3:48.0,J. Dudley enters the game for E. Davis,,56,76
289,3,3:48.0,,D. Jones makes free throw 1 of 1,56,77
290,3,3:37.0,A. Crabbe misses 3-pt jump shot from 25 ft,,56,77
291,3,3:34.0,,Defensive rebound by B. Adebayo,56,77
292,3,3:26.0,,D. Jones makes 2-pt layup from 2 ft (assist by D. Waiters),56,79
293,3,3:02.0,R. Kurucs misses 3-pt jump shot from 25 ft,,56,79
294,3,2:59.0,,Defensive rebound by B. Adebayo,56,79
295,3,2:47.0,,Shooting foul by A. Crabbe (drawn by J. Winslow),56,79
296,3,2:47.0,,J. Winslow misses free throw 1 of 2,56,79
297,3,2:47.0,,Offensive rebound by Team,56,79
298,3,2:47.0,,J. Winslow misses free throw 2 of 2,56,79
299,3,2:47.0,Defensive rebound by A. Crabbe,,56,79
300,3,2:30.0,S. Dinwiddie makes 2-pt layup from 2 ft,,58,79
301,3,2:30.0,,Violation by Team (def goaltending),58,79
302,3,2:15.0,,D. Jones misses 3-pt jump shot from 23 ft,58,79
303,3,2:12.0,Defensive rebound by D. Carroll,,58,79
304,3,2:06.0,D. Carroll makes 2-pt layup from 1 ft,,60,79
305,3,1:45.0,,D. Wade makes 3-pt jump shot from 24 ft (assist by B. Adebayo),60,82
306,3,1:37.0,S. Dinwiddie makes 2-pt layup from 2 ft,,62,82
307,3,1:25.0,,Turnover by D. Wade (bad pass; steal by S. Dinwiddie),62,82
308,3,1:21.0,S. Dinwiddie misses 2-pt layup from 1 ft (block by D. Jones),,62,82
309,3,1:21.0,Offensive rebound by Team,,62,82
310,3,1:21.0,,R. McGruder enters the game for D. Waiters,62,82
311,3,1:21.0,,J. Richardson enters the game for J. Winslow,62,82
312,3,1:13.0,S. Dinwiddie misses 3-pt jump shot from 23 ft (block by R. McGruder),,62,82
313,3,1:10.0,,Defensive rebound by J. Richardson,62,82
314,3,0:59.0,,R. McGruder makes 2-pt jump shot from 9 ft,62,84
315,3,0:38.0,S. Dinwiddie misses 3-pt jump shot from 24 ft,,62,84
316,3,0:35.0,Offensive rebound by D. Carroll,,62,84
317,3,0:33.0,D. Carroll misses 3-pt jump shot from 23 ft,,62,84
318,3,0:29.0,,Defensive rebound by J. Richardson,62,84
319,3,0:13.0,,D. Wade misses 2-pt jump shot from 13 ft,62,84
320,3,0:13.0,Defensive rebound by Team,,62,84
321,3,0:13.0,,U. Haslem enters the game for B. Adebayo,62,84
322,3,0:11.0,Personal foul by D. Jones (drawn by R. Kurucs),,62,84
323,3,0:04.0,Personal foul by U. Haslem (drawn by S. Dinwiddie),,62,84
324,3,0:04.0,S. Dinwiddie makes free throw 1 of 2,,63,84
325,3,0:04.0,S. Dinwiddie makes free throw 2 of 2,,64,84
326,3,0:01.0,,D. Jones misses 3-pt jump shot from 25 ft,64,84
327,3,0:00.0,,Offensive rebound by Team,64,84
328,4,11:37.0,J. Dudley misses 2-pt layup from 1 ft (block by K. Olynyk),,64,84
329,4,11:36.0,Offensive rebound by R. Hollis-Jefferson,,64,84
330,4,11:36.0,R. Hollis-Jefferson misses 2-pt jump shot from 11 ft,,64,84
331,4,11:36.0,Offensive rebound by Team,,64,84
332,4,11:36.0,Turnover by Team (shot clock),,64,84
333,4,11:25.0,,R. McGruder makes 3-pt jump shot from 25 ft (assist by D. Wade),64,87
334,4,11:12.0,Shooting foul by D. Jones (drawn by R. Hollis-Jefferson),,64,87
335,4,11:12.0,R. Hollis-Jefferson makes free throw 1 of 2,,65,87
336,4,11:12.0,R. Hollis-Jefferson makes free throw 2 of 2,,66,87
337,4,10:57.0,,D. Wade makes 2-pt jump shot from 5 ft (assist by J. Richardson),66,89
338,4,10:41.0,Turnover by D. Russell (out of bounds lost ball),,66,89
339,4,10:27.0,,R. McGruder makes 3-pt jump shot from 24 ft (assist by K. Olynyk),66,92
340,4,10:10.0,J. Harris makes 2-pt layup from 1 ft (assist by J. Dudley),,68,92
341,4,10:10.0,Shooting foul by J. Richardson (drawn by J. Harris),,68,92
342,4,10:10.0,J. Harris makes free throw 1 of 1,,69,92
343,4,9:55.0,,Turnover by D. Wade (bad pass; steal by R. Hollis-Jefferson),69,92
344,4,9:40.0,D. Russell misses 3-pt jump shot from 25 ft,,69,92
345,4,9:38.0,,Defensive rebound by D. Jones,69,92
346,4,9:35.0,,Shooting foul by J. Harris (drawn by K. Olynyk),69,92
347,4,9:35.0,Brooklyn full timeout,,69,92
348,4,9:35.0,A. Crabbe enters the game for D. Russell,,69,92
349,4,9:35.0,,K. Olynyk makes free throw 1 of 2,69,93
350,4,9:35.0,,K. Olynyk makes free throw 2 of 2,69,94
351,4,9:24.0,Turnover by J. Harris (out of bounds lost ball),,69,94
352,4,9:06.0,,D. Jones makes 2-pt layup from 3 ft (assist by J. Richardson),69,96
353,4,9:06.0,,Shooting foul by J. Dudley (drawn by D. Jones),69,96
354,4,9:06.0,,D. Jones makes free throw 1 of 1,69,97
355,4,8:54.0,R. Hollis-Jefferson makes 2-pt dunk from 2 ft (assist by C. LeVert),,71,97
356,4,8:42.0,,Turnover by K. Olynyk (bad pass; steal by R. Hollis-Jefferson),71,97
357,4,8:29.0,Turnover by J. Harris (bad pass; steal by K. Olynyk),,71,97
358,4,8:24.0,,Offensive foul by D. Wade (drawn by R. Hollis-Jefferson),71,97
359,4,8:24.0,,Turnover by D. Wade (offensive foul),71,97
360,4,8:24.0,S. Dinwiddie enters the game for J. Dudley,,71,97
361,4,8:24.0,R. Kurucs enters the game for J. Harris,,71,97
362,4,8:10.0,A. Crabbe misses 3-pt jump shot from 22 ft,,71,97
363,4,8:06.0,,Defensive rebound by J. Richardson,71,97
364,4,7:50.0,,D. Jones misses 2-pt layup from 2 ft,71,97
365,4,7:48.0,Defensive rebound by R. Kurucs,,71,97
366,4,7:40.0,R. Hollis-Jefferson misses 2-pt jump shot from 7 ft,,71,97
367,4,7:38.0,,Defensive rebound by R. McGruder,71,97
368,4,7:33.0,,Turnover by K. Olynyk (bad pass; steal by A. Crabbe),71,97
369,4,7:33.0,Technical foul by R. Hollis-Jefferson,,71,97
370,4,7:33.0,,J. Richardson makes technical free throw,71,98
371,4,7:20.0,R. Kurucs misses 3-pt jump shot from 25 ft,,71,98
372,4,7:15.0,Offensive rebound by C. LeVert,,71,98
373,4,7:15.0,C. LeVert makes 2-pt dunk from 1 ft,,73,98
374,4,6:56.0,,J. Richardson misses 3-pt jump shot from 26 ft,73,98
375,4,6:54.0,Defensive rebound by S. Dinwiddie,,73,98
376,4,6:54.0,Turnover by S. Dinwiddie (bad pass; steal by R. McGruder),,73,98
377,4,6:53.0,,Miami full timeout,73,98
378,4,6:34.0,,D. Wade makes 2-pt jump shot from 16 ft (assist by K. Olynyk),73,100
