,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,LA CLIPPERS_ACTION,MEMPHIS_SCORE,LA CLIPPERS_SCORE
65,1,3:26.0,S. Mack makes 3-pt jump shot from 26 ft (assist by M. Gasol),,16,14
66,1,3:15.0,,T. Harris misses 3-pt jump shot from 25 ft,16,14
67,1,3:15.0,Defensive rebound by J. Green,,16,14
68,1,2:52.0,M. Gasol misses 2-pt jump shot from 12 ft,,16,14
69,1,2:46.0,,Defensive rebound by D. Gallinari,16,14
70,1,2:41.0,,L. Williams misses 2-pt jump shot from 21 ft,16,14
71,1,2:37.0,Defensive rebound by O. Casspi,,16,14
72,1,2:25.0,W. Selden makes 2-pt jump shot from 19 ft (assist by S. Mack),,18,14
73,1,2:25.0,J. Jackson enters the game for M. Gasol,,18,14
74,1,2:25.0,,M. Scott enters the game for D. Gallinari,18,14
75,1,2:04.0,,T. Harris makes 2-pt jump shot from 1 ft,18,16
76,1,1:44.0,S. Mack misses 2-pt jump shot from 6 ft,,18,16
77,1,1:41.0,,Defensive rebound by M. Scott,18,16
78,1,1:41.0,,P. Beverley enters the game for S. Gilgeous-Alexander,18,16
79,1,1:32.0,,T. Harris misses 2-pt jump shot from 10 ft,18,16
80,1,1:29.0,Defensive rebound by S. Mack,,18,16
81,1,1:23.0,J. Jackson makes 2-pt jump shot from 6 ft (assist by S. Mack),,20,16
82,1,1:14.0,,Personal foul by W. Selden (drawn by L. Williams),20,16
83,1,1:14.0,,B. Marjanović enters the game for T. Harris,20,16
84,1,1:04.0,,P. Beverley misses 3-pt jump shot from 22 ft,20,16
85,1,1:02.0,Defensive rebound by O. Casspi,,20,16
86,1,0:54.0,W. Selden misses 2-pt jump shot from 7 ft (block by B. Marjanović),,20,16
87,1,0:50.0,,Defensive rebound by M. Harrell,20,16
88,1,0:41.0,,M. Harrell misses 2-pt jump shot from 4 ft,20,16
89,1,0:39.0,,Offensive rebound by B. Marjanović,20,16
90,1,0:38.0,,B. Marjanović misses 2-pt layup from 1 ft (block by J. Green),20,16
91,1,0:35.0,,Offensive rebound by M. Scott,20,16
92,1,0:34.0,,Turnover by M. Scott (bad pass; steal by S. Mack),20,16
93,1,0:25.0,O. Casspi makes 2-pt jump shot from 7 ft,,22,16
94,1,0:02.0,,L. Williams misses 2-pt jump shot from 10 ft (block by W. Selden),22,16
95,1,0:02.0,Defensive rebound by J. Jackson,,22,16
96,1,0:00.0,Turnover by J. Jackson (bad pass; steal by P. Beverley),,22,16
97,2,11:51.0,,Personal foul by J. Green (drawn by M. Harrell),22,16
98,2,11:41.0,,P. Beverley misses 2-pt jump shot from 9 ft,22,16
99,2,11:39.0,,Offensive rebound by M. Harrell,22,16
100,2,11:39.0,,M. Harrell misses 2-pt layup from 1 ft,22,16
101,2,11:39.0,,Offensive rebound by B. Marjanović,22,16
102,2,11:39.0,,B. Marjanović misses 2-pt layup from 2 ft,22,16
103,2,11:39.0,Defensive rebound by Team,,22,16
104,2,11:29.0,Turnover by S. Mack (bad pass; steal by P. Beverley),,22,16
105,2,11:20.0,,B. Marjanović makes 2-pt dunk from 1 ft (assist by L. Williams),22,18
106,2,11:03.0,J. Jackson misses 2-pt layup from 3 ft,,22,18
107,2,11:00.0,,Defensive rebound by M. Harrell,22,18
108,2,10:59.0,,Shooting foul by O. Casspi (drawn by M. Harrell),22,18
109,2,10:59.0,,M. Harrell makes free throw 1 of 2,22,19
110,2,10:59.0,,M. Harrell makes free throw 2 of 2,22,20
111,2,10:42.0,Personal foul by B. Marjanović (drawn by J. Jackson),,22,20
112,2,10:34.0,W. Selden misses 2-pt jump shot from 17 ft,,22,20
113,2,10:30.0,,Defensive rebound by L. Williams,22,20
114,2,10:25.0,,L. Williams makes 3-pt jump shot from 24 ft (assist by P. Beverley),22,23
115,2,10:25.0,M. Conley enters the game for S. Mack,,22,23
116,2,10:10.0,J. Jackson makes 2-pt jump shot from 15 ft (assist by M. Conley),,24,23
117,2,9:46.0,,B. Marjanović makes 2-pt layup from 2 ft (assist by P. Beverley),24,25
118,2,9:21.0,M. Conley misses 2-pt jump shot from 10 ft,,24,25
119,2,9:20.0,Offensive rebound by Team,,24,25
120,2,9:11.0,Turnover by J. Jackson (bad pass),,24,25
121,2,9:02.0,,Shooting foul by O. Casspi (drawn by L. Williams),24,25
122,2,9:02.0,,L. Williams makes free throw 1 of 2,24,26
123,2,9:02.0,,L. Williams makes free throw 2 of 2,24,27
124,2,8:48.0,M. Conley misses 3-pt jump shot from 25 ft,,24,27
125,2,8:41.0,Offensive rebound by W. Selden,,24,27
126,2,8:41.0,W. Selden makes 2-pt layup at rim,,26,27
127,2,8:28.0,,Turnover by M. Harrell (lost ball; steal by J. Green),26,27
128,2,8:23.0,O. Casspi makes 2-pt layup from 2 ft (assist by M. Conley),,28,27
129,2,8:07.0,,M. Scott misses 2-pt layup from 1 ft (block by J. Jackson),28,27
130,2,8:04.0,,Offensive rebound by M. Scott,28,27
131,2,8:00.0,,Turnover by P. Beverley (bad pass),28,27
132,2,7:49.0,Offensive foul by M. Conley (drawn by P. Beverley),,28,27
133,2,7:49.0,Turnover by M. Conley (offensive foul),,28,27
134,2,7:49.0,,D. Gallinari enters the game for B. Marjanović,28,27
135,2,7:27.0,,M. Scott misses 2-pt jump shot from 18 ft,28,27
136,2,7:22.0,Defensive rebound by J. Jackson,,28,27
137,2,7:11.0,Personal foul by L. Williams (drawn by J. Jackson),,28,27
138,2,7:11.0,K. Anderson enters the game for O. Casspi,,28,27
139,2,7:11.0,G. Temple enters the game for W. Selden,,28,27
140,2,6:58.0,M. Conley makes 3-pt jump shot from 25 ft,,31,27
141,2,6:39.0,,M. Harrell makes 2-pt dunk from 1 ft (assist by L. Williams),31,29
142,2,6:10.0,K. Anderson misses 2-pt layup from 2 ft,,31,29
143,2,6:08.0,,Defensive rebound by M. Harrell,31,29
144,2,6:05.0,,M. Scott misses 3-pt jump shot from 25 ft,31,29
145,2,6:01.0,Defensive rebound by J. Jackson,,31,29
146,2,5:57.0,J. Green misses 2-pt jump shot from 22 ft,,31,29
147,2,5:53.0,,Defensive rebound by M. Harrell,31,29
148,2,5:46.0,,M. Harrell makes 2-pt layup from 2 ft (assist by L. Williams),31,31
149,2,5:46.0,,Shooting foul by K. Anderson (drawn by M. Harrell),31,31
150,2,5:46.0,M. Gasol enters the game for J. Green,,31,31
151,2,5:46.0,,A. Bradley enters the game for M. Scott,31,31
152,2,5:46.0,,M. Harrell misses free throw 1 of 1,31,31
153,2,5:46.0,Defensive rebound by M. Gasol,,31,31
154,2,5:23.0,J. Jackson makes 2-pt dunk from 2 ft (assist by M. Conley),,33,31
155,2,5:08.0,,D. Gallinari makes 3-pt jump shot from 25 ft (assist by L. Williams),33,34
156,2,5:02.0,Personal foul by D. Gallinari (drawn by J. Jackson),,33,34
157,2,4:50.0,M. Gasol makes 2-pt jump shot from 12 ft (assist by M. Conley),,35,34
158,2,4:35.0,,P. Beverley misses 2-pt hook shot from 7 ft,35,34
159,2,4:32.0,Defensive rebound by G. Temple,,35,34
160,2,4:25.0,K. Anderson makes 2-pt jump shot from 6 ft (assist by M. Conley),,37,34
161,2,4:14.0,,L. Williams makes 2-pt jump shot from 16 ft,37,36
162,2,3:55.0,J. Jackson makes 2-pt dunk at rim (assist by M. Gasol),,39,36
163,2,3:41.0,,D. Gallinari makes 3-pt jump shot from 26 ft (assist by L. Williams),39,39
164,2,3:25.0,M. Conley makes 2-pt jump shot from 4 ft,,41,39
165,2,3:19.0,,L. Williams misses 2-pt jump shot from 13 ft,41,39
166,2,3:16.0,Defensive rebound by K. Anderson,,41,39
167,2,3:04.0,J. Jackson misses 2-pt jump shot from 6 ft,,41,39
168,2,3:02.0,,Defensive rebound by D. Gallinari,41,39
169,2,2:57.0,,M. Harrell misses 2-pt layup from 2 ft (block by K. Anderson),41,39
170,2,2:55.0,Defensive rebound by M. Conley,,41,39
171,2,2:37.0,M. Gasol makes 2-pt jump shot from 19 ft (assist by M. Conley),,43,39
172,2,2:19.0,,M. Harrell makes 2-pt layup from 2 ft,43,41
173,2,2:19.0,,Shooting foul by M. Gasol (drawn by M. Harrell),43,41
174,2,2:19.0,Memphis full timeout,,43,41
175,2,2:19.0,J. Green enters the game for J. Jackson,,43,41
176,2,2:19.0,,M. Harrell makes free throw 1 of 1,43,42
177,2,1:59.0,M. Gasol makes 2-pt dunk from 2 ft (assist by M. Conley),,45,42
178,2,1:37.0,,D. Gallinari misses 2-pt jump shot from 14 ft,45,42
179,2,1:34.0,Defensive rebound by M. Gasol,,45,42
180,2,1:23.0,K. Anderson makes 2-pt layup from 5 ft (assist by M. Conley),,47,42
181,2,1:10.0,,M. Harrell misses 2-pt hook shot from 8 ft,47,42
182,2,1:08.0,Defensive rebound by J. Green,,47,42
183,2,1:01.0,K. Anderson misses 2-pt jump shot from 4 ft,,47,42
184,2,1:01.0,,Defensive rebound by Team,47,42
185,2,1:01.0,Loose ball foul by J. Green (drawn by P. Beverley),,47,42
186,2,1:01.0,,P. Beverley makes free throw 1 of 2,47,43
187,2,1:01.0,,S. Gilgeous-Alexander enters the game for M. Harrell,47,43
188,2,1:01.0,,T. Harris enters the game for L. Williams,47,43
189,2,1:01.0,,P. Beverley makes free throw 2 of 2,47,44
190,2,0:51.0,M. Gasol makes 2-pt layup from 1 ft (assist by M. Conley),,49,44
191,2,0:39.0,,T. Harris misses 3-pt jump shot from 28 ft,49,44
192,2,0:36.0,Defensive rebound by K. Anderson,,49,44
193,2,0:30.0,M. Conley misses 3-pt jump shot from 27 ft,,49,44
194,2,0:29.0,Offensive rebound by Team,,49,44
195,2,0:22.0,Personal foul by P. Beverley (drawn by M. Gasol),,49,44
196,2,0:16.0,M. Gasol makes 2-pt layup from 4 ft (assist by M. Conley),,51,44
197,2,0:16.0,Shooting foul by P. Beverley (drawn by M. Gasol),,51,44
198,2,0:16.0,M. Gasol makes free throw 1 of 1,,52,44
199,2,0:01.0,,S. Gilgeous-Alexander misses 2-pt layup from 4 ft,52,44
200,2,0:00.0,Defensive rebound by M. Gasol,,52,44
201,3,11:48.0,,A. Bradley misses 2-pt jump shot from 18 ft,52,44
202,3,11:43.0,Defensive rebound by M. Gasol,,52,44
203,3,11:24.0,K. Anderson misses 3-pt jump shot from 22 ft,,52,44
204,3,11:20.0,,Defensive rebound by D. Gallinari,52,44
205,3,11:12.0,,S. Gilgeous-Alexander makes 2-pt jump shot from 7 ft,52,46
206,3,10:59.0,Turnover by M. Conley (lost ball; steal by S. Gilgeous-Alexander),,52,46
207,3,10:56.0,,S. Gilgeous-Alexander makes 2-pt layup from 1 ft,52,48
208,3,10:33.0,K. Anderson misses 2-pt jump shot from 19 ft,,52,48
209,3,10:29.0,,Defensive rebound by M. Gortat,52,48
210,3,10:17.0,,Turnover by T. Harris (traveling),52,48
211,3,10:01.0,J. Jackson misses 3-pt jump shot from 26 ft,,52,48
212,3,9:59.0,,Defensive rebound by M. Gortat,52,48
213,3,9:50.0,,M. Gortat makes 2-pt jump shot from 7 ft (assist by S. Gilgeous-Alexander),52,50
214,3,9:48.0,Memphis full timeout,,52,50
215,3,9:23.0,M. Gasol makes 2-pt jump shot from 10 ft,,54,50
216,3,9:08.0,,Offensive foul by M. Gortat (drawn by K. Anderson),54,50
217,3,9:08.0,,Turnover by M. Gortat (offensive foul),54,50
218,3,8:53.0,G. Temple misses 3-pt jump shot from 24 ft,,54,50
219,3,8:49.0,,Defensive rebound by M. Gortat,54,50
220,3,8:40.0,,T. Harris makes 2-pt layup from 4 ft (assist by S. Gilgeous-Alexander),54,52
221,3,8:15.0,M. Gasol misses 3-pt jump shot from 25 ft,,54,52
222,3,8:12.0,,Defensive rebound by T. Harris,54,52
223,3,8:06.0,,S. Gilgeous-Alexander misses 3-pt jump shot from 26 ft,54,52
224,3,8:01.0,,Offensive rebound by M. Gortat,54,52
225,3,7:59.0,,D. Gallinari misses 3-pt jump shot from 26 ft,54,52
226,3,7:58.0,,Offensive rebound by S. Gilgeous-Alexander,54,52
227,3,7:58.0,,S. Gilgeous-Alexander misses 2-pt layup at rim,54,52
228,3,7:58.0,,Offensive rebound by Team,54,52
229,3,7:58.0,J. Green enters the game for J. Jackson,,54,52
230,3,7:43.0,,A. Bradley makes 2-pt jump shot from 6 ft (assist by S. Gilgeous-Alexander),54,54
231,3,7:29.0,Shooting foul by A. Bradley (drawn by M. Conley),,54,54
232,3,7:29.0,M. Conley makes free throw 1 of 2,,55,54
233,3,7:29.0,M. Conley makes free throw 2 of 2,,56,54
234,3,7:21.0,,Personal foul by M. Conley (drawn by S. Gilgeous-Alexander),56,54
235,3,7:08.0,,T. Harris makes 2-pt dunk from 2 ft,56,56
236,3,6:44.0,J. Green misses 2-pt hook shot from 11 ft,,56,56
237,3,6:41.0,,Defensive rebound by M. Gortat,56,56
238,3,6:34.0,,S. Gilgeous-Alexander misses 2-pt layup from 3 ft,56,56
239,3,6:29.0,Defensive rebound by M. Conley,,56,56
240,3,6:19.0,M. Conley makes 2-pt layup from 2 ft,,58,56
241,3,6:06.0,,A. Bradley makes 2-pt jump shot from 18 ft,58,58
242,3,5:52.0,M. Gasol misses 3-pt jump shot from 25 ft,,58,58
243,3,5:45.0,Offensive rebound by J. Green,,58,58
244,3,5:45.0,J. Green makes 2-pt layup from 1 ft,,60,58
245,3,5:33.0,,A. Bradley makes 2-pt jump shot from 20 ft (assist by T. Harris),60,60
246,3,5:14.0,M. Conley makes 2-pt jump shot from 18 ft (assist by M. Gasol),,62,60
247,3,4:53.0,,Turnover by D. Gallinari (bad pass; steal by G. Temple),62,60
248,3,4:35.0,J. Green makes 2-pt layup from 1 ft (assist by K. Anderson),,64,60
249,3,4:24.0,,D. Gallinari makes 3-pt jump shot from 25 ft (assist by S. Gilgeous-Alexander),64,63
250,3,4:17.0,Memphis full timeout,,64,63
251,3,4:17.0,S. Mack enters the game for M. Conley,,64,63
252,3,4:17.0,W. Selden enters the game for G. Temple,,64,63
253,3,3:59.0,J. Green misses 3-pt jump shot from 25 ft,,64,63
254,3,3:57.0,,Defensive rebound by T. Harris,64,63
255,3,3:52.0,,S. Gilgeous-Alexander misses 2-pt layup from 2 ft,64,63
256,3,3:49.0,Defensive rebound by J. Green,,64,63
257,3,3:41.0,M. Gasol makes 2-pt layup from 2 ft (assist by K. Anderson),,66,63
258,3,3:25.0,,A. Bradley makes 2-pt jump shot from 18 ft (assist by T. Harris),66,65
259,3,3:17.0,W. Selden misses 3-pt jump shot from 24 ft,,66,65
260,3,3:11.0,,Defensive rebound by S. Gilgeous-Alexander,66,65
261,3,3:05.0,,D. Gallinari makes 3-pt jump shot from 26 ft (assist by A. Bradley),66,68
262,3,2:53.0,S. Mack makes 2-pt layup from 2 ft (assist by K. Anderson),,68,68
263,3,2:52.0,,LA Clippers full timeout,68,68
264,3,2:52.0,O. Casspi enters the game for K. Anderson,,68,68
265,3,2:52.0,,P. Beverley enters the game for A. Bradley,68,68
266,3,2:52.0,,M. Harrell enters the game for S. Gilgeous-Alexander,68,68
267,3,2:52.0,,L. Williams enters the game for M. Gortat,68,68
268,3,2:32.0,,T. Harris misses 2-pt jump shot from 16 ft,68,68
269,3,2:23.0,,Offensive rebound by M. Harrell,68,68
270,3,2:23.0,,M. Harrell misses 2-pt layup at rim,68,68
271,3,2:22.0,Defensive rebound by M. Gasol,,68,68
272,3,2:13.0,S. Mack misses 2-pt jump shot from 20 ft,,68,68
273,3,2:10.0,,Defensive rebound by D. Gallinari,68,68
274,3,2:10.0,,Personal foul by J. Green (drawn by D. Gallinari),68,68
275,3,2:10.0,J. Jackson enters the game for M. Gasol,,68,68
276,3,2:10.0,,M. Scott enters the game for D. Gallinari,68,68
277,3,2:00.0,,T. Harris misses 2-pt layup from 2 ft (block by J. Jackson),68,68
278,3,1:57.0,Defensive rebound by J. Jackson,,68,68
279,3,1:51.0,W. Selden misses 2-pt layup from 2 ft,,68,68
280,3,1:48.0,,Defensive rebound by M. Harrell,68,68
281,3,1:39.0,,Shooting foul by J. Jackson (drawn by M. Harrell),68,68
282,3,1:39.0,,M. Harrell makes free throw 1 of 2,68,69
283,3,1:39.0,,M. Harrell makes free throw 2 of 2,68,70
284,3,1:19.0,W. Selden makes 2-pt jump shot from 7 ft (assist by J. Jackson),,70,70
285,3,1:04.0,,Shooting foul by O. Casspi (drawn by M. Harrell),70,70
286,3,1:04.0,,M. Harrell makes free throw 1 of 2,70,71
287,3,1:04.0,,M. Harrell makes free throw 2 of 2,70,72
288,3,0:52.0,Personal foul by M. Harrell (drawn by J. Jackson),,70,72
289,3,0:45.0,W. Selden misses 2-pt jump shot from 18 ft,,70,72
290,3,0:44.0,,Defensive rebound by P. Beverley,70,72
291,3,0:33.0,,M. Scott makes 3-pt jump shot from 24 ft (assist by P. Beverley),70,75
292,3,0:22.0,Offensive foul by S. Mack (drawn by P. Beverley),,70,75
293,3,0:22.0,Turnover by S. Mack (offensive foul),,70,75
294,3,0:02.0,,M. Scott misses 3-pt jump shot from 28 ft,70,75
295,3,0:00.0,Defensive rebound by W. Selden,,70,75
296,4,11:51.0,Personal foul by P. Beverley (drawn by S. Mack),,70,75
297,4,11:46.0,Turnover by M. Conley (offensive foul),,70,75
298,4,11:46.0,Offensive foul by M. Conley (drawn by A. Bradley),,70,75
299,4,11:35.0,,Personal foul by J. Green (drawn by M. Scott),70,75
300,4,11:35.0,,Personal foul by J. Jackson (drawn by M. Harrell),70,75
301,4,11:29.0,,Turnover by M. Harrell (lost ball; steal by S. Mack),70,75
302,4,11:27.0,S. Mack misses 2-pt layup from 1 ft,,70,75
303,4,11:26.0,Offensive rebound by J. Jackson,,70,75
304,4,11:26.0,J. Jackson makes 2-pt dunk from 1 ft,,72,75
305,4,11:10.0,,L. Williams misses 2-pt jump shot from 22 ft,72,75
306,4,11:10.0,Defensive rebound by Team,,72,75
307,4,11:10.0,,Loose ball foul by M. Harrell (drawn by O. Casspi),72,75
308,4,11:00.0,Offensive foul by M. Conley (drawn by L. Williams),,72,75
309,4,11:00.0,Turnover by M. Conley (offensive foul),,72,75
310,4,10:59.0,,Technical foul by M. Harrell,72,75
311,4,10:59.0,,Technical foul by,72,75
312,4,10:47.0,,L. Williams misses 2-pt layup from 2 ft,72,75
313,4,10:45.0,Defensive rebound by O. Casspi,,72,75
314,4,10:42.0,Turnover by M. Conley (bad pass; steal by A. Bradley),,72,75
315,4,10:39.0,,Turnover by M. Harrell (discontinued dribble),72,75
316,4,10:21.0,M. Conley makes 3-pt jump shot from 26 ft,,75,75
317,4,10:07.0,,Personal foul by M. Conley (drawn by P. Beverley),75,75
318,4,10:07.0,G. Temple enters the game for M. Conley,,75,75
319,4,9:57.0,,A. Bradley misses 2-pt jump shot from 21 ft,75,75
320,4,9:54.0,Defensive rebound by J. Green,,75,75
321,4,9:42.0,J. Jackson misses 2-pt jump shot from 9 ft,,75,75
322,4,9:41.0,Offensive rebound by J. Green,,75,75
323,4,9:40.0,J. Green misses 2-pt layup from 8 ft (block by M. Harrell),,75,75
324,4,9:38.0,Offensive rebound by Team,,75,75
325,4,9:38.0,,S. Gilgeous-Alexander enters the game for A. Bradley,75,75
326,4,9:37.0,Turnover by G. Temple (step out of bounds),,75,75
327,4,9:37.0,K. Anderson enters the game for O. Casspi,,75,75
328,4,9:28.0,,L. Williams misses 3-pt jump shot from 29 ft,75,75
329,4,9:26.0,Defensive rebound by K. Anderson,,75,75
330,4,9:24.0,Personal foul by M. Harrell (drawn by J. Jackson),,75,75
331,4,9:16.0,K. Anderson misses 2-pt jump shot from 9 ft,,75,75
332,4,9:13.0,,Defensive rebound by L. Williams,75,75
333,4,9:07.0,,Turnover by P. Beverley (bad pass; steal by G. Temple),75,75
334,4,9:01.0,S. Mack misses 2-pt layup from 1 ft,,75,75
335,4,8:54.0,Offensive rebound by K. Anderson,,75,75
336,4,8:54.0,K. Anderson misses 2-pt layup from 1 ft,,75,75
337,4,8:54.0,,Defensive rebound by M. Scott,75,75
338,4,8:46.0,,P. Beverley makes 3-pt jump shot from 26 ft (assist by M. Harrell),75,78
339,4,8:29.0,Personal foul by P. Beverley (drawn by S. Mack),,75,78
340,4,8:22.0,G. Temple makes 3-pt jump shot from 24 ft (assist by S. Mack),,78,78
341,4,8:10.0,,L. Williams misses 2-pt jump shot from 9 ft,78,78
342,4,8:10.0,Defensive rebound by Team,,78,78
343,4,8:10.0,,Loose ball foul by M. Harrell (drawn by S. Mack),78,78
344,4,8:10.0,S. Mack makes free throw 1 of 2,,79,78
345,4,8:10.0,S. Mack misses free throw 2 of 2,,79,78
346,4,8:07.0,,Defensive rebound by M. Harrell,79,78
347,4,8:00.0,,P. Beverley misses 3-pt jump shot from 22 ft,79,78
348,4,7:57.0,Defensive rebound by J. Jackson,,79,78
349,4,7:53.0,G. Temple makes 3-pt jump shot from 23 ft (assist by K. Anderson),,82,78
350,4,7:51.0,,LA Clippers full timeout,82,78
351,4,7:40.0,,Turnover by M. Scott (lost ball; steal by K. Anderson),82,78
352,4,7:27.0,G. Temple misses 3-pt jump shot from 25 ft,,82,78
353,4,7:23.0,,Defensive rebound by P. Beverley,82,78
354,4,7:12.0,,L. Williams misses 3-pt jump shot from 25 ft,82,78
355,4,7:09.0,Defensive rebound by J. Green,,82,78
356,4,6:53.0,J. Jackson misses 2-pt layup from 4 ft (block by M. Harrell),,82,78
357,4,6:53.0,,Defensive rebound by Team,82,78
358,4,6:53.0,M. Gasol enters the game for J. Green,,82,78
359,4,6:53.0,,D. Gallinari enters the game for M. Scott,82,78
360,4,6:53.0,,T. Harris enters the game for L. Williams,82,78
361,4,6:35.0,,M. Harrell misses 2-pt jump shot from 7 ft,82,78
362,4,6:32.0,Defensive rebound by S. Mack,,82,78
363,4,6:27.0,J. Jackson makes 2-pt hook shot from 4 ft (assist by M. Gasol),,84,78
364,4,6:27.0,Shooting foul by D. Gallinari (drawn by J. Jackson),,84,78
365,4,6:27.0,J. Jackson misses free throw 1 of 1,,84,78
366,4,6:25.0,,Defensive rebound by T. Harris,84,78
367,4,6:11.0,,Shooting foul by J. Jackson (drawn by T. Harris),84,78
368,4,6:11.0,,T. Harris makes free throw 1 of 2,84,79
369,4,6:11.0,,A. Bradley enters the game for P. Beverley,84,79
370,4,6:11.0,,T. Harris makes free throw 2 of 2,84,80
371,4,5:47.0,M. Gasol misses 2-pt jump shot from 18 ft,,84,80
372,4,5:43.0,,Defensive rebound by T. Harris,84,80
373,4,5:34.0,,S. Gilgeous-Alexander misses 3-pt jump shot from 24 ft,84,80
374,4,5:31.0,Defensive rebound by K. Anderson,,84,80
375,4,5:19.0,Shooting foul by D. Gallinari (drawn by J. Jackson),,84,80
376,4,5:19.0,J. Jackson makes free throw 1 of 2,,85,80
377,4,5:19.0,M. Conley enters the game for S. Mack,,85,80
378,4,5:19.0,J. Jackson makes free throw 2 of 2,,86,80
