,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,BOSTON_ACTION,PHILADELPHIA_SCORE,BOSTON_SCORE
390,4,6:58.0,M. Muscala misses 3-pt jump shot from 24 ft,,98,96
391,4,6:56.0,Offensive rebound by W. Chandler,,98,96
392,4,6:56.0,W. Chandler misses 2-pt layup from 4 ft,,98,96
393,4,6:56.0,,Defensive rebound by K. Irving,98,96
394,4,6:48.0,,K. Irving misses 2-pt layup from 1 ft,98,96
395,4,6:47.0,,Offensive rebound by D. Theis,98,96
396,4,6:47.0,,D. Theis misses 2-pt layup from 5 ft,98,96
397,4,6:46.0,,Offensive rebound by D. Theis,98,96
398,4,6:43.0,,Turnover by D. Theis (lost ball; steal by L. Shamet),98,96
399,4,6:24.0,J. Butler misses 2-pt jump shot from 15 ft,,98,96
400,4,6:22.0,Offensive rebound by B. Simmons,,98,96
401,4,6:17.0,B. Simmons makes 2-pt jump shot from 22 ft,,100,96
402,4,5:55.0,,K. Irving makes 2-pt jump shot from 4 ft (assist by D. Theis),100,98
403,4,5:40.0,Shooting foul by J. Tatum (drawn by B. Simmons),,100,98
404,4,5:40.0,B. Simmons misses free throw 1 of 2,,100,98
405,4,5:40.0,Offensive rebound by Team,,100,98
406,4,5:40.0,J. Embiid enters the game for M. Muscala,,100,98
407,4,5:40.0,J. Redick enters the game for L. Shamet,,100,98
408,4,5:40.0,,A. Horford enters the game for G. Hayward,100,98
409,4,5:40.0,,M. Morris enters the game for D. Theis,100,98
410,4,5:40.0,B. Simmons makes free throw 2 of 2,,101,98
411,4,5:26.0,,J. Tatum makes 3-pt jump shot from 25 ft (assist by A. Horford),101,101
412,4,5:07.0,Personal foul by A. Horford (drawn by J. Embiid),,101,101
413,4,4:58.0,J. Redick misses 3-pt jump shot from 27 ft,,101,101
414,4,4:55.0,,Defensive rebound by J. Tatum,101,101
415,4,4:53.0,,Shooting foul by W. Chandler (drawn by J. Tatum),101,101
416,4,4:53.0,,J. Tatum misses free throw 1 of 2,101,101
417,4,4:53.0,,Offensive rebound by Team,101,101
418,4,4:53.0,,J. Tatum makes free throw 2 of 2,101,102
419,4,4:40.0,Turnover by J. Embiid (bad pass; steal by A. Horford),,101,102
420,4,4:37.0,,J. Tatum misses 2-pt layup from 3 ft (block by J. Embiid),101,102
421,4,4:35.0,Defensive rebound by B. Simmons,,101,102
422,4,4:31.0,B. Simmons misses 2-pt layup from 4 ft,,101,102
423,4,4:31.0,,Defensive rebound by Team,101,102
424,4,4:17.0,,K. Irving misses 2-pt hook shot from 3 ft,101,102
425,4,4:14.0,Defensive rebound by J. Embiid,,101,102
426,4,4:05.0,J. Embiid makes 2-pt dunk from 1 ft,,103,102
427,4,3:52.0,,K. Irving misses 3-pt jump shot from 27 ft,103,102
428,4,3:50.0,Defensive rebound by J. Embiid,,103,102
429,4,3:42.0,Philadelphia full timeout,,103,102
430,4,3:42.0,,M. Smart enters the game for T. Rozier,103,102
431,4,3:35.0,Turnover by J. Embiid (offensive foul),,103,102
432,4,3:35.0,Offensive foul by J. Embiid (drawn by A. Horford),,103,102
433,4,3:11.0,,Turnover by M. Smart (lost ball; steal by J. Redick),103,102
434,4,3:06.0,J. Redick misses 3-pt jump shot from 23 ft,,103,102
435,4,3:03.0,,Defensive rebound by A. Horford,103,102
436,4,2:55.0,,Turnover by A. Horford (offensive foul),103,102
437,4,2:55.0,,Offensive foul by A. Horford (drawn by J. Butler),103,102
438,4,2:35.0,J. Embiid misses 2-pt hook shot from 5 ft,,103,102
439,4,2:34.0,,Defensive rebound by J. Tatum,103,102
440,4,2:21.0,,Turnover by J. Tatum (bad pass; steal by J. Butler),103,102
441,4,1:58.0,J. Butler misses 2-pt jump shot from 17 ft,,103,102
442,4,1:55.0,,Defensive rebound by A. Horford,103,102
443,4,1:51.0,,Shooting foul by J. Redick (drawn by M. Morris),103,102
444,4,1:51.0,,M. Morris makes free throw 1 of 2,103,103
445,4,1:51.0,,M. Morris makes free throw 2 of 2,103,104
446,4,1:39.0,Personal foul by K. Irving (drawn by W. Chandler),,103,104
447,4,1:39.0,W. Chandler makes free throw 1 of 2,,104,104
448,4,1:39.0,W. Chandler makes free throw 2 of 2,,105,104
449,4,1:29.0,,K. Irving makes 2-pt layup from 2 ft,105,106
450,4,1:05.0,J. Embiid misses 3-pt jump shot from 25 ft,,105,106
451,4,1:02.0,Offensive rebound by W. Chandler,,105,106
452,4,1:01.0,W. Chandler misses 2-pt layup from 3 ft (block by J. Tatum),,105,106
453,4,1:00.0,,Defensive rebound by M. Smart,105,106
454,4,0:43.0,,K. Irving misses 2-pt layup from 3 ft,105,106
455,4,0:43.0,Defensive rebound by B. Simmons,,105,106
456,4,0:37.0,W. Chandler makes 3-pt jump shot from 25 ft (assist by J. Butler),,108,106
457,4,0:36.0,,Boston full timeout,108,106
458,4,0:36.0,,G. Hayward enters the game for M. Smart,108,106
459,4,0:20.0,,K. Irving makes 2-pt jump shot from 13 ft,108,108
460,4,0:00.0,J. Redick misses 2-pt jump shot from 18 ft,,108,108
461,4,0:00.0,,Defensive rebound by A. Horford,108,108
462,1OT,4:53.0,Shooting foul by M. Smart (drawn by J. Embiid),,108,108
463,1OT,4:53.0,J. Embiid makes free throw 1 of 2,,109,108
464,1OT,4:53.0,J. Embiid makes free throw 2 of 2,,110,108
465,1OT,4:43.0,,Turnover by M. Morris (step out of bounds),110,108
466,1OT,4:21.0,J. Redick misses 3-pt jump shot from 27 ft,,110,108
467,1OT,4:20.0,Offensive rebound by Team,,110,108
468,1OT,4:20.0,,Loose ball foul by M. Morris (drawn by J. Embiid),110,108
469,1OT,4:06.0,Turnover by J. Butler (bad pass),,110,108
470,1OT,3:54.0,,K. Irving misses 2-pt jump shot from 9 ft,110,108
471,1OT,3:52.0,Defensive rebound by B. Simmons,,110,108
472,1OT,3:35.0,J. Butler makes 2-pt jump shot from 13 ft,,112,108
473,1OT,3:33.0,,Technical foul by M. Smart,112,108
474,1OT,3:33.0,J. Redick makes technical free throw,,113,108
475,1OT,3:33.0,,G. Hayward enters the game for M. Smart,113,108
476,1OT,3:17.0,,J. Tatum makes 2-pt dunk from 3 ft (assist by M. Morris),113,110
477,1OT,3:00.0,B. Simmons misses 2-pt layup from 2 ft,,113,110
478,1OT,2:58.0,Offensive rebound by B. Simmons,,113,110
479,1OT,2:55.0,W. Chandler misses 2-pt jump shot from 19 ft,,113,110
480,1OT,2:53.0,,Defensive rebound by J. Tatum,113,110
481,1OT,2:51.0,,G. Hayward makes 2-pt layup from 1 ft (assist by J. Tatum),113,112
482,1OT,2:32.0,J. Butler misses 3-pt jump shot from 26 ft,,113,112
483,1OT,2:29.0,,Defensive rebound by A. Horford,113,112
484,1OT,2:22.0,,G. Hayward misses 2-pt layup from 1 ft,113,112
485,1OT,2:20.0,Defensive rebound by B. Simmons,,113,112
486,1OT,2:15.0,Shooting foul by J. Tatum (drawn by B. Simmons),,113,112
487,1OT,2:15.0,B. Simmons makes free throw 1 of 2,,114,112
488,1OT,2:15.0,B. Simmons misses free throw 2 of 2,,114,112
489,1OT,2:15.0,,Defensive rebound by M. Morris,114,112
490,1OT,2:01.0,,K. Irving makes 3-pt jump shot from 28 ft (assist by A. Horford),114,115
491,1OT,1:33.0,J. Redick misses 3-pt jump shot from 27 ft,,114,115
492,1OT,1:31.0,,Defensive rebound by J. Tatum,114,115
493,1OT,1:29.0,,K. Irving makes 3-pt jump shot from 30 ft,114,118
494,1OT,1:28.0,Philadelphia full timeout,,114,118
495,1OT,1:13.0,Turnover by W. Chandler (bad pass; steal by G. Hayward),,114,118
496,1OT,1:08.0,,M. Morris misses 2-pt layup from 3 ft (block by J. Redick),114,118
497,1OT,1:05.0,,Offensive rebound by A. Horford,114,118
498,1OT,1:03.0,,J. Tatum misses 2-pt jump shot from 20 ft,114,118
499,1OT,1:03.0,,Offensive rebound by K. Irving,114,118
500,1OT,0:47.0,,K. Irving misses 2-pt layup from 4 ft,114,118
501,1OT,0:45.0,Defensive rebound by J. Embiid,,114,118
502,1OT,0:41.0,B. Simmons misses 2-pt layup from 4 ft,,114,118
503,1OT,0:39.0,,Defensive rebound by J. Tatum,114,118
504,1OT,0:36.0,,Shooting foul by W. Chandler (drawn by J. Tatum),114,118
505,1OT,0:36.0,,J. Tatum makes free throw 1 of 2,114,119
506,1OT,0:36.0,,M. Smart enters the game for K. Irving,114,119
507,1OT,0:36.0,,J. Tatum makes free throw 2 of 2,114,120
508,1OT,0:26.0,J. Butler misses 3-pt jump shot from 24 ft,,114,120
509,1OT,0:23.0,,Defensive rebound by Team,114,120
510,1OT,0:23.0,,K. Irving enters the game for M. Smart,114,120
511,1OT,0:12.0,,Personal take foul by J. Redick (drawn by G. Hayward),114,120
512,1OT,0:12.0,,G. Hayward misses free throw 1 of 2,114,120
513,1OT,0:12.0,,Offensive rebound by Team,114,120
514,1OT,0:12.0,,M. Smart enters the game for K. Irving,114,120
515,1OT,0:12.0,,G. Hayward makes free throw 2 of 2,114,121
516,1OT,0:06.0,Turnover by B. Simmons (bad pass),,114,121
