,QUARTER,TIME_REMAINING,INDIANA_ACTION,PHILADELPHIA_ACTION,INDIANA_SCORE,PHILADELPHIA_SCORE
71,1,4:45.0,,J. Redick misses 2-pt jump shot from 7 ft,15,18
72,1,4:36.0,,Offensive rebound by T. McConnell,15,18
73,1,4:36.0,,T. McConnell misses 2-pt layup from 1 ft,15,18
74,1,4:36.0,,Offensive rebound by T. McConnell,15,18
75,1,4:36.0,,T. McConnell makes 2-pt layup from 1 ft,15,20
76,1,4:36.0,Turnover by D. Collison (out of bounds lost ball),,15,20
77,1,4:26.0,,J. Redick misses 3-pt jump shot from 23 ft,15,20
78,1,4:23.0,Defensive rebound by D. Sabonis,,15,20
79,1,4:11.0,B. Bogdanović misses 2-pt jump shot from 9 ft,,15,20
80,1,4:09.0,,Defensive rebound by B. Simmons,15,20
81,1,4:01.0,,B. Simmons makes 2-pt layup from 3 ft,15,22
82,1,3:46.0,V. Oladipo misses 2-pt jump shot from 13 ft,,15,22
83,1,3:43.0,,Defensive rebound by T. McConnell,15,22
84,1,3:24.0,,B. Simmons misses 2-pt jump shot from 5 ft,15,22
85,1,3:22.0,Defensive rebound by D. Sabonis,,15,22
86,1,3:13.0,D. Sabonis misses 2-pt jump shot from 16 ft,,15,22
87,1,3:09.0,,Defensive rebound by L. Shamet,15,22
88,1,3:00.0,,Turnover by J. Redick (lost ball; steal by D. Collison),15,22
89,1,2:57.0,V. Oladipo makes 2-pt layup from 2 ft (assist by D. Collison),,17,22
90,1,2:37.0,,B. Simmons makes 2-pt hook shot from 4 ft (assist by J. Redick),17,24
91,1,2:18.0,Turnover by B. Bogdanović (bad pass),,17,24
92,1,2:18.0,T. Evans enters the game for B. Bogdanović,,17,24
93,1,2:18.0,C. Joseph enters the game for D. Collison,,17,24
94,1,2:18.0,D. McDermott enters the game for V. Oladipo,,17,24
95,1,2:18.0,,W. Chandler enters the game for M. Muscala,17,24
96,1,2:18.0,,J. Embiid enters the game for J. Redick,17,24
97,1,2:18.0,,F. Korkmaz enters the game for B. Simmons,17,24
98,1,2:07.0,,Personal foul by D. Sabonis (drawn by J. Embiid),17,24
99,1,1:56.0,,J. Embiid makes 2-pt jump shot from 9 ft,17,26
100,1,1:41.0,T. Young makes 2-pt hook shot from 4 ft (assist by C. Joseph),,19,26
101,1,1:23.0,,F. Korkmaz misses 3-pt jump shot from 27 ft,19,26
102,1,1:20.0,Defensive rebound by T. Evans,,19,26
103,1,1:17.0,T. Evans misses 2-pt layup from 3 ft,,19,26
104,1,1:12.0,Offensive rebound by D. Sabonis,,19,26
105,1,1:12.0,D. Sabonis makes 2-pt layup at rim,,21,26
106,1,1:06.0,,L. Shamet makes 3-pt jump shot from 27 ft (assist by T. McConnell),21,29
107,1,0:49.0,T. Young misses 2-pt hook shot from 8 ft,,21,29
108,1,0:46.0,Offensive rebound by D. Sabonis,,21,29
109,1,0:37.0,T. Evans makes 2-pt layup from 2 ft,,23,29
110,1,0:30.0,,J. Embiid makes 3-pt jump shot from 26 ft (assist by T. McConnell),23,32
111,1,0:08.0,Personal foul by J. Embiid (drawn by T. Evans),,23,32
112,1,0:08.0,T. Evans misses free throw 1 of 2,,23,32
113,1,0:08.0,Offensive rebound by Team,,23,32
114,1,0:08.0,T. Evans makes free throw 2 of 2,,24,32
115,1,0:01.0,,T. McConnell misses 2-pt layup from 4 ft,24,32
116,1,0:01.0,,Offensive rebound by J. Embiid,24,32
117,1,0:01.0,,J. Embiid makes 2-pt layup from 1 ft,24,34
118,2,11:46.0,Shooting foul by J. Embiid (drawn by D. McDermott),,24,34
119,2,11:46.0,D. McDermott makes free throw 1 of 2,,25,34
120,2,11:46.0,D. McDermott makes free throw 2 of 2,,26,34
121,2,11:29.0,,J. Embiid misses 2-pt hook shot from 8 ft,26,34
122,2,11:27.0,Defensive rebound by D. Sabonis,,26,34
123,2,11:19.0,T. Evans misses 2-pt jump shot from 9 ft,,26,34
124,2,11:19.0,,Defensive rebound by J. Embiid,26,34
125,2,11:19.0,,Personal foul by T. Evans (drawn by J. Embiid),26,34
126,2,11:19.0,,M. Muscala enters the game for W. Chandler,26,34
127,2,11:19.0,,J. Redick enters the game for L. Shamet,26,34
128,2,11:03.0,,M. Muscala misses 3-pt jump shot from 26 ft,26,34
129,2,10:59.0,Defensive rebound by D. Sabonis,,26,34
130,2,10:48.0,T. Young misses 2-pt hook shot from 10 ft,,26,34
131,2,10:39.0,,Defensive rebound by J. Embiid,26,34
132,2,10:29.0,,J. Embiid makes 2-pt jump shot from 17 ft,26,36
133,2,10:09.0,D. McDermott misses 3-pt jump shot from 27 ft,,26,36
134,2,10:07.0,,Defensive rebound by Team,26,36
135,2,9:55.0,,J. Redick makes 2-pt jump shot from 22 ft (assist by J. Embiid),26,38
136,2,9:42.0,C. Joseph makes 3-pt jump shot from 26 ft (assist by D. McDermott),,29,38
137,2,9:31.0,,J. Embiid misses 3-pt jump shot from 28 ft,29,38
138,2,9:31.0,Defensive rebound by T. Young,,29,38
139,2,9:22.0,D. Sabonis misses 2-pt jump shot from 8 ft,,29,38
140,2,9:20.0,,Defensive rebound by J. Embiid,29,38
141,2,9:04.0,,J. Embiid misses 2-pt jump shot from 11 ft,29,38
142,2,9:02.0,Defensive rebound by C. Joseph,,29,38
143,2,8:58.0,C. Joseph misses 2-pt layup from 6 ft,,29,38
144,2,8:54.0,Offensive rebound by T. Young,,29,38
145,2,8:54.0,T. Young misses 2-pt layup at rim,,29,38
146,2,8:52.0,Offensive rebound by T. Young,,29,38
147,2,8:52.0,T. Young misses 2-pt layup at rim (block by J. Embiid),,29,38
148,2,8:50.0,,Defensive rebound by S. Milton,29,38
149,2,8:44.0,,M. Muscala misses 3-pt jump shot from 25 ft,29,38
150,2,8:41.0,Defensive rebound by D. Sabonis,,29,38
151,2,8:36.0,Shooting foul by M. Muscala (drawn by T. Young),,29,38
152,2,8:36.0,T. Young misses free throw 1 of 2,,29,38
153,2,8:36.0,Offensive rebound by Team,,29,38
154,2,8:36.0,,W. Chandler enters the game for J. Embiid,29,38
155,2,8:36.0,,F. Korkmaz enters the game for T. McConnell,29,38
156,2,8:36.0,,B. Simmons enters the game for S. Milton,29,38
157,2,8:36.0,T. Young makes free throw 2 of 2,,30,38
158,2,8:22.0,,M. Muscala misses 3-pt jump shot from 25 ft,30,38
159,2,8:19.0,Defensive rebound by D. McDermott,,30,38
160,2,8:14.0,T. Evans misses 2-pt layup from 4 ft,,30,38
161,2,8:10.0,Offensive rebound by D. Sabonis,,30,38
162,2,8:10.0,D. Sabonis makes 2-pt layup at rim,,32,38
163,2,7:59.0,,Turnover by M. Muscala (bad pass; steal by T. Evans),32,38
164,2,7:56.0,Shooting foul by W. Chandler (drawn by T. Young),,32,38
165,2,7:56.0,T. Young makes free throw 1 of 2,,33,38
166,2,7:56.0,T. Young makes free throw 2 of 2,,34,38
167,2,7:45.0,,W. Chandler misses 3-pt jump shot from 23 ft,34,38
168,2,7:42.0,Defensive rebound by T. Evans,,34,38
169,2,7:19.0,C. Joseph makes 2-pt jump shot from 13 ft (assist by T. Young),,36,38
170,2,7:08.0,,Offensive foul by W. Chandler (drawn by T. Young),36,38
171,2,7:08.0,,Turnover by W. Chandler (offensive foul),36,38
172,2,7:08.0,B. Bogdanović enters the game for T. Young,,36,38
173,2,6:54.0,T. Evans misses 2-pt layup from 3 ft,,36,38
174,2,6:53.0,Offensive rebound by Team,,36,38
175,2,6:53.0,,Philadelphia full timeout,36,38
176,2,6:38.0,C. Joseph makes 2-pt layup from 2 ft (assist by B. Bogdanović),,38,38
177,2,6:25.0,,J. Redick misses 3-pt jump shot from 28 ft,38,38
178,2,6:23.0,,Offensive rebound by M. Muscala,38,38
179,2,6:21.0,,F. Korkmaz misses 2-pt jump shot from 19 ft,38,38
180,2,6:19.0,Defensive rebound by T. Evans,,38,38
181,2,6:15.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,38,38
182,2,6:13.0,,Defensive rebound by Team,38,38
183,2,5:54.0,,M. Muscala misses 2-pt hook shot from 6 ft,38,38
184,2,5:51.0,Defensive rebound by D. Sabonis,,38,38
185,2,5:40.0,Turnover by T. Evans (bad pass; steal by B. Simmons),,38,38
186,2,5:35.0,,F. Korkmaz misses 3-pt jump shot from 23 ft,38,38
187,2,5:32.0,Defensive rebound by B. Bogdanović,,38,38
188,2,5:27.0,C. Joseph misses 3-pt jump shot from 26 ft,,38,38
189,2,5:24.0,,Defensive rebound by F. Korkmaz,38,38
190,2,5:22.0,,Shooting foul by D. McDermott (drawn by B. Simmons),38,38
191,2,5:22.0,,B. Simmons makes free throw 1 of 2,38,39
192,2,5:22.0,V. Oladipo enters the game for D. McDermott,,38,39
193,2,5:22.0,M. Turner enters the game for D. Sabonis,,38,39
194,2,5:22.0,,J. Embiid enters the game for M. Muscala,38,39
195,2,5:22.0,,L. Shamet enters the game for J. Redick,38,39
196,2,5:22.0,,B. Simmons misses free throw 2 of 2,38,39
197,2,5:20.0,Defensive rebound by M. Turner,,38,39
198,2,5:09.0,C. Joseph misses 2-pt jump shot from 14 ft,,38,39
199,2,5:05.0,,Defensive rebound by J. Embiid,38,39
200,2,4:56.0,,Shooting foul by T. Evans (drawn by J. Embiid),38,39
201,2,4:56.0,,J. Embiid makes free throw 1 of 2,38,40
202,2,4:56.0,,T. McConnell enters the game for W. Chandler,38,40
203,2,4:56.0,,J. Embiid misses free throw 2 of 2,38,40
204,2,4:51.0,,Offensive rebound by L. Shamet,38,40
205,2,4:51.0,,L. Shamet misses 2-pt layup from 1 ft,38,40
206,2,4:50.0,Defensive rebound by M. Turner,,38,40
207,2,4:41.0,Shooting foul by L. Shamet (drawn by T. Evans),,38,40
208,2,4:41.0,T. Evans makes free throw 1 of 2,,39,40
209,2,4:41.0,D. Collison enters the game for C. Joseph,,39,40
210,2,4:41.0,T. Evans makes free throw 2 of 2,,40,40
211,2,4:30.0,,B. Simmons misses 2-pt jump shot from 12 ft,40,40
212,2,4:28.0,,Offensive rebound by J. Embiid,40,40
213,2,4:27.0,,J. Embiid makes 2-pt layup from 3 ft,40,42
214,2,4:16.0,M. Turner makes 3-pt jump shot from 27 ft (assist by D. Collison),,43,42
215,2,4:02.0,,J. Embiid makes 2-pt layup at rim (assist by T. McConnell),43,44
216,2,3:56.0,T. Evans misses 2-pt layup from 4 ft (block by B. Simmons),,43,44
217,2,3:56.0,Offensive rebound by Team,,43,44
218,2,3:56.0,,W. Chandler enters the game for F. Korkmaz,43,44
219,2,3:53.0,Turnover by T. Evans (bad pass; steal by J. Embiid),,43,44
220,2,3:49.0,,L. Shamet makes 3-pt jump shot from 24 ft (assist by T. McConnell),43,47
221,2,3:49.0,,Shooting foul by V. Oladipo (drawn by L. Shamet),43,47
222,2,3:49.0,,L. Shamet makes free throw 1 of 1,43,48
223,2,3:45.0,Indiana full timeout,,43,48
224,2,3:37.0,V. Oladipo misses 3-pt jump shot from 26 ft,,43,48
225,2,3:33.0,,Defensive rebound by J. Embiid,43,48
226,2,3:21.0,,J. Embiid makes 2-pt layup from 3 ft,43,50
227,2,3:21.0,,Shooting foul by M. Turner (drawn by J. Embiid),43,50
228,2,3:21.0,D. Sabonis enters the game for T. Evans,,43,50
229,2,3:21.0,T. Young enters the game for M. Turner,,43,50
230,2,3:21.0,,J. Embiid makes free throw 1 of 1,43,51
231,2,2:57.0,D. Sabonis misses 2-pt hook shot from 5 ft,,43,51
232,2,2:54.0,,Defensive rebound by J. Embiid,43,51
233,2,2:33.0,,Shooting foul by B. Bogdanović (drawn by J. Embiid),43,51
234,2,2:33.0,,J. Embiid makes free throw 1 of 2,43,52
235,2,2:33.0,,J. Embiid makes free throw 2 of 2,43,53
236,2,2:16.0,T. Young misses 3-pt jump shot from 23 ft,,43,53
237,2,2:12.0,,Defensive rebound by J. Embiid,43,53
238,2,2:00.0,,Turnover by J. Embiid (bad pass),43,53
239,2,1:49.0,T. Young makes 2-pt hook shot from 5 ft (assist by D. Collison),,45,53
240,2,1:36.0,,Personal foul by D. Sabonis (drawn by J. Embiid),45,53
241,2,1:36.0,,J. Embiid makes free throw 1 of 2,45,54
242,2,1:36.0,K. O'Quinn enters the game for D. Sabonis,,45,54
243,2,1:36.0,,J. Embiid makes free throw 2 of 2,45,55
244,2,1:24.0,T. Young makes 2-pt jump shot from 7 ft (assist by D. Collison),,47,55
245,2,1:08.0,,Personal foul by K. O'Quinn (drawn by J. Embiid),47,55
246,2,1:08.0,,J. Embiid makes free throw 1 of 2,47,56
247,2,1:08.0,,J. Embiid misses free throw 2 of 2,47,56
248,2,1:06.0,Defensive rebound by B. Bogdanović,,47,56
249,2,0:46.0,T. Young makes 2-pt layup from 2 ft (assist by D. Collison),,49,56
250,2,0:45.0,,Away from play foul by D. Collison (drawn by B. Simmons),49,56
251,2,0:45.0,,J. Embiid makes free throw 1 of 1,49,57
252,2,0:34.0,,T. McConnell misses 2-pt jump shot from 17 ft,49,57
253,2,0:31.0,,Offensive rebound by W. Chandler,49,57
254,2,0:29.0,,J. Embiid misses 3-pt jump shot from 27 ft,49,57
255,2,0:25.0,Defensive rebound by D. Collison,,49,57
256,2,0:08.0,V. Oladipo misses 2-pt jump shot from 11 ft,,49,57
257,2,0:05.0,,Defensive rebound by J. Embiid,49,57
258,2,0:03.0,,B. Simmons makes 2-pt layup from 2 ft,49,59
259,2,0:01.0,D. Collison misses 3-pt jump shot from 26 ft,,49,59
260,2,0:01.0,Offensive rebound by Team,,49,59
261,3,11:34.0,T. Young misses 2-pt hook shot from 6 ft,,49,59
262,3,11:32.0,,Defensive rebound by J. Embiid,49,59
263,3,11:23.0,,Turnover by F. Korkmaz (traveling),49,59
264,3,11:11.0,M. Turner makes 2-pt layup from 2 ft (assist by V. Oladipo),,51,59
265,3,10:57.0,,Personal foul by D. Collison (drawn by F. Korkmaz),51,59
266,3,10:43.0,,J. Redick misses 3-pt jump shot from 27 ft,51,59
267,3,10:39.0,Defensive rebound by T. Young,,51,59
268,3,10:34.0,Personal foul by W. Chandler (drawn by V. Oladipo),,51,59
269,3,10:23.0,B. Bogdanović misses 2-pt jump shot from 12 ft (block by J. Redick),,51,59
270,3,10:23.0,Offensive rebound by Team,,51,59
271,3,10:20.0,D. Collison makes 2-pt jump shot from 14 ft (assist by V. Oladipo),,53,59
272,3,9:55.0,,J. Embiid misses 2-pt jump shot from 19 ft,53,59
273,3,9:52.0,Defensive rebound by M. Turner,,53,59
274,3,9:40.0,V. Oladipo misses 2-pt jump shot from 18 ft,,53,59
275,3,9:39.0,Offensive rebound by Team,,53,59
276,3,9:39.0,,Loose ball foul by W. Chandler (drawn by M. Turner),53,59
277,3,9:39.0,,M. Muscala enters the game for W. Chandler,53,59
278,3,9:29.0,Personal foul by F. Korkmaz (drawn by T. Young),,53,59
279,3,9:29.0,,T. McConnell enters the game for M. Muscala,53,59
280,3,9:24.0,V. Oladipo misses 2-pt layup from 7 ft (block by T. McConnell),,53,59
281,3,9:24.0,,Defensive rebound by Team,53,59
282,3,9:07.0,,J. Embiid makes 2-pt dunk from 1 ft,53,61
283,3,8:59.0,Shooting foul by T. McConnell (drawn by V. Oladipo),,53,61
284,3,8:59.0,V. Oladipo makes free throw 1 of 2,,54,61
285,3,8:59.0,V. Oladipo makes free throw 2 of 2,,55,61
286,3,8:41.0,,Turnover by J. Embiid (lost ball; steal by V. Oladipo),55,61
287,3,8:35.0,D. Collison makes 3-pt jump shot from 23 ft (assist by B. Bogdanović),,58,61
288,3,8:21.0,,J. Redick misses 3-pt jump shot from 27 ft,58,61
289,3,8:19.0,,Offensive rebound by J. Embiid,58,61
290,3,8:16.0,,Shooting foul by V. Oladipo (drawn by J. Redick),58,61
291,3,8:16.0,,J. Redick makes free throw 1 of 2,58,62
292,3,8:16.0,,J. Redick makes free throw 2 of 2,58,63
293,3,7:57.0,M. Turner makes 3-pt jump shot from 23 ft (assist by V. Oladipo),,61,63
294,3,7:34.0,,F. Korkmaz misses 2-pt layup from 4 ft (block by M. Turner),61,63
295,3,7:34.0,,Offensive rebound by Team,61,63
296,3,7:21.0,,F. Korkmaz misses 3-pt jump shot from 28 ft,61,63
297,3,7:20.0,,Offensive rebound by J. Embiid,61,63
298,3,7:18.0,,Turnover by J. Embiid (traveling),61,63
299,3,7:18.0,,L. Shamet enters the game for F. Korkmaz,61,63
300,3,7:03.0,B. Bogdanović makes 2-pt jump shot from 6 ft,,63,63
301,3,7:03.0,,Philadelphia full timeout,63,63
302,3,7:03.0,,M. Muscala enters the game for J. Embiid,63,63
303,3,6:42.0,,T. McConnell makes 2-pt jump shot from 4 ft,63,65
304,3,6:23.0,M. Turner misses 2-pt hook shot from 8 ft,,63,65
305,3,6:20.0,,Defensive rebound by M. Muscala,63,65
306,3,6:16.0,,B. Simmons misses 2-pt dunk from 1 ft,63,65
307,3,6:13.0,Defensive rebound by M. Turner,,63,65
308,3,6:03.0,V. Oladipo makes 2-pt layup from 2 ft,,65,65
309,3,5:55.0,,B. Simmons misses 2-pt layup from 4 ft (block by T. Young),65,65
310,3,5:52.0,,Offensive rebound by Team,65,65
311,3,5:37.0,,M. Muscala misses 3-pt jump shot from 23 ft,65,65
312,3,5:34.0,Defensive rebound by B. Bogdanović,,65,65
313,3,5:17.0,Personal foul by J. Redick (drawn by T. Young),,65,65
314,3,5:17.0,T. Young makes free throw 1 of 2,,66,65
315,3,5:17.0,T. Young makes free throw 2 of 2,,67,65
316,3,5:06.0,,J. Redick misses 3-pt jump shot from 25 ft,67,65
317,3,5:03.0,,Offensive rebound by M. Muscala,67,65
318,3,4:57.0,,T. McConnell makes 2-pt jump shot from 10 ft,67,67
319,3,4:40.0,V. Oladipo misses 2-pt layup from 4 ft,,67,67
320,3,4:38.0,,Defensive rebound by L. Shamet,67,67
321,3,4:29.0,,M. Muscala makes 2-pt layup from 1 ft (assist by J. Redick),67,69
322,3,4:08.0,T. Young makes 2-pt jump shot from 9 ft (assist by D. Collison),,69,69
323,3,3:49.0,,J. Redick makes 3-pt jump shot from 28 ft (assist by L. Shamet),69,72
324,3,3:41.0,Indiana full timeout,,69,72
325,3,3:41.0,C. Joseph enters the game for V. Oladipo,,69,72
326,3,3:41.0,D. Sabonis enters the game for T. Young,,69,72
327,3,3:41.0,,J. Embiid enters the game for M. Muscala,69,72
328,3,3:41.0,,F. Korkmaz enters the game for J. Redick,69,72
329,3,3:39.0,Turnover by C. Joseph (bad pass; steal by T. McConnell),,69,72
330,3,3:39.0,Loose ball foul by M. Turner (drawn by T. McConnell),,69,72
331,3,3:39.0,T. Evans enters the game for M. Turner,,69,72
332,3,3:29.0,,B. Simmons misses 2-pt hook shot from 5 ft,69,72
333,3,3:28.0,,Offensive rebound by J. Embiid,69,72
334,3,3:26.0,,J. Embiid makes 2-pt layup from 2 ft,69,74
335,3,3:06.0,B. Bogdanović makes 2-pt layup from 4 ft (assist by D. Sabonis),,71,74
336,3,2:54.0,,J. Embiid misses 3-pt jump shot from 28 ft,71,74
337,3,2:51.0,Defensive rebound by B. Bogdanović,,71,74
338,3,2:42.0,B. Bogdanović makes 3-pt jump shot from 29 ft (assist by C. Joseph),,74,74
339,3,2:31.0,,Personal foul by B. Bogdanović (drawn by B. Simmons),74,74
340,3,2:21.0,,T. McConnell misses 2-pt jump shot from 7 ft,74,74
341,3,2:18.0,Defensive rebound by D. Sabonis,,74,74
342,3,2:14.0,B. Bogdanović makes 3-pt jump shot from 27 ft (assist by D. Collison),,77,74
343,3,1:55.0,,Personal foul by T. Evans (drawn by B. Simmons),77,74
344,3,1:55.0,,B. Simmons misses free throw 1 of 2,77,74
345,3,1:55.0,,Offensive rebound by Team,77,74
346,3,1:55.0,,B. Simmons makes free throw 2 of 2,77,75
347,3,1:44.0,B. Bogdanović misses 2-pt jump shot from 16 ft,,77,75
348,3,1:39.0,,Defensive rebound by B. Simmons,77,75
349,3,1:36.0,,Turnover by F. Korkmaz (traveling),77,75
350,3,1:26.0,Turnover by D. Collison (bad pass; steal by T. McConnell),,77,75
351,3,1:20.0,,B. Simmons misses 2-pt hook shot from 4 ft,77,75
352,3,1:18.0,,Offensive rebound by B. Simmons,77,75
353,3,1:15.0,,B. Simmons makes 2-pt layup from 1 ft,77,77
354,3,1:00.0,D. Sabonis misses 2-pt layup from 2 ft,,77,77
355,3,0:59.0,,Defensive rebound by J. Embiid,77,77
356,3,0:53.0,,B. Simmons misses 2-pt jump shot from 12 ft,77,77
357,3,0:51.0,Defensive rebound by D. Sabonis,,77,77
358,3,0:39.0,C. Joseph makes 2-pt layup from 2 ft (assist by D. Collison),,79,77
359,3,0:39.0,Technical foul by B. Brown,,79,77
360,3,0:39.0,B. Bogdanović makes technical free throw,,80,77
361,3,0:39.0,D. McDermott enters the game for D. Collison,,80,77
362,3,0:26.0,,J. Embiid misses 3-pt jump shot from 27 ft,80,77
363,3,0:23.0,Defensive rebound by Team,,80,77
364,3,0:00.0,B. Bogdanović misses 3-pt jump shot from 28 ft,,80,77
365,3,0:00.0,Offensive rebound by Team,,80,77
366,4,11:41.0,,W. Chandler misses 2-pt jump shot from 21 ft,80,77
367,4,11:37.0,Defensive rebound by T. Evans,,80,77
368,4,11:22.0,T. Evans misses 2-pt jump shot from 22 ft,,80,77
369,4,11:19.0,,Defensive rebound by F. Korkmaz,80,77
370,4,11:03.0,,Turnover by J. Embiid (lost ball; steal by C. Joseph),80,77
371,4,10:59.0,Shooting foul by F. Korkmaz (drawn by T. Evans),,80,77
372,4,10:59.0,T. Evans makes free throw 1 of 2,,81,77
373,4,10:59.0,T. Evans makes free throw 2 of 2,,82,77
374,4,10:48.0,,Personal foul by C. Joseph (drawn by J. Redick),82,77
375,4,10:37.0,,J. Embiid makes 2-pt layup from 2 ft,82,79
376,4,10:26.0,T. Evans misses 2-pt layup from 3 ft,,82,79
377,4,10:24.0,,Defensive rebound by J. Embiid,82,79
378,4,10:19.0,,J. Redick makes 3-pt jump shot from 26 ft (assist by T. McConnell),82,82
379,4,9:58.0,D. McDermott misses 3-pt jump shot from 25 ft,,82,82
380,4,9:54.0,Offensive rebound by T. Young,,82,82
381,4,9:53.0,T. Evans misses 3-pt jump shot from 26 ft,,82,82
382,4,9:51.0,Offensive rebound by T. Young,,82,82
383,4,9:49.0,T. Evans makes 2-pt layup from 3 ft (assist by T. Young),,84,82
384,4,9:25.0,,J. Redick misses 3-pt jump shot from 26 ft,84,82
385,4,9:22.0,Defensive rebound by C. Joseph,,84,82
386,4,9:09.0,C. Joseph makes 2-pt layup from 1 ft (assist by T. Young),,86,82
