,QUARTER,TIME_REMAINING,BOSTON_ACTION,ORLANDO_ACTION,BOSTON_SCORE,ORLANDO_SCORE
393,4,5:08.0,J. Tatum makes 2-pt dunk from 1 ft,,87,91
394,4,4:42.0,,A. Gordon makes 2-pt dunk from 1 ft (assist by E. Fournier),87,93
395,4,4:31.0,Shooting foul by E. Fournier (drawn by K. Irving),,87,93
396,4,4:31.0,K. Irving makes free throw 1 of 3,,88,93
397,4,4:31.0,K. Irving makes free throw 2 of 3,,89,93
398,4,4:31.0,K. Irving misses free throw 3 of 3,,89,93
399,4,4:29.0,,Defensive rebound by N. Vučević,89,93
400,4,4:11.0,,E. Fournier makes 2-pt jump shot from 19 ft,89,95
401,4,4:01.0,K. Irving makes 2-pt jump shot from 11 ft,,91,95
402,4,3:45.0,,T. Ross misses 3-pt jump shot from 28 ft,91,95
403,4,3:42.0,,Offensive rebound by N. Vučević,91,95
404,4,3:39.0,,N. Vučević misses 2-pt hook shot from 7 ft (block by A. Horford),91,95
405,4,3:39.0,Defensive rebound by M. Smart,,91,95
406,4,3:34.0,K. Irving misses 3-pt jump shot from 26 ft,,91,95
407,4,3:31.0,,Defensive rebound by A. Gordon,91,95
408,4,3:16.0,,T. Ross makes 2-pt jump shot from 18 ft (assist by A. Gordon),91,97
409,4,2:57.0,J. Tatum misses 3-pt jump shot from 25 ft,,91,97
410,4,2:53.0,,Defensive rebound by N. Vučević,91,97
411,4,2:38.0,,T. Ross misses 3-pt jump shot from 25 ft,91,97
412,4,2:34.0,,Offensive rebound by A. Gordon,91,97
413,4,2:31.0,,D. Augustin makes 3-pt jump shot from 25 ft (assist by N. Vučević),91,100
414,4,2:06.0,K. Irving makes 2-pt layup from 3 ft,,93,100
415,4,1:48.0,,Shooting foul by G. Hayward (drawn by A. Gordon),93,100
416,4,1:48.0,,A. Gordon makes free throw 1 of 2,93,101
417,4,1:48.0,M. Morris enters the game for M. Smart,,93,101
418,4,1:48.0,,A. Gordon makes free throw 2 of 2,93,102
419,4,1:43.0,Shooting foul by D. Augustin (drawn by K. Irving),,93,102
420,4,1:43.0,K. Irving makes free throw 1 of 3,,94,102
421,4,1:43.0,K. Irving makes free throw 2 of 3,,95,102
422,4,1:43.0,K. Irving makes free throw 3 of 3,,96,102
423,4,1:27.0,,Turnover by D. Augustin (bad pass; steal by A. Horford),96,102
424,4,1:22.0,G. Hayward misses 3-pt jump shot from 24 ft,,96,102
425,4,1:16.0,Offensive rebound by A. Horford,,96,102
426,4,1:09.0,J. Tatum misses 2-pt jump shot from 7 ft,,96,102
427,4,1:06.0,Offensive rebound by J. Tatum,,96,102
428,4,1:06.0,J. Tatum misses 2-pt layup from 1 ft,,96,102
429,4,1:06.0,,Defensive rebound by N. Vučević,96,102
430,4,1:06.0,,Turnover by N. Vučević (out of bounds lost ball),96,102
431,4,1:06.0,Away from play foul by T. Ross (drawn by G. Hayward),,96,102
432,4,1:06.0,K. Irving makes free throw 1 of 1,,97,102
433,4,1:06.0,Boston full timeout,,97,102
434,4,0:59.0,K. Irving misses 3-pt jump shot from 23 ft,,97,102
435,4,0:59.0,Offensive rebound by M. Morris,,97,102
436,4,0:58.0,M. Morris makes 2-pt layup from 3 ft,,99,102
437,4,0:39.0,,N. Vučević makes 2-pt layup from 3 ft,99,104
438,4,0:33.0,Shooting foul by D. Augustin (drawn by K. Irving),,99,104
439,4,0:33.0,K. Irving makes free throw 1 of 2,,100,104
440,4,0:33.0,M. Smart enters the game for G. Hayward,,100,104
441,4,0:33.0,K. Irving makes free throw 2 of 2,,101,104
442,4,0:13.0,,Turnover by D. Augustin (out of bounds lost ball),101,104
443,4,0:10.0,Personal take foul by D. Augustin (drawn by K. Irving),,101,104
444,4,0:10.0,K. Irving makes free throw 1 of 2,,102,104
445,4,0:10.0,K. Irving makes free throw 2 of 2,,103,104
446,4,0:10.0,,Orlando full timeout,103,104
447,4,0:10.0,R. Williams enters the game for M. Morris,,103,104
448,4,0:03.0,,Personal foul by M. Smart (drawn by N. Vučević),103,104
449,4,0:03.0,,N. Vučević makes free throw 1 of 2,103,105
450,4,0:03.0,M. Morris enters the game for K. Irving,,103,105
451,4,0:03.0,,J. Isaac enters the game for D. Augustin,103,105
452,4,0:03.0,,W. Iwundu enters the game for T. Ross,103,105
453,4,0:03.0,,N. Vučević misses free throw 2 of 2,103,105
454,4,0:02.0,Defensive rebound by R. Williams,,103,105
455,4,0:02.0,Boston full timeout,,103,105
456,4,0:02.0,G. Hayward enters the game for M. Smart,,103,105
457,4,0:02.0,K. Irving enters the game for R. Williams,,103,105
458,4,0:02.0,,K. Birch enters the game for N. Vučević,103,105
459,4,0:00.0,J. Tatum misses 2-pt jump shot from 21 ft,,103,105
460,4,0:00.0,Offensive rebound by Team,,103,105
