,QUARTER,TIME_REMAINING,PHOENIX_ACTION,OKLAHOMA CITY_ACTION,PHOENIX_SCORE,OKLAHOMA CITY_SCORE
190,2,5:37.0,,Offensive rebound by Team,28,41
191,2,5:37.0,T. Daniels enters the game for M. Bridges,,28,41
192,2,5:37.0,,R. Westbrook makes free throw 2 of 2,28,42
193,2,5:25.0,T. Chandler makes 2-pt dunk from 1 ft (assist by E. Okobo),,30,42
194,2,5:20.0,,Shooting foul by E. Okobo (drawn by R. Westbrook),30,42
195,2,5:20.0,,R. Westbrook makes free throw 1 of 2,30,43
196,2,5:20.0,,T. Ferguson enters the game for Á. Abrines,30,43
197,2,5:20.0,,R. Westbrook makes free throw 2 of 2,30,44
198,2,5:07.0,T. Ariza makes 2-pt layup from 1 ft,,32,44
199,2,4:57.0,,P. George makes 2-pt layup from 1 ft,32,46
200,2,4:46.0,Shooting foul by P. Patterson (drawn by T. Chandler),,32,46
201,2,4:46.0,T. Chandler makes free throw 1 of 2,,33,46
202,2,4:46.0,T. Chandler makes free throw 2 of 2,,34,46
203,2,4:32.0,,P. George makes 3-pt jump shot from 24 ft (assist by R. Westbrook),34,49
204,2,4:14.0,T. Daniels makes 2-pt layup from 6 ft (assist by T. Chandler),,36,49
205,2,4:04.0,,Personal foul by E. Okobo (drawn by J. Grant),36,49
206,2,4:04.0,,J. Grant makes free throw 1 of 2,36,50
207,2,4:04.0,D. Ayton enters the game for T. Chandler,,36,50
208,2,4:04.0,J. Crawford enters the game for E. Okobo,,36,50
209,2,4:04.0,,J. Grant makes free throw 2 of 2,36,51
210,2,3:51.0,T. Ariza misses 2-pt layup from 1 ft,,36,51
211,2,3:49.0,,Defensive rebound by R. Westbrook,36,51
212,2,3:44.0,,Shooting foul by T. Daniels (drawn by R. Westbrook),36,51
213,2,3:44.0,,R. Westbrook makes free throw 1 of 2,36,52
214,2,3:44.0,,R. Westbrook makes free throw 2 of 2,36,53
215,2,3:31.0,Offensive foul by D. Ayton (drawn by P. Patterson),,36,53
216,2,3:31.0,Turnover by D. Ayton (offensive foul),,36,53
217,2,3:21.0,,R. Westbrook makes 2-pt layup at rim,36,55
218,2,3:20.0,Phoenix full timeout,,36,55
219,2,3:06.0,Shooting foul by J. Grant (drawn by R. Anderson),,36,55
220,2,3:06.0,R. Anderson makes free throw 1 of 2,,37,55
221,2,3:06.0,R. Anderson makes free throw 2 of 2,,38,55
222,2,2:56.0,,P. George misses 3-pt jump shot from 25 ft,38,55
223,2,2:52.0,Defensive rebound by T. Ariza,,38,55
224,2,2:47.0,J. Crawford misses 2-pt jump shot from 7 ft,,38,55
225,2,2:42.0,,Defensive rebound by T. Ferguson,38,55
226,2,2:36.0,,J. Grant makes 3-pt jump shot from 25 ft (assist by R. Westbrook),38,58
227,2,2:20.0,Turnover by J. Crawford (bad pass; steal by P. George),,38,58
228,2,2:16.0,,Turnover by P. George (bad pass; steal by T. Daniels),38,58
229,2,2:11.0,R. Anderson makes 3-pt jump shot from 25 ft (assist by J. Crawford),,41,58
230,2,1:52.0,,P. Patterson misses 3-pt jump shot from 24 ft,41,58
231,2,1:49.0,Defensive rebound by D. Ayton,,41,58
232,2,1:33.0,D. Ayton makes 2-pt hook shot from 7 ft,,43,58
233,2,1:14.0,,P. George misses 3-pt jump shot from 26 ft,43,58
234,2,1:11.0,Defensive rebound by T. Ariza,,43,58
235,2,0:59.0,D. Ayton misses 2-pt jump shot from 9 ft,,43,58
236,2,0:56.0,,Defensive rebound by R. Westbrook,43,58
237,2,0:43.0,,Shooting foul by D. Ayton (drawn by P. Patterson),43,58
238,2,0:43.0,,P. Patterson makes free throw 1 of 2,43,59
239,2,0:43.0,,P. Patterson makes free throw 2 of 2,43,60
240,2,0:37.0,T. Ariza misses 2-pt layup from 2 ft (block by P. George),,43,60
241,2,0:36.0,Offensive rebound by R. Anderson,,43,60
242,2,0:36.0,R. Anderson makes 2-pt layup from 1 ft,,45,60
243,2,0:36.0,Shooting foul by J. Grant (drawn by R. Anderson),,45,60
244,2,0:36.0,T. Chandler enters the game for D. Ayton,,45,60
245,2,0:36.0,J. Jackson enters the game for J. Crawford,,45,60
246,2,0:36.0,R. Anderson makes free throw 1 of 1,,46,60
247,2,0:29.0,,R. Westbrook makes 2-pt layup at rim,46,62
248,2,0:12.0,J. Jackson makes 2-pt jump shot from 21 ft,,48,62
249,2,0:03.0,,Turnover by R. Westbrook (offensive foul),48,62
250,2,0:03.0,,Offensive foul by R. Westbrook (drawn by J. Jackson),48,62
251,2,0:03.0,J. Crawford enters the game for T. Chandler,,48,62
252,2,0:03.0,,N. Noel enters the game for P. Patterson,48,62
253,2,0:00.0,J. Jackson misses 3-pt jump shot from 25 ft,,48,62
254,2,0:00.0,Offensive rebound by Team,,48,62
255,3,11:46.0,R. Anderson misses 2-pt jump shot from 11 ft,,48,62
256,3,11:43.0,Offensive rebound by Team,,48,62
257,3,11:34.0,Turnover by T. Ariza (bad pass; steal by T. Ferguson),,48,62
258,3,11:29.0,,T. Ferguson makes 2-pt layup from 2 ft (assist by P. George),48,64
259,3,11:12.0,J. Jackson makes 2-pt jump shot from 17 ft,,50,64
260,3,11:00.0,,R. Westbrook makes 2-pt layup from 1 ft,50,66
261,3,11:00.0,,Violation by Team (delay of game),50,66
262,3,10:50.0,Personal foul by N. Noel (drawn by D. Ayton),,50,66
263,3,10:45.0,Shooting foul by P. George (drawn by E. Okobo),,50,66
264,3,10:45.0,E. Okobo makes free throw 1 of 2,,51,66
265,3,10:45.0,E. Okobo makes free throw 2 of 2,,52,66
266,3,10:32.0,,P. George makes 2-pt layup from 1 ft,52,68
267,3,10:18.0,J. Jackson misses 3-pt jump shot from 24 ft,,52,68
268,3,10:15.0,Offensive rebound by D. Ayton,,52,68
269,3,10:15.0,D. Ayton makes 2-pt dunk at rim,,54,68
270,3,10:04.0,,Shooting foul by R. Anderson (drawn by J. Grant),54,68
271,3,10:04.0,,J. Grant makes free throw 1 of 2,54,69
272,3,10:04.0,,J. Grant makes free throw 2 of 2,54,70
273,3,9:49.0,D. Ayton misses 2-pt layup from 1 ft,,54,70
274,3,9:47.0,,Defensive rebound by J. Grant,54,70
275,3,9:43.0,,N. Noel makes 2-pt dunk from 1 ft (assist by R. Westbrook),54,72
276,3,9:23.0,J. Jackson misses 2-pt jump shot from 9 ft,,54,72
277,3,9:21.0,,Defensive rebound by R. Westbrook,54,72
278,3,9:21.0,M. Bridges enters the game for T. Ariza,,54,72
279,3,9:10.0,,Turnover by T. Ferguson (traveling),54,72
280,3,8:51.0,E. Okobo misses 3-pt jump shot from 25 ft,,54,72
281,3,8:47.0,,Defensive rebound by R. Westbrook,54,72
282,3,8:40.0,,T. Ferguson misses 2-pt jump shot from 8 ft,54,72
283,3,8:37.0,Defensive rebound by D. Ayton,,54,72
284,3,8:28.0,Turnover by J. Jackson (lost ball; steal by R. Westbrook),,54,72
285,3,8:23.0,,Turnover by T. Ferguson (bad pass; steal by J. Jackson),54,72
286,3,8:19.0,Personal foul by R. Westbrook (drawn by D. Ayton),,54,72
287,3,8:17.0,Personal foul by P. George (drawn by M. Bridges),,54,72
288,3,8:17.0,,Technical foul by P. George,54,72
289,3,8:17.0,R. Anderson makes technical free throw,,55,72
290,3,8:11.0,R. Anderson misses 3-pt jump shot from 25 ft,,55,72
291,3,8:08.0,,Defensive rebound by N. Noel,55,72
292,3,8:03.0,,N. Noel makes 2-pt dunk from 2 ft (assist by R. Westbrook),55,74
293,3,8:00.0,Phoenix full timeout,,55,74
294,3,8:00.0,T. Warren enters the game for J. Jackson,,55,74
295,3,7:39.0,T. Warren makes 2-pt jump shot from 7 ft,,57,74
296,3,7:14.0,,Turnover by R. Westbrook (lost ball; steal by M. Bridges),57,74
297,3,7:09.0,Turnover by M. Bridges (lost ball; steal by R. Westbrook),,57,74
298,3,7:07.0,,R. Westbrook makes 2-pt layup from 2 ft,57,76
299,3,7:00.0,R. Anderson misses 3-pt jump shot from 25 ft,,57,76
300,3,7:00.0,Offensive rebound by T. Warren,,57,76
301,3,6:46.0,M. Bridges misses 3-pt jump shot from 24 ft,,57,76
302,3,6:41.0,,Defensive rebound by P. George,57,76
303,3,6:38.0,,T. Ferguson misses 3-pt jump shot from 27 ft,57,76
304,3,6:35.0,Defensive rebound by D. Ayton,,57,76
305,3,6:35.0,,Á. Abrines enters the game for T. Ferguson,57,76
306,3,6:35.0,,P. Patterson enters the game for N. Noel,57,76
307,3,6:19.0,T. Warren makes 2-pt layup from 1 ft,,59,76
308,3,6:08.0,,P. George misses 3-pt jump shot from 26 ft,59,76
309,3,6:05.0,Defensive rebound by R. Anderson,,59,76
310,3,6:00.0,M. Bridges makes 2-pt layup from 1 ft (assist by E. Okobo),,61,76
311,3,6:00.0,,Oklahoma City full timeout,61,76
312,3,5:49.0,,Turnover by R. Westbrook (lost ball; steal by M. Bridges),61,76
313,3,5:46.0,Shooting foul by J. Grant (drawn by M. Bridges),,61,76
314,3,5:46.0,M. Bridges makes free throw 1 of 2,,62,76
315,3,5:46.0,,D. Schröder enters the game for J. Grant,62,76
316,3,5:46.0,M. Bridges makes free throw 2 of 2,,63,76
317,3,5:32.0,,P. George misses 2-pt jump shot from 10 ft,63,76
318,3,5:29.0,Defensive rebound by D. Ayton,,63,76
319,3,5:12.0,M. Bridges misses 2-pt layup from 1 ft,,63,76
320,3,5:10.0,,Defensive rebound by P. George,63,76
321,3,5:08.0,Violation by Team (kicked ball),,63,76
322,3,4:57.0,,Á. Abrines misses 3-pt jump shot from 26 ft,63,76
323,3,4:54.0,Defensive rebound by D. Ayton,,63,76
324,3,4:37.0,R. Anderson makes 2-pt layup from 2 ft (assist by E. Okobo),,65,76
325,3,4:23.0,,Personal foul by M. Bridges (drawn by R. Westbrook),65,76
326,3,4:23.0,,J. Grant enters the game for Á. Abrines,65,76
327,3,4:14.0,,P. Patterson makes 2-pt jump shot from 6 ft (assist by D. Schröder),65,78
328,3,3:56.0,T. Warren misses 2-pt jump shot from 9 ft,,65,78
329,3,3:54.0,,Defensive rebound by P. Patterson,65,78
330,3,3:51.0,,R. Westbrook makes 2-pt layup from 1 ft (assist by D. Schröder),65,80
331,3,3:31.0,Turnover by R. Anderson (bad pass; steal by P. George),,65,80
332,3,3:27.0,,R. Westbrook makes 2-pt layup from 1 ft (assist by P. George),65,82
333,3,3:26.0,Phoenix full timeout,,65,82
334,3,3:26.0,T. Ariza enters the game for R. Anderson,,65,82
335,3,3:26.0,J. Crawford enters the game for M. Bridges,,65,82
336,3,3:26.0,J. Jackson enters the game for E. Okobo,,65,82
337,3,3:08.0,T. Warren makes 2-pt layup from 1 ft (assist by D. Ayton),,67,82
338,3,3:08.0,,Violation by Team (def goaltending),67,82
339,3,2:55.0,,R. Westbrook makes 2-pt layup from 2 ft,67,84
340,3,2:45.0,D. Ayton misses 2-pt layup from 2 ft,,67,84
341,3,2:43.0,,Defensive rebound by R. Westbrook,67,84
342,3,2:41.0,,Shooting foul by J. Jackson (drawn by R. Westbrook),67,84
343,3,2:41.0,,R. Westbrook misses free throw 1 of 2,67,84
344,3,2:41.0,,Offensive rebound by Team,67,84
345,3,2:41.0,,R. Westbrook makes free throw 2 of 2,67,85
346,3,2:23.0,D. Ayton makes 2-pt hook shot from 4 ft (assist by T. Ariza),,69,85
347,3,2:20.0,,Personal foul by J. Jackson (drawn by R. Westbrook),69,85
348,3,2:20.0,T. Daniels enters the game for J. Jackson,,69,85
349,3,2:20.0,,Á. Abrines enters the game for R. Westbrook,69,85
350,3,2:14.0,,Personal foul by T. Warren (drawn by P. Patterson),69,85
351,3,2:14.0,,P. Patterson misses free throw 1 of 2,69,85
352,3,2:14.0,,Offensive rebound by Team,69,85
353,3,2:14.0,,N. Noel enters the game for J. Grant,69,85
354,3,2:14.0,,P. Patterson makes free throw 2 of 2,69,86
355,3,1:59.0,T. Warren makes 2-pt jump shot from 5 ft,,71,86
356,3,1:51.0,,D. Schröder makes 2-pt layup from 1 ft,71,88
357,3,1:40.0,T. Warren makes 3-pt jump shot from 25 ft (assist by D. Ayton),,74,88
358,3,1:23.0,,N. Noel makes 2-pt dunk from 1 ft (assist by D. Schröder),74,90
359,3,1:07.0,D. Ayton misses 2-pt jump shot from 18 ft,,74,90
360,3,1:05.0,,Defensive rebound by D. Schröder,74,90
361,3,0:58.0,,D. Schröder misses 2-pt jump shot from 5 ft,74,90
362,3,0:56.0,,Offensive rebound by N. Noel,74,90
363,3,0:56.0,,N. Noel misses 2-pt layup from 1 ft,74,90
364,3,0:54.0,Defensive rebound by D. Ayton,,74,90
365,3,0:46.0,T. Warren misses 3-pt jump shot from 23 ft,,74,90
366,3,0:43.0,,Defensive rebound by P. Patterson,74,90
367,3,0:38.0,,P. George makes 3-pt jump shot from 25 ft,74,93
368,3,0:29.0,Personal foul by D. Schröder (drawn by J. Crawford),,74,93
369,3,0:29.0,Technical foul by J. Crawford,,74,93
370,3,0:29.0,,Technical foul by D. Schröder,74,93
371,3,0:29.0,J. Crawford makes free throw 1 of 2,,75,93
372,3,0:29.0,T. Chandler enters the game for D. Ayton,,75,93
373,3,0:29.0,J. Crawford makes free throw 2 of 2,,76,93
374,3,0:15.0,,N. Noel misses 2-pt hook shot from 6 ft,76,93
375,3,0:10.0,Defensive rebound by T. Warren,,76,93
376,3,0:10.0,,J. Grant enters the game for P. Patterson,76,93
377,3,0:05.0,J. Crawford misses 3-pt jump shot from 25 ft,,76,93
378,3,0:01.0,,Defensive rebound by P. George,76,93
379,3,0:00.0,,P. George makes 3-pt jump shot from 48 ft,76,96
380,4,11:45.0,,N. Noel makes 2-pt jump shot from 7 ft (assist by D. Schröder),76,98
381,4,11:21.0,T. Daniels misses 3-pt jump shot from 26 ft,,76,98
382,4,11:16.0,,Defensive rebound by N. Noel,76,98
383,4,11:08.0,,D. Schröder makes 2-pt jump shot from 16 ft,76,100
384,4,10:44.0,T. Warren misses 2-pt layup from 2 ft,,76,100
385,4,10:42.0,,Defensive rebound by N. Noel,76,100
386,4,10:32.0,,J. Grant misses 3-pt jump shot from 23 ft,76,100
387,4,10:29.0,Defensive rebound by T. Warren,,76,100
