,QUARTER,TIME_REMAINING,ATLANTA_ACTION,CLEVELAND_ACTION,ATLANTA_SCORE,CLEVELAND_SCORE
137,2,8:48.0,T. Prince enters the game for K. Huerter,,32,46
138,2,8:48.0,,L. Nance misses free throw 1 of 1,32,46
139,2,8:48.0,Defensive rebound by A. Len,,32,46
140,2,8:36.0,T. Prince misses 2-pt jump shot from 20 ft,,32,46
141,2,8:33.0,,Defensive rebound by S. Dekker,32,46
142,2,8:31.0,,Personal foul by T. Prince (drawn by L. Nance),32,46
143,2,8:23.0,,L. Nance misses 2-pt layup from 1 ft,32,46
144,2,8:20.0,Defensive rebound by A. Len,,32,46
145,2,8:19.0,Shooting foul by G. Hill (drawn by T. Prince),,32,46
146,2,8:19.0,T. Prince makes free throw 1 of 2,,33,46
147,2,8:19.0,,Cleveland full timeout,33,46
148,2,8:19.0,T. Prince makes free throw 2 of 2,,34,46
149,2,8:04.0,,Turnover by J. Clarkson (lost ball; steal by K. Bazemore),34,46
150,2,8:04.0,Personal foul by J. Clarkson (drawn by K. Bazemore),,34,46
151,2,8:04.0,K. Bazemore makes free throw 1 of 2,,35,46
152,2,8:04.0,,K. Love enters the game for J. Clarkson,35,46
153,2,8:04.0,,C. Osman enters the game for S. Dekker,35,46
154,2,8:04.0,,T. Thompson enters the game for L. Nance,35,46
155,2,8:04.0,K. Bazemore makes free throw 2 of 2,,36,46
156,2,7:41.0,,C. Osman makes 2-pt layup at rim (assist by K. Love),36,48
157,2,7:24.0,T. Young makes 2-pt layup from 2 ft,,38,48
158,2,7:24.0,,Violation by Team (def goaltending),38,48
159,2,7:13.0,,Personal foul by T. Prince (drawn by K. Love),38,48
160,2,7:07.0,,Def 3 sec tech foul by Team,38,48
161,2,7:07.0,,K. Love makes technical free throw,38,49
162,2,6:59.0,,C. Osman misses 2-pt layup at rim,38,49
163,2,6:55.0,Defensive rebound by K. Bazemore,,38,49
164,2,6:53.0,K. Bazemore makes 3-pt jump shot from 27 ft,,41,49
165,2,6:39.0,,T. Thompson makes 2-pt dunk from 1 ft (assist by R. Hood),41,51
166,2,6:19.0,T. Young makes 2-pt layup from 2 ft,,43,51
167,2,6:06.0,,Personal foul by T. Young (drawn by T. Thompson),43,51
168,2,6:06.0,,T. Thompson misses free throw 1 of 2,43,51
169,2,6:06.0,,Offensive rebound by Team,43,51
170,2,6:06.0,,C. Sexton enters the game for R. Hood,43,51
171,2,6:06.0,,T. Thompson makes free throw 2 of 2,43,52
172,2,5:50.0,T. Young makes 3-pt jump shot from 27 ft,,46,52
173,2,5:39.0,,K. Love misses 3-pt jump shot from 26 ft,46,52
174,2,5:37.0,Defensive rebound by J. Lin,,46,52
175,2,5:33.0,Turnover by J. Lin (lost ball; steal by K. Love),,46,52
176,2,5:28.0,,K. Love misses 2-pt layup from 1 ft,46,52
177,2,5:26.0,Defensive rebound by T. Prince,,46,52
178,2,5:21.0,T. Prince makes 2-pt layup from 3 ft,,48,52
179,2,5:11.0,,C. Osman misses 3-pt jump shot from 25 ft,48,52
180,2,5:10.0,Defensive rebound by A. Len,,48,52
181,2,5:01.0,A. Len makes 2-pt layup from 2 ft,,50,52
182,2,5:00.0,,Cleveland full timeout,50,52
183,2,5:00.0,A. Poythress enters the game for J. Lin,,50,52
184,2,4:48.0,,Turnover by C. Sexton (traveling),50,52
185,2,4:38.0,Turnover by T. Prince (bad pass; steal by C. Osman),,50,52
186,2,4:29.0,,G. Hill misses 2-pt layup at rim,50,52
187,2,4:26.0,Defensive rebound by T. Prince,,50,52
188,2,4:21.0,T. Prince misses 2-pt layup from 2 ft,,50,52
189,2,4:19.0,,Defensive rebound by K. Love,50,52
190,2,4:12.0,,Turnover by T. Thompson (3 sec),50,52
191,2,4:06.0,Personal foul by T. Thompson (drawn by A. Len),,50,52
192,2,4:06.0,A. Len makes free throw 1 of 2,,51,52
193,2,4:06.0,A. Len makes free throw 2 of 2,,52,52
194,2,3:43.0,,C. Osman misses 3-pt jump shot from 25 ft,52,52
195,2,3:40.0,,Offensive rebound by K. Love,52,52
196,2,3:38.0,,K. Love makes 2-pt layup from 1 ft,52,54
197,2,3:29.0,A. Len makes 2-pt dunk from 1 ft (assist by T. Young),,54,54
198,2,3:14.0,,C. Sexton misses 2-pt layup from 2 ft,54,54
199,2,3:12.0,Defensive rebound by A. Len,,54,54
200,2,3:06.0,T. Prince misses 3-pt jump shot from 23 ft,,54,54
201,2,3:03.0,,Defensive rebound by T. Thompson,54,54
202,2,2:55.0,,G. Hill makes 2-pt jump shot from 19 ft,54,56
203,2,2:40.0,Personal foul by T. Thompson (drawn by T. Young),,54,56
204,2,2:40.0,T. Young makes free throw 1 of 2,,55,56
205,2,2:40.0,K. Huerter enters the game for T. Prince,,55,56
206,2,2:40.0,,L. Nance enters the game for T. Thompson,55,56
207,2,2:40.0,T. Young makes free throw 2 of 2,,56,56
208,2,2:35.0,,G. Hill makes 2-pt dunk at rim (assist by C. Sexton),56,58
209,2,2:17.0,Flagrant foul type 1 by C. Sexton (drawn by K. Bazemore),,56,58
210,2,2:17.0,K. Bazemore makes flagrant free throw 1 of 3,,57,58
211,2,2:17.0,K. Bazemore makes flagrant free throw 2 of 3,,58,58
212,2,2:17.0,K. Bazemore makes flagrant free throw 3 of 3,,59,58
213,2,2:17.0,,R. Hood enters the game for C. Sexton,59,58
214,2,1:55.0,K. Bazemore makes 2-pt layup from 1 ft (assist by A. Poythress),,61,58
215,2,1:41.0,,Personal foul by A. Poythress (drawn by K. Love),61,58
216,2,1:41.0,,K. Love makes free throw 1 of 2,61,59
217,2,1:41.0,,J. Clarkson enters the game for G. Hill,61,59
218,2,1:41.0,,K. Love misses free throw 2 of 2,61,59
219,2,1:38.0,Defensive rebound by A. Poythress,,61,59
220,2,1:24.0,A. Len misses 3-pt jump shot from 23 ft,,61,59
221,2,1:23.0,,Defensive rebound by C. Osman,61,59
222,2,1:15.0,,C. Osman misses 2-pt layup from 1 ft,61,59
223,2,1:12.0,Defensive rebound by K. Huerter,,61,59
224,2,1:07.0,K. Bazemore misses 3-pt jump shot from 26 ft,,61,59
225,2,1:05.0,,Defensive rebound by J. Clarkson,61,59
226,2,1:05.0,,Turnover by C. Osman (traveling),61,59
227,2,1:05.0,O. Spellman enters the game for A. Len,,61,59
228,2,0:48.0,K. Huerter misses 2-pt layup from 7 ft (block by C. Osman),,61,59
229,2,0:45.0,,Defensive rebound by K. Love,61,59
230,2,0:39.0,,Shooting foul by O. Spellman (drawn by J. Clarkson),61,59
231,2,0:39.0,,J. Clarkson misses free throw 1 of 2,61,59
232,2,0:39.0,,Offensive rebound by Team,61,59
233,2,0:39.0,,J. Clarkson makes free throw 2 of 2,61,60
234,2,0:34.0,T. Young makes 2-pt layup from 2 ft,,63,60
235,2,0:34.0,Shooting foul by R. Hood (drawn by T. Young),,63,60
236,2,0:34.0,T. Young makes free throw 1 of 1,,64,60
237,2,0:18.0,,K. Love misses 2-pt hook shot from 10 ft,64,60
238,2,0:16.0,Defensive rebound by K. Bazemore,,64,60
239,2,0:01.0,K. Bazemore misses 3-pt jump shot from 28 ft,,64,60
240,2,0:01.0,Offensive rebound by Team,,64,60
241,3,11:51.0,Violation by Team (kicked ball),,64,60
242,3,11:44.0,,T. Thompson makes 2-pt jump shot from 2 ft (assist by G. Hill),64,62
243,3,11:32.0,T. Prince makes 3-pt jump shot from 25 ft (assist by V. Carter),,67,62
244,3,11:22.0,,Turnover by C. Osman (traveling),67,62
245,3,11:12.0,K. Bazemore makes 2-pt layup from 1 ft (assist by T. Young),,69,62
246,3,11:02.0,,Turnover by K. Love (bad pass),69,62
247,3,10:49.0,T. Prince misses 3-pt jump shot from 23 ft,,69,62
248,3,10:46.0,,Defensive rebound by K. Love,69,62
249,3,10:38.0,,R. Hood makes 2-pt jump shot from 19 ft,69,64
250,3,10:16.0,K. Bazemore misses 3-pt jump shot from 25 ft,,69,64
251,3,10:11.0,Offensive rebound by T. Prince,,69,64
252,3,10:08.0,T. Young makes 2-pt layup from 1 ft,,71,64
253,3,10:00.0,,Turnover by G. Hill (lost ball; steal by V. Carter),71,64
254,3,9:54.0,K. Bazemore misses 3-pt jump shot from 27 ft,,71,64
255,3,9:51.0,Offensive rebound by K. Bazemore,,71,64
256,3,9:42.0,T. Young makes 2-pt layup at rim,,73,64
257,3,9:42.0,,Cleveland full timeout,73,64
258,3,9:22.0,,K. Love misses 2-pt jump shot from 9 ft (block by A. Len),73,64
259,3,9:17.0,,Offensive rebound by K. Love,73,64
260,3,9:16.0,,K. Love makes 2-pt hook shot from 9 ft,73,66
261,3,9:03.0,T. Prince misses 2-pt jump shot from 16 ft,,73,66
262,3,9:03.0,,Defensive rebound by R. Hood,73,66
263,3,8:51.0,,R. Hood makes 2-pt jump shot from 20 ft,73,68
264,3,8:28.0,V. Carter misses 3-pt jump shot from 32 ft,,73,68
265,3,8:26.0,,Defensive rebound by C. Osman,73,68
266,3,8:21.0,,C. Osman misses 2-pt layup from 2 ft (block by K. Bazemore),73,68
267,3,8:21.0,Defensive rebound by T. Young,,73,68
268,3,8:05.0,T. Prince misses 2-pt jump shot from 14 ft,,73,68
269,3,8:03.0,,Defensive rebound by K. Love,73,68
270,3,7:53.0,,K. Love misses 3-pt jump shot from 26 ft,73,68
271,3,7:49.0,Defensive rebound by A. Len,,73,68
272,3,7:42.0,A. Len makes 2-pt hook shot from 1 ft (assist by T. Young),,75,68
273,3,7:28.0,,K. Love misses 3-pt jump shot from 26 ft,75,68
274,3,7:26.0,Defensive rebound by A. Len,,75,68
275,3,7:19.0,A. Len makes 2-pt dunk from 1 ft (assist by T. Young),,77,68
276,3,6:58.0,,R. Hood makes 3-pt jump shot from 26 ft,77,71
277,3,6:33.0,V. Carter misses 2-pt jump shot from 20 ft,,77,71
278,3,6:30.0,,Defensive rebound by T. Thompson,77,71
279,3,6:23.0,,R. Hood makes 2-pt jump shot from 20 ft,77,73
280,3,6:22.0,Atlanta full timeout,,77,73
281,3,6:22.0,,C. Sexton enters the game for G. Hill,77,73
282,3,6:14.0,Personal foul by K. Love (drawn by A. Len),,77,73
283,3,6:14.0,K. Huerter enters the game for V. Carter,,77,73
284,3,6:14.0,O. Spellman enters the game for T. Prince,,77,73
285,3,6:06.0,T. Young makes 2-pt layup from 1 ft (assist by A. Len),,79,73
286,3,5:52.0,,Personal foul by K. Huerter (drawn by T. Thompson),79,73
287,3,5:38.0,,R. Hood makes 2-pt hook shot from 7 ft,79,75
288,3,5:28.0,T. Young makes 3-pt jump shot from 37 ft (assist by K. Bazemore),,82,75
289,3,5:15.0,,C. Sexton makes 2-pt jump shot from 20 ft,82,77
290,3,4:57.0,Offensive foul by K. Bazemore (drawn by R. Hood),,82,77
291,3,4:57.0,Turnover by K. Bazemore (offensive foul),,82,77
292,3,4:57.0,A. Poythress enters the game for A. Len,,82,77
293,3,4:52.0,,Personal foul by A. Poythress (drawn by K. Love),82,77
294,3,4:47.0,,C. Sexton misses 2-pt jump shot from 17 ft,82,77
295,3,4:45.0,Defensive rebound by A. Poythress,,82,77
296,3,4:40.0,T. Young misses 2-pt layup from 2 ft (block by T. Thompson),,82,77
297,3,4:40.0,Offensive rebound by Team,,82,77
298,3,4:40.0,T. Prince enters the game for K. Bazemore,,82,77
299,3,4:37.0,T. Young misses 3-pt jump shot from 29 ft,,82,77
300,3,4:35.0,,Defensive rebound by K. Love,82,77
301,3,4:27.0,,Turnover by C. Osman (lost ball; steal by T. Prince),82,77
302,3,4:25.0,T. Prince makes 2-pt layup at rim (assist by O. Spellman),,84,77
303,3,4:25.0,Shooting foul by R. Hood (drawn by T. Prince),,84,77
304,3,4:25.0,J. Lin enters the game for T. Young,,84,77
305,3,4:25.0,T. Prince makes free throw 1 of 1,,85,77
306,3,4:11.0,,R. Hood makes 2-pt jump shot from 16 ft,85,79
307,3,4:11.0,,Personal foul by T. Prince (drawn by T. Thompson),85,79
308,3,4:11.0,Personal foul by T. Thompson (drawn by T. Prince),,85,79
309,3,4:11.0,,J. Clarkson enters the game for C. Osman,85,79
310,3,3:48.0,T. Prince misses 3-pt jump shot from 26 ft,,85,79
311,3,3:45.0,Offensive rebound by K. Huerter,,85,79
312,3,3:44.0,J. Lin misses 3-pt jump shot from 26 ft,,85,79
313,3,3:41.0,Offensive rebound by K. Huerter,,85,79
314,3,3:36.0,T. Prince makes 2-pt layup from 1 ft (assist by K. Huerter),,87,79
315,3,3:19.0,,T. Thompson misses 2-pt hook shot from 11 ft,87,79
316,3,3:17.0,Defensive rebound by O. Spellman,,87,79
317,3,3:04.0,J. Lin misses 2-pt layup from 2 ft,,87,79
318,3,3:02.0,,Defensive rebound by T. Thompson,87,79
319,3,2:56.0,,R. Hood misses 3-pt jump shot from 23 ft (block by T. Prince),87,79
320,3,2:52.0,Defensive rebound by A. Poythress,,87,79
321,3,2:42.0,T. Prince misses 2-pt jump shot from 8 ft,,87,79
322,3,2:39.0,,Defensive rebound by K. Love,87,79
323,3,2:30.0,,J. Clarkson misses 2-pt jump shot from 11 ft,87,79
324,3,2:26.0,Defensive rebound by K. Huerter,,87,79
325,3,2:23.0,A. Poythress misses 2-pt dunk from 1 ft,,87,79
326,3,2:17.0,,Defensive rebound by T. Thompson,87,79
327,3,2:15.0,,Offensive foul by K. Love (drawn by A. Poythress),87,79
328,3,2:15.0,,Turnover by K. Love (offensive foul),87,79
329,3,2:15.0,Atlanta full timeout,,87,79
330,3,2:15.0,,S. Dekker enters the game for R. Hood,87,79
331,3,2:15.0,,L. Nance enters the game for K. Love,87,79
332,3,2:15.0,,C. Osman enters the game for T. Thompson,87,79
333,3,2:06.0,K. Huerter misses 2-pt jump shot from 12 ft,,87,79
334,3,2:02.0,Offensive rebound by K. Huerter,,87,79
335,3,1:57.0,O. Spellman misses 3-pt jump shot from 24 ft,,87,79
336,3,1:53.0,,Defensive rebound by S. Dekker,87,79
337,3,1:43.0,,S. Dekker misses 3-pt jump shot from 24 ft,87,79
338,3,1:41.0,Defensive rebound by K. Huerter,,87,79
339,3,1:36.0,Shooting foul by J. Clarkson (drawn by A. Poythress),,87,79
340,3,1:36.0,A. Poythress misses free throw 1 of 2,,87,79
341,3,1:36.0,Offensive rebound by Team,,87,79
342,3,1:36.0,A. Poythress makes free throw 2 of 2,,88,79
343,3,1:23.0,,J. Clarkson misses 3-pt jump shot from 26 ft,88,79
344,3,1:19.0,Defensive rebound by T. Prince,,88,79
345,3,1:16.0,T. Prince misses 3-pt jump shot from 27 ft,,88,79
346,3,1:13.0,,Defensive rebound by L. Nance,88,79
347,3,0:58.0,,L. Nance makes 2-pt jump shot from 15 ft,88,81
348,3,0:43.0,J. Lin misses 2-pt jump shot from 9 ft,,88,81
349,3,0:41.0,,Defensive rebound by J. Clarkson,88,81
350,3,0:38.0,,J. Clarkson makes 2-pt jump shot from 2 ft,88,83
351,3,0:38.0,,Shooting foul by J. Lin (drawn by J. Clarkson),88,83
352,3,0:38.0,T. Young enters the game for J. Lin,,88,83
353,3,0:38.0,,J. Clarkson makes free throw 1 of 1,88,84
354,3,0:28.0,O. Spellman makes 2-pt layup from 1 ft (assist by T. Young),,90,84
355,3,0:16.0,,Personal foul by A. Poythress (drawn by L. Nance),90,84
356,3,0:16.0,,L. Nance makes free throw 1 of 2,90,85
357,3,0:16.0,V. Carter enters the game for A. Poythress,,90,85
358,3,0:16.0,,L. Nance makes free throw 2 of 2,90,86
359,3,0:02.0,O. Spellman makes 2-pt dunk at rim (assist by T. Young),,92,86
360,4,11:48.0,K. Huerter misses 3-pt jump shot from 25 ft,,92,86
361,4,11:46.0,,Defensive rebound by Team,92,86
362,4,11:30.0,,L. Nance misses 2-pt layup from 2 ft,92,86
363,4,11:28.0,Defensive rebound by D. Bembry,,92,86
364,4,11:19.0,D. Bembry makes 2-pt layup from 1 ft (assist by A. Len),,94,86
365,4,11:01.0,,J. Clarkson makes 2-pt jump shot from 8 ft,94,88
366,4,10:53.0,T. Young makes 3-pt jump shot from 31 ft,,97,88
367,4,10:35.0,,J. Clarkson makes 3-pt jump shot from 25 ft (assist by L. Nance),97,91
368,4,10:24.0,Personal foul by C. Sexton (drawn by T. Young),,97,91
369,4,10:17.0,T. Young makes 2-pt jump shot from 13 ft,,99,91
370,4,10:07.0,,C. Sexton misses 2-pt jump shot from 15 ft,99,91
371,4,10:05.0,Defensive rebound by A. Len,,99,91
372,4,10:00.0,Personal foul by L. Nance (drawn by T. Young),,99,91
373,4,9:54.0,T. Young misses 3-pt jump shot from 36 ft,,99,91
374,4,9:52.0,,Defensive rebound by L. Nance,99,91
375,4,9:34.0,,J. Clarkson misses 3-pt jump shot from 26 ft,99,91
376,4,9:31.0,Defensive rebound by D. Bembry,,99,91
377,4,9:25.0,K. Huerter makes 3-pt jump shot from 26 ft (assist by T. Young),,102,91
378,4,9:24.0,,Cleveland full timeout,102,91
379,4,9:18.0,,Personal foul by O. Spellman (drawn by C. Osman),102,91
380,4,9:07.0,,Turnover by C. Sexton (lost ball; steal by K. Huerter),102,91
381,4,9:03.0,D. Bembry misses 2-pt layup from 8 ft,,102,91
382,4,9:03.0,,Defensive rebound by Team,102,91
383,4,9:03.0,Loose ball foul by A. Len (drawn by J. Clarkson),,102,91
384,4,8:53.0,,J. Clarkson misses 2-pt jump shot from 18 ft,102,91
385,4,8:50.0,Defensive rebound by K. Huerter,,102,91
386,4,8:45.0,Shooting foul by C. Osman (drawn by O. Spellman),,102,91
387,4,8:45.0,O. Spellman misses free throw 1 of 2,,102,91
388,4,8:45.0,Offensive rebound by Team,,102,91
389,4,8:45.0,K. Bazemore enters the game for T. Young,,102,91
390,4,8:45.0,,K. Love enters the game for S. Dekker,102,91
391,4,8:45.0,O. Spellman makes free throw 2 of 2,,103,91
392,4,8:33.0,,K. Love misses 3-pt jump shot from 24 ft,103,91
393,4,8:30.0,Defensive rebound by K. Bazemore,,103,91
