,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,OKLAHOMA CITY_ACTION,NEW ORLEANS_SCORE,OKLAHOMA CITY_SCORE
161,2,5:46.0,Defensive rebound by N. Mirotić,,47,49
162,2,5:27.0,N. Mirotić misses 2-pt jump shot from 19 ft,,47,49
163,2,5:21.0,Offensive rebound by A. Davis,,47,49
164,2,5:15.0,I. Clark misses 2-pt jump shot from 12 ft,,47,49
165,2,5:12.0,,Defensive rebound by S. Adams,47,49
166,2,5:11.0,,Personal foul by D. Miller (drawn by R. Westbrook),47,49
167,2,5:11.0,,R. Westbrook misses free throw 1 of 2,47,49
168,2,5:11.0,,Offensive rebound by Team,47,49
169,2,5:11.0,,R. Westbrook makes free throw 2 of 2,47,50
170,2,4:58.0,I. Clark misses 2-pt jump shot from 6 ft,,47,50
171,2,4:57.0,Offensive rebound by Team,,47,50
172,2,4:57.0,E. Moore enters the game for I. Clark,,47,50
173,2,4:57.0,,Á. Abrines enters the game for D. Schröder,47,50
174,2,4:50.0,D. Miller makes 3-pt jump shot from 25 ft (assist by J. Holiday),,50,50
175,2,4:34.0,,P. George misses 3-pt jump shot from 26 ft,50,50
176,2,4:32.0,Defensive rebound by N. Mirotić,,50,50
177,2,4:25.0,Turnover by A. Davis (lost ball; steal by J. Grant),,50,50
178,2,4:13.0,,R. Westbrook misses 2-pt jump shot from 15 ft,50,50
179,2,4:10.0,Defensive rebound by E. Moore,,50,50
180,2,4:02.0,J. Holiday makes 2-pt layup from 1 ft,,52,50
181,2,3:50.0,,R. Westbrook misses 2-pt layup from 2 ft,52,50
182,2,3:49.0,,Offensive rebound by S. Adams,52,50
183,2,3:48.0,,S. Adams makes 2-pt layup at rim,52,52
184,2,3:40.0,Turnover by E. Moore (bad pass; steal by P. George),,52,52
185,2,3:37.0,,R. Westbrook makes 2-pt dunk at rim (assist by P. George),52,54
186,2,3:21.0,New Orleans full timeout,,52,54
187,2,3:21.0,I. Clark enters the game for E. Moore,,52,54
188,2,3:11.0,D. Miller makes 3-pt jump shot from 26 ft (assist by J. Holiday),,55,54
189,2,3:01.0,,R. Westbrook misses 2-pt jump shot from 15 ft,55,54
190,2,2:59.0,Defensive rebound by A. Davis,,55,54
191,2,2:53.0,J. Holiday makes 2-pt layup at rim,,57,54
192,2,2:32.0,,R. Westbrook misses 3-pt jump shot from 24 ft,57,54
193,2,2:31.0,Defensive rebound by N. Mirotić,,57,54
194,2,2:11.0,A. Davis misses 2-pt jump shot from 4 ft,,57,54
195,2,2:07.0,,Defensive rebound by S. Adams,57,54
196,2,2:02.0,,R. Westbrook misses 2-pt layup from 2 ft,57,54
197,2,2:00.0,Defensive rebound by N. Mirotić,,57,54
198,2,1:47.0,N. Mirotić makes 2-pt jump shot from 17 ft (assist by I. Clark),,59,54
199,2,1:36.0,,Personal foul by J. Holiday (drawn by P. George),59,54
200,2,1:36.0,,P. George makes free throw 1 of 2,59,55
201,2,1:36.0,,P. George makes free throw 2 of 2,59,56
202,2,1:26.0,I. Clark misses 3-pt jump shot from 23 ft,,59,56
203,2,1:24.0,Offensive rebound by A. Davis,,59,56
204,2,1:24.0,A. Davis misses 2-pt dunk from 1 ft,,59,56
205,2,1:23.0,,Defensive rebound by R. Westbrook,59,56
206,2,1:18.0,,R. Westbrook makes 2-pt layup from 1 ft,59,58
207,2,1:12.0,Personal foul by J. Grant (drawn by A. Davis),,59,58
208,2,1:12.0,A. Davis makes free throw 1 of 2,,60,58
209,2,1:12.0,A. Davis makes free throw 2 of 2,,61,58
210,2,1:03.0,,J. Grant misses 3-pt jump shot from 24 ft,61,58
211,2,1:00.0,,Offensive rebound by S. Adams,61,58
212,2,0:58.0,,Oklahoma City full timeout,61,58
213,2,0:56.0,,R. Westbrook makes 2-pt dunk from 1 ft (assist by S. Adams),61,60
214,2,0:41.0,Turnover by A. Davis (lost ball; steal by R. Westbrook),,61,60
215,2,0:38.0,,Turnover by R. Westbrook (bad pass; steal by I. Clark),61,60
216,2,0:35.0,N. Mirotić misses 3-pt jump shot from 24 ft,,61,60
217,2,0:33.0,,Defensive rebound by Á. Abrines,61,60
218,2,0:29.0,,Turnover by R. Westbrook (out of bounds lost ball),61,60
219,2,0:09.0,J. Holiday makes 2-pt jump shot from 13 ft,,63,60
220,2,0:01.0,,Personal foul by A. Davis (drawn by P. George),63,60
221,2,0:01.0,,P. George makes free throw 1 of 2,63,61
222,2,0:01.0,C. Diallo enters the game for A. Davis,,63,61
223,2,0:01.0,,P. George makes free throw 2 of 2,63,62
224,3,11:50.0,,Turnover by R. Westbrook (bad pass; steal by N. Mirotić),63,62
225,3,11:28.0,E. Moore misses 3-pt jump shot from 25 ft,,63,62
226,3,11:23.0,,Defensive rebound by S. Adams,63,62
227,3,11:21.0,,P. George misses 3-pt jump shot from 22 ft,63,62
228,3,11:18.0,Defensive rebound by N. Mirotić,,63,62
229,3,11:10.0,Turnover by W. Johnson (out of bounds lost ball),,63,62
230,3,10:57.0,,J. Grant makes 2-pt layup from 1 ft (assist by P. George),63,64
231,3,10:41.0,J. Holiday makes 2-pt layup at rim (assist by E. Moore),,65,64
232,3,10:18.0,,S. Adams makes 2-pt jump shot from 2 ft,65,66
233,3,10:04.0,A. Davis misses 2-pt jump shot from 20 ft,,65,66
234,3,10:01.0,,Defensive rebound by R. Westbrook,65,66
235,3,9:55.0,,S. Adams makes 2-pt layup from 1 ft (assist by R. Westbrook),65,68
236,3,9:40.0,N. Mirotić makes 2-pt jump shot from 15 ft (assist by E. Moore),,67,68
237,3,9:36.0,,Turnover by R. Westbrook (bad pass),67,68
238,3,9:24.0,J. Holiday makes 2-pt layup from 1 ft,,69,68
239,3,9:15.0,,S. Adams misses 2-pt jump shot from 6 ft,69,68
240,3,9:13.0,Defensive rebound by N. Mirotić,,69,68
241,3,9:02.0,Shooting foul by R. Westbrook (drawn by N. Mirotić),,69,68
242,3,9:02.0,N. Mirotić makes free throw 1 of 2,,70,68
243,3,9:02.0,,Oklahoma City full timeout,70,68
244,3,9:02.0,N. Mirotić makes free throw 2 of 2,,71,68
245,3,8:53.0,,P. George misses 3-pt jump shot from 26 ft,71,68
246,3,8:49.0,,Offensive rebound by J. Grant,71,68
247,3,8:48.0,,J. Grant makes 2-pt layup from 1 ft,71,70
248,3,8:34.0,Turnover by E. Moore (lost ball; steal by T. Ferguson),,71,70
249,3,8:30.0,,Turnover by R. Westbrook (bad pass; steal by W. Johnson),71,70
250,3,8:22.0,A. Davis makes 2-pt jump shot from 8 ft (assist by E. Moore),,73,70
251,3,8:03.0,,Shooting foul by E. Moore (drawn by R. Westbrook),73,70
252,3,8:03.0,,R. Westbrook misses free throw 1 of 2,73,70
253,3,8:03.0,,Offensive rebound by Team,73,70
254,3,8:03.0,,R. Westbrook makes free throw 2 of 2,73,71
255,3,7:52.0,N. Mirotić misses 3-pt jump shot from 25 ft,,73,71
256,3,7:49.0,,Defensive rebound by R. Westbrook,73,71
257,3,7:45.0,,T. Ferguson misses 3-pt jump shot from 25 ft,73,71
258,3,7:42.0,Defensive rebound by Team,,73,71
259,3,7:42.0,,Loose ball foul by S. Adams (drawn by A. Davis),73,71
260,3,7:18.0,A. Davis misses 3-pt jump shot from 23 ft,,73,71
261,3,7:15.0,,Defensive rebound by R. Westbrook,73,71
262,3,7:10.0,,R. Westbrook misses 2-pt layup from 3 ft,73,71
263,3,7:09.0,,Offensive rebound by P. George,73,71
264,3,7:06.0,,T. Ferguson makes 3-pt jump shot from 24 ft (assist by P. George),73,74
265,3,6:55.0,Personal foul by R. Westbrook (drawn by A. Davis),,73,74
266,3,6:47.0,Turnover by E. Moore (bad pass; steal by P. George),,73,74
267,3,6:43.0,,T. Ferguson makes 2-pt dunk from 1 ft (assist by R. Westbrook),73,76
268,3,6:31.0,J. Holiday makes 2-pt jump shot from 17 ft,,75,76
269,3,6:16.0,,R. Westbrook misses 3-pt jump shot from 26 ft,75,76
270,3,6:16.0,Defensive rebound by A. Davis,,75,76
271,3,6:08.0,Turnover by J. Holiday (traveling),,75,76
272,3,6:08.0,I. Clark enters the game for E. Moore,,75,76
273,3,5:56.0,,P. George makes 3-pt jump shot from 26 ft (assist by R. Westbrook),75,79
274,3,5:54.0,New Orleans full timeout,,75,79
275,3,5:38.0,W. Johnson misses 3-pt jump shot from 23 ft,,75,79
276,3,5:35.0,,Defensive rebound by J. Grant,75,79
277,3,5:22.0,,S. Adams makes 2-pt jump shot from 7 ft,75,81
278,3,5:08.0,Turnover by J. Holiday (bad pass; steal by J. Grant),,75,81
279,3,5:01.0,,Personal foul by W. Johnson (drawn by S. Adams),75,81
280,3,5:01.0,D. Miller enters the game for W. Johnson,,75,81
281,3,5:01.0,J. Randle enters the game for N. Mirotić,,75,81
282,3,4:55.0,,P. George misses 2-pt jump shot from 16 ft,75,81
283,3,4:52.0,Defensive rebound by J. Randle,,75,81
284,3,4:44.0,Turnover by D. Miller (bad pass; steal by T. Ferguson),,75,81
285,3,4:38.0,,P. George makes 2-pt jump shot from 2 ft,75,83
286,3,4:38.0,,Shooting foul by D. Miller (drawn by P. George),75,83
287,3,4:38.0,,P. George makes free throw 1 of 1,75,84
288,3,4:31.0,A. Davis makes 2-pt jump shot from 7 ft (assist by I. Clark),,77,84
289,3,4:25.0,,Oklahoma City full timeout,77,84
290,3,4:25.0,,D. Schröder enters the game for R. Westbrook,77,84
291,3,4:12.0,,S. Adams misses 2-pt layup from 5 ft (block by J. Randle),77,84
292,3,4:10.0,,Offensive rebound by Team,77,84
293,3,4:05.0,,P. George misses 3-pt jump shot from 26 ft,77,84
294,3,4:03.0,Defensive rebound by J. Randle,,77,84
295,3,3:42.0,A. Davis makes 2-pt dunk at rim (assist by J. Holiday),,79,84
296,3,3:29.0,,Personal foul by J. Holiday (drawn by P. George),79,84
297,3,3:20.0,,J. Grant misses 3-pt jump shot from 22 ft,79,84
298,3,3:17.0,Defensive rebound by J. Holiday,,79,84
299,3,3:12.0,J. Holiday makes 3-pt jump shot from 25 ft,,82,84
300,3,2:59.0,,D. Schröder misses 2-pt layup from 2 ft,82,84
301,3,2:58.0,,Offensive rebound by P. George,82,84
302,3,2:55.0,,Turnover by P. George (lost ball; steal by I. Clark),82,84
303,3,2:45.0,Personal foul by T. Ferguson (drawn by J. Randle),,82,84
304,3,2:45.0,T. Frazier enters the game for J. Holiday,,82,84
305,3,2:45.0,,Á. Abrines enters the game for T. Ferguson,82,84
306,3,2:45.0,,H. Diallo enters the game for P. George,82,84
307,3,2:45.0,,P. Patterson enters the game for J. Grant,82,84
308,3,2:39.0,A. Davis misses 2-pt jump shot from 19 ft,,82,84
309,3,2:37.0,,Defensive rebound by D. Schröder,82,84
310,3,2:30.0,,P. Patterson makes 3-pt jump shot from 26 ft (assist by Á. Abrines),82,87
311,3,2:09.0,J. Randle makes 2-pt hook shot from 6 ft,,84,87
312,3,1:51.0,,Á. Abrines makes 2-pt jump shot from 3 ft (assist by P. Patterson),84,89
313,3,1:42.0,Offensive foul by D. Miller (drawn by H. Diallo),,84,89
314,3,1:42.0,Turnover by D. Miller (offensive foul),,84,89
315,3,1:25.0,,D. Schröder makes 2-pt jump shot from 12 ft,84,91
316,3,1:12.0,Turnover by I. Clark (lost ball; steal by H. Diallo),,84,91
317,3,1:09.0,,H. Diallo makes 2-pt dunk from 1 ft,84,93
318,3,1:07.0,,Violation by Team (delay of game),84,93
319,3,0:56.0,Turnover by A. Davis (lost ball; steal by H. Diallo),,84,93
320,3,0:54.0,,H. Diallo makes 2-pt dunk from 1 ft,84,95
321,3,0:54.0,,Shooting foul by I. Clark (drawn by H. Diallo),84,95
322,3,0:54.0,,H. Diallo misses free throw 1 of 1,84,95
323,3,0:54.0,,Offensive rebound by Team,84,95
324,3,0:54.0,,Personal foul by D. Miller (drawn by S. Adams),84,95
325,3,0:54.0,,S. Adams misses free throw 1 of 2,84,95
326,3,0:54.0,,Offensive rebound by Team,84,95
327,3,0:54.0,,S. Adams misses free throw 2 of 2,84,95
328,3,0:53.0,Defensive rebound by A. Davis,,84,95
329,3,0:42.0,Turnover by A. Davis (traveling),,84,95
330,3,0:35.0,,D. Schröder makes 2-pt layup from 1 ft,84,97
331,3,0:35.0,,Shooting foul by T. Frazier (drawn by D. Schröder),84,97
332,3,0:35.0,,D. Schröder makes free throw 1 of 1,84,98
333,3,0:25.0,Personal foul by H. Diallo (drawn by J. Randle),,84,98
334,3,0:25.0,J. Randle makes free throw 1 of 2,,85,98
335,3,0:25.0,J. Randle makes free throw 2 of 2,,86,98
336,3,0:06.0,,S. Adams makes 2-pt layup from 1 ft (assist by D. Schröder),86,100
337,3,0:00.0,T. Frazier misses 2-pt jump shot from 13 ft (block by S. Adams),,86,100
338,3,0:00.0,Offensive rebound by Team,,86,100
339,4,11:41.0,J. Holiday misses 3-pt jump shot from 25 ft,,86,100
340,4,11:38.0,,Defensive rebound by D. Schröder,86,100
341,4,11:22.0,,Turnover by D. Schröder (bad pass; steal by C. Diallo),86,100
342,4,11:14.0,J. Holiday makes 2-pt layup from 1 ft,,88,100
343,4,11:06.0,,D. Schröder misses 2-pt jump shot from 12 ft,88,100
344,4,11:05.0,,Offensive rebound by N. Noel,88,100
345,4,11:05.0,,N. Noel misses 2-pt layup from 2 ft,88,100
346,4,11:05.0,Defensive rebound by Team,,88,100
347,4,10:39.0,N. Mirotić makes 2-pt hook shot from 6 ft,,90,100
348,4,10:17.0,,H. Diallo misses 3-pt jump shot from 26 ft,90,100
349,4,10:14.0,,Offensive rebound by N. Noel,90,100
350,4,10:13.0,,Á. Abrines misses 3-pt jump shot from 28 ft,90,100
351,4,10:10.0,Defensive rebound by J. Randle,,90,100
352,4,9:49.0,Turnover by J. Holiday (bad pass; steal by N. Noel),,90,100
353,4,9:47.0,,Personal foul by J. Holiday (drawn by H. Diallo),90,100
354,4,9:39.0,,D. Schröder misses 3-pt jump shot from 26 ft,90,100
355,4,9:35.0,Defensive rebound by N. Mirotić,,90,100
356,4,9:29.0,J. Randle makes 2-pt jump shot from 6 ft,,92,100
357,4,9:15.0,,Shooting foul by N. Mirotić (drawn by Á. Abrines),92,100
358,4,9:15.0,,Á. Abrines makes free throw 1 of 2,92,101
359,4,9:15.0,,P. George enters the game for H. Diallo,92,101
360,4,9:15.0,,Á. Abrines makes free throw 2 of 2,92,102
361,4,9:09.0,Shooting foul by P. Patterson (drawn by J. Randle),,92,102
362,4,9:09.0,J. Randle makes free throw 1 of 2,,93,102
363,4,9:09.0,,R. Felton enters the game for D. Schröder,93,102
364,4,9:09.0,J. Randle makes free throw 2 of 2,,94,102
365,4,8:56.0,,P. George makes 3-pt jump shot from 25 ft (assist by N. Noel),94,105
366,4,8:32.0,I. Clark makes 2-pt jump shot from 7 ft (assist by J. Holiday),,96,105
367,4,8:17.0,,R. Felton makes 2-pt jump shot from 21 ft,96,107
368,4,8:05.0,C. Diallo makes 2-pt layup from 2 ft (assist by J. Holiday),,98,107
369,4,7:51.0,,N. Noel misses 2-pt jump shot from 3 ft (block by J. Randle),98,107
370,4,7:48.0,Defensive rebound by C. Diallo,,98,107
371,4,7:42.0,I. Clark misses 3-pt jump shot from 23 ft,,98,107
372,4,7:36.0,,Defensive rebound by N. Noel,98,107
373,4,7:30.0,,Shooting foul by J. Holiday (drawn by P. Patterson),98,107
374,4,7:30.0,,P. Patterson misses free throw 1 of 2,98,107
375,4,7:30.0,,Offensive rebound by Team,98,107
376,4,7:30.0,A. Davis enters the game for C. Diallo,,98,107
377,4,7:30.0,,P. Patterson makes free throw 2 of 2,98,108
378,4,7:19.0,J. Randle makes 2-pt dunk from 1 ft (assist by J. Holiday),,100,108
379,4,7:02.0,,R. Felton misses 3-pt jump shot from 26 ft,100,108
380,4,6:59.0,Defensive rebound by N. Mirotić,,100,108
381,4,6:49.0,Turnover by J. Holiday (lost ball; steal by R. Felton),,100,108
