,QUARTER,TIME_REMAINING,TORONTO_ACTION,CLEVELAND_ACTION,TORONTO_SCORE,CLEVELAND_SCORE
390,4,4:26.0,,Offensive rebound by T. Thompson,94,84
391,4,4:26.0,,T. Thompson makes 2-pt layup at rim,94,86
392,4,4:17.0,Shooting foul by R. Hood (drawn by P. Siakam),,94,86
393,4,4:17.0,P. Siakam makes free throw 1 of 2,,95,86
394,4,4:17.0,P. Siakam makes free throw 2 of 2,,96,86
395,4,3:58.0,,J. Clarkson misses 3-pt jump shot from 25 ft,96,86
396,4,3:54.0,Defensive rebound by P. Siakam,,96,86
397,4,3:41.0,Turnover by P. Siakam (bad pass; steal by A. Burks),,96,86
398,4,3:31.0,,A. Burks makes 3-pt jump shot from 27 ft (assist by T. Thompson),96,89
399,4,3:29.0,Toronto full timeout,,96,89
400,4,3:07.0,F. VanVleet makes 2-pt layup from 1 ft,,98,89
401,4,2:53.0,,Turnover by C. Osman (lost ball),98,89
402,4,2:53.0,,Loose ball foul by C. Osman (drawn by K. Leonard),98,89
403,4,2:53.0,K. Leonard makes free throw 1 of 2,,99,89
404,4,2:53.0,K. Leonard makes free throw 2 of 2,,100,89
405,4,2:34.0,,A. Burks misses 3-pt jump shot from 27 ft,100,89
406,4,2:31.0,,Offensive rebound by T. Thompson,100,89
407,4,2:30.0,,Shooting foul by P. Siakam (drawn by A. Burks),100,89
408,4,2:30.0,,A. Burks makes free throw 1 of 2,100,90
409,4,2:30.0,,A. Burks makes free throw 2 of 2,100,91
410,4,2:08.0,F. VanVleet makes 3-pt jump shot from 28 ft (assist by P. Siakam),,103,91
411,4,1:52.0,,R. Hood misses 2-pt jump shot from 19 ft,103,91
412,4,1:52.0,,Offensive rebound by Team,103,91
413,4,1:52.0,Loose ball foul by P. Siakam (drawn by C. Osman),,103,91
414,4,1:46.0,,Shooting foul by D. Green (drawn by T. Thompson),103,91
415,4,1:46.0,,T. Thompson makes free throw 1 of 2,103,92
416,4,1:46.0,,T. Thompson makes free throw 2 of 2,103,93
417,4,1:30.0,S. Ibaka makes 2-pt hook shot from 7 ft (assist by F. VanVleet),,105,93
418,4,1:30.0,,Cleveland full timeout,105,93
419,4,1:30.0,O. Anunoby enters the game for K. Leonard,,105,93
420,4,1:19.0,,T. Thompson makes 2-pt jump shot from 10 ft (assist by C. Osman),105,95
421,4,0:57.0,Turnover by F. VanVleet (bad pass; steal by R. Hood),,105,95
422,4,0:51.0,,A. Burks misses 2-pt layup from 2 ft (block by D. Green),105,95
423,4,0:51.0,,Offensive rebound by Team,105,95
424,4,0:40.0,,J. Clarkson misses 3-pt jump shot from 25 ft,105,95
425,4,0:38.0,Defensive rebound by O. Anunoby,,105,95
426,4,0:38.0,Personal foul by T. Thompson (drawn by O. Anunoby),,105,95
427,4,0:38.0,O. Anunoby misses free throw 1 of 2,,105,95
428,4,0:38.0,Offensive rebound by Team,,105,95
429,4,0:38.0,O. Anunoby makes free throw 2 of 2,,106,95
430,4,0:38.0,,Cleveland full timeout,106,95
431,4,0:27.0,,C. Osman misses 3-pt jump shot from 27 ft,106,95
432,4,0:21.0,,Offensive rebound by A. Burks,106,95
433,4,0:21.0,,A. Burks misses 2-pt dunk at rim,106,95
434,4,0:20.0,Defensive rebound by O. Anunoby,,106,95
435,4,0:00.0,Turnover by Team (shot clock),,106,95
