,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,PHILADELPHIA_ACTION,LA CLIPPERS_SCORE,PHILADELPHIA_SCORE
136,2,9:06.0,LA Clippers full timeout,,37,48
137,2,9:06.0,P. Beverley enters the game for M. Scott,,37,48
138,2,9:06.0,D. Gallinari enters the game for M. Teodosić,,37,48
139,2,9:06.0,,B. Simmons enters the game for M. Fultz,37,48
140,2,8:59.0,Shooting foul by D. Šarić (drawn by L. Williams),,37,48
141,2,8:59.0,L. Williams makes free throw 1 of 2,,38,48
142,2,8:59.0,L. Williams makes free throw 2 of 2,,39,48
143,2,8:49.0,,Offensive foul by J. Embiid (drawn by L. Williams),39,48
144,2,8:49.0,,Turnover by J. Embiid (offensive foul),39,48
145,2,8:38.0,Turnover by L. Williams (lost ball; steal by R. Covington),,39,48
146,2,8:33.0,,J. Embiid makes 2-pt dunk from 1 ft (assist by B. Simmons),39,50
147,2,8:10.0,D. Gallinari misses 2-pt jump shot from 9 ft (block by J. Embiid),,39,50
148,2,8:09.0,,Defensive rebound by J. Embiid,39,50
149,2,8:04.0,,Turnover by B. Simmons (bad pass; steal by M. Harrell),39,50
150,2,7:57.0,S. Gilgeous-Alexander misses 2-pt jump shot from 7 ft,,39,50
151,2,7:54.0,,Defensive rebound by R. Covington,39,50
152,2,7:43.0,,J. Embiid makes 3-pt jump shot from 26 ft (assist by J. Redick),39,53
153,2,7:27.0,P. Beverley misses 3-pt jump shot from 24 ft,,39,53
154,2,7:25.0,,Defensive rebound by J. Embiid,39,53
155,2,7:07.0,,D. Šarić misses 2-pt layup from 4 ft,39,53
156,2,7:04.0,Defensive rebound by D. Gallinari,,39,53
157,2,7:02.0,Turnover by D. Gallinari (bad pass),,39,53
158,2,7:02.0,A. Bradley enters the game for S. Gilgeous-Alexander,,39,53
159,2,7:02.0,M. Gortat enters the game for M. Harrell,,39,53
160,2,7:02.0,T. Harris enters the game for L. Williams,,39,53
161,2,7:02.0,,L. Shamet enters the game for J. Redick,39,53
162,2,6:52.0,,L. Shamet makes 2-pt layup from 3 ft (assist by D. Šarić),39,55
163,2,6:52.0,,Shooting foul by M. Gortat (drawn by L. Shamet),39,55
164,2,6:52.0,,A. Johnson enters the game for J. Embiid,39,55
165,2,6:52.0,,L. Shamet misses free throw 1 of 1,39,55
166,2,6:52.0,Defensive rebound by M. Gortat,,39,55
167,2,6:35.0,A. Bradley misses 2-pt jump shot from 19 ft,,39,55
168,2,6:32.0,,Defensive rebound by D. Šarić,39,55
169,2,6:27.0,,B. Simmons makes 2-pt layup from 3 ft,39,57
170,2,6:12.0,P. Beverley makes 2-pt layup from 2 ft,,41,57
171,2,5:55.0,,D. Šarić misses 2-pt jump shot from 21 ft,41,57
172,2,5:53.0,Defensive rebound by T. Harris,,41,57
173,2,5:50.0,T. Harris makes 2-pt layup from 4 ft,,43,57
174,2,5:50.0,,Philadelphia full timeout,43,57
175,2,5:50.0,,M. Muscala enters the game for D. Šarić,43,57
176,2,5:33.0,,R. Covington makes 2-pt layup at rim (assist by B. Simmons),43,59
177,2,5:21.0,Personal foul by A. Johnson (drawn by D. Gallinari),,43,59
178,2,5:17.0,D. Gallinari misses 3-pt jump shot from 26 ft,,43,59
179,2,5:13.0,,Defensive rebound by R. Covington,43,59
180,2,5:07.0,,A. Johnson makes 2-pt layup from 3 ft (assist by B. Simmons),43,61
181,2,5:07.0,,Shooting foul by M. Gortat (drawn by A. Johnson),43,61
182,2,5:07.0,,A. Johnson makes free throw 1 of 1,43,62
183,2,4:58.0,Personal foul by L. Shamet (drawn by P. Beverley),,43,62
184,2,4:49.0,D. Gallinari misses 3-pt jump shot from 25 ft,,43,62
185,2,4:47.0,Offensive rebound by M. Gortat,,43,62
186,2,4:45.0,Turnover by M. Gortat (lost ball; steal by R. Covington),,43,62
187,2,4:31.0,,L. Shamet makes 3-pt jump shot from 25 ft (assist by B. Simmons),43,65
188,2,4:18.0,M. Gortat misses 2-pt layup from 2 ft,,43,65
189,2,4:17.0,,Defensive rebound by R. Covington,43,65
190,2,4:09.0,,B. Simmons misses 2-pt jump shot from 12 ft,43,65
191,2,4:06.0,Defensive rebound by P. Beverley,,43,65
192,2,4:01.0,D. Gallinari makes 3-pt jump shot from 26 ft (assist by P. Beverley),,46,65
193,2,3:47.0,,Turnover by B. Simmons (lost ball; steal by P. Beverley),46,65
194,2,3:43.0,Shooting foul by M. Muscala (drawn by D. Gallinari),,46,65
195,2,3:43.0,,J. Embiid enters the game for A. Johnson,46,65
196,2,3:43.0,D. Gallinari makes free throw 1 of 2,,47,65
197,2,3:43.0,,J. Redick enters the game for R. Covington,47,65
198,2,3:43.0,D. Gallinari makes free throw 2 of 2,,48,65
199,2,3:36.0,,Personal foul by M. Gortat (drawn by J. Redick),48,65
200,2,3:36.0,,J. Redick misses free throw 1 of 2,48,65
201,2,3:36.0,,Offensive rebound by Team,48,65
202,2,3:36.0,,J. Redick makes free throw 2 of 2,48,66
203,2,3:25.0,Personal foul by L. Shamet (drawn by P. Beverley),,48,66
204,2,3:25.0,P. Beverley misses free throw 1 of 2,,48,66
205,2,3:25.0,Offensive rebound by Team,,48,66
206,2,3:25.0,P. Beverley makes free throw 2 of 2,,49,66
207,2,3:18.0,Violation by Team (kicked ball),,49,66
208,2,3:07.0,,J. Embiid misses 2-pt hook shot from 8 ft,49,66
209,2,3:05.0,Defensive rebound by T. Harris,,49,66
210,2,3:02.0,Offensive foul by P. Beverley (drawn by L. Shamet),,49,66
211,2,3:02.0,Turnover by P. Beverley (offensive foul),,49,66
212,2,2:53.0,,J. Redick misses 2-pt jump shot from 21 ft,49,66
213,2,2:47.0,Defensive rebound by D. Gallinari,,49,66
214,2,2:47.0,Turnover by M. Gortat (offensive foul),,49,66
215,2,2:47.0,Offensive foul by M. Gortat (drawn by M. Muscala),,49,66
216,2,2:47.0,M. Harrell enters the game for M. Gortat,,49,66
217,2,2:34.0,,J. Embiid misses 2-pt jump shot from 4 ft (block by M. Harrell),49,66
218,2,2:34.0,,Offensive rebound by Team,49,66
219,2,2:34.0,L. Williams enters the game for P. Beverley,,49,66
220,2,2:27.0,,J. Embiid makes 2-pt dunk from 1 ft,49,68
221,2,2:27.0,,Shooting foul by M. Harrell (drawn by J. Embiid),49,68
222,2,2:27.0,,J. Embiid misses free throw 1 of 1,49,68
223,2,2:27.0,Defensive rebound by T. Harris,,49,68
224,2,2:10.0,T. Harris makes 2-pt jump shot from 8 ft,,51,68
225,2,1:58.0,,J. Redick misses 2-pt layup from 3 ft,51,68
226,2,1:58.0,Defensive rebound by Team,,51,68
227,2,1:58.0,,Loose ball foul by J. Embiid (drawn by M. Harrell),51,68
228,2,1:58.0,M. Harrell misses free throw 1 of 2,,51,68
229,2,1:58.0,Offensive rebound by Team,,51,68
230,2,1:58.0,,A. Johnson enters the game for J. Embiid,51,68
231,2,1:58.0,,D. Šarić enters the game for M. Muscala,51,68
232,2,1:58.0,M. Harrell makes free throw 2 of 2,,52,68
233,2,1:46.0,,Shooting foul by M. Harrell (drawn by J. Redick),52,68
234,2,1:46.0,,J. Redick makes free throw 1 of 2,52,69
235,2,1:46.0,B. Marjanović enters the game for M. Harrell,,52,69
236,2,1:46.0,,J. Redick makes free throw 2 of 2,52,70
237,2,1:38.0,Turnover by B. Marjanović (3 sec),,52,70
238,2,1:17.0,,B. Simmons makes 2-pt hook shot from 12 ft,52,72
239,2,1:07.0,Shooting foul by L. Shamet (drawn by B. Marjanović),,52,72
240,2,1:07.0,B. Marjanović misses free throw 1 of 2,,52,72
241,2,1:07.0,Offensive rebound by Team,,52,72
242,2,1:07.0,B. Marjanović makes free throw 2 of 2,,53,72
243,2,0:58.0,,Turnover by A. Johnson (bad pass; steal by B. Marjanović),53,72
244,2,0:50.0,B. Marjanović makes 2-pt layup at rim (assist by T. Harris),,55,72
245,2,0:30.0,,D. Šarić misses 2-pt layup from 2 ft,55,72
246,2,0:28.0,Defensive rebound by B. Marjanović,,55,72
247,2,0:11.0,L. Williams makes 2-pt jump shot from 8 ft,,57,72
248,2,0:01.0,,B. Simmons misses 2-pt hook shot from 5 ft,57,72
249,2,0:01.0,Defensive rebound by T. Harris,,57,72
250,3,11:36.0,,R. Covington misses 2-pt jump shot from 19 ft,57,72
251,3,11:32.0,Defensive rebound by D. Gallinari,,57,72
252,3,11:27.0,D. Gallinari misses 3-pt jump shot from 25 ft,,57,72
253,3,11:25.0,Offensive rebound by Team,,57,72
254,3,11:18.0,D. Gallinari makes 2-pt layup from 3 ft,,59,72
255,3,10:56.0,,J. Embiid misses 2-pt jump shot from 10 ft,59,72
256,3,10:54.0,Defensive rebound by Team,,59,72
257,3,10:54.0,,Loose ball foul by D. Šarić (drawn by D. Gallinari),59,72
258,3,10:41.0,B. Marjanović makes 2-pt dunk from 2 ft (assist by T. Harris),,61,72
259,3,10:41.0,,Philadelphia full timeout,61,72
260,3,10:29.0,,D. Šarić misses 2-pt hook shot from 2 ft (block by B. Marjanović),61,72
261,3,10:29.0,,Offensive rebound by Team,61,72
262,3,10:22.0,,J. Embiid misses 2-pt jump shot from 19 ft,61,72
263,3,10:19.0,Defensive rebound by P. Beverley,,61,72
264,3,10:09.0,Offensive foul by B. Marjanović (drawn by R. Covington),,61,72
265,3,10:09.0,Turnover by B. Marjanović (offensive foul),,61,72
266,3,9:57.0,,R. Covington makes 2-pt jump shot from 16 ft (assist by B. Simmons),61,74
267,3,9:37.0,T. Harris misses 2-pt layup from 2 ft,,61,74
268,3,9:37.0,,Defensive rebound by Team,61,74
269,3,9:15.0,,J. Redick misses 2-pt layup from 2 ft,61,74
270,3,9:12.0,Defensive rebound by B. Marjanović,,61,74
271,3,9:02.0,T. Harris makes 3-pt jump shot from 25 ft (assist by B. Marjanović),,64,74
272,3,8:45.0,,Shooting foul by D. Gallinari (drawn by D. Šarić),64,74
273,3,8:45.0,,D. Šarić makes free throw 1 of 2,64,75
274,3,8:45.0,,D. Šarić makes free throw 2 of 2,64,76
275,3,8:35.0,B. Marjanović makes 2-pt layup from 1 ft (assist by P. Beverley),,66,76
276,3,8:19.0,,Turnover by D. Šarić (lost ball; steal by P. Beverley),66,76
277,3,8:14.0,D. Gallinari misses 2-pt jump shot from 15 ft,,66,76
278,3,8:11.0,,Defensive rebound by J. Embiid,66,76
279,3,8:01.0,,J. Embiid misses 3-pt jump shot from 25 ft,66,76
280,3,7:57.0,Defensive rebound by T. Harris,,66,76
281,3,7:45.0,A. Bradley misses 2-pt jump shot from 13 ft,,66,76
282,3,7:41.0,Offensive rebound by A. Bradley,,66,76
283,3,7:41.0,A. Bradley misses 2-pt layup from 1 ft,,66,76
284,3,7:38.0,Offensive rebound by B. Marjanović,,66,76
285,3,7:38.0,B. Marjanović makes 2-pt layup from 2 ft,,68,76
286,3,7:26.0,,J. Embiid makes 2-pt jump shot from 16 ft (assist by D. Šarić),68,78
287,3,7:06.0,D. Gallinari makes 3-pt jump shot from 25 ft (assist by T. Harris),,71,78
288,3,6:55.0,,J. Embiid misses 3-pt jump shot from 25 ft,71,78
289,3,6:53.0,Defensive rebound by B. Marjanović,,71,78
290,3,6:45.0,T. Harris makes 2-pt jump shot from 8 ft,,73,78
291,3,6:29.0,,Turnover by J. Redick (lost ball; steal by A. Bradley),73,78
292,3,6:26.0,Shooting foul by B. Simmons (drawn by P. Beverley),,73,78
293,3,6:26.0,P. Beverley misses free throw 1 of 2,,73,78
294,3,6:26.0,Offensive rebound by Team,,73,78
295,3,6:26.0,,A. Johnson enters the game for J. Embiid,73,78
296,3,6:26.0,,M. Muscala enters the game for J. Redick,73,78
297,3,6:26.0,,L. Shamet enters the game for D. Šarić,73,78
298,3,6:26.0,P. Beverley makes free throw 2 of 2,,74,78
299,3,6:15.0,,L. Shamet misses 3-pt jump shot from 28 ft,74,78
300,3,6:12.0,Defensive rebound by D. Gallinari,,74,78
301,3,6:06.0,P. Beverley misses 3-pt jump shot from 26 ft,,74,78
302,3,6:03.0,,Defensive rebound by R. Covington,74,78
303,3,5:52.0,,A. Johnson misses 2-pt hook shot from 7 ft,74,78
304,3,5:49.0,Defensive rebound by B. Marjanović,,74,78
305,3,5:40.0,T. Harris makes 2-pt jump shot from 13 ft,,76,78
306,3,5:27.0,,Personal foul by P. Beverley (drawn by R. Covington),76,78
307,3,5:23.0,,Personal foul by P. Beverley (drawn by A. Johnson),76,78
308,3,5:23.0,,Turnover by (5 sec),76,78
309,3,5:11.0,Shooting foul by R. Covington (drawn by T. Harris),,76,78
310,3,5:11.0,T. Harris makes free throw 1 of 2,,77,78
311,3,5:11.0,M. Harrell enters the game for B. Marjanović,,77,78
312,3,5:11.0,T. Harris makes free throw 2 of 2,,78,78
313,3,4:53.0,,B. Simmons misses 2-pt jump shot from 11 ft,78,78
314,3,4:49.0,Defensive rebound by D. Gallinari,,78,78
315,3,4:39.0,M. Harrell misses 2-pt layup from 2 ft,,78,78
316,3,4:37.0,,Defensive rebound by A. Johnson,78,78
317,3,4:25.0,,L. Shamet makes 2-pt jump shot from 14 ft (assist by M. Muscala),78,80
318,3,4:04.0,T. Harris misses 3-pt jump shot from 26 ft,,78,80
319,3,4:04.0,Offensive rebound by P. Beverley,,78,80
320,3,3:58.0,D. Gallinari makes 3-pt jump shot from 25 ft (assist by P. Beverley),,81,80
321,3,3:58.0,,Philadelphia full timeout,81,80
322,3,3:58.0,S. Gilgeous-Alexander enters the game for P. Beverley,,81,80
323,3,3:58.0,,J. Embiid enters the game for R. Covington,81,80
324,3,3:58.0,,M. Fultz enters the game for A. Johnson,81,80
325,3,3:58.0,,J. Redick enters the game for B. Simmons,81,80
326,3,3:44.0,,Turnover by J. Redick (bad pass),81,80
327,3,3:34.0,D. Gallinari makes 3-pt jump shot from 26 ft (assist by S. Gilgeous-Alexander),,84,80
328,3,3:18.0,,Personal foul by M. Harrell (drawn by J. Embiid),84,80
329,3,3:18.0,B. Marjanović enters the game for D. Gallinari,,84,80
330,3,3:18.0,L. Williams enters the game for M. Harrell,,84,80
331,3,3:12.0,,Turnover by J. Redick (offensive foul),84,80
332,3,3:12.0,,Offensive foul by J. Redick (drawn by A. Bradley),84,80
333,3,3:03.0,Turnover by T. Harris (out of bounds lost ball),,84,80
334,3,2:56.0,,M. Fultz misses 2-pt jump shot from 3 ft (block by S. Gilgeous-Alexander),84,80
335,3,2:53.0,,Offensive rebound by M. Fultz,84,80
336,3,2:51.0,,M. Muscala misses 3-pt jump shot from 26 ft,84,80
337,3,2:47.0,,Offensive rebound by J. Embiid,84,80
338,3,2:46.0,,M. Muscala misses 2-pt layup from 3 ft (block by B. Marjanović),84,80
339,3,2:46.0,,Offensive rebound by Team,84,80
340,3,2:43.0,,J. Redick misses 3-pt jump shot from 24 ft,84,80
341,3,2:43.0,Defensive rebound by T. Harris,,84,80
342,3,2:35.0,L. Williams misses 2-pt jump shot from 17 ft,,84,80
343,3,2:32.0,,Defensive rebound by L. Shamet,84,80
344,3,2:25.0,,J. Embiid misses 2-pt layup from 3 ft,84,80
345,3,2:22.0,Defensive rebound by T. Harris,,84,80
346,3,2:20.0,Personal take foul by M. Fultz (drawn by T. Harris),,84,80
347,3,2:06.0,T. Harris misses 2-pt hook shot from 9 ft,,84,80
348,3,2:04.0,,Defensive rebound by J. Embiid,84,80
349,3,2:00.0,,M. Fultz makes 2-pt layup from 1 ft,84,82
350,3,2:00.0,Violation by Team (def goaltending),,84,82
351,3,1:47.0,L. Williams misses 2-pt jump shot from 17 ft,,84,82
352,3,1:44.0,,Defensive rebound by J. Embiid,84,82
353,3,1:41.0,,M. Muscala makes 3-pt jump shot from 28 ft (assist by M. Fultz),84,85
354,3,1:41.0,,Shooting foul by L. Williams (drawn by M. Muscala),84,85
355,3,1:41.0,LA Clippers full timeout,,84,85
356,3,1:41.0,,M. Muscala makes free throw 1 of 1,84,86
357,3,1:21.0,S. Gilgeous-Alexander misses 2-pt jump shot from 11 ft,,84,86
358,3,1:18.0,,Defensive rebound by M. Fultz,84,86
359,3,1:14.0,,M. Fultz makes 2-pt layup from 2 ft,84,88
360,3,1:01.0,B. Marjanović misses 2-pt jump shot from 20 ft,,84,88
361,3,0:59.0,,Defensive rebound by J. Embiid,84,88
362,3,0:46.0,,J. Embiid misses 2-pt layup from 3 ft (block by B. Marjanović),84,88
363,3,0:42.0,Defensive rebound by S. Gilgeous-Alexander,,84,88
364,3,0:36.0,Shooting foul by M. Muscala (drawn by L. Williams),,84,88
365,3,0:36.0,L. Williams makes free throw 1 of 2,,85,88
366,3,0:36.0,P. Beverley enters the game for A. Bradley,,85,88
367,3,0:36.0,M. Scott enters the game for T. Harris,,85,88
368,3,0:36.0,L. Williams makes free throw 2 of 2,,86,88
369,3,0:26.0,,J. Embiid misses 2-pt jump shot from 12 ft,86,88
370,3,0:24.0,Defensive rebound by M. Scott,,86,88
371,3,0:05.0,Offensive foul by M. Scott (drawn by L. Shamet),,86,88
372,3,0:05.0,Turnover by M. Scott (offensive foul),,86,88
373,3,0:05.0,T. Wallace enters the game for L. Williams,,86,88
374,3,0:00.0,,M. Fultz makes 2-pt layup from 2 ft,86,90
375,4,12:00.0,S. Gilgeous-Alexander makes 2-pt jump shot from 11 ft,,88,90
376,4,11:35.0,,J. Embiid makes 2-pt jump shot from 15 ft (assist by M. Muscala),88,92
377,4,11:25.0,S. Gilgeous-Alexander misses 2-pt layup from 3 ft (block by J. Embiid),,88,92
378,4,11:25.0,Offensive rebound by Team,,88,92
379,4,11:23.0,Personal foul by M. Muscala (drawn by B. Marjanović),,88,92
