,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,ORLANDO_ACTION,WASHINGTON_SCORE,ORLANDO_SCORE
29,1,8:27.0,,E. Fournier makes 2-pt layup from 2 ft,6,7
30,1,8:22.0,Turnover by T. Bryant (bad pass; steal by E. Fournier),,6,7
31,1,8:17.0,,E. Fournier misses 3-pt jump shot from 25 ft,6,7
32,1,8:13.0,Defensive rebound by T. Bryant,,6,7
33,1,8:06.0,B. Beal misses 2-pt jump shot from 16 ft,,6,7
34,1,8:02.0,,Defensive rebound by D. Augustin,6,7
35,1,7:55.0,,J. Isaac misses 3-pt jump shot from 22 ft,6,7
36,1,7:51.0,Defensive rebound by T. Satoranský,,6,7
37,1,7:46.0,T. Bryant makes 2-pt dunk from 1 ft (assist by T. Satoranský),,8,7
38,1,7:31.0,,N. Vučević makes 2-pt dunk from 1 ft (assist by A. Gordon),8,9
39,1,7:07.0,B. Beal makes 3-pt jump shot from 26 ft (assist by J. Green),,11,9
40,1,6:47.0,,E. Fournier misses 2-pt layup from 6 ft,11,9
41,1,6:44.0,Defensive rebound by T. Ariza,,11,9
42,1,6:27.0,J. Green misses 3-pt jump shot from 23 ft,,11,9
43,1,6:24.0,,Defensive rebound by J. Isaac,11,9
44,1,6:10.0,,Orlando full timeout,11,9
45,1,6:10.0,,T. Ross enters the game for A. Gordon,11,9
46,1,6:02.0,,N. Vučević makes 2-pt hook shot from 8 ft (assist by E. Fournier),11,11
47,1,5:47.0,T. Ariza misses 2-pt jump shot from 12 ft,,11,11
48,1,5:44.0,,Defensive rebound by J. Isaac,11,11
49,1,5:31.0,,N. Vučević makes 2-pt hook shot from 7 ft,11,13
50,1,5:18.0,Personal foul by D. Augustin (drawn by T. Satoranský),,11,13
51,1,5:04.0,J. Green misses 2-pt jump shot from 22 ft,,11,13
52,1,5:00.0,,Defensive rebound by T. Ross,11,13
53,1,4:46.0,,N. Vučević misses 2-pt hook shot from 8 ft,11,13
54,1,4:42.0,Defensive rebound by T. Bryant,,11,13
55,1,4:35.0,T. Satoranský misses 2-pt jump shot from 15 ft,,11,13
56,1,4:31.0,,Defensive rebound by J. Isaac,11,13
57,1,4:17.0,,D. Augustin misses 2-pt jump shot from 10 ft,11,13
58,1,4:12.0,Defensive rebound by T. Bryant,,11,13
59,1,4:00.0,Shooting foul by N. Vučević (drawn by T. Ariza),,11,13
60,1,4:00.0,T. Ariza makes free throw 1 of 2,,12,13
61,1,4:00.0,I. Mahinmi enters the game for T. Bryant,,12,13
62,1,4:00.0,O. Porter enters the game for J. Green,,12,13
63,1,4:00.0,,J. Grant enters the game for D. Augustin,12,13
64,1,4:00.0,,J. Simmons enters the game for E. Fournier,12,13
65,1,4:00.0,T. Ariza misses free throw 2 of 2,,12,13
66,1,3:58.0,,Defensive rebound by J. Isaac,12,13
67,1,3:41.0,,Turnover by J. Grant (bad pass),12,13
68,1,3:41.0,B. Beal misses 2-pt jump shot from 15 ft,,12,13
69,1,3:29.0,,Defensive rebound by N. Vučević,12,13
70,1,3:23.0,,N. Vučević makes 3-pt jump shot from 26 ft (assist by J. Simmons),12,16
71,1,3:04.0,T. Satoranský makes 3-pt jump shot from 23 ft (assist by I. Mahinmi),,15,16
72,1,2:48.0,,Orlando full timeout,15,16
73,1,2:48.0,S. Dekker enters the game for T. Ariza,,15,16
74,1,2:48.0,,M. Bamba enters the game for J. Isaac,15,16
75,1,2:48.0,,A. Gordon enters the game for N. Vučević,15,16
76,1,2:43.0,,T. Ross misses 2-pt layup from 4 ft,15,16
77,1,2:37.0,,Offensive rebound by M. Bamba,15,16
78,1,2:37.0,,M. Bamba makes 2-pt dunk at rim,15,18
79,1,2:26.0,B. Beal makes 2-pt jump shot from 13 ft,,17,18
80,1,2:13.0,,A. Gordon makes 3-pt jump shot from 23 ft (assist by M. Bamba),17,21
81,1,1:56.0,B. Beal makes 2-pt jump shot from 15 ft,,19,21
82,1,1:41.0,,T. Ross misses 2-pt hook shot from 10 ft,19,21
83,1,1:37.0,,Offensive rebound by A. Gordon,19,21
84,1,1:33.0,,T. Ross misses 3-pt jump shot from 24 ft,19,21
85,1,1:30.0,Defensive rebound by O. Porter,,19,21
86,1,1:23.0,S. Dekker makes 2-pt layup from 2 ft (assist by T. Satoranský),,21,21
87,1,0:57.0,,A. Gordon misses 2-pt jump shot from 5 ft (block by S. Dekker),21,21
88,1,0:55.0,Defensive rebound by B. Beal,,21,21
89,1,0:49.0,O. Porter misses 3-pt jump shot from 25 ft,,21,21
90,1,0:49.0,,Defensive rebound by A. Gordon,21,21
91,1,0:33.0,,A. Gordon misses 3-pt jump shot from 23 ft,21,21
92,1,0:30.0,Defensive rebound by B. Beal,,21,21
93,1,0:12.0,B. Beal makes 3-pt jump shot from 24 ft (assist by O. Porter),,24,21
94,1,0:05.0,,Personal take foul by T. Satoranský (drawn by J. Grant),24,21
95,1,0:05.0,C. Randle enters the game for T. Satoranský,,24,21
96,1,0:01.0,,J. Grant misses 3-pt jump shot from 25 ft,24,21
97,1,0:01.0,Defensive rebound by B. Beal,,24,21
98,2,11:49.0,,Turnover by A. Gordon (bad pass; steal by I. Mahinmi),24,21
99,2,11:32.0,O. Porter misses 2-pt jump shot from 22 ft,,24,21
100,2,11:29.0,,Defensive rebound by M. Bamba,24,21
101,2,11:22.0,,J. Grant makes 2-pt jump shot from 8 ft (assist by J. Simmons),24,23
102,2,11:08.0,S. Dekker misses 2-pt jump shot from 7 ft,,24,23
103,2,11:04.0,,Defensive rebound by M. Bamba,24,23
104,2,10:51.0,,T. Ross misses 2-pt jump shot from 21 ft,24,23
105,2,10:46.0,,Offensive rebound by A. Gordon,24,23
106,2,10:46.0,,A. Gordon makes 2-pt layup at rim,24,25
107,2,10:32.0,C. Randle misses 2-pt jump shot from 18 ft,,24,25
108,2,10:30.0,,Defensive rebound by J. Simmons,24,25
109,2,10:27.0,,A. Gordon misses 3-pt jump shot from 25 ft,24,25
110,2,10:24.0,Defensive rebound by O. Porter,,24,25
111,2,10:07.0,O. Porter misses 2-pt layup from 4 ft (block by M. Bamba),,24,25
112,2,10:03.0,,Defensive rebound by J. Grant,24,25
113,2,10:00.0,,J. Grant makes 2-pt layup from 1 ft,24,27
114,2,9:39.0,Shooting foul by J. Grant (drawn by O. Porter),,24,27
115,2,9:39.0,O. Porter makes free throw 1 of 2,,25,27
116,2,9:39.0,O. Porter makes free throw 2 of 2,,26,27
117,2,9:24.0,,A. Gordon makes 2-pt layup from 1 ft (assist by J. Grant),26,29
118,2,9:03.0,O. Porter misses 2-pt jump shot from 21 ft,,26,29
119,2,8:57.0,,Defensive rebound by M. Bamba,26,29
120,2,8:51.0,,Turnover by M. Bamba (lost ball; steal by I. Mahinmi),26,29
121,2,8:38.0,I. Mahinmi makes 2-pt hook shot from 8 ft,,28,29
122,2,8:17.0,,A. Gordon misses 3-pt jump shot from 26 ft,28,29
123,2,8:15.0,Defensive rebound by O. Porter,,28,29
124,2,8:00.0,C. Randle misses 3-pt jump shot from 23 ft,,28,29
125,2,7:58.0,Offensive rebound by S. Dekker,,28,29
126,2,7:56.0,J. Green makes 3-pt jump shot from 26 ft (assist by S. Dekker),,31,29
127,2,7:29.0,,Turnover by J. Simmons (bad pass; steal by I. Mahinmi),31,29
128,2,7:23.0,I. Mahinmi makes 2-pt hook shot from 3 ft,,33,29
129,2,7:07.0,,A. Gordon misses 3-pt jump shot from 26 ft,33,29
130,2,7:04.0,Defensive rebound by O. Porter,,33,29
131,2,6:52.0,J. Green misses 2-pt layup from 4 ft (block by A. Gordon),,33,29
132,2,6:52.0,Offensive rebound by Team,,33,29
133,2,6:52.0,,Orlando full timeout,33,29
134,2,6:52.0,,D. Augustin enters the game for M. Bamba,33,29
135,2,6:52.0,,E. Fournier enters the game for J. Grant,33,29
136,2,6:52.0,,N. Vučević enters the game for T. Ross,33,29
137,2,6:45.0,C. Randle misses 2-pt jump shot from 19 ft,,33,29
138,2,6:40.0,,Defensive rebound by N. Vučević,33,29
139,2,6:26.0,,Personal foul by I. Mahinmi (drawn by E. Fournier),33,29
140,2,6:17.0,,A. Gordon misses 3-pt jump shot from 26 ft,33,29
141,2,6:15.0,Defensive rebound by I. Mahinmi,,33,29
142,2,6:04.0,S. Dekker misses 2-pt layup from 3 ft,,33,29
143,2,5:59.0,Offensive rebound by I. Mahinmi,,33,29
144,2,5:59.0,I. Mahinmi misses 2-pt layup from 1 ft,,33,29
145,2,5:58.0,,Defensive rebound by A. Gordon,33,29
146,2,5:57.0,,E. Fournier misses 3-pt jump shot from 25 ft,33,29
147,2,5:53.0,Defensive rebound by J. Green,,33,29
148,2,5:37.0,I. Mahinmi makes 2-pt hook shot from 8 ft (assist by J. Green),,35,29
149,2,5:19.0,,J. Simmons misses 3-pt jump shot from 28 ft,35,29
150,2,5:16.0,Defensive rebound by O. Porter,,35,29
151,2,5:03.0,O. Porter misses 2-pt jump shot from 14 ft,,35,29
152,2,4:58.0,,Defensive rebound by N. Vučević,35,29
153,2,4:55.0,,A. Gordon makes 2-pt dunk from 1 ft (assist by D. Augustin),35,31
154,2,4:53.0,Washington full timeout,,35,31
155,2,4:53.0,T. Ariza enters the game for S. Dekker,,35,31
156,2,4:53.0,B. Beal enters the game for I. Mahinmi,,35,31
157,2,4:53.0,T. Satoranský enters the game for C. Randle,,35,31
158,2,4:53.0,,J. Isaac enters the game for A. Gordon,35,31
159,2,4:53.0,,T. Ross enters the game for J. Simmons,35,31
160,2,4:43.0,J. Green misses 2-pt layup from 2 ft,,35,31
161,2,4:41.0,,Defensive rebound by J. Isaac,35,31
162,2,4:39.0,,Turnover by D. Augustin (bad pass; steal by O. Porter),35,31
163,2,4:33.0,Turnover by T. Satoranský (bad pass),,35,31
164,2,4:23.0,,N. Vučević makes 2-pt hook shot from 10 ft,35,33
165,2,4:02.0,J. Green makes 3-pt jump shot from 26 ft (assist by B. Beal),,38,33
166,2,3:50.0,,Personal foul by J. Green (drawn by T. Ross),38,33
167,2,3:37.0,,E. Fournier misses 2-pt layup from 3 ft,38,33
168,2,3:28.0,,Offensive rebound by N. Vučević,38,33
169,2,3:28.0,,N. Vučević makes 2-pt layup at rim,38,35
170,2,3:17.0,J. Green makes 3-pt jump shot from 26 ft (assist by T. Satoranský),,41,35
171,2,3:00.0,,J. Isaac misses 3-pt jump shot from 28 ft,41,35
172,2,2:56.0,Defensive rebound by J. Green,,41,35
173,2,2:52.0,O. Porter makes 3-pt jump shot from 24 ft (assist by T. Ariza),,44,35
174,2,2:40.0,,Orlando full timeout,44,35
175,2,2:30.0,,J. Isaac misses 3-pt jump shot from 25 ft,44,35
176,2,2:27.0,Defensive rebound by J. Green,,44,35
177,2,2:18.0,Turnover by B. Beal (bad pass; steal by T. Ross),,44,35
178,2,2:14.0,,D. Augustin makes 3-pt jump shot from 27 ft (assist by T. Ross),44,38
179,2,1:52.0,J. Green makes 3-pt jump shot from 27 ft (assist by T. Ariza),,47,38
180,2,1:35.0,,E. Fournier misses 3-pt jump shot from 26 ft,47,38
181,2,1:33.0,Defensive rebound by J. Green,,47,38
182,2,1:19.0,J. Green misses 3-pt jump shot from 27 ft,,47,38
183,2,1:15.0,,Defensive rebound by T. Ross,47,38
184,2,1:09.0,,Turnover by T. Ross (bad pass; steal by T. Satoranský),47,38
185,2,1:01.0,O. Porter makes 3-pt jump shot from 27 ft (assist by T. Ariza),,50,38
186,2,0:47.0,,J. Isaac misses 2-pt layup from 2 ft,50,38
187,2,0:43.0,Defensive rebound by J. Green,,50,38
188,2,0:42.0,Turnover by J. Green (out of bounds lost ball),,50,38
189,2,0:42.0,,A. Gordon enters the game for J. Isaac,50,38
190,2,0:31.0,,Turnover by D. Augustin (bad pass; steal by B. Beal),50,38
191,2,0:10.0,B. Beal misses 3-pt jump shot from 23 ft,,50,38
192,2,0:07.0,,Defensive rebound by D. Augustin,50,38
193,2,0:03.0,,Personal foul by T. Satoranský (drawn by D. Augustin),50,38
194,2,0:03.0,C. Randle enters the game for T. Satoranský,,50,38
195,2,0:01.0,,E. Fournier misses 3-pt jump shot from 25 ft,50,38
196,2,0:01.0,,Offensive rebound by Team,50,38
197,3,11:42.0,,Turnover by N. Vučević (bad pass),50,38
198,3,11:27.0,T. Bryant misses 2-pt jump shot from 15 ft,,50,38
199,3,11:21.0,,Defensive rebound by N. Vučević,50,38
200,3,11:14.0,,A. Gordon makes 3-pt jump shot from 23 ft (assist by D. Augustin),50,41
201,3,10:59.0,T. Satoranský misses 3-pt jump shot from 25 ft,,50,41
202,3,10:56.0,,Defensive rebound by J. Isaac,50,41
203,3,10:45.0,,J. Isaac makes 2-pt layup from 2 ft,50,43
204,3,10:21.0,J. Green makes 3-pt jump shot from 27 ft (assist by B. Beal),,53,43
205,3,10:06.0,,N. Vučević misses 3-pt jump shot from 26 ft,53,43
206,3,10:03.0,Defensive rebound by T. Bryant,,53,43
207,3,9:51.0,Shooting foul by N. Vučević (drawn by T. Bryant),,53,43
208,3,9:51.0,T. Bryant misses free throw 1 of 2,,53,43
209,3,9:51.0,Offensive rebound by Team,,53,43
210,3,9:51.0,T. Bryant makes free throw 2 of 2,,54,43
211,3,9:39.0,,Turnover by E. Fournier (bad pass),54,43
212,3,9:29.0,B. Beal makes 3-pt jump shot from 28 ft (assist by T. Satoranský),,57,43
213,3,9:07.0,,Shooting foul by T. Bryant (drawn by N. Vučević),57,43
214,3,9:07.0,,N. Vučević makes free throw 1 of 2,57,44
215,3,9:07.0,,N. Vučević makes free throw 2 of 2,57,45
216,3,8:47.0,J. Green misses 3-pt jump shot from 25 ft,,57,45
217,3,8:44.0,Offensive rebound by B. Beal,,57,45
218,3,8:42.0,B. Beal makes 3-pt jump shot from 24 ft,,60,45
219,3,8:30.0,,Shooting foul by B. Beal (drawn by A. Gordon),60,45
220,3,8:30.0,,A. Gordon misses free throw 1 of 2,60,45
221,3,8:30.0,,Offensive rebound by Team,60,45
222,3,8:30.0,,A. Gordon makes free throw 2 of 2,60,46
223,3,8:19.0,T. Bryant makes 2-pt layup from 2 ft (assist by T. Ariza),,62,46
224,3,8:06.0,,Turnover by N. Vučević (bad pass),62,46
225,3,7:45.0,T. Bryant makes 2-pt dunk from 1 ft (assist by T. Satoranský),,64,46
226,3,7:31.0,,N. Vučević makes 2-pt layup from 3 ft (assist by J. Isaac),64,48
227,3,7:31.0,,Shooting foul by T. Bryant (drawn by N. Vučević),64,48
228,3,7:31.0,,N. Vučević makes free throw 1 of 1,64,49
229,3,7:18.0,T. Satoranský makes 2-pt jump shot from 10 ft (assist by B. Beal),,66,49
230,3,7:18.0,,Orlando full timeout,66,49
231,3,6:51.0,,N. Vučević makes 2-pt hook shot from 8 ft,66,51
232,3,6:43.0,Offensive foul by B. Beal (drawn by A. Gordon),,66,51
233,3,6:43.0,Turnover by B. Beal (offensive foul),,66,51
234,3,6:34.0,,A. Gordon makes 2-pt dunk from 2 ft (assist by N. Vučević),66,53
235,3,6:16.0,J. Green makes 2-pt layup from 9 ft (assist by B. Beal),,68,53
236,3,6:04.0,,N. Vučević makes 2-pt layup from 2 ft (assist by A. Gordon),68,55
237,3,5:50.0,T. Ariza misses 2-pt layup from 7 ft,,68,55
238,3,5:47.0,,Defensive rebound by A. Gordon,68,55
239,3,5:38.0,,E. Fournier misses 3-pt jump shot from 27 ft,68,55
240,3,5:35.0,Defensive rebound by T. Satoranský,,68,55
241,3,5:21.0,Shooting foul by N. Vučević (drawn by T. Satoranský),,68,55
242,3,5:21.0,T. Satoranský makes free throw 1 of 2,,69,55
243,3,5:21.0,,T. Ross enters the game for J. Isaac,69,55
244,3,5:21.0,T. Satoranský makes free throw 2 of 2,,70,55
245,3,5:09.0,,Turnover by E. Fournier (bad pass; steal by B. Beal),70,55
246,3,5:04.0,T. Ariza misses 3-pt jump shot from 26 ft,,70,55
247,3,5:01.0,,Defensive rebound by A. Gordon,70,55
248,3,4:42.0,,D. Augustin misses 2-pt jump shot from 13 ft,70,55
249,3,4:37.0,Defensive rebound by T. Bryant,,70,55
250,3,4:27.0,B. Beal misses 2-pt jump shot from 17 ft,,70,55
251,3,4:25.0,Offensive rebound by T. Bryant,,70,55
252,3,4:23.0,J. Green makes 3-pt jump shot from 26 ft (assist by T. Bryant),,73,55
253,3,3:56.0,,D. Augustin makes 2-pt jump shot from 18 ft (assist by T. Ross),73,57
254,3,3:53.0,Washington full timeout,,73,57
255,3,3:53.0,O. Porter enters the game for T. Ariza,,73,57
256,3,3:53.0,,J. Grant enters the game for D. Augustin,73,57
257,3,3:53.0,,J. Simmons enters the game for E. Fournier,73,57
258,3,3:40.0,T. Bryant misses 2-pt jump shot from 20 ft,,73,57
259,3,3:36.0,,Defensive rebound by N. Vučević,73,57
260,3,3:21.0,,N. Vučević makes 2-pt hook shot from 7 ft (assist by J. Simmons),73,59
261,3,2:54.0,T. Bryant makes 2-pt jump shot from 16 ft (assist by T. Satoranský),,75,59
262,3,2:33.0,,T. Ross makes 2-pt dunk from 2 ft (assist by A. Gordon),75,61
263,3,2:08.0,T. Satoranský misses 2-pt layup from 3 ft,,75,61
264,3,2:05.0,,Defensive rebound by N. Vučević,75,61
265,3,2:05.0,,Personal foul by T. Satoranský (drawn by J. Grant),75,61
266,3,2:05.0,C. Randle enters the game for T. Satoranský,,75,61
267,3,2:05.0,,M. Bamba enters the game for N. Vučević,75,61
268,3,1:51.0,,Def 3 sec tech foul by Team,75,61
269,3,1:51.0,,T. Ross makes technical free throw,75,62
270,3,1:51.0,S. Dekker enters the game for J. Green,,75,62
271,3,1:37.0,,Shooting foul by O. Porter (drawn by A. Gordon),75,62
272,3,1:37.0,,A. Gordon makes free throw 1 of 2,75,63
273,3,1:37.0,,A. Gordon makes free throw 2 of 2,75,64
274,3,1:24.0,Turnover by C. Randle (traveling),,75,64
275,3,1:06.0,,J. Grant misses 3-pt jump shot from 25 ft,75,64
276,3,1:03.0,Defensive rebound by O. Porter,,75,64
277,3,0:53.0,S. Dekker misses 2-pt jump shot from 8 ft,,75,64
278,3,0:50.0,,Defensive rebound by M. Bamba,75,64
279,3,0:41.0,,M. Bamba makes 2-pt dunk at rim (assist by J. Simmons),75,66
280,3,0:36.0,Personal foul by J. Simmons (drawn by B. Beal),,75,66
281,3,0:20.0,O. Porter misses 2-pt jump shot from 21 ft,,75,66
282,3,0:16.0,,Defensive rebound by A. Gordon,75,66
283,3,0:01.0,,T. Ross makes 3-pt jump shot from 28 ft (assist by M. Bamba),75,69
284,4,11:40.0,Personal foul by J. Simmons (drawn by O. Porter),,75,69
285,4,11:36.0,T. Satoranský misses 2-pt jump shot from 10 ft (block by M. Bamba),,75,69
286,4,11:32.0,,Defensive rebound by A. Gordon,75,69
287,4,11:31.0,,T. Ross makes 2-pt dunk from 2 ft (assist by A. Gordon),75,71
288,4,11:08.0,O. Porter misses 2-pt jump shot from 23 ft,,75,71
289,4,11:05.0,,Defensive rebound by J. Simmons,75,71
290,4,11:00.0,,J. Simmons misses 3-pt jump shot from 27 ft,75,71
291,4,10:57.0,,Offensive rebound by J. Simmons,75,71
292,4,10:55.0,,T. Ross makes 3-pt jump shot from 26 ft (assist by J. Simmons),75,74
293,4,10:38.0,T. Ariza makes 3-pt jump shot from 26 ft (assist by T. Satoranský),,78,74
294,4,10:26.0,,J. Grant misses 2-pt jump shot from 8 ft,78,74
295,4,10:23.0,Defensive rebound by I. Mahinmi,,78,74
296,4,10:19.0,O. Porter makes 2-pt layup from 1 ft (assist by T. Satoranský),,80,74
297,4,10:01.0,,T. Ross makes 3-pt jump shot from 26 ft (assist by A. Gordon),80,77
298,4,9:37.0,O. Porter misses 3-pt jump shot from 26 ft,,80,77
299,4,9:35.0,,Defensive rebound by M. Bamba,80,77
300,4,9:22.0,,T. Ross misses 3-pt jump shot from 26 ft,80,77
301,4,9:19.0,Defensive rebound by T. Ariza,,80,77
302,4,9:07.0,Turnover by T. Satoranský (bad pass),,80,77
303,4,8:48.0,,Turnover by A. Gordon (bad pass; steal by S. Dekker),80,77
304,4,8:31.0,I. Mahinmi misses 2-pt hook shot from 10 ft (block by M. Bamba),,80,77
305,4,8:27.0,,Defensive rebound by M. Bamba,80,77
306,4,8:20.0,,Turnover by J. Simmons (bad pass),80,77
307,4,8:20.0,Washington full timeout,,80,77
308,4,8:20.0,B. Beal enters the game for T. Satoranský,,80,77
309,4,8:07.0,B. Beal makes 2-pt layup from 3 ft,,82,77
310,4,7:51.0,,M. Bamba makes 2-pt dunk from 2 ft (assist by A. Gordon),82,79
311,4,7:31.0,Turnover by I. Mahinmi (traveling),,82,79
312,4,7:31.0,J. Green enters the game for I. Mahinmi,,82,79
313,4,7:06.0,,A. Gordon makes 2-pt layup from 1 ft (assist by T. Ross),82,81
314,4,6:43.0,J. Green misses 2-pt jump shot from 13 ft,,82,81
315,4,6:41.0,Offensive rebound by T. Ariza,,82,81
316,4,6:41.0,T. Ariza misses 3-pt jump shot from 23 ft,,82,81
317,4,6:41.0,,Defensive rebound by M. Bamba,82,81
318,4,6:41.0,,M. Bamba misses 2-pt layup from 1 ft,82,81
319,4,6:38.0,,Offensive rebound by M. Bamba,82,81
320,4,6:38.0,,M. Bamba misses 2-pt layup from 1 ft,82,81
321,4,6:37.0,Defensive rebound by J. Green,,82,81
322,4,6:29.0,B. Beal makes 2-pt jump shot from 14 ft,,84,81
323,4,6:13.0,,T. Ross misses 3-pt jump shot from 27 ft,84,81
324,4,6:09.0,Defensive rebound by B. Beal,,84,81
325,4,6:04.0,B. Beal makes 3-pt jump shot from 26 ft,,87,81
326,4,5:46.0,,T. Ross makes 2-pt dunk from 1 ft (assist by J. Grant),87,83
327,4,5:27.0,Turnover by J. Green (out of bounds lost ball),,87,83
328,4,5:27.0,T. Satoranský enters the game for S. Dekker,,87,83
329,4,5:27.0,,D. Augustin enters the game for M. Bamba,87,83
330,4,5:27.0,,N. Vučević enters the game for J. Grant,87,83
331,4,5:06.0,,Personal foul by T. Ariza (drawn by A. Gordon),87,83
332,4,5:06.0,,E. Fournier enters the game for A. Gordon,87,83
333,4,5:06.0,,J. Isaac enters the game for J. Simmons,87,83
334,4,4:54.0,,T. Ross misses 2-pt jump shot from 8 ft,87,83
335,4,4:48.0,,Offensive rebound by J. Isaac,87,83
336,4,4:48.0,,J. Isaac makes 2-pt layup from 1 ft,87,85
337,4,4:29.0,B. Beal misses 2-pt jump shot from 21 ft,,87,85
338,4,4:27.0,,Defensive rebound by T. Ross,87,85
339,4,4:24.0,,J. Isaac makes 2-pt dunk at rim (assist by T. Ross),87,87
340,4,4:24.0,Washington full timeout,,87,87
341,4,3:57.0,T. Ariza misses 2-pt jump shot from 20 ft,,87,87
342,4,3:54.0,,Defensive rebound by E. Fournier,87,87
343,4,3:39.0,,D. Augustin misses 3-pt jump shot from 27 ft,87,87
344,4,3:35.0,Defensive rebound by T. Satoranský,,87,87
345,4,3:33.0,Offensive foul by O. Porter (drawn by D. Augustin),,87,87
346,4,3:33.0,Turnover by O. Porter (offensive foul),,87,87
347,4,3:33.0,,A. Gordon enters the game for J. Isaac,87,87
348,4,3:13.0,,T. Ross misses 2-pt jump shot from 7 ft,87,87
349,4,3:12.0,,Offensive rebound by T. Ross,87,87
350,4,3:05.0,,E. Fournier misses 2-pt jump shot from 19 ft,87,87
351,4,3:01.0,Defensive rebound by T. Ariza,,87,87
352,4,2:58.0,Shooting foul by N. Vučević (drawn by B. Beal),,87,87
353,4,2:58.0,B. Beal makes free throw 1 of 2,,88,87
354,4,2:58.0,B. Beal makes free throw 2 of 2,,89,87
355,4,2:46.0,,Turnover by N. Vučević (out of bounds lost ball),89,87
356,4,2:27.0,O. Porter misses 3-pt jump shot from 26 ft,,89,87
357,4,2:23.0,,Defensive rebound by D. Augustin,89,87
358,4,2:15.0,,D. Augustin misses 2-pt layup from 2 ft,89,87
359,4,2:10.0,,Offensive rebound by A. Gordon,89,87
360,4,2:10.0,,A. Gordon makes 2-pt layup from 1 ft,89,89
361,4,1:57.0,B. Beal misses 2-pt jump shot from 17 ft,,89,89
362,4,1:53.0,,Defensive rebound by T. Ross,89,89
363,4,1:37.0,,N. Vučević makes 2-pt layup from 2 ft,89,91
364,4,1:16.0,B. Beal makes 2-pt dunk from 1 ft,,91,91
365,4,0:59.0,,Shooting foul by J. Green (drawn by N. Vučević),91,91
366,4,0:59.0,,N. Vučević misses free throw 1 of 2,91,91
367,4,0:59.0,,Offensive rebound by Team,91,91
368,4,0:59.0,,N. Vučević misses free throw 2 of 2,91,91
369,4,0:56.0,Defensive rebound by T. Ariza,,91,91
370,4,0:42.0,J. Green makes 2-pt layup from 4 ft (assist by B. Beal),,93,91
371,4,0:25.0,,Turnover by A. Gordon (lost ball; steal by T. Ariza),93,91
372,4,0:23.0,Personal take foul by T. Ross (drawn by T. Satoranský),,93,91
373,4,0:23.0,,J. Simmons enters the game for T. Ross,93,91
374,4,0:10.0,Turnover by B. Beal (lost ball; steal by N. Vučević),,93,91
375,4,0:08.0,Washington full timeout,,93,91
376,4,0:08.0,,Turnover by D. Augustin (bad pass),93,91
377,4,0:08.0,,J. Grant enters the game for D. Augustin,93,91
378,4,0:03.0,Personal take foul by N. Vučević (drawn by T. Ariza),,93,91
379,4,0:03.0,T. Ariza makes free throw 1 of 2,,94,91
380,4,0:03.0,T. Ariza makes free throw 2 of 2,,95,91
381,4,0:03.0,,Orlando full timeout,95,91
382,4,0:03.0,,D. Augustin enters the game for J. Grant,95,91
383,4,0:03.0,,T. Ross enters the game for J. Simmons,95,91
384,4,0:01.0,,N. Vučević misses 3-pt jump shot from 27 ft,95,91
