,QUARTER,TIME_REMAINING,ATLANTA_ACTION,CHARLOTTE_ACTION,ATLANTA_SCORE,CHARLOTTE_SCORE
383,4,8:03.0,Atlanta full timeout,,86,93
384,4,8:03.0,K. Bazemore enters the game for K. Huerter,,86,93
385,4,7:50.0,D. Bembry misses 2-pt layup from 3 ft,,86,93
386,4,7:48.0,,Defensive rebound by M. Williams,86,93
387,4,7:41.0,,M. Monk makes 2-pt dunk at rim (assist by T. Parker),86,95
388,4,7:21.0,D. Dedmon makes 2-pt jump shot from 4 ft (assist by T. Young),,88,95
389,4,7:09.0,,M. Monk misses 3-pt jump shot from 25 ft,88,95
390,4,7:05.0,Defensive rebound by D. Bembry,,88,95
391,4,7:02.0,Turnover by D. Dedmon (traveling),,88,95
392,4,6:52.0,,Shooting foul by D. Dedmon (drawn by M. Monk),88,95
393,4,6:52.0,,M. Monk misses free throw 1 of 2,88,95
394,4,6:52.0,,Offensive rebound by Team,88,95
395,4,6:52.0,V. Carter enters the game for D. Dedmon,,88,95
396,4,6:52.0,J. Lin enters the game for T. Young,,88,95
397,4,6:52.0,,K. Walker enters the game for T. Parker,88,95
398,4,6:52.0,,M. Monk makes free throw 2 of 2,88,96
399,4,6:35.0,A. Poythress misses 2-pt jump shot from 3 ft,,88,96
400,4,6:33.0,,Defensive rebound by M. Williams,88,96
401,4,6:23.0,,N. Batum makes 2-pt layup from 1 ft (assist by M. Monk),88,98
402,4,6:14.0,K. Bazemore misses 3-pt jump shot from 26 ft,,88,98
403,4,6:12.0,,Defensive rebound by C. Zeller,88,98
404,4,6:02.0,,M. Williams makes 2-pt layup at rim (assist by N. Batum),88,100
405,4,5:41.0,K. Bazemore misses 3-pt jump shot from 23 ft,,88,100
406,4,5:38.0,,Defensive rebound by M. Williams,88,100
407,4,5:23.0,,Offensive foul by C. Zeller (drawn by A. Poythress),88,100
408,4,5:23.0,,Turnover by C. Zeller (offensive foul),88,100
409,4,5:23.0,O. Spellman enters the game for A. Poythress,,88,100
410,4,5:11.0,J. Lin makes 2-pt jump shot from 21 ft,,90,100
411,4,4:57.0,,N. Batum makes 2-pt dunk from 1 ft (assist by M. Monk),90,102
412,4,4:42.0,J. Lin makes 2-pt jump shot from 15 ft,,92,102
413,4,4:26.0,,M. Williams makes 3-pt jump shot from 24 ft (assist by M. Monk),92,105
414,4,4:12.0,J. Lin misses 2-pt jump shot from 17 ft,,92,105
415,4,4:07.0,Offensive rebound by O. Spellman,,92,105
416,4,4:07.0,O. Spellman misses 2-pt layup from 1 ft,,92,105
417,4,4:06.0,,Defensive rebound by M. Williams,92,105
418,4,3:57.0,,M. Monk makes 2-pt layup from 1 ft,92,107
419,4,3:57.0,Atlanta full timeout,,92,107
420,4,3:48.0,Turnover by K. Bazemore (traveling),,92,107
421,4,3:48.0,K. Huerter enters the game for D. Bembry,,92,107
422,4,3:39.0,,Turnover by N. Batum (bad pass; steal by K. Bazemore),92,107
423,4,3:32.0,K. Bazemore misses 3-pt jump shot from 26 ft,,92,107
424,4,3:28.0,,Defensive rebound by N. Batum,92,107
425,4,3:22.0,,N. Batum misses 3-pt jump shot from 26 ft,92,107
426,4,3:17.0,Defensive rebound by K. Huerter,,92,107
427,4,3:06.0,Shooting foul by M. Monk (drawn by J. Lin),,92,107
428,4,3:06.0,,Charlotte full timeout,92,107
429,4,3:06.0,J. Lin makes free throw 1 of 2,,93,107
430,4,3:06.0,J. Lin makes free throw 2 of 2,,94,107
431,4,2:55.0,,Turnover by N. Batum (bad pass; steal by K. Huerter),94,107
432,4,2:53.0,K. Bazemore makes 2-pt layup from 1 ft,,96,107
433,4,2:53.0,Shooting foul by N. Batum (drawn by K. Bazemore),,96,107
434,4,2:53.0,T. Young enters the game for J. Lin,,96,107
435,4,2:53.0,,T. Parker enters the game for N. Batum,96,107
436,4,2:53.0,K. Bazemore makes free throw 1 of 1,,97,107
437,4,2:35.0,,K. Walker makes 2-pt layup from 1 ft,97,109
438,4,2:30.0,K. Bazemore misses 3-pt jump shot from 25 ft,,97,109
439,4,2:27.0,,Defensive rebound by M. Williams,97,109
440,4,2:10.0,,M. Williams misses 2-pt jump shot from 9 ft,97,109
441,4,2:07.0,Defensive rebound by V. Carter,,97,109
442,4,2:03.0,V. Carter makes 3-pt jump shot from 28 ft (assist by T. Young),,100,109
443,4,1:47.0,,M. Monk makes 2-pt layup from 2 ft,100,111
444,4,1:32.0,Turnover by K. Bazemore (bad pass; steal by K. Walker),,100,111
445,4,1:29.0,,M. Monk misses 2-pt layup from 3 ft (block by K. Bazemore),100,111
446,4,1:29.0,,Offensive rebound by Team,100,111
447,4,1:29.0,,Charlotte full timeout,100,111
448,4,1:22.0,,K. Walker makes 2-pt layup from 6 ft (assist by M. Williams),100,113
449,4,1:13.0,T. Young misses 2-pt layup from 3 ft (block by K. Walker),,100,113
450,4,1:10.0,,Defensive rebound by C. Zeller,100,113
451,4,0:54.0,,Turnover by C. Zeller (bad pass; steal by K. Huerter),100,113
452,4,0:47.0,Personal foul by C. Zeller (drawn by T. Young),,100,113
453,4,0:47.0,T. Young makes free throw 1 of 2,,101,113
454,4,0:47.0,D. Bembry enters the game for V. Carter,,101,113
455,4,0:47.0,T. Young makes free throw 2 of 2,,102,113
456,4,0:29.0,,Turnover by M. Monk (traveling),102,113
457,4,0:24.0,O. Spellman misses 3-pt jump shot from 26 ft,,102,113
458,4,0:20.0,,Defensive rebound by M. Williams,102,113
