,QUARTER,TIME_REMAINING,HOUSTON_ACTION,CHICAGO_ACTION,HOUSTON_SCORE,CHICAGO_SCORE
389,4,4:01.0,,W. Carter makes free throw 2 of 2,87,82
390,4,3:45.0,C. Capela makes 2-pt dunk from 1 ft (assist by P. Tucker),,89,82
391,4,3:24.0,,J. Parker misses 2-pt jump shot from 13 ft,89,82
392,4,3:18.0,,Offensive rebound by C. Hutchison,89,82
393,4,3:18.0,,C. Hutchison misses 2-pt layup from 1 ft,89,82
394,4,3:17.0,Defensive rebound by C. Capela,,89,82
395,4,3:10.0,J. Harden misses 2-pt layup from 3 ft,,89,82
396,4,3:08.0,,Defensive rebound by W. Carter,89,82
397,4,3:06.0,,Turnover by J. Parker (out of bounds lost ball),89,82
398,4,2:59.0,J. Harden makes 2-pt layup from 3 ft,,91,82
399,4,2:59.0,Shooting foul by C. Hutchison (drawn by J. Harden),,91,82
400,4,2:59.0,J. Harden makes free throw 1 of 1,,92,82
401,4,2:48.0,,Personal foul by C. Capela (drawn by Z. LaVine),92,82
402,4,2:48.0,,Z. LaVine makes free throw 1 of 2,92,83
403,4,2:48.0,,Z. LaVine makes free throw 2 of 2,92,84
404,4,2:34.0,Turnover by J. Harden (bad pass; steal by J. Holiday),,92,84
405,4,2:29.0,,Shooting foul by C. Anthony (drawn by C. Hutchison),92,84
406,4,2:29.0,,C. Hutchison makes free throw 1 of 2,92,85
407,4,2:29.0,,C. Hutchison makes free throw 2 of 2,92,86
408,4,2:09.0,P. Tucker misses 2-pt layup from 3 ft (block by W. Carter),,92,86
409,4,2:06.0,,Defensive rebound by C. Hutchison,92,86
410,4,1:50.0,,Turnover by J. Parker (bad pass; steal by P. Tucker),92,86
411,4,1:28.0,C. Paul makes 2-pt jump shot from 6 ft,,94,86
412,4,1:28.0,,Chicago full timeout,94,86
413,4,1:16.0,,J. Parker misses 2-pt jump shot from 8 ft,94,86
414,4,1:14.0,,Offensive rebound by W. Carter,94,86
415,4,1:13.0,,W. Carter misses 2-pt jump shot from 11 ft,94,86
416,4,1:13.0,,Offensive rebound by Team,94,86
417,4,1:04.0,,Turnover by J. Parker (bad pass; steal by C. Paul),94,86
418,4,0:49.0,C. Anthony misses 3-pt jump shot from 25 ft,,94,86
419,4,0:45.0,,Defensive rebound by W. Carter,94,86
420,4,0:39.0,,Z. LaVine misses 3-pt jump shot from 27 ft,94,86
421,4,0:34.0,Defensive rebound by C. Paul,,94,86
422,4,0:32.0,Personal foul by Z. LaVine (drawn by C. Paul),,94,86
423,4,0:31.0,Personal foul by C. Hutchison (drawn by C. Paul),,94,86
424,4,0:31.0,C. Paul misses free throw 1 of 2,,94,86
425,4,0:31.0,Offensive rebound by Team,,94,86
426,4,0:31.0,C. Paul makes free throw 2 of 2,,95,86
427,4,0:25.0,,Z. LaVine makes 2-pt layup from 1 ft,95,88
428,4,0:24.0,Personal take foul by Z. LaVine (drawn by J. Harden),,95,88
429,4,0:24.0,J. Harden misses free throw 1 of 2,,95,88
430,4,0:24.0,Offensive rebound by Team,,95,88
431,4,0:24.0,J. Harden makes free throw 2 of 2,,96,88
432,4,0:24.0,,J. Holiday misses 3-pt jump shot from 23 ft,96,88
433,4,0:10.0,Defensive rebound by C. Anthony,,96,88
