,QUARTER,TIME_REMAINING,ATLANTA_ACTION,MILWAUKEE_ACTION,ATLANTA_SCORE,MILWAUKEE_SCORE
59,1,5:17.0,,B. Lopez makes 3-pt jump shot from 27 ft (assist by E. Bledsoe),12,29
60,1,5:00.0,J. Anderson misses 2-pt layup from 4 ft,,12,29
61,1,4:58.0,,Defensive rebound by E. Bledsoe,12,29
62,1,4:54.0,,E. Bledsoe makes 2-pt layup from 2 ft,12,31
63,1,4:38.0,J. Lin misses 3-pt jump shot from 29 ft,,12,31
64,1,4:35.0,,Defensive rebound by E. Bledsoe,12,31
65,1,4:29.0,,E. Bledsoe misses 3-pt jump shot from 28 ft,12,31
66,1,4:25.0,Defensive rebound by D. Bembry,,12,31
67,1,4:21.0,D. Bembry misses 2-pt jump shot from 20 ft,,12,31
68,1,4:17.0,,Defensive rebound by D. Wilson,12,31
69,1,4:17.0,V. Carter enters the game for J. Collins,,12,31
70,1,4:17.0,,G. Hill enters the game for E. Bledsoe,12,31
71,1,4:17.0,,E. İlyasova enters the game for B. Lopez,12,31
72,1,4:07.0,,K. Middleton misses 2-pt layup from 3 ft,12,31
73,1,4:04.0,Defensive rebound by A. Len,,12,31
74,1,4:04.0,Offensive foul by J. Anderson (drawn by E. İlyasova),,12,31
75,1,4:04.0,Turnover by J. Anderson (offensive foul),,12,31
76,1,3:50.0,,E. İlyasova makes 2-pt layup from 3 ft (assist by K. Middleton),12,33
77,1,3:39.0,Shooting foul by E. İlyasova (drawn by J. Anderson),,12,33
78,1,3:39.0,J. Anderson misses free throw 1 of 2,,12,33
79,1,3:39.0,Offensive rebound by Team,,12,33
80,1,3:39.0,,T. Snell enters the game for K. Middleton,12,33
81,1,3:39.0,J. Anderson misses free throw 2 of 2,,12,33
82,1,3:37.0,,Defensive rebound by E. İlyasova,12,33
83,1,3:23.0,,G. Hill misses 3-pt jump shot from 25 ft,12,33
84,1,3:23.0,Defensive rebound by Team,,12,33
85,1,3:23.0,,Loose ball foul by T. Snell (drawn by J. Lin),12,33
86,1,3:14.0,D. Bembry misses 3-pt jump shot from 24 ft,,12,33
87,1,3:11.0,,Defensive rebound by D. Wilson,12,33
88,1,3:05.0,,T. Snell makes 3-pt jump shot from 27 ft (assist by D. Wilson),12,36
89,1,2:52.0,A. Len misses 2-pt jump shot from 11 ft,,12,36
90,1,2:50.0,,Defensive rebound by E. İlyasova,12,36
91,1,2:34.0,,P. Connaughton misses 3-pt jump shot from 28 ft,12,36
92,1,2:32.0,Defensive rebound by J. Anderson,,12,36
93,1,2:29.0,Offensive foul by A. Len (drawn by E. İlyasova),,12,36
94,1,2:29.0,Turnover by A. Len (offensive foul),,12,36
95,1,2:29.0,,Milwaukee full timeout,12,36
96,1,2:29.0,D. Dedmon enters the game for J. Anderson,,12,36
97,1,2:29.0,D. Hamilton enters the game for D. Bembry,,12,36
98,1,2:29.0,K. Huerter enters the game for A. Len,,12,36
99,1,2:29.0,T. Young enters the game for J. Lin,,12,36
100,1,2:11.0,,G. Hill misses 3-pt jump shot from 28 ft,12,36
101,1,2:10.0,,Offensive rebound by E. İlyasova,12,36
102,1,2:08.0,,Turnover by E. İlyasova (bad pass; steal by T. Young),12,36
103,1,2:01.0,T. Young misses 2-pt layup from 1 ft,,12,36
104,1,2:00.0,Offensive rebound by D. Hamilton,,12,36
105,1,1:59.0,D. Hamilton makes 2-pt layup from 1 ft,,14,36
106,1,1:38.0,,D. Wilson makes 2-pt dunk from 1 ft (assist by P. Connaughton),14,38
107,1,1:17.0,V. Carter misses 3-pt jump shot from 26 ft,,14,38
108,1,1:14.0,,Defensive rebound by E. İlyasova,14,38
109,1,1:04.0,,P. Connaughton misses 3-pt jump shot from 28 ft,14,38
110,1,1:01.0,Defensive rebound by K. Huerter,,14,38
111,1,0:55.0,D. Dedmon misses 2-pt hook shot from 2 ft,,14,38
112,1,0:52.0,,Defensive rebound by E. İlyasova,14,38
113,1,0:50.0,,P. Connaughton misses 2-pt layup from 3 ft (block by V. Carter),14,38
114,1,0:50.0,,Offensive rebound by Team,14,38
115,1,0:50.0,,G. Antetokounmpo enters the game for D. Wilson,14,38
116,1,0:44.0,,T. Snell makes 3-pt jump shot from 26 ft,14,41
117,1,0:28.0,D. Dedmon misses 3-pt jump shot from 26 ft,,14,41
118,1,0:24.0,,Defensive rebound by G. Antetokounmpo,14,41
119,1,0:07.0,,P. Connaughton makes 2-pt hook shot from 4 ft (assist by G. Antetokounmpo),14,43
120,1,0:02.0,Turnover by D. Dedmon (traveling),,14,43
121,1,0:00.0,,G. Antetokounmpo misses 3-pt jump shot from 28 ft,14,43
122,1,0:00.0,,Offensive rebound by Team,14,43
123,2,11:46.0,K. Huerter makes 2-pt layup from 1 ft,,16,43
124,2,11:32.0,,B. Lopez misses 2-pt layup from 5 ft,16,43
125,2,11:28.0,,Offensive rebound by G. Hill,16,43
126,2,11:24.0,,B. Lopez misses 3-pt jump shot from 28 ft,16,43
127,2,11:22.0,,Offensive rebound by M. Brogdon,16,43
128,2,11:08.0,,M. Brogdon misses 3-pt jump shot from 27 ft,16,43
129,2,11:06.0,Defensive rebound by T. Young,,16,43
130,2,11:00.0,K. Huerter makes 3-pt jump shot from 28 ft (assist by T. Young),,19,43
131,2,10:32.0,,B. Lopez misses 2-pt jump shot from 10 ft,19,43
132,2,10:32.0,,Offensive rebound by Team,19,43
133,2,10:32.0,Loose ball foul by T. Young (drawn by G. Hill),,19,43
134,2,10:32.0,,E. Bledsoe enters the game for G. Hill,19,43
135,2,10:24.0,,G. Antetokounmpo makes 2-pt jump shot from 18 ft,19,45
136,2,10:06.0,Turnover by D. Dedmon (bad pass; steal by T. Snell),,19,45
137,2,10:04.0,,Personal take foul by D. Dedmon (drawn by G. Antetokounmpo),19,45
138,2,10:02.0,,E. Bledsoe misses 2-pt layup from 3 ft,19,45
139,2,9:59.0,Defensive rebound by D. Dedmon,,19,45
140,2,9:52.0,T. Young misses 2-pt jump shot from 19 ft (block by E. Bledsoe),,19,45
141,2,9:48.0,,Defensive rebound by M. Brogdon,19,45
142,2,9:42.0,,M. Brogdon misses 3-pt jump shot from 27 ft,19,45
143,2,9:39.0,Defensive rebound by J. Collins,,19,45
144,2,9:29.0,Shooting foul by G. Antetokounmpo (drawn by J. Collins),,19,45
145,2,9:29.0,J. Collins makes free throw 1 of 2,,20,45
146,2,9:29.0,A. Len enters the game for D. Dedmon,,20,45
147,2,9:29.0,J. Collins misses free throw 2 of 2,,20,45
148,2,9:25.0,,Defensive rebound by B. Lopez,20,45
149,2,9:10.0,,Shooting foul by J. Collins (drawn by B. Lopez),20,45
150,2,9:10.0,,B. Lopez misses free throw 1 of 2,20,45
151,2,9:10.0,,Offensive rebound by Team,20,45
152,2,9:10.0,,B. Lopez makes free throw 2 of 2,20,46
153,2,8:49.0,K. Huerter misses 2-pt jump shot from 8 ft,,20,46
154,2,8:49.0,,Defensive rebound by Team,20,46
155,2,8:38.0,,T. Snell misses 2-pt jump shot from 20 ft,20,46
156,2,8:35.0,,Offensive rebound by G. Antetokounmpo,20,46
157,2,8:34.0,,G. Antetokounmpo makes 2-pt dunk from 1 ft,20,48
158,2,8:20.0,A. Len makes 2-pt dunk from 1 ft (assist by D. Hamilton),,22,48
159,2,8:06.0,,E. Bledsoe misses 3-pt jump shot from 22 ft,22,48
160,2,8:03.0,Defensive rebound by A. Len,,22,48
161,2,7:56.0,J. Collins misses 3-pt jump shot from 25 ft,,22,48
162,2,7:52.0,,Defensive rebound by E. Bledsoe,22,48
163,2,7:46.0,,M. Brogdon makes 2-pt layup from 2 ft,22,50
164,2,7:44.0,Atlanta full timeout,,22,50
165,2,7:44.0,D. Dedmon enters the game for A. Len,,22,50
166,2,7:44.0,,K. Middleton enters the game for G. Antetokounmpo,22,50
167,2,7:44.0,,D. Wilson enters the game for T. Snell,22,50
168,2,7:26.0,J. Collins misses 2-pt layup from 4 ft (block by B. Lopez),,22,50
169,2,7:23.0,,Defensive rebound by E. Bledsoe,22,50
170,2,7:21.0,,E. Bledsoe makes 2-pt layup from 1 ft,22,52
171,2,7:05.0,D. Dedmon makes 2-pt jump shot from 11 ft (assist by T. Young),,24,52
172,2,6:43.0,,M. Brogdon makes 2-pt layup from 2 ft,24,54
173,2,6:27.0,D. Dedmon makes 3-pt jump shot from 25 ft (assist by T. Young),,27,54
174,2,6:14.0,,K. Middleton makes 2-pt jump shot from 11 ft,27,56
175,2,5:54.0,Turnover by D. Hamilton (lost ball; steal by K. Middleton),,27,56
176,2,5:44.0,,Turnover by M. Brogdon (bad pass; steal by J. Collins),27,56
177,2,5:41.0,J. Collins makes 2-pt dunk from 1 ft (assist by T. Young),,29,56
178,2,5:41.0,Shooting foul by B. Lopez (drawn by J. Collins),,29,56
179,2,5:41.0,D. Bembry enters the game for D. Hamilton,,29,56
180,2,5:41.0,J. Lin enters the game for K. Huerter,,29,56
181,2,5:41.0,,G. Hill enters the game for M. Brogdon,29,56
182,2,5:41.0,,E. İlyasova enters the game for B. Lopez,29,56
183,2,5:41.0,J. Collins misses free throw 1 of 1,,29,56
184,2,5:31.0,,Defensive rebound by E. İlyasova,29,56
185,2,5:31.0,,Shooting foul by D. Bembry (drawn by K. Middleton),29,56
186,2,5:31.0,,K. Middleton misses free throw 1 of 2,29,56
187,2,5:31.0,,Offensive rebound by Team,29,56
188,2,5:31.0,,K. Middleton makes free throw 2 of 2,29,57
189,2,5:13.0,J. Lin misses 2-pt jump shot from 16 ft,,29,57
190,2,5:07.0,,Defensive rebound by E. Bledsoe,29,57
191,2,5:05.0,,E. Bledsoe makes 2-pt layup from 2 ft,29,59
192,2,4:48.0,Turnover by T. Young (bad pass; steal by D. Wilson),,29,59
193,2,4:43.0,,E. Bledsoe misses 2-pt layup from 3 ft,29,59
194,2,4:42.0,,G. Hill makes 2-pt layup from 2 ft,29,61
195,2,4:42.0,,Offensive rebound by G. Hill,29,61
196,2,4:42.0,Atlanta full timeout,,29,61
197,2,4:42.0,J. Anderson enters the game for J. Collins,,29,61
198,2,4:42.0,K. Huerter enters the game for T. Young,,29,61
199,2,4:29.0,Personal foul by E. Bledsoe (drawn by K. Huerter),,29,61
200,2,4:18.0,D. Bembry makes 2-pt layup from 1 ft,,31,61
201,2,4:07.0,,E. İlyasova makes 2-pt jump shot from 7 ft (assist by E. Bledsoe),31,63
202,2,3:42.0,K. Huerter misses 3-pt jump shot from 26 ft,,31,63
203,2,3:39.0,,Defensive rebound by G. Hill,31,63
204,2,3:27.0,,E. İlyasova misses 3-pt jump shot from 26 ft,31,63
205,2,3:27.0,Defensive rebound by Team,,31,63
206,2,3:27.0,,P. Connaughton enters the game for E. Bledsoe,31,63
207,2,3:19.0,Personal foul by P. Connaughton (drawn by K. Huerter),,31,63
208,2,3:12.0,Turnover by K. Huerter (bad pass; steal by G. Hill),,31,63
209,2,3:09.0,,Shooting foul by D. Dedmon (drawn by G. Hill),31,63
210,2,3:09.0,,G. Hill makes free throw 1 of 2,31,64
211,2,3:09.0,T. Dorsey enters the game for D. Bembry,,31,64
212,2,3:09.0,A. Len enters the game for D. Dedmon,,31,64
213,2,3:09.0,,G. Hill makes free throw 2 of 2,31,65
214,2,2:58.0,Shooting foul by E. İlyasova (drawn by A. Len),,31,65
215,2,2:58.0,A. Len makes free throw 1 of 2,,32,65
216,2,2:58.0,A. Len makes free throw 2 of 2,,33,65
217,2,2:51.0,,Personal foul by J. Lin (drawn by G. Hill),33,65
218,2,2:51.0,,G. Hill misses free throw 1 of 2,33,65
219,2,2:51.0,,Offensive rebound by Team,33,65
220,2,2:51.0,,G. Hill makes free throw 2 of 2,33,66
221,2,2:35.0,Turnover by J. Lin (bad pass; steal by E. İlyasova),,33,66
222,2,2:31.0,,E. İlyasova makes 2-pt layup from 2 ft (assist by P. Connaughton),33,68
223,2,2:22.0,Shooting foul by P. Connaughton (drawn by K. Huerter),,33,68
224,2,2:22.0,K. Huerter misses free throw 1 of 2,,33,68
225,2,2:22.0,Offensive rebound by Team,,33,68
226,2,2:22.0,,M. Brogdon enters the game for G. Hill,33,68
227,2,2:22.0,,T. Maker enters the game for E. İlyasova,33,68
228,2,2:22.0,,T. Snell enters the game for K. Middleton,33,68
229,2,2:22.0,K. Huerter makes free throw 2 of 2,,34,68
230,2,2:09.0,,Personal foul by J. Lin (drawn by M. Brogdon),34,68
231,2,2:09.0,,M. Brogdon makes free throw 1 of 2,34,69
232,2,2:09.0,,M. Brogdon makes free throw 2 of 2,34,70
233,2,2:02.0,Personal foul by M. Brogdon (drawn by J. Lin),,34,70
234,2,2:02.0,J. Lin makes free throw 1 of 2,,35,70
235,2,2:02.0,,J. Smith enters the game for D. Wilson,35,70
236,2,2:02.0,J. Lin makes free throw 2 of 2,,36,70
237,2,1:53.0,,P. Connaughton misses 2-pt layup from 3 ft (block by T. Dorsey),36,70
238,2,1:48.0,Defensive rebound by K. Huerter,,36,70
239,2,1:43.0,T. Dorsey misses 3-pt jump shot from 24 ft,,36,70
240,2,1:40.0,,Defensive rebound by M. Brogdon,36,70
241,2,1:32.0,,J. Smith makes 3-pt jump shot from 25 ft (assist by M. Brogdon),36,73
242,2,1:18.0,J. Lin makes 2-pt layup from 3 ft,,38,73
243,2,1:09.0,,M. Brogdon makes 2-pt layup from 1 ft,38,75
244,2,1:09.0,,Shooting foul by T. Dorsey (drawn by M. Brogdon),38,75
245,2,1:09.0,,M. Brogdon makes free throw 1 of 1,38,76
246,2,1:00.0,J. Anderson misses 2-pt hook shot from 8 ft,,38,76
247,2,0:55.0,Offensive rebound by A. Len,,38,76
248,2,0:52.0,T. Dorsey makes 3-pt jump shot from 27 ft (assist by A. Len),,41,76
249,2,0:41.0,,T. Maker misses 2-pt layup from 2 ft,41,76
250,2,0:38.0,Defensive rebound by T. Dorsey,,41,76
251,2,0:34.0,Shooting foul by J. Smith (drawn by J. Lin),,41,76
252,2,0:34.0,J. Lin makes free throw 1 of 2,,42,76
253,2,0:34.0,J. Lin makes free throw 2 of 2,,43,76
254,2,0:27.0,,T. Maker misses 3-pt jump shot from 25 ft,43,76
255,2,0:25.0,Defensive rebound by A. Len,,43,76
256,2,0:18.0,J. Lin misses 2-pt layup from 2 ft (block by T. Maker),,43,76
257,2,0:14.0,,Defensive rebound by J. Smith,43,76
258,2,0:00.0,,T. Maker misses 3-pt jump shot from 22 ft,43,76
259,2,0:00.0,Defensive rebound by A. Len,,43,76
260,2,0:00.0,A. Len misses 3-pt jump shot from 60 ft (block by T. Snell),,43,76
261,2,0:00.0,Offensive rebound by Team,,43,76
262,3,11:40.0,Shooting foul by E. Bledsoe (drawn by D. Bembry),,43,76
263,3,11:40.0,D. Bembry makes free throw 1 of 2,,44,76
264,3,11:40.0,D. Bembry makes free throw 2 of 2,,45,76
265,3,11:30.0,,E. Bledsoe makes 2-pt layup from 1 ft,45,78
266,3,11:18.0,D. Dedmon makes 3-pt jump shot from 27 ft (assist by T. Young),,48,78
267,3,11:00.0,,Shooting foul by J. Collins (drawn by M. Brogdon),48,78
268,3,11:00.0,,M. Brogdon makes free throw 1 of 2,48,79
269,3,11:00.0,,M. Brogdon makes free throw 2 of 2,48,80
270,3,10:46.0,D. Bembry makes 3-pt jump shot from 25 ft (assist by D. Dedmon),,51,80
271,3,10:33.0,,K. Middleton makes 2-pt jump shot from 19 ft (assist by G. Antetokounmpo),51,82
272,3,10:18.0,D. Dedmon makes 3-pt jump shot from 27 ft (assist by T. Young),,54,82
273,3,10:09.0,,Turnover by K. Middleton (lost ball; steal by T. Young),54,82
274,3,9:53.0,Turnover by D. Dedmon (bad pass),,54,82
275,3,9:40.0,,Shooting foul by K. Huerter (drawn by M. Brogdon),54,82
276,3,9:40.0,,M. Brogdon makes free throw 1 of 2,54,83
277,3,9:40.0,,M. Brogdon makes free throw 2 of 2,54,84
278,3,9:33.0,K. Huerter misses 3-pt jump shot from 27 ft,,54,84
279,3,9:28.0,,Defensive rebound by E. Bledsoe,54,84
280,3,9:25.0,,Turnover by E. Bledsoe (bad pass; steal by J. Collins),54,84
281,3,9:20.0,D. Bembry makes 3-pt jump shot from 28 ft (assist by J. Collins),,57,84
282,3,9:07.0,,K. Middleton makes 2-pt jump shot from 8 ft,57,86
283,3,8:54.0,D. Dedmon misses 3-pt jump shot from 27 ft,,57,86
284,3,8:52.0,Offensive rebound by J. Collins,,57,86
285,3,8:51.0,J. Collins misses 2-pt layup from 2 ft (block by G. Antetokounmpo),,57,86
286,3,8:51.0,,Defensive rebound by K. Middleton,57,86
287,3,8:47.0,,Personal foul by D. Bembry (drawn by K. Middleton),57,86
288,3,8:39.0,,Shooting foul by D. Dedmon (drawn by G. Antetokounmpo),57,86
289,3,8:39.0,,G. Antetokounmpo misses free throw 1 of 2,57,86
290,3,8:39.0,,Offensive rebound by Team,57,86
291,3,8:39.0,A. Len enters the game for D. Dedmon,,57,86
292,3,8:39.0,,G. Antetokounmpo misses free throw 2 of 2,57,86
293,3,8:35.0,Defensive rebound by J. Collins,,57,86
294,3,8:27.0,T. Young misses 3-pt jump shot from 27 ft,,57,86
295,3,8:24.0,,Defensive rebound by B. Lopez,57,86
296,3,8:14.0,,E. Bledsoe misses 2-pt layup from 7 ft,57,86
297,3,8:09.0,,Offensive rebound by E. Bledsoe,57,86
298,3,8:07.0,,Personal foul by T. Young (drawn by B. Lopez),57,86
299,3,8:07.0,,B. Lopez misses free throw 1 of 2,57,86
300,3,8:07.0,,Offensive rebound by Team,57,86
301,3,8:07.0,,B. Lopez makes free throw 2 of 2,57,87
302,3,7:59.0,A. Len makes 3-pt jump shot from 26 ft (assist by T. Young),,60,87
303,3,7:42.0,,Shooting foul by J. Collins (drawn by G. Antetokounmpo),60,87
304,3,7:42.0,,G. Antetokounmpo makes free throw 1 of 2,60,88
305,3,7:42.0,,G. Antetokounmpo makes free throw 2 of 2,60,89
306,3,7:33.0,Personal foul by E. Bledsoe (drawn by T. Young),,60,89
307,3,7:33.0,V. Carter enters the game for J. Collins,,60,89
308,3,7:33.0,,P. Connaughton enters the game for M. Brogdon,60,89
309,3,7:25.0,Turnover by A. Len (dbl dribble),,60,89
310,3,7:13.0,,B. Lopez misses 3-pt jump shot from 26 ft,60,89
311,3,7:10.0,Defensive rebound by A. Len,,60,89
312,3,7:04.0,V. Carter makes 3-pt jump shot from 28 ft (assist by T. Young),,63,89
313,3,6:50.0,,G. Antetokounmpo makes 2-pt hook shot from 4 ft (assist by K. Middleton),63,91
314,3,6:28.0,A. Len misses 3-pt jump shot from 25 ft,,63,91
315,3,6:25.0,,Defensive rebound by G. Antetokounmpo,63,91
316,3,6:15.0,,K. Middleton makes 3-pt jump shot from 27 ft (assist by G. Antetokounmpo),63,94
317,3,5:59.0,Turnover by K. Huerter (bad pass; steal by G. Antetokounmpo),,63,94
318,3,5:53.0,,K. Middleton makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),63,97
319,3,5:52.0,Atlanta full timeout,,63,97
320,3,5:52.0,D. Hamilton enters the game for D. Bembry,,63,97
321,3,5:52.0,J. Lin enters the game for T. Young,,63,97
322,3,5:38.0,Shooting foul by G. Antetokounmpo (drawn by A. Len),,63,97
323,3,5:38.0,A. Len misses free throw 1 of 3,,63,97
324,3,5:38.0,Offensive rebound by Team,,63,97
325,3,5:38.0,A. Len misses free throw 2 of 3,,63,97
326,3,5:38.0,Offensive rebound by Team,,63,97
327,3,5:38.0,A. Len makes free throw 3 of 3,,64,97
328,3,5:24.0,,E. Bledsoe misses 2-pt jump shot from 16 ft,64,97
329,3,5:22.0,Defensive rebound by D. Hamilton,,64,97
330,3,5:18.0,V. Carter makes 3-pt jump shot from 24 ft (assist by J. Lin),,67,97
331,3,5:03.0,,E. Bledsoe makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),67,99
332,3,4:45.0,Turnover by D. Hamilton (bad pass; steal by B. Lopez),,67,99
333,3,4:41.0,,Turnover by E. Bledsoe (bad pass),67,99
334,3,4:41.0,,G. Hill enters the game for E. Bledsoe,67,99
335,3,4:31.0,J. Lin makes 2-pt jump shot from 9 ft (assist by V. Carter),,69,99
336,3,4:20.0,,K. Middleton makes 3-pt jump shot from 27 ft (assist by G. Antetokounmpo),69,102
337,3,4:06.0,Shooting foul by B. Lopez (drawn by A. Len),,69,102
338,3,4:06.0,A. Len misses free throw 1 of 2,,69,102
339,3,4:06.0,Offensive rebound by Team,,69,102
340,3,4:06.0,T. Dorsey enters the game for D. Hamilton,,69,102
341,3,4:06.0,,E. İlyasova enters the game for G. Antetokounmpo,69,102
342,3,4:06.0,,D. Wilson enters the game for B. Lopez,69,102
343,3,4:06.0,A. Len misses free throw 2 of 2,,69,102
344,3,4:02.0,,Defensive rebound by E. İlyasova,69,102
345,3,3:51.0,,D. Wilson makes 2-pt layup from 4 ft (assist by K. Middleton),69,104
346,3,3:51.0,,T. Snell enters the game for K. Middleton,69,104
347,3,3:28.0,K. Huerter misses 2-pt layup from 3 ft,,69,104
348,3,3:25.0,Offensive rebound by A. Len,,69,104
349,3,3:25.0,A. Len makes 2-pt layup at rim,,71,104
350,3,3:08.0,,G. Hill makes 3-pt jump shot from 25 ft (assist by D. Wilson),71,107
351,3,2:58.0,Turnover by V. Carter (bad pass),,71,107
352,3,2:58.0,,Milwaukee full timeout,71,107
353,3,2:58.0,J. Anderson enters the game for V. Carter,,71,107
354,3,2:58.0,J. Collins enters the game for K. Huerter,,71,107
355,3,2:40.0,,E. İlyasova makes 2-pt jump shot from 18 ft (assist by T. Snell),71,109
356,3,2:26.0,Turnover by J. Collins (out of bounds lost ball),,71,109
357,3,2:16.0,,T. Snell makes 2-pt layup from 1 ft (assist by D. Wilson),71,111
358,3,2:03.0,A. Len misses 2-pt jump shot from 12 ft,,71,111
359,3,2:01.0,,Defensive rebound by P. Connaughton,71,111
360,3,1:52.0,,P. Connaughton makes 2-pt layup from 5 ft (assist by E. İlyasova),71,113
361,3,1:39.0,J. Lin misses 3-pt jump shot from 25 ft,,71,113
362,3,1:36.0,,Defensive rebound by P. Connaughton,71,113
363,3,1:34.0,,Turnover by P. Connaughton (lost ball; steal by A. Len),71,113
364,3,1:31.0,A. Len makes 2-pt layup from 1 ft,,73,113
365,3,1:20.0,,T. Snell misses 2-pt layup from 3 ft (block by A. Len),73,113
366,3,1:20.0,,Offensive rebound by Team,73,113
367,3,1:07.0,,D. Wilson makes 3-pt jump shot from 24 ft (assist by P. Connaughton),73,116
368,3,0:58.0,J. Collins makes 2-pt jump shot from 8 ft (assist by J. Lin),,75,116
369,3,0:58.0,Shooting foul by D. Wilson (drawn by J. Collins),,75,116
370,3,0:58.0,D. Bembry enters the game for A. Len,,75,116
371,3,0:58.0,J. Collins makes free throw 1 of 1,,76,116
372,3,0:46.0,,G. Hill misses 3-pt jump shot from 26 ft,76,116
373,3,0:43.0,,Offensive rebound by T. Snell,76,116
374,3,0:30.0,,Turnover by T. Snell (bad pass; steal by D. Bembry),76,116
375,3,0:28.0,T. Dorsey makes 2-pt layup from 1 ft,,78,116
376,3,0:28.0,Shooting foul by P. Connaughton (drawn by T. Dorsey),,78,116
