,QUARTER,TIME_REMAINING,MIAMI_ACTION,SACRAMENTO_ACTION,MIAMI_SCORE,SACRAMENTO_SCORE
72,1,4:22.0,,D. Fox misses 2-pt jump shot from 8 ft,19,12
73,1,4:19.0,Defensive rebound by D. Wade,,19,12
74,1,4:13.0,K. Olynyk misses 3-pt jump shot from 25 ft,,19,12
75,1,4:13.0,,Defensive rebound by W. Cauley-Stein,19,12
76,1,4:06.0,,B. Hield makes 3-pt jump shot from 24 ft (assist by H. Barnes),19,15
77,1,4:05.0,Miami full timeout,,19,15
78,1,4:05.0,B. Adebayo enters the game for H. Whiteside,,19,15
79,1,4:05.0,,B. Bogdanović enters the game for H. Barnes,19,15
80,1,4:05.0,,H. Giles enters the game for W. Cauley-Stein,19,15
81,1,3:51.0,K. Olynyk makes 2-pt layup from 2 ft (assist by D. Wade),,21,15
82,1,3:42.0,,Offensive foul by M. Bagley (drawn by K. Olynyk),21,15
83,1,3:42.0,,Turnover by M. Bagley (offensive foul),21,15
84,1,3:29.0,D. Waiters misses 3-pt jump shot from 24 ft,,21,15
85,1,3:25.0,,Defensive rebound by M. Bagley,21,15
86,1,3:10.0,,M. Bagley misses 2-pt jump shot from 16 ft,21,15
87,1,3:06.0,Defensive rebound by J. Winslow,,21,15
88,1,2:44.0,D. Wade misses 2-pt jump shot from 18 ft,,21,15
89,1,2:39.0,,Defensive rebound by M. Bagley,21,15
90,1,2:36.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,21,15
91,1,2:31.0,,Offensive rebound by H. Giles,21,15
92,1,2:31.0,,H. Giles misses 2-pt layup at rim,21,15
93,1,2:30.0,Defensive rebound by D. Waiters,,21,15
94,1,2:22.0,B. Adebayo makes 2-pt layup from 1 ft (assist by D. Wade),,23,15
95,1,2:22.0,Shooting foul by H. Giles (drawn by B. Adebayo),,23,15
96,1,2:22.0,J. Johnson enters the game for K. Olynyk,,23,15
97,1,2:22.0,R. McGruder enters the game for D. Waiters,,23,15
98,1,2:22.0,J. Richardson enters the game for J. Winslow,,23,15
99,1,2:22.0,,A. Burks enters the game for D. Fox,23,15
100,1,2:22.0,,Y. Ferrell enters the game for B. Hield,23,15
101,1,2:22.0,B. Adebayo misses free throw 1 of 1,,23,15
102,1,2:20.0,,Defensive rebound by M. Bagley,23,15
103,1,1:59.0,,M. Bagley misses 2-pt hook shot from 7 ft,23,15
104,1,1:54.0,Defensive rebound by J. Johnson,,23,15
105,1,1:49.0,J. Richardson makes 3-pt jump shot from 25 ft (assist by R. McGruder),,26,15
106,1,1:31.0,,Y. Ferrell misses 2-pt jump shot from 12 ft,26,15
107,1,1:29.0,,Offensive rebound by Team,26,15
108,1,1:20.0,,A. Burks misses 3-pt jump shot from 26 ft,26,15
109,1,1:19.0,,Offensive rebound by B. Bogdanović,26,15
110,1,1:13.0,,A. Burks makes 2-pt layup from 2 ft (assist by Y. Ferrell),26,17
111,1,1:00.0,R. McGruder misses 3-pt jump shot from 23 ft,,26,17
112,1,0:58.0,Offensive rebound by B. Adebayo,,26,17
113,1,0:56.0,B. Adebayo misses 2-pt layup from 3 ft,,26,17
114,1,0:54.0,,Defensive rebound by Y. Ferrell,26,17
115,1,0:46.0,,H. Giles misses 2-pt jump shot from 18 ft,26,17
116,1,0:43.0,Defensive rebound by D. Wade,,26,17
117,1,0:38.0,J. Richardson makes 2-pt dunk from 1 ft (assist by B. Adebayo),,28,17
118,1,0:33.0,,Offensive foul by Y. Ferrell (drawn by J. Richardson),28,17
119,1,0:33.0,,Turnover by Y. Ferrell (offensive foul),28,17
120,1,0:18.0,D. Wade misses 2-pt jump shot from 12 ft,,28,17
121,1,0:14.0,,Defensive rebound by A. Burks,28,17
122,1,0:14.0,U. Haslem enters the game for D. Wade,,28,17
123,1,0:01.0,,B. Bogdanović misses 3-pt jump shot from 29 ft,28,17
124,1,0:01.0,Defensive rebound by U. Haslem,,28,17
125,2,11:42.0,,B. Bogdanović makes 2-pt jump shot from 11 ft,28,19
126,2,11:26.0,Turnover by J. Johnson (bad pass; steal by H. Giles),,28,19
127,2,11:19.0,,A. Burks makes 2-pt layup from 3 ft (assist by Y. Ferrell),28,21
128,2,11:19.0,,Shooting foul by B. Adebayo (drawn by A. Burks),28,21
129,2,11:19.0,,A. Burks makes free throw 1 of 1,28,22
130,2,11:06.0,D. Robinson makes 2-pt jump shot from 20 ft (assist by J. Richardson),,30,22
131,2,10:55.0,,B. Bogdanović makes 2-pt jump shot from 13 ft,30,24
132,2,10:40.0,Shooting foul by M. Bagley (drawn by J. Johnson),,30,24
133,2,10:40.0,J. Johnson misses free throw 1 of 2,,30,24
134,2,10:40.0,Offensive rebound by Team,,30,24
135,2,10:40.0,,H. Barnes enters the game for M. Bagley,30,24
136,2,10:40.0,J. Johnson misses free throw 2 of 2,,30,24
137,2,10:38.0,,Defensive rebound by H. Barnes,30,24
138,2,10:29.0,,Y. Ferrell makes 2-pt jump shot from 2 ft,30,26
139,2,10:12.0,J. Richardson makes 2-pt jump shot from 11 ft,,32,26
140,2,10:06.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,32,26
141,2,10:06.0,Defensive rebound by R. McGruder,,32,26
142,2,9:56.0,Shooting foul by B. Bogdanović (drawn by J. Johnson),,32,26
143,2,9:56.0,J. Johnson makes free throw 1 of 2,,33,26
144,2,9:56.0,J. Johnson makes free throw 2 of 2,,34,26
145,2,9:41.0,,Turnover by H. Giles (traveling),34,26
146,2,9:30.0,J. Richardson misses 2-pt jump shot from 10 ft,,34,26
147,2,9:26.0,,Defensive rebound by H. Barnes,34,26
148,2,9:21.0,,Shooting foul by J. Richardson (drawn by H. Giles),34,26
149,2,9:21.0,,H. Giles makes free throw 1 of 2,34,27
150,2,9:21.0,,H. Giles makes free throw 2 of 2,34,28
151,2,9:09.0,R. McGruder makes 2-pt dunk from 2 ft (assist by J. Johnson),,36,28
152,2,8:55.0,Violation by Team (kicked ball),,36,28
153,2,8:41.0,,Turnover by B. Bogdanović (traveling),36,28
154,2,8:35.0,J. Richardson makes 2-pt layup from 5 ft (assist by J. Johnson),,38,28
155,2,8:35.0,Shooting foul by Y. Ferrell (drawn by J. Richardson),,38,28
156,2,8:35.0,,Sacramento full timeout,38,28
157,2,8:35.0,J. Richardson makes free throw 1 of 1,,39,28
158,2,8:16.0,,Shooting foul by R. McGruder (drawn by B. Bogdanović),39,28
159,2,8:16.0,,B. Bogdanović makes free throw 1 of 2,39,29
160,2,8:16.0,,B. Bogdanović misses free throw 2 of 2,39,29
161,2,8:14.0,Defensive rebound by B. Adebayo,,39,29
162,2,8:02.0,Turnover by R. McGruder (traveling),,39,29
163,2,8:02.0,,B. Hield enters the game for A. Burks,39,29
164,2,7:47.0,,Turnover by H. Giles (out of bounds lost ball),39,29
165,2,7:42.0,Personal foul by H. Barnes (drawn by J. Johnson),,39,29
166,2,7:31.0,Turnover by J. Richardson (bad pass; steal by Y. Ferrell),,39,29
167,2,7:25.0,,H. Giles makes 2-pt layup from 2 ft (assist by Y. Ferrell),39,31
168,2,7:25.0,H. Whiteside enters the game for B. Adebayo,,39,31
169,2,7:25.0,J. Winslow enters the game for J. Richardson,,39,31
170,2,7:06.0,Offensive foul by J. Johnson (drawn by B. Bogdanović),,39,31
171,2,7:06.0,Turnover by J. Johnson (offensive foul),,39,31
172,2,6:51.0,,Personal foul by J. Winslow (drawn by H. Giles),39,31
173,2,6:44.0,,H. Giles makes 2-pt dunk at rim (assist by Y. Ferrell),39,33
174,2,6:44.0,Miami full timeout,,39,33
175,2,6:44.0,D. Waiters enters the game for D. Robinson,,39,33
176,2,6:22.0,R. McGruder makes 2-pt layup from 3 ft,,41,33
177,2,6:01.0,,Turnover by H. Giles (bad pass; steal by J. Johnson),41,33
178,2,5:44.0,J. Johnson makes 3-pt jump shot from 23 ft (assist by D. Waiters),,44,33
179,2,5:30.0,,B. Hield makes 3-pt jump shot from 28 ft (assist by B. Bogdanović),44,36
180,2,5:08.0,D. Waiters misses 2-pt jump shot from 14 ft,,44,36
181,2,5:04.0,,Defensive rebound by B. Hield,44,36
182,2,5:01.0,,B. Bogdanović misses 2-pt layup from 1 ft,44,36
183,2,4:57.0,,Offensive rebound by H. Giles,44,36
184,2,4:57.0,,H. Giles makes 2-pt layup at rim,44,38
185,2,4:48.0,Turnover by D. Waiters (out of bounds lost ball),,44,38
186,2,4:48.0,,W. Cauley-Stein enters the game for Y. Ferrell,44,38
187,2,4:48.0,,D. Fox enters the game for H. Giles,44,38
188,2,4:35.0,,Shooting foul by J. Johnson (drawn by H. Barnes),44,38
189,2,4:35.0,,H. Barnes makes free throw 1 of 2,44,39
190,2,4:35.0,D. Wade enters the game for J. Johnson,,44,39
191,2,4:35.0,,H. Barnes makes free throw 2 of 2,44,40
192,2,4:21.0,H. Whiteside makes 2-pt dunk from 1 ft (assist by J. Winslow),,46,40
193,2,4:07.0,,B. Hield misses 2-pt layup from 4 ft,46,40
194,2,4:04.0,Defensive rebound by H. Whiteside,,46,40
195,2,3:54.0,H. Whiteside misses 2-pt hook shot from 6 ft (block by B. Hield),,46,40
196,2,3:51.0,Offensive rebound by J. Winslow,,46,40
197,2,3:48.0,R. McGruder misses 3-pt jump shot from 25 ft,,46,40
198,2,3:44.0,Offensive rebound by J. Winslow,,46,40
199,2,3:43.0,Shooting foul by B. Hield (drawn by H. Whiteside),,46,40
200,2,3:43.0,H. Whiteside makes free throw 1 of 2,,47,40
201,2,3:43.0,J. Richardson enters the game for R. McGruder,,47,40
202,2,3:43.0,H. Whiteside makes free throw 2 of 2,,48,40
203,2,3:30.0,,D. Fox misses 2-pt jump shot from 8 ft,48,40
204,2,3:30.0,Defensive rebound by Team,,48,40
205,2,3:14.0,D. Wade makes 3-pt jump shot from 25 ft,,51,40
206,2,3:00.0,,B. Bogdanović misses 2-pt layup from 2 ft,51,40
207,2,2:58.0,,Offensive rebound by B. Hield,51,40
208,2,2:56.0,,H. Barnes makes 3-pt jump shot from 25 ft (assist by B. Hield),51,43
209,2,2:31.0,J. Richardson misses 3-pt jump shot from 26 ft,,51,43
210,2,2:27.0,,Defensive rebound by B. Hield,51,43
211,2,2:19.0,,W. Cauley-Stein makes 2-pt dunk from 2 ft (assist by D. Fox),51,45
212,2,2:19.0,,Shooting foul by H. Whiteside (drawn by W. Cauley-Stein),51,45
213,2,2:19.0,R. McGruder enters the game for J. Winslow,,51,45
214,2,2:19.0,,W. Cauley-Stein misses free throw 1 of 1,51,45
215,2,2:16.0,Defensive rebound by H. Whiteside,,51,45
216,2,1:53.0,H. Whiteside misses 2-pt hook shot from 9 ft,,51,45
217,2,1:51.0,,Defensive rebound by B. Bogdanović,51,45
218,2,1:44.0,,W. Cauley-Stein misses 2-pt layup from 4 ft,51,45
219,2,1:41.0,Defensive rebound by H. Whiteside,,51,45
220,2,1:38.0,D. Wade makes 3-pt jump shot from 25 ft,,54,45
221,2,1:30.0,,D. Fox misses 2-pt jump shot from 21 ft,54,45
222,2,1:30.0,Defensive rebound by H. Whiteside,,54,45
223,2,1:19.0,D. Wade makes 3-pt jump shot from 23 ft,,57,45
224,2,1:00.0,,H. Barnes makes 3-pt jump shot from 25 ft,57,48
225,2,0:42.0,R. McGruder misses 3-pt jump shot from 23 ft,,57,48
226,2,0:38.0,,Defensive rebound by D. Fox,57,48
227,2,0:35.0,,D. Fox makes 2-pt jump shot from 4 ft,57,50
228,2,0:19.0,D. Wade makes 2-pt jump shot from 6 ft,,59,50
229,2,0:19.0,Shooting foul by W. Cauley-Stein (drawn by D. Wade),,59,50
230,2,0:19.0,B. Adebayo enters the game for D. Waiters,,59,50
231,2,0:19.0,U. Haslem enters the game for H. Whiteside,,59,50
232,2,0:19.0,D. Wade misses free throw 1 of 1,,59,50
233,2,0:17.0,,Defensive rebound by W. Cauley-Stein,59,50
234,2,0:00.0,,D. Fox misses 3-pt jump shot from 25 ft,59,50
235,2,0:00.0,,Offensive rebound by Team,59,50
236,3,11:48.0,,B. Hield misses 3-pt jump shot from 26 ft,59,50
237,3,11:45.0,Defensive rebound by H. Whiteside,,59,50
238,3,11:28.0,D. Waiters misses 3-pt jump shot from 25 ft,,59,50
239,3,11:26.0,,Defensive rebound by W. Cauley-Stein,59,50
240,3,11:06.0,,B. Hield makes 3-pt jump shot from 25 ft (assist by B. Bogdanović),59,53
241,3,10:47.0,H. Whiteside makes 2-pt layup from 3 ft (assist by K. Olynyk),,61,53
242,3,10:42.0,,D. Fox makes 2-pt dunk from 2 ft,61,55
243,3,10:31.0,J. Richardson misses 3-pt jump shot from 23 ft,,61,55
244,3,10:27.0,,Defensive rebound by B. Bogdanović,61,55
245,3,10:18.0,,D. Fox misses 2-pt layup from 4 ft (block by J. Richardson),61,55
246,3,10:14.0,Defensive rebound by H. Whiteside,,61,55
247,3,10:03.0,Turnover by D. Waiters (out of bounds lost ball),,61,55
248,3,9:49.0,,B. Hield misses 3-pt jump shot from 23 ft,61,55
249,3,9:47.0,Defensive rebound by Team,,61,55
250,3,9:32.0,Turnover by J. Winslow (lost ball; steal by D. Fox),,61,55
251,3,9:23.0,,H. Barnes misses 3-pt jump shot from 23 ft,61,55
252,3,9:22.0,Defensive rebound by Team,,61,55
253,3,9:09.0,J. Winslow misses 2-pt hook shot from 10 ft,,61,55
254,3,9:05.0,Offensive rebound by H. Whiteside,,61,55
255,3,9:05.0,H. Whiteside misses 2-pt layup at rim,,61,55
256,3,9:04.0,Offensive rebound by J. Winslow,,61,55
257,3,9:02.0,J. Winslow makes 2-pt jump shot from 1 ft,,63,55
258,3,8:49.0,,D. Fox misses 2-pt layup from 4 ft (block by J. Richardson),63,55
259,3,8:49.0,,Offensive rebound by Team,63,55
260,3,8:42.0,,W. Cauley-Stein misses 2-pt layup from 4 ft,63,55
261,3,8:39.0,Defensive rebound by H. Whiteside,,63,55
262,3,8:34.0,Shooting foul by W. Cauley-Stein (drawn by K. Olynyk),,63,55
263,3,8:34.0,K. Olynyk makes free throw 1 of 2,,64,55
264,3,8:34.0,K. Olynyk makes free throw 2 of 2,,65,55
265,3,8:18.0,,H. Barnes misses 2-pt hook shot from 9 ft (block by K. Olynyk),65,55
266,3,8:13.0,Defensive rebound by H. Whiteside,,65,55
267,3,8:07.0,D. Waiters makes 3-pt jump shot from 26 ft (assist by J. Winslow),,68,55
268,3,8:06.0,,Sacramento full timeout,68,55
269,3,7:45.0,,D. Fox misses 3-pt jump shot from 23 ft,68,55
270,3,7:42.0,Defensive rebound by H. Whiteside,,68,55
271,3,7:30.0,H. Whiteside makes 2-pt dunk from 1 ft (assist by J. Winslow),,70,55
272,3,7:19.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by H. Barnes),70,57
273,3,7:19.0,,M. Bagley enters the game for W. Cauley-Stein,70,57
274,3,6:52.0,D. Waiters misses 3-pt jump shot from 26 ft,,70,57
275,3,6:52.0,Offensive rebound by Team,,70,57
276,3,6:52.0,Turnover by Team (shot clock),,70,57
277,3,6:48.0,,Turnover by B. Bogdanović (traveling),70,57
278,3,6:38.0,Shooting foul by B. Hield (drawn by H. Whiteside),,70,57
279,3,6:38.0,H. Whiteside misses free throw 1 of 2,,70,57
280,3,6:38.0,Offensive rebound by Team,,70,57
281,3,6:38.0,H. Whiteside makes free throw 2 of 2,,71,57
282,3,6:22.0,,D. Fox makes 3-pt jump shot from 23 ft (assist by B. Bogdanović),71,60
283,3,6:06.0,Turnover by D. Waiters (bad pass; steal by B. Bogdanović),,71,60
284,3,6:00.0,,Turnover by B. Hield (bad pass; steal by H. Whiteside),71,60
285,3,5:47.0,J. Richardson misses 2-pt jump shot from 17 ft,,71,60
286,3,5:47.0,,Defensive rebound by Team,71,60
287,3,5:47.0,Loose ball foul by H. Whiteside (drawn by M. Bagley),,71,60
288,3,5:47.0,D. Wade enters the game for J. Richardson,,71,60
289,3,5:47.0,,N. Bjelica enters the game for H. Barnes,71,60
290,3,5:36.0,,B. Bogdanović makes 2-pt jump shot from 9 ft,71,62
291,3,5:36.0,Miami full timeout,,71,62
292,3,5:21.0,D. Waiters makes 3-pt jump shot from 25 ft (assist by D. Wade),,74,62
293,3,5:04.0,,M. Bagley misses 2-pt layup from 3 ft,74,62
294,3,5:00.0,Defensive rebound by J. Winslow,,74,62
295,3,4:47.0,D. Waiters makes 3-pt jump shot from 25 ft (assist by H. Whiteside),,77,62
296,3,4:38.0,,D. Fox misses 2-pt jump shot from 15 ft,77,62
297,3,4:35.0,Defensive rebound by J. Winslow,,77,62
298,3,4:24.0,J. Winslow makes 2-pt layup from 3 ft,,79,62
299,3,4:08.0,,B. Hield misses 3-pt jump shot from 23 ft,79,62
300,3,4:05.0,Defensive rebound by H. Whiteside,,79,62
301,3,3:48.0,Turnover by K. Olynyk (bad pass; steal by M. Bagley),,79,62
302,3,3:43.0,,N. Bjelica misses 3-pt jump shot from 23 ft,79,62
303,3,3:40.0,Defensive rebound by D. Wade,,79,62
304,3,3:21.0,Personal foul by D. Fox (drawn by D. Waiters),,79,62
305,3,3:21.0,B. Adebayo enters the game for K. Olynyk,,79,62
306,3,3:21.0,J. Johnson enters the game for H. Whiteside,,79,62
307,3,3:21.0,,Y. Ferrell enters the game for D. Fox,79,62
308,3,3:07.0,J. Johnson misses 2-pt layup from 2 ft,,79,62
309,3,3:02.0,,Defensive rebound by M. Bagley,79,62
310,3,3:02.0,,M. Bagley makes 2-pt jump shot from 7 ft,79,64
311,3,3:02.0,,Shooting foul by B. Adebayo (drawn by M. Bagley),79,64
312,3,3:02.0,,M. Bagley makes free throw 1 of 1,79,65
313,3,2:42.0,J. Winslow misses 3-pt jump shot from 24 ft,,79,65
314,3,2:39.0,,Defensive rebound by M. Bagley,79,65
315,3,2:28.0,,B. Hield makes 2-pt jump shot from 22 ft,79,67
316,3,2:28.0,R. McGruder enters the game for D. Waiters,,79,67
317,3,2:28.0,J. Richardson enters the game for J. Winslow,,79,67
318,3,2:28.0,,A. Burks enters the game for B. Hield,79,67
319,3,2:13.0,Turnover by D. Wade (bad pass; steal by A. Burks),,79,67
320,3,1:51.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,79,67
321,3,1:48.0,Defensive rebound by R. McGruder,,79,67
322,3,1:45.0,Personal foul by B. Bogdanović (drawn by B. Adebayo),,79,67
323,3,1:40.0,Turnover by B. Adebayo (bad pass; steal by B. Bogdanović),,79,67
324,3,1:35.0,,B. Bogdanović misses 2-pt layup from 2 ft,79,67
325,3,1:32.0,,Offensive rebound by A. Burks,79,67
326,3,1:32.0,,A. Burks makes 2-pt layup from 1 ft,79,69
327,3,1:18.0,J. Johnson makes 2-pt layup from 2 ft (assist by J. Richardson),,81,69
328,3,1:04.0,,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by N. Bjelica),81,72
329,3,0:43.0,D. Wade makes 2-pt jump shot from 21 ft,,83,72
330,3,0:35.0,,B. Bogdanović misses 2-pt layup from 2 ft,83,72
331,3,0:32.0,Defensive rebound by B. Adebayo,,83,72
332,3,0:29.0,D. Wade misses 3-pt jump shot from 25 ft,,83,72
333,3,0:26.0,,Defensive rebound by N. Bjelica,83,72
334,3,0:05.0,,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by Y. Ferrell),83,75
335,3,0:00.0,R. McGruder misses 3-pt jump shot from 27 ft,,83,75
336,3,0:00.0,Offensive rebound by Team,,83,75
337,4,11:46.0,R. McGruder misses 3-pt jump shot from 25 ft,,83,75
338,4,11:46.0,,Defensive rebound by Team,83,75
339,4,11:46.0,Loose ball foul by B. Adebayo (drawn by M. Bagley),,83,75
340,4,11:32.0,,Turnover by H. Barnes (bad pass; steal by J. Johnson),83,75
341,4,11:26.0,J. Johnson misses 2-pt layup from 3 ft,,83,75
342,4,11:24.0,Offensive rebound by D. Wade,,83,75
343,4,11:22.0,J. Johnson makes 2-pt dunk from 1 ft (assist by D. Wade),,85,75
344,4,10:57.0,,H. Giles misses 2-pt jump shot from 17 ft,85,75
345,4,10:50.0,Defensive rebound by R. McGruder,,85,75
346,4,10:44.0,D. Wade misses 3-pt jump shot from 25 ft,,85,75
347,4,10:41.0,,Defensive rebound by A. Burks,85,75
348,4,10:36.0,,H. Giles makes 2-pt jump shot from 10 ft (assist by A. Burks),85,77
349,4,10:17.0,J. Richardson makes 3-pt jump shot from 25 ft (assist by J. Johnson),,88,77
350,4,10:04.0,,Y. Ferrell misses 3-pt jump shot from 25 ft,88,77
351,4,10:02.0,,Offensive rebound by M. Bagley,88,77
352,4,10:00.0,,M. Bagley misses 2-pt hook shot from 2 ft,88,77
353,4,9:58.0,Defensive rebound by B. Adebayo,,88,77
354,4,9:47.0,Turnover by J. Johnson (bad pass),,88,77
355,4,9:33.0,,Y. Ferrell makes 2-pt jump shot from 17 ft,88,79
356,4,9:14.0,D. Wade misses 2-pt jump shot from 16 ft,,88,79
357,4,9:09.0,Offensive rebound by B. Adebayo,,88,79
358,4,9:09.0,B. Adebayo misses 2-pt layup at rim,,88,79
359,4,9:08.0,,Defensive rebound by A. Burks,88,79
360,4,9:02.0,,A. Burks makes 2-pt layup from 4 ft,88,81
361,4,8:35.0,J. Richardson misses 2-pt jump shot from 17 ft,,88,81
362,4,8:32.0,,Defensive rebound by M. Bagley,88,81
363,4,8:28.0,,Shooting foul by J. Richardson (drawn by Y. Ferrell),88,81
364,4,8:28.0,,Y. Ferrell makes free throw 1 of 2,88,82
365,4,8:28.0,,Y. Ferrell makes free throw 2 of 2,88,83
366,4,8:28.0,Miami full timeout,,88,83
367,4,8:10.0,D. Wade misses 2-pt jump shot from 13 ft,,88,83
368,4,8:06.0,,Defensive rebound by H. Giles,88,83
369,4,7:53.0,,H. Barnes misses 3-pt jump shot from 25 ft,88,83
370,4,7:50.0,Defensive rebound by B. Adebayo,,88,83
371,4,7:36.0,J. Richardson makes 2-pt jump shot from 2 ft (assist by J. Johnson),,90,83
372,4,7:13.0,,H. Giles misses 2-pt hook shot from 10 ft,90,83
373,4,7:10.0,Defensive rebound by J. Johnson,,90,83
374,4,7:04.0,D. Wade makes 2-pt layup from 2 ft,,92,83
375,4,6:50.0,,Turnover by H. Giles (bad pass; steal by B. Adebayo),92,83
376,4,6:46.0,Shooting foul by H. Barnes (drawn by B. Adebayo),,92,83
377,4,6:46.0,B. Adebayo misses free throw 1 of 2,,92,83
378,4,6:46.0,Offensive rebound by Team,,92,83
