,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,MIAMI_ACTION,CHARLOTTE_SCORE,MIAMI_SCORE
61,1,4:55.0,,B. Adebayo makes free throw 1 of 2,9,12
62,1,4:55.0,D. Bacon enters the game for N. Batum,,9,12
63,1,4:55.0,F. Kaminsky enters the game for B. Biyombo,,9,12
64,1,4:55.0,,D. Wade enters the game for J. Richardson,9,12
65,1,4:55.0,,B. Adebayo misses free throw 2 of 2,9,12
66,1,4:54.0,,Offensive rebound by D. Jones,9,12
67,1,4:50.0,,D. Waiters misses 3-pt jump shot from 23 ft,9,12
68,1,4:49.0,Defensive rebound by Team,,9,12
69,1,4:28.0,J. Lamb makes 2-pt layup from 2 ft,,11,12
70,1,4:20.0,,Personal foul by J. Lamb (drawn by K. Olynyk),11,12
71,1,4:20.0,,G. Dragić enters the game for B. Adebayo,11,12
72,1,4:20.0,,H. Whiteside enters the game for D. Waiters,11,12
73,1,4:07.0,,D. Wade makes 2-pt layup from 1 ft (assist by G. Dragić),11,14
74,1,3:56.0,Personal foul by G. Dragić (drawn by J. Lamb),,11,14
75,1,3:40.0,J. Lamb makes 3-pt jump shot from 23 ft (assist by M. Williams),,14,14
76,1,3:26.0,,Turnover by D. Wade (bad pass; steal by M. Williams),14,14
77,1,3:20.0,K. Walker misses 3-pt jump shot from 25 ft,,14,14
78,1,3:18.0,,Defensive rebound by H. Whiteside,14,14
79,1,3:11.0,,H. Whiteside misses 2-pt hook shot from 2 ft,14,14
80,1,3:09.0,Defensive rebound by K. Walker,,14,14
81,1,3:04.0,K. Walker misses 2-pt layup from 4 ft (block by D. Jones),,14,14
82,1,3:01.0,Offensive rebound by D. Bacon,,14,14
83,1,2:56.0,J. Lamb misses 2-pt jump shot from 15 ft (block by H. Whiteside),,14,14
84,1,2:55.0,Offensive rebound by Team,,14,14
85,1,2:55.0,,Miami full timeout,14,14
86,1,2:55.0,M. Kidd-Gilchrist enters the game for K. Walker,,14,14
87,1,2:55.0,T. Parker enters the game for M. Williams,,14,14
88,1,2:55.0,,J. Richardson enters the game for D. Jones,14,14
89,1,2:44.0,J. Lamb makes 3-pt jump shot from 29 ft (assist by D. Bacon),,17,14
90,1,2:27.0,,D. Wade misses 2-pt layup from 2 ft,17,14
91,1,2:25.0,Defensive rebound by D. Bacon,,17,14
92,1,2:16.0,D. Bacon misses 2-pt layup from 3 ft,,17,14
93,1,2:14.0,Offensive rebound by M. Kidd-Gilchrist,,17,14
94,1,2:08.0,J. Lamb makes 3-pt jump shot from 24 ft (assist by D. Bacon),,20,14
95,1,1:50.0,,G. Dragić makes 3-pt jump shot from 23 ft (assist by K. Olynyk),20,17
96,1,1:37.0,J. Lamb misses 3-pt jump shot from 26 ft,,20,17
97,1,1:34.0,Offensive rebound by M. Kidd-Gilchrist,,20,17
98,1,1:25.0,F. Kaminsky misses 3-pt jump shot from 24 ft,,20,17
99,1,1:24.0,,Defensive rebound by D. Wade,20,17
100,1,1:18.0,,D. Wade misses 2-pt layup from 2 ft,20,17
101,1,1:17.0,,Offensive rebound by H. Whiteside,20,17
102,1,1:14.0,,H. Whiteside makes 2-pt dunk from 1 ft,20,19
103,1,0:45.0,D. Bacon misses 2-pt jump shot from 15 ft,,20,19
104,1,0:44.0,,Defensive rebound by K. Olynyk,20,19
105,1,0:42.0,,G. Dragić misses 2-pt layup from 1 ft (block by D. Bacon),20,19
106,1,0:41.0,,Offensive rebound by Team,20,19
107,1,0:41.0,,J. Johnson enters the game for K. Olynyk,20,19
108,1,0:21.0,,J. Johnson misses 3-pt jump shot from 23 ft,20,19
109,1,0:18.0,Defensive rebound by F. Kaminsky,,20,19
110,1,0:00.0,J. Lamb misses 3-pt jump shot from 24 ft,,20,19
111,1,0:00.0,,Defensive rebound by G. Dragić,20,19
112,2,11:39.0,F. Kaminsky misses 2-pt hook shot from 9 ft,,20,19
113,2,11:37.0,,Defensive rebound by G. Dragić,20,19
114,2,11:29.0,,G. Dragić makes 2-pt layup from 2 ft,20,21
115,2,11:29.0,,Shooting foul by M. Kidd-Gilchrist (drawn by G. Dragić),20,21
116,2,11:29.0,,G. Dragić makes free throw 1 of 1,20,22
117,2,11:14.0,Turnover by J. Lamb (bad pass),,20,22
118,2,10:55.0,,J. Johnson misses 2-pt hook shot from 7 ft,20,22
119,2,10:54.0,,Offensive rebound by H. Whiteside,20,22
120,2,10:53.0,,H. Whiteside makes 2-pt layup at rim,20,24
121,2,10:43.0,Turnover by T. Parker (bad pass),,20,24
122,2,10:32.0,,J. Richardson misses 3-pt jump shot from 24 ft,20,24
123,2,10:30.0,Defensive rebound by T. Parker,,20,24
124,2,10:24.0,T. Parker makes 2-pt layup from 3 ft,,22,24
125,2,10:07.0,,H. Whiteside misses 2-pt jump shot from 3 ft,22,24
126,2,10:05.0,Defensive rebound by F. Kaminsky,,22,24
127,2,10:02.0,Personal foul by D. Wade (drawn by M. Kidd-Gilchrist),,22,24
128,2,9:51.0,T. Parker makes 3-pt jump shot from 25 ft (assist by J. Lamb),,25,24
129,2,9:36.0,,D. Wade makes 2-pt jump shot from 17 ft (assist by J. Richardson),25,26
130,2,9:36.0,,Shooting foul by J. Lamb (drawn by D. Wade),25,26
131,2,9:36.0,,D. Wade makes free throw 1 of 1,25,27
132,2,9:15.0,T. Parker misses 3-pt jump shot from 28 ft,,25,27
133,2,9:13.0,,Defensive rebound by D. Wade,25,27
134,2,9:08.0,,Personal take foul by D. Bacon (drawn by H. Whiteside),25,27
135,2,8:55.0,,G. Dragić misses 3-pt jump shot from 26 ft,25,27
136,2,8:55.0,Defensive rebound by M. Kidd-Gilchrist,,25,27
137,2,8:42.0,T. Parker makes 2-pt jump shot from 17 ft,,27,27
138,2,8:42.0,N. Batum enters the game for D. Bacon,,27,27
139,2,8:42.0,K. Walker enters the game for J. Lamb,,27,27
140,2,8:25.0,,J. Richardson misses 3-pt jump shot from 24 ft,27,27
141,2,8:23.0,Defensive rebound by Team,,27,27
142,2,8:10.0,T. Parker makes 2-pt layup from 2 ft,,29,27
143,2,7:58.0,,B. Adebayo enters the game for H. Whiteside,29,27
144,2,7:58.0,,Turnover by J. Johnson (lost ball; steal by M. Kidd-Gilchrist),29,27
145,2,7:51.0,Shooting foul by J. Johnson (drawn by T. Parker),,29,27
146,2,7:51.0,T. Parker makes free throw 1 of 2,,30,27
147,2,7:51.0,T. Parker makes free throw 2 of 2,,31,27
148,2,7:35.0,,Offensive foul by G. Dragić (drawn by K. Walker),31,27
149,2,7:35.0,,Turnover by G. Dragić (offensive foul),31,27
150,2,7:35.0,B. Biyombo enters the game for F. Kaminsky,,31,27
151,2,7:35.0,M. Williams enters the game for M. Kidd-Gilchrist,,31,27
152,2,7:35.0,,R. McGruder enters the game for J. Johnson,31,27
153,2,7:35.0,,K. Olynyk enters the game for J. Richardson,31,27
154,2,7:35.0,,D. Waiters enters the game for D. Wade,31,27
155,2,7:21.0,B. Biyombo misses 2-pt layup from 2 ft,,31,27
156,2,7:19.0,,Defensive rebound by B. Adebayo,31,27
157,2,7:15.0,,B. Adebayo makes 2-pt layup from 1 ft,31,29
158,2,7:15.0,,Shooting foul by B. Biyombo (drawn by B. Adebayo),31,29
159,2,7:15.0,,B. Adebayo misses free throw 1 of 1,31,29
160,2,7:12.0,Defensive rebound by N. Batum,,31,29
161,2,7:00.0,Turnover by M. Williams (bad pass; steal by B. Adebayo),,31,29
162,2,6:51.0,,D. Waiters misses 3-pt jump shot from 25 ft,31,29
163,2,6:47.0,Defensive rebound by B. Biyombo,,31,29
164,2,6:28.0,M. Williams misses 3-pt jump shot from 23 ft,,31,29
165,2,6:26.0,,Defensive rebound by R. McGruder,31,29
166,2,6:10.0,,B. Adebayo misses 2-pt layup from 2 ft,31,29
167,2,6:09.0,Defensive rebound by B. Biyombo,,31,29
168,2,6:09.0,Charlotte full timeout,,31,29
169,2,6:09.0,J. Lamb enters the game for T. Parker,,31,29
170,2,5:55.0,K. Walker makes 2-pt layup from 2 ft (assist by M. Williams),,33,29
171,2,5:55.0,,Violation by Team (def goaltending),33,29
172,2,5:35.0,,K. Olynyk misses 3-pt jump shot from 23 ft,33,29
173,2,5:33.0,Defensive rebound by N. Batum,,33,29
174,2,5:22.0,J. Lamb makes 2-pt jump shot from 18 ft,,35,29
175,2,5:07.0,,Turnover by B. Adebayo (lost ball; steal by J. Lamb),35,29
176,2,5:00.0,N. Batum misses 3-pt jump shot from 26 ft,,35,29
177,2,4:53.0,,Defensive rebound by D. Waiters,35,29
178,2,4:50.0,,Offensive foul by K. Olynyk (drawn by K. Walker),35,29
179,2,4:50.0,,Turnover by K. Olynyk (offensive foul),35,29
180,2,4:25.0,B. Biyombo misses 2-pt hook shot from 5 ft,,35,29
181,2,4:23.0,Offensive rebound by B. Biyombo,,35,29
182,2,4:21.0,B. Biyombo makes 2-pt hook shot from 6 ft,,37,29
183,2,4:21.0,,D. Jones enters the game for G. Dragić,37,29
184,2,4:21.0,,J. Richardson enters the game for R. McGruder,37,29
185,2,4:21.0,,Miami full timeout,37,29
186,2,4:02.0,,Personal foul by N. Batum (drawn by J. Richardson),37,29
187,2,4:02.0,,J. Richardson makes free throw 1 of 2,37,30
188,2,4:02.0,,J. Richardson makes free throw 2 of 2,37,31
189,2,3:45.0,M. Williams misses 2-pt jump shot from 13 ft,,37,31
190,2,3:42.0,,Defensive rebound by D. Jones,37,31
191,2,3:29.0,,D. Jones makes 2-pt jump shot from 2 ft,37,33
192,2,3:15.0,K. Walker misses 2-pt jump shot from 13 ft,,37,33
193,2,3:14.0,Offensive rebound by K. Walker,,37,33
194,2,3:13.0,,Violation by Team (kicked ball),37,33
195,2,3:04.0,M. Williams misses 2-pt layup from 2 ft (block by B. Adebayo),,37,33
196,2,3:01.0,,Defensive rebound by K. Olynyk,37,33
197,2,2:56.0,,J. Richardson misses 3-pt jump shot from 25 ft,37,33
198,2,2:54.0,Defensive rebound by K. Walker,,37,33
199,2,2:50.0,K. Walker misses 2-pt layup from 1 ft,,37,33
200,2,2:48.0,,Defensive rebound by D. Jones,37,33
201,2,2:38.0,,Shooting foul by M. Williams (drawn by D. Jones),37,33
202,2,2:38.0,,D. Jones misses free throw 1 of 2,37,33
203,2,2:38.0,,Offensive rebound by Team,37,33
204,2,2:38.0,F. Kaminsky enters the game for B. Biyombo,,37,33
205,2,2:38.0,,D. Jones misses free throw 2 of 2,37,33
206,2,2:35.0,Defensive rebound by M. Williams,,37,33
207,2,2:25.0,N. Batum misses 3-pt jump shot from 23 ft,,37,33
208,2,2:22.0,Offensive rebound by J. Lamb,,37,33
209,2,2:20.0,K. Walker misses 3-pt jump shot from 26 ft,,37,33
210,2,2:20.0,Offensive rebound by M. Williams,,37,33
211,2,2:16.0,Turnover by M. Williams (bad pass; steal by D. Jones),,37,33
212,2,2:14.0,,Turnover by D. Jones (lost ball; steal by J. Lamb),37,33
213,2,2:04.0,F. Kaminsky makes 2-pt jump shot from 10 ft (assist by K. Walker),,39,33
214,2,1:46.0,,K. Olynyk makes 2-pt layup from 2 ft (assist by D. Waiters),39,35
215,2,1:46.0,,Violation by Team (delay of game),39,35
216,2,1:26.0,M. Williams misses 3-pt jump shot from 24 ft,,39,35
217,2,1:25.0,,Defensive rebound by Team,39,35
218,2,1:25.0,D. Bacon enters the game for M. Williams,,39,35
219,2,1:25.0,,D. Wade enters the game for D. Waiters,39,35
220,2,1:06.0,,J. Richardson misses 2-pt jump shot from 11 ft,39,35
221,2,1:03.0,Defensive rebound by J. Lamb,,39,35
222,2,0:52.0,Offensive foul by F. Kaminsky (drawn by K. Olynyk),,39,35
223,2,0:52.0,Turnover by F. Kaminsky (offensive foul),,39,35
224,2,0:33.0,,B. Adebayo makes 2-pt layup from 2 ft (assist by K. Olynyk),39,37
225,2,0:07.0,J. Lamb misses 3-pt jump shot from 25 ft,,39,37
226,2,0:05.0,,Defensive rebound by J. Richardson,39,37
227,2,0:00.0,,Shooting foul by D. Bacon (drawn by K. Olynyk),39,37
228,2,0:00.0,,K. Olynyk misses free throw 1 of 3,39,37
229,2,0:00.0,,Offensive rebound by Team,39,37
230,2,0:00.0,,K. Olynyk makes free throw 2 of 3,39,38
231,2,0:00.0,,K. Olynyk makes free throw 3 of 3,39,39
232,3,11:49.0,K. Walker misses 2-pt layup from 2 ft,,39,39
233,3,11:48.0,,Defensive rebound by B. Adebayo,39,39
234,3,11:40.0,,D. Jones misses 2-pt layup from 2 ft (block by B. Biyombo),39,39
235,3,11:40.0,,Offensive rebound by Team,39,39
236,3,11:23.0,,K. Olynyk misses 2-pt layup from 2 ft,39,39
237,3,11:22.0,,Offensive rebound by K. Olynyk,39,39
238,3,11:06.0,,J. Richardson makes 2-pt jump shot from 19 ft (assist by D. Waiters),39,41
239,3,10:53.0,M. Bridges misses 3-pt jump shot from 24 ft,,39,41
240,3,10:52.0,Offensive rebound by B. Biyombo,,39,41
241,3,10:52.0,Personal foul by D. Jones (drawn by B. Biyombo),,39,41
242,3,10:40.0,K. Walker misses 2-pt jump shot from 19 ft,,39,41
243,3,10:39.0,Offensive rebound by Team,,39,41
244,3,10:38.0,Turnover by Team (shot clock),,39,41
245,3,10:31.0,,Offensive foul by K. Olynyk (drawn by K. Walker),39,41
246,3,10:31.0,,Turnover by K. Olynyk (offensive foul),39,41
247,3,10:20.0,Offensive foul by B. Biyombo (drawn by B. Adebayo),,39,41
248,3,10:20.0,Turnover by B. Biyombo (offensive foul),,39,41
249,3,10:11.0,,J. Richardson misses 3-pt jump shot from 25 ft,39,41
250,3,10:10.0,Defensive rebound by Team,,39,41
251,3,9:53.0,Shooting foul by J. Richardson (drawn by N. Batum),,39,41
252,3,9:53.0,N. Batum makes free throw 1 of 3,,40,41
253,3,9:53.0,N. Batum makes free throw 2 of 3,,41,41
254,3,9:53.0,N. Batum makes free throw 3 of 3,,42,41
255,3,9:38.0,,D. Waiters makes 3-pt jump shot from 26 ft (assist by J. Richardson),42,44
256,3,9:25.0,N. Batum misses 3-pt jump shot from 25 ft,,42,44
257,3,9:23.0,,Defensive rebound by K. Olynyk,42,44
258,3,9:11.0,,Shooting foul by B. Biyombo (drawn by J. Richardson),42,44
259,3,9:11.0,,J. Richardson misses free throw 1 of 2,42,44
260,3,9:11.0,,Offensive rebound by Team,42,44
261,3,9:11.0,F. Kaminsky enters the game for B. Biyombo,,42,44
262,3,9:11.0,,J. Richardson makes free throw 2 of 2,42,45
263,3,9:01.0,N. Batum makes 2-pt layup from 2 ft,,44,45
264,3,9:01.0,,Violation by Team (def goaltending),44,45
265,3,8:47.0,,K. Olynyk misses 3-pt jump shot from 26 ft,44,45
266,3,8:46.0,Defensive rebound by N. Batum,,44,45
267,3,8:43.0,Turnover by N. Batum (bad pass),,44,45
268,3,8:28.0,,J. Richardson makes 2-pt jump shot from 10 ft (assist by D. Waiters),44,47
269,3,8:02.0,K. Walker makes 3-pt jump shot from 25 ft,,47,47
270,3,7:39.0,,D. Waiters makes 3-pt jump shot from 24 ft (assist by J. Richardson),47,50
271,3,7:20.0,N. Batum makes 2-pt layup from 1 ft (assist by K. Walker),,49,50
272,3,7:05.0,,D. Jones misses 2-pt layup at rim (block by M. Williams),49,50
273,3,7:04.0,,Offensive rebound by K. Olynyk,49,50
274,3,7:02.0,,K. Olynyk misses 2-pt jump shot from 6 ft,49,50
275,3,7:01.0,Defensive rebound by M. Bridges,,49,50
276,3,7:01.0,Personal foul by D. Jones (drawn by M. Bridges),,49,50
277,3,7:01.0,M. Kidd-Gilchrist enters the game for M. Bridges,,49,50
278,3,7:01.0,J. Lamb enters the game for F. Kaminsky,,49,50
279,3,6:50.0,K. Walker makes 2-pt jump shot from 15 ft,,51,50
280,3,6:50.0,,Miami full timeout,51,50
281,3,6:50.0,F. Kaminsky enters the game for M. Kidd-Gilchrist,,51,50
282,3,6:33.0,,Turnover by D. Waiters (lost ball; steal by K. Walker),51,50
283,3,6:26.0,K. Walker misses 2-pt layup from 3 ft (block by D. Jones),,51,50
284,3,6:25.0,Offensive rebound by Team,,51,50
285,3,6:10.0,N. Batum makes 3-pt jump shot from 25 ft (assist by K. Walker),,54,50
286,3,5:56.0,,J. Richardson misses 2-pt jump shot from 17 ft,54,50
287,3,5:55.0,Defensive rebound by Team,,54,50
288,3,5:54.0,,Loose ball foul by B. Adebayo (drawn by J. Lamb),54,50
289,3,5:54.0,,D. Wade enters the game for J. Richardson,54,50
290,3,5:47.0,,Violation by Team (kicked ball),54,50
291,3,5:39.0,N. Batum misses 3-pt jump shot from 23 ft,,54,50
292,3,5:36.0,Offensive rebound by F. Kaminsky,,54,50
293,3,5:30.0,K. Walker misses 3-pt jump shot from 25 ft,,54,50
294,3,5:27.0,,Defensive rebound by D. Waiters,54,50
295,3,5:11.0,,D. Waiters makes 3-pt jump shot from 25 ft (assist by B. Adebayo),54,53
296,3,4:55.0,J. Lamb misses 3-pt jump shot from 25 ft,,54,53
297,3,4:52.0,,Defensive rebound by B. Adebayo,54,53
298,3,4:41.0,,D. Waiters makes 3-pt jump shot from 24 ft (assist by D. Jones),54,56
299,3,4:23.0,F. Kaminsky misses 3-pt jump shot from 25 ft,,54,56
300,3,4:20.0,,Defensive rebound by D. Waiters,54,56
301,3,4:10.0,,D. Waiters misses 3-pt jump shot from 24 ft,54,56
302,3,4:07.0,Defensive rebound by N. Batum,,54,56
303,3,3:56.0,J. Lamb makes 2-pt jump shot from 11 ft,,56,56
304,3,3:36.0,,B. Adebayo makes 2-pt layup from 2 ft (assist by D. Wade),56,58
305,3,3:33.0,Charlotte full timeout,,56,58
306,3,3:33.0,D. Bacon enters the game for N. Batum,,56,58
307,3,3:33.0,M. Kidd-Gilchrist enters the game for K. Walker,,56,58
308,3,3:33.0,T. Parker enters the game for M. Williams,,56,58
309,3,3:33.0,,G. Dragić enters the game for B. Adebayo,56,58
310,3,3:33.0,,H. Whiteside enters the game for D. Waiters,56,58
311,3,3:08.0,M. Kidd-Gilchrist misses 2-pt jump shot from 15 ft,,56,58
312,3,3:05.0,,Defensive rebound by D. Wade,56,58
313,3,2:56.0,,D. Wade misses 2-pt jump shot from 7 ft,56,58
314,3,2:54.0,Defensive rebound by D. Bacon,,56,58
315,3,2:46.0,J. Lamb misses 2-pt jump shot from 4 ft,,56,58
316,3,2:45.0,Offensive rebound by J. Lamb,,56,58
317,3,2:39.0,J. Lamb makes 2-pt layup from 1 ft,,58,58
318,3,2:25.0,,G. Dragić makes 3-pt jump shot from 27 ft (assist by K. Olynyk),58,61
319,3,2:04.0,D. Bacon misses 2-pt jump shot from 12 ft,,58,61
320,3,2:01.0,,Defensive rebound by K. Olynyk,58,61
321,3,1:52.0,,H. Whiteside misses 2-pt layup from 2 ft,58,61
322,3,1:49.0,Defensive rebound by J. Lamb,,58,61
323,3,1:43.0,F. Kaminsky misses 2-pt jump shot from 7 ft,,58,61
324,3,1:41.0,,Defensive rebound by K. Olynyk,58,61
325,3,1:28.0,,D. Wade misses 2-pt jump shot from 16 ft,58,61
326,3,1:25.0,Defensive rebound by T. Parker,,58,61
327,3,1:17.0,Turnover by T. Parker (lost ball; steal by H. Whiteside),,58,61
328,3,1:15.0,,Personal take foul by M. Kidd-Gilchrist (drawn by H. Whiteside),58,61
329,3,1:15.0,,J. Richardson enters the game for D. Jones,58,61
330,3,1:04.0,,G. Dragić misses 2-pt jump shot from 5 ft,58,61
331,3,1:02.0,Defensive rebound by D. Bacon,,58,61
332,3,0:53.0,F. Kaminsky misses 3-pt jump shot from 26 ft,,58,61
333,3,0:50.0,,Defensive rebound by D. Wade,58,61
334,3,0:33.0,,Turnover by K. Olynyk (bad pass; steal by J. Lamb),58,61
335,3,0:31.0,J. Lamb makes 2-pt dunk from 1 ft,,60,61
336,3,0:15.0,,J. Richardson misses 3-pt jump shot from 25 ft,60,61
337,3,0:12.0,Defensive rebound by F. Kaminsky,,60,61
338,3,0:01.0,J. Lamb misses 2-pt layup from 2 ft,,60,61
339,3,0:00.0,Offensive rebound by Team,,60,61
340,3,0:00.0,F. Kaminsky misses 2-pt jump shot from 18 ft,,60,61
341,3,0:00.0,Offensive rebound by Team,,60,61
342,4,11:48.0,,J. Richardson misses 2-pt jump shot from 4 ft,60,61
343,4,11:47.0,,Offensive rebound by D. Wade,60,61
344,4,11:46.0,,Shooting foul by M. Kidd-Gilchrist (drawn by D. Wade),60,61
345,4,11:46.0,,D. Wade makes free throw 1 of 2,60,62
346,4,11:46.0,,D. Wade makes free throw 2 of 2,60,63
347,4,11:26.0,J. Lamb misses 3-pt jump shot from 25 ft,,60,63
348,4,11:24.0,,Defensive rebound by D. Wade,60,63
349,4,11:14.0,,J. Richardson misses 2-pt layup from 1 ft,60,63
350,4,11:13.0,,Offensive rebound by H. Whiteside,60,63
351,4,11:12.0,,H. Whiteside makes 2-pt dunk from 1 ft,60,65
352,4,11:12.0,Charlotte full timeout,,60,65
353,4,11:12.0,N. Batum enters the game for M. Kidd-Gilchrist,,60,65
354,4,10:52.0,Personal foul by H. Whiteside (drawn by T. Parker),,60,65
355,4,10:37.0,D. Bacon misses 2-pt jump shot from 17 ft,,60,65
356,4,10:35.0,,Defensive rebound by J. Richardson,60,65
357,4,10:17.0,,D. Wade makes 2-pt jump shot from 8 ft,60,67
358,4,9:59.0,J. Lamb misses 2-pt jump shot from 18 ft,,60,67
359,4,9:57.0,,Defensive rebound by H. Whiteside,60,67
360,4,9:50.0,,D. Wade misses 2-pt jump shot from 9 ft,60,67
361,4,9:49.0,Defensive rebound by Team,,60,67
362,4,9:49.0,K. Walker enters the game for D. Bacon,,60,67
363,4,9:41.0,Personal foul by G. Dragić (drawn by T. Parker),,60,67
364,4,9:41.0,F. Kaminsky enters the game for B. Biyombo,,60,67
365,4,9:33.0,F. Kaminsky makes 2-pt layup from 1 ft (assist by K. Walker),,62,67
366,4,9:33.0,Personal foul by G. Dragić (drawn by F. Kaminsky),,62,67
367,4,9:33.0,M. Williams enters the game for J. Lamb,,62,67
368,4,9:33.0,F. Kaminsky misses free throw 1 of 1,,62,67
369,4,9:33.0,,Defensive rebound by H. Whiteside,62,67
370,4,9:09.0,,G. Dragić makes 3-pt jump shot from 25 ft (assist by J. Johnson),62,70
371,4,8:53.0,Shooting foul by H. Whiteside (drawn by F. Kaminsky),,62,70
372,4,8:53.0,F. Kaminsky makes free throw 1 of 2,,63,70
373,4,8:53.0,F. Kaminsky makes free throw 2 of 2,,64,70
374,4,8:43.0,Violation by Team (kicked ball),,64,70
375,4,8:35.0,,G. Dragić misses 3-pt jump shot from 23 ft,64,70
376,4,8:34.0,,Offensive rebound by H. Whiteside,64,70
377,4,8:34.0,,Personal foul by N. Batum (drawn by H. Whiteside),64,70
378,4,8:34.0,,Miami full timeout,64,70
379,4,8:21.0,,D. Wade makes 3-pt jump shot from 27 ft,64,73
380,4,7:54.0,Personal foul by H. Whiteside (drawn by F. Kaminsky),,64,73
381,4,7:54.0,F. Kaminsky makes free throw 1 of 2,,65,73
382,4,7:54.0,F. Kaminsky makes free throw 2 of 2,,66,73
383,4,7:39.0,,Personal foul by N. Batum (drawn by J. Johnson),66,73
384,4,7:28.0,,J. Richardson misses 3-pt jump shot from 23 ft,66,73
385,4,7:24.0,Defensive rebound by F. Kaminsky,,66,73
