,QUARTER,TIME_REMAINING,MIAMI_ACTION,CHARLOTTE_ACTION,MIAMI_SCORE,CHARLOTTE_SCORE
166,2,5:29.0,Violation by Team (kicked ball),,35,32
167,2,5:15.0,,K. Walker makes 3-pt jump shot from 26 ft (assist by N. Batum),35,35
168,2,5:01.0,J. Winslow misses 2-pt jump shot from 16 ft,,35,35
169,2,4:58.0,,Defensive rebound by N. Batum,35,35
170,2,4:43.0,,Turnover by K. Walker (bad pass; steal by B. Adebayo),35,35
171,2,4:38.0,Turnover by B. Adebayo (lost ball; steal by C. Zeller),,35,35
172,2,4:34.0,,C. Zeller misses 2-pt layup from 2 ft,35,35
173,2,4:32.0,Defensive rebound by K. Olynyk,,35,35
174,2,4:28.0,Personal foul by N. Batum (drawn by K. Olynyk),,35,35
175,2,4:28.0,,J. Lamb enters the game for T. Parker,35,35
176,2,4:22.0,J. Winslow misses 2-pt jump shot from 12 ft,,35,35
177,2,4:22.0,,Defensive rebound by Team,35,35
178,2,4:22.0,Loose ball foul by J. Winslow (drawn by C. Zeller),,35,35
179,2,4:11.0,,Shooting foul by R. McGruder (drawn by K. Walker),35,35
180,2,4:11.0,,K. Walker makes free throw 1 of 3,35,36
181,2,4:11.0,,K. Walker makes free throw 2 of 3,35,37
182,2,4:11.0,,K. Walker makes free throw 3 of 3,35,38
183,2,3:46.0,K. Olynyk makes 3-pt jump shot from 25 ft (assist by J. Winslow),,38,38
184,2,3:26.0,,C. Zeller misses 2-pt jump shot from 7 ft (block by B. Adebayo),38,38
185,2,3:23.0,Defensive rebound by B. Adebayo,,38,38
186,2,3:17.0,Turnover by J. Winslow (bad pass),,38,38
187,2,2:59.0,,K. Walker misses 2-pt layup from 3 ft,38,38
188,2,2:56.0,Defensive rebound by D. Waiters,,38,38
189,2,2:44.0,Def 3 sec tech foul by Team,,38,38
190,2,2:44.0,K. Olynyk makes technical free throw,,39,38
191,2,2:44.0,J. Richardson enters the game for R. McGruder,,39,38
192,2,2:34.0,J. Richardson makes 2-pt jump shot from 13 ft,,41,38
193,2,2:19.0,,C. Zeller makes 2-pt jump shot from 4 ft (assist by K. Walker),41,40
194,2,1:53.0,J. Richardson misses 3-pt jump shot from 27 ft,,41,40
195,2,1:49.0,,Defensive rebound by C. Zeller,41,40
196,2,1:44.0,,K. Walker misses 3-pt jump shot from 26 ft,41,40
197,2,1:44.0,Defensive rebound by Team,,41,40
198,2,1:44.0,D. Wade enters the game for J. Winslow,,41,40
199,2,1:30.0,B. Adebayo makes 2-pt dunk from 2 ft (assist by D. Wade),,43,40
200,2,1:15.0,,Turnover by N. Batum (lost ball; steal by D. Waiters),43,40
201,2,1:00.0,D. Wade misses 3-pt jump shot from 23 ft,,43,40
202,2,0:57.0,,Defensive rebound by C. Zeller,43,40
203,2,0:51.0,,J. Lamb makes 3-pt jump shot from 26 ft,43,43
204,2,0:37.0,D. Waiters misses 3-pt jump shot from 26 ft,,43,43
205,2,0:33.0,,Defensive rebound by C. Zeller,43,43
206,2,0:27.0,,Offensive foul by C. Zeller (drawn by J. Richardson),43,43
207,2,0:27.0,,Turnover by C. Zeller (offensive foul),43,43
208,2,0:12.0,D. Wade misses 2-pt jump shot from 12 ft,,43,43
209,2,0:09.0,,Defensive rebound by J. Lamb,43,43
210,2,0:00.0,,N. Batum misses 2-pt jump shot from 21 ft,43,43
211,2,0:00.0,,Offensive rebound by Team,43,43
212,3,11:36.0,,M. Williams misses 3-pt jump shot from 24 ft,43,43
213,3,11:36.0,,Offensive rebound by Team,43,43
214,3,11:36.0,,Turnover by Team (shot clock),43,43
215,3,11:24.0,Turnover by J. Winslow (bad pass),,43,43
216,3,11:01.0,,M. Williams misses 2-pt jump shot from 14 ft,43,43
217,3,10:58.0,,Offensive rebound by M. Bridges,43,43
218,3,10:55.0,,K. Walker misses 3-pt jump shot from 25 ft,43,43
219,3,10:54.0,Defensive rebound by Team,,43,43
220,3,10:45.0,B. Adebayo makes 2-pt jump shot from 14 ft (assist by J. Winslow),,45,43
221,3,10:29.0,,N. Batum misses 2-pt jump shot from 8 ft,45,43
222,3,10:27.0,Defensive rebound by J. Winslow,,45,43
223,3,10:21.0,,Loose ball foul by C. Zeller (drawn by B. Adebayo),45,43
224,3,10:15.0,Turnover by D. Waiters (traveling),,45,43
225,3,10:01.0,,M. Williams makes 3-pt jump shot from 26 ft (assist by K. Walker),45,46
226,3,9:43.0,J. Winslow makes 2-pt jump shot from 6 ft,,47,46
227,3,9:33.0,,Personal foul by D. Waiters (drawn by M. Bridges),47,46
228,3,9:27.0,,M. Williams makes 3-pt jump shot from 26 ft (assist by K. Walker),47,49
229,3,9:07.0,Offensive foul by B. Adebayo (drawn by N. Batum),,47,49
230,3,9:07.0,Turnover by B. Adebayo (offensive foul),,47,49
231,3,8:56.0,,N. Batum makes 3-pt jump shot from 25 ft (assist by K. Walker),47,52
232,3,8:42.0,J. Richardson makes 2-pt jump shot from 11 ft,,49,52
233,3,8:32.0,,Offensive foul by K. Walker (drawn by J. Winslow),49,52
234,3,8:32.0,,Turnover by K. Walker (offensive foul),49,52
235,3,8:12.0,D. Waiters misses 3-pt jump shot from 23 ft,,49,52
236,3,8:08.0,,Defensive rebound by C. Zeller,49,52
237,3,8:06.0,,Personal foul by J. Winslow (drawn by N. Batum),49,52
238,3,7:52.0,,M. Bridges makes 2-pt jump shot from 11 ft (assist by M. Williams),49,54
239,3,7:32.0,J. Winslow makes 2-pt jump shot from 6 ft,,51,54
240,3,7:19.0,,Turnover by N. Batum (bad pass),51,54
241,3,6:59.0,J. Winslow misses 2-pt layup from 1 ft,,51,54
242,3,6:58.0,Offensive rebound by J. Winslow,,51,54
243,3,6:58.0,J. Winslow misses 2-pt layup from 1 ft,,51,54
244,3,6:58.0,,Defensive rebound by Team,51,54
245,3,6:58.0,Loose ball foul by K. Olynyk (drawn by M. Williams),,51,54
246,3,6:58.0,,J. Lamb enters the game for M. Bridges,51,54
247,3,6:58.0,,Charlotte full timeout,51,54
248,3,6:36.0,,K. Walker misses 3-pt jump shot from 30 ft,51,54
249,3,6:33.0,Defensive rebound by K. Olynyk,,51,54
250,3,6:20.0,J. Richardson makes 2-pt jump shot from 18 ft (assist by J. Winslow),,53,54
251,3,6:05.0,,N. Batum misses 3-pt jump shot from 23 ft,53,54
252,3,6:05.0,Defensive rebound by Team,,53,54
253,3,5:53.0,J. Richardson misses 3-pt jump shot from 27 ft,,53,54
254,3,5:50.0,,Defensive rebound by J. Lamb,53,54
255,3,5:43.0,,C. Zeller misses 2-pt jump shot from 5 ft,53,54
256,3,5:37.0,,C. Zeller makes 2-pt dunk at rim,53,56
257,3,5:37.0,,Offensive rebound by C. Zeller,53,56
258,3,5:37.0,D. Wade enters the game for J. Richardson,,53,56
259,3,5:18.0,Miami full timeout,,53,56
260,3,5:16.0,Shooting foul by C. Zeller (drawn by D. Wade),,53,56
261,3,5:16.0,D. Wade misses free throw 1 of 2,,53,56
262,3,5:16.0,Offensive rebound by Team,,53,56
263,3,5:16.0,,F. Kaminsky enters the game for C. Zeller,53,56
264,3,5:16.0,D. Wade misses free throw 2 of 2,,53,56
265,3,5:12.0,,Defensive rebound by K. Walker,53,56
266,3,5:08.0,,Personal foul by J. Winslow (drawn by K. Walker),53,56
267,3,5:08.0,J. Richardson enters the game for J. Winslow,,53,56
268,3,4:56.0,,Turnover by J. Lamb (bad pass; steal by D. Waiters),53,56
269,3,4:46.0,D. Wade misses 2-pt layup from 4 ft,,53,56
270,3,4:42.0,K. Olynyk makes 2-pt layup from 1 ft,,55,56
271,3,4:42.0,Offensive rebound by K. Olynyk,,55,56
272,3,4:26.0,,N. Batum misses 3-pt jump shot from 24 ft,55,56
273,3,4:22.0,Defensive rebound by K. Olynyk,,55,56
274,3,4:06.0,B. Adebayo misses 2-pt hook shot from 6 ft,,55,56
275,3,4:03.0,,Defensive rebound by N. Batum,55,56
276,3,3:52.0,,K. Walker misses 3-pt jump shot from 27 ft,55,56
277,3,3:49.0,Defensive rebound by B. Adebayo,,55,56
278,3,3:42.0,J. Richardson misses 2-pt jump shot from 17 ft,,55,56
279,3,3:38.0,,Defensive rebound by J. Lamb,55,56
280,3,3:21.0,,J. Lamb misses 2-pt layup from 3 ft,55,56
281,3,3:16.0,,Offensive rebound by F. Kaminsky,55,56
282,3,3:16.0,,F. Kaminsky makes 2-pt layup at rim,55,58
283,3,3:01.0,K. Olynyk misses 2-pt hook shot from 4 ft,,55,58
284,3,2:59.0,,Defensive rebound by F. Kaminsky,55,58
285,3,2:54.0,,K. Walker misses 2-pt layup from 2 ft,55,58
286,3,2:52.0,Defensive rebound by B. Adebayo,,55,58
287,3,2:35.0,D. Waiters misses 2-pt jump shot from 13 ft (block by J. Lamb),,55,58
288,3,2:31.0,Offensive rebound by D. Waiters,,55,58
289,3,2:29.0,D. Waiters misses 2-pt jump shot from 19 ft,,55,58
290,3,2:26.0,,Defensive rebound by J. Lamb,55,58
291,3,2:24.0,,J. Lamb misses 2-pt layup from 1 ft,55,58
292,3,2:22.0,Defensive rebound by D. Waiters,,55,58
293,3,2:22.0,Personal foul by N. Batum (drawn by D. Waiters),,55,58
294,3,2:22.0,R. McGruder enters the game for B. Adebayo,,55,58
295,3,2:22.0,H. Whiteside enters the game for D. Waiters,,55,58
296,3,2:22.0,,B. Biyombo enters the game for N. Batum,55,58
297,3,2:22.0,,M. Bridges enters the game for K. Walker,55,58
298,3,2:22.0,,T. Parker enters the game for M. Williams,55,58
299,3,2:12.0,R. McGruder misses 2-pt jump shot from 22 ft,,55,58
300,3,2:10.0,Offensive rebound by H. Whiteside,,55,58
301,3,2:10.0,Personal take foul by B. Biyombo (drawn by H. Whiteside),,55,58
302,3,2:07.0,K. Olynyk misses 3-pt jump shot from 25 ft,,55,58
303,3,2:03.0,,Defensive rebound by M. Bridges,55,58
304,3,1:50.0,,M. Bridges misses 3-pt jump shot from 23 ft,55,58
305,3,1:47.0,Defensive rebound by J. Richardson,,55,58
306,3,1:39.0,J. Richardson misses 2-pt jump shot from 18 ft,,55,58
307,3,1:34.0,Offensive rebound by H. Whiteside,,55,58
308,3,1:34.0,H. Whiteside makes 2-pt dunk from 1 ft,,57,58
309,3,1:16.0,,J. Lamb misses 2-pt jump shot from 8 ft,57,58
310,3,1:12.0,,Offensive rebound by B. Biyombo,57,58
311,3,1:03.0,,Turnover by J. Lamb (bad pass),57,58
312,3,1:03.0,,Loose ball foul by J. Lamb (drawn by J. Richardson),57,58
313,3,1:03.0,J. Richardson makes free throw 1 of 2,,58,58
314,3,1:03.0,J. Richardson makes free throw 2 of 2,,59,58
315,3,0:42.0,,T. Parker misses 2-pt jump shot from 8 ft,59,58
316,3,0:40.0,Defensive rebound by H. Whiteside,,59,58
317,3,0:30.0,D. Wade misses 2-pt layup from 2 ft,,59,58
318,3,0:27.0,Offensive rebound by H. Whiteside,,59,58
319,3,0:27.0,H. Whiteside misses 2-pt layup from 1 ft,,59,58
320,3,0:23.0,H. Whiteside makes 2-pt layup from 1 ft,,61,58
321,3,0:27.0,Offensive rebound by H. Whiteside,,61,58
322,3,0:18.0,,J. Lamb misses 3-pt jump shot from 26 ft,61,58
323,3,0:14.0,,Offensive rebound by B. Biyombo,61,58
324,3,0:04.0,,Shooting foul by H. Whiteside (drawn by B. Biyombo),61,58
325,3,0:04.0,,B. Biyombo misses free throw 1 of 2,61,58
326,3,0:04.0,,Offensive rebound by Team,61,58
327,3,0:04.0,,B. Biyombo misses free throw 2 of 2,61,58
328,3,0:02.0,Defensive rebound by D. Wade,,61,58
329,4,11:46.0,H. Whiteside makes 2-pt hook shot from 5 ft (assist by D. Wade),,63,58
330,4,11:30.0,,Turnover by F. Kaminsky (bad pass; steal by D. Wade),63,58
331,4,11:22.0,R. McGruder misses 3-pt jump shot from 24 ft,,63,58
332,4,11:18.0,,Defensive rebound by F. Kaminsky,63,58
333,4,10:59.0,,F. Kaminsky makes 2-pt hook shot from 10 ft (assist by N. Batum),63,60
334,4,10:42.0,D. Wade makes 2-pt hook shot from 5 ft,,65,60
335,4,10:27.0,,N. Batum misses 3-pt jump shot from 23 ft,65,60
336,4,10:24.0,Defensive rebound by H. Whiteside,,65,60
337,4,10:18.0,Personal foul by N. Batum (drawn by J. Richardson),,65,60
338,4,10:05.0,H. Whiteside misses 2-pt hook shot from 6 ft,,65,60
339,4,10:02.0,,Defensive rebound by J. Lamb,65,60
340,4,9:54.0,,F. Kaminsky makes 3-pt jump shot from 26 ft (assist by J. Lamb),65,63
341,4,9:33.0,D. Wade makes 2-pt jump shot from 6 ft,,67,63
342,4,9:10.0,,T. Parker misses 3-pt jump shot from 26 ft,67,63
343,4,9:05.0,Defensive rebound by K. Olynyk,,67,63
344,4,8:58.0,H. Whiteside makes 2-pt dunk from 2 ft (assist by J. Richardson),,69,63
345,4,8:58.0,Shooting foul by J. Lamb (drawn by H. Whiteside),,69,63
346,4,8:58.0,,K. Walker enters the game for J. Lamb,69,63
347,4,8:58.0,H. Whiteside misses free throw 1 of 1,,69,63
348,4,8:52.0,,Defensive rebound by M. Williams,69,63
349,4,8:44.0,,M. Williams misses 2-pt layup from 3 ft (block by H. Whiteside),69,63
350,4,8:44.0,,Offensive rebound by Team,69,63
351,4,8:38.0,,F. Kaminsky makes 2-pt layup from 1 ft (assist by N. Batum),69,65
352,4,8:27.0,Turnover by D. Wade (traveling),,69,65
353,4,8:18.0,,Shooting foul by H. Whiteside (drawn by K. Walker),69,65
354,4,8:18.0,,K. Walker makes free throw 1 of 2,69,66
355,4,8:18.0,,K. Walker makes free throw 2 of 2,69,67
356,4,7:59.0,K. Olynyk makes 3-pt jump shot from 23 ft (assist by J. Richardson),,72,67
357,4,7:36.0,,M. Williams misses 3-pt jump shot from 23 ft,72,67
358,4,7:33.0,Defensive rebound by D. Wade,,72,67
359,4,7:14.0,D. Wade makes 2-pt jump shot from 8 ft,,74,67
360,4,7:14.0,,Charlotte full timeout,74,67
361,4,7:14.0,,J. Lamb enters the game for F. Kaminsky,74,67
362,4,7:14.0,,C. Zeller enters the game for T. Parker,74,67
363,4,6:56.0,,Turnover by J. Lamb (bad pass; steal by R. McGruder),74,67
364,4,6:45.0,J. Richardson makes 2-pt jump shot from 9 ft,,76,67
365,4,6:35.0,,K. Walker misses 3-pt jump shot from 25 ft,76,67
366,4,6:32.0,,Offensive rebound by M. Williams,76,67
367,4,6:32.0,,M. Williams misses 2-pt layup from 4 ft,76,67
368,4,6:30.0,,Offensive rebound by N. Batum,76,67
369,4,6:30.0,,N. Batum misses 2-pt layup from 2 ft,76,67
370,4,6:28.0,Defensive rebound by H. Whiteside,,76,67
371,4,6:12.0,J. Richardson misses 3-pt jump shot from 26 ft,,76,67
372,4,6:09.0,,Defensive rebound by C. Zeller,76,67
373,4,6:01.0,,N. Batum misses 2-pt jump shot from 10 ft (block by K. Olynyk),76,67
374,4,6:00.0,,Offensive rebound by N. Batum,76,67
375,4,6:00.0,,Offensive foul by J. Lamb (drawn by J. Richardson),76,67
376,4,6:00.0,,Turnover by J. Lamb (offensive foul),76,67
377,4,5:46.0,Turnover by D. Wade (bad pass; steal by N. Batum),,76,67
378,4,5:40.0,,Turnover by M. Williams (bad pass; steal by K. Olynyk),76,67
379,4,5:36.0,K. Olynyk makes 2-pt dunk from 1 ft,,78,67
380,4,5:24.0,,C. Zeller misses 2-pt layup from 7 ft (block by H. Whiteside),78,67
381,4,5:24.0,Defensive rebound by K. Olynyk,,78,67
382,4,5:10.0,D. Wade misses 2-pt jump shot from 18 ft,,78,67
383,4,5:07.0,Offensive rebound by H. Whiteside,,78,67
384,4,5:07.0,H. Whiteside misses 2-pt layup from 1 ft,,78,67
385,4,5:07.0,H. Whiteside makes 2-pt layup from 1 ft,,80,67
386,4,5:07.0,Offensive rebound by H. Whiteside,,80,67
