,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,CLEVELAND_ACTION,GOLDEN STATE_SCORE,CLEVELAND_SCORE
387,4,4:40.0,Offensive rebound by K. Looney,,116,102
388,4,4:40.0,K. Looney misses 2-pt layup from 1 ft,,116,102
389,4,4:39.0,Offensive rebound by J. Jerebko,,116,102
390,4,4:37.0,S. Curry misses 3-pt jump shot from 26 ft,,116,102
391,4,4:37.0,Offensive rebound by A. McKinnie,,116,102
392,4,4:33.0,A. McKinnie makes 2-pt layup from 1 ft,,118,102
393,4,4:23.0,,C. Sexton misses 2-pt jump shot from 19 ft,118,102
394,4,4:19.0,Defensive rebound by S. Curry,,118,102
395,4,4:08.0,Shooting foul by C. Sexton (drawn by S. Curry),,118,102
396,4,4:08.0,S. Curry makes free throw 1 of 3,,119,102
397,4,4:08.0,S. Curry makes free throw 2 of 3,,120,102
398,4,4:08.0,K. Thompson enters the game for J. Jerebko,,120,102
399,4,4:08.0,S. Curry makes free throw 3 of 3,,121,102
400,4,4:08.0,,Cleveland full timeout,121,102
401,4,3:52.0,,Turnover by C. Osman (bad pass),121,102
402,4,3:40.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by K. Durant),,124,102
403,4,3:24.0,,R. Hood misses 3-pt jump shot from 27 ft,124,102
404,4,3:21.0,Defensive rebound by S. Curry,,124,102
405,4,3:12.0,K. Thompson makes 2-pt jump shot from 18 ft (assist by K. Durant),,126,102
406,4,3:05.0,,Cleveland full timeout,126,102
407,4,3:05.0,J. Bell enters the game for S. Curry,,126,102
408,4,3:05.0,Q. Cook enters the game for K. Durant,,126,102
409,4,3:05.0,M. Derrickson enters the game for K. Looney,,126,102
410,4,3:05.0,J. Evans enters the game for K. Thompson,,126,102
411,4,3:05.0,,J. Blossomgame enters the game for J. Clarkson,126,102
412,4,3:05.0,,A. Burks enters the game for R. Hood,126,102
413,4,3:05.0,,C. Frye enters the game for C. Osman,126,102
414,4,3:05.0,,J. Jones enters the game for T. Thompson,126,102
415,4,2:44.0,,Shooting foul by A. McKinnie (drawn by C. Sexton),126,102
416,4,2:44.0,,C. Sexton misses free throw 1 of 2,126,102
417,4,2:44.0,,Offensive rebound by Team,126,102
418,4,2:44.0,,C. Sexton makes free throw 2 of 2,126,103
419,4,2:24.0,Q. Cook misses 2-pt jump shot from 18 ft,,126,103
420,4,2:19.0,,Defensive rebound by J. Jones,126,103
421,4,2:15.0,,J. Jones makes 2-pt layup from 4 ft,126,105
422,4,1:55.0,Q. Cook misses 3-pt jump shot from 27 ft,,126,105
423,4,1:52.0,,Defensive rebound by C. Frye,126,105
424,4,1:42.0,,J. Jones misses 2-pt hook shot from 7 ft,126,105
425,4,1:39.0,Defensive rebound by Q. Cook,,126,105
426,4,1:28.0,J. Evans misses 2-pt layup from 4 ft (block by C. Frye),,126,105
427,4,1:24.0,,Defensive rebound by J. Blossomgame,126,105
428,4,1:15.0,,J. Blossomgame misses 3-pt jump shot from 26 ft,126,105
429,4,1:12.0,Defensive rebound by Team,,126,105
430,4,0:58.0,Q. Cook makes 3-pt jump shot from 23 ft (assist by J. Bell),,129,105
431,4,0:45.0,,A. Burks misses 3-pt jump shot from 27 ft,129,105
432,4,0:40.0,Defensive rebound by A. McKinnie,,129,105
433,4,0:26.0,A. McKinnie misses 3-pt jump shot from 26 ft,,129,105
434,4,0:18.0,,Defensive rebound by C. Frye,129,105
