,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,TORONTO_ACTION,PHILADELPHIA_SCORE,TORONTO_SCORE
99,2,11:47.0,Shooting foul by S. Ibaka (drawn by J. Embiid),,31,39
100,2,11:47.0,J. Embiid makes free throw 1 of 2,,32,39
101,2,11:47.0,J. Embiid makes free throw 2 of 2,,33,39
102,2,11:37.0,,P. Siakam makes 2-pt jump shot from 6 ft (assist by K. Lowry),33,41
103,2,11:24.0,J. Redick misses 3-pt jump shot from 26 ft,,33,41
104,2,11:21.0,,Defensive rebound by N. Powell,33,41
105,2,11:17.0,,Turnover by N. Powell (out of bounds lost ball),33,41
106,2,11:06.0,Personal foul by F. VanVleet (drawn by B. Simmons),,33,41
107,2,11:02.0,B. Simmons makes 2-pt dunk from 1 ft (assist by T. Harris),,35,41
108,2,10:41.0,,S. Ibaka misses 2-pt jump shot from 13 ft,35,41
109,2,10:39.0,Defensive rebound by T. Harris,,35,41
110,2,10:35.0,T. Harris misses 3-pt jump shot from 28 ft,,35,41
111,2,10:32.0,Offensive rebound by T. Harris,,35,41
112,2,10:25.0,J. Redick misses 3-pt jump shot from 26 ft,,35,41
113,2,10:23.0,,Defensive rebound by P. Siakam,35,41
114,2,10:18.0,,Shooting foul by B. Simmons (drawn by P. Siakam),35,41
115,2,10:18.0,,P. Siakam misses free throw 1 of 2,35,41
116,2,10:18.0,,Offensive rebound by Team,35,41
117,2,10:18.0,,D. Green enters the game for N. Powell,35,41
118,2,10:18.0,,P. Siakam makes free throw 2 of 2,35,42
119,2,9:58.0,J. Embiid misses 2-pt hook shot from 5 ft,,35,42
120,2,9:55.0,Offensive rebound by J. Embiid,,35,42
121,2,9:54.0,J. Embiid misses 2-pt layup from 4 ft,,35,42
122,2,9:53.0,,Defensive rebound by D. Green,35,42
123,2,9:48.0,,S. Ibaka misses 2-pt layup from 1 ft,35,42
124,2,9:48.0,,Offensive rebound by S. Ibaka,35,42
125,2,9:46.0,,S. Ibaka misses 2-pt layup at rim,35,42
126,2,9:46.0,Defensive rebound by Team,,35,42
127,2,9:46.0,,K. Leonard enters the game for P. Siakam,35,42
128,2,9:23.0,B. Simmons misses 2-pt jump shot from 5 ft,,35,42
129,2,9:23.0,Offensive rebound by B. Simmons,,35,42
130,2,9:23.0,,Loose ball foul by K. Lowry (drawn by B. Simmons),35,42
131,2,9:11.0,T. Harris misses 2-pt jump shot from 8 ft,,35,42
132,2,9:08.0,,Defensive rebound by S. Ibaka,35,42
133,2,8:56.0,,K. Lowry misses 2-pt layup from 2 ft,35,42
134,2,8:54.0,Defensive rebound by J. Embiid,,35,42
135,2,8:49.0,T. Harris makes 2-pt jump shot from 6 ft (assist by B. Simmons),,37,42
136,2,8:34.0,,Turnover by K. Lowry (bad pass; steal by T. Harris),37,42
137,2,8:29.0,J. Redick misses 3-pt jump shot from 23 ft,,37,42
138,2,8:27.0,Offensive rebound by J. Embiid,,37,42
139,2,8:26.0,J. Embiid makes 2-pt layup from 2 ft,,39,42
140,2,8:26.0,,Toronto full timeout,39,42
141,2,8:26.0,J. Ennis enters the game for J. Butler,,39,42
142,2,8:26.0,B. Marjanović enters the game for J. Embiid,,39,42
143,2,8:14.0,,K. Leonard misses 2-pt jump shot from 16 ft,39,42
144,2,8:12.0,Defensive rebound by B. Marjanović,,39,42
145,2,8:02.0,T. Harris makes 2-pt jump shot from 18 ft,,41,42
146,2,7:51.0,,S. Ibaka misses 3-pt jump shot from 27 ft,41,42
147,2,7:48.0,Defensive rebound by T. Harris,,41,42
148,2,7:40.0,B. Marjanović misses 2-pt jump shot from 12 ft,,41,42
149,2,7:39.0,,Defensive rebound by K. Leonard,41,42
150,2,7:39.0,,Personal foul by B. Marjanović (drawn by K. Leonard),41,42
151,2,7:39.0,,M. Gasol enters the game for S. Ibaka,41,42
152,2,7:19.0,,M. Gasol makes 3-pt jump shot from 26 ft (assist by K. Lowry),41,45
153,2,7:03.0,Turnover by T. Harris (traveling),,41,45
154,2,6:55.0,,Shooting foul by B. Simmons (drawn by K. Leonard),41,45
155,2,6:55.0,,K. Leonard makes free throw 1 of 2,41,46
156,2,6:55.0,J. Butler enters the game for B. Simmons,,41,46
157,2,6:55.0,,K. Leonard makes free throw 2 of 2,41,47
158,2,6:40.0,J. Butler misses 2-pt jump shot from 12 ft,,41,47
159,2,6:37.0,,Defensive rebound by K. Leonard,41,47
160,2,6:31.0,,K. Leonard makes 2-pt layup from 1 ft,41,49
161,2,6:31.0,Philadelphia full timeout,,41,49
162,2,6:10.0,J. Ennis misses 3-pt jump shot from 27 ft,,41,49
163,2,6:06.0,Offensive rebound by T. Harris,,41,49
164,2,6:00.0,T. Harris misses 2-pt jump shot from 5 ft,,41,49
165,2,5:58.0,Offensive rebound by T. Harris,,41,49
166,2,5:52.0,Turnover by J. Ennis (out of bounds lost ball),,41,49
167,2,5:44.0,,Shooting foul by J. Butler (drawn by K. Leonard),41,49
168,2,5:44.0,,K. Leonard makes free throw 1 of 2,41,50
169,2,5:44.0,,K. Leonard makes free throw 2 of 2,41,51
170,2,5:22.0,B. Marjanović makes 2-pt layup from 3 ft (assist by T. Harris),,43,51
171,2,5:12.0,,K. Lowry makes 2-pt layup from 1 ft (assist by M. Gasol),43,53
172,2,4:58.0,T. Harris makes 2-pt jump shot from 12 ft,,45,53
173,2,4:33.0,,M. Gasol misses 3-pt jump shot from 26 ft,45,53
174,2,4:29.0,Defensive rebound by T. Harris,,45,53
175,2,4:28.0,Offensive foul by T. Harris (drawn by K. Lowry),,45,53
176,2,4:28.0,Turnover by T. Harris (offensive foul),,45,53
177,2,4:28.0,J. Embiid enters the game for B. Marjanović,,45,53
178,2,4:28.0,B. Simmons enters the game for J. Redick,,45,53
179,2,4:28.0,,P. Siakam enters the game for F. VanVleet,45,53
180,2,4:18.0,,D. Green misses 3-pt jump shot from 25 ft,45,53
181,2,4:14.0,Defensive rebound by J. Embiid,,45,53
182,2,4:02.0,Personal foul by M. Gasol (drawn by J. Embiid),,45,53
183,2,4:02.0,J. Bolden enters the game for T. Harris,,45,53
184,2,3:53.0,J. Bolden misses 3-pt jump shot from 27 ft,,45,53
185,2,3:50.0,Offensive rebound by B. Simmons,,45,53
186,2,3:49.0,Personal foul by D. Green (drawn by J. Embiid),,45,53
187,2,3:49.0,J. Embiid misses free throw 1 of 2,,45,53
188,2,3:49.0,Offensive rebound by Team,,45,53
189,2,3:49.0,J. Embiid makes free throw 2 of 2,,46,53
190,2,3:34.0,,K. Leonard makes 2-pt jump shot from 18 ft (assist by M. Gasol),46,55
191,2,3:12.0,Offensive foul by J. Bolden (drawn by K. Lowry),,46,55
192,2,3:12.0,Turnover by J. Bolden (offensive foul),,46,55
193,2,2:58.0,,M. Gasol misses 2-pt jump shot from 20 ft,46,55
194,2,2:56.0,Defensive rebound by J. Embiid,,46,55
195,2,2:51.0,J. Bolden misses 2-pt jump shot from 3 ft,,46,55
196,2,2:49.0,,Defensive rebound by K. Leonard,46,55
197,2,2:45.0,,K. Leonard makes 2-pt jump shot from 7 ft,46,57
198,2,2:21.0,J. Embiid misses 3-pt jump shot from 27 ft,,46,57
199,2,2:17.0,,Defensive rebound by K. Lowry,46,57
200,2,2:14.0,,K. Lowry misses 3-pt jump shot from 25 ft,46,57
201,2,2:14.0,Defensive rebound by J. Embiid,,46,57
202,2,1:51.0,J. Embiid misses 2-pt hook shot from 6 ft,,46,57
203,2,1:47.0,Offensive rebound by B. Simmons,,46,57
204,2,1:47.0,B. Simmons makes 2-pt layup from 1 ft,,48,57
205,2,1:33.0,,P. Siakam makes 2-pt jump shot from 10 ft (assist by K. Lowry),48,59
206,2,1:23.0,B. Simmons makes 2-pt layup from 1 ft,,50,59
207,2,1:09.0,,M. Gasol makes 2-pt dunk from 1 ft (assist by K. Leonard),50,61
208,2,0:40.0,J. Embiid misses 2-pt hook shot from 11 ft,,50,61
209,2,0:38.0,,Defensive rebound by K. Leonard,50,61
210,2,0:33.0,,Offensive foul by K. Leonard (drawn by J. Ennis),50,61
211,2,0:33.0,,Turnover by K. Leonard (offensive foul),50,61
212,2,0:33.0,T. Harris enters the game for J. Bolden,,50,61
213,2,0:33.0,J. Redick enters the game for J. Ennis,,50,61
214,2,0:19.0,B. Simmons makes 2-pt dunk from 1 ft (assist by J. Embiid),,52,61
215,2,0:02.0,,K. Leonard misses 3-pt jump shot from 26 ft,52,61
216,2,0:02.0,,Offensive rebound by K. Lowry,52,61
217,2,0:00.0,,K. Lowry misses 2-pt jump shot from 11 ft,52,61
218,2,0:00.0,,Offensive rebound by Team,52,61
219,3,11:45.0,J. Redick makes 3-pt jump shot from 23 ft (assist by J. Butler),,55,61
220,3,11:25.0,,K. Leonard makes 2-pt jump shot from 9 ft,55,63
221,3,11:13.0,Personal foul by K. Lowry (drawn by J. Redick),,55,63
222,3,11:00.0,T. Harris misses 2-pt jump shot from 20 ft (block by M. Gasol),,55,63
223,3,10:59.0,Offensive rebound by J. Redick,,55,63
224,3,10:58.0,Turnover by Team (shot clock),,55,63
225,3,10:42.0,,K. Leonard misses 3-pt jump shot from 26 ft,55,63
226,3,10:39.0,Defensive rebound by T. Harris,,55,63
227,3,10:32.0,J. Redick misses 3-pt jump shot from 25 ft,,55,63
228,3,10:29.0,,Defensive rebound by D. Green,55,63
229,3,10:27.0,,Personal foul by J. Redick (drawn by K. Leonard),55,63
230,3,10:18.0,,P. Siakam makes 3-pt jump shot from 24 ft (assist by D. Green),55,66
231,3,10:07.0,J. Redick makes 3-pt jump shot from 25 ft (assist by B. Simmons),,58,66
232,3,9:53.0,,P. Siakam makes 2-pt hook shot from 11 ft,58,68
233,3,9:30.0,Turnover by T. Harris (traveling),,58,68
234,3,9:14.0,,Turnover by K. Leonard (lost ball; steal by B. Simmons),58,68
235,3,9:10.0,J. Redick makes 3-pt jump shot from 24 ft (assist by J. Butler),,61,68
236,3,9:00.0,,Offensive foul by D. Green (drawn by J. Redick),61,68
237,3,9:00.0,,Turnover by D. Green (offensive foul),61,68
238,3,8:48.0,J. Redick makes 3-pt jump shot from 26 ft (assist by J. Embiid),,64,68
239,3,8:31.0,,K. Lowry makes 2-pt jump shot from 21 ft,64,70
240,3,8:08.0,Turnover by J. Redick (out of bounds lost ball),,64,70
241,3,7:50.0,,M. Gasol makes 3-pt jump shot from 27 ft (assist by K. Lowry),64,73
242,3,7:32.0,Turnover by B. Simmons (lost ball; steal by K. Lowry),,64,73
243,3,7:21.0,,Shooting foul by J. Redick (drawn by D. Green),64,73
244,3,7:21.0,Technical foul by J. Redick,,64,73
245,3,7:21.0,,K. Leonard makes technical free throw,64,74
246,3,7:21.0,,D. Green makes free throw 1 of 2,64,75
247,3,7:21.0,,D. Green makes free throw 2 of 2,64,76
248,3,7:09.0,Offensive foul by T. Harris (drawn by K. Lowry),,64,76
249,3,7:09.0,Turnover by T. Harris (offensive foul),,64,76
250,3,7:09.0,J. Ennis enters the game for J. Redick,,64,76
251,3,7:09.0,F. Korkmaz enters the game for B. Simmons,,64,76
252,3,6:59.0,,K. Lowry makes 2-pt layup from 2 ft (assist by P. Siakam),64,78
253,3,6:59.0,Philadelphia full timeout,,64,78
254,3,6:41.0,Personal foul by M. Gasol (drawn by J. Embiid),,64,78
255,3,6:29.0,J. Embiid misses 2-pt hook shot from 4 ft,,64,78
256,3,6:27.0,,Defensive rebound by M. Gasol,64,78
257,3,6:11.0,,Personal foul by F. Korkmaz (drawn by M. Gasol),64,78
258,3,6:02.0,,K. Leonard makes 3-pt jump shot from 26 ft,64,81
259,3,5:48.0,J. Butler makes 2-pt layup from 1 ft,,66,81
260,3,5:37.0,,M. Gasol misses 3-pt jump shot from 28 ft,66,81
261,3,5:35.0,Defensive rebound by T. Harris,,66,81
262,3,5:18.0,Shooting foul by K. Lowry (drawn by J. Ennis),,66,81
263,3,5:18.0,J. Ennis misses free throw 1 of 3,,66,81
264,3,5:18.0,Offensive rebound by Team,,66,81
265,3,5:18.0,J. Ennis makes free throw 2 of 3,,67,81
266,3,5:18.0,B. Marjanović enters the game for J. Embiid,,67,81
267,3,5:18.0,J. Ennis misses free throw 3 of 3,,67,81
268,3,5:16.0,,Defensive rebound by P. Siakam,67,81
269,3,5:03.0,,K. Lowry misses 3-pt jump shot from 31 ft,67,81
270,3,5:00.0,Defensive rebound by J. Butler,,67,81
271,3,4:50.0,T. Harris misses 2-pt jump shot from 8 ft,,67,81
272,3,4:48.0,Offensive rebound by T. Harris,,67,81
273,3,4:45.0,J. Ennis makes 3-pt jump shot from 23 ft (assist by F. Korkmaz),,70,81
274,3,4:38.0,,Personal foul by J. Ennis (drawn by K. Lowry),70,81
275,3,4:38.0,,F. VanVleet enters the game for K. Lowry,70,81
276,3,4:34.0,,Turnover by P. Siakam (bad pass),70,81
277,3,4:16.0,F. Korkmaz misses 2-pt jump shot from 11 ft (block by F. VanVleet),,70,81
278,3,4:15.0,,Defensive rebound by Team,70,81
279,3,3:58.0,,M. Gasol misses 2-pt jump shot from 20 ft,70,81
280,3,3:55.0,Defensive rebound by T. Harris,,70,81
281,3,3:51.0,T. Harris misses 2-pt layup from 5 ft (block by K. Leonard),,70,81
282,3,3:47.0,,Defensive rebound by F. VanVleet,70,81
283,3,3:46.0,,P. Siakam makes 2-pt dunk from 2 ft (assist by F. VanVleet),70,83
284,3,3:36.0,J. Butler misses 3-pt jump shot from 25 ft,,70,83
285,3,3:36.0,,Defensive rebound by M. Gasol,70,83
286,3,3:18.0,,D. Green makes 3-pt jump shot from 23 ft (assist by K. Leonard),70,86
287,3,3:17.0,Philadelphia full timeout,,70,86
288,3,3:17.0,J. Embiid enters the game for J. Ennis,,70,86
289,3,3:17.0,J. Redick enters the game for F. Korkmaz,,70,86
290,3,3:17.0,B. Simmons enters the game for B. Marjanović,,70,86
291,3,3:17.0,,S. Ibaka enters the game for M. Gasol,70,86
292,3,3:06.0,J. Redick misses 3-pt jump shot from 25 ft,,70,86
293,3,3:03.0,,Defensive rebound by P. Siakam,70,86
294,3,2:52.0,,P. Siakam misses 2-pt hook shot from 6 ft,70,86
295,3,2:50.0,Defensive rebound by J. Embiid,,70,86
296,3,2:31.0,J. Butler misses 3-pt jump shot from 25 ft,,70,86
297,3,2:27.0,,Defensive rebound by K. Leonard,70,86
298,3,2:23.0,,Shooting foul by J. Embiid (drawn by K. Leonard),70,86
299,3,2:23.0,,K. Leonard misses free throw 1 of 2,70,86
300,3,2:23.0,,Offensive rebound by Team,70,86
301,3,2:23.0,,K. Leonard makes free throw 2 of 2,70,87
302,3,2:09.0,T. Harris misses 2-pt jump shot from 15 ft,,70,87
303,3,2:05.0,,Defensive rebound by F. VanVleet,70,87
304,3,1:57.0,,S. Ibaka makes 2-pt jump shot from 8 ft (assist by F. VanVleet),70,89
305,3,1:44.0,B. Simmons makes 2-pt layup at rim,,72,89
306,3,1:34.0,,K. Leonard makes 2-pt jump shot from 5 ft,72,91
307,3,1:23.0,J. Redick makes 3-pt jump shot from 24 ft (assist by J. Butler),,75,91
308,3,1:12.0,,Toronto full timeout,75,91
309,3,1:12.0,,N. Powell enters the game for K. Leonard,75,91
310,3,1:04.0,,D. Green misses 3-pt jump shot from 26 ft,75,91
311,3,1:02.0,Defensive rebound by B. Simmons,,75,91
312,3,0:48.0,Shooting foul by D. Green (drawn by J. Butler),,75,91
313,3,0:48.0,J. Butler makes free throw 1 of 3,,76,91
314,3,0:48.0,J. Butler makes free throw 2 of 3,,77,91
315,3,0:48.0,J. Butler misses free throw 3 of 3,,77,91
316,3,0:47.0,,Defensive rebound by P. Siakam,77,91
317,3,0:36.0,,Personal foul by B. Simmons (drawn by F. VanVleet),77,91
318,3,0:36.0,,F. VanVleet misses free throw 1 of 2,77,91
319,3,0:36.0,,Offensive rebound by Team,77,91
320,3,0:36.0,,F. VanVleet makes free throw 2 of 2,77,92
321,3,0:20.0,J. Embiid misses 2-pt jump shot from 9 ft,,77,92
322,3,0:18.0,,Defensive rebound by S. Ibaka,77,92
323,3,0:16.0,,D. Green misses 3-pt jump shot from 26 ft,77,92
324,3,0:13.0,Defensive rebound by J. Redick,,77,92
325,3,0:00.0,B. Simmons makes 2-pt hook shot from 4 ft,,79,92
326,3,0:00.0,Shooting foul by P. Siakam (drawn by B. Simmons),,79,92
327,3,0:00.0,B. Simmons misses free throw 1 of 1,,79,92
328,3,0:00.0,Offensive rebound by Team,,79,92
329,3,0:00.0,,Loose ball foul by S. Ibaka (drawn by J. Embiid),79,92
330,3,0:00.0,J. Embiid makes free throw 1 of 2,,80,92
331,3,0:00.0,J. Embiid makes free throw 2 of 2,,81,92
332,4,11:46.0,,F. VanVleet makes 2-pt jump shot from 17 ft,81,94
333,4,11:22.0,J. Butler misses 2-pt layup from 5 ft (block by K. Lowry),,81,94
334,4,11:22.0,,Defensive rebound by N. Powell,81,94
335,4,11:18.0,,S. Ibaka makes 2-pt dunk from 3 ft (assist by F. VanVleet),81,96
336,4,11:18.0,Philadelphia full timeout,,81,96
337,4,10:54.0,J. Embiid makes 2-pt jump shot from 12 ft (assist by J. Butler),,83,96
338,4,10:25.0,,S. Ibaka misses 2-pt hook shot from 10 ft,83,96
339,4,10:22.0,Defensive rebound by B. Simmons,,83,96
340,4,10:12.0,J. Redick misses 3-pt jump shot from 25 ft,,83,96
341,4,10:09.0,,Defensive rebound by S. Ibaka,83,96
342,4,10:09.0,J. Ennis enters the game for J. Butler,,83,96
343,4,10:09.0,,K. Leonard enters the game for P. Siakam,83,96
344,4,9:59.0,,F. VanVleet misses 3-pt jump shot from 26 ft,83,96
345,4,9:54.0,Defensive rebound by T. Harris,,83,96
346,4,9:40.0,T. Harris makes 2-pt jump shot from 8 ft,,85,96
347,4,9:29.0,,N. Powell misses 2-pt jump shot from 15 ft,85,96
348,4,9:27.0,Defensive rebound by B. Simmons,,85,96
349,4,9:17.0,J. Embiid misses 3-pt jump shot from 27 ft,,85,96
350,4,9:14.0,Offensive rebound by Team,,85,96
351,4,9:04.0,J. Embiid misses 2-pt jump shot from 5 ft,,85,96
352,4,9:02.0,,Defensive rebound by S. Ibaka,85,96
353,4,9:01.0,,Toronto full timeout,85,96
354,4,8:47.0,,S. Ibaka makes 2-pt layup from 1 ft (assist by K. Lowry),85,98
355,4,8:26.0,T. Harris misses 2-pt jump shot from 17 ft,,85,98
356,4,8:23.0,,Defensive rebound by K. Lowry,85,98
357,4,8:14.0,,S. Ibaka misses 3-pt jump shot from 27 ft,85,98
358,4,8:10.0,Defensive rebound by T. Harris,,85,98
359,4,8:06.0,Turnover by T. Harris (out of bounds lost ball),,85,98
360,4,8:06.0,J. Butler enters the game for J. Embiid,,85,98
361,4,7:46.0,,K. Leonard makes 3-pt jump shot from 24 ft (assist by N. Powell),85,101
362,4,7:20.0,T. Harris misses 3-pt jump shot from 26 ft,,85,101
363,4,7:15.0,,Defensive rebound by S. Ibaka,85,101
364,4,7:06.0,,K. Leonard makes 2-pt jump shot from 14 ft,85,103
365,4,7:05.0,Philadelphia full timeout,,85,103
366,4,7:05.0,J. Bolden enters the game for J. Ennis,,85,103
367,4,6:48.0,J. Butler misses 2-pt layup from 1 ft,,85,103
368,4,6:47.0,,Defensive rebound by K. Leonard,85,103
369,4,6:44.0,,K. Leonard misses 3-pt jump shot from 26 ft,85,103
370,4,6:43.0,Defensive rebound by Team,,85,103
371,4,6:43.0,,Loose ball foul by S. Ibaka (drawn by J. Bolden),85,103
372,4,6:35.0,Personal foul by K. Lowry (drawn by J. Butler),,85,103
373,4,6:20.0,T. Harris misses 2-pt jump shot from 2 ft (block by S. Ibaka),,85,103
374,4,6:18.0,Offensive rebound by J. Bolden,,85,103
375,4,6:18.0,Turnover by Team (shot clock),,85,103
376,4,5:58.0,,K. Lowry misses 3-pt jump shot from 27 ft,85,103
377,4,5:54.0,Defensive rebound by J. Butler,,85,103
378,4,5:48.0,J. Redick makes 2-pt jump shot from 22 ft (assist by T. Harris),,87,103
379,4,5:28.0,,K. Lowry misses 3-pt jump shot from 24 ft,87,103
380,4,5:25.0,Defensive rebound by T. Harris,,87,103
381,4,5:11.0,T. Harris misses 2-pt jump shot from 11 ft (block by S. Ibaka),,87,103
382,4,5:10.0,Offensive rebound by Team,,87,103
383,4,5:10.0,,P. Siakam enters the game for N. Powell,87,103
384,4,5:06.0,J. Butler misses 2-pt jump shot from 16 ft,,87,103
385,4,5:03.0,,Defensive rebound by P. Siakam,87,103
