,QUARTER,TIME_REMAINING,NEW YORK_ACTION,HOUSTON_ACTION,NEW YORK_SCORE,HOUSTON_SCORE
389,4,6:39.0,,C. Chiozza misses 3-pt jump shot from 23 ft,79,110
390,4,6:38.0,Defensive rebound by M. Hezonja,,79,110
391,4,6:20.0,M. Hezonja makes 2-pt hook shot from 6 ft,,81,110
392,4,6:04.0,,A. Rivers makes 2-pt jump shot from 7 ft (assist by C. Chiozza),81,112
393,4,5:53.0,L. Kornet makes 2-pt dunk at rim (assist by M. Hezonja),,83,112
394,4,5:43.0,,K. Faried misses 2-pt dunk from 1 ft,83,112
395,4,5:43.0,,Offensive rebound by G. Clark,83,112
396,4,5:39.0,,G. Clark misses 3-pt jump shot from 27 ft,83,112
397,4,5:39.0,Defensive rebound by J. Jenkins,,83,112
398,4,5:33.0,H. Ellenson makes 3-pt jump shot from 27 ft (assist by J. Jenkins),,86,112
399,4,5:18.0,,G. Green misses 2-pt jump shot from 10 ft,86,112
400,4,5:17.0,Defensive rebound by H. Ellenson,,86,112
401,4,5:11.0,M. Hezonja misses 3-pt jump shot from 27 ft,,86,112
402,4,5:09.0,,Defensive rebound by G. Green,86,112
403,4,5:02.0,,A. Rivers misses 3-pt jump shot from 26 ft,86,112
404,4,4:59.0,Defensive rebound by L. Kornet,,86,112
405,4,4:49.0,B. Garrett misses 2-pt layup from 2 ft,,86,112
406,4,4:47.0,,Defensive rebound by G. Green,86,112
407,4,4:45.0,,Personal foul by H. Ellenson (drawn by G. Green),86,112
408,4,4:45.0,,Houston full timeout,86,112
409,4,4:35.0,,A. Rivers misses 3-pt jump shot from 27 ft,86,112
410,4,4:34.0,Defensive rebound by H. Ellenson,,86,112
411,4,4:10.0,Turnover by J. Jenkins (bad pass; steal by K. Faried),,86,112
412,4,4:05.0,,K. Faried misses 2-pt layup from 1 ft,86,112
413,4,4:03.0,Defensive rebound by H. Ellenson,,86,112
414,4,4:03.0,Turnover by H. Ellenson (bad pass),,86,112
415,4,3:54.0,,G. Clark makes 3-pt jump shot from 27 ft,86,115
416,4,3:35.0,Turnover by L. Kornet (bad pass; steal by G. Clark),,86,115
417,4,3:29.0,,Turnover by A. Rivers (lost ball; steal by B. Garrett),86,115
418,4,3:24.0,M. Hezonja makes 2-pt dunk at rim (assist by B. Garrett),,88,115
419,4,3:08.0,,C. Chiozza misses 2-pt layup from 6 ft (block by L. Kornet),88,115
420,4,3:06.0,Defensive rebound by L. Kornet,,88,115
421,4,2:56.0,L. Kornet misses 3-pt jump shot from 28 ft,,88,115
422,4,2:55.0,,Defensive rebound by A. Rivers,88,115
423,4,2:45.0,,C. Chiozza makes 3-pt jump shot from 28 ft (assist by G. Green),88,118
424,4,2:21.0,B. Garrett makes 2-pt layup from 2 ft (assist by L. Kornet),,90,118
425,4,2:07.0,,G. Clark misses 3-pt jump shot from 23 ft,90,118
426,4,2:06.0,Defensive rebound by M. Hezonja,,90,118
427,4,1:42.0,Shooting foul by K. Faried (drawn by B. Garrett),,90,118
428,4,1:42.0,B. Garrett makes free throw 1 of 2,,91,118
429,4,1:42.0,B. Garrett makes free throw 2 of 2,,92,118
430,4,1:34.0,,C. Chiozza misses 3-pt jump shot from 26 ft,92,118
431,4,1:33.0,Defensive rebound by H. Ellenson,,92,118
432,4,1:25.0,H. Ellenson makes 2-pt jump shot from 2 ft,,94,118
433,4,1:15.0,,K. Faried misses 2-pt layup from 3 ft,94,118
434,4,1:14.0,,Offensive rebound by G. Green,94,118
435,4,1:12.0,,Offensive foul by K. Faried (drawn by H. Ellenson),94,118
436,4,1:12.0,,Turnover by K. Faried (offensive foul),94,118
437,4,1:03.0,M. Hezonja misses 2-pt layup from 2 ft,,94,118
438,4,1:00.0,,Defensive rebound by G. Clark,94,118
439,4,0:43.0,,K. Faried makes 2-pt jump shot from 4 ft,94,120
440,4,0:32.0,Turnover by M. Hezonja (bad pass),,94,120
441,4,0:20.0,,G. Green misses 2-pt layup from 1 ft,94,120
442,4,0:18.0,Defensive rebound by H. Ellenson,,94,120
443,4,0:15.0,Shooting foul by G. Clark (drawn by H. Ellenson),,94,120
444,4,0:15.0,H. Ellenson makes free throw 1 of 2,,95,120
445,4,0:15.0,H. Ellenson makes free throw 2 of 2,,96,120
