,QUARTER,TIME_REMAINING,PHOENIX_ACTION,MEMPHIS_ACTION,PHOENIX_SCORE,MEMPHIS_SCORE
62,1,4:04.0,,D. Brooks makes 3-pt jump shot from 25 ft (assist by W. Selden),10,13
63,1,4:02.0,Phoenix full timeout,,10,13
64,1,3:53.0,T. Ariza misses 3-pt jump shot from 25 ft,,10,13
65,1,3:48.0,,Defensive rebound by O. Casspi,10,13
66,1,3:27.0,,W. Selden makes 2-pt jump shot from 22 ft (assist by S. Mack),10,15
67,1,3:14.0,I. Canaan makes 2-pt layup from 2 ft (assist by D. Ayton),,12,15
68,1,3:14.0,Shooting foul by D. Brooks (drawn by I. Canaan),,12,15
69,1,3:14.0,T. Warren enters the game for R. Anderson,,12,15
70,1,3:14.0,I. Canaan makes free throw 1 of 1,,13,15
71,1,2:56.0,,Turnover by D. Brooks (bad pass; steal by J. Jackson),13,15
72,1,2:56.0,Turnover by J. Jackson (bad pass; steal by W. Selden),,13,15
73,1,2:51.0,,M. Gasol makes 2-pt jump shot from 11 ft (assist by W. Selden),13,17
74,1,2:34.0,Turnover by T. Ariza (bad pass; steal by S. Mack),,13,17
75,1,2:27.0,,D. Brooks makes 2-pt layup from 2 ft (assist by S. Mack),13,19
76,1,2:13.0,Turnover by J. Jackson (bad pass),,13,19
77,1,2:13.0,E. Okobo enters the game for I. Canaan,,13,19
78,1,1:49.0,,M. Gasol makes 2-pt hook shot from 9 ft (assist by O. Casspi),13,21
79,1,1:34.0,J. Jackson makes 2-pt layup from 3 ft,,15,21
80,1,1:19.0,,M. Gasol makes 3-pt jump shot from 25 ft (assist by S. Mack),15,24
81,1,1:00.0,E. Okobo makes 3-pt jump shot from 23 ft (assist by J. Jackson),,18,24
82,1,0:47.0,,S. Mack makes 2-pt jump shot from 8 ft,18,26
83,1,0:30.0,J. Jackson misses 3-pt jump shot from 25 ft,,18,26
84,1,0:27.0,,Defensive rebound by O. Casspi,18,26
85,1,0:08.0,,M. Gasol misses 3-pt jump shot from 25 ft,18,26
86,1,0:05.0,Defensive rebound by J. Jackson,,18,26
87,1,0:01.0,Turnover by J. Jackson (lost ball; steal by M. Gasol),,18,26
88,1,0:00.0,,D. Brooks misses 3-pt jump shot from 49 ft,18,26
89,1,0:00.0,,Offensive rebound by Team,18,26
90,2,11:47.0,T. Ariza misses 2-pt layup from 6 ft,,18,26
91,2,11:46.0,,Defensive rebound by O. Casspi,18,26
92,2,11:46.0,,Personal foul by T. Ariza (drawn by O. Casspi),18,26
93,2,11:32.0,,W. Selden makes 2-pt jump shot from 21 ft (assist by I. Rabb),18,28
94,2,11:08.0,T. Chandler misses 2-pt dunk from 2 ft,,18,28
95,2,11:05.0,,Defensive rebound by I. Rabb,18,28
96,2,10:59.0,,Turnover by O. Casspi (step out of bounds),18,28
97,2,10:48.0,J. Crawford misses 3-pt jump shot from 23 ft,,18,28
98,2,10:44.0,,Defensive rebound by D. Brooks,18,28
99,2,10:39.0,,O. Casspi makes 3-pt jump shot from 25 ft (assist by D. Brooks),18,31
100,2,10:27.0,Turnover by T. Chandler (lost ball; steal by W. Selden),,18,31
101,2,10:23.0,,S. Mack makes 2-pt layup from 2 ft,18,33
102,2,10:23.0,Phoenix full timeout,,18,33
103,2,10:23.0,M. Bridges enters the game for T. Ariza,,18,33
104,2,10:07.0,T. Warren misses 2-pt jump shot from 12 ft,,18,33
105,2,10:05.0,,Defensive rebound by D. Brooks,18,33
106,2,10:02.0,,Personal foul by T. Chandler (drawn by O. Casspi),18,33
107,2,9:44.0,,S. Mack makes 2-pt jump shot from 17 ft,18,35
108,2,9:27.0,E. Okobo misses 2-pt layup from 2 ft,,18,35
109,2,9:24.0,,Defensive rebound by I. Rabb,18,35
110,2,9:22.0,,O. Casspi makes 2-pt layup from 2 ft (assist by S. Mack),18,37
111,2,9:22.0,,Shooting foul by J. Crawford (drawn by O. Casspi),18,37
112,2,9:22.0,,O. Casspi misses free throw 1 of 1,18,37
113,2,9:22.0,Defensive rebound by T. Warren,,18,37
114,2,9:04.0,E. Okobo misses 3-pt jump shot from 23 ft,,18,37
115,2,9:01.0,,Defensive rebound by I. Rabb,18,37
116,2,9:00.0,,Personal foul by E. Okobo (drawn by W. Selden),18,37
117,2,8:51.0,,W. Selden makes 3-pt jump shot from 25 ft (assist by I. Rabb),18,40
118,2,8:35.0,J. Crawford makes 3-pt jump shot from 26 ft,,21,40
119,2,8:22.0,,W. Selden makes 2-pt jump shot from 10 ft (assist by O. Casspi),21,42
120,2,8:22.0,,Shooting foul by M. Bridges (drawn by W. Selden),21,42
121,2,8:22.0,,W. Selden makes free throw 1 of 1,21,43
122,2,8:10.0,M. Bridges misses 2-pt jump shot from 6 ft,,21,43
123,2,8:07.0,,Defensive rebound by I. Rabb,21,43
124,2,7:57.0,,S. Mack makes 2-pt jump shot from 4 ft (assist by O. Casspi),21,45
125,2,7:38.0,T. Warren makes 2-pt layup from 3 ft (assist by E. Okobo),,23,45
126,2,7:29.0,,I. Rabb misses 2-pt jump shot from 17 ft,23,45
127,2,7:25.0,Defensive rebound by M. Bridges,,23,45
128,2,7:13.0,E. Okobo makes 2-pt layup from 3 ft (assist by T. Chandler),,25,45
129,2,7:08.0,,Memphis full timeout,25,45
130,2,7:08.0,I. Canaan enters the game for E. Okobo,,25,45
131,2,7:08.0,,K. Anderson enters the game for D. Brooks,25,45
132,2,7:08.0,,M. Brooks enters the game for O. Casspi,25,45
133,2,7:08.0,,M. Conley enters the game for S. Mack,25,45
134,2,7:08.0,,J. Jackson enters the game for I. Rabb,25,45
135,2,7:08.0,,G. Temple enters the game for W. Selden,25,45
136,2,7:01.0,,Turnover by K. Anderson (traveling),25,45
137,2,6:54.0,Personal foul by K. Anderson (drawn by J. Crawford),,25,45
138,2,6:43.0,I. Canaan makes 2-pt jump shot from 21 ft,,27,45
139,2,6:17.0,,J. Jackson misses 2-pt hook shot from 3 ft (block by T. Warren),27,45
140,2,6:17.0,,Offensive rebound by Team,27,45
141,2,6:17.0,R. Anderson enters the game for J. Crawford,,27,45
142,2,6:17.0,T. Ariza enters the game for T. Warren,,27,45
143,2,6:14.0,,J. Jackson misses 3-pt jump shot from 23 ft,27,45
144,2,6:10.0,Defensive rebound by I. Canaan,,27,45
145,2,6:07.0,Turnover by I. Canaan (bad pass; steal by M. Conley),,27,45
146,2,6:00.0,,J. Jackson makes 2-pt layup from 3 ft,27,47
147,2,5:48.0,Offensive foul by T. Chandler (drawn by M. Conley),,27,47
148,2,5:48.0,Turnover by T. Chandler (offensive foul),,27,47
149,2,5:48.0,D. Ayton enters the game for T. Chandler,,27,47
150,2,5:38.0,,M. Conley makes 2-pt jump shot from 18 ft,27,49
151,2,5:19.0,T. Ariza misses 3-pt jump shot from 23 ft,,27,49
152,2,5:16.0,,Defensive rebound by M. Brooks,27,49
153,2,5:10.0,,M. Brooks makes 2-pt layup from 3 ft,27,51
154,2,4:52.0,D. Ayton makes 2-pt layup from 3 ft (assist by T. Ariza),,29,51
155,2,4:41.0,,M. Brooks makes 3-pt jump shot from 25 ft,29,54
156,2,4:19.0,D. Ayton makes 2-pt hook shot from 7 ft,,31,54
157,2,3:58.0,,M. Brooks misses 2-pt layup from 3 ft,31,54
158,2,3:56.0,Defensive rebound by T. Ariza,,31,54
159,2,3:44.0,D. Ayton makes 2-pt jump shot from 15 ft (assist by I. Canaan),,33,54
160,2,3:27.0,,Personal foul by M. Bridges (drawn by G. Temple),33,54
161,2,3:27.0,,G. Temple makes free throw 1 of 2,33,55
162,2,3:27.0,J. Jackson enters the game for M. Bridges,,33,55
163,2,3:27.0,,M. Gasol enters the game for J. Jackson,33,55
164,2,3:27.0,,G. Temple makes free throw 2 of 2,33,56
165,2,3:13.0,Shooting foul by G. Temple (drawn by J. Jackson),,33,56
166,2,3:13.0,J. Jackson misses free throw 1 of 2,,33,56
167,2,3:13.0,Offensive rebound by Team,,33,56
168,2,3:13.0,J. Jackson makes free throw 2 of 2,,34,56
169,2,2:59.0,,G. Temple misses 2-pt jump shot from 17 ft,34,56
170,2,2:55.0,,Offensive rebound by K. Anderson,34,56
171,2,2:53.0,,M. Conley misses 3-pt jump shot from 26 ft,34,56
172,2,2:50.0,Defensive rebound by D. Ayton,,34,56
173,2,2:36.0,Def 3 sec tech foul by Team,,34,56
174,2,2:36.0,T. Ariza makes technical free throw,,35,56
175,2,2:28.0,R. Anderson makes 2-pt layup from 2 ft (assist by I. Canaan),,37,56
176,2,2:10.0,,Shooting foul by R. Anderson (drawn by M. Conley),37,56
177,2,2:10.0,,M. Conley makes free throw 1 of 2,37,57
178,2,2:10.0,,M. Conley makes free throw 2 of 2,37,58
179,2,1:57.0,D. Ayton makes 2-pt jump shot from 13 ft (assist by R. Anderson),,39,58
180,2,1:38.0,,M. Conley misses 3-pt jump shot from 24 ft,39,58
181,2,1:35.0,Defensive rebound by D. Ayton,,39,58
182,2,1:27.0,R. Anderson misses 2-pt jump shot from 16 ft,,39,58
183,2,1:24.0,,Defensive rebound by M. Gasol,39,58
184,2,1:19.0,,M. Brooks makes 3-pt jump shot from 25 ft (assist by M. Gasol),39,61
185,2,1:04.0,J. Jackson misses 2-pt layup from 3 ft,,39,61
186,2,1:01.0,,Defensive rebound by M. Brooks,39,61
187,2,1:00.0,,G. Temple makes 2-pt layup from 2 ft (assist by M. Brooks),39,63
188,2,0:49.0,D. Ayton makes 2-pt layup from 2 ft (assist by I. Canaan),,41,63
189,2,0:27.0,,Shooting foul by J. Jackson (drawn by G. Temple),41,63
190,2,0:27.0,,G. Temple makes free throw 1 of 2,41,64
191,2,0:27.0,,G. Temple makes free throw 2 of 2,41,65
192,2,0:09.0,D. Ayton makes 2-pt layup from 3 ft (assist by I. Canaan),,43,65
193,2,0:01.0,,M. Gasol makes 3-pt jump shot from 27 ft (assist by M. Conley),43,68
194,3,11:41.0,Turnover by J. Jackson (bad pass; steal by J. Jackson),,43,68
195,3,11:38.0,,Offensive foul by J. Jackson (drawn by J. Jackson),43,68
196,3,11:38.0,,Turnover by J. Jackson (offensive foul),43,68
197,3,11:29.0,T. Ariza makes 3-pt jump shot from 24 ft (assist by R. Anderson),,46,68
198,3,11:10.0,,M. Gasol misses 3-pt jump shot from 26 ft,46,68
199,3,11:08.0,Defensive rebound by J. Jackson,,46,68
200,3,10:57.0,J. Jackson makes 2-pt layup from 4 ft (assist by T. Ariza),,48,68
201,3,10:57.0,Shooting foul by J. Jackson (drawn by J. Jackson),,48,68
202,3,10:57.0,,W. Selden enters the game for J. Jackson,48,68
203,3,10:57.0,J. Jackson misses free throw 1 of 1,,48,68
204,3,10:57.0,,Defensive rebound by K. Anderson,48,68
205,3,10:36.0,,M. Conley misses 2-pt jump shot from 10 ft,48,68
206,3,10:34.0,Defensive rebound by R. Anderson,,48,68
207,3,10:24.0,I. Canaan makes 2-pt layup from 2 ft (assist by D. Ayton),,50,68
208,3,10:24.0,,Memphis full timeout,50,68
209,3,10:03.0,,M. Conley makes 2-pt layup from 3 ft,50,70
210,3,9:45.0,J. Jackson misses 2-pt layup from 2 ft,,50,70
211,3,9:42.0,,Defensive rebound by K. Anderson,50,70
212,3,9:38.0,,M. Conley misses 3-pt jump shot from 25 ft,50,70
213,3,9:34.0,Defensive rebound by D. Ayton,,50,70
214,3,9:32.0,T. Ariza misses 3-pt jump shot from 27 ft,,50,70
215,3,9:32.0,,Defensive rebound by M. Gasol,50,70
216,3,9:16.0,,M. Conley misses 2-pt jump shot from 7 ft,50,70
217,3,9:13.0,Defensive rebound by D. Ayton,,50,70
218,3,9:00.0,Turnover by I. Canaan (lost ball; steal by G. Temple),,50,70
219,3,8:56.0,,W. Selden makes 2-pt layup from 6 ft (assist by G. Temple),50,72
220,3,8:26.0,D. Ayton makes 2-pt layup at rim,,52,72
221,3,8:21.0,,Turnover by M. Conley (out of bounds lost ball),52,72
222,3,8:08.0,J. Jackson misses 3-pt jump shot from 25 ft,,52,72
223,3,8:02.0,,Defensive rebound by G. Temple,52,72
224,3,7:59.0,,Personal foul by I. Canaan (drawn by G. Temple),52,72
225,3,7:53.0,,M. Gasol misses 2-pt jump shot from 8 ft,52,72
226,3,7:49.0,Defensive rebound by J. Jackson,,52,72
227,3,7:44.0,D. Ayton makes 2-pt dunk from 2 ft (assist by J. Jackson),,54,72
228,3,7:24.0,,G. Temple makes 2-pt layup from 2 ft (assist by K. Anderson),54,74
229,3,7:12.0,J. Jackson makes 2-pt layup from 3 ft (assist by D. Ayton),,56,74
230,3,7:12.0,Shooting foul by W. Selden (drawn by J. Jackson),,56,74
231,3,7:12.0,,D. Brooks enters the game for K. Anderson,56,74
232,3,7:12.0,J. Jackson misses free throw 1 of 1,,56,74
233,3,7:10.0,,Defensive rebound by G. Temple,56,74
234,3,6:51.0,,D. Brooks makes 2-pt jump shot from 15 ft (assist by M. Conley),56,76
235,3,6:37.0,Personal foul by D. Brooks (drawn by J. Jackson),,56,76
236,3,6:25.0,Turnover by R. Anderson (traveling),,56,76
237,3,6:13.0,,Shooting foul by J. Jackson (drawn by G. Temple),56,76
238,3,6:13.0,,G. Temple makes free throw 1 of 2,56,77
239,3,6:13.0,,G. Temple makes free throw 2 of 2,56,78
240,3,5:59.0,D. Ayton makes 2-pt layup from 3 ft (assist by J. Jackson),,58,78
241,3,5:47.0,Violation by Team (kicked ball),,58,78
242,3,5:42.0,,G. Temple makes 3-pt jump shot from 25 ft (assist by M. Conley),58,81
243,3,5:22.0,R. Anderson misses 2-pt jump shot from 13 ft,,58,81
244,3,5:21.0,Offensive rebound by Team,,58,81
245,3,5:21.0,,Loose ball foul by M. Conley (drawn by J. Jackson),58,81
246,3,5:21.0,M. Bridges enters the game for R. Anderson,,58,81
247,3,5:21.0,T. Warren enters the game for J. Jackson,,58,81
248,3,5:21.0,,K. Anderson enters the game for G. Temple,58,81
249,3,5:14.0,T. Ariza misses 3-pt jump shot from 22 ft,,58,81
250,3,5:09.0,,Defensive rebound by D. Brooks,58,81
251,3,5:02.0,,W. Selden misses 3-pt jump shot from 25 ft,58,81
252,3,4:58.0,Defensive rebound by T. Warren,,58,81
253,3,4:44.0,D. Ayton misses 2-pt jump shot from 12 ft,,58,81
254,3,4:41.0,,Defensive rebound by K. Anderson,58,81
255,3,4:35.0,,M. Gasol misses 2-pt jump shot from 9 ft,58,81
256,3,4:32.0,Defensive rebound by I. Canaan,,58,81
257,3,4:30.0,Personal foul by M. Conley (drawn by I. Canaan),,58,81
258,3,4:30.0,I. Canaan makes free throw 1 of 2,,59,81
259,3,4:30.0,T. Chandler enters the game for D. Ayton,,59,81
260,3,4:30.0,,S. Mack enters the game for M. Conley,59,81
261,3,4:30.0,I. Canaan makes free throw 2 of 2,,60,81
262,3,4:17.0,,Personal foul by T. Chandler (drawn by M. Gasol),60,81
263,3,4:04.0,,D. Brooks misses 3-pt jump shot from 26 ft,60,81
264,3,4:00.0,Defensive rebound by T. Chandler,,60,81
265,3,3:53.0,M. Bridges misses 3-pt jump shot from 22 ft,,60,81
266,3,3:50.0,,Defensive rebound by M. Gasol,60,81
267,3,3:45.0,,M. Gasol misses 3-pt jump shot from 25 ft,60,81
268,3,3:42.0,Defensive rebound by Team,,60,81
269,3,3:42.0,Phoenix full timeout,,60,81
270,3,3:30.0,T. Ariza misses 3-pt jump shot from 25 ft,,60,81
271,3,3:28.0,,Defensive rebound by K. Anderson,60,81
272,3,3:13.0,,M. Gasol misses 2-pt hook shot from 10 ft,60,81
273,3,3:12.0,,Offensive rebound by Team,60,81
274,3,3:12.0,Loose ball foul by T. Warren (drawn by K. Anderson),,60,81
275,3,3:12.0,E. Okobo enters the game for I. Canaan,,60,81
276,3,3:02.0,,M. Gasol makes 2-pt layup from 2 ft (assist by D. Brooks),60,83
277,3,2:42.0,E. Okobo makes 2-pt jump shot from 8 ft (assist by M. Bridges),,62,83
278,3,2:27.0,,W. Selden makes 2-pt jump shot from 13 ft,62,85
279,3,2:03.0,T. Ariza makes 2-pt layup from 4 ft (assist by T. Warren),,64,85
280,3,1:50.0,,D. Brooks misses 3-pt jump shot from 25 ft,64,85
281,3,1:47.0,Defensive rebound by T. Chandler,,64,85
282,3,1:28.0,E. Okobo misses 3-pt jump shot from 25 ft,,64,85
283,3,1:24.0,Offensive rebound by T. Chandler,,64,85
284,3,1:24.0,T. Warren misses 3-pt jump shot from 29 ft,,64,85
285,3,1:24.0,Offensive rebound by Team,,64,85
286,3,1:22.0,,Loose ball foul by M. Gasol (drawn by T. Chandler),64,85
287,3,1:22.0,T. Chandler makes free throw 1 of 2,,65,85
288,3,1:22.0,J. Crawford enters the game for T. Ariza,,65,85
289,3,1:22.0,T. Chandler makes free throw 2 of 2,,66,85
290,3,1:02.0,,K. Anderson makes 2-pt layup from 3 ft (assist by S. Mack),66,87
291,3,0:41.0,J. Crawford makes 3-pt jump shot from 23 ft (assist by T. Chandler),,69,87
292,3,0:36.0,,W. Selden misses 3-pt jump shot from 25 ft,69,87
293,3,0:36.0,Defensive rebound by T. Warren,,69,87
294,3,0:32.0,Personal foul by D. Brooks (drawn by M. Bridges),,69,87
295,3,0:32.0,M. Bridges makes free throw 1 of 2,,70,87
296,3,0:32.0,,M. Conley enters the game for K. Anderson,70,87
297,3,0:32.0,M. Bridges makes free throw 2 of 2,,71,87
298,3,0:13.0,,Offensive foul by M. Gasol (drawn by E. Okobo),71,87
299,3,0:13.0,,Turnover by M. Gasol (offensive foul),71,87
300,3,0:02.0,T. Warren misses 3-pt jump shot from 25 ft,,71,87
301,3,0:02.0,,Defensive rebound by W. Selden,71,87
302,4,11:38.0,,M. Brooks misses 3-pt jump shot from 26 ft,71,87
303,4,11:38.0,Defensive rebound by D. Ayton,,71,87
304,4,11:17.0,D. Ayton makes 2-pt dunk from 1 ft (assist by M. Bridges),,73,87
305,4,11:07.0,,Personal foul by E. Okobo (drawn by J. Jackson),73,87
306,4,10:57.0,,M. Conley misses 2-pt jump shot from 18 ft,73,87
307,4,10:53.0,Defensive rebound by M. Bridges,,73,87
308,4,10:46.0,Turnover by E. Okobo (palming),,73,87
309,4,10:34.0,,Shooting foul by E. Okobo (drawn by J. Jackson),73,87
310,4,10:34.0,,J. Jackson makes free throw 1 of 2,73,88
311,4,10:34.0,,J. Jackson makes free throw 2 of 2,73,89
312,4,10:23.0,E. Okobo misses 3-pt jump shot from 24 ft,,73,89
313,4,10:20.0,,Defensive rebound by J. Jackson,73,89
314,4,10:09.0,,M. Conley makes 2-pt jump shot from 7 ft,73,91
315,4,9:53.0,M. Bridges makes 2-pt layup from 3 ft (assist by D. Ayton),,75,91
316,4,9:41.0,,Shooting foul by E. Okobo (drawn by M. Conley),75,91
317,4,9:41.0,,M. Conley makes free throw 1 of 2,75,92
318,4,9:41.0,,G. Temple enters the game for D. Brooks,75,92
319,4,9:41.0,,M. Conley makes free throw 2 of 2,75,93
320,4,9:24.0,Personal foul by J. Jackson (drawn by D. Ayton),,75,93
321,4,9:24.0,,Technical foul by J. Jackson,75,93
322,4,9:24.0,T. Warren makes technical free throw,,76,93
323,4,9:24.0,Phoenix full timeout,,76,93
324,4,9:24.0,,M. Gasol enters the game for J. Jackson,76,93
325,4,9:23.0,Turnover by M. Bridges (bad pass),,76,93
326,4,9:09.0,,M. Gasol makes 2-pt layup from 6 ft (assist by M. Conley),76,95
327,4,8:56.0,J. Crawford makes 2-pt jump shot from 15 ft,,78,95
328,4,8:45.0,,Personal foul by E. Okobo (drawn by M. Conley),78,95
329,4,8:45.0,I. Canaan enters the game for E. Okobo,,78,95
330,4,8:38.0,,M. Brooks makes 2-pt dunk from 1 ft (assist by M. Gasol),78,97
331,4,8:25.0,M. Bridges misses 2-pt layup from 1 ft,,78,97
332,4,8:23.0,,Defensive rebound by M. Gasol,78,97
333,4,8:18.0,,M. Gasol makes 3-pt jump shot from 26 ft (assist by M. Conley),78,100
334,4,7:53.0,Personal foul by M. Brooks (drawn by M. Bridges),,78,100
335,4,7:53.0,T. Ariza enters the game for T. Warren,,78,100
336,4,7:51.0,Personal foul by G. Temple (drawn by J. Crawford),,78,100
337,4,7:44.0,Turnover by T. Ariza (lost ball; steal by M. Gasol),,78,100
338,4,7:40.0,,G. Temple makes 2-pt layup from 2 ft (assist by M. Conley),78,102
339,4,7:28.0,J. Crawford makes 3-pt jump shot from 26 ft (assist by T. Ariza),,81,102
340,4,7:14.0,,Shooting foul by I. Canaan (drawn by M. Conley),81,102
341,4,7:14.0,,M. Conley makes free throw 1 of 2,81,103
342,4,7:14.0,,D. Brooks enters the game for O. Casspi,81,103
343,4,7:14.0,,M. Conley makes free throw 2 of 2,81,104
344,4,7:04.0,J. Crawford misses 3-pt jump shot from 25 ft,,81,104
345,4,7:01.0,,Defensive rebound by D. Brooks,81,104
346,4,6:47.0,,M. Brooks makes 2-pt jump shot from 14 ft,81,106
347,4,6:29.0,T. Ariza misses 3-pt jump shot from 24 ft,,81,106
348,4,6:26.0,,Defensive rebound by M. Gasol,81,106
349,4,6:18.0,,Shooting foul by T. Ariza (drawn by D. Brooks),81,106
350,4,6:18.0,,D. Brooks makes free throw 1 of 2,81,107
351,4,6:18.0,,S. Mack enters the game for M. Conley,81,107
352,4,6:18.0,,I. Rabb enters the game for M. Gasol,81,107
353,4,6:18.0,,W. Selden enters the game for G. Temple,81,107
354,4,6:18.0,,D. Brooks misses free throw 2 of 2,81,107
355,4,6:16.0,Defensive rebound by T. Ariza,,81,107
356,4,6:05.0,M. Bridges makes 3-pt jump shot from 25 ft (assist by T. Ariza),,84,107
357,4,5:49.0,,Personal foul by M. Bridges (drawn by M. Brooks),84,107
358,4,5:49.0,,M. Brooks makes free throw 1 of 2,84,108
359,4,5:49.0,J. Jackson enters the game for J. Crawford,,84,108
360,4,5:49.0,,M. Brooks makes free throw 2 of 2,84,109
361,4,5:37.0,Personal foul by I. Rabb (drawn by D. Ayton),,84,109
362,4,5:25.0,J. Jackson misses 3-pt jump shot from 23 ft,,84,109
363,4,5:23.0,Offensive rebound by D. Ayton,,84,109
364,4,5:21.0,I. Canaan misses 3-pt jump shot from 27 ft,,84,109
365,4,5:17.0,,Defensive rebound by D. Brooks,84,109
366,4,5:06.0,,Turnover by W. Selden (bad pass; steal by J. Jackson),84,109
367,4,4:51.0,D. Ayton makes 2-pt jump shot from 10 ft,,86,109
368,4,4:33.0,,M. Brooks makes 2-pt layup from 4 ft (assist by S. Mack),86,111
369,4,4:31.0,Phoenix full timeout,,86,111
370,4,4:31.0,T. Daniels enters the game for T. Ariza,,86,111
371,4,4:31.0,R. Holmes enters the game for D. Ayton,,86,111
372,4,4:31.0,E. Okobo enters the game for I. Canaan,,86,111
373,4,4:31.0,,A. Harrison enters the game for S. Mack,86,111
374,4,4:31.0,,Y. Watanabe enters the game for W. Selden,86,111
375,4,4:18.0,T. Daniels misses 3-pt jump shot from 25 ft,,86,111
376,4,4:15.0,,Defensive rebound by M. Brooks,86,111
377,4,4:08.0,,Turnover by I. Rabb (traveling),86,111
378,4,4:08.0,D. Bender enters the game for J. Jackson,,86,111
379,4,3:46.0,M. Bridges misses 2-pt jump shot from 15 ft,,86,111
380,4,3:39.0,Offensive rebound by D. Bender,,86,111
