,QUARTER,TIME_REMAINING,PORTLAND_ACTION,DALLAS_ACTION,PORTLAND_SCORE,DALLAS_SCORE
52,1,3:24.0,,Shooting foul by D. Lillard (drawn by D. Smith),17,22
53,1,3:24.0,Portland full timeout,,17,22
54,1,3:24.0,Z. Collins enters the game for A. Aminu,,17,22
55,1,3:24.0,M. Leonard enters the game for J. Nurkić,,17,22
56,1,3:24.0,,D. Smith makes free throw 1 of 1,17,23
57,1,3:12.0,Offensive foul by M. Leonard (drawn by W. Matthews),,17,23
58,1,3:12.0,Turnover by M. Leonard (offensive foul),,17,23
59,1,3:12.0,,J. Barea enters the game for D. Smith,17,23
60,1,2:57.0,,D. Jordan makes 2-pt dunk at rim (assist by W. Matthews),17,25
61,1,2:57.0,,Shooting foul by M. Leonard (drawn by D. Jordan),17,25
62,1,2:57.0,S. Curry enters the game for C. McCollum,,17,25
63,1,2:57.0,,D. Finney-Smith enters the game for H. Barnes,17,25
64,1,2:57.0,,M. Kleber enters the game for L. Dončić,17,25
65,1,2:57.0,,D. Jordan makes free throw 1 of 1,17,26
66,1,2:44.0,Z. Collins misses 2-pt jump shot from 6 ft,,17,26
67,1,2:41.0,,Defensive rebound by D. Finney-Smith,17,26
68,1,2:41.0,,D. Harris enters the game for D. Jordan,17,26
69,1,2:41.0,,D. Powell enters the game for W. Matthews,17,26
70,1,2:30.0,,J. Barea misses 2-pt jump shot from 12 ft,17,26
71,1,2:28.0,Defensive rebound by D. Lillard,,17,26
72,1,2:19.0,Turnover by D. Lillard (bad pass; steal by M. Kleber),,17,26
73,1,2:12.0,,D. Harris makes 2-pt layup from 2 ft (assist by J. Barea),17,28
74,1,2:12.0,Portland full timeout,,17,28
75,1,1:52.0,E. Turner misses 2-pt jump shot from 7 ft,,17,28
76,1,1:50.0,,Defensive rebound by D. Finney-Smith,17,28
77,1,1:35.0,,J. Barea misses 2-pt layup from 8 ft,17,28
78,1,1:32.0,,Offensive rebound by D. Powell,17,28
79,1,1:32.0,,D. Powell misses 2-pt tip-in from 5 ft,17,28
80,1,1:32.0,,Offensive rebound by D. Powell,17,28
81,1,1:32.0,,D. Powell misses 2-pt layup at rim (block by D. Lillard),17,28
82,1,1:32.0,,Offensive rebound by Team,17,28
83,1,1:27.0,,Offensive foul by J. Barea (drawn by S. Curry),17,28
84,1,1:27.0,,Turnover by J. Barea (offensive foul),17,28
85,1,1:21.0,S. Curry makes 3-pt jump shot from 25 ft (assist by E. Turner),,20,28
86,1,1:11.0,,Personal foul by S. Curry (drawn by J. Barea),20,28
87,1,1:05.0,,D. Harris makes 3-pt jump shot from 25 ft (assist by J. Barea),20,31
88,1,0:45.0,Turnover by S. Curry (lost ball; steal by J. Barea),,20,31
89,1,0:25.0,,Shooting foul by D. Lillard (drawn by D. Powell),20,31
90,1,0:25.0,,D. Powell makes free throw 1 of 2,20,32
91,1,0:25.0,,D. Powell misses free throw 2 of 2,20,32
92,1,0:24.0,,Offensive rebound by M. Kleber,20,32
93,1,0:24.0,,M. Kleber makes 2-pt layup from 1 ft,20,34
94,1,0:11.0,Personal take foul by D. Finney-Smith (drawn by D. Lillard),,20,34
95,1,0:11.0,C. McCollum enters the game for Z. Collins,,20,34
96,1,0:11.0,N. Stauskas enters the game for M. Leonard,,20,34
97,1,0:11.0,,W. Matthews enters the game for J. Barea,20,34
98,1,0:01.0,N. Stauskas misses 3-pt jump shot from 23 ft,,20,34
99,1,0:01.0,,Defensive rebound by D. Harris,20,34
100,2,11:46.0,Personal foul by J. Barea (drawn by S. Curry),,20,34
101,2,11:33.0,N. Stauskas misses 3-pt jump shot from 28 ft,,20,34
102,2,11:31.0,,Defensive rebound by J. Barea,20,34
103,2,11:13.0,,M. Kleber misses 3-pt jump shot from 26 ft,20,34
104,2,11:10.0,Defensive rebound by M. Leonard,,20,34
105,2,10:56.0,E. Turner makes 2-pt jump shot from 13 ft,,22,34
106,2,10:56.0,Away from play foul by D. Powell (drawn by M. Leonard),,22,34
107,2,10:56.0,M. Leonard makes free throw 1 of 1,,23,34
108,2,10:43.0,,J. Barea misses 2-pt jump shot from 12 ft,23,34
109,2,10:40.0,Defensive rebound by N. Stauskas,,23,34
110,2,10:34.0,S. Curry misses 3-pt jump shot from 25 ft,,23,34
111,2,10:33.0,,Defensive rebound by Team,23,34
112,2,10:23.0,,Personal foul by E. Turner (drawn by D. Harris),23,34
113,2,10:16.0,,Shooting foul by S. Curry (drawn by J. Barea),23,34
114,2,10:16.0,,J. Barea makes free throw 1 of 2,23,35
115,2,10:16.0,,J. Barea makes free throw 2 of 2,23,36
116,2,10:04.0,E. Turner misses 2-pt jump shot from 4 ft,,23,36
117,2,10:01.0,,Defensive rebound by D. Finney-Smith,23,36
118,2,9:48.0,,J. Barea makes 2-pt layup from 5 ft (assist by D. Powell),23,38
119,2,9:23.0,E. Turner misses 2-pt jump shot from 10 ft,,23,38
120,2,9:20.0,,Defensive rebound by D. Powell,23,38
121,2,9:10.0,,M. Kleber makes 2-pt jump shot from 4 ft,23,40
122,2,9:10.0,Portland full timeout,,23,40
123,2,9:10.0,M. Harkless enters the game for S. Curry,,23,40
124,2,9:10.0,C. McCollum enters the game for M. Leonard,,23,40
125,2,8:54.0,N. Stauskas makes 2-pt jump shot from 13 ft (assist by C. McCollum),,25,40
126,2,8:36.0,,Offensive foul by D. Powell (drawn by Z. Collins),25,40
127,2,8:36.0,,Turnover by D. Powell (offensive foul),25,40
128,2,8:16.0,N. Stauskas makes 2-pt layup at rim,,27,40
129,2,8:00.0,,J. Barea misses 3-pt jump shot from 25 ft,27,40
130,2,7:56.0,Defensive rebound by N. Stauskas,,27,40
131,2,7:50.0,Turnover by C. McCollum (out of bounds lost ball),,27,40
132,2,7:36.0,,M. Kleber misses 2-pt jump shot from 7 ft,27,40
133,2,7:33.0,Defensive rebound by M. Harkless,,27,40
134,2,7:29.0,E. Turner makes 2-pt layup from 2 ft,,29,40
135,2,7:29.0,,Violation by Team (def goaltending),29,40
136,2,7:14.0,,J. Barea makes 2-pt jump shot from 15 ft,29,42
137,2,6:54.0,Turnover by C. McCollum (lost ball; steal by D. Finney-Smith),,29,42
138,2,6:45.0,,D. Harris makes 3-pt jump shot from 25 ft (assist by J. Barea),29,45
139,2,6:20.0,M. Harkless makes 3-pt jump shot from 23 ft (assist by C. McCollum),,32,45
140,2,6:05.0,,J. Barea misses 2-pt jump shot from 10 ft,32,45
141,2,6:03.0,Defensive rebound by E. Turner,,32,45
142,2,5:58.0,M. Harkless misses 2-pt jump shot from 8 ft,,32,45
143,2,5:56.0,,Defensive rebound by D. Harris,32,45
144,2,5:45.0,,D. Finney-Smith misses 2-pt layup from 2 ft,32,45
145,2,5:43.0,,Offensive rebound by D. Finney-Smith,32,45
146,2,5:41.0,,D. Finney-Smith makes 2-pt layup at rim,32,47
147,2,5:27.0,C. McCollum makes 2-pt jump shot from 13 ft (assist by E. Turner),,34,47
148,2,5:27.0,,Dallas full timeout,34,47
149,2,5:27.0,D. Lillard enters the game for Z. Collins,,34,47
150,2,5:27.0,J. Nurkić enters the game for E. Turner,,34,47
151,2,5:27.0,,H. Barnes enters the game for J. Barea,34,47
152,2,5:27.0,,L. Dončić enters the game for D. Finney-Smith,34,47
153,2,5:27.0,,D. Jordan enters the game for D. Harris,34,47
154,2,5:27.0,,W. Matthews enters the game for M. Kleber,34,47
155,2,5:27.0,,D. Smith enters the game for D. Powell,34,47
156,2,5:13.0,,H. Barnes misses 3-pt jump shot from 22 ft,34,47
157,2,5:10.0,,Offensive rebound by L. Dončić,34,47
158,2,5:02.0,,L. Dončić misses 2-pt jump shot from 5 ft,34,47
159,2,5:00.0,Defensive rebound by J. Nurkić,,34,47
160,2,4:50.0,D. Lillard makes 2-pt layup from 1 ft,,36,47
161,2,4:39.0,,Personal foul by M. Harkless (drawn by H. Barnes),36,47
162,2,4:28.0,,L. Dončić makes 2-pt layup from 2 ft (assist by D. Smith),36,49
163,2,4:28.0,,Shooting foul by N. Stauskas (drawn by L. Dončić),36,49
164,2,4:28.0,,L. Dončić misses free throw 1 of 1,36,49
165,2,4:28.0,Defensive rebound by D. Lillard,,36,49
166,2,4:28.0,A. Aminu enters the game for M. Harkless,,36,49
167,2,4:28.0,E. Turner enters the game for N. Stauskas,,36,49
168,2,4:05.0,J. Nurkić makes 2-pt hook shot from 2 ft (assist by D. Lillard),,38,49
169,2,3:53.0,,D. Jordan makes 2-pt dunk from 1 ft (assist by D. Smith),38,51
170,2,3:30.0,D. Lillard misses 3-pt jump shot from 25 ft,,38,51
171,2,3:27.0,,Defensive rebound by D. Jordan,38,51
172,2,3:21.0,,Personal foul by A. Aminu (drawn by D. Jordan),38,51
173,2,3:21.0,,D. Jordan makes free throw 1 of 2,38,52
174,2,3:21.0,,D. Jordan makes free throw 2 of 2,38,53
175,2,3:06.0,J. Nurkić misses 2-pt hook shot from 8 ft,,38,53
176,2,3:03.0,,Defensive rebound by D. Jordan,38,53
177,2,2:59.0,,Turnover by D. Smith (bad pass),38,53
178,2,2:43.0,D. Lillard misses 3-pt jump shot from 26 ft,,38,53
179,2,2:39.0,,Defensive rebound by L. Dončić,38,53
180,2,2:35.0,,L. Dončić misses 3-pt jump shot from 26 ft,38,53
181,2,2:33.0,Defensive rebound by A. Aminu,,38,53
182,2,2:20.0,D. Lillard misses 2-pt jump shot from 20 ft,,38,53
183,2,2:18.0,,Defensive rebound by L. Dončić,38,53
184,2,2:10.0,,Turnover by D. Smith (bad pass; steal by A. Aminu),38,53
185,2,2:10.0,Personal take foul by D. Jordan (drawn by D. Lillard),,38,53
186,2,1:56.0,Shooting foul by W. Matthews (drawn by D. Lillard),,38,53
187,2,1:56.0,D. Lillard makes free throw 1 of 2,,39,53
188,2,1:56.0,D. Lillard makes free throw 2 of 2,,40,53
189,2,1:35.0,,W. Matthews makes 3-pt jump shot from 24 ft (assist by D. Jordan),40,56
190,2,1:21.0,D. Lillard misses 2-pt dunk from 2 ft,,40,56
191,2,1:19.0,,Defensive rebound by D. Smith,40,56
192,2,1:16.0,,Turnover by D. Smith (bad pass; steal by J. Nurkić),40,56
193,2,1:16.0,Personal foul by L. Dončić (drawn by J. Nurkić),,40,56
194,2,1:16.0,J. Nurkić makes free throw 1 of 2,,41,56
195,2,1:16.0,J. Nurkić misses free throw 2 of 2,,41,56
196,2,1:14.0,,Defensive rebound by D. Jordan,41,56
197,2,1:03.0,,W. Matthews misses 3-pt jump shot from 26 ft,41,56
198,2,1:02.0,Defensive rebound by Team,,41,56
199,2,1:02.0,Personal foul by L. Dončić (drawn by E. Turner),,41,56
200,2,1:02.0,,Technical foul by W. Matthews,41,56
201,2,1:02.0,D. Lillard makes technical free throw,,42,56
202,2,1:02.0,E. Turner misses free throw 1 of 2,,42,56
203,2,1:02.0,Offensive rebound by Team,,42,56
204,2,1:02.0,E. Turner makes free throw 2 of 2,,43,56
205,2,0:46.0,,D. Smith misses 2-pt layup from 2 ft (block by J. Nurkić),43,56
206,2,0:44.0,,Offensive rebound by D. Smith,43,56
207,2,0:44.0,,H. Barnes makes 2-pt dunk at rim (assist by D. Smith),43,58
208,2,0:33.0,J. Nurkić misses 2-pt layup from 3 ft,,43,58
209,2,0:31.0,Offensive rebound by J. Nurkić,,43,58
210,2,0:28.0,J. Nurkić misses 2-pt hook shot from 4 ft (block by D. Jordan),,43,58
211,2,0:28.0,,Defensive rebound by D. Jordan,43,58
212,2,0:08.0,,Shooting foul by J. Nurkić (drawn by L. Dončić),43,58
213,2,0:08.0,,L. Dončić makes free throw 1 of 2,43,59
214,2,0:08.0,,L. Dončić makes free throw 2 of 2,43,60
215,2,0:00.0,Personal foul by L. Dončić (drawn by E. Turner),,43,60
216,2,0:00.0,E. Turner makes free throw 1 of 2,,44,60
217,2,0:00.0,E. Turner makes free throw 2 of 2,,45,60
218,3,11:40.0,D. Lillard misses 3-pt jump shot from 26 ft,,45,60
219,3,11:37.0,,Defensive rebound by D. Jordan,45,60
220,3,11:19.0,,L. Dončić makes 2-pt jump shot from 10 ft,45,62
221,3,11:02.0,M. Harkless misses 3-pt jump shot from 22 ft,,45,62
222,3,11:00.0,,Defensive rebound by H. Barnes,45,62
223,3,10:56.0,,H. Barnes misses 3-pt jump shot from 25 ft,45,62
224,3,10:52.0,Defensive rebound by C. McCollum,,45,62
225,3,10:45.0,C. McCollum makes 2-pt layup at rim,,47,62
226,3,10:34.0,,Personal foul by C. McCollum (drawn by W. Matthews),47,62
227,3,10:22.0,,L. Dončić misses 2-pt jump shot from 14 ft,47,62
228,3,10:18.0,Defensive rebound by A. Aminu,,47,62
229,3,10:10.0,Turnover by J. Nurkić (lost ball; steal by D. Jordan),,47,62
230,3,9:51.0,,D. Jordan misses 2-pt layup from 1 ft,47,62
231,3,9:49.0,Defensive rebound by J. Nurkić,,47,62
232,3,9:41.0,C. McCollum misses 3-pt jump shot from 25 ft,,47,62
233,3,9:39.0,,Defensive rebound by L. Dončić,47,62
234,3,9:38.0,,Turnover by L. Dončić (bad pass),47,62
235,3,9:20.0,D. Lillard misses 2-pt jump shot from 13 ft,,47,62
236,3,9:17.0,,Defensive rebound by D. Jordan,47,62
237,3,9:08.0,,D. Smith misses 3-pt jump shot from 26 ft,47,62
238,3,9:04.0,Defensive rebound by C. McCollum,,47,62
239,3,9:03.0,Shooting foul by D. Smith (drawn by C. McCollum),,47,62
240,3,9:03.0,C. McCollum makes free throw 1 of 2,,48,62
241,3,9:03.0,C. McCollum makes free throw 2 of 2,,49,62
242,3,8:50.0,,L. Dončić misses 2-pt layup from 2 ft (block by J. Nurkić),49,62
243,3,8:47.0,,Offensive rebound by L. Dončić,49,62
244,3,8:44.0,,L. Dončić makes 2-pt layup at rim,49,64
245,3,8:32.0,Turnover by J. Nurkić (lost ball; steal by H. Barnes),,49,64
246,3,8:26.0,,H. Barnes misses 2-pt jump shot from 6 ft,49,64
247,3,8:24.0,Defensive rebound by A. Aminu,,49,64
248,3,8:18.0,D. Lillard misses 2-pt layup from 1 ft,,49,64
249,3,8:18.0,Offensive rebound by A. Aminu,,49,64
250,3,8:15.0,A. Aminu makes 2-pt layup at rim,,51,64
251,3,7:57.0,,H. Barnes makes 2-pt dunk from 1 ft (assist by D. Jordan),51,66
252,3,7:55.0,Technical foul by A. Aminu,,51,66
253,3,7:55.0,Defensive rebound by Team,,51,66
254,3,7:55.0,,W. Matthews misses technical free throw,51,66
255,3,7:35.0,M. Harkless makes 2-pt layup from 1 ft (assist by D. Lillard),,53,66
256,3,7:20.0,,Shooting foul by M. Harkless (drawn by L. Dončić),53,66
257,3,7:20.0,Technical foul by M. Harkless,,53,66
258,3,7:20.0,,H. Barnes makes technical free throw,53,67
259,3,7:20.0,,L. Dončić makes free throw 1 of 2,53,68
260,3,7:20.0,,L. Dončić makes free throw 2 of 2,53,69
261,3,7:06.0,C. McCollum makes 3-pt jump shot from 25 ft (assist by J. Nurkić),,56,69
262,3,6:42.0,,Shooting foul by C. McCollum (drawn by D. Jordan),56,69
263,3,6:42.0,,Dallas full timeout,56,69
264,3,6:42.0,,D. Jordan makes free throw 1 of 2,56,70
265,3,6:42.0,,D. Jordan misses free throw 2 of 2,56,70
266,3,6:40.0,Defensive rebound by J. Nurkić,,56,70
267,3,6:32.0,Personal foul by W. Matthews (drawn by C. McCollum),,56,70
268,3,6:29.0,Offensive foul by J. Nurkić (drawn by W. Matthews),,56,70
269,3,6:29.0,Turnover by J. Nurkić (offensive foul),,56,70
270,3,6:09.0,,W. Matthews misses 2-pt jump shot from 9 ft,56,70
271,3,6:05.0,,D. Jordan misses 2-pt layup from 1 ft,56,70
272,3,6:05.0,,Offensive rebound by D. Jordan,56,70
273,3,6:04.0,Defensive rebound by J. Nurkić,,56,70
274,3,5:55.0,C. McCollum misses 2-pt jump shot from 15 ft,,56,70
275,3,5:51.0,Offensive rebound by A. Aminu,,56,70
276,3,5:46.0,A. Aminu makes 2-pt layup at rim,,58,70
277,3,5:32.0,,L. Dončić misses 2-pt jump shot from 13 ft,58,70
278,3,5:32.0,Defensive rebound by J. Nurkić,,58,70
279,3,5:22.0,D. Lillard makes 2-pt layup from 2 ft,,60,70
280,3,5:14.0,,D. Smith misses 2-pt layup from 1 ft,60,70
281,3,5:11.0,Defensive rebound by A. Aminu,,60,70
282,3,5:05.0,Turnover by A. Aminu (bad pass),,60,70
283,3,5:05.0,E. Turner enters the game for M. Harkless,,60,70
284,3,4:48.0,,H. Barnes makes 2-pt jump shot from 10 ft (assist by D. Smith),60,72
285,3,4:31.0,D. Lillard misses 3-pt jump shot from 26 ft,,60,72
286,3,4:28.0,,Defensive rebound by L. Dončić,60,72
287,3,4:25.0,,L. Dončić makes 2-pt jump shot from 7 ft,60,74
288,3,4:24.0,Portland full timeout,,60,74
289,3,4:03.0,C. McCollum misses 2-pt layup from 1 ft,,60,74
290,3,4:00.0,Offensive rebound by E. Turner,,60,74
291,3,3:56.0,A. Aminu misses 3-pt jump shot from 25 ft,,60,74
292,3,3:52.0,Offensive rebound by J. Nurkić,,60,74
293,3,3:47.0,Turnover by J. Nurkić (bad pass; steal by D. Smith),,60,74
294,3,3:45.0,,D. Smith makes 2-pt dunk from 1 ft,60,76
295,3,3:29.0,D. Lillard misses 2-pt layup from 3 ft (block by D. Smith),,60,76
296,3,3:29.0,Offensive rebound by Team,,60,76
297,3,3:27.0,C. McCollum misses 2-pt jump shot from 11 ft,,60,76
298,3,3:24.0,,Defensive rebound by D. Jordan,60,76
299,3,3:10.0,,W. Matthews misses 2-pt layup from 1 ft,60,76
300,3,3:07.0,Defensive rebound by D. Lillard,,60,76
301,3,3:04.0,Shooting foul by W. Matthews (drawn by D. Lillard),,60,76
302,3,3:04.0,D. Lillard makes free throw 1 of 3,,61,76
303,3,3:04.0,D. Lillard makes free throw 2 of 3,,62,76
304,3,3:04.0,,J. Barea enters the game for W. Matthews,62,76
305,3,3:04.0,,D. Harris enters the game for D. Smith,62,76
306,3,3:04.0,D. Lillard makes free throw 3 of 3,,63,76
307,3,2:48.0,,H. Barnes misses 2-pt layup from 1 ft,63,76
308,3,2:47.0,Defensive rebound by E. Turner,,63,76
309,3,2:44.0,C. McCollum misses 3-pt jump shot from 25 ft,,63,76
310,3,2:40.0,Offensive rebound by C. McCollum,,63,76
311,3,2:37.0,D. Lillard makes 3-pt jump shot from 26 ft (assist by C. McCollum),,66,76
312,3,2:34.0,,Dallas full timeout,66,76
313,3,2:14.0,,Shooting foul by A. Aminu (drawn by H. Barnes),66,76
314,3,2:14.0,,H. Barnes makes free throw 1 of 2,66,77
315,3,2:14.0,Z. Collins enters the game for A. Aminu,,66,77
316,3,2:14.0,M. Harkless enters the game for J. Nurkić,,66,77
317,3,2:14.0,,D. Finney-Smith enters the game for L. Dončić,66,77
318,3,2:14.0,,D. Powell enters the game for D. Jordan,66,77
319,3,2:14.0,,H. Barnes makes free throw 2 of 2,66,78
320,3,2:01.0,Turnover by D. Lillard (bad pass; steal by J. Barea),,66,78
321,3,1:56.0,,D. Harris misses 3-pt jump shot from 25 ft,66,78
322,3,1:53.0,,Offensive rebound by H. Barnes,66,78
323,3,1:52.0,,Turnover by H. Barnes (lost ball; steal by M. Harkless),66,78
324,3,1:46.0,D. Lillard makes 2-pt layup from 1 ft,,68,78
325,3,1:46.0,Shooting foul by D. Powell (drawn by D. Lillard),,68,78
326,3,1:46.0,N. Stauskas enters the game for C. McCollum,,68,78
327,3,1:46.0,,M. Kleber enters the game for H. Barnes,68,78
328,3,1:46.0,D. Lillard makes free throw 1 of 1,,69,78
329,3,1:34.0,,D. Powell misses 2-pt dunk from 1 ft (block by Z. Collins),69,78
330,3,1:32.0,Defensive rebound by E. Turner,,69,78
331,3,1:30.0,Offensive foul by D. Lillard (drawn by J. Barea),,69,78
332,3,1:30.0,Turnover by D. Lillard (offensive foul),,69,78
333,3,1:20.0,,Personal foul by D. Lillard (drawn by J. Barea),69,78
334,3,1:20.0,,J. Barea makes free throw 1 of 2,69,79
335,3,1:20.0,,J. Barea misses free throw 2 of 2,69,79
336,3,1:18.0,,Offensive rebound by M. Kleber,69,79
337,3,1:15.0,,J. Barea misses 2-pt jump shot from 18 ft,69,79
338,3,1:14.0,Defensive rebound by D. Lillard,,69,79
339,3,1:14.0,Personal foul by J. Barea (drawn by D. Lillard),,69,79
340,3,1:14.0,D. Lillard makes free throw 1 of 2,,70,79
341,3,1:14.0,D. Lillard makes free throw 2 of 2,,71,79
342,3,1:05.0,,D. Powell makes 3-pt jump shot from 25 ft (assist by M. Kleber),71,82
343,3,0:46.0,Personal foul by D. Powell (drawn by D. Lillard),,71,82
344,3,0:46.0,D. Lillard makes free throw 1 of 2,,72,82
345,3,0:46.0,D. Lillard makes free throw 2 of 2,,73,82
346,3,0:38.0,,D. Powell makes 3-pt jump shot from 26 ft (assist by M. Kleber),73,85
347,3,0:32.0,Turnover by E. Turner (lost ball; steal by M. Kleber),,73,85
348,3,0:26.0,,D. Harris misses 3-pt jump shot from 25 ft,73,85
349,3,0:25.0,,Offensive rebound by M. Kleber,73,85
350,3,0:25.0,,M. Kleber makes 2-pt dunk from 1 ft,73,87
351,3,0:01.0,Turnover by E. Turner (bad pass; steal by D. Harris),,73,87
352,3,0:00.0,,D. Harris misses 3-pt jump shot from 23 ft,73,87
353,3,0:00.0,,Offensive rebound by Team,73,87
354,4,11:49.0,,Personal foul by M. Harkless (drawn by D. Powell),73,87
355,4,11:40.0,,Personal foul by E. Turner (drawn by J. Barea),73,87
356,4,11:33.0,,D. Finney-Smith makes 3-pt jump shot from 23 ft (assist by D. Harris),73,90
357,4,11:04.0,S. Curry misses 2-pt jump shot from 18 ft,,73,90
358,4,11:02.0,,Defensive rebound by J. Barea,73,90
359,4,10:57.0,,J. Barea makes 2-pt layup from 1 ft,73,92
360,4,10:57.0,Portland full timeout,,73,92
361,4,10:57.0,A. Aminu enters the game for M. Harkless,,73,92
362,4,10:57.0,C. McCollum enters the game for E. Turner,,73,92
363,4,10:35.0,Z. Collins makes 2-pt hook shot from 4 ft (assist by N. Stauskas),,75,92
364,4,10:18.0,,D. Powell misses 3-pt jump shot from 26 ft,75,92
365,4,10:15.0,,Offensive rebound by M. Kleber,75,92
366,4,10:11.0,,Turnover by M. Kleber (bad pass; steal by C. McCollum),75,92
367,4,10:05.0,N. Stauskas misses 3-pt jump shot from 23 ft,,75,92
368,4,10:03.0,Offensive rebound by N. Stauskas,,75,92
369,4,10:00.0,Turnover by S. Curry (step out of bounds),,75,92
370,4,9:48.0,,M. Kleber makes 2-pt layup from 1 ft (assist by D. Harris),75,94
371,4,9:35.0,N. Stauskas makes 2-pt jump shot from 19 ft (assist by C. McCollum),,77,94
372,4,9:16.0,,Turnover by D. Powell (out of bounds lost ball),77,94
373,4,9:03.0,C. McCollum makes 2-pt jump shot from 7 ft,,79,94
374,4,8:51.0,,Turnover by J. Barea (lost ball; steal by Z. Collins),79,94
375,4,8:46.0,N. Stauskas misses 2-pt dunk from 1 ft (block by M. Kleber),,79,94
376,4,8:42.0,,Defensive rebound by D. Harris,79,94
377,4,8:41.0,,Shooting foul by C. McCollum (drawn by D. Harris),79,94
378,4,8:41.0,,D. Harris misses free throw 1 of 2,79,94
379,4,8:41.0,,Offensive rebound by Team,79,94
380,4,8:41.0,,D. Harris makes free throw 2 of 2,79,95
381,4,8:31.0,C. McCollum misses 2-pt layup from 1 ft,,79,95
382,4,8:30.0,Offensive rebound by A. Aminu,,79,95
383,4,8:30.0,Shooting foul by M. Kleber (drawn by A. Aminu),,79,95
384,4,8:30.0,A. Aminu makes free throw 1 of 2,,80,95
385,4,8:30.0,D. Lillard enters the game for S. Curry,,80,95
386,4,8:30.0,A. Aminu misses free throw 2 of 2,,80,95
