,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,DETROIT_ACTION,MILWAUKEE_SCORE,DETROIT_SCORE
366,4,3:14.0,,Defensive rebound by R. Jackson,112,98
367,4,3:07.0,,L. Kennard makes 2-pt layup from 1 ft (assist by A. Drummond),112,100
368,4,2:44.0,G. Hill misses 3-pt jump shot from 25 ft,,112,100
369,4,2:42.0,,Defensive rebound by A. Drummond,112,100
370,4,2:29.0,,Personal foul by G. Antetokounmpo (drawn by B. Griffin),112,100
371,4,2:29.0,E. Bledsoe enters the game for P. Connaughton,,112,100
372,4,2:28.0,,Turnover by S. Johnson (bad pass; steal by E. Bledsoe),112,100
373,4,2:24.0,E. Bledsoe makes 2-pt dunk from 1 ft,,114,100
374,4,2:07.0,,Personal foul by G. Antetokounmpo (drawn by B. Griffin),114,100
375,4,2:07.0,,B. Griffin makes free throw 1 of 2,114,101
376,4,2:07.0,,B. Griffin misses free throw 2 of 2,114,101
377,4,2:02.0,Defensive rebound by E. Bledsoe,,114,101
378,4,1:49.0,G. Antetokounmpo misses 2-pt layup from 3 ft (block by A. Drummond),,114,101
379,4,1:49.0,,Defensive rebound by Team,114,101
380,4,1:42.0,,L. Kennard misses 3-pt jump shot from 26 ft,114,101
381,4,1:39.0,,Offensive rebound by B. Griffin,114,101
382,4,1:34.0,,S. Johnson misses 3-pt jump shot from 23 ft,114,101
383,4,1:32.0,Defensive rebound by Team,,114,101
384,4,1:15.0,B. Lopez misses 3-pt jump shot from 25 ft,,114,101
385,4,1:12.0,,Defensive rebound by A. Drummond,114,101
386,4,0:55.0,,A. Drummond makes 2-pt dunk from 1 ft (assist by S. Johnson),114,103
387,4,0:42.0,K. Middleton misses 2-pt jump shot from 16 ft,,114,103
388,4,0:39.0,Offensive rebound by G. Antetokounmpo,,114,103
389,4,0:36.0,Shooting foul by A. Drummond (drawn by G. Antetokounmpo),,114,103
390,4,0:36.0,G. Antetokounmpo makes free throw 1 of 2,,115,103
391,4,0:36.0,P. Connaughton enters the game for E. Bledsoe,,115,103
392,4,0:36.0,T. Snell enters the game for B. Lopez,,115,103
393,4,0:36.0,D. Wilson enters the game for K. Middleton,,115,103
394,4,0:36.0,G. Antetokounmpo misses free throw 2 of 2,,115,103
395,4,0:36.0,,Defensive rebound by A. Drummond,115,103
396,4,0:26.0,,B. Griffin misses 3-pt jump shot from 26 ft,115,103
397,4,0:24.0,,Offensive rebound by A. Drummond,115,103
398,4,0:24.0,,Personal foul by G. Hill (drawn by A. Drummond),115,103
399,4,0:24.0,,A. Drummond makes free throw 1 of 2,115,104
400,4,0:24.0,E. İlyasova enters the game for G. Antetokounmpo,,115,104
401,4,0:24.0,,A. Drummond makes free throw 2 of 2,115,105
402,4,0:00.0,Turnover by Team (shot clock),,115,105
