,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,PORTLAND_ACTION,SAN ANTONIO_SCORE,PORTLAND_SCORE
50,1,5:40.0,D. DeRozan makes 2-pt jump shot from 16 ft,,19,13
51,1,5:29.0,,C. McCollum makes 2-pt jump shot from 15 ft (assist by J. Nurkić),19,15
52,1,5:13.0,L. Aldridge makes 2-pt jump shot from 9 ft,,21,15
53,1,5:00.0,,C. McCollum misses 2-pt jump shot from 13 ft,21,15
54,1,4:58.0,,Offensive rebound by J. Nurkić,21,15
55,1,4:58.0,,Shooting foul by M. Belinelli (drawn by J. Nurkić),21,15
56,1,4:58.0,,J. Nurkić makes free throw 1 of 2,21,16
57,1,4:58.0,,E. Turner enters the game for A. Aminu,21,16
58,1,4:58.0,,J. Nurkić makes free throw 2 of 2,21,17
59,1,4:41.0,R. Gay makes 2-pt jump shot from 10 ft,,23,17
60,1,4:29.0,,J. Nurkić makes 2-pt jump shot from 5 ft (assist by D. Lillard),23,19
61,1,4:16.0,Turnover by L. Aldridge (lost ball; steal by J. Nurkić),,23,19
62,1,4:10.0,,J. Layman makes 2-pt dunk from 1 ft (assist by C. McCollum),23,21
63,1,4:09.0,San Antonio full timeout,,23,21
64,1,4:09.0,,R. Hood enters the game for C. McCollum,23,21
65,1,3:56.0,R. Gay misses 2-pt layup from 1 ft (block by J. Nurkić),,23,21
66,1,3:56.0,Offensive rebound by Team,,23,21
67,1,3:51.0,L. Aldridge misses 2-pt jump shot from 18 ft,,23,21
68,1,3:49.0,,Defensive rebound by D. Lillard,23,21
69,1,3:37.0,,R. Hood misses 3-pt jump shot from 26 ft,23,21
70,1,3:35.0,Defensive rebound by L. Aldridge,,23,21
71,1,3:26.0,Turnover by D. DeRozan (bad pass),,23,21
72,1,3:26.0,D. Bertāns enters the game for D. DeRozan,,23,21
73,1,3:26.0,B. Forbes enters the game for R. Gay,,23,21
74,1,3:12.0,,J. Nurkić misses 2-pt jump shot from 21 ft,23,21
75,1,3:09.0,Defensive rebound by D. Bertāns,,23,21
76,1,2:58.0,L. Aldridge makes 2-pt jump shot from 17 ft,,25,21
77,1,2:47.0,,J. Layman makes 2-pt dunk from 1 ft (assist by J. Nurkić),25,23
78,1,2:32.0,Shooting foul by J. Nurkić (drawn by L. Aldridge),,25,23
79,1,2:32.0,L. Aldridge makes free throw 1 of 2,,26,23
80,1,2:32.0,,M. Leonard enters the game for J. Nurkić,26,23
81,1,2:32.0,L. Aldridge misses free throw 2 of 2,,26,23
82,1,2:30.0,,Defensive rebound by E. Turner,26,23
83,1,2:22.0,,R. Hood makes 2-pt jump shot from 9 ft (assist by D. Lillard),26,25
84,1,2:09.0,M. Belinelli misses 3-pt jump shot from 26 ft,,26,25
85,1,2:07.0,,Defensive rebound by D. Lillard,26,25
86,1,1:52.0,,J. Layman misses 3-pt jump shot from 25 ft,26,25
87,1,1:49.0,Defensive rebound by D. Bertāns,,26,25
88,1,1:42.0,D. Bertāns makes 2-pt dunk from 1 ft (assist by B. Forbes),,28,25
89,1,1:19.0,,J. Layman makes 3-pt jump shot from 24 ft (assist by E. Turner),28,28
90,1,0:55.0,P. Mills makes 3-pt jump shot from 26 ft,,31,28
91,1,0:31.0,,D. Lillard misses 2-pt layup from 1 ft,31,28
92,1,0:30.0,Defensive rebound by M. Belinelli,,31,28
93,1,0:17.0,L. Aldridge makes 2-pt jump shot from 14 ft,,33,28
94,1,0:17.0,Shooting foul by M. Leonard (drawn by L. Aldridge),,33,28
95,1,0:17.0,L. Aldridge makes free throw 1 of 1,,34,28
96,1,0:05.0,,Personal foul by P. Mills (drawn by D. Lillard),34,28
97,1,0:05.0,J. Poeltl enters the game for L. Aldridge,,34,28
98,1,0:05.0,,C. McCollum enters the game for M. Leonard,34,28
99,1,0:00.0,,C. McCollum makes 3-pt jump shot from 23 ft (assist by D. Lillard),34,31
100,2,11:45.0,M. Belinelli makes 3-pt jump shot from 25 ft (assist by P. Mills),,37,31
101,2,11:20.0,,M. Leonard makes 2-pt hook shot from 5 ft (assist by S. Curry),37,33
102,2,11:04.0,M. Belinelli misses 3-pt jump shot from 26 ft,,37,33
103,2,11:02.0,,Defensive rebound by E. Turner,37,33
104,2,10:54.0,,M. Leonard makes 3-pt jump shot from 26 ft (assist by E. Turner),37,36
105,2,10:43.0,P. Mills makes 2-pt layup from 1 ft,,39,36
106,2,10:34.0,,E. Turner makes 2-pt layup from 1 ft,39,38
107,2,10:33.0,San Antonio full timeout,,39,38
108,2,10:22.0,P. Mills misses 3-pt jump shot from 26 ft,,39,38
109,2,10:20.0,,Defensive rebound by R. Hood,39,38
110,2,10:12.0,,R. Hood makes 2-pt jump shot from 9 ft,39,40
111,2,9:59.0,M. Belinelli misses 2-pt jump shot from 19 ft,,39,40
112,2,9:53.0,Offensive rebound by J. Poeltl,,39,40
113,2,9:53.0,J. Poeltl makes 2-pt layup from 1 ft,,41,40
114,2,9:34.0,,R. Hood makes 2-pt jump shot from 9 ft,41,42
115,2,9:22.0,P. Mills makes 2-pt jump shot from 9 ft,,43,42
116,2,8:58.0,,E. Turner makes 2-pt jump shot from 16 ft (assist by J. Layman),43,44
117,2,8:46.0,B. Forbes makes 3-pt jump shot from 25 ft,,46,44
118,2,8:28.0,,E. Turner makes 2-pt layup from 2 ft,46,46
119,2,8:17.0,P. Mills misses 2-pt jump shot from 21 ft,,46,46
120,2,8:15.0,Offensive rebound by J. Poeltl,,46,46
121,2,8:06.0,J. Poeltl makes 2-pt dunk at rim (assist by P. Mills),,48,46
122,2,8:06.0,D. DeRozan enters the game for B. Forbes,,48,46
123,2,8:06.0,R. Gay enters the game for P. Mills,,48,46
124,2,7:44.0,,Turnover by E. Turner (bad pass; steal by M. Belinelli),48,46
125,2,7:39.0,Turnover by D. Bertāns (out of bounds lost ball),,48,46
126,2,7:22.0,,J. Layman misses 3-pt jump shot from 23 ft,48,46
127,2,7:20.0,Defensive rebound by D. DeRozan,,48,46
128,2,6:58.0,D. DeRozan misses 2-pt jump shot from 16 ft,,48,46
129,2,6:57.0,,Defensive rebound by R. Hood,48,46
130,2,6:52.0,,R. Hood makes 3-pt jump shot from 25 ft,48,49
131,2,6:51.0,San Antonio full timeout,,48,49
132,2,6:51.0,L. Aldridge enters the game for M. Belinelli,,48,49
133,2,6:51.0,D. Cunningham enters the game for J. Poeltl,,48,49
134,2,6:51.0,,C. McCollum enters the game for M. Leonard,48,49
135,2,6:51.0,,J. Nurkić enters the game for E. Turner,48,49
136,2,6:33.0,D. DeRozan misses 2-pt layup from 1 ft (block by C. McCollum),,48,49
137,2,6:30.0,,Defensive rebound by J. Layman,48,49
138,2,6:28.0,,J. Layman makes 2-pt layup from 2 ft,48,51
139,2,6:12.0,L. Aldridge misses 2-pt jump shot from 21 ft,,48,51
140,2,6:09.0,,Defensive rebound by C. McCollum,48,51
141,2,6:01.0,,J. Nurkić misses 2-pt jump shot from 20 ft,48,51
142,2,5:59.0,Defensive rebound by D. Cunningham,,48,51
143,2,5:52.0,D. DeRozan makes 2-pt jump shot from 10 ft,,50,51
144,2,5:52.0,Shooting foul by C. McCollum (drawn by D. DeRozan),,50,51
145,2,5:52.0,,A. Aminu enters the game for R. Hood,50,51
146,2,5:52.0,D. DeRozan makes free throw 1 of 1,,51,51
147,2,5:35.0,,C. McCollum makes 2-pt jump shot from 14 ft,51,53
148,2,5:19.0,R. Gay misses 2-pt jump shot from 9 ft (block by C. McCollum),,51,53
149,2,5:19.0,,Defensive rebound by Team,51,53
150,2,5:19.0,P. Mills enters the game for D. Bertāns,,51,53
151,2,4:56.0,,J. Nurkić makes 2-pt dunk at rim (assist by S. Curry),51,55
152,2,4:55.0,,Technical foul by J. Nurkić,51,55
153,2,4:55.0,D. DeRozan makes technical free throw,,52,55
154,2,4:55.0,,D. Lillard enters the game for S. Curry,52,55
155,2,4:35.0,L. Aldridge misses 2-pt jump shot from 16 ft,,52,55
156,2,4:33.0,,Defensive rebound by A. Aminu,52,55
157,2,4:24.0,,A. Aminu misses 2-pt layup from 3 ft,52,55
158,2,4:24.0,,Offensive rebound by Team,52,55
159,2,4:24.0,Loose ball foul by D. Cunningham (drawn by J. Nurkić),,52,55
160,2,4:10.0,,J. Nurkić makes 2-pt hook shot from 6 ft,52,57
161,2,3:54.0,P. Mills misses 3-pt jump shot from 26 ft,,52,57
162,2,3:52.0,,Defensive rebound by A. Aminu,52,57
163,2,3:42.0,,Shooting foul by R. Gay (drawn by A. Aminu),52,57
164,2,3:42.0,,A. Aminu makes free throw 1 of 2,52,58
165,2,3:42.0,,A. Aminu makes free throw 2 of 2,52,59
166,2,3:30.0,P. Mills misses 3-pt jump shot from 23 ft,,52,59
167,2,3:27.0,,Defensive rebound by C. McCollum,52,59
168,2,3:22.0,,Shooting foul by L. Aldridge (drawn by J. Layman),52,59
169,2,3:22.0,,J. Layman makes free throw 1 of 2,52,60
170,2,3:22.0,M. Belinelli enters the game for D. Cunningham,,52,60
171,2,3:22.0,,J. Layman makes free throw 2 of 2,52,61
172,2,3:09.0,D. DeRozan makes 2-pt jump shot from 11 ft (assist by L. Aldridge),,54,61
173,2,2:48.0,,A. Aminu makes 2-pt layup from 1 ft,54,63
174,2,2:37.0,Turnover by D. DeRozan (back court),,54,63
175,2,2:37.0,,M. Harkless enters the game for J. Layman,54,63
176,2,2:23.0,,J. Nurkić makes 2-pt layup from 1 ft (assist by A. Aminu),54,65
177,2,2:12.0,Turnover by D. DeRozan (bad pass),,54,65
178,2,1:59.0,,M. Harkless misses 2-pt layup from 2 ft,54,65
179,2,1:57.0,Defensive rebound by M. Belinelli,,54,65
180,2,1:41.0,Turnover by R. Gay (lost ball; steal by D. Lillard),,54,65
181,2,1:37.0,,A. Aminu makes 2-pt layup from 2 ft (assist by D. Lillard),54,67
182,2,1:37.0,San Antonio full timeout,,54,67
183,2,1:21.0,Turnover by L. Aldridge (lost ball; steal by D. Lillard),,54,67
184,2,1:16.0,,Turnover by D. Lillard (bad pass),54,67
185,2,1:16.0,D. Bertāns enters the game for R. Gay,,54,67
186,2,1:06.0,D. DeRozan misses 2-pt jump shot from 7 ft,,54,67
187,2,1:02.0,,Defensive rebound by C. McCollum,54,67
188,2,0:51.0,,C. McCollum misses 2-pt jump shot from 22 ft,54,67
189,2,0:49.0,Defensive rebound by D. Bertāns,,54,67
190,2,0:35.0,Shooting foul by M. Harkless (drawn by D. DeRozan),,54,67
191,2,0:35.0,D. DeRozan misses free throw 1 of 2,,54,67
192,2,0:35.0,Offensive rebound by Team,,54,67
193,2,0:35.0,B. Forbes enters the game for P. Mills,,54,67
194,2,0:35.0,,J. Layman enters the game for M. Harkless,54,67
195,2,0:35.0,D. DeRozan makes free throw 2 of 2,,55,67
196,2,0:30.0,,D. Lillard misses 2-pt jump shot from 15 ft,55,67
197,2,0:28.0,Defensive rebound by Team,,55,67
198,2,0:28.0,,E. Turner enters the game for J. Layman,55,67
199,2,0:09.0,D. DeRozan makes 2-pt jump shot from 6 ft,,57,67
200,2,0:01.0,,Shooting foul by D. Bertāns (drawn by A. Aminu),57,67
201,2,0:01.0,,A. Aminu makes free throw 1 of 3,57,68
202,2,0:01.0,,A. Aminu makes free throw 2 of 3,57,69
203,2,0:01.0,,A. Aminu makes free throw 3 of 3,57,70
204,2,0:00.0,Turnover by D. Bertāns (bad pass; steal by C. McCollum),,57,70
205,3,11:48.0,Personal foul by J. Nurkić (drawn by L. Aldridge),,57,70
206,3,11:42.0,Turnover by R. Gay (out of bounds lost ball),,57,70
207,3,11:33.0,,M. Harkless misses 2-pt layup from 2 ft (block by L. Aldridge),57,70
208,3,11:33.0,,Offensive rebound by Team,57,70
209,3,11:28.0,,C. McCollum makes 3-pt jump shot from 25 ft (assist by J. Nurkić),57,73
210,3,11:14.0,D. DeRozan makes 2-pt jump shot from 19 ft,,59,73
211,3,11:02.0,,M. Harkless makes 2-pt dunk from 1 ft (assist by J. Nurkić),59,75
212,3,10:52.0,D. DeRozan misses 2-pt jump shot from 17 ft,,59,75
213,3,10:50.0,,Defensive rebound by A. Aminu,59,75
214,3,10:43.0,,D. Lillard misses 3-pt jump shot from 29 ft,59,75
215,3,10:41.0,Defensive rebound by L. Aldridge,,59,75
216,3,10:31.0,D. DeRozan misses 2-pt jump shot from 6 ft,,59,75
217,3,10:29.0,,Defensive rebound by A. Aminu,59,75
218,3,10:13.0,,C. McCollum makes 3-pt jump shot from 27 ft (assist by D. Lillard),59,78
219,3,10:12.0,San Antonio full timeout,,59,78
220,3,10:12.0,D. Cunningham enters the game for D. Bertāns,,59,78
221,3,10:01.0,D. DeRozan makes 2-pt jump shot from 16 ft,,61,78
222,3,9:43.0,,M. Harkless misses 3-pt jump shot from 25 ft,61,78
223,3,9:41.0,Defensive rebound by B. Forbes,,61,78
224,3,9:28.0,D. DeRozan misses 2-pt jump shot from 9 ft,,61,78
225,3,9:26.0,,Defensive rebound by A. Aminu,61,78
226,3,9:15.0,,A. Aminu makes 2-pt layup from 2 ft,61,80
227,3,8:56.0,Turnover by L. Aldridge (lost ball; steal by D. Lillard),,61,80
228,3,8:51.0,,D. Lillard makes 2-pt jump shot from 19 ft,61,82
229,3,8:26.0,Turnover by R. Gay (lost ball; steal by A. Aminu),,61,82
230,3,8:25.0,,Personal take foul by R. Gay (drawn by C. McCollum),61,82
231,3,8:18.0,,Personal foul by R. Gay (drawn by A. Aminu),61,82
232,3,8:12.0,,A. Aminu misses 2-pt jump shot from 17 ft,61,82
233,3,8:09.0,Defensive rebound by D. DeRozan,,61,82
234,3,8:02.0,D. DeRozan misses 2-pt jump shot from 7 ft,,61,82
235,3,8:02.0,Offensive rebound by Team,,61,82
236,3,7:56.0,D. DeRozan makes 2-pt layup at rim,,63,82
237,3,7:45.0,,D. Lillard makes 2-pt jump shot from 18 ft,63,84
238,3,7:32.0,B. Forbes misses 3-pt jump shot from 25 ft,,63,84
239,3,7:30.0,,Defensive rebound by C. McCollum,63,84
240,3,7:27.0,,C. McCollum misses 3-pt jump shot from 25 ft,63,84
241,3,7:25.0,Defensive rebound by R. Gay,,63,84
242,3,7:19.0,R. Gay makes 2-pt jump shot from 4 ft,,65,84
243,3,7:19.0,Shooting foul by J. Nurkić (drawn by R. Gay),,65,84
244,3,7:19.0,R. Gay misses free throw 1 of 1,,65,84
245,3,7:15.0,,Defensive rebound by A. Aminu,65,84
246,3,7:09.0,,Personal foul by L. Aldridge (drawn by J. Nurkić),65,84
247,3,7:09.0,P. Mills enters the game for B. Forbes,,65,84
248,3,7:03.0,,J. Nurkić misses 2-pt jump shot from 19 ft,65,84
249,3,7:01.0,Defensive rebound by D. DeRozan,,65,84
250,3,6:49.0,R. Gay makes 3-pt jump shot from 24 ft (assist by P. Mills),,68,84
251,3,6:32.0,,D. Lillard misses 3-pt jump shot from 25 ft,68,84
252,3,6:30.0,Defensive rebound by R. Gay,,68,84
253,3,6:17.0,L. Aldridge misses 2-pt jump shot from 13 ft,,68,84
254,3,6:15.0,Offensive rebound by D. DeRozan,,68,84
255,3,6:12.0,R. Gay makes 3-pt jump shot from 26 ft (assist by D. DeRozan),,71,84
256,3,6:10.0,,Portland full timeout,71,84
257,3,6:10.0,,M. Leonard enters the game for J. Nurkić,71,84
258,3,5:51.0,,C. McCollum makes 2-pt jump shot from 13 ft,71,86
259,3,5:39.0,R. Gay makes 3-pt jump shot from 25 ft (assist by P. Mills),,74,86
260,3,5:39.0,J. Poeltl enters the game for L. Aldridge,,74,86
261,3,5:39.0,,Z. Collins enters the game for M. Harkless,74,86
262,3,5:39.0,,R. Hood enters the game for M. Leonard,74,86
263,3,5:13.0,,D. Lillard misses 3-pt jump shot from 25 ft,74,86
264,3,5:11.0,Defensive rebound by D. Cunningham,,74,86
265,3,5:03.0,D. DeRozan misses 2-pt jump shot from 13 ft,,74,86
266,3,5:02.0,Offensive rebound by Team,,74,86
267,3,5:02.0,,Loose ball foul by A. Aminu (drawn by J. Poeltl),74,86
268,3,4:52.0,R. Gay makes 2-pt jump shot from 19 ft,,76,86
269,3,4:39.0,,C. McCollum misses 2-pt layup from 1 ft,76,86
270,3,4:39.0,Defensive rebound by J. Poeltl,,76,86
271,3,4:34.0,P. Mills misses 3-pt jump shot from 27 ft,,76,86
272,3,4:32.0,,Defensive rebound by Z. Collins,76,86
273,3,4:25.0,,D. Lillard makes 2-pt dunk at rim,76,88
274,3,4:08.0,D. DeRozan makes 2-pt jump shot from 2 ft,,78,88
275,3,3:56.0,,Z. Collins misses 2-pt layup from 2 ft,78,88
276,3,3:54.0,Defensive rebound by J. Poeltl,,78,88
277,3,3:45.0,R. Gay makes 3-pt jump shot from 26 ft (assist by D. DeRozan),,81,88
278,3,3:26.0,,C. McCollum misses 3-pt jump shot from 25 ft,81,88
279,3,3:25.0,,Offensive rebound by Team,81,88
280,3,3:25.0,Loose ball foul by R. Gay (drawn by Z. Collins),,81,88
281,3,3:25.0,D. Bertāns enters the game for R. Gay,,81,88
282,3,3:25.0,,J. Layman enters the game for A. Aminu,81,88
283,3,3:25.0,,E. Turner enters the game for C. McCollum,81,88
284,3,3:18.0,,Z. Collins misses 3-pt jump shot from 26 ft,81,88
285,3,3:16.0,Defensive rebound by D. DeRozan,,81,88
286,3,3:08.0,Personal foul by D. Lillard (drawn by D. DeRozan),,81,88
287,3,2:58.0,D. Cunningham makes 3-pt jump shot from 23 ft (assist by P. Mills),,84,88
288,3,2:57.0,,Portland full timeout,84,88
289,3,2:41.0,,E. Turner misses 2-pt jump shot from 8 ft,84,88
290,3,2:35.0,Defensive rebound by J. Poeltl,,84,88
291,3,2:28.0,D. DeRozan makes 2-pt jump shot from 12 ft,,86,88
292,3,2:09.0,,Turnover by D. Lillard (bad pass),86,88
293,3,2:00.0,D. DeRozan makes 2-pt jump shot from 9 ft (assist by P. Mills),,88,88
294,3,1:47.0,,D. Lillard makes 2-pt jump shot from 20 ft,88,90
295,3,1:37.0,J. Poeltl misses 2-pt layup from 3 ft,,88,90
296,3,1:35.0,,Defensive rebound by J. Layman,88,90
297,3,1:22.0,,D. Lillard misses 2-pt layup from 1 ft (block by J. Poeltl),88,90
298,3,1:21.0,,Offensive rebound by Team,88,90
299,3,1:21.0,Loose ball foul by J. Poeltl (drawn by D. Lillard),,88,90
300,3,1:21.0,,D. Lillard makes free throw 1 of 2,88,91
301,3,1:21.0,,D. Lillard makes free throw 2 of 2,88,92
302,3,1:07.0,D. DeRozan misses 2-pt jump shot from 14 ft,,88,92
303,3,1:05.0,,Defensive rebound by Z. Collins,88,92
304,3,0:59.0,,D. Lillard makes 2-pt layup from 2 ft,88,94
305,3,0:38.0,D. DeRozan makes 2-pt layup from 1 ft,,90,94
306,3,0:32.0,,D. Lillard makes 2-pt layup from 1 ft,90,96
307,3,0:11.0,D. DeRozan misses 2-pt jump shot from 7 ft,,90,96
308,3,0:10.0,,Defensive rebound by R. Hood,90,96
309,4,11:51.0,,Turnover by J. Layman (bad pass; steal by D. Bertāns),90,96
310,4,11:39.0,D. Bertāns misses 3-pt jump shot from 27 ft,,90,96
311,4,11:35.0,,Defensive rebound by E. Turner,90,96
312,4,11:23.0,,C. McCollum misses 3-pt jump shot from 27 ft,90,96
313,4,11:21.0,Defensive rebound by D. Bertāns,,90,96
314,4,11:14.0,B. Forbes makes 3-pt jump shot from 26 ft (assist by P. Mills),,93,96
315,4,11:02.0,,J. Layman makes 2-pt dunk from 1 ft (assist by E. Turner),93,98
316,4,10:49.0,L. Aldridge makes 2-pt dunk from 1 ft (assist by P. Mills),,95,98
317,4,10:32.0,,Turnover by J. Nurkić (dbl dribble),95,98
318,4,10:32.0,R. Gay enters the game for D. Bertāns,,95,98
319,4,10:19.0,L. Aldridge misses 2-pt jump shot from 5 ft (block by J. Nurkić),,95,98
320,4,10:19.0,Offensive rebound by Team,,95,98
321,4,10:19.0,M. Belinelli enters the game for P. Mills,,95,98
322,4,10:12.0,L. Aldridge misses 2-pt jump shot from 11 ft,,95,98
323,4,10:05.0,Offensive rebound by Team,,95,98
324,4,9:56.0,R. Gay misses 2-pt jump shot from 15 ft,,95,98
325,4,9:54.0,Offensive rebound by L. Aldridge,,95,98
326,4,9:51.0,L. Aldridge misses 2-pt layup from 4 ft,,95,98
327,4,9:47.0,Offensive rebound by L. Aldridge,,95,98
328,4,9:46.0,L. Aldridge misses 2-pt layup from 1 ft,,95,98
329,4,9:46.0,Offensive rebound by L. Aldridge,,95,98
330,4,9:46.0,L. Aldridge misses 2-pt layup from 3 ft,,95,98
331,4,9:45.0,,Defensive rebound by C. McCollum,95,98
332,4,9:39.0,,C. McCollum makes 3-pt jump shot from 26 ft (assist by J. Layman),95,101
333,4,9:27.0,Turnover by R. Gay (bad pass),,95,101
334,4,9:02.0,,J. Nurkić makes 2-pt hook shot from 2 ft,95,103
335,4,8:51.0,B. Forbes makes 2-pt jump shot from 19 ft,,97,103
336,4,8:41.0,,C. McCollum misses 2-pt jump shot from 9 ft,97,103
337,4,8:38.0,Defensive rebound by L. Aldridge,,97,103
338,4,8:29.0,Offensive foul by L. Aldridge (drawn by J. Nurkić),,97,103
339,4,8:29.0,Turnover by L. Aldridge (offensive foul),,97,103
340,4,8:29.0,D. DeRozan enters the game for D. Cunningham,,97,103
341,4,8:29.0,,D. Lillard enters the game for E. Turner,97,103
342,4,8:18.0,,R. Hood makes 2-pt layup from 1 ft (assist by J. Nurkić),97,105
343,4,8:02.0,Turnover by D. DeRozan (bad pass; steal by R. Hood),,97,105
344,4,7:57.0,,J. Layman misses 3-pt jump shot from 25 ft,97,105
345,4,7:55.0,Defensive rebound by L. Aldridge,,97,105
346,4,7:45.0,Turnover by B. Forbes (lost ball; steal by D. Lillard),,97,105
347,4,7:39.0,,C. McCollum makes 3-pt jump shot from 24 ft (assist by D. Lillard),97,108
348,4,7:37.0,San Antonio full timeout,,97,108
349,4,7:37.0,P. Mills enters the game for B. Forbes,,97,108
350,4,7:23.0,Shooting foul by D. Lillard (drawn by D. DeRozan),,97,108
351,4,7:23.0,D. DeRozan makes free throw 1 of 2,,98,108
352,4,7:23.0,D. DeRozan makes free throw 2 of 2,,99,108
353,4,7:11.0,,C. McCollum makes 3-pt jump shot from 27 ft,99,111
354,4,6:46.0,D. DeRozan misses 2-pt jump shot from 22 ft,,99,111
355,4,6:44.0,,Defensive rebound by C. McCollum,99,111
356,4,6:34.0,,J. Nurkić makes 2-pt layup from 2 ft (assist by C. McCollum),99,113
357,4,6:24.0,D. DeRozan makes 2-pt layup from 2 ft,,101,113
358,4,6:16.0,,D. Lillard misses 3-pt jump shot from 28 ft,101,113
359,4,6:14.0,Defensive rebound by M. Belinelli,,101,113
360,4,6:08.0,Turnover by M. Belinelli (lost ball; steal by D. Lillard),,101,113
361,4,6:05.0,,D. Lillard makes 2-pt layup from 1 ft,101,115
362,4,5:57.0,L. Aldridge misses 2-pt jump shot from 14 ft,,101,115
363,4,5:53.0,,Defensive rebound by J. Layman,101,115
364,4,5:38.0,,Shooting foul by D. DeRozan (drawn by C. McCollum),101,115
365,4,5:38.0,,C. McCollum makes free throw 1 of 3,101,116
366,4,5:38.0,,C. McCollum makes free throw 2 of 3,101,117
367,4,5:38.0,,C. McCollum makes free throw 3 of 3,101,118
368,4,5:20.0,D. DeRozan makes 2-pt layup from 1 ft,,103,118
369,4,5:06.0,,J. Layman misses 2-pt layup from 2 ft (block by R. Gay),103,118
370,4,5:04.0,Defensive rebound by M. Belinelli,,103,118
371,4,4:52.0,Shooting foul by J. Layman (drawn by D. DeRozan),,103,118
372,4,4:52.0,,Portland full timeout,103,118
373,4,4:52.0,D. DeRozan makes free throw 1 of 2,,104,118
374,4,4:52.0,D. DeRozan makes free throw 2 of 2,,105,118
375,4,4:34.0,,D. Lillard misses 3-pt jump shot from 32 ft,105,118
376,4,4:32.0,Defensive rebound by L. Aldridge,,105,118
377,4,4:24.0,L. Aldridge makes 2-pt dunk from 1 ft (assist by D. DeRozan),,107,118
