,QUARTER,TIME_REMAINING,HOUSTON_ACTION,PHOENIX_ACTION,HOUSTON_SCORE,PHOENIX_SCORE
86,1,1:57.0,K. Faried enters the game for N. Hilário,,23,21
87,1,1:57.0,C. Paul enters the game for P. Tucker,,23,21
88,1,1:57.0,,J. Crawford enters the game for D. Ayton,23,21
89,1,1:57.0,,R. Holmes enters the game for D. Booker,23,21
90,1,1:57.0,,E. Okobo enters the game for M. Bridges,23,21
91,1,1:57.0,J. Harden makes free throw 1 of 2,,24,21
92,1,1:57.0,J. Harden makes free throw 2 of 2,,25,21
93,1,1:39.0,,Shooting foul by G. Green (drawn by R. Holmes),25,21
94,1,1:39.0,,R. Holmes makes free throw 1 of 2,25,22
95,1,1:39.0,J. Ennis enters the game for J. Harden,,25,22
96,1,1:39.0,,R. Holmes misses free throw 2 of 2,25,22
97,1,1:36.0,Defensive rebound by G. Green,,25,22
98,1,1:27.0,G. Green makes 3-pt jump shot from 23 ft (assist by C. Paul),,28,22
99,1,1:10.0,,Personal foul by A. Rivers (drawn by K. Oubre),28,22
100,1,1:10.0,,K. Oubre makes free throw 1 of 2,28,23
101,1,1:10.0,,K. Oubre makes free throw 2 of 2,28,24
102,1,0:50.0,G. Green makes 2-pt jump shot from 20 ft,,30,24
103,1,0:34.0,,J. Jackson makes 2-pt jump shot from 19 ft (assist by J. Crawford),30,26
104,1,0:28.0,Shooting foul by R. Holmes (drawn by C. Paul),,30,26
105,1,0:28.0,C. Paul misses free throw 1 of 3,,30,26
106,1,0:28.0,Offensive rebound by Team,,30,26
107,1,0:28.0,C. Paul makes free throw 2 of 3,,31,26
108,1,0:28.0,,D. Booker enters the game for E. Okobo,31,26
109,1,0:28.0,C. Paul makes free throw 3 of 3,,32,26
110,1,0:06.0,,D. Booker makes 2-pt layup from 2 ft (assist by J. Crawford),32,28
111,2,11:49.0,G. Green misses 3-pt jump shot from 25 ft,,32,28
112,2,11:45.0,,Defensive rebound by R. Holmes,32,28
113,2,11:28.0,,R. Holmes makes 2-pt layup from 2 ft (assist by E. Okobo),32,30
114,2,11:28.0,,Shooting foul by A. Rivers (drawn by R. Holmes),32,30
115,2,11:28.0,,R. Holmes makes free throw 1 of 1,32,31
116,2,11:15.0,K. Faried makes 2-pt dunk from 2 ft (assist by A. Rivers),,34,31
117,2,10:54.0,,Turnover by M. Bridges (lost ball; steal by C. Paul),34,31
118,2,10:50.0,G. Green misses 2-pt dunk from 3 ft (block by K. Oubre),,34,31
119,2,10:46.0,,Defensive rebound by J. Crawford,34,31
120,2,10:40.0,,R. Holmes makes 2-pt layup from 2 ft (assist by J. Crawford),34,33
121,2,10:25.0,J. Ennis misses 3-pt jump shot from 25 ft,,34,33
122,2,10:22.0,,Defensive rebound by M. Bridges,34,33
123,2,10:15.0,,E. Okobo misses 2-pt layup from 4 ft (block by K. Faried),34,33
124,2,10:14.0,Defensive rebound by K. Faried,,34,33
125,2,10:07.0,C. Paul misses 2-pt jump shot from 6 ft,,34,33
126,2,10:03.0,,Defensive rebound by K. Oubre,34,33
127,2,9:58.0,,K. Oubre misses 2-pt layup from 2 ft,34,33
128,2,9:55.0,Defensive rebound by A. Rivers,,34,33
129,2,9:44.0,A. Rivers makes 2-pt layup from 2 ft,,36,33
130,2,9:34.0,,Personal foul by A. Rivers (drawn by M. Bridges),36,33
131,2,9:26.0,,E. Okobo makes 2-pt layup from 1 ft,36,35
132,2,9:09.0,A. Rivers misses 2-pt layup from 4 ft,,36,35
133,2,9:02.0,K. Faried makes 2-pt layup at rim,,38,35
134,2,9:02.0,Offensive rebound by K. Faried,,38,35
135,2,8:56.0,,J. Crawford makes 3-pt jump shot from 22 ft (assist by M. Bridges),38,38
136,2,8:42.0,J. Ennis makes 3-pt jump shot from 24 ft (assist by C. Paul),,41,38
137,2,8:20.0,,R. Holmes misses 2-pt hook shot from 5 ft,41,38
138,2,8:18.0,Defensive rebound by A. Rivers,,41,38
139,2,7:56.0,G. Green misses 2-pt jump shot from 14 ft,,41,38
140,2,7:53.0,,Defensive rebound by R. Holmes,41,38
141,2,7:45.0,,R. Holmes makes 2-pt dunk from 1 ft (assist by J. Crawford),41,40
142,2,7:45.0,Houston full timeout,,41,40
143,2,7:45.0,J. Harden enters the game for G. Green,,41,40
144,2,7:45.0,P. Tucker enters the game for A. Rivers,,41,40
145,2,7:45.0,,D. Booker enters the game for E. Okobo,41,40
146,2,7:32.0,J. Harden makes 2-pt jump shot from 4 ft,,43,40
147,2,7:15.0,,Turnover by J. Crawford (bad pass; steal by J. Ennis),43,40
148,2,7:10.0,Personal take foul by J. Crawford (drawn by J. Ennis),,43,40
149,2,7:03.0,J. Harden makes 2-pt layup from 2 ft (assist by K. Faried),,45,40
150,2,6:50.0,,M. Bridges misses 3-pt jump shot from 24 ft,45,40
151,2,6:45.0,,Offensive rebound by D. Booker,45,40
152,2,6:42.0,,M. Bridges misses 3-pt jump shot from 23 ft,45,40
153,2,6:39.0,Defensive rebound by K. Faried,,45,40
154,2,6:37.0,J. Ennis makes 2-pt dunk from 1 ft (assist by J. Harden),,47,40
155,2,6:37.0,,Phoenix full timeout,47,40
156,2,6:37.0,,D. Ayton enters the game for R. Holmes,47,40
157,2,6:21.0,,D. Ayton makes 2-pt jump shot from 8 ft (assist by D. Booker),47,42
158,2,6:03.0,C. Paul makes 3-pt jump shot from 26 ft (assist by J. Harden),,50,42
159,2,5:47.0,,D. Booker makes 2-pt layup from 2 ft (assist by J. Crawford),50,44
160,2,5:30.0,K. Faried makes 2-pt dunk from 1 ft (assist by J. Harden),,52,44
161,2,5:07.0,,D. Ayton makes 2-pt dunk from 1 ft (assist by J. Crawford),52,46
162,2,4:51.0,Turnover by P. Tucker (step out of bounds),,52,46
163,2,4:51.0,N. Hilário enters the game for K. Faried,,52,46
164,2,4:51.0,,J. Jackson enters the game for M. Bridges,52,46
165,2,4:30.0,,Turnover by K. Oubre (lost ball; steal by C. Paul),52,46
166,2,4:24.0,Turnover by C. Paul (bad pass),,52,46
167,2,4:24.0,A. Rivers enters the game for J. Ennis,,52,46
168,2,4:06.0,,D. Ayton misses 2-pt hook shot from 5 ft,52,46
169,2,4:03.0,Defensive rebound by P. Tucker,,52,46
170,2,4:00.0,Shooting foul by D. Ayton (drawn by J. Harden),,52,46
171,2,4:00.0,J. Harden makes free throw 1 of 2,,53,46
172,2,4:00.0,G. Green enters the game for C. Paul,,53,46
173,2,4:00.0,J. Harden makes free throw 2 of 2,,54,46
174,2,3:49.0,,J. Crawford misses 3-pt jump shot from 27 ft,54,46
175,2,3:46.0,Defensive rebound by G. Green,,54,46
176,2,3:37.0,J. Harden misses 3-pt jump shot from 26 ft,,54,46
177,2,3:35.0,,Defensive rebound by Team,54,46
178,2,3:28.0,,J. Jackson misses 2-pt layup from 3 ft,54,46
179,2,3:27.0,,Offensive rebound by K. Oubre,54,46
180,2,3:27.0,,K. Oubre misses 2-pt dunk from 2 ft,54,46
181,2,3:25.0,Defensive rebound by J. Harden,,54,46
182,2,3:21.0,A. Rivers makes 3-pt jump shot from 23 ft (assist by J. Harden),,57,46
183,2,2:51.0,,J. Jackson makes 2-pt jump shot from 17 ft (assist by D. Booker),57,48
184,2,2:37.0,Turnover by J. Harden (bad pass; steal by D. Ayton),,57,48
185,2,2:33.0,,J. Jackson makes 2-pt layup from 3 ft,57,50
186,2,2:10.0,N. Hilário makes 2-pt jump shot from 12 ft (assist by P. Tucker),,59,50
187,2,1:48.0,,J. Jackson makes 2-pt layup from 2 ft (assist by K. Oubre),59,52
188,2,1:31.0,G. Green misses 3-pt jump shot from 27 ft,,59,52
189,2,1:31.0,,Defensive rebound by D. Ayton,59,52
190,2,1:18.0,,J. Crawford misses 3-pt jump shot from 24 ft,59,52
191,2,1:16.0,Defensive rebound by J. Harden,,59,52
192,2,1:12.0,Shooting foul by D. Booker (drawn by J. Harden),,59,52
193,2,1:12.0,J. Harden makes free throw 1 of 2,,60,52
194,2,1:12.0,,E. Okobo enters the game for J. Crawford,60,52
195,2,1:12.0,J. Harden makes free throw 2 of 2,,61,52
196,2,0:54.0,,K. Oubre makes 3-pt jump shot from 25 ft (assist by D. Booker),61,55
197,2,0:34.0,J. Harden misses 3-pt jump shot from 27 ft,,61,55
198,2,0:31.0,,Defensive rebound by J. Jackson,61,55
199,2,0:12.0,,Shooting foul by G. Green (drawn by D. Booker),61,55
200,2,0:12.0,,D. Booker makes free throw 1 of 2,61,56
201,2,0:12.0,C. Paul enters the game for N. Hilário,,61,56
202,2,0:12.0,,M. Bridges enters the game for D. Ayton,61,56
203,2,0:12.0,,D. Booker makes free throw 2 of 2,61,57
204,2,0:01.0,J. Harden makes 2-pt layup from 2 ft,,63,57
205,2,0:00.0,,D. Booker misses 3-pt jump shot from 47 ft,63,57
206,2,0:00.0,,Offensive rebound by Team,63,57
207,3,11:38.0,C. Paul misses 3-pt jump shot from 27 ft,,63,57
208,3,11:36.0,Offensive rebound by Team,,63,57
209,3,11:28.0,P. Tucker misses 3-pt jump shot from 24 ft,,63,57
210,3,11:26.0,Offensive rebound by K. Faried,,63,57
211,3,11:25.0,K. Faried makes 2-pt layup from 1 ft,,65,57
212,3,11:01.0,,D. Ayton misses 2-pt jump shot from 15 ft,65,57
213,3,11:00.0,Defensive rebound by C. Paul,,65,57
214,3,10:54.0,Turnover by C. Paul (bad pass; steal by M. Bridges),,65,57
215,3,10:54.0,,Personal foul by J. Harden (drawn by M. Bridges),65,57
216,3,10:33.0,,J. Jackson makes 3-pt jump shot from 23 ft (assist by D. Ayton),65,60
217,3,10:16.0,J. Harden makes 2-pt jump shot from 9 ft,,67,60
218,3,10:01.0,,J. Jackson misses 3-pt jump shot from 24 ft,67,60
219,3,9:58.0,Defensive rebound by C. Paul,,67,60
220,3,9:42.0,P. Tucker misses 3-pt jump shot from 24 ft,,67,60
221,3,9:39.0,Offensive rebound by K. Faried,,67,60
222,3,9:30.0,J. Ennis makes 3-pt jump shot from 26 ft (assist by P. Tucker),,70,60
223,3,9:17.0,,M. Bridges misses 3-pt jump shot from 25 ft,70,60
224,3,9:14.0,Defensive rebound by J. Harden,,70,60
225,3,9:06.0,J. Ennis misses 3-pt jump shot from 22 ft,,70,60
226,3,9:02.0,,Defensive rebound by D. Ayton,70,60
227,3,8:51.0,,D. Ayton makes 2-pt jump shot from 9 ft (assist by J. Jackson),70,62
228,3,8:42.0,Shooting foul by D. Ayton (drawn by J. Harden),,70,62
229,3,8:42.0,J. Harden misses free throw 1 of 2,,70,62
230,3,8:42.0,Offensive rebound by Team,,70,62
231,3,8:42.0,J. Harden makes free throw 2 of 2,,71,62
232,3,8:27.0,,D. Booker makes 2-pt jump shot from 13 ft,71,64
233,3,8:05.0,C. Paul makes 3-pt jump shot from 24 ft (assist by J. Ennis),,74,64
234,3,7:50.0,,Turnover by D. Ayton (bad pass; steal by P. Tucker),74,64
235,3,7:48.0,Shooting foul by D. Booker (drawn by P. Tucker),,74,64
236,3,7:48.0,P. Tucker makes free throw 1 of 2,,75,64
237,3,7:48.0,P. Tucker makes free throw 2 of 2,,76,64
238,3,7:23.0,,D. Ayton misses 3-pt jump shot from 27 ft,76,64
239,3,7:20.0,,Offensive rebound by D. Booker,76,64
240,3,7:15.0,,Shooting foul by K. Faried (drawn by J. Jackson),76,64
241,3,7:15.0,,J. Jackson makes free throw 1 of 2,76,65
242,3,7:15.0,,R. Holmes enters the game for D. Ayton,76,65
243,3,7:15.0,,K. Oubre enters the game for M. Bridges,76,65
244,3,7:15.0,,J. Jackson makes free throw 2 of 2,76,66
245,3,7:04.0,Shooting foul by R. Holmes (drawn by K. Faried),,76,66
246,3,7:04.0,K. Faried misses free throw 1 of 2,,76,66
247,3,7:04.0,Offensive rebound by Team,,76,66
248,3,7:04.0,K. Faried makes free throw 2 of 2,,77,66
249,3,6:45.0,,J. Jackson misses 3-pt jump shot from 23 ft,77,66
250,3,6:43.0,Defensive rebound by C. Paul,,77,66
251,3,6:36.0,P. Tucker misses 3-pt jump shot from 26 ft,,77,66
252,3,6:32.0,,Defensive rebound by K. Oubre,77,66
253,3,6:29.0,,Personal foul by K. Faried (drawn by K. Oubre),77,66
254,3,6:29.0,,Phoenix full timeout,77,66
255,3,6:29.0,G. Green enters the game for J. Ennis,,77,66
256,3,6:29.0,A. Rivers enters the game for C. Paul,,77,66
257,3,6:15.0,,Turnover by E. Okobo (lost ball; steal by J. Harden),77,66
258,3,5:59.0,G. Green misses 3-pt jump shot from 23 ft,,77,66
259,3,5:56.0,Offensive rebound by P. Tucker,,77,66
260,3,5:55.0,P. Tucker misses 2-pt layup from 1 ft,,77,66
261,3,5:55.0,Offensive rebound by P. Tucker,,77,66
262,3,5:52.0,P. Tucker misses 2-pt layup from 2 ft,,77,66
263,3,5:51.0,,Defensive rebound by E. Okobo,77,66
264,3,5:43.0,,K. Oubre misses 2-pt jump shot from 9 ft,77,66
265,3,5:38.0,Defensive rebound by J. Harden,,77,66
266,3,5:36.0,J. Harden misses 3-pt jump shot from 26 ft,,77,66
267,3,5:36.0,,Defensive rebound by Team,77,66
268,3,5:36.0,,J. Crawford enters the game for E. Okobo,77,66
269,3,5:23.0,,D. Booker misses 2-pt jump shot from 9 ft,77,66
270,3,5:20.0,Defensive rebound by P. Tucker,,77,66
271,3,5:16.0,J. Harden makes 2-pt layup from 2 ft (assist by P. Tucker),,79,66
272,3,5:02.0,,R. Holmes makes 2-pt dunk from 1 ft (assist by J. Crawford),79,68
273,3,4:45.0,,Violation by Team (kicked ball),79,68
274,3,4:45.0,J. Ennis enters the game for P. Tucker,,79,68
275,3,4:37.0,J. Harden makes 3-pt jump shot from 23 ft,,82,68
276,3,4:15.0,,R. Holmes misses 2-pt layup from 3 ft,82,68
277,3,4:15.0,Defensive rebound by K. Faried,,82,68
278,3,3:57.0,A. Rivers misses 2-pt jump shot from 6 ft,,82,68
279,3,3:57.0,Offensive rebound by K. Faried,,82,68
280,3,3:57.0,K. Faried makes 2-pt dunk from 1 ft,,84,68
281,3,3:57.0,,Phoenix full timeout,84,68
282,3,3:57.0,,M. Bridges enters the game for J. Jackson,84,68
283,3,3:42.0,,Turnover by J. Crawford (bad pass),84,68
284,3,3:39.0,K. Faried makes 2-pt dunk from 2 ft (assist by J. Harden),,86,68
285,3,3:39.0,Shooting foul by R. Holmes (drawn by K. Faried),,86,68
286,3,3:39.0,K. Faried misses free throw 1 of 1,,86,68
287,3,3:37.0,,Defensive rebound by D. Booker,86,68
288,3,3:25.0,,Shooting foul by A. Rivers (drawn by D. Booker),86,68
289,3,3:25.0,,D. Booker makes free throw 1 of 2,86,69
290,3,3:25.0,,D. Booker makes free throw 2 of 2,86,70
291,3,3:04.0,J. Ennis makes 3-pt jump shot from 23 ft (assist by A. Rivers),,89,70
292,3,2:53.0,,J. Crawford misses 3-pt jump shot from 22 ft,89,70
293,3,2:49.0,Defensive rebound by K. Faried,,89,70
294,3,2:42.0,J. Harden misses 3-pt jump shot from 26 ft,,89,70
295,3,2:38.0,,Defensive rebound by J. Crawford,89,70
296,3,2:36.0,,Turnover by J. Crawford (bad pass),89,70
297,3,2:35.0,Houston full timeout,,89,70
298,3,2:35.0,N. Hilário enters the game for K. Faried,,89,70
299,3,2:35.0,C. Paul enters the game for J. Harden,,89,70
300,3,2:35.0,,D. Ayton enters the game for R. Holmes,89,70
301,3,2:23.0,Shooting foul by D. Booker (drawn by A. Rivers),,89,70
302,3,2:23.0,A. Rivers makes free throw 1 of 2,,90,70
303,3,2:23.0,A. Rivers misses free throw 2 of 2,,90,70
304,3,2:20.0,,Defensive rebound by D. Ayton,90,70
305,3,2:07.0,,Turnover by K. Oubre (bad pass; steal by J. Ennis),90,70
306,3,2:02.0,J. Ennis misses 2-pt layup from 3 ft,,90,70
307,3,2:00.0,,Defensive rebound by J. Crawford,90,70
308,3,1:58.0,,K. Oubre misses 3-pt jump shot from 26 ft,90,70
309,3,1:54.0,,Offensive rebound by M. Bridges,90,70
310,3,1:53.0,,D. Booker makes 2-pt layup from 3 ft (assist by M. Bridges),90,72
311,3,1:33.0,G. Green makes 2-pt layup from 5 ft (assist by J. Ennis),,92,72
312,3,1:14.0,,D. Booker makes 2-pt layup from 3 ft,92,74
313,3,1:02.0,Personal foul by D. Booker (drawn by C. Paul),,92,74
314,3,1:02.0,C. Paul makes free throw 1 of 2,,93,74
315,3,1:02.0,C. Paul makes free throw 2 of 2,,94,74
316,3,0:49.0,,Personal foul by J. Ennis (drawn by D. Booker),94,74
317,3,0:49.0,,D. Booker makes free throw 1 of 2,94,75
318,3,0:49.0,,D. Booker misses free throw 2 of 2,94,75
319,3,0:47.0,Defensive rebound by J. Ennis,,94,75
320,3,0:34.0,C. Paul misses 3-pt jump shot from 27 ft,,94,75
321,3,0:31.0,,Defensive rebound by J. Crawford,94,75
322,3,0:13.0,,K. Oubre makes 2-pt layup from 2 ft (assist by D. Ayton),94,77
323,3,0:04.0,Turnover by A. Rivers (bad pass),,94,77
324,3,0:00.0,,K. Oubre makes 3-pt jump shot from 25 ft (assist by D. Booker),94,80
325,4,11:42.0,,J. Jackson misses 2-pt layup from 3 ft,94,80
326,4,11:39.0,,Offensive rebound by J. Jackson,94,80
327,4,11:39.0,,J. Jackson misses 2-pt layup from 2 ft,94,80
328,4,11:39.0,,Offensive rebound by Team,94,80
329,4,11:28.0,,J. Jackson misses 2-pt jump shot from 16 ft,94,80
330,4,11:26.0,,Offensive rebound by M. Bridges,94,80
331,4,11:25.0,,M. Bridges makes 2-pt layup from 2 ft,94,82
332,4,11:09.0,J. Ennis misses 3-pt jump shot from 22 ft,,94,82
333,4,11:05.0,,Defensive rebound by D. Ayton,94,82
334,4,10:57.0,,K. Oubre makes 2-pt dunk from 1 ft (assist by M. Bridges),94,84
335,4,10:57.0,,Shooting foul by J. Ennis (drawn by K. Oubre),94,84
336,4,10:57.0,K. Faried enters the game for J. Ennis,,94,84
337,4,10:57.0,J. Harden enters the game for N. Hilário,,94,84
338,4,10:57.0,,K. Oubre misses free throw 1 of 1,94,84
339,4,10:55.0,Defensive rebound by J. Harden,,94,84
340,4,10:38.0,Houston full timeout,,94,84
341,4,10:33.0,J. Harden misses 3-pt jump shot from 23 ft,,94,84
342,4,10:33.0,Offensive rebound by Team,,94,84
343,4,10:33.0,Turnover by Team (shot clock),,94,84
344,4,10:20.0,,Turnover by M. Bridges (bad pass; steal by J. Harden),94,84
345,4,10:07.0,G. Green misses 3-pt jump shot from 23 ft,,94,84
346,4,10:04.0,Offensive rebound by K. Faried,,94,84
347,4,10:02.0,K. Faried misses 2-pt layup from 4 ft,,94,84
348,4,9:56.0,Offensive rebound by K. Faried,,94,84
349,4,9:56.0,K. Faried makes 2-pt layup from 1 ft,,96,84
350,4,9:37.0,,J. Crawford misses 3-pt jump shot from 29 ft,96,84
351,4,9:35.0,,Offensive rebound by D. Ayton,96,84
352,4,9:33.0,,M. Bridges misses 3-pt jump shot from 24 ft,96,84
353,4,9:29.0,Defensive rebound by C. Paul,,96,84
354,4,9:20.0,Turnover by C. Paul (bad pass; steal by K. Oubre),,96,84
355,4,9:16.0,,M. Bridges makes 2-pt layup from 2 ft (assist by K. Oubre),96,86
356,4,8:49.0,C. Paul misses 2-pt layup from 4 ft,,96,86
357,4,8:49.0,Offensive rebound by Team,,96,86
358,4,8:49.0,Turnover by Team (shot clock),,96,86
359,4,8:49.0,P. Tucker enters the game for G. Green,,96,86
360,4,8:49.0,,D. Booker enters the game for K. Oubre,96,86
361,4,8:40.0,,D. Ayton misses 2-pt jump shot from 18 ft,96,86
362,4,8:37.0,,Offensive rebound by J. Jackson,96,86
363,4,8:36.0,,Offensive foul by J. Jackson (drawn by P. Tucker),96,86
364,4,8:36.0,,Turnover by J. Jackson (offensive foul),96,86
365,4,8:13.0,A. Rivers misses 3-pt jump shot from 27 ft,,96,86
366,4,8:08.0,,Defensive rebound by D. Booker,96,86
367,4,8:05.0,,D. Booker misses 2-pt layup from 2 ft (block by J. Harden),96,86
368,4,8:05.0,Defensive rebound by Team,,96,86
369,4,8:05.0,Houston full timeout,,96,86
370,4,7:52.0,Turnover by A. Rivers (bad pass; steal by M. Bridges),,96,86
371,4,7:47.0,,J. Jackson makes 2-pt dunk from 2 ft (assist by D. Booker),96,88
372,4,7:37.0,Personal foul by M. Bridges (drawn by J. Harden),,96,88
373,4,7:37.0,J. Ennis enters the game for A. Rivers,,96,88
374,4,7:27.0,J. Harden makes 3-pt jump shot from 26 ft,,99,88
375,4,7:09.0,,Turnover by M. Bridges (lost ball; steal by C. Paul),99,88
376,4,7:05.0,C. Paul makes 2-pt layup from 3 ft,,101,88
377,4,7:04.0,,Phoenix full timeout,101,88
378,4,6:50.0,,J. Jackson misses 2-pt jump shot from 6 ft,101,88
379,4,6:47.0,Defensive rebound by K. Faried,,101,88
380,4,6:44.0,J. Harden makes 3-pt jump shot from 27 ft,,104,88
381,4,6:44.0,,K. Oubre enters the game for D. Booker,104,88
382,4,6:21.0,,K. Oubre makes 3-pt jump shot from 27 ft (assist by J. Crawford),104,91
383,4,6:03.0,J. Ennis misses 3-pt jump shot from 25 ft,,104,91
384,4,5:59.0,,Defensive rebound by D. Ayton,104,91
385,4,5:55.0,,J. Jackson makes 2-pt layup from 2 ft (assist by D. Ayton),104,93
386,4,5:32.0,,Loose ball foul by K. Oubre (drawn by J. Harden),104,93
387,4,5:32.0,A. Rivers enters the game for C. Paul,,104,93
388,4,5:25.0,J. Harden makes 2-pt layup from 3 ft,,106,93
