,QUARTER,TIME_REMAINING,PHOENIX_ACTION,SAN ANTONIO_ACTION,PHOENIX_SCORE,SAN ANTONIO_SCORE
179,2,4:22.0,T. Warren makes free throw 1 of 2,,37,43
180,2,4:22.0,,B. Forbes enters the game for M. Belinelli,37,43
181,2,4:22.0,T. Warren makes free throw 2 of 2,,38,43
182,2,4:11.0,,B. Forbes makes 3-pt jump shot from 27 ft (assist by D. DeRozan),38,46
183,2,3:57.0,J. Evans misses 2-pt layup from 6 ft,,38,46
184,2,3:52.0,T. Warren makes 2-pt layup at rim,,40,46
185,2,3:52.0,Offensive rebound by T. Warren,,40,46
186,2,3:39.0,,R. Gay makes 3-pt jump shot from 24 ft (assist by D. DeRozan),40,49
187,2,3:24.0,J. Jackson misses 2-pt layup from 2 ft,,40,49
188,2,3:20.0,,Defensive rebound by B. Forbes,40,49
189,2,3:11.0,,D. DeRozan makes 2-pt layup from 1 ft,40,51
190,2,2:53.0,T. Warren makes 2-pt jump shot from 9 ft,,42,51
191,2,2:31.0,,L. Aldridge makes 2-pt jump shot from 12 ft,42,53
192,2,2:13.0,T. Warren misses 3-pt jump shot from 27 ft,,42,53
193,2,2:11.0,,Defensive rebound by B. Forbes,42,53
194,2,2:04.0,,L. Aldridge makes 2-pt jump shot from 18 ft (assist by B. Forbes),42,55
195,2,1:44.0,J. Jackson makes 2-pt dunk from 5 ft (assist by J. Evans),,44,55
196,2,1:37.0,,Personal foul by J. Evans (drawn by P. Mills),44,55
197,2,1:37.0,,P. Mills makes free throw 1 of 2,44,56
198,2,1:37.0,T. Daniels enters the game for G. King,,44,56
199,2,1:37.0,,D. Cunningham enters the game for R. Gay,44,56
200,2,1:37.0,,P. Mills makes free throw 2 of 2,44,57
201,2,1:22.0,Turnover by J. Evans (bad pass),,44,57
202,2,1:14.0,,D. DeRozan misses 2-pt jump shot from 11 ft,44,57
203,2,1:10.0,Defensive rebound by T. Warren,,44,57
204,2,1:07.0,T. Daniels misses 3-pt jump shot from 26 ft,,44,57
205,2,1:03.0,,Defensive rebound by D. Cunningham,44,57
206,2,0:59.0,,L. Aldridge makes 2-pt layup from 6 ft (assist by D. DeRozan),44,59
207,2,0:59.0,,Shooting foul by D. Ayton (drawn by L. Aldridge),44,59
208,2,0:59.0,,L. Aldridge misses free throw 1 of 1,44,59
209,2,0:56.0,Defensive rebound by J. Jackson,,44,59
210,2,0:46.0,T. Warren makes 2-pt jump shot from 16 ft,,46,59
211,2,0:31.0,,Turnover by L. Aldridge (lost ball; steal by J. Evans),46,59
212,2,0:26.0,T. Daniels misses 3-pt jump shot from 27 ft,,46,59
213,2,0:21.0,,Defensive rebound by B. Forbes,46,59
214,2,0:03.0,,Turnover by D. DeRozan (lost ball; steal by J. Jackson),46,59
215,2,0:00.0,T. Warren misses 2-pt jump shot from 16 ft,,46,59
216,2,0:00.0,Offensive rebound by Team,,46,59
217,3,11:58.0,Turnover by D. Melton (out of bounds lost ball),,46,59
218,3,11:35.0,,R. Gay makes 2-pt jump shot from 5 ft,46,61
219,3,11:14.0,Shooting foul by R. Gay (drawn by T. Warren),,46,61
220,3,11:14.0,T. Warren makes free throw 1 of 2,,47,61
221,3,11:14.0,T. Warren makes free throw 2 of 2,,48,61
222,3,10:54.0,,L. Aldridge misses 2-pt jump shot from 10 ft,48,61
223,3,10:50.0,Defensive rebound by T. Warren,,48,61
224,3,10:38.0,J. Jackson misses 3-pt jump shot from 24 ft,,48,61
225,3,10:35.0,,Defensive rebound by D. White,48,61
226,3,10:28.0,,D. White misses 2-pt layup from 3 ft (block by D. Ayton),48,61
227,3,10:23.0,Defensive rebound by J. Jackson,,48,61
228,3,10:21.0,M. Bridges makes 3-pt jump shot from 23 ft (assist by T. Warren),,51,61
229,3,10:01.0,,D. DeRozan misses 2-pt jump shot from 19 ft,51,61
230,3,9:58.0,Defensive rebound by D. Ayton,,51,61
231,3,9:44.0,Turnover by T. Warren (bad pass; steal by R. Gay),,51,61
232,3,9:28.0,,B. Forbes makes 2-pt jump shot from 16 ft (assist by D. DeRozan),51,63
233,3,9:11.0,D. Melton misses 3-pt jump shot from 28 ft,,51,63
234,3,9:11.0,,Defensive rebound by R. Gay,51,63
235,3,9:02.0,,Shooting foul by T. Warren (drawn by D. DeRozan),51,63
236,3,9:02.0,,R. Gay makes free throw 1 of 2,51,64
237,3,9:02.0,J. Evans enters the game for D. Melton,,51,64
238,3,9:02.0,,R. Gay makes free throw 2 of 2,51,65
239,3,8:45.0,Turnover by J. Jackson (bad pass),,51,65
240,3,8:34.0,,Personal foul by J. Evans (drawn by D. DeRozan),51,65
241,3,8:27.0,,B. Forbes makes 3-pt jump shot from 25 ft (assist by D. White),51,68
242,3,8:04.0,J. Jackson misses 3-pt jump shot from 27 ft,,51,68
243,3,8:00.0,Offensive rebound by Team,,51,68
244,3,7:51.0,Turnover by J. Evans (bad pass; steal by L. Aldridge),,51,68
245,3,7:46.0,,Shooting foul by J. Jackson (drawn by L. Aldridge),51,68
246,3,7:46.0,,L. Aldridge makes free throw 1 of 2,51,69
247,3,7:46.0,D. Melton enters the game for J. Jackson,,51,69
248,3,7:46.0,,L. Aldridge makes free throw 2 of 2,51,70
249,3,7:23.0,M. Bridges misses 3-pt jump shot from 23 ft,,51,70
250,3,7:18.0,Offensive rebound by D. Melton,,51,70
251,3,7:15.0,D. Ayton makes 2-pt jump shot from 18 ft (assist by D. Melton),,53,70
252,3,7:08.0,,Turnover by L. Aldridge (offensive foul),53,70
253,3,7:08.0,,Offensive foul by L. Aldridge (drawn by D. Melton),53,70
254,3,6:58.0,T. Warren makes 2-pt jump shot from 18 ft,,55,70
255,3,6:56.0,,San Antonio full timeout,55,70
256,3,6:35.0,,L. Aldridge misses 2-pt jump shot from 11 ft,55,70
257,3,6:30.0,Defensive rebound by J. Evans,,55,70
258,3,6:22.0,T. Warren misses 3-pt jump shot from 27 ft,,55,70
259,3,6:19.0,,Defensive rebound by B. Forbes,55,70
260,3,6:11.0,,L. Aldridge makes 2-pt hook shot from 5 ft (assist by D. White),55,72
261,3,5:51.0,D. Ayton misses 2-pt jump shot from 14 ft,,55,72
262,3,5:49.0,,Defensive rebound by B. Forbes,55,72
263,3,5:43.0,,Turnover by B. Forbes (out of bounds lost ball),55,72
264,3,5:43.0,T. Daniels enters the game for J. Evans,,55,72
265,3,5:23.0,D. Melton makes 2-pt layup from 4 ft,,57,72
266,3,5:12.0,,R. Gay misses 3-pt jump shot from 26 ft,57,72
267,3,5:08.0,Defensive rebound by D. Ayton,,57,72
268,3,4:54.0,T. Warren misses 2-pt layup from 3 ft,,57,72
269,3,4:52.0,Offensive rebound by T. Warren,,57,72
270,3,4:51.0,T. Warren misses 2-pt layup from 3 ft,,57,72
271,3,4:51.0,,Defensive rebound by L. Aldridge,57,72
272,3,4:51.0,,Personal foul by T. Warren (drawn by L. Aldridge),57,72
273,3,4:51.0,D. Bender enters the game for D. Ayton,,57,72
274,3,4:51.0,R. Holmes enters the game for T. Warren,,57,72
275,3,4:51.0,,P. Mills enters the game for L. Aldridge,57,72
276,3,4:51.0,,J. Poeltl enters the game for D. White,57,72
277,3,4:45.0,,Turnover by J. Poeltl (offensive foul),57,72
278,3,4:45.0,,Offensive foul by J. Poeltl (drawn by M. Bridges),57,72
279,3,4:24.0,D. Melton misses 2-pt jump shot from 16 ft,,57,72
280,3,4:20.0,,Defensive rebound by B. Forbes,57,72
281,3,4:17.0,,Shooting foul by R. Holmes (drawn by R. Gay),57,72
282,3,4:17.0,,R. Gay makes free throw 1 of 2,57,73
283,3,4:17.0,,M. Belinelli enters the game for D. DeRozan,57,73
284,3,4:17.0,,R. Gay makes free throw 2 of 2,57,74
285,3,4:00.0,Turnover by D. Bender (bad pass; steal by R. Gay),,57,74
286,3,3:52.0,,R. Gay misses 2-pt jump shot from 8 ft,57,74
287,3,3:41.0,,Offensive rebound by J. Poeltl,57,74
288,3,3:41.0,,J. Poeltl misses 2-pt layup at rim,57,74
289,3,3:41.0,,Offensive rebound by J. Poeltl,57,74
290,3,3:41.0,,J. Poeltl makes 2-pt layup at rim,57,76
291,3,3:27.0,D. Bender misses 3-pt jump shot from 27 ft,,57,76
292,3,3:23.0,,Defensive rebound by R. Gay,57,76
293,3,3:20.0,,P. Mills makes 3-pt jump shot from 27 ft (assist by R. Gay),57,79
294,3,3:17.0,Phoenix full timeout,,57,79
295,3,3:17.0,J. Jackson enters the game for M. Bridges,,57,79
296,3,3:17.0,,D. Cunningham enters the game for R. Gay,57,79
297,3,3:01.0,D. Melton makes 2-pt jump shot from 9 ft,,59,79
298,3,2:46.0,,D. Cunningham makes 3-pt jump shot from 24 ft (assist by M. Belinelli),59,82
299,3,2:30.0,Personal foul by B. Forbes (drawn by D. Melton),,59,82
300,3,2:19.0,R. Holmes misses 2-pt jump shot from 13 ft,,59,82
301,3,2:16.0,,Defensive rebound by J. Poeltl,59,82
302,3,2:00.0,,Turnover by P. Mills (bad pass; steal by D. Melton),59,82
303,3,1:55.0,T. Daniels makes 3-pt jump shot from 25 ft (assist by D. Melton),,62,82
304,3,1:42.0,,B. Forbes makes 2-pt jump shot from 15 ft,62,84
305,3,1:35.0,Phoenix full timeout,,62,84
306,3,1:35.0,J. Evans enters the game for T. Daniels,,62,84
307,3,1:35.0,,D. White enters the game for B. Forbes,62,84
308,3,1:24.0,J. Jackson misses 2-pt layup from 8 ft,,62,84
309,3,1:23.0,Offensive rebound by R. Holmes,,62,84
310,3,1:23.0,Shooting foul by J. Poeltl (drawn by R. Holmes),,62,84
311,3,1:23.0,R. Holmes makes free throw 1 of 2,,63,84
312,3,1:23.0,R. Holmes makes free throw 2 of 2,,64,84
313,3,1:07.0,,M. Belinelli makes 2-pt layup from 7 ft,64,86
314,3,0:47.0,Turnover by J. Jackson (traveling),,64,86
315,3,0:37.0,,J. Poeltl misses 2-pt layup from 6 ft (block by R. Holmes),64,86
316,3,0:32.0,Defensive rebound by D. Melton,,64,86
317,3,0:30.0,Turnover by J. Evans (lost ball; steal by D. White),,64,86
318,3,0:12.0,,P. Mills misses 2-pt layup from 4 ft,64,86
319,3,0:09.0,,Offensive rebound by J. Poeltl,64,86
320,3,0:05.0,,D. Cunningham misses 2-pt layup from 3 ft (block by R. Holmes),64,86
321,3,0:05.0,,Offensive rebound by M. Belinelli,64,86
322,3,0:02.0,,M. Belinelli makes 2-pt jump shot from 21 ft,64,88
323,3,0:00.0,D. Melton misses 3-pt jump shot from 42 ft,,64,88
324,3,0:00.0,Offensive rebound by Team,,64,88
325,4,11:39.0,,D. White misses 2-pt jump shot from 10 ft,64,88
326,4,11:36.0,Defensive rebound by D. Melton,,64,88
327,4,11:25.0,D. Ayton makes 2-pt hook shot from 7 ft (assist by D. Melton),,66,88
328,4,10:56.0,,D. Cunningham makes 3-pt jump shot from 26 ft,66,91
329,4,10:34.0,J. Jackson makes 3-pt jump shot from 27 ft (assist by D. Ayton),,69,91
330,4,10:23.0,,J. Poeltl makes 2-pt layup from 6 ft (assist by D. White),69,93
331,4,10:05.0,J. Jackson misses 3-pt jump shot from 24 ft,,69,93
332,4,10:03.0,,Defensive rebound by M. Belinelli,69,93
333,4,9:57.0,,M. Belinelli misses 2-pt jump shot from 21 ft,69,93
334,4,9:54.0,Defensive rebound by J. Evans,,69,93
335,4,9:52.0,D. Melton makes 2-pt layup from 4 ft (assist by J. Evans),,71,93
336,4,9:35.0,,D. White misses 3-pt jump shot from 26 ft,71,93
337,4,9:35.0,Defensive rebound by D. Ayton,,71,93
338,4,9:20.0,Personal foul by M. Belinelli (drawn by D. Ayton),,71,93
339,4,9:20.0,,Q. Pondexter enters the game for P. Mills,71,93
340,4,9:13.0,J. Evans misses 2-pt jump shot from 18 ft,,71,93
341,4,9:09.0,,Defensive rebound by J. Poeltl,71,93
342,4,8:55.0,,M. Belinelli misses 2-pt jump shot from 13 ft,71,93
343,4,8:51.0,Defensive rebound by D. Ayton,,71,93
344,4,8:41.0,D. Ayton makes 2-pt hook shot from 6 ft,,73,93
345,4,8:21.0,,J. Poeltl makes 2-pt dunk from 1 ft (assist by D. White),73,95
346,4,7:55.0,J. Jackson misses 2-pt layup from 2 ft,,73,95
347,4,7:51.0,,Defensive rebound by M. Belinelli,73,95
348,4,7:45.0,,D. White misses 3-pt jump shot from 24 ft,73,95
349,4,7:42.0,Defensive rebound by J. Jackson,,73,95
350,4,7:29.0,T. Warren makes 2-pt jump shot from 13 ft (assist by D. Ayton),,75,95
351,4,7:28.0,,San Antonio full timeout,75,95
352,4,7:28.0,D. Bender enters the game for J. Evans,,75,95
353,4,7:28.0,M. Bridges enters the game for T. Warren,,75,95
354,4,7:28.0,,B. Forbes enters the game for J. Poeltl,75,95
355,4,7:28.0,,C. Metu enters the game for D. White,75,95
356,4,7:12.0,,M. Belinelli misses 3-pt jump shot from 26 ft,75,95
357,4,7:08.0,Defensive rebound by M. Bridges,,75,95
358,4,6:52.0,D. Melton makes 2-pt jump shot from 14 ft,,77,95
359,4,6:39.0,,Turnover by M. Belinelli (lost ball; steal by D. Melton),77,95
360,4,6:36.0,Shooting foul by Q. Pondexter (drawn by J. Jackson),,77,95
361,4,6:36.0,J. Jackson makes free throw 1 of 2,,78,95
362,4,6:36.0,J. Jackson makes free throw 2 of 2,,79,95
363,4,6:20.0,,M. Belinelli misses 3-pt jump shot from 26 ft,79,95
364,4,6:17.0,Defensive rebound by D. Melton,,79,95
365,4,6:14.0,Turnover by D. Melton (bad pass; steal by B. Forbes),,79,95
366,4,6:07.0,,C. Metu makes 2-pt dunk from 1 ft (assist by Q. Pondexter),79,97
367,4,5:55.0,Personal foul by C. Metu (drawn by D. Ayton),,79,97
368,4,5:48.0,D. Ayton makes 2-pt dunk from 6 ft (assist by J. Jackson),,81,97
369,4,5:29.0,,B. Forbes misses 2-pt dunk from 2 ft,81,97
370,4,5:29.0,,Offensive rebound by Team,81,97
371,4,5:29.0,,Turnover by B. Forbes (off goaltending),81,97
372,4,5:14.0,M. Bridges makes 3-pt jump shot from 23 ft (assist by D. Bender),,84,97
373,4,4:59.0,,Turnover by Q. Pondexter (bad pass; steal by J. Jackson),84,97
374,4,4:50.0,D. Melton misses 3-pt jump shot from 27 ft,,84,97
375,4,4:46.0,,Defensive rebound by B. Forbes,84,97
376,4,4:39.0,,B. Forbes misses 2-pt layup from 6 ft (block by D. Ayton),84,97
377,4,4:39.0,,Offensive rebound by Team,84,97
378,4,4:39.0,,P. Mills enters the game for M. Belinelli,84,97
379,4,4:39.0,,J. Poeltl enters the game for C. Metu,84,97
380,4,4:28.0,,P. Mills misses 2-pt jump shot from 17 ft,84,97
381,4,4:25.0,Defensive rebound by D. Bender,,84,97
382,4,4:19.0,D. Ayton misses 2-pt jump shot from 13 ft,,84,97
383,4,4:15.0,,Defensive rebound by P. Mills,84,97
